time,0_rod(payload_bars compound_x8fOgA).X,0_rod(payload_bars compound_x8fOgA).Y,0_rod(payload_bars compound_x8fOgA).Z,0_rod(payload_bars compound_x8fOgA).Euler1,0_rod(payload_bars compound_x8fOgA).Euler2,0_rod(payload_bars compound_x8fOgA).Euler3,0_rod(payload_bars compound_x8fOgA).mass,1_rod(payload_bars compound_x8fOgA).X,1_rod(payload_bars compound_x8fOgA).Y,1_rod(payload_bars compound_x8fOgA).Z,1_rod(payload_bars compound_x8fOgA).Euler1,1_rod(payload_bars compound_x8fOgA).Euler2,1_rod(payload_bars compound_x8fOgA).Euler3,1_rod(payload_bars compound_x8fOgA).mass,2_rod(payload_bars compound_x8fOgA).X,2_rod(payload_bars compound_x8fOgA).Y,2_rod(payload_bars compound_x8fOgA).Z,2_rod(payload_bars compound_x8fOgA).Euler1,2_rod(payload_bars compound_x8fOgA).Euler2,2_rod(payload_bars compound_x8fOgA).Euler3,2_rod(payload_bars compound_x8fOgA).mass,3_rod(payload_bars compound_x8fOgA).X,3_rod(payload_bars compound_x8fOgA).Y,3_rod(payload_bars compound_x8fOgA).Z,3_rod(payload_bars compound_x8fOgA).Euler1,3_rod(payload_bars compound_x8fOgA).Euler2,3_rod(payload_bars compound_x8fOgA).Euler3,3_rod(payload_bars compound_x8fOgA).mass,4_rod(sense_bar compound_x8fOgA).X,4_rod(sense_bar compound_x8fOgA).Y,4_rod(sense_bar compound_x8fOgA).Z,4_rod(sense_bar compound_x8fOgA).Euler1,4_rod(sense_bar compound_x8fOgA).Euler2,4_rod(sense_bar compound_x8fOgA).Euler3,4_rod(sense_bar compound_x8fOgA).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.5554,-1.29747,10.0008,-2.18718,0.208695,-0.0824427,2.9192,0.24652,-1.29747,10.0008,-2.18718,0.208695,-0.0824427,2.9192,0.24652,-1.29747,10.0008,-2.18718,0.208695,-0.0824427,2.9192,0.24652,-1.29747,10.0008,-2.18718,0.208695,-0.0824427,2.9192,0.24652,-1.29747,10.0008,-2.18718,0.208695,-0.0824427,2.9192,0.24652,-2.01182,9.86535,-2.25798,0.183168,-0.132539,0.57003,0.0592915,-0.565045,10.1774,-2.13192,0.200047,-0.106135,0.568018,0.0592915,-1.4541,10.6266,-1.79617,0.208477,-0.10077,2.1302,0.0592915,-1.12196,9.4164,-2.59363,0.198148,-0.0943294,2.13099,0.0592915,-1.30796,10.4217,-2.82134,1.76546,0.204447,3.05486,0.0592915,-1.2685,9.62119,-1.56857,1.76448,0.22241,3.05527,0.0592915,
1.5655,-1.32068,9.84946,-2.22326,0.215681,-0.0598735,2.74837,0.24652,-1.32068,9.84946,-2.22326,0.215681,-0.0598735,2.74837,0.24652,-1.32068,9.84946,-2.22326,0.215681,-0.0598735,2.74837,0.24652,-1.32068,9.84946,-2.22326,0.215681,-0.0598735,2.74837,0.24652,-1.32068,9.84946,-2.22326,0.215681,-0.0598735,2.74837,0.24652,-2.03504,9.70685,-2.28003,0.217132,-0.0707576,0.396318,0.0592915,-0.58819,10.0303,-2.1884,0.198477,-0.115597,0.398049,0.0592915,-1.47876,10.5333,-1.94701,0.252633,-0.0917633,1.95628,0.0592915,-1.14316,9.20409,-2.52166,0.254574,-0.0925408,1.95601,0.0592915,-1.32018,10.1566,-2.91996,1.7671,0.361589,3.07546,0.0592915,-1.30252,9.58134,-1.54846,1.76135,0.452861,3.07395,0.0592915,
1.5756,-1.34402,9.68884,-2.25953,0.217959,-0.0362283,2.5779,0.24652,-1.34402,9.68884,-2.25953,0.217959,-0.0362283,2.5779,0.24652,-1.34402,9.68884,-2.25953,0.217959,-0.0362283,2.5779,0.24652,-1.34402,9.68884,-2.25953,0.217959,-0.0362283,2.5779,0.24652,-1.34402,9.68884,-2.25953,0.217959,-0.0362283,2.5779,0.24652,-2.05816,9.54064,-2.30108,0.231179,-0.00992175,0.225521,0.0592915,-0.610851,9.87039,-2.24558,0.223893,-0.0410073,0.225714,0.0592915,-1.50162,10.4104,-2.10599,0.191859,-0.0464167,1.79034,0.0592915,-1.16659,9.001,-2.44092,0.196466,-0.0474465,1.78989,0.0592915,-1.33217,9.87195,-2.99824,1.7688,0.598519,3.09604,0.0592915,-1.3364,9.53894,-1.54883,1.77199,0.551285,3.09835,0.0592915,
1.5857,-1.36734,9.51827,-2.2959,0.217584,-0.0125058,2.40762,0.24652,-1.36734,9.51827,-2.2959,0.217584,-0.0125058,2.40762,0.24652,-1.36734,9.51827,-2.2959,0.217584,-0.0125058,2.40762,0.24652,-1.36734,9.51827,-2.2959,0.217584,-0.0125058,2.40762,0.24652,-1.36734,9.51827,-2.2959,0.217584,-0.0125058,2.40762,0.24652,-2.08177,9.36769,-2.32194,0.222855,-0.0406146,0.0555197,0.0592915,-0.633527,9.69692,-2.30333,0.225818,0.0157982,0.0554751,0.0592915,-1.52238,10.2559,-2.27006,0.163071,-0.0253618,1.62009,0.0592915,-1.19166,8.80911,-2.35499,0.153783,-0.0249023,1.62024,0.0592915,-1.34471,9.57265,-3.05499,1.78174,0.759546,3.12373,0.0592915,-1.36979,9.49164,-1.57005,1.78443,0.687393,3.12633,0.0592915,
1.5958,-1.39057,9.33782,-2.33274,0.213836,0.0115227,2.23725,0.24652,-1.39057,9.33782,-2.33274,0.213836,0.0115227,2.23725,0.24652,-1.39057,9.33782,-2.33274,0.213836,0.0115227,2.23725,0.24652,-1.39057,9.33782,-2.33274,0.213836,0.0115227,2.23725,0.24652,-1.39057,9.33782,-2.33274,0.213836,0.0115227,2.23725,0.24652,-2.1056,9.18803,-2.34251,0.224966,-0.0368356,-0.114656,0.0592915,-0.655445,9.50973,-2.36028,0.221628,-0.00789512,-0.114579,0.0592915,-1.54196,10.0697,-2.43509,0.231383,-0.00205136,1.44834,0.0592915,-1.21842,8.62822,-2.26761,0.220094,-0.00344187,1.44831,0.0592915,-1.35816,9.26229,-3.08949,1.80305,0.866954,-3.12313,0.0592915,-1.40262,9.43589,-1.61314,1.80628,0.939628,-3.12006,0.0592915,
1.6059,-1.41393,9.14756,-2.36989,0.204659,0.0343489,2.06684,0.24652,-1.41393,9.14756,-2.36989,0.204659,0.0343489,2.06684,0.24652,-1.41393,9.14756,-2.36989,0.204659,0.0343489,2.06684,0.24652,-1.41393,9.14756,-2.36989,0.204659,0.0343489,2.06684,0.24652,-1.41393,9.14756,-2.36989,0.204659,0.0343489,2.06684,0.24652,-2.12965,9.00122,-2.36326,0.206735,0.0476964,-0.284964,0.0592915,-0.677705,9.30967,-2.41622,0.22508,-0.0143858,-0.284669,0.0592915,-1.55947,9.85185,-2.59748,0.248655,0.0312021,1.27923,0.0592915,-1.2465,8.45908,-2.18247,0.251378,0.0320305,1.27907,0.0592915,-1.37233,8.94399,-3.10237,1.84416,1.06642,-3.06841,0.0592915,-1.4344,9.36721,-1.67782,1.85424,1.11504,-3.05866,0.0592915,
1.616,-1.43722,8.94773,-2.40743,0.19129,0.0549414,1.89621,0.24652,-1.43722,8.94773,-2.40743,0.19129,0.0549414,1.89621,0.24652,-1.43722,8.94773,-2.40743,0.19129,0.0549414,1.89621,0.24652,-1.43722,8.94773,-2.40743,0.19129,0.0549414,1.89621,0.24652,-1.43722,8.94773,-2.40743,0.19129,0.0549414,1.89621,0.24652,-2.1538,8.80678,-2.38521,0.190881,0.0719216,-0.455979,0.0592915,-0.699351,9.09675,-2.47123,0.201893,0.0489794,-0.455306,0.0592915,-1.57581,9.60328,-2.75374,0.172931,0.0284232,1.10665,0.0592915,-1.27658,8.30045,-2.10299,0.17742,0.0306713,1.10669,0.0592915,-1.38771,8.62148,-3.09335,1.96514,1.28525,-2.93578,0.0592915,-1.46495,9.28158,-1.76297,1.91766,1.1997,-2.98021,0.0592915,
1.6261,-1.46057,8.73766,-2.44519,0.175515,0.0741379,1.725,0.24652,-1.46057,8.73766,-2.44519,0.175515,0.0741379,1.725,0.24652,-1.46057,8.73766,-2.44519,0.175515,0.0741379,1.725,0.24652,-1.46057,8.73766,-2.44519,0.175515,0.0741379,1.725,0.24652,-1.46057,8.73766,-2.44519,0.175515,0.0741379,1.725,0.24652,-2.17805,8.60533,-2.40884,0.207881,0.0408607,-0.62512,0.0592915,-0.721284,8.87069,-2.52404,0.166552,0.0976668,-0.627995,0.0592915,-1.59065,9.32509,-2.90006,0.144862,0.0321843,0.934742,0.0592915,-1.30748,8.15132,-2.03278,0.136915,0.0263055,0.934337,0.0592915,-1.40465,8.29914,-3.06504,2.2089,1.39753,-2.67765,0.0592915,-1.49402,9.17695,-1.86764,2.16399,1.37843,-2.72102,0.0592915,
1.6362,-1.48376,8.51762,-2.48331,0.156788,0.0908408,1.55309,0.24652,-1.48376,8.51762,-2.48331,0.156788,0.0908408,1.55309,0.24652,-1.48376,8.51762,-2.48331,0.156788,0.0908408,1.55309,0.24652,-1.48376,8.51762,-2.48331,0.156788,0.0908408,1.55309,0.24652,-1.48376,8.51762,-2.48331,0.156788,0.0908408,1.55309,0.24652,-2.20271,8.39654,-2.43448,0.182436,0.0735911,-0.796533,0.0592915,-0.742538,8.63206,-2.57407,0.169566,0.0862115,-0.797559,0.0592915,-1.60512,9.01929,-3.03337,0.181175,0.0936408,0.766365,0.0592915,-1.33936,8.00948,-1.97515,0.17409,0.0863031,0.765748,0.0592915,-1.4234,7.97984,-3.01872,3.07626,1.47444,-1.79503,0.0592915,-1.52155,9.04933,-1.99005,-2.32116,1.45127,-0.913152,0.0592915,
1.6463,-1.5071,8.28741,-2.52201,0.134312,0.103201,1.38087,0.24652,-1.5071,8.28741,-2.52201,0.134312,0.103201,1.38087,0.24652,-1.5071,8.28741,-2.52201,0.134312,0.103201,1.38087,0.24652,-1.5071,8.28741,-2.52201,0.134312,0.103201,1.38087,0.24652,-1.5071,8.28741,-2.52201,0.134312,0.103201,1.38087,0.24652,-2.22716,8.18004,-2.46208,0.117193,0.122027,-0.972969,0.0592915,-0.764336,8.38196,-2.62125,0.178474,0.0802861,-0.966787,0.0592915,-1.61863,8.68863,-3.15101,0.168565,0.125606,0.595806,0.0592915,-1.37163,7.87305,-1.93274,0.170763,0.128848,0.595763,0.0592915,-1.44369,7.66576,-2.95688,-1.90218,1.33719,-0.479878,0.0592915,-1.54719,8.89575,-2.12694,-1.91766,1.34224,-0.494215,0.0592915,
1.6564,-1.53033,8.04738,-2.56103,0.109969,0.111192,1.20841,0.24652,-1.53033,8.04738,-2.56103,0.109969,0.111192,1.20841,0.24652,-1.53033,8.04738,-2.56103,0.109969,0.111192,1.20841,0.24652,-1.53033,8.04738,-2.56103,0.109969,0.111192,1.20841,0.24652,-1.53033,8.04738,-2.56103,0.109969,0.111192,1.20841,0.24652,-2.25182,7.95443,-2.49239,0.119304,0.114857,-1.14269,0.0592915,-0.785703,8.11998,-2.66586,0.129434,0.110001,-1.14155,0.0592915,-1.63185,8.33555,-3.25056,0.11144,0.0764337,0.419709,0.0592915,-1.4047,7.73891,-1.908,0.113405,0.0808242,0.419775,0.0592915,-1.46593,7.36021,-2.88218,-1.72628,1.15406,-0.291737,0.0592915,-1.57101,8.71395,-2.27561,-1.80865,1.24001,-0.367841,0.0592915,
1.6665,-1.55353,7.79689,-2.60016,0.084607,0.116397,1.03541,0.24652,-1.55353,7.79689,-2.60016,0.084607,0.116397,1.03541,0.24652,-1.55353,7.79689,-2.60016,0.084607,0.116397,1.03541,0.24652,-1.55353,7.79689,-2.60016,0.084607,0.116397,1.03541,0.24652,-1.55353,7.79689,-2.60016,0.084607,0.116397,1.03541,0.24652,-2.2762,7.72034,-2.52594,0.1367,0.109575,-1.31064,0.0592915,-0.807452,7.84699,-2.70662,0.0649736,0.12819,-1.31916,0.0592915,-1.64506,7.96378,-3.33007,0.0882177,0.066751,0.247112,0.0592915,-1.43761,7.60388,-1.90256,0.0858174,0.057217,0.246829,0.0592915,-1.49011,7.06478,-2.79906,-1.69719,1.04552,-0.244453,0.0592915,-1.59307,8.5029,-2.4336,-1.68355,1.01369,-0.232081,0.0592915,
1.6766,-1.57671,7.53627,-2.63965,0.0585316,0.117403,0.862164,0.24652,-1.57671,7.53627,-2.63965,0.0585316,0.117403,0.862164,0.24652,-1.57671,7.53627,-2.63965,0.0585316,0.117403,0.862164,0.24652,-1.57671,7.53627,-2.63965,0.0585316,0.117403,0.862164,0.24652,-1.57671,7.53627,-2.63965,0.0585316,0.117403,0.862164,0.24652,-2.30094,7.47715,-2.56282,0.0655454,0.12237,-1.48878,0.0592915,-0.828938,7.56377,-2.74353,0.0639937,0.12258,-1.48897,0.0592915,-1.65882,7.57656,-3.38836,0.0757778,0.137249,0.0754254,0.0592915,-1.47001,7.46437,-1.91805,0.075106,0.128397,0.0752624,0.0592915,-1.51614,6.78065,-2.71012,-1.65976,0.878072,-0.191398,0.0592915,-1.61325,8.26031,-2.59674,-1.63862,0.797812,-0.174988,0.0592915,
1.6867,-1.59987,7.26516,-2.67952,0.0323947,0.11253,0.6893,0.24652,-1.59987,7.26516,-2.67952,0.0323947,0.11253,0.6893,0.24652,-1.59987,7.26516,-2.67952,0.0323947,0.11253,0.6893,0.24652,-1.59987,7.26516,-2.67952,0.0323947,0.11253,0.6893,0.24652,-1.59987,7.26516,-2.67952,0.0323947,0.11253,0.6893,0.24652,-2.3252,7.22419,-2.60275,0.00806988,0.116463,-1.66548,0.0592915,-0.850904,7.2711,-2.77722,0.0788357,0.122784,-1.65703,0.0592915,-1.67323,7.17768,-3.42517,0.0444983,0.149252,-0.0981833,0.0592915,-1.5019,7.31714,-1.95492,0.0439988,0.154127,-0.0985068,0.0592915,-1.54396,6.50839,-2.61891,-1.62842,0.648551,-0.147708,0.0592915,-1.63164,7.9864,-2.7608,-1.63948,0.701124,-0.154001,0.0592915,
1.6968,-1.62305,6.98396,-2.71958,0.00738964,0.103103,0.516812,0.24652,-1.62305,6.98396,-2.71958,0.00738964,0.103103,0.516812,0.24652,-1.62305,6.98396,-2.71958,0.00738964,0.103103,0.516812,0.24652,-1.62305,6.98396,-2.71958,0.00738964,0.103103,0.516812,0.24652,-1.62305,6.98396,-2.71958,0.00738964,0.103103,0.516812,0.24652,-2.34952,6.96036,-2.64554,0.0348197,0.117918,-1.83223,0.0592915,-0.872912,6.9688,-2.80757,0.0291974,0.116232,-1.83289,0.0592915,-1.68822,6.77076,-3.44008,0.0315676,0.0746531,-0.269814,0.0592915,-1.53299,7.15826,-2.01325,0.0304225,0.0787993,-0.270085,0.0592915,-1.57341,6.24836,-2.52993,-1.62381,0.493886,-0.123927,0.0592915,-1.64836,7.68075,-2.92279,-1.6339,0.556789,-0.128219,0.0592915,
1.7069,-1.64604,6.6924,-2.75956,-0.0161706,0.0908516,0.34449,0.24652,-1.64604,6.6924,-2.75956,-0.0161706,0.0908516,0.34449,0.24652,-1.64604,6.6924,-2.75956,-0.0161706,0.0908516,0.34449,0.24652,-1.64604,6.6924,-2.75956,-0.0161706,0.0908516,0.34449,0.24652,-1.64604,6.6924,-2.75956,-0.0161706,0.0908516,0.34449,0.24652,-2.37345,6.68557,-2.69189,0.0208702,0.115106,-2.00355,0.0592915,-0.895196,6.65797,-2.83418,-0.0359939,0.0888037,-2.00935,0.0592915,-1.70474,6.35975,-3.434,0.0176455,0.0560729,-0.441627,0.0592915,-1.56311,6.98405,-2.09222,0.0216766,0.0475611,-0.441433,0.0592915,-1.60437,5.99944,-2.44708,-1.62714,0.375724,-0.102994,0.0592915,-1.66392,7.34434,-3.0795,-1.62025,0.306251,-0.100117,0.0592915,
1.717,-1.6692,6.39033,-2.79971,-0.0376366,0.0745594,0.172761,0.24652,-1.6692,6.39033,-2.79971,-0.0376366,0.0745594,0.172761,0.24652,-1.6692,6.39033,-2.79971,-0.0376366,0.0745594,0.172761,0.24652,-1.6692,6.39033,-2.79971,-0.0376366,0.0745594,0.172761,0.24652,-1.6692,6.39033,-2.79971,-0.0376366,0.0745594,0.172761,0.24652,-2.39741,6.39951,-2.74161,-0.0521031,0.0712791,-2.18016,0.0592915,-0.917694,6.3397,-2.85768,-0.0412618,0.0788778,-2.17935,0.0592915,-1.7226,5.94793,-3.40833,-0.0385773,0.102895,-0.616227,0.0592915,-1.5913,6.79109,-2.19089,-0.0340857,0.0965801,-0.616007,0.0592915,-1.63642,5.76066,-2.37308,-1.62463,0.174571,-0.07955,0.0592915,-1.67808,6.97811,-3.22627,-1.622,0.131793,-0.0783986,0.0592915,
1.7271,-1.69215,6.07785,-2.83995,-0.0552208,0.0536522,0.00194463,0.24652,-1.69215,6.07785,-2.83995,-0.0552208,0.0536522,0.00194463,0.24652,-1.69215,6.07785,-2.83995,-0.0552208,0.0536522,0.00194463,0.24652,-1.69215,6.07785,-2.83995,-0.0552208,0.0536522,0.00194463,0.24652,-1.69215,6.07785,-2.83995,-0.0552208,0.0536522,0.00194463,0.24652,-2.42093,6.10128,-2.79358,-0.0666965,0.0512341,-2.35073,0.0592915,-0.940528,6.01365,-2.87879,-0.0290955,0.0880784,-2.34812,0.0592915,-1.7423,5.53841,-3.36477,-0.0679025,0.0881083,-0.788163,0.0592915,-1.6183,6.57615,-2.30748,-0.0718768,0.0920305,-0.788651,0.0592915,-1.66967,5.5303,-2.31155,-1.62758,-0.0369228,-0.0573676,0.0592915,-1.69134,6.58472,-3.36032,-1.6326,0.0408059,-0.0568031,0.0592915,
1.7372,-1.71526,5.75509,-2.88008,-0.0692404,0.0298128,-0.168436,0.24652,-1.71526,5.75509,-2.88008,-0.0692404,0.0298128,-0.168436,0.24652,-1.71526,5.75509,-2.88008,-0.0692404,0.0298128,-0.168436,0.24652,-1.71526,5.75509,-2.88008,-0.0692404,0.0298128,-0.168436,0.24652,-1.71526,5.75509,-2.88008,-0.0692404,0.0298128,-0.168436,0.24652,-2.44419,5.79072,-2.84759,-0.0481361,0.0716507,-2.51932,0.0592915,-0.963758,5.68038,-2.89769,-0.0579127,0.0578421,-2.51995,0.0592915,-1.76321,5.13433,-3.30584,-0.030109,0.0214309,-0.956102,0.0592915,-1.64347,6.33658,-2.43944,-0.0332284,0.0236433,-0.956407,0.0592915,-1.70344,5.30548,-2.26588,-1.63927,-0.165045,-0.0341141,0.0592915,-1.70388,6.16562,-3.47916,-1.64068,-0.146586,-0.0331087,0.0592915,
1.7473,-1.7381,5.4221,-2.9201,-0.0800796,0.00487532,-0.338547,0.24652,-1.7381,5.4221,-2.9201,-0.0800796,0.00487532,-0.338547,0.24652,-1.7381,5.4221,-2.9201,-0.0800796,0.00487532,-0.338547,0.24652,-1.7381,5.4221,-2.9201,-0.0800796,0.00487532,-0.338547,0.24652,-1.7381,5.4221,-2.9201,-0.0800796,0.00487532,-0.338547,0.24652,-2.4672,5.46701,-2.90376,-0.0750043,0.0300683,-2.69025,0.0592915,-0.987186,5.34058,-2.91441,-0.0917744,-0.00438185,-2.69047,0.0592915,-1.78641,4.73812,-3.23435,-0.0337277,3.14948e-05,-1.12696,0.0592915,-1.66716,6.06954,-2.58397,-0.0255045,-0.00387665,-1.12696,0.0592915,-1.73762,5.08339,-2.23825,-1.65341,-0.309005,-0.00758678,0.0592915,-1.71638,5.72393,-3.58041,-1.65341,-0.389548,-0.00702248,0.0592915,
1.7574,-1.76119,5.07851,-2.95981,-0.0866579,-0.0221593,-0.508166,0.24652,-1.76119,5.07851,-2.95981,-0.0866579,-0.0221593,-0.508166,0.24652,-1.76119,5.07851,-2.95981,-0.0866579,-0.0221593,-0.508166,0.24652,-1.76119,5.07851,-2.95981,-0.0866579,-0.0221593,-0.508166,0.24652,-1.76119,5.07851,-2.95981,-0.0866579,-0.0221593,-0.508166,0.24652,-2.48989,5.13007,-2.96178,-0.0987734,-0.0437363,-2.85974,0.0592915,-1.01099,4.99486,-2.93042,-0.0936562,-0.0261442,-2.85991,0.0592915,-1.81135,4.35124,-3.15374,-0.107613,-9.26728e-05,-1.2969,0.0592915,-1.6884,5.7735,-2.73818,-0.101065,-0.00193824,-1.29718,0.0592915,-1.77169,4.86136,-2.23029,-1.67379,-0.527066,0.0240044,0.0592915,-1.72863,5.26343,-3.66155,-1.67454,-0.522654,0.0250989,0.0592915,
1.7675,-1.78405,4.72469,-2.99949,-0.087257,-0.0504722,-0.67769,0.24652,-1.78405,4.72469,-2.99949,-0.087257,-0.0504722,-0.67769,0.24652,-1.78405,4.72469,-2.99949,-0.087257,-0.0504722,-0.67769,0.24652,-1.78405,4.72469,-2.99949,-0.087257,-0.0504722,-0.67769,0.24652,-1.78405,4.72469,-2.99949,-0.087257,-0.0504722,-0.67769,0.24652,-2.51233,4.77991,-3.01995,-0.092384,-0.0381961,-3.02957,0.0592915,-1.03509,4.64245,-2.94585,-0.0894682,-0.0133987,-3.02965,0.0592915,-1.8383,3.97545,-3.06705,-0.116162,-0.0318279,-1.4658,0.0592915,-1.70819,5.4467,-2.89852,-0.121994,-0.031219,-1.46571,0.0592915,-1.80576,4.63541,-2.24372,-1.70584,-0.705311,0.0654737,0.0592915,-1.74118,4.78733,-3.72185,-1.70049,-0.630447,0.0627864,0.0592915,
1.7776,-1.80706,4.36071,-3.03876,-0.0832404,-0.0787097,-0.84775,0.24652,-1.80706,4.36071,-3.03876,-0.0832404,-0.0787097,-0.84775,0.24652,-1.80706,4.36071,-3.03876,-0.0832404,-0.0787097,-0.84775,0.24652,-1.80706,4.36071,-3.03876,-0.0832404,-0.0787097,-0.84775,0.24652,-1.80706,4.36071,-3.03876,-0.0832404,-0.0787097,-0.84775,0.24652,-2.53436,4.41652,-3.07846,-0.093386,-0.028689,3.08415,0.0592915,-1.05958,4.28376,-2.96149,-0.0924379,-0.0442302,3.08411,0.0592915,-1.8666,3.61118,-2.97848,-0.0452714,-0.060418,-1.63897,0.0592915,-1.72622,5.089,-3.06134,-0.0486194,-0.060639,-1.63894,0.0592915,-1.83906,4.40146,-2.27928,-1.74538,-0.822402,0.115923,0.0592915,-1.75435,4.2987,-3.76056,-1.75115,-0.848905,0.120917,0.0592915,
1.7877,-1.82991,3.98653,-3.07782,-0.0758465,-0.105785,-1.01817,0.24652,-1.82991,3.98653,-3.07782,-0.0758465,-0.105785,-1.01817,0.24652,-1.82991,3.98653,-3.07782,-0.0758465,-0.105785,-1.01817,0.24652,-1.82991,3.98653,-3.07782,-0.0758465,-0.105785,-1.01817,0.24652,-1.82991,3.98653,-3.07782,-0.0758465,-0.105785,-1.01817,0.24652,-2.55627,4.03915,-3.13674,-0.082708,-0.10469,2.91394,0.0592915,-1.08424,3.91923,-2.97772,-0.0805874,-0.114087,2.9137,0.0592915,-1.8968,3.25869,-2.89155,-0.0392462,-0.0809804,-1.81001,0.0592915,-1.74277,4.69967,-3.2228,-0.0304765,-0.0788368,-1.8108,0.0592915,-1.8714,4.15623,-2.33676,-1.8176,-0.993787,0.196934,0.0592915,-1.76866,3.80176,-3.77757,-1.84485,-1.05733,0.220878,0.0592915,
1.7978,-1.85291,3.60207,-3.11633,-0.0635138,-0.131725,-1.18905,0.24652,-1.85291,3.60207,-3.11633,-0.0635138,-0.131725,-1.18905,0.24652,-1.85291,3.60207,-3.11633,-0.0635138,-0.131725,-1.18905,0.24652,-1.85291,3.60207,-3.11633,-0.0635138,-0.131725,-1.18905,0.24652,-1.85291,3.60207,-3.11633,-0.0635138,-0.131725,-1.18905,0.24652,-2.57787,3.64813,-3.19402,-0.0600895,-0.154466,2.74159,0.0592915,-1.10911,3.54846,-2.99577,-0.0642279,-0.14455,2.74221,0.0592915,-1.92856,2.91697,-2.80983,-0.0952025,-0.128345,-1.97405,0.0592915,-1.75746,4.27957,-3.37964,-0.0895593,-0.125962,-1.97494,0.0592915,-1.90254,3.89617,-2.416,-1.98824,-1.1973,0.373308,0.0592915,-1.78393,3.30068,-3.77369,-1.94988,-1.15572,0.338535,0.0592915,
1.8079,-1.87584,3.20756,-3.15466,-0.0453674,-0.155056,-1.36109,0.24652,-1.87584,3.20756,-3.15466,-0.0453674,-0.155056,-1.36109,0.24652,-1.87584,3.20756,-3.15466,-0.0453674,-0.155056,-1.36109,0.24652,-1.87584,3.20756,-3.15466,-0.0453674,-0.155056,-1.36109,0.24652,-1.87584,3.20756,-3.15466,-0.0453674,-0.155056,-1.36109,0.24652,-2.59932,3.24437,-3.24951,-0.0689199,-0.130795,2.57337,0.0592915,-1.13426,3.17066,-3.01577,-0.0673461,-0.133066,2.57316,0.0592915,-1.96147,2.58539,-2.73697,-0.0776757,-0.157157,-2.14535,0.0592915,-1.77105,3.82957,-3.52802,-0.0825682,-0.160288,-2.14473,0.0592915,-1.9325,3.61711,-2.51534,-2.28192,-1.31715,0.676834,0.0592915,-1.80054,2.79822,-3.7499,-2.17709,-1.27682,0.576573,0.0592915,
1.818,-1.89899,2.85021,-3.17836,-0.0324583,-0.173291,-1.52858,0.24652,-1.89899,2.85021,-3.17836,-0.0324583,-0.173291,-1.52858,0.24652,-1.89899,2.85021,-3.17836,-0.0324583,-0.173291,-1.52858,0.24652,-1.89899,2.85021,-3.17836,-0.0324583,-0.173291,-1.52858,0.24652,-1.89899,2.85021,-3.17836,-0.0324583,-0.173291,-1.52858,0.24652,-2.58722,2.83372,-3.30719,0.0171794,-0.173415,2.41303,0.0592915,-1.19291,2.79415,-3.06089,-0.0673424,-0.199824,2.42951,0.0592915,-1.99549,2.4172,-2.69316,-0.0386998,-0.155721,-2.16385,0.0592915,-1.78283,3.36983,-3.65397,-0.0153656,-0.143828,-2.31619,0.0592915,-1.96679,3.30288,-2.58951,-3.04566,-1.39367,1.44552,0.0592915,-1.8207,2.30586,-3.69868,-3.06627,-1.38942,1.47164,0.0592915,
1.8281,-1.926,2.80248,-3.16678,-0.118942,-0.130328,-1.51637,0.24652,-1.926,2.80248,-3.16678,-0.118942,-0.130328,-1.51637,0.24652,-1.926,2.80248,-3.16678,-0.118942,-0.130328,-1.51637,0.24652,-1.926,2.80248,-3.16678,-0.118942,-0.130328,-1.51637,0.24652,-1.926,2.80248,-3.16678,-0.118942,-0.130328,-1.51637,0.24652,-2.59086,2.63432,-3.2927,0.0231743,-0.0721858,2.37283,0.0592915,-1.22917,2.6397,-3.03455,-0.0691488,-0.307732,2.40329,0.0592915,-2.03213,2.36721,-2.68049,0.103481,-0.0774804,-2.13967,0.0592915,-1.79114,3.20712,-3.64968,-0.0306067,-0.206327,-2.36586,0.0592915,-2.0039,3.11444,-2.5409,-2.87889,-1.36896,1.30519,0.0592915,-1.82942,2.07206,-3.58744,2.64632,-1.32774,2.06906,0.0592915,
