time,0_rod(payload_bars compound_0msTde).X,0_rod(payload_bars compound_0msTde).Y,0_rod(payload_bars compound_0msTde).Z,0_rod(payload_bars compound_0msTde).Euler1,0_rod(payload_bars compound_0msTde).Euler2,0_rod(payload_bars compound_0msTde).Euler3,0_rod(payload_bars compound_0msTde).mass,1_rod(payload_bars compound_0msTde).X,1_rod(payload_bars compound_0msTde).Y,1_rod(payload_bars compound_0msTde).Z,1_rod(payload_bars compound_0msTde).Euler1,1_rod(payload_bars compound_0msTde).Euler2,1_rod(payload_bars compound_0msTde).Euler3,1_rod(payload_bars compound_0msTde).mass,2_rod(payload_bars compound_0msTde).X,2_rod(payload_bars compound_0msTde).Y,2_rod(payload_bars compound_0msTde).Z,2_rod(payload_bars compound_0msTde).Euler1,2_rod(payload_bars compound_0msTde).Euler2,2_rod(payload_bars compound_0msTde).Euler3,2_rod(payload_bars compound_0msTde).mass,3_rod(payload_bars compound_0msTde).X,3_rod(payload_bars compound_0msTde).Y,3_rod(payload_bars compound_0msTde).Z,3_rod(payload_bars compound_0msTde).Euler1,3_rod(payload_bars compound_0msTde).Euler2,3_rod(payload_bars compound_0msTde).Euler3,3_rod(payload_bars compound_0msTde).mass,4_rod(payload_bars compound_0msTde).X,4_rod(payload_bars compound_0msTde).Y,4_rod(payload_bars compound_0msTde).Z,4_rod(payload_bars compound_0msTde).Euler1,4_rod(payload_bars compound_0msTde).Euler2,4_rod(payload_bars compound_0msTde).Euler3,4_rod(payload_bars compound_0msTde).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.9796,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,101.063,404.693,13.5978,2.50151,0.16931,1.92575,0.199491,94.9357,408.6,12.1879,2.66471,0.15804,1.89622,0.199491,97.0597,406.984,13.4631,2.57598,0.0858886,-2.79266,0.199491,96.5962,405.75,10.1246,2.61207,0.151935,-2.87193,0.199491,96.0097,405.036,12.0018,1.70103,-1.2705,-0.708588,0.199645,98.773,407.722,11.077,1.49764,-1.20445,-0.524839,0.199491,
1.9897,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,101.559,405.806,13.6906,2.6272,0.134463,1.94102,0.199491,95.4212,409.631,12.2233,2.67255,0.167475,1.89421,0.199491,97.5383,408.044,13.5098,2.5973,0.123451,-2.79323,0.199491,97.1165,406.805,10.1933,2.62469,0.167753,-2.87425,0.199491,96.5291,406.086,12.053,1.68132,-1.24641,-0.683215,0.199645,99.2597,408.791,11.1474,1.50702,-1.1879,-0.526161,0.199491,
1.9998,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,102.055,406.91,13.7829,2.75579,0.0970808,1.9533,0.199491,95.9062,410.653,12.2588,2.66972,0.1804,1.89039,0.199491,98.0174,409.093,13.557,2.62534,0.17941,-2.79221,0.199491,97.6368,407.85,10.2619,2.64021,0.19458,-2.87551,0.199491,97.0482,407.127,12.104,1.6059,-1.19363,-0.606027,0.199645,99.7469,409.85,11.218,1.53172,-1.18118,-0.541918,0.199491,
2.0099,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,102.55,408.003,13.8752,2.85919,0.0690028,1.96058,0.199491,96.3904,411.663,12.2947,2.65955,0.195311,1.885,0.199491,98.4974,410.132,13.6042,2.65526,0.239807,-2.78984,0.199491,98.1572,408.884,10.3296,2.65709,0.22646,-2.87558,0.199491,97.567,408.159,12.1554,1.54212,-1.13374,-0.541498,0.199645,100.235,410.899,11.2887,1.57491,-1.18566,-0.574898,0.199491,
2.02,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,103.046,409.085,13.9684,2.9038,0.0649201,1.96316,0.199491,96.8741,412.663,12.3308,2.65425,0.208292,1.8803,0.199491,98.9774,411.161,13.651,2.67609,0.275503,-2.78887,0.199491,98.677,409.908,10.3961,2.67264,0.253364,-2.87517,0.199491,98.0853,409.182,12.2074,1.54742,-1.11518,-0.540668,0.199645,100.724,411.941,11.3594,1.64477,-1.20283,-0.632383,0.199491,
2.0301,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,103.544,410.155,14.0622,2.87334,0.0919148,1.9603,0.199491,97.3577,413.653,12.367,2.6701,0.214836,1.88003,0.199491,99.4568,412.181,13.698,2.68157,0.270825,-2.79171,0.199491,99.1957,410.922,10.4621,2.68289,0.261404,-2.87598,0.199491,98.6026,410.195,12.2592,1.64199,-1.15512,-0.620649,0.199645,101.214,412.972,11.4298,1.72931,-1.22225,-0.703106,0.199491,
2.0402,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,104.043,411.213,14.1561,2.78324,0.142432,1.94813,0.199491,97.8402,414.634,12.4029,2.70179,0.216894,1.88343,0.199491,99.936,413.191,13.7461,2.67726,0.239739,-2.79709,0.199491,99.7136,411.926,10.5287,2.68759,0.249646,-2.87804,0.199491,99.1193,411.198,12.3104,1.79649,-1.20883,-0.757153,0.199645,101.705,413.995,11.4995,1.78943,-1.22843,-0.750592,0.199491,
2.0503,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,104.543,412.26,14.2502,2.67051,0.198961,1.92564,0.199491,98.3207,415.602,12.4389,2.7286,0.220673,1.88604,0.199491,100.416,414.191,13.7952,2.67101,0.202263,-2.80302,0.199491,100.232,412.92,10.5955,2.69119,0.233867,-2.87928,0.199491,99.6357,412.192,12.3611,1.87779,-1.22159,-0.825977,0.199645,102.197,415.008,11.5679,1.79807,-1.21528,-0.749765,0.199491,
2.0604,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,105.042,413.297,14.3439,2.57198,0.24693,1.89839,0.199491,98.8005,416.561,12.4752,2.74135,0.228725,1.88594,0.199491,100.896,415.182,13.8454,2.67211,0.184448,-2.80722,0.199491,100.75,413.903,10.6611,2.6985,0.232089,-2.87909,0.199491,100.151,413.177,12.4118,1.8237,-1.18779,-0.767908,0.199645,102.691,416.012,11.6367,1.75724,-1.18131,-0.703201,0.199491,
2.0705,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,105.545,414.325,14.4374,2.5196,0.277192,1.87781,0.199491,99.28,417.511,12.5113,2.74168,0.240483,1.88314,0.199491,101.376,416.163,13.8956,2.68489,0.200042,-2.80887,0.199491,101.267,414.875,10.7254,2.71173,0.252806,-2.87774,0.199491,100.664,414.151,12.4629,1.74054,-1.13407,-0.684709,0.199645,103.185,417.006,11.7068,1.73322,-1.15116,-0.672872,0.199491,
2.0806,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,106.049,415.343,14.5311,2.54762,0.282087,1.87801,0.199491,99.7586,418.451,12.5472,2.73221,0.255338,1.87783,0.199491,101.856,417.134,13.9465,2.70637,0.240448,-2.80849,0.199491,101.784,415.837,10.7892,2.72933,0.289108,-2.87458,0.199491,101.177,415.115,12.5139,1.71776,-1.10361,-0.657976,0.199645,103.679,417.991,11.7768,1.77369,-1.15232,-0.701672,0.199491,
2.0907,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,106.555,416.349,14.625,2.64043,0.266589,1.89617,0.199491,100.237,419.38,12.5829,2.72477,0.269714,1.87275,0.199491,102.335,418.095,13.9987,2.7302,0.287277,-2.80699,0.199491,102.301,416.788,10.8527,2.74624,0.322356,-2.87074,0.199491,101.689,416.069,12.5647,1.77128,-1.11531,-0.699885,0.199645,104.174,418.968,11.846,1.86973,-1.1763,-0.781433,0.199491,
2.1008,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,107.062,417.346,14.7189,2.75431,0.242632,1.91901,0.199491,100.714,420.299,12.6184,2.73127,0.279782,1.87129,0.199491,102.814,419.046,14.0513,2.75136,0.326741,-2.8054,0.199491,102.817,417.729,10.9156,2.75994,0.344775,-2.86788,0.199491,102.201,417.012,12.6152,1.86354,-1.14244,-0.776827,0.199645,104.67,419.933,11.9158,1.97033,-1.1956,-0.865795,0.199491,
2.1109,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,107.569,418.334,14.8127,2.86911,0.216501,1.94054,0.199491,101.192,421.209,12.6541,2.74574,0.287122,1.87229,0.199491,103.294,419.987,14.104,2.76683,0.350563,-2.80526,0.199491,103.334,418.659,10.9775,2.77084,0.357642,-2.86554,0.199491,102.711,417.946,12.6659,1.96597,-1.16684,-0.863269,0.199645,105.165,420.89,11.9863,2.03417,-1.19987,-0.916219,0.199491,
2.121,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,108.074,419.311,14.9071,2.97392,0.191958,1.95873,0.199491,101.668,422.107,12.69,2.76107,0.294089,1.87367,0.199491,103.775,420.918,14.1571,2.77715,0.360424,-2.80708,0.199491,103.851,419.578,11.0386,2.77841,0.359217,-2.86356,0.199491,103.222,418.871,12.7169,2.04182,-1.17753,-0.925346,0.199645,105.661,421.837,12.0561,2.06849,-1.19524,-0.93927,0.199491,
2.1311,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,108.58,420.277,15.0013,3.05602,0.174874,1.97185,0.199491,102.145,422.995,12.7256,2.78019,0.300199,1.87638,0.199491,104.256,421.839,14.2112,2.78492,0.363433,-2.80976,0.199491,104.369,420.488,11.1003,2.782,0.347876,-2.86287,0.199491,103.732,419.786,12.7671,2.07822,-1.17544,-0.950791,0.199645,106.157,422.775,12.1255,2.07426,-1.18291,-0.935734,0.199491,
2.1412,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,109.086,421.234,15.0955,3.11431,0.166839,1.98075,0.199491,102.621,423.873,12.7609,2.80175,0.305842,1.8801,0.199491,104.737,422.751,14.2659,2.79027,0.3597,-2.81316,0.199491,104.886,421.388,11.1624,2.78359,0.33034,-2.86298,0.199491,104.242,420.69,12.817,2.08136,-1.16407,-0.945585,0.199645,106.653,423.702,12.1946,2.05737,-1.16377,-0.911239,0.199491,
2.1513,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,109.592,422.18,15.1902,-3.13407,0.168418,1.98611,0.199491,103.098,424.741,12.7962,2.82024,0.312334,1.88312,0.199491,105.217,423.653,14.3207,2.79299,0.348319,-2.81748,0.199491,105.403,422.277,11.2241,2.78531,0.313202,-2.86269,0.199491,104.752,421.584,12.8671,2.05463,-1.14344,-0.913168,0.199645,107.149,424.621,12.2633,2.03018,-1.14014,-0.877669,0.199491,
2.1614,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,110.098,423.116,15.2854,-3.11619,0.177205,1.98901,0.199491,103.574,425.598,12.8314,2.83535,0.319657,1.88531,0.199491,105.698,424.544,14.3753,2.79439,0.332643,-2.82219,0.199491,105.921,423.157,11.2852,2.78771,0.298515,-2.86189,0.199491,105.262,422.469,12.9176,2.01969,-1.11834,-0.873809,0.199645,107.645,425.53,12.3319,2.00114,-1.11397,-0.843006,0.199491,
2.1715,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,110.604,424.042,15.3808,-3.10749,0.189972,1.99043,0.199491,104.051,426.446,12.8665,2.84943,0.327269,1.88735,0.199491,106.179,425.426,14.4299,2.79565,0.316045,-2.82675,0.199491,106.438,424.026,11.3462,2.79096,0.287059,-2.86084,0.199491,105.772,423.343,12.9681,1.9884,-1.09237,-0.838427,0.199645,108.142,426.429,12.4005,1.97853,-1.08842,-0.814675,0.199491,
2.1816,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,111.11,424.958,15.4763,-3.10667,0.206088,1.99028,0.199491,104.528,427.283,12.9014,2.8618,0.335438,1.88899,0.199491,106.659,426.297,14.4847,2.79727,0.299853,-2.83109,0.199491,106.956,424.886,11.4074,2.79533,0.279633,-2.85932,0.199491,106.281,424.207,13.0186,1.96403,-1.0673,-0.809765,0.199645,108.638,427.319,12.4689,1.96223,-1.06415,-0.792488,0.199491,
2.1917,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,111.615,425.864,15.5721,-3.11623,0.226576,1.98762,0.199491,105.006,428.11,12.9362,2.87066,0.344653,1.88957,0.199491,107.14,427.158,14.5399,2.79994,0.286057,-2.835,0.199491,107.473,425.735,11.4684,2.80123,0.277476,-2.85712,0.199491,106.791,425.061,13.069,1.95078,-1.04601,-0.791292,0.199645,109.134,428.199,12.537,1.95183,-1.04163,-0.77594,0.199491,
2.2018,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,112.121,426.759,15.6682,-3.13712,0.251703,1.98162,0.199491,105.483,428.926,12.9709,2.87677,0.35463,1.88929,0.199491,107.621,428.01,14.5948,2.80448,0.277609,-2.83827,0.199491,107.991,426.575,11.5292,2.8089,0.281379,-2.85437,0.199491,107.3,425.905,13.1196,1.94911,-1.02988,-0.783076,0.199645,109.63,429.07,12.6051,1.95432,-1.02525,-0.770754,0.199491,
2.2119,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,112.626,427.645,15.7646,3.11358,0.281184,1.97138,0.199491,105.961,429.733,13.0055,2.88028,0.365303,1.88814,0.199491,108.101,428.851,14.6498,2.81129,0.275954,-2.84079,0.199491,108.51,427.404,11.5897,2.81842,0.291345,-2.85105,0.199491,107.809,426.74,13.1702,1.95922,-1.01979,-0.785003,0.199645,110.125,429.931,12.6732,1.97032,-1.01607,-0.777142,0.199491,
2.222,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,113.131,428.521,15.8612,3.07241,0.313211,1.95686,0.199491,106.439,430.529,13.04,2.88162,0.376592,1.88617,0.199491,108.582,429.682,14.705,2.81939,0.278128,-2.84293,0.199491,109.028,428.223,11.6502,2.82957,0.306439,-2.84702,0.199491,108.318,427.564,13.2207,1.98107,-1.01593,-0.796843,0.199645,110.621,430.782,12.7412,1.99208,-1.01011,-0.78843,0.199491,
2.2321,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,113.636,429.387,15.9579,3.02528,0.346142,1.93826,0.199491,106.917,431.315,13.0744,2.88211,0.388122,1.88384,0.199491,109.063,430.503,14.7603,2.82805,0.282102,-2.8449,0.199491,109.547,429.032,11.7108,2.84195,0.325143,-2.84242,0.199491,108.827,428.378,13.2711,2.00894,-1.01514,-0.813621,0.199645,111.116,431.623,12.8089,2.01782,-1.00634,-0.803063,0.199491,
2.2422,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,114.139,430.243,16.0546,2.96604,0.380919,1.91336,0.199491,107.396,432.091,13.1088,2.88223,0.399692,1.88128,0.199491,109.544,431.314,14.8165,2.83861,0.291829,-2.84616,0.199491,110.067,429.832,11.7711,2.85609,0.347304,-2.83721,0.199491,109.336,429.182,13.3214,2.04262,-1.01702,-0.835092,0.199645,111.611,432.454,12.8765,2.05014,-1.00603,-0.823233,0.199491,
2.2523,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,114.628,431.088,16.1487,2.85037,0.426725,1.86483,0.199491,107.875,432.86,13.1414,2.88381,0.411024,1.87834,0.199491,110.029,432.114,14.8794,2.86101,0.335491,-2.84293,0.199491,110.596,430.625,11.8287,2.8814,0.397251,-2.82903,0.199491,109.85,429.973,13.3766,2.10514,-1.03015,-0.879867,0.199645,112.102,433.273,12.9392,2.15512,-1.03828,-0.907373,0.199491,
2.2624,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,115.118,431.926,16.2413,2.72525,0.467334,1.80652,0.199491,108.355,433.622,13.1724,2.89669,0.419086,1.87987,0.199491,110.513,432.904,14.9414,2.89528,0.413119,-2.83362,0.199491,111.123,431.406,11.8838,2.91346,0.46464,-2.81943,0.199491,110.367,430.752,13.4367,2.20376,-1.05399,-0.957333,0.199645,112.59,434.08,13.0038,2.34792,-1.08773,-1.0696,0.199491,
2.2725,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,115.609,432.756,16.334,2.63826,0.493254,1.76071,0.199491,108.84,434.378,13.2037,2.92134,0.422893,1.88661,0.199491,110.995,433.684,15.0027,2.93211,0.49226,-2.81979,0.199491,111.65,432.176,11.9353,2.94381,0.523077,-2.81133,0.199491,110.882,431.517,13.5002,2.31706,-1.07607,-1.04889,0.199645,113.077,434.877,13.0687,2.45684,-1.10127,-1.15877,0.199491,
2.2826,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,116.096,433.577,16.427,2.62903,0.504274,1.75073,0.199491,109.324,435.124,13.2362,2.94053,0.427646,1.8915,0.199491,111.479,434.455,15.0634,2.96142,0.545357,-2.80836,0.199491,112.179,432.934,11.9858,2.96783,0.562773,-2.80544,0.199491,111.399,432.27,13.5624,2.39213,-1.08434,-1.10755,0.199645,113.561,435.665,13.135,2.47268,-1.0937,-1.16583,0.199491,
2.2927,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,116.58,434.383,16.5193,2.69519,0.502341,1.77719,0.199491,109.808,435.859,13.2689,2.95392,0.434231,1.89412,0.199491,111.964,435.217,15.1248,2.98337,0.577163,-2.80028,0.199491,112.712,433.683,12.0367,2.98015,0.571061,-2.80489,0.199491,111.915,433.018,13.6259,2.37719,-1.06978,-1.08519,0.199645,114.047,436.443,13.1995,2.45336,-1.07909,-1.14168,0.199491,
2.3028,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,117.063,435.179,16.6118,2.78088,0.494779,1.81319,0.199491,110.292,436.583,13.3003,2.96,0.443181,1.89347,0.199491,112.449,435.968,15.1877,2.99815,0.590996,-2.79604,0.199491,113.243,434.425,12.0878,2.97499,0.536738,-2.813,0.199491,112.433,433.753,13.6908,2.31553,-1.04081,-1.02339,0.199645,114.533,437.212,13.262,2.40696,-1.05754,-1.09391,0.199491,
2.3129,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,117.546,435.966,16.7036,2.86909,0.483844,1.85051,0.199491,110.775,437.297,13.3318,2.96439,0.452991,1.89216,0.199491,112.934,436.709,15.2508,3.01105,0.599961,-2.79263,0.199491,113.773,435.156,12.1389,2.96596,0.490733,-2.82285,0.199491,112.951,434.479,13.7553,2.25719,-1.00876,-0.96612,0.199645,115.02,437.971,13.3251,2.35151,-1.0307,-1.03902,0.199491,
2.323,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,118.031,436.743,16.7953,2.9642,0.467951,1.89058,0.199491,111.259,438.001,13.3631,2.96918,0.46259,1.89099,0.199491,113.418,437.441,15.314,3.02371,0.608173,-2.78926,0.199491,114.305,435.877,12.1912,2.95736,0.442679,-2.83165,0.199491,113.469,435.195,13.819,2.21159,-0.977394,-0.920324,0.199645,115.505,438.718,13.3883,2.29733,-1.00081,-0.987069,0.199491,
2.3331,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,118.514,437.509,16.8864,3.0587,0.448421,1.92963,0.199491,111.743,438.695,13.3944,2.97405,0.47219,1.88997,0.199491,113.902,438.162,15.3777,3.03419,0.612246,-2.78696,0.199491,114.838,436.59,12.244,2.95123,0.398975,-2.83861,0.199491,113.986,435.901,13.882,2.18192,-0.949843,-0.88838,0.199645,115.991,439.455,13.4516,2.25337,-0.971406,-0.944967,0.199491,
2.3432,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,118.997,438.266,16.9765,-3.13763,0.428024,1.96449,0.199491,112.226,439.378,13.4253,2.98053,0.481685,1.88961,0.199491,114.384,438.873,15.4423,3.03908,0.603916,-2.78775,0.199491,115.371,437.292,12.2976,2.95262,0.376409,-2.84218,0.199491,114.504,436.596,13.9458,2.18895,-0.938882,-0.887276,0.199645,116.477,440.183,13.5139,2.23463,-0.950368,-0.924338,0.199491,
2.3533,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,119.48,439.012,17.0671,-3.0794,0.415814,1.98691,0.199491,112.711,440.051,13.4558,2.99033,0.490313,1.89076,0.199491,114.868,439.575,15.5081,3.03525,0.574464,-2.7932,0.199491,115.904,437.985,12.3512,2.96473,0.385692,-2.84154,0.199491,115.022,437.283,14.0085,2.25936,-0.956567,-0.937379,0.199645,116.962,440.9,13.5759,2.26296,-0.949367,-0.94239,0.199491,
2.3634,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,119.962,439.748,17.1572,-3.05199,0.415254,1.997,0.199491,113.196,440.713,13.4858,3.00426,0.497619,1.89388,0.199491,115.351,440.265,15.5749,3.02358,0.524929,-2.80198,0.199491,116.436,438.669,12.4048,2.98605,0.422086,-2.83717,0.199491,115.54,437.961,14.0712,2.37368,-0.986809,-1.02411,0.199645,117.448,441.606,13.6379,2.33511,-0.965244,-0.995953,0.199491,
2.3735,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,120.444,440.474,17.2478,-3.04378,0.422393,1.99967,0.199491,113.681,441.366,13.5168,3.021,0.503709,1.8985,0.199491,115.834,440.946,15.6382,3.00949,0.467346,-2.81159,0.199491,116.97,439.343,12.4583,3.0132,0.473168,-2.8297,0.199491,116.059,438.627,14.1362,2.49826,-1.01194,-1.12077,0.199645,117.933,442.304,13.6998,2.42502,-0.983864,-1.06448,0.199491,
2.3836,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,120.925,441.19,17.3389,-3.07582,0.44602,1.98537,0.199491,114.167,442.007,13.5479,3.03942,0.508681,1.90403,0.199491,116.317,441.616,15.7013,3.00183,0.42404,-2.81718,0.199491,117.504,440.007,12.5104,3.04319,0.528902,-2.81977,0.199491,116.576,439.285,14.2022,2.57741,-1.02001,-1.17931,0.199645,118.418,442.992,13.7616,2.50736,-0.99613,-1.12695,0.199491,
2.3937,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,121.405,441.896,17.4293,3.13169,0.484505,1.9501,0.199491,114.654,442.639,13.5792,3.05708,0.514087,1.9093,0.199491,116.8,442.275,15.7638,3.00597,0.412162,-2.81743,0.199491,118.037,440.662,12.5638,3.06924,0.571559,-2.81141,0.199491,117.094,439.932,14.2681,2.55225,-1.00372,-1.14931,0.199645,118.903,443.67,13.8233,2.53106,-0.991695,-1.14002,0.199491,
2.4038,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,121.886,442.592,17.5187,3.02781,0.527315,1.89752,0.199491,115.143,443.26,13.6103,3.07091,0.521291,1.91275,0.199491,117.282,442.925,15.8273,3.02245,0.433559,-2.81257,0.199491,118.57,441.308,12.6192,3.08051,0.57654,-2.81072,0.199491,117.613,440.569,14.3332,2.44292,-0.961323,-1.05027,0.199645,119.387,444.336,13.8841,2.48511,-0.968603,-1.09526,0.199491,
2.4139,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,122.364,443.278,17.6074,2.93492,0.560485,1.84664,0.199491,115.631,443.871,13.6411,3.0799,0.529971,1.91374,0.199491,117.764,443.564,15.8905,3.0564,0.49835,-2.7998,0.199491,119.103,441.946,12.6762,3.07843,0.547811,-2.81672,0.199491,118.133,441.198,14.3985,2.3521,-0.914684,-0.969517,0.199645,119.872,444.991,13.9445,2.41937,-0.936391,-1.03582,0.199491,
