time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,2_rod(strut).X,2_rod(strut).Y,2_rod(strut).Z,2_rod(strut).Euler1,2_rod(strut).Euler2,2_rod(strut).Euler3,2_rod(strut).mass,3_rod(strut).X,3_rod(strut).Y,3_rod(strut).Z,3_rod(strut).Euler1,3_rod(strut).Euler2,3_rod(strut).Euler3,3_rod(strut).mass,4_rod(strut).X,4_rod(strut).Y,4_rod(strut).Z,4_rod(strut).Euler1,4_rod(strut).Euler2,4_rod(strut).Euler3,4_rod(strut).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(payload_bars compound_UEv9LJ).X,6_rod(payload_bars compound_UEv9LJ).Y,6_rod(payload_bars compound_UEv9LJ).Z,6_rod(payload_bars compound_UEv9LJ).Euler1,6_rod(payload_bars compound_UEv9LJ).Euler2,6_rod(payload_bars compound_UEv9LJ).Euler3,6_rod(payload_bars compound_UEv9LJ).mass,7_rod(payload_bars compound_UEv9LJ).X,7_rod(payload_bars compound_UEv9LJ).Y,7_rod(payload_bars compound_UEv9LJ).Z,7_rod(payload_bars compound_UEv9LJ).Euler1,7_rod(payload_bars compound_UEv9LJ).Euler2,7_rod(payload_bars compound_UEv9LJ).Euler3,7_rod(payload_bars compound_UEv9LJ).mass,8_rod(payload_bars compound_UEv9LJ).X,8_rod(payload_bars compound_UEv9LJ).Y,8_rod(payload_bars compound_UEv9LJ).Z,8_rod(payload_bars compound_UEv9LJ).Euler1,8_rod(payload_bars compound_UEv9LJ).Euler2,8_rod(payload_bars compound_UEv9LJ).Euler3,8_rod(payload_bars compound_UEv9LJ).mass,9_rod(payload_bars compound_UEv9LJ).X,9_rod(payload_bars compound_UEv9LJ).Y,9_rod(payload_bars compound_UEv9LJ).Z,9_rod(payload_bars compound_UEv9LJ).Euler1,9_rod(payload_bars compound_UEv9LJ).Euler2,9_rod(payload_bars compound_UEv9LJ).Euler3,9_rod(payload_bars compound_UEv9LJ).mass,10_rod(payload_bars compound_UEv9LJ).X,10_rod(payload_bars compound_UEv9LJ).Y,10_rod(payload_bars compound_UEv9LJ).Z,10_rod(payload_bars compound_UEv9LJ).Euler1,10_rod(payload_bars compound_UEv9LJ).Euler2,10_rod(payload_bars compound_UEv9LJ).Euler3,10_rod(payload_bars compound_UEv9LJ).mass,
0.2121,-0.0114147,7.67174,0.624136,-3.13962,1.08568,-1.18568,0.0199491,-0.169144,7.89759,-0.509485,2.71478,1.40171,-1.39326,0.0199491,-0.25566,8.12981,-0.287724,2.97786,1.3014,0.441846,0.0199491,-0.444391,8.0954,0.065558,2.24127,1.26661,-0.294455,0.0199491,0.0490858,8.2372,-0.00142694,0.750067,-0.159873,-1.55602,0.0199645,-0.46628,7.58397,0.0240196,-0.215292,0.244717,-1.58771,0.0199491,0.112298,7.72791,0.0212782,2.78755,1.11871,1.2722,0.256021,0.112298,7.72791,0.0212782,2.78755,1.11871,1.2722,0.256021,0.112298,7.72791,0.0212782,2.78755,1.11871,1.2722,0.256021,0.112298,7.72791,0.0212782,2.78755,1.11871,1.2722,0.256021,0.112298,7.72791,0.0212782,2.78755,1.11871,1.2722,0.256021,
0.2222,0.0451365,7.48269,0.62781,-3.03019,1.00311,-1.13504,0.0199491,-0.218137,7.64652,-0.497289,3.06426,1.32931,-1.10309,0.0199491,-0.298431,7.88509,-0.278519,-3.08747,1.22788,0.605232,0.0199491,-0.456738,7.85122,0.0903447,2.58101,1.22096,-0.0204848,0.0199491,0.0227001,8.02311,-0.022525,0.798692,-0.0683178,-1.52408,0.0199645,-0.449723,7.34416,0.0718717,-0.17928,0.313076,-1.65467,0.0199491,0.116772,7.51999,0.0153096,2.96582,1.05162,1.40475,0.256021,0.116772,7.51999,0.0153096,2.96582,1.05162,1.40475,0.256021,0.116772,7.51999,0.0153096,2.96582,1.05162,1.40475,0.256021,0.116772,7.51999,0.0153096,2.96582,1.05162,1.40475,0.256021,0.116772,7.51999,0.0153096,2.96582,1.05162,1.40475,0.256021,
0.2323,0.0992096,7.29264,0.625626,-2.90073,0.909992,-1.06823,0.0199491,-0.260801,7.38394,-0.479364,-3.08417,1.26735,-1.03152,0.0199491,-0.342421,7.62708,-0.263073,-2.91192,1.17693,0.722073,0.0199491,-0.462345,7.59361,0.119698,2.84332,1.19892,0.170916,0.0199491,-0.00561016,7.79707,-0.0328086,0.926967,0.0219686,-1.48401,0.0199645,-0.43029,7.09024,0.115943,-0.066292,0.391831,-1.67679,0.0199491,0.120441,7.30248,0.00796025,3.10655,0.976413,1.50638,0.256021,0.120441,7.30248,0.00796025,3.10655,0.976413,1.50638,0.256021,0.120441,7.30248,0.00796025,3.10655,0.976413,1.50638,0.256021,0.120441,7.30248,0.00796025,3.10655,0.976413,1.50638,0.256021,0.120441,7.30248,0.00796025,3.10655,0.976413,1.50638,0.256021,
0.2424,0.148626,7.08999,0.618096,-2.84062,0.833217,-1.05032,0.0199491,-0.299833,7.10881,-0.455,-2.96089,1.18728,-0.968207,0.0199491,-0.382361,7.3557,-0.241769,-2.75201,1.10655,0.822633,0.0199491,-0.463916,7.3314,0.14812,3.04255,1.13635,0.309299,0.0199491,-0.0367455,7.55961,-0.0453188,1.04014,0.0955304,-1.4379,0.0199645,-0.40382,6.83192,0.15835,0.0233025,0.478048,-1.71755,0.0199491,0.123231,7.07488,0.000445006,-3.06619,0.899684,1.57539,0.256021,0.123231,7.07488,0.000445006,-3.06619,0.899684,1.57539,0.256021,0.123231,7.07488,0.000445006,-3.06619,0.899684,1.57539,0.256021,0.123231,7.07488,0.000445006,-3.06619,0.899684,1.57539,0.256021,0.123231,7.07488,0.000445006,-3.06619,0.899684,1.57539,0.256021,
0.2525,0.191065,6.87743,0.60784,-2.77466,0.757999,-1.03239,0.0199491,-0.328143,6.82564,-0.432385,-2.89041,1.12315,-0.943998,0.0199491,-0.409022,7.07898,-0.22462,-2.64533,1.04395,0.869765,0.0199491,-0.466423,7.06557,0.172835,-3.11353,1.06469,0.398968,0.0199491,-0.0654727,7.30902,-0.0565046,1.07552,0.162117,-1.40822,0.0199645,-0.378854,6.57145,0.192767,0.0156533,0.541458,-1.77709,0.0199491,0.124698,6.83587,-0.00558954,-2.97427,0.826374,1.62262,0.256021,0.124698,6.83587,-0.00558954,-2.97427,0.826374,1.62262,0.256021,0.124698,6.83587,-0.00558954,-2.97427,0.826374,1.62262,0.256021,0.124698,6.83587,-0.00558954,-2.97427,0.826374,1.62262,0.256021,0.124698,6.83587,-0.00558954,-2.97427,0.826374,1.62262,0.256021,
0.2626,0.22429,6.65516,0.595727,-2.71141,0.691434,-1.01527,0.0199491,-0.349127,6.5352,-0.409762,-2.80848,1.06033,-0.90597,0.0199491,-0.429872,6.79454,-0.208868,-2.57314,0.980809,0.886922,0.0199491,-0.467673,6.79142,0.193342,-3.01273,1.00141,0.464733,0.0199491,-0.0919432,7.04658,-0.0677806,1.12198,0.223257,-1.37882,0.0199645,-0.353356,6.30632,0.22358,5.17767e-05,0.590223,-1.84315,0.0199491,0.125544,6.58604,-0.0107553,-2.89544,0.762139,1.6591,0.256021,0.125544,6.58604,-0.0107553,-2.89544,0.762139,1.6591,0.256021,0.125544,6.58604,-0.0107553,-2.89544,0.762139,1.6591,0.256021,0.125544,6.58604,-0.0107553,-2.89544,0.762139,1.6591,0.256021,0.125544,6.58604,-0.0107553,-2.89544,0.762139,1.6591,0.256021,
0.2727,0.250866,6.42583,0.581528,-2.66244,0.634916,-1.00048,0.0199491,-0.365542,6.23496,-0.385945,-2.73818,1.0023,-0.883126,0.0199491,-0.451821,6.49654,-0.188365,-2.50959,0.9241,0.902205,0.0199491,-0.464103,6.50848,0.208726,-2.91871,0.938721,0.499153,0.0199491,-0.116429,6.77374,-0.0756182,1.22478,0.27673,-1.32894,0.0199645,-0.326747,6.02635,0.252452,0.113607,0.662252,-1.83269,0.0199491,0.12602,6.32655,-0.0159397,-2.82328,0.702412,1.69619,0.256021,0.12602,6.32655,-0.0159397,-2.82328,0.702412,1.69619,0.256021,0.12602,6.32655,-0.0159397,-2.82328,0.702412,1.69619,0.256021,0.12602,6.32655,-0.0159397,-2.82328,0.702412,1.69619,0.256021,0.12602,6.32655,-0.0159397,-2.82328,0.702412,1.69619,0.256021,
0.2828,0.272934,6.18632,0.56512,-2.60067,0.573675,-0.980846,0.0199491,-0.37713,5.92567,-0.361332,-2.67519,0.944817,-0.864669,0.0199491,-0.468362,6.18924,-0.168184,-2.45072,0.863439,0.914009,0.0199491,-0.461101,6.21808,0.224366,-2.83886,0.879928,0.537992,0.0199491,-0.14045,6.48941,-0.0841954,1.30815,0.323933,-1.28504,0.0199645,-0.298025,5.74242,0.280119,0.191778,0.729827,-1.84153,0.0199491,0.125894,6.05638,-0.0208571,-2.75926,0.645537,1.72478,0.256021,0.125894,6.05638,-0.0208571,-2.75926,0.645537,1.72478,0.256021,0.125894,6.05638,-0.0208571,-2.75926,0.645537,1.72478,0.256021,0.125894,6.05638,-0.0208571,-2.75926,0.645537,1.72478,0.256021,0.125894,6.05638,-0.0208571,-2.75926,0.645537,1.72478,0.256021,
0.2929,0.291781,5.93539,0.5477,-2.55759,0.52244,-0.972465,0.0199491,-0.385305,5.60754,-0.336859,-2.6082,0.884976,-0.840158,0.0199491,-0.480927,5.87422,-0.149273,-2.40171,0.806615,0.918122,0.0199491,-0.457404,5.91867,0.240072,-2.7643,0.828373,0.573564,0.0199491,-0.163186,6.19378,-0.0919245,1.37348,0.371537,-1.24652,0.0199645,-0.270276,5.45354,0.305456,0.237949,0.790567,-1.86559,0.0199491,0.125364,5.77567,-0.0254755,-2.69996,0.588853,1.74913,0.256021,0.125364,5.77567,-0.0254755,-2.69996,0.588853,1.74913,0.256021,0.125364,5.77567,-0.0254755,-2.69996,0.588853,1.74913,0.256021,0.125364,5.77567,-0.0254755,-2.69996,0.588853,1.74913,0.256021,0.125364,5.77567,-0.0254755,-2.69996,0.588853,1.74913,0.256021,
0.303,0.307118,5.67397,0.528968,-2.508,0.46877,-0.961944,0.0199491,-0.390399,5.2818,-0.312587,-2.55719,0.833443,-0.824502,0.0199491,-0.489597,5.55215,-0.132592,-2.35396,0.751487,0.922128,0.0199491,-0.454303,5.61222,0.254805,-2.70455,0.773395,0.606896,0.0199491,-0.184639,5.88652,-0.0999969,1.42152,0.419479,-1.21621,0.0199645,-0.24309,5.1589,0.32933,0.237021,0.838788,-1.91249,0.0199491,0.124554,5.48414,-0.0295857,-2.64569,0.533896,1.76929,0.256021,0.124554,5.48414,-0.0295857,-2.64569,0.533896,1.76929,0.256021,0.124554,5.48414,-0.0295857,-2.64569,0.533896,1.76929,0.256021,0.124554,5.48414,-0.0295857,-2.64569,0.533896,1.76929,0.256021,0.124554,5.48414,-0.0295857,-2.64569,0.533896,1.76929,0.256021,
0.3131,0.318917,5.40162,0.509406,-2.4609,0.417424,-0.952223,0.0199491,-0.392764,4.94759,-0.287731,-2.51012,0.782993,-0.810352,0.0199491,-0.495727,5.22185,-0.116456,-2.30543,0.698511,0.928068,0.0199491,-0.450274,5.29752,0.268279,-2.64801,0.721182,0.635626,0.0199491,-0.204239,5.56862,-0.108048,1.46599,0.466688,-1.18709,0.0199645,-0.217046,4.8577,0.351535,0.225829,0.882695,-1.96747,0.0199491,0.123482,5.18206,-0.0334078,-2.59631,0.480973,1.78748,0.256021,0.123482,5.18206,-0.0334078,-2.59631,0.480973,1.78748,0.256021,0.123482,5.18206,-0.0334078,-2.59631,0.480973,1.78748,0.256021,0.123482,5.18206,-0.0334078,-2.59631,0.480973,1.78748,0.256021,0.123482,5.18206,-0.0334078,-2.59631,0.480973,1.78748,0.256021,
0.3232,0.327893,5.11859,0.48891,-2.41793,0.36865,-0.944109,0.0199491,-0.392827,4.60481,-0.262397,-2.4632,0.730972,-0.796545,0.0199491,-0.500193,4.88239,-0.0995209,-2.26146,0.646901,0.931145,0.0199491,-0.445256,4.97419,0.280698,-2.59498,0.670258,0.658407,0.0199491,-0.222538,5.24021,-0.115119,1.51572,0.511896,-1.15418,0.0199645,-0.19225,4.54877,0.372104,0.217847,0.925728,-2.02444,0.0199491,0.122239,4.86961,-0.0371234,-2.55033,0.42877,1.80432,0.256021,0.122239,4.86961,-0.0371234,-2.55033,0.42877,1.80432,0.256021,0.122239,4.86961,-0.0371234,-2.55033,0.42877,1.80432,0.256021,0.122239,4.86961,-0.0371234,-2.55033,0.42877,1.80432,0.256021,0.122239,4.86961,-0.0371234,-2.55033,0.42877,1.80432,0.256021,
0.3333,0.334289,4.82491,0.467295,-2.37955,0.320743,-0.944309,0.0199491,-0.390915,4.25412,-0.237171,-2.41742,0.67849,-0.782744,0.0199491,-0.503389,4.53419,-0.0821012,-2.22611,0.592123,0.929976,0.0199491,-0.43927,4.64244,0.293149,-2.54784,0.621791,0.681305,0.0199491,-0.240952,4.90059,-0.121216,1.57511,0.551552,-1.11767,0.0199645,-0.167723,4.23159,0.391477,0.207826,0.969221,-2.08057,0.0199491,0.120899,4.54676,-0.0407664,-2.50665,0.377111,1.82069,0.256021,0.120899,4.54676,-0.0407664,-2.50665,0.377111,1.82069,0.256021,0.120899,4.54676,-0.0407664,-2.50665,0.377111,1.82069,0.256021,0.120899,4.54676,-0.0407664,-2.50665,0.377111,1.82069,0.256021,0.120899,4.54676,-0.0407664,-2.50665,0.377111,1.82069,0.256021,
0.3434,0.338132,4.52028,0.445135,-2.34231,0.274221,-0.937025,0.0199491,-0.387073,3.89446,-0.211163,-2.37619,0.628175,-0.772593,0.0199491,-0.504734,4.17697,-0.0648991,-2.18571,0.541872,0.931696,0.0199491,-0.433368,4.30197,0.303822,-2.50003,0.572483,0.698987,0.0199491,-0.257157,4.55083,-0.127522,1.62845,0.594302,-1.08049,0.0199645,-0.144705,3.90665,0.409548,0.190702,1.0079,-2.14543,0.0199491,0.119415,4.21356,-0.0441547,-2.46562,0.326168,1.83561,0.256021,0.119415,4.21356,-0.0441547,-2.46562,0.326168,1.83561,0.256021,0.119415,4.21356,-0.0441547,-2.46562,0.326168,1.83561,0.256021,0.119415,4.21356,-0.0441547,-2.46562,0.326168,1.83561,0.256021,0.119415,4.21356,-0.0441547,-2.46562,0.326168,1.83561,0.256021,
0.3535,0.339395,4.20472,0.422347,-2.30431,0.227908,-0.929446,0.0199491,-0.381385,3.52651,-0.185153,-2.33766,0.579643,-0.762614,0.0199491,-0.504552,3.81113,-0.0481099,-2.14624,0.493112,0.933602,0.0199491,-0.427927,3.95313,0.313604,-2.45641,0.524224,0.717845,0.0199491,-0.272093,4.19059,-0.133503,1.67964,0.637142,-1.04432,0.0199645,-0.122846,3.57341,0.426215,0.162466,1.04315,-2.21838,0.0199491,0.117897,3.86996,-0.0473083,-2.42668,0.276275,1.85001,0.256021,0.117897,3.86996,-0.0473083,-2.42668,0.276275,1.85001,0.256021,0.117897,3.86996,-0.0473083,-2.42668,0.276275,1.85001,0.256021,0.117897,3.86996,-0.0473083,-2.42668,0.276275,1.85001,0.256021,0.117897,3.86996,-0.0473083,-2.42668,0.276275,1.85001,0.256021,
0.3636,0.33836,3.87794,0.399169,-2.26779,0.182974,-0.921763,0.0199491,-0.374224,3.15045,-0.1593,-2.30032,0.531641,-0.75219,0.0199491,-0.503231,3.43674,-0.0316363,-2.10916,0.444839,0.935171,0.0199491,-0.422717,3.59564,0.322213,-2.41503,0.477359,0.735958,0.0199491,-0.285979,3.81989,-0.1392,1.73314,0.678215,-1.00648,0.0199645,-0.102393,3.23181,0.441504,0.124821,1.07535,-2.29923,0.0199491,0.1164,3.51599,-0.0502184,-2.3899,0.227496,1.86435,0.256021,0.1164,3.51599,-0.0502184,-2.3899,0.227496,1.86435,0.256021,0.1164,3.51599,-0.0502184,-2.3899,0.227496,1.86435,0.256021,0.1164,3.51599,-0.0502184,-2.3899,0.227496,1.86435,0.256021,0.1164,3.51599,-0.0502184,-2.3899,0.227496,1.86435,0.256021,
0.3737,0.334869,3.54003,0.375847,-2.23426,0.135556,-0.927587,0.0199491,-0.365957,2.76651,-0.134119,-2.26548,0.485588,-0.740797,0.0199491,-0.501062,3.05398,-0.0159093,-2.07546,0.39587,0.937585,0.0199491,-0.416348,3.2297,0.330312,-2.37737,0.435006,0.754461,0.0199491,-0.300143,3.43864,-0.142983,1.79215,0.710791,-0.971768,0.0199645,-0.083662,2.88198,0.455511,0.0799946,1.10568,-2.38569,0.0199491,0.115008,3.15158,-0.0530161,-2.35538,0.18005,1.88012,0.256021,0.115008,3.15158,-0.0530161,-2.35538,0.18005,1.88012,0.256021,0.115008,3.15158,-0.0530161,-2.35538,0.18005,1.88012,0.256021,0.115008,3.15158,-0.0530161,-2.35538,0.18005,1.88012,0.256021,0.115008,3.15158,-0.0530161,-2.35538,0.18005,1.88012,0.256021,
0.3838,0.328312,3.19199,0.351024,-2.19507,0.0771687,-0.966145,0.0199491,-0.356871,2.37463,-0.110191,-2.22767,0.436966,-0.724987,0.0199491,-0.498792,2.66275,-0.00126753,-2.05189,0.340029,0.939047,0.0199491,-0.406223,2.85551,0.340887,-2.35043,0.395878,0.77832,0.0199491,-0.317043,3.04523,-0.142013,1.86474,0.724821,-0.942156,0.0199645,-0.0657274,2.52504,0.467697,0.00648368,1.13163,-2.49559,0.0199491,0.113765,2.7767,-0.0559365,-2.32176,0.133394,1.8981,0.256021,0.113765,2.7767,-0.0559365,-2.32176,0.133394,1.8981,0.256021,0.113765,2.7767,-0.0559365,-2.32176,0.133394,1.8981,0.256021,0.113765,2.7767,-0.0559365,-2.32176,0.133394,1.8981,0.256021,0.113765,2.7767,-0.0559365,-2.32176,0.133394,1.8981,0.256021,
0.3939,0.321879,2.8312,0.32496,-2.16598,0.0241144,-0.967192,0.0199491,-0.346286,1.97324,-0.0840106,-2.18833,0.384854,-0.715937,0.0199491,-0.495149,2.26148,0.0147741,-2.01921,0.291992,0.939555,0.0199491,-0.399006,2.47025,0.347371,-2.31251,0.346209,0.785176,0.0199491,-0.328329,2.64299,-0.146986,1.92858,0.761083,-0.893217,0.0199645,-0.0485808,2.15837,0.479666,-0.05866,1.15048,-2.60339,0.0199491,0.112139,2.39196,-0.0582456,-2.28853,0.0864983,1.91172,0.256021,0.112139,2.39196,-0.0582456,-2.28853,0.0864983,1.91172,0.256021,0.112139,2.39196,-0.0582456,-2.28853,0.0864983,1.91172,0.256021,0.112139,2.39196,-0.0582456,-2.28853,0.0864983,1.91172,0.256021,0.112139,2.39196,-0.0582456,-2.28853,0.0864983,1.91172,0.256021,
0.404,0.312247,2.5443,0.310981,-2.08196,-0.040801,-0.972445,0.0199491,-0.371888,1.69425,-0.0674433,-2.08605,0.298662,-0.732021,0.0199491,-0.51577,1.97933,0.0113587,-2.15128,0.189704,0.906543,0.0199491,-0.391349,2.16831,0.364316,-2.19867,0.387618,0.838668,0.0199491,-0.343204,2.33626,-0.155122,1.82418,0.843072,-0.941032,0.0199645,-0.025478,1.96873,0.492104,-0.16895,1.18622,-2.72046,0.0199491,0.108743,2.10245,-0.0640776,-2.27626,0.0913636,1.89333,0.256021,0.108743,2.10245,-0.0640776,-2.27626,0.0913636,1.89333,0.256021,0.108743,2.10245,-0.0640776,-2.27626,0.0913636,1.89333,0.256021,0.108743,2.10245,-0.0640776,-2.27626,0.0913636,1.89333,0.256021,0.108743,2.10245,-0.0640776,-2.27626,0.0913636,1.89333,0.256021,
0.4141,0.30696,2.54652,0.314766,-2.10076,-0.0465843,-0.970965,0.0199491,-0.381383,1.69933,-0.0601203,-2.10612,0.2875,-0.750315,0.0199491,-0.528786,1.98974,0.0287882,-2.11861,0.218782,0.910101,0.0199491,-0.395471,2.19396,0.381961,-2.24773,0.323981,0.850288,0.0199491,-0.351112,2.35165,-0.141228,1.84454,0.83761,-0.906198,0.0199645,-0.0201841,1.97319,0.485484,-0.171958,1.17456,-2.74449,0.0199491,0.0938096,2.10652,-0.0543202,-2.29062,0.0830423,1.89583,0.256021,0.0938096,2.10652,-0.0543202,-2.29062,0.0830423,1.89583,0.256021,0.0938096,2.10652,-0.0543202,-2.29062,0.0830423,1.89583,0.256021,0.0938096,2.10652,-0.0543202,-2.29062,0.0830423,1.89583,0.256021,0.0938096,2.10652,-0.0543202,-2.29062,0.0830423,1.89583,0.256021,
0.4242,0.299533,2.56582,0.316798,-2.12951,-0.0484661,-0.950734,0.0199491,-0.385285,1.70813,-0.0384917,-2.10698,0.268817,-0.735736,0.0199491,-0.535654,1.99852,0.0557072,-2.12961,0.181409,0.922867,0.0199491,-0.400159,2.21453,0.390531,-2.24896,0.312597,0.869996,0.0199491,-0.359169,2.3588,-0.13042,1.97565,0.805164,-0.799535,0.0199645,-0.0300065,1.97651,0.506933,-0.202261,1.12969,-2.78499,0.0199491,0.0879566,2.11547,-0.043448,-2.28477,0.062365,1.91825,0.256021,0.0879566,2.11547,-0.043448,-2.28477,0.062365,1.91825,0.256021,0.0879566,2.11547,-0.043448,-2.28477,0.062365,1.91825,0.256021,0.0879566,2.11547,-0.043448,-2.28477,0.062365,1.91825,0.256021,0.0879566,2.11547,-0.043448,-2.28477,0.062365,1.91825,0.256021,
0.4343,0.289642,2.57597,0.32243,-2.14025,-0.045868,-0.929761,0.0199491,-0.388997,1.713,-0.0315328,-2.10271,0.263548,-0.714812,0.0199491,-0.540867,2.00305,0.0638541,-2.1281,0.1742,0.941292,0.0199491,-0.408214,2.2219,0.388055,-2.2478,0.314175,0.873113,0.0199491,-0.363655,2.36324,-0.128066,2.01823,0.791709,-0.773748,0.0199645,-0.0434808,1.97667,0.51686,-0.214561,1.09767,-2.80186,0.0199491,0.0838015,2.12005,-0.0364632,-2.28235,0.060244,1.93903,0.256021,0.0838015,2.12005,-0.0364632,-2.28235,0.060244,1.93903,0.256021,0.0838015,2.12005,-0.0364632,-2.28235,0.060244,1.93903,0.256021,0.0838015,2.12005,-0.0364632,-2.28235,0.060244,1.93903,0.256021,0.0838015,2.12005,-0.0364632,-2.28235,0.060244,1.93903,0.256021,
0.4444,0.280261,2.58275,0.32593,-2.14498,-0.041489,-0.906669,0.0199491,-0.390279,1.71579,-0.0338445,-2.10572,0.273029,-0.697323,0.0199491,-0.543424,2.00567,0.0603121,-2.11649,0.181607,0.965141,0.0199491,-0.417263,2.22782,0.378857,-2.24453,0.320411,0.888371,0.0199491,-0.363322,2.36718,-0.133954,2.02253,0.795518,-0.780421,0.0199645,-0.0589562,1.97933,0.5188,-0.212539,1.07151,-2.81434,0.0199491,0.0821179,2.12269,-0.0343078,-2.28164,0.0654479,1.96116,0.256021,0.0821179,2.12269,-0.0343078,-2.28164,0.0654479,1.96116,0.256021,0.0821179,2.12269,-0.0343078,-2.28164,0.0654479,1.96116,0.256021,0.0821179,2.12269,-0.0343078,-2.28164,0.0654479,1.96116,0.256021,0.0821179,2.12269,-0.0343078,-2.28164,0.0654479,1.96116,0.256021,
0.4545,0.274072,2.58825,0.32506,-2.14819,-0.0384993,-0.887663,0.0199491,-0.390035,1.71806,-0.0393153,-2.10959,0.28278,-0.683356,0.0199491,-0.543924,2.00761,0.0539707,-2.10863,0.185816,0.984296,0.0199491,-0.422648,2.23272,0.367929,-2.23856,0.327281,0.902975,0.0199491,-0.361487,2.36987,-0.142332,2.02873,0.798148,-0.783727,0.0199645,-0.0709594,1.98255,0.514897,-0.218687,1.05351,-2.83914,0.0199491,0.0823815,2.12459,-0.0360629,-2.2809,0.0693359,1.97936,0.256021,0.0823815,2.12459,-0.0360629,-2.2809,0.0693359,1.97936,0.256021,0.0823815,2.12459,-0.0360629,-2.2809,0.0693359,1.97936,0.256021,0.0823815,2.12459,-0.0360629,-2.2809,0.0693359,1.97936,0.256021,0.0823815,2.12459,-0.0360629,-2.2809,0.0693359,1.97936,0.256021,
0.4646,0.273108,2.59594,0.317809,-2.15127,-0.0425426,-0.877995,0.0199491,-0.387413,1.72029,-0.041385,-2.1121,0.281998,-0.678554,0.0199491,-0.54157,2.00926,0.0525501,-2.10187,0.179363,0.993577,0.0199491,-0.421773,2.23784,0.360171,-2.23652,0.322726,0.906354,0.0199491,-0.360263,2.37156,-0.148789,2.04523,0.800039,-0.773119,0.0199645,-0.0709823,1.98264,0.513482,-0.22675,1.0461,-2.84723,0.0199491,0.0841929,2.12741,-0.040431,-2.27813,0.0628028,1.98951,0.256021,0.0841929,2.12741,-0.040431,-2.27813,0.0628028,1.98951,0.256021,0.0841929,2.12741,-0.040431,-2.27813,0.0628028,1.98951,0.256021,0.0841929,2.12741,-0.040431,-2.27813,0.0628028,1.98951,0.256021,0.0841929,2.12741,-0.040431,-2.27813,0.0628028,1.98951,0.256021,
0.4747,0.275814,2.60041,0.311156,-2.1538,-0.0459487,-0.874601,0.0199491,-0.384076,1.72179,-0.0411781,-2.11145,0.275619,-0.677728,0.0199491,-0.538123,2.01143,0.0510901,-2.09969,0.175029,0.996899,0.0199491,-0.41684,2.24113,0.354418,-2.2337,0.318663,0.900887,0.0199491,-0.357404,2.37384,-0.1539,2.05615,0.799187,-0.763237,0.0199645,-0.0699104,1.98405,0.509032,-0.231711,1.04777,-2.86143,0.0199491,0.0871687,2.1295,-0.0455126,-2.27827,0.0581774,1.99319,0.256021,0.0871687,2.1295,-0.0455126,-2.27827,0.0581774,1.99319,0.256021,0.0871687,2.1295,-0.0455126,-2.27827,0.0581774,1.99319,0.256021,0.0871687,2.1295,-0.0455126,-2.27827,0.0581774,1.99319,0.256021,0.0871687,2.1295,-0.0455126,-2.27827,0.0581774,1.99319,0.256021,
0.4848,0.280958,2.60442,0.306162,-2.16245,-0.0459849,-0.870592,0.0199491,-0.379831,1.72411,-0.0408392,-2.11496,0.272604,-0.676134,0.0199491,-0.53314,2.01397,0.0518211,-2.09864,0.170071,1.00137,0.0199491,-0.411307,2.24542,0.350998,-2.23088,0.319188,0.903346,0.0199491,-0.352472,2.37625,-0.157314,2.0648,0.800889,-0.754088,0.0199645,-0.064632,1.98295,0.508898,-0.231227,1.0577,-2.85419,0.0199491,0.091717,2.13121,-0.0486677,-2.27905,0.0523625,1.99736,0.256021,0.091717,2.13121,-0.0486677,-2.27905,0.0523625,1.99736,0.256021,0.091717,2.13121,-0.0486677,-2.27905,0.0523625,1.99736,0.256021,0.091717,2.13121,-0.0486677,-2.27905,0.0523625,1.99736,0.256021,0.091717,2.13121,-0.0486677,-2.27905,0.0523625,1.99736,0.256021,
0.4949,0.289518,2.60691,0.300016,-2.16477,-0.0532824,-0.874745,0.0199491,-0.37475,1.72577,-0.0385173,-2.118,0.264583,-0.681911,0.0199491,-0.526714,2.01608,0.0550638,-2.1003,0.163201,0.996655,0.0199491,-0.401951,2.24836,0.350658,-2.23654,0.311105,0.896022,0.0199491,-0.347616,2.37804,-0.157554,2.07617,0.796819,-0.739442,0.0199645,-0.0557623,1.98295,0.507965,-0.228411,1.07106,-2.85242,0.0199491,0.0972192,2.13215,-0.0525469,-2.28109,0.0441029,1.99388,0.256021,0.0972192,2.13215,-0.0525469,-2.28109,0.0441029,1.99388,0.256021,0.0972192,2.13215,-0.0525469,-2.28109,0.0441029,1.99388,0.256021,0.0972192,2.13215,-0.0525469,-2.28109,0.0441029,1.99388,0.256021,0.0972192,2.13215,-0.0525469,-2.28109,0.0441029,1.99388,0.256021,
