time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,2_rod(strut).X,2_rod(strut).Y,2_rod(strut).Z,2_rod(strut).Euler1,2_rod(strut).Euler2,2_rod(strut).Euler3,2_rod(strut).mass,3_rod(strut).X,3_rod(strut).Y,3_rod(strut).Z,3_rod(strut).Euler1,3_rod(strut).Euler2,3_rod(strut).Euler3,3_rod(strut).mass,4_rod(strut).X,4_rod(strut).Y,4_rod(strut).Z,4_rod(strut).Euler1,4_rod(strut).Euler2,4_rod(strut).Euler3,4_rod(strut).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(payload_bars compound_X8Li41).X,6_rod(payload_bars compound_X8Li41).Y,6_rod(payload_bars compound_X8Li41).Z,6_rod(payload_bars compound_X8Li41).Euler1,6_rod(payload_bars compound_X8Li41).Euler2,6_rod(payload_bars compound_X8Li41).Euler3,6_rod(payload_bars compound_X8Li41).mass,7_rod(payload_bars compound_X8Li41).X,7_rod(payload_bars compound_X8Li41).Y,7_rod(payload_bars compound_X8Li41).Z,7_rod(payload_bars compound_X8Li41).Euler1,7_rod(payload_bars compound_X8Li41).Euler2,7_rod(payload_bars compound_X8Li41).Euler3,7_rod(payload_bars compound_X8Li41).mass,8_rod(payload_bars compound_X8Li41).X,8_rod(payload_bars compound_X8Li41).Y,8_rod(payload_bars compound_X8Li41).Z,8_rod(payload_bars compound_X8Li41).Euler1,8_rod(payload_bars compound_X8Li41).Euler2,8_rod(payload_bars compound_X8Li41).Euler3,8_rod(payload_bars compound_X8Li41).mass,9_rod(payload_bars compound_X8Li41).X,9_rod(payload_bars compound_X8Li41).Y,9_rod(payload_bars compound_X8Li41).Z,9_rod(payload_bars compound_X8Li41).Euler1,9_rod(payload_bars compound_X8Li41).Euler2,9_rod(payload_bars compound_X8Li41).Euler3,9_rod(payload_bars compound_X8Li41).mass,10_rod(payload_bars compound_X8Li41).X,10_rod(payload_bars compound_X8Li41).Y,10_rod(payload_bars compound_X8Li41).Z,10_rod(payload_bars compound_X8Li41).Euler1,10_rod(payload_bars compound_X8Li41).Euler2,10_rod(payload_bars compound_X8Li41).Euler3,10_rod(payload_bars compound_X8Li41).mass,
1.717,1.24944,1.82593,0.29935,3.05379,0.907988,-1.13396,0.0199491,0.611468,2.1898,-0.654688,2.65906,0.149677,-1.40528,0.0199491,0.778911,2.00819,-0.559578,2.94262,0.458457,-0.14018,0.0199491,0.752274,2.36307,-0.0338201,2.42218,1.05567,-0.569068,0.0199491,0.951357,2.52767,-0.177922,0.584127,0.582984,-1.00499,0.0199645,0.639285,1.76905,-0.113133,0.675637,0.294888,-0.879956,0.0199491,1.20098,2.00081,-0.238908,2.80398,0.95992,1.31406,0.256021,1.20098,2.00081,-0.238908,2.80398,0.95992,1.31406,0.256021,1.20098,2.00081,-0.238908,2.80398,0.95992,1.31406,0.256021,1.20098,2.00081,-0.238908,2.80398,0.95992,1.31406,0.256021,1.20098,2.00081,-0.238908,2.80398,0.95992,1.31406,0.256021,
1.7271,1.25136,1.82587,0.298722,3.05342,0.906048,-1.1343,0.0199491,0.611391,2.18985,-0.654041,2.65987,0.148262,-1.40457,0.0199491,0.778984,2.00819,-0.559171,2.94294,0.456187,-0.139959,0.0199491,0.753205,2.36308,-0.0334341,2.42489,1.05345,-0.566456,0.0199491,0.95202,2.5277,-0.177939,0.585392,0.584549,-1.00333,0.0199645,0.640267,1.76906,-0.112731,0.67684,0.295931,-0.878283,0.0199491,1.20173,2.00092,-0.239369,2.80486,0.957902,1.3147,0.256021,1.20173,2.00092,-0.239369,2.80486,0.957902,1.3147,0.256021,1.20173,2.00092,-0.239369,2.80486,0.957902,1.3147,0.256021,1.20173,2.00092,-0.239369,2.80486,0.957902,1.3147,0.256021,1.20173,2.00092,-0.239369,2.80486,0.957902,1.3147,0.256021,
1.7372,1.25275,1.8258,0.298511,3.05319,0.904693,-1.13459,0.0199491,0.6115,2.18996,-0.653471,2.66065,0.147454,-1.40429,0.0199491,0.779158,2.00819,-0.558699,2.94316,0.454607,-0.13994,0.0199491,0.753898,2.36313,-0.0329986,2.42676,1.05149,-0.564751,0.0199491,0.952557,2.52769,-0.177695,0.586272,0.585581,-1.00216,0.0199645,0.640994,1.76916,-0.112532,0.67866,0.295595,-0.876734,0.0199491,1.20237,2.001,-0.239478,2.80537,0.956507,1.31488,0.256021,1.20237,2.001,-0.239478,2.80537,0.956507,1.31488,0.256021,1.20237,2.001,-0.239478,2.80537,0.956507,1.31488,0.256021,1.20237,2.001,-0.239478,2.80537,0.956507,1.31488,0.256021,1.20237,2.001,-0.239478,2.80537,0.956507,1.31488,0.256021,
1.7473,1.25329,1.82575,0.298618,3.05363,0.903921,-1.13433,0.0199491,0.611512,2.19001,-0.653011,2.66062,0.147106,-1.40426,0.0199491,0.779214,2.00819,-0.558315,2.94327,0.453899,-0.140064,0.0199491,0.754118,2.3631,-0.032563,2.42736,1.05072,-0.564412,0.0199491,0.952713,2.52766,-0.177348,0.586702,0.585951,-1.0016,0.0199645,0.64124,1.76917,-0.11227,0.678825,0.296214,-0.876171,0.0199491,1.20262,2.00104,-0.23933,2.80543,0.955894,1.3146,0.256021,1.20262,2.00104,-0.23933,2.80543,0.955894,1.3146,0.256021,1.20262,2.00104,-0.23933,2.80543,0.955894,1.3146,0.256021,1.20262,2.00104,-0.23933,2.80543,0.955894,1.3146,0.256021,1.20262,2.00104,-0.23933,2.80543,0.955894,1.3146,0.256021,
1.7574,1.25294,1.82573,0.299068,3.05317,0.904342,-1.13476,0.0199491,0.611464,2.18998,-0.652754,2.66031,0.147437,-1.40454,0.0199491,0.77917,2.00819,-0.558049,2.94334,0.454297,-0.140269,0.0199491,0.753779,2.36303,-0.0322352,2.42711,1.051,-0.565108,0.0199491,0.952412,2.52765,-0.176975,0.586765,0.585611,-1.00173,0.0199645,0.641046,1.7691,-0.112026,0.678206,0.296834,-0.876514,0.0199491,1.20247,2.00112,-0.238894,2.80521,0.956183,1.31399,0.256021,1.20247,2.00112,-0.238894,2.80521,0.956183,1.31399,0.256021,1.20247,2.00112,-0.238894,2.80521,0.956183,1.31399,0.256021,1.20247,2.00112,-0.238894,2.80521,0.956183,1.31399,0.256021,1.20247,2.00112,-0.238894,2.80521,0.956183,1.31399,0.256021,
1.7675,1.25243,1.82571,0.299776,3.05225,0.905367,-1.13558,0.0199491,0.611647,2.18993,-0.652516,2.66043,0.148193,-1.40496,0.0199491,0.779315,2.00819,-0.557712,2.94342,0.455166,-0.140525,0.0199491,0.75337,2.36296,-0.0318787,2.42639,1.05163,-0.566354,0.0199491,0.952106,2.52767,-0.17647,0.586664,0.584916,-1.00221,0.0199645,0.640872,1.769,-0.111757,0.677627,0.296963,-0.877183,0.0199491,1.20236,2.00122,-0.238188,2.80487,0.956921,1.31318,0.256021,1.20236,2.00122,-0.238188,2.80487,0.956921,1.31318,0.256021,1.20236,2.00122,-0.238188,2.80487,0.956921,1.31318,0.256021,1.20236,2.00122,-0.238188,2.80487,0.956921,1.31318,0.256021,1.20236,2.00122,-0.238188,2.80487,0.956921,1.31318,0.256021,
1.7776,1.25193,1.82575,0.300732,3.05208,0.906581,-1.13568,0.0199491,0.612225,2.18994,-0.652255,2.66055,0.149227,-1.4055,0.0199491,0.779773,2.00819,-0.557254,2.94336,0.455859,-0.140765,0.0199491,0.753172,2.36302,-0.0314334,2.42506,1.05265,-0.56811,0.0199491,0.952028,2.52767,-0.175766,0.585813,0.584357,-1.00325,0.0199645,0.640872,1.76903,-0.111504,0.677371,0.29605,-0.877892,0.0199491,1.20245,2.00128,-0.237256,2.80442,0.958065,1.31237,0.256021,1.20245,2.00128,-0.237256,2.80442,0.958065,1.31237,0.256021,1.20245,2.00128,-0.237256,2.80442,0.958065,1.31237,0.256021,1.20245,2.00128,-0.237256,2.80442,0.958065,1.31237,0.256021,1.20245,2.00128,-0.237256,2.80442,0.958065,1.31237,0.256021,
1.7877,1.25136,1.82583,0.301951,3.05217,0.908141,-1.13547,0.0199491,0.613106,2.18992,-0.652013,2.66037,0.150593,-1.40614,0.0199491,0.780521,2.00819,-0.556776,2.94327,0.457479,-0.140971,0.0199491,0.753066,2.3631,-0.0309609,2.42333,1.05414,-0.570269,0.0199491,0.952135,2.52767,-0.174986,0.584218,0.583769,-1.00491,0.0199645,0.640975,1.76906,-0.111216,0.677088,0.294694,-0.878911,0.0199491,1.20268,2.00132,-0.236089,2.80381,0.959634,1.31146,0.256021,1.20268,2.00132,-0.236089,2.80381,0.959634,1.31146,0.256021,1.20268,2.00132,-0.236089,2.80381,0.959634,1.31146,0.256021,1.20268,2.00132,-0.236089,2.80381,0.959634,1.31146,0.256021,1.20268,2.00132,-0.236089,2.80381,0.959634,1.31146,0.256021,
1.7978,1.25071,1.82592,0.303422,3.05212,0.910105,-1.13539,0.0199491,0.614235,2.18987,-0.651729,2.66025,0.15223,-1.40693,0.0199491,0.781494,2.00819,-0.556202,2.94317,0.459442,-0.141231,0.0199491,0.752998,2.36315,-0.0304022,2.42121,1.05597,-0.572889,0.0199491,0.952317,2.52766,-0.174047,0.582391,0.582971,-1.00686,0.0199645,0.641148,1.76906,-0.11086,0.676692,0.293145,-0.880208,0.0199491,1.20302,2.00137,-0.234679,2.80309,0.961553,1.31038,0.256021,1.20302,2.00137,-0.234679,2.80309,0.961553,1.31038,0.256021,1.20302,2.00137,-0.234679,2.80309,0.961553,1.31038,0.256021,1.20302,2.00137,-0.234679,2.80309,0.961553,1.31038,0.256021,1.20302,2.00137,-0.234679,2.80309,0.961553,1.31038,0.256021,
1.8079,1.25002,1.82599,0.305132,3.05194,0.912411,-1.13549,0.0199491,0.615588,2.18982,-0.651368,2.6602,0.154097,-1.40789,0.0199491,0.782667,2.00819,-0.555507,2.94306,0.461653,-0.141591,0.0199491,0.752964,2.36319,-0.0297194,2.41865,1.05802,-0.576025,0.0199491,0.952562,2.52765,-0.172906,0.580369,0.582,-1.00907,0.0199645,0.641383,1.76906,-0.110438,0.676216,0.291433,-0.881708,0.0199491,1.20346,2.00142,-0.233022,2.80222,0.963758,1.30907,0.256021,1.20346,2.00142,-0.233022,2.80222,0.963758,1.30907,0.256021,1.20346,2.00142,-0.233022,2.80222,0.963758,1.30907,0.256021,1.20346,2.00142,-0.233022,2.80222,0.963758,1.30907,0.256021,1.20346,2.00142,-0.233022,2.80222,0.963758,1.30907,0.256021,
1.818,1.24931,1.82605,0.307072,3.05169,0.91504,-1.13566,0.0199491,0.617176,2.18976,-0.650942,2.66012,0.156198,-1.409,0.0199491,0.784059,2.00819,-0.554711,2.94295,0.464255,-0.14202,0.0199491,0.752987,2.36321,-0.0289281,2.41567,1.06033,-0.579649,0.0199491,0.952895,2.52763,-0.171584,0.578076,0.580884,-1.01155,0.0199645,0.641698,1.76905,-0.109954,0.67569,0.289492,-0.883411,0.0199491,1.20401,2.00148,-0.231128,2.80121,0.966258,1.30757,0.256021,1.20401,2.00148,-0.231128,2.80121,0.966258,1.30757,0.256021,1.20401,2.00148,-0.231128,2.80121,0.966258,1.30757,0.256021,1.20401,2.00148,-0.231128,2.80121,0.966258,1.30757,0.256021,1.20401,2.00148,-0.231128,2.80121,0.966258,1.30757,0.256021,
1.8281,1.24857,1.82612,0.309239,3.05145,0.917991,-1.13583,0.0199491,0.619026,2.18969,-0.650463,2.65998,0.15854,-1.41023,0.0199491,0.785688,2.00819,-0.553821,2.9428,0.467206,-0.142494,0.0199491,0.753096,2.36325,-0.0280478,2.41232,1.06292,-0.583674,0.0199491,0.953348,2.52761,-0.170107,0.575476,0.579636,-1.01435,0.0199645,0.642117,1.76904,-0.109406,0.675161,0.28723,-0.885313,0.0199491,1.20469,2.00154,-0.229006,2.80008,0.969072,1.30593,0.256021,1.20469,2.00154,-0.229006,2.80008,0.969072,1.30593,0.256021,1.20469,2.00154,-0.229006,2.80008,0.969072,1.30593,0.256021,1.20469,2.00154,-0.229006,2.80008,0.969072,1.30593,0.256021,1.20469,2.00154,-0.229006,2.80008,0.969072,1.30593,0.256021,
1.8382,1.24782,1.82621,0.311629,3.05123,0.921264,-1.13595,0.0199491,0.621155,2.18961,-0.649937,2.65981,0.161127,-1.41158,0.0199491,0.787568,2.00819,-0.552834,2.94262,0.470411,-0.142989,0.0199491,0.753306,2.36329,-0.0270863,2.40858,1.06582,-0.58813,0.0199491,0.953949,2.52759,-0.168489,0.572307,0.578399,-1.01761,0.0199645,0.642655,1.76904,-0.108797,0.674597,0.284661,-0.887429,0.0199491,1.20551,2.0016,-0.226661,2.79881,0.972211,1.30416,0.256021,1.20551,2.0016,-0.226661,2.79881,0.972211,1.30416,0.256021,1.20551,2.0016,-0.226661,2.79881,0.972211,1.30416,0.256021,1.20551,2.0016,-0.226661,2.79881,0.972211,1.30416,0.256021,1.20551,2.0016,-0.226661,2.79881,0.972211,1.30416,0.256021,
1.8483,1.24703,1.82632,0.314235,3.05081,0.924946,-1.1362,0.0199491,0.623558,2.18951,-0.649372,2.6597,0.163919,-1.41306,0.0199491,0.789698,2.00819,-0.551767,2.94244,0.473854,-0.143461,0.0199491,0.753631,2.36332,-0.0260604,2.40464,1.06892,-0.592833,0.0199491,0.954485,2.52757,-0.166727,0.571899,0.575311,-1.01963,0.0199645,0.643317,1.76903,-0.108126,0.67404,0.281798,-0.889764,0.0199491,1.20646,2.00165,-0.224123,2.79752,0.975685,1.30234,0.256021,1.20646,2.00165,-0.224123,2.79752,0.975685,1.30234,0.256021,1.20646,2.00165,-0.224123,2.79752,0.975685,1.30234,0.256021,1.20646,2.00165,-0.224123,2.79752,0.975685,1.30234,0.256021,1.20646,2.00165,-0.224123,2.79752,0.975685,1.30234,0.256021,
1.8584,1.24628,1.82643,0.317036,3.05091,0.928702,-1.13603,0.0199491,0.626221,2.18938,-0.648775,2.65944,0.166983,-1.41465,0.0199491,0.792062,2.0082,-0.550603,2.94223,0.477708,-0.143999,0.0199491,0.754035,2.36336,-0.0249882,2.40037,1.07231,-0.597914,0.0199491,0.955221,2.52755,-0.164934,0.57085,0.572217,-1.02212,0.0199645,0.644085,1.769,-0.107399,0.673337,0.27886,-0.892302,0.0199491,1.20756,2.00168,-0.22138,2.79604,0.979381,1.30033,0.256021,1.20756,2.00168,-0.22138,2.79604,0.979381,1.30033,0.256021,1.20756,2.00168,-0.22138,2.79604,0.979381,1.30033,0.256021,1.20756,2.00168,-0.22138,2.79604,0.979381,1.30033,0.256021,1.20756,2.00168,-0.22138,2.79604,0.979381,1.30033,0.256021,
1.8685,1.24556,1.82656,0.320025,3.05114,0.932649,-1.13574,0.0199491,0.629094,2.18923,-0.648119,2.6595,0.169757,-1.41618,0.0199491,0.794666,2.0082,-0.549356,2.94197,0.481982,-0.144571,0.0199491,0.754571,2.36336,-0.0237801,2.39403,1.07756,-0.604975,0.0199491,0.956186,2.52755,-0.163033,0.568549,0.569544,-1.02536,0.0199645,0.645056,1.76894,-0.106597,0.672216,0.275948,-0.895261,0.0199491,1.20881,2.00172,-0.218435,2.79439,0.983309,1.29816,0.256021,1.20881,2.00172,-0.218435,2.79439,0.983309,1.29816,0.256021,1.20881,2.00172,-0.218435,2.79439,0.983309,1.29816,0.256021,1.20881,2.00172,-0.218435,2.79439,0.983309,1.29816,0.256021,1.20881,2.00172,-0.218435,2.79439,0.983309,1.29816,0.256021,
1.8786,1.24481,1.82678,0.323157,3.05167,0.936779,-1.13497,0.0199491,0.632262,2.1891,-0.64742,2.65792,0.173112,-1.41797,0.0199491,0.797496,2.0082,-0.54809,2.94153,0.486249,-0.145057,0.0199491,0.755296,2.36345,-0.0225652,2.38926,1.0817,-0.610459,0.0199491,0.957386,2.52759,-0.161102,0.565649,0.566905,-1.02898,0.0199645,0.646061,1.76896,-0.105734,0.671744,0.272197,-0.898029,0.0199491,1.2102,2.00176,-0.215379,2.79257,0.987542,1.29605,0.256021,1.2102,2.00176,-0.215379,2.79257,0.987542,1.29605,0.256021,1.2102,2.00176,-0.215379,2.79257,0.987542,1.29605,0.256021,1.2102,2.00176,-0.215379,2.79257,0.987542,1.29605,0.256021,1.2102,2.00176,-0.215379,2.79257,0.987542,1.29605,0.256021,
1.8887,1.24391,1.82701,0.326433,3.05018,0.941872,-1.13584,0.0199491,0.635605,2.18892,-0.646539,2.65866,0.176426,-1.42013,0.0199491,0.800454,2.0082,-0.546725,2.94121,0.489874,-0.145437,0.0199491,0.756145,2.36339,-0.0211649,2.38561,1.08417,-0.615062,0.0199491,0.958088,2.52754,-0.15833,0.564905,0.564101,-1.03143,0.0199645,0.647109,1.76893,-0.10479,0.67167,0.268113,-0.900855,0.0199491,1.21163,2.00182,-0.212227,2.79108,0.992106,1.29412,0.256021,1.21163,2.00182,-0.212227,2.79108,0.992106,1.29412,0.256021,1.21163,2.00182,-0.212227,2.79108,0.992106,1.29412,0.256021,1.21163,2.00182,-0.212227,2.79108,0.992106,1.29412,0.256021,1.21163,2.00182,-0.212227,2.79108,0.992106,1.29412,0.256021,
1.8988,1.24325,1.82717,0.32976,3.0508,0.946247,-1.13517,0.0199491,0.638982,2.18879,-0.645531,2.65863,0.179474,-1.42209,0.0199491,0.80352,2.0082,-0.545255,2.94089,0.494199,-0.146034,0.0199491,0.757078,2.36335,-0.0195658,2.37972,1.08807,-0.621732,0.0199491,0.959134,2.52741,-0.15558,0.560707,0.562963,-1.03553,0.0199645,0.648256,1.76893,-0.10376,0.67063,0.264815,-0.903818,0.0199491,1.21316,2.00182,-0.208928,2.78928,0.996552,1.29178,0.256021,1.21316,2.00182,-0.208928,2.78928,0.996552,1.29178,0.256021,1.21316,2.00182,-0.208928,2.78928,0.996552,1.29178,0.256021,1.21316,2.00182,-0.208928,2.78928,0.996552,1.29178,0.256021,1.21316,2.00182,-0.208928,2.78928,0.996552,1.29178,0.256021,
1.9089,1.24247,1.82723,0.333267,3.05079,0.950842,-1.13525,0.0199491,0.642486,2.18857,-0.644794,2.65787,0.183869,-1.42427,0.0199491,0.806616,2.0082,-0.543709,2.94067,0.499454,-0.146848,0.0199491,0.757521,2.36331,-0.0183456,2.37496,1.09155,-0.627765,0.0199491,0.960244,2.52741,-0.153595,0.560334,0.55827,-1.03821,0.0199645,0.649284,1.7688,-0.102911,0.670231,0.261175,-0.906918,0.0199491,1.21464,2.00186,-0.205428,2.78719,1.00103,1.28895,0.256021,1.21464,2.00186,-0.205428,2.78719,1.00103,1.28895,0.256021,1.21464,2.00186,-0.205428,2.78719,1.00103,1.28895,0.256021,1.21464,2.00186,-0.205428,2.78719,1.00103,1.28895,0.256021,1.21464,2.00186,-0.205428,2.78719,1.00103,1.28895,0.256021,
1.919,1.24182,1.82727,0.336816,3.05231,0.955005,-1.13416,0.0199491,0.646065,2.18838,-0.643967,2.65762,0.188335,-1.42651,0.0199491,0.809755,2.0082,-0.542028,2.94039,0.504693,-0.147871,0.0199491,0.757888,2.36326,-0.0170183,2.36925,1.09547,-0.634818,0.0199491,0.961418,2.5274,-0.151485,0.559387,0.553723,-1.04114,0.0199645,0.650314,1.76865,-0.101978,0.669201,0.258093,-0.910195,0.0199491,1.21614,2.00189,-0.201767,2.78481,1.00552,1.28573,0.256021,1.21614,2.00189,-0.201767,2.78481,1.00552,1.28573,0.256021,1.21614,2.00189,-0.201767,2.78481,1.00552,1.28573,0.256021,1.21614,2.00189,-0.201767,2.78481,1.00552,1.28573,0.256021,1.21614,2.00189,-0.201767,2.78481,1.00552,1.28573,0.256021,
1.9291,1.24109,1.82727,0.340634,3.05535,0.95843,-1.13188,0.0199491,0.649774,2.18847,-0.642831,2.65713,0.192262,-1.42867,0.0199491,0.812982,2.0082,-0.540147,2.9397,0.509144,-0.149177,0.0199491,0.758653,2.3633,-0.0153088,2.36153,1.09967,-0.643415,0.0199491,0.962855,2.52731,-0.148996,0.558751,0.549101,-1.04346,0.0199645,0.651466,1.7687,-0.100911,0.667234,0.255511,-0.913195,0.0199491,1.21781,2.00181,-0.198016,2.78184,1.00973,1.28211,0.256021,1.21781,2.00181,-0.198016,2.78184,1.00973,1.28211,0.256021,1.21781,2.00181,-0.198016,2.78184,1.00973,1.28211,0.256021,1.21781,2.00181,-0.198016,2.78184,1.00973,1.28211,0.256021,1.21781,2.00181,-0.198016,2.78184,1.00973,1.28211,0.256021,
1.9392,1.2401,1.82729,0.34463,3.05419,0.963413,-1.13301,0.0199491,0.653618,2.18847,-0.641766,2.6565,0.196546,-1.43095,0.0199491,0.816344,2.0082,-0.538275,2.93922,0.514027,-0.150312,0.0199491,0.759356,2.36338,-0.0136875,2.35436,1.10379,-0.651667,0.0199491,0.964256,2.52736,-0.146535,0.557605,0.544608,-1.04637,0.0199645,0.652739,1.76873,-0.0998941,0.666546,0.251538,-0.91625,0.0199491,1.2195,2.00189,-0.194139,2.77906,1.0143,1.2786,0.256021,1.2195,2.00189,-0.194139,2.77906,1.0143,1.2786,0.256021,1.2195,2.00189,-0.194139,2.77906,1.0143,1.2786,0.256021,1.2195,2.00189,-0.194139,2.77906,1.0143,1.2786,0.256021,1.2195,2.00189,-0.194139,2.77906,1.0143,1.2786,0.256021,
1.9493,1.23927,1.82731,0.348699,3.05433,0.967981,-1.13309,0.0199491,0.657635,2.18849,-0.640567,2.65538,0.201177,-1.43347,0.0199491,0.819835,2.0082,-0.536291,2.93863,0.518914,-0.151554,0.0199491,0.760177,2.3634,-0.0119817,2.34835,1.10666,-0.658819,0.0199491,0.965821,2.52738,-0.143898,0.556222,0.540227,-1.04928,0.0199645,0.654033,1.76874,-0.0987661,0.66572,0.247927,-0.919225,0.0199491,1.22131,2.00192,-0.190155,2.77604,1.01881,1.27487,0.256021,1.22131,2.00192,-0.190155,2.77604,1.01881,1.27487,0.256021,1.22131,2.00192,-0.190155,2.77604,1.01881,1.27487,0.256021,1.22131,2.00192,-0.190155,2.77604,1.01881,1.27487,0.256021,1.22131,2.00192,-0.190155,2.77604,1.01881,1.27487,0.256021,
1.9594,1.23836,1.82727,0.352888,3.05292,0.973085,-1.1346,0.0199491,0.661745,2.18845,-0.639364,2.65536,0.206218,-1.43613,0.0199491,0.823367,2.0082,-0.534207,2.93816,0.523867,-0.152866,0.0199491,0.760844,2.36333,-0.0103282,2.34286,1.10896,-0.665688,0.0199491,0.967307,2.5274,-0.14116,0.554962,0.535747,-1.05223,0.0199645,0.655317,1.76866,-0.0976735,0.665377,0.244072,-0.922286,0.0199491,1.22311,2.00201,-0.186042,2.77303,1.02341,1.27097,0.256021,1.22311,2.00201,-0.186042,2.77303,1.02341,1.27097,0.256021,1.22311,2.00201,-0.186042,2.77303,1.02341,1.27097,0.256021,1.22311,2.00201,-0.186042,2.77303,1.02341,1.27097,0.256021,1.22311,2.00201,-0.186042,2.77303,1.02341,1.27097,0.256021,
1.9695,1.23768,1.82721,0.357086,3.05269,0.977676,-1.13515,0.0199491,0.665865,2.18855,-0.637943,2.65502,0.210382,-1.4385,0.0199491,0.826984,2.0082,-0.532004,2.93761,0.528513,-0.154256,0.0199491,0.76181,2.36333,-0.00834443,2.33413,1.11302,-0.675425,0.0199491,0.96893,2.52739,-0.13822,0.553987,0.531277,-1.05484,0.0199645,0.656849,1.76868,-0.0964163,0.664064,0.24078,-0.925361,0.0199491,1.22505,2.00207,-0.181883,2.76983,1.02783,1.26692,0.256021,1.22505,2.00207,-0.181883,2.76983,1.02783,1.26692,0.256021,1.22505,2.00207,-0.181883,2.76983,1.02783,1.26692,0.256021,1.22505,2.00207,-0.181883,2.76983,1.02783,1.26692,0.256021,1.22505,2.00207,-0.181883,2.76983,1.02783,1.26692,0.256021,
1.9796,1.23703,1.82723,0.361312,3.05241,0.982356,-1.13557,0.0199491,0.670132,2.18864,-0.636509,2.65407,0.214728,-1.44089,0.0199491,0.830724,2.0082,-0.529817,2.93695,0.5333,-0.155536,0.0199491,0.762931,2.36342,-0.00641504,2.32648,1.11667,-0.684076,0.0199491,0.970744,2.52744,-0.135328,0.552464,0.527013,-1.05775,0.0199645,0.658476,1.76875,-0.0951058,0.663099,0.237038,-0.928357,0.0199491,1.22708,2.00214,-0.177709,2.76656,1.03234,1.26299,0.256021,1.22708,2.00214,-0.177709,2.76656,1.03234,1.26299,0.256021,1.22708,2.00214,-0.177709,2.76656,1.03234,1.26299,0.256021,1.22708,2.00214,-0.177709,2.76656,1.03234,1.26299,0.256021,1.22708,2.00214,-0.177709,2.76656,1.03234,1.26299,0.256021,
1.9897,1.2365,1.82729,0.365535,3.05231,0.986956,-1.13574,0.0199491,0.674487,2.1887,-0.635033,2.65327,0.21889,-1.44318,0.0199491,0.83457,2.0082,-0.52762,2.93627,0.538203,-0.156735,0.0199491,0.764216,2.36351,-0.00446415,2.31848,1.1206,-0.692984,0.0199491,0.972693,2.52749,-0.13242,0.550856,0.522874,-1.06066,0.0199645,0.660245,1.76881,-0.0937318,0.662052,0.233359,-0.931389,0.0199491,1.22922,2.0022,-0.173542,2.7633,1.03682,1.25914,0.256021,1.22922,2.0022,-0.173542,2.7633,1.03682,1.25914,0.256021,1.22922,2.0022,-0.173542,2.7633,1.03682,1.25914,0.256021,1.22922,2.0022,-0.173542,2.7633,1.03682,1.25914,0.256021,1.22922,2.0022,-0.173542,2.7633,1.03682,1.25914,0.256021,
1.9998,1.23608,1.82735,0.369737,3.05266,0.991337,-1.1355,0.0199491,0.678876,2.1888,-0.633462,2.65238,0.222871,-1.4454,0.0199491,0.838449,2.0082,-0.525358,2.93554,0.54269,-0.157936,0.0199491,0.765637,2.36362,-0.00243169,2.31028,1.12454,-0.702029,0.0199491,0.974732,2.52754,-0.12947,0.549317,0.518801,-1.06346,0.0199645,0.662104,1.76889,-0.0922774,0.660814,0.229866,-0.93434,0.0199491,1.23143,2.00224,-0.169382,2.76,1.0412,1.2553,0.256021,1.23143,2.00224,-0.169382,2.76,1.0412,1.2553,0.256021,1.23143,2.00224,-0.169382,2.76,1.0412,1.2553,0.256021,1.23143,2.00224,-0.169382,2.76,1.0412,1.2553,0.256021,1.23143,2.00224,-0.169382,2.76,1.0412,1.2553,0.256021,
2.0099,1.23569,1.82741,0.373928,3.0529,0.995689,-1.13537,0.0199491,0.683254,2.1889,-0.631848,2.65122,0.226904,-1.44768,0.0199491,0.842319,2.0082,-0.523082,2.9348,0.547241,-0.159147,0.0199491,0.767072,2.36372,-0.000379647,2.30252,1.12802,-0.71065,0.0199491,0.976779,2.52759,-0.126498,0.547769,0.514793,-1.06622,0.0199645,0.663959,1.76899,-0.0907984,0.659715,0.226357,-0.937181,0.0199491,1.23363,2.00229,-0.165225,2.75665,1.04551,1.25141,0.256021,1.23363,2.00229,-0.165225,2.75665,1.04551,1.25141,0.256021,1.23363,2.00229,-0.165225,2.75665,1.04551,1.25141,0.256021,1.23363,2.00229,-0.165225,2.75665,1.04551,1.25141,0.256021,1.23363,2.00229,-0.165225,2.75665,1.04551,1.25141,0.256021,
