time,0_rod(payload_bars compound_a8vXJX).X,0_rod(payload_bars compound_a8vXJX).Y,0_rod(payload_bars compound_a8vXJX).Z,0_rod(payload_bars compound_a8vXJX).Euler1,0_rod(payload_bars compound_a8vXJX).Euler2,0_rod(payload_bars compound_a8vXJX).Euler3,0_rod(payload_bars compound_a8vXJX).mass,1_rod(payload_bars compound_a8vXJX).X,1_rod(payload_bars compound_a8vXJX).Y,1_rod(payload_bars compound_a8vXJX).Z,1_rod(payload_bars compound_a8vXJX).Euler1,1_rod(payload_bars compound_a8vXJX).Euler2,1_rod(payload_bars compound_a8vXJX).Euler3,1_rod(payload_bars compound_a8vXJX).mass,2_rod(payload_bars compound_a8vXJX).X,2_rod(payload_bars compound_a8vXJX).Y,2_rod(payload_bars compound_a8vXJX).Z,2_rod(payload_bars compound_a8vXJX).Euler1,2_rod(payload_bars compound_a8vXJX).Euler2,2_rod(payload_bars compound_a8vXJX).Euler3,2_rod(payload_bars compound_a8vXJX).mass,3_rod(payload_bars compound_a8vXJX).X,3_rod(payload_bars compound_a8vXJX).Y,3_rod(payload_bars compound_a8vXJX).Z,3_rod(payload_bars compound_a8vXJX).Euler1,3_rod(payload_bars compound_a8vXJX).Euler2,3_rod(payload_bars compound_a8vXJX).Euler3,3_rod(payload_bars compound_a8vXJX).mass,4_rod(sense_bar compound_a8vXJX).X,4_rod(sense_bar compound_a8vXJX).Y,4_rod(sense_bar compound_a8vXJX).Z,4_rod(sense_bar compound_a8vXJX).Euler1,4_rod(sense_bar compound_a8vXJX).Euler2,4_rod(sense_bar compound_a8vXJX).Euler3,4_rod(sense_bar compound_a8vXJX).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.2525,-0.00019365,46.8801,0.00850075,-0.000113454,0.00035502,6.18397e-06,0.24652,-0.00019365,46.8801,0.00850075,-0.000113454,0.00035502,6.18397e-06,0.24652,-0.00019365,46.8801,0.00850075,-0.000113454,0.00035502,6.18397e-06,0.24652,-0.00019365,46.8801,0.00850075,-0.000113454,0.00035502,6.18397e-06,0.24652,-0.00019365,46.8801,0.00850075,-0.000113454,0.00035502,6.18397e-06,0.24652,-0.729424,46.8624,0.0153621,0.00484044,0.0125825,-2.35195,0.0593527,0.754117,46.8579,0.0109826,0.00546527,0.0131959,-2.35194,0.0593527,0.00842503,46.3379,-0.513544,0.01569,0.00676659,-0.788884,0.0593527,0.0166167,47.3825,0.539875,0.015427,0.00702747,-0.788903,0.0593527,0.0242687,46.3377,0.539472,-1.57375,-0.00276546,-0.00307819,0.0593527,0.000683234,47.3827,-0.51313,-1.57389,-0.00321399,-0.00293797,0.0593527,
0.2626,-0.000186286,46.6249,0.00850683,1.65836e-05,0.000235919,-0.000101102,0.24652,-0.000186286,46.6249,0.00850683,1.65836e-05,0.000235919,-0.000101102,0.24652,-0.000186286,46.6249,0.00850683,1.65836e-05,0.000235919,-0.000101102,0.24652,-0.000186286,46.6249,0.00850683,1.65836e-05,0.000235919,-0.000101102,0.24652,-0.000186286,46.6249,0.00850683,1.65836e-05,0.000235919,-0.000101102,0.24652,-0.729426,46.6073,0.0153737,0.00526679,0.0130049,-2.35193,0.0593527,0.754118,46.6028,0.0109598,0.00613954,0.0138734,-2.35192,0.0593527,0.00840203,46.0827,-0.513554,0.0138402,0.00859895,-0.788897,0.0593527,0.016609,47.1273,0.539884,0.0169423,0.00551872,-0.788896,0.0593527,0.0242669,46.0825,0.53946,-1.57377,-0.00181311,-0.00308344,0.0593527,0.000685285,47.1275,-0.513132,-1.5739,-0.00285781,-0.00294981,0.0593527,
0.2727,-0.000185935,46.3598,0.00850912,0.000159979,7.85239e-05,-3.9311e-05,0.24652,-0.000185935,46.3598,0.00850912,0.000159979,7.85239e-05,-3.9311e-05,0.24652,-0.000185935,46.3598,0.00850912,0.000159979,7.85239e-05,-3.9311e-05,0.24652,-0.000185935,46.3598,0.00850912,0.000159979,7.85239e-05,-3.9311e-05,0.24652,-0.000185935,46.3598,0.00850912,0.000159979,7.85239e-05,-3.9311e-05,0.24652,-0.729448,46.3422,0.0153931,0.00627666,0.0140329,-2.35192,0.0593527,0.754126,46.3376,0.010939,0.00581549,0.0135629,-2.35193,0.0593527,0.00840227,45.8176,-0.513561,0.0158897,0.00656278,-0.788883,0.0593527,0.0166252,46.8622,0.539884,0.0164735,0.00598294,-0.788895,0.0593527,0.0242643,45.8174,0.539473,-1.57378,-0.00300368,-0.0031015,0.0593527,0.000684566,46.8624,-0.513145,-1.57392,-0.00286935,-0.00296303,0.0593527,
0.2828,-0.000192176,46.0847,0.00851043,0.000163289,8.20028e-05,6.45276e-05,0.24652,-0.000192176,46.0847,0.00851043,0.000163289,8.20028e-05,6.45276e-05,0.24652,-0.000192176,46.0847,0.00851043,0.000163289,8.20028e-05,6.45276e-05,0.24652,-0.000192176,46.0847,0.00851043,0.000163289,8.20028e-05,6.45276e-05,0.24652,-0.000192176,46.0847,0.00851043,0.000163289,8.20028e-05,6.45276e-05,0.24652,-0.729432,46.067,0.01539,0.00593601,0.0136962,-2.35194,0.0593527,0.754111,46.0624,0.0109396,0.00508441,0.0128429,-2.35195,0.0593527,0.0084161,45.5424,-0.513542,0.0178432,0.00462564,-0.78887,0.0593527,0.0166378,46.587,0.539864,0.0148666,0.0075813,-0.788905,0.0593527,0.0242652,45.5422,0.539465,-1.57378,-0.00405905,-0.00310435,0.0593527,0.000682369,46.5872,-0.51314,-1.57392,-0.00324756,-0.00296417,0.0593527,
0.2929,-0.000189268,45.7995,0.00850597,5.32374e-05,0.000195803,4.12381e-05,0.24652,-0.000189268,45.7995,0.00850597,5.32374e-05,0.000195803,4.12381e-05,0.24652,-0.000189268,45.7995,0.00850597,5.32374e-05,0.000195803,4.12381e-05,0.24652,-0.000189268,45.7995,0.00850597,5.32374e-05,0.000195803,4.12381e-05,0.24652,-0.000189268,45.7995,0.00850597,5.32374e-05,0.000195803,4.12381e-05,0.24652,-0.729436,45.7819,0.0153793,0.00489799,0.0126446,-2.35195,0.0593527,0.754118,45.7773,0.0109565,0.00530985,0.0130538,-2.35195,0.0593527,0.00841373,45.2573,-0.513543,0.0159564,0.00650174,-0.788881,0.0593527,0.0166243,46.3019,0.539873,0.0152053,0.00724745,-0.788904,0.0593527,0.0242672,45.2571,0.539469,-1.57377,-0.00296621,-0.0030921,0.0593527,0.000681717,46.3021,-0.513139,-1.57391,-0.00330397,-0.00295405,0.0593527,
0.303,-0.000187035,45.5043,0.00850419,-3.7545e-05,0.000282784,-5.03344e-05,0.24652,-0.000187035,45.5043,0.00850419,-3.7545e-05,0.000282784,-5.03344e-05,0.24652,-0.000187035,45.5043,0.00850419,-3.7545e-05,0.000282784,-5.03344e-05,0.24652,-0.000187035,45.5043,0.00850419,-3.7545e-05,0.000282784,-5.03344e-05,0.24652,-0.000187035,45.5043,0.00850419,-3.7545e-05,0.000282784,-5.03344e-05,0.24652,-0.729435,45.4867,0.0153688,0.00515758,0.0129002,-2.35194,0.0593527,0.754126,45.4822,0.0109692,0.00607706,0.0138058,-2.35193,0.0593527,0.0084065,44.9621,-0.513555,0.0138996,0.00854122,-0.788898,0.0593527,0.0166088,46.0067,0.539885,0.0168929,0.00556881,-0.788895,0.0593527,0.0242675,44.9619,0.539472,-1.57376,-0.00183825,-0.00308092,0.0593527,0.00068509,46.0069,-0.513137,-1.5739,-0.00291306,-0.00294411,0.0593527,
0.3131,-0.000188768,45.1992,0.00850414,-8.20798e-07,0.000241701,-5.56884e-05,0.24652,-0.000188768,45.1992,0.00850414,-8.20798e-07,0.000241701,-5.56884e-05,0.24652,-0.000188768,45.1992,0.00850414,-8.20798e-07,0.000241701,-5.56884e-05,0.24652,-0.000188768,45.1992,0.00850414,-8.20798e-07,0.000241701,-5.56884e-05,0.24652,-0.000188768,45.1992,0.00850414,-8.20798e-07,0.000241701,-5.56884e-05,0.24652,-0.729425,45.1815,0.0153795,0.0062211,0.013956,-2.35192,0.0593527,0.754115,45.177,0.0109615,0.00595856,0.013698,-2.35193,0.0593527,0.00841255,44.657,-0.513549,0.0156501,0.00680019,-0.788884,0.0593527,0.0166127,45.7015,0.539879,0.0167108,0.00574681,-0.788894,0.0593527,0.0242652,44.6568,0.539463,-1.57377,-0.00283248,-0.00308524,0.0593527,0.000685779,45.7018,-0.513131,-1.57391,-0.00279059,-0.00294971,0.0593527,
0.3232,-0.000189795,44.884,0.00850337,7.76993e-05,0.000164291,1.97229e-05,0.24652,-0.000189795,44.884,0.00850337,7.76993e-05,0.000164291,1.97229e-05,0.24652,-0.000189795,44.884,0.00850337,7.76993e-05,0.000164291,1.97229e-05,0.24652,-0.000189795,44.884,0.00850337,7.76993e-05,0.000164291,1.97229e-05,0.24652,-0.000189795,44.884,0.00850337,7.76993e-05,0.000164291,1.97229e-05,0.24652,-0.729447,44.8664,0.0153895,0.00604011,0.0137902,-2.35193,0.0593527,0.75412,44.8618,0.0109532,0.00517437,0.0129215,-2.35194,0.0593527,0.0084213,44.3418,-0.513551,0.0178248,0.00464368,-0.78887,0.0593527,0.0166297,45.3864,0.539878,0.0149848,0.00746354,-0.788903,0.0593527,0.0242645,44.3416,0.539477,-1.57377,-0.00401379,-0.00309725,0.0593527,0.000682026,45.3866,-0.51314,-1.57392,-0.00317918,-0.00295666,0.0593527,
0.3333,-0.000188908,44.5588,0.00850957,0.000106169,0.00014531,4.49648e-05,0.24652,-0.000188908,44.5588,0.00850957,0.000106169,0.00014531,4.49648e-05,0.24652,-0.000188908,44.5588,0.00850957,0.000106169,0.00014531,4.49648e-05,0.24652,-0.000188908,44.5588,0.00850957,0.000106169,0.00014531,4.49648e-05,0.24652,-0.000188908,44.5588,0.00850957,0.000106169,0.00014531,4.49648e-05,0.24652,-0.729444,44.5412,0.0153805,0.0049703,0.0127249,-2.35195,0.0593527,0.75412,44.5366,0.010949,0.0051786,0.0129287,-2.35195,0.0593527,0.00841174,44.0166,-0.513547,0.0162157,0.00624421,-0.788879,0.0593527,0.0166301,45.0612,0.539873,0.0150106,0.00744072,-0.788906,0.0593527,0.024267,44.0164,0.53947,-1.57377,-0.00313122,-0.00309748,0.0593527,0.000681388,45.0614,-0.513145,-1.57391,-0.00334572,-0.00295771,0.0593527,
0.3434,-0.000185699,44.2236,0.00850739,7.30436e-05,0.000173683,-1.39603e-05,0.24652,-0.000185699,44.2236,0.00850739,7.30436e-05,0.000173683,-1.39603e-05,0.24652,-0.000185699,44.2236,0.00850739,7.30436e-05,0.000173683,-1.39603e-05,0.24652,-0.000185699,44.2236,0.00850739,7.30436e-05,0.000173683,-1.39603e-05,0.24652,-0.000185699,44.2236,0.00850739,7.30436e-05,0.000173683,-1.39603e-05,0.24652,-0.729432,44.206,0.0153797,0.00506243,0.01281,-2.35195,0.0593527,0.75412,44.2014,0.0109523,0.00597172,0.0137087,-2.35193,0.0593527,0.00839905,43.6814,-0.513547,0.0139159,0.00852551,-0.788898,0.0593527,0.0166146,44.726,0.539877,0.0167358,0.00572528,-0.788896,0.0593527,0.0242674,43.6812,0.539465,-1.57377,-0.00188526,-0.00309031,0.0593527,0.000684516,44.7262,-0.513137,-1.57391,-0.00299854,-0.00295523,0.0593527,
0.3535,-0.000186673,43.8784,0.0085039,1.40057e-05,0.000225968,-5.10981e-05,0.24652,-0.000186673,43.8784,0.0085039,1.40057e-05,0.000225968,-5.10981e-05,0.24652,-0.000186673,43.8784,0.0085039,1.40057e-05,0.000225968,-5.10981e-05,0.24652,-0.000186673,43.8784,0.0085039,1.40057e-05,0.000225968,-5.10981e-05,0.24652,-0.000186673,43.8784,0.0085039,1.40057e-05,0.000225968,-5.10981e-05,0.24652,-0.72944,43.8608,0.0153806,0.00613703,0.0138787,-2.35193,0.0593527,0.754124,43.8562,0.0109598,0.00607447,0.0138103,-2.35193,0.0593527,0.00840936,43.3362,-0.513556,0.0153563,0.00709192,-0.788886,0.0593527,0.016613,44.3808,0.539885,0.0168569,0.00560176,-0.788894,0.0593527,0.024265,43.336,0.539473,-1.57377,-0.00267759,-0.00308701,0.0593527,0.000685559,44.381,-0.513137,-1.57391,-0.00277853,-0.00294999,0.0593527,
0.3636,-0.000191913,43.5232,0.00850322,2.79883e-06,0.000240821,-8.63713e-06,0.24652,-0.000191913,43.5232,0.00850322,2.79883e-06,0.000240821,-8.63713e-06,0.24652,-0.000191913,43.5232,0.00850322,2.79883e-06,0.000240821,-8.63713e-06,0.24652,-0.000191913,43.5232,0.00850322,2.79883e-06,0.000240821,-8.63713e-06,0.24652,-0.000191913,43.5232,0.00850322,2.79883e-06,0.000240821,-8.63713e-06,0.24652,-0.729435,43.5056,0.0153807,0.0061312,0.0138709,-2.35193,0.0593527,0.754115,43.501,0.0109628,0.00529246,0.0130388,-2.35194,0.0593527,0.0084261,42.981,-0.513549,0.0177816,0.00468576,-0.78887,0.0593527,0.0166248,44.0256,0.539878,0.0151547,0.00729413,-0.788902,0.0593527,0.0242647,42.9808,0.539471,-1.57376,-0.0039645,-0.00308956,0.0593527,0.000682948,44.0258,-0.513135,-1.57391,-0.00308705,-0.00294991,0.0593527,
0.3737,-0.000190636,43.158,0.00850335,3.67779e-05,0.000209952,3.4892e-05,0.24652,-0.000190636,43.158,0.00850335,3.67779e-05,0.000209952,3.4892e-05,0.24652,-0.000190636,43.158,0.00850335,3.67779e-05,0.000209952,3.4892e-05,0.24652,-0.000190636,43.158,0.00850335,3.67779e-05,0.000209952,3.4892e-05,0.24652,-0.000190636,43.158,0.00850335,3.67779e-05,0.000209952,3.4892e-05,0.24652,-0.729436,43.1404,0.0153806,0.00505665,0.0128046,-2.35195,0.0593527,0.754116,43.1358,0.0109608,0.00508446,0.0128268,-2.35195,0.0593527,0.00841883,42.6158,-0.513544,0.0165403,0.00592229,-0.788878,0.0593527,0.0166262,43.6604,0.539873,0.0149014,0.00754953,-0.788906,0.0593527,0.0242671,42.6156,0.539472,-1.57377,-0.00326372,-0.00309204,0.0593527,0.000681425,43.6606,-0.513136,-1.57391,-0.00334632,-0.00295279,0.0593527,
0.3838,-0.000184592,42.7828,0.00850705,6.7525e-05,0.000181052,7.66708e-06,0.24652,-0.000184592,42.7828,0.00850705,6.7525e-05,0.000181052,7.66708e-06,0.24652,-0.000184592,42.7828,0.00850705,6.7525e-05,0.000181052,7.66708e-06,0.24652,-0.000184592,42.7828,0.00850705,6.7525e-05,0.000181052,7.66708e-06,0.24652,-0.000184592,42.7828,0.00850705,6.7525e-05,0.000181052,7.66708e-06,0.24652,-0.729443,42.7652,0.0153793,0.00498551,0.0127319,-2.35195,0.0593527,0.754126,42.7606,0.0109536,0.00583793,0.0135758,-2.35194,0.0593527,0.00840029,42.2406,-0.51355,0.0140099,0.00843265,-0.788897,0.0593527,0.0166149,43.2852,0.53988,0.016579,0.00588152,-0.788897,0.0593527,0.0242674,42.2404,0.539471,-1.57377,-0.00195357,-0.00309057,0.0593527,0.000683775,43.2854,-0.513143,-1.57391,-0.00307131,-0.00295415,0.0593527,
0.3939,-0.00018567,42.3976,0.00850662,6.40028e-05,0.000179274,-3.82668e-05,0.24652,-0.00018567,42.3976,0.00850662,6.40028e-05,0.000179274,-3.82668e-05,0.24652,-0.00018567,42.3976,0.00850662,6.40028e-05,0.000179274,-3.82668e-05,0.24652,-0.00018567,42.3976,0.00850662,6.40028e-05,0.000179274,-3.82668e-05,0.24652,-0.00018567,42.3976,0.00850662,6.40028e-05,0.000179274,-3.82668e-05,0.24652,-0.729439,42.3799,0.0153836,0.00604808,0.0137911,-2.35193,0.0593527,0.754123,42.3754,0.0109516,0.00615335,0.0138926,-2.35193,0.0593527,0.00840442,41.8553,-0.513554,0.0150377,0.00740809,-0.788888,0.0593527,0.0166145,42.8999,0.539882,0.0169567,0.00550244,-0.788894,0.0593527,0.0242651,41.8551,0.539469,-1.57378,-0.00255317,-0.0030906,0.0593527,0.000685745,42.9002,-0.513139,-1.57391,-0.0027955,-0.00295427,0.0593527,
0.404,-0.000190582,42.0023,0.00850262,3.17803e-05,0.000208203,-2.40142e-05,0.24652,-0.000190582,42.0023,0.00850262,3.17803e-05,0.000208203,-2.40142e-05,0.24652,-0.000190582,42.0023,0.00850262,3.17803e-05,0.000208203,-2.40142e-05,0.24652,-0.000190582,42.0023,0.00850262,3.17803e-05,0.000208203,-2.40142e-05,0.24652,-0.000190582,42.0023,0.00850262,3.17803e-05,0.000208203,-2.40142e-05,0.24652,-0.729438,41.9847,0.0153857,0.00620071,0.0139439,-2.35193,0.0593527,0.754117,41.9801,0.0109583,0.005439,0.0131831,-2.35194,0.0593527,0.00842282,41.4601,-0.513552,0.0176452,0.00482081,-0.788871,0.0593527,0.016625,42.5047,0.53988,0.0153009,0.00714855,-0.788901,0.0593527,0.0242643,41.4599,0.539473,-1.57377,-0.00388652,-0.00309212,0.0593527,0.000683132,42.5049,-0.513135,-1.57391,-0.0030287,-0.00295282,0.0593527,
0.4141,-0.000191355,41.5971,0.0085039,1.26204e-05,0.000235634,2.11142e-05,0.24652,-0.000191355,41.5971,0.0085039,1.26204e-05,0.000235634,2.11142e-05,0.24652,-0.000191355,41.5971,0.0085039,1.26204e-05,0.000235634,2.11142e-05,0.24652,-0.000191355,41.5971,0.0085039,1.26204e-05,0.000235634,2.11142e-05,0.24652,-0.000191355,41.5971,0.0085039,1.26204e-05,0.000235634,2.11142e-05,0.24652,-0.729437,41.5795,0.015377,0.00515393,0.0128991,-2.35194,0.0593527,0.754117,41.5749,0.0109639,0.00502228,0.0127666,-2.35195,0.0593527,0.00842215,41.0549,-0.513546,0.0168346,0.00562982,-0.788875,0.0593527,0.0166263,42.0995,0.539876,0.0148038,0.0076462,-0.788906,0.0593527,0.024267,41.0547,0.539472,-1.57376,-0.00338343,-0.00309026,0.0593527,0.000681382,42.0997,-0.513137,-1.5739,-0.00331417,-0.00295016,0.0593527,
0.4242,-0.000186489,41.1818,0.00850539,3.23169e-05,0.000216456,1.73093e-05,0.24652,-0.000186489,41.1818,0.00850539,3.23169e-05,0.000216456,1.73093e-05,0.24652,-0.000186489,41.1818,0.00850539,3.23169e-05,0.000216456,1.73093e-05,0.24652,-0.000186489,41.1818,0.00850539,3.23169e-05,0.000216456,1.73093e-05,0.24652,-0.000186489,41.1818,0.00850539,3.23169e-05,0.000216456,1.73093e-05,0.24652,-0.729435,41.1642,0.0153764,0.00492093,0.0126657,-2.35195,0.0593527,0.754122,41.1596,0.0109598,0.00568485,0.0134212,-2.35194,0.0593527,0.00840407,40.6396,-0.513545,0.0141785,0.00826596,-0.788896,0.0593527,0.0166141,41.6842,0.539876,0.016434,0.0060262,-0.788898,0.0593527,0.0242679,40.6394,0.539469,-1.57377,-0.00202928,-0.00308755,0.0593527,0.000683637,41.6844,-0.513138,-1.5739,-0.00312551,-0.00295159,0.0593527,
0.4343,-0.000185008,40.7566,0.00850572,5.93975e-05,0.000182091,-2.46097e-05,0.24652,-0.000185008,40.7566,0.00850572,5.93975e-05,0.000182091,-2.46097e-05,0.24652,-0.000185008,40.7566,0.00850572,5.93975e-05,0.000182091,-2.46097e-05,0.24652,-0.000185008,40.7566,0.00850572,5.93975e-05,0.000182091,-2.46097e-05,0.24652,-0.000185008,40.7566,0.00850572,5.93975e-05,0.000182091,-2.46097e-05,0.24652,-0.729441,40.739,0.015384,0.00594708,0.0136895,-2.35193,0.0593527,0.754124,40.7344,0.0109525,0.00619384,0.0139314,-2.35193,0.0593527,0.00840335,40.2143,-0.513553,0.0147707,0.00767351,-0.788891,0.0593527,0.0166131,41.259,0.539882,0.0170539,0.00540631,-0.788893,0.0593527,0.0242653,40.2142,0.539471,-1.57378,-0.00244661,-0.00309022,0.0593527,0.000685718,41.2592,-0.51314,-1.57391,-0.00283003,-0.00295395,0.0593527,
0.4444,-0.000189484,40.3213,0.00850483,5.98503e-05,0.000182181,-2.90208e-05,0.24652,-0.000189484,40.3213,0.00850483,5.98503e-05,0.000182181,-2.90208e-05,0.24652,-0.000189484,40.3213,0.00850483,5.98503e-05,0.000182181,-2.90208e-05,0.24652,-0.000189484,40.3213,0.00850483,5.98503e-05,0.000182181,-2.90208e-05,0.24652,-0.000189484,40.3213,0.00850483,5.98503e-05,0.000182181,-2.90208e-05,0.24652,-0.729442,40.3037,0.0153866,0.0062585,0.0140029,-2.35192,0.0593527,0.754119,40.2991,0.0109532,0.00559752,0.0133431,-2.35193,0.0593527,0.00841949,39.7791,-0.513554,0.017456,0.00500785,-0.788872,0.0593527,0.0166257,40.8237,0.539881,0.0154558,0.00699385,-0.7889,0.0593527,0.024264,39.7789,0.539472,-1.57377,-0.00381024,-0.003094,0.0593527,0.000683499,40.8239,-0.513138,-1.57391,-0.0029813,-0.00295463,0.0593527,
0.4545,-0.00019116,39.876,0.00850365,3.27587e-05,0.000214757,8.50118e-06,0.24652,-0.00019116,39.876,0.00850365,3.27587e-05,0.000214757,8.50118e-06,0.24652,-0.00019116,39.876,0.00850365,3.27587e-05,0.000214757,8.50118e-06,0.24652,-0.00019116,39.876,0.00850365,3.27587e-05,0.000214757,8.50118e-06,0.24652,-0.00019116,39.876,0.00850365,3.27587e-05,0.000214757,8.50118e-06,0.24652,-0.729438,39.8584,0.0153806,0.00525804,0.0130046,-2.35194,0.0593527,0.754116,39.8539,0.0109609,0.00500533,0.0127501,-2.35195,0.0593527,0.00842192,39.3338,-0.513548,0.0170751,0.00539075,-0.788874,0.0593527,0.0166278,40.3784,0.539877,0.014709,0.0077401,-0.788906,0.0593527,0.0242666,39.3336,0.539472,-1.57376,-0.00347774,-0.00309224,0.0593527,0.000681245,40.3786,-0.513136,-1.57391,-0.00328036,-0.00295231,0.0593527,
0.4646,-0.000187243,39.4208,0.00850498,1.74788e-05,0.000230791,1.8919e-05,0.24652,-0.000187243,39.4208,0.00850498,1.74788e-05,0.000230791,1.8919e-05,0.24652,-0.000187243,39.4208,0.00850498,1.74788e-05,0.000230791,1.8919e-05,0.24652,-0.000187243,39.4208,0.00850498,1.74788e-05,0.000230791,1.8919e-05,0.24652,-0.000187243,39.4208,0.00850498,1.74788e-05,0.000230791,1.8919e-05,0.24652,-0.729435,39.4031,0.0153748,0.00487177,0.0126163,-2.35195,0.0593527,0.754122,39.3986,0.0109626,0.00552211,0.0132595,-2.35194,0.0593527,0.00840654,38.8785,-0.513545,0.0143789,0.00806765,-0.788894,0.0593527,0.0166148,39.9232,0.539876,0.0162647,0.00619498,-0.788899,0.0593527,0.0242682,38.8784,0.53947,-1.57377,-0.00210961,-0.00308696,0.0593527,0.000683243,39.9234,-0.513138,-1.5739,-0.0031632,-0.00295034,0.0593527,
0.4747,-0.000185465,38.9555,0.00850547,3.72754e-05,0.000205679,-1.38257e-05,0.24652,-0.000185465,38.9555,0.00850547,3.72754e-05,0.000205679,-1.38257e-05,0.24652,-0.000185465,38.9555,0.00850547,3.72754e-05,0.000205679,-1.38257e-05,0.24652,-0.000185465,38.9555,0.00850547,3.72754e-05,0.000205679,-1.38257e-05,0.24652,-0.000185465,38.9555,0.00850547,3.72754e-05,0.000205679,-1.38257e-05,0.24652,-0.729437,38.9379,0.0153809,0.00584001,0.0135808,-2.35193,0.0593527,0.754123,38.9333,0.0109559,0.00618855,0.013925,-2.35193,0.0593527,0.00840372,38.4133,-0.51355,0.0145517,0.00789123,-0.788893,0.0593527,0.0166111,39.4579,0.53988,0.0171406,0.00532044,-0.788893,0.0593527,0.0242657,38.4131,0.53947,-1.57377,-0.00235775,-0.00308776,0.0593527,0.000685815,39.4581,-0.513138,-1.57391,-0.00286694,-0.002952,0.0593527,
0.4848,-0.000188955,38.4802,0.008504,5.62726e-05,0.000184224,-2.8201e-05,0.24652,-0.000188955,38.4802,0.008504,5.62726e-05,0.000184224,-2.8201e-05,0.24652,-0.000188955,38.4802,0.008504,5.62726e-05,0.000184224,-2.8201e-05,0.24652,-0.000188955,38.4802,0.008504,5.62726e-05,0.000184224,-2.8201e-05,0.24652,-0.000188955,38.4802,0.008504,5.62726e-05,0.000184224,-2.8201e-05,0.24652,-0.729443,38.4626,0.0153873,0.00629851,0.0140426,-2.35192,0.0593527,0.75412,38.458,0.0109534,0.00576093,0.0135037,-2.35193,0.0593527,0.00841836,37.938,-0.513554,0.0172468,0.00521504,-0.788873,0.0593527,0.016624,38.9826,0.539882,0.0156394,0.00681101,-0.788899,0.0593527,0.0242638,37.9378,0.539473,-1.57377,-0.00372797,-0.00309331,0.0593527,0.000683936,38.9828,-0.513138,-1.57391,-0.00295082,-0.00295428,0.0593527,
0.4949,-0.00019086,37.9949,0.00850448,4.7577e-05,0.000199745,-1.33722e-07,0.24652,-0.00019086,37.9949,0.00850448,4.7577e-05,0.000199745,-1.33722e-07,0.24652,-0.00019086,37.9949,0.00850448,4.7577e-05,0.000199745,-1.33722e-07,0.24652,-0.00019086,37.9949,0.00850448,4.7577e-05,0.000199745,-1.33722e-07,0.24652,-0.00019086,37.9949,0.00850448,4.7577e-05,0.000199745,-1.33722e-07,0.24652,-0.729441,37.9773,0.0153823,0.00536925,0.0131152,-2.35194,0.0593527,0.754117,37.9727,0.0109581,0.00503234,0.0127791,-2.35194,0.0593527,0.008422,37.4527,-0.51355,0.0172773,0.00518953,-0.788873,0.0593527,0.0166293,38.4973,0.539878,0.0146373,0.00781086,-0.788907,0.0593527,0.0242662,37.4525,0.539472,-1.57377,-0.00356467,-0.0030938,0.0593527,0.00068126,38.4975,-0.513138,-1.57391,-0.00323871,-0.00295344,0.0593527,
0.505,-0.000187411,37.4996,0.00850488,2.78375e-05,0.000221654,1.64675e-05,0.24652,-0.000187411,37.4996,0.00850488,2.78375e-05,0.000221654,1.64675e-05,0.24652,-0.000187411,37.4996,0.00850488,2.78375e-05,0.000221654,1.64675e-05,0.24652,-0.000187411,37.4996,0.00850488,2.78375e-05,0.000221654,1.64675e-05,0.24652,-0.000187411,37.4996,0.00850488,2.78375e-05,0.000221654,1.64675e-05,0.24652,-0.729436,37.482,0.0153762,0.00484004,0.012586,-2.35195,0.0593527,0.754121,37.4774,0.0109617,0.00536325,0.0131018,-2.35194,0.0593527,0.00840729,36.9574,-0.513546,0.0145972,0.00785148,-0.788892,0.0593527,0.0166166,38.002,0.539876,0.0160699,0.00638899,-0.7889,0.0593527,0.0242682,36.9572,0.53947,-1.57377,-0.00219041,-0.00308829,0.0593527,0.000682737,38.0022,-0.513138,-1.5739,-0.00319112,-0.00295145,0.0593527,
