time,0_rod(payload_bars compound_H0O7Fe).X,0_rod(payload_bars compound_H0O7Fe).Y,0_rod(payload_bars compound_H0O7Fe).Z,0_rod(payload_bars compound_H0O7Fe).Euler1,0_rod(payload_bars compound_H0O7Fe).Euler2,0_rod(payload_bars compound_H0O7Fe).Euler3,0_rod(payload_bars compound_H0O7Fe).mass,1_rod(payload_bars compound_H0O7Fe).X,1_rod(payload_bars compound_H0O7Fe).Y,1_rod(payload_bars compound_H0O7Fe).Z,1_rod(payload_bars compound_H0O7Fe).Euler1,1_rod(payload_bars compound_H0O7Fe).Euler2,1_rod(payload_bars compound_H0O7Fe).Euler3,1_rod(payload_bars compound_H0O7Fe).mass,2_rod(payload_bars compound_H0O7Fe).X,2_rod(payload_bars compound_H0O7Fe).Y,2_rod(payload_bars compound_H0O7Fe).Z,2_rod(payload_bars compound_H0O7Fe).Euler1,2_rod(payload_bars compound_H0O7Fe).Euler2,2_rod(payload_bars compound_H0O7Fe).Euler3,2_rod(payload_bars compound_H0O7Fe).mass,3_rod(payload_bars compound_H0O7Fe).X,3_rod(payload_bars compound_H0O7Fe).Y,3_rod(payload_bars compound_H0O7Fe).Z,3_rod(payload_bars compound_H0O7Fe).Euler1,3_rod(payload_bars compound_H0O7Fe).Euler2,3_rod(payload_bars compound_H0O7Fe).Euler3,3_rod(payload_bars compound_H0O7Fe).mass,4_rod(payload_bars compound_H0O7Fe).X,4_rod(payload_bars compound_H0O7Fe).Y,4_rod(payload_bars compound_H0O7Fe).Z,4_rod(payload_bars compound_H0O7Fe).Euler1,4_rod(payload_bars compound_H0O7Fe).Euler2,4_rod(payload_bars compound_H0O7Fe).Euler3,4_rod(payload_bars compound_H0O7Fe).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
2.6058,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.90758,6.79788,22.59,-0.245568,0.585933,1.66949,0.199491,2.95324,5.52222,18.9927,-0.189271,0.527124,1.71287,0.199491,1.12746,6.29647,20.7421,-0.205567,0.375639,-2.97822,0.199491,0.0369766,7.17666,17.953,-0.167114,0.605294,-3.01461,0.199491,0.712335,8.16156,19.2328,0.80636,-0.711977,-2.40261,0.199645,-0.814118,4.71044,19.4574,0.877411,-0.669687,-2.4142,0.199491,
2.6159,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.89793,6.75182,22.7852,-0.255432,0.587321,1.69622,0.199491,2.98977,5.51365,19.0635,-0.169611,0.536716,1.74455,0.199491,1.17349,6.26709,20.8519,-0.114917,0.77242,-2.90669,0.199491,0.0726509,7.20527,18.0975,-0.202674,0.407013,-3.0021,0.199491,0.783075,8.15461,19.386,0.711594,-0.768502,-2.32693,0.199645,-0.823581,4.70858,19.5466,0.807517,-0.716746,-2.36263,0.199491,
2.626,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.89473,6.70265,22.9908,-0.0278432,0.544527,1.85692,0.199491,3.01049,5.50883,19.1426,-0.113186,0.53405,1.79784,0.199491,1.2368,6.23542,20.9422,-0.129057,0.731378,-2.89531,0.199491,0.0973019,7.2617,18.2095,-0.128436,0.772669,-2.93232,0.199491,0.863086,8.14908,19.5524,0.73039,-0.734716,-2.33208,0.199645,-0.827258,4.71721,19.6318,0.610384,-0.833769,-2.2157,0.199491,
2.6361,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.87307,6.65526,23.163,-0.0893997,0.563035,1.86003,0.199491,3.05401,5.50149,19.2105,-0.215786,0.56494,1.76853,0.199491,1.28928,6.19617,21.0619,-0.157465,0.633739,-2.88727,0.199491,0.114464,7.30804,18.3321,-0.200251,0.498662,-2.9432,0.199491,0.942832,8.1425,19.7081,0.588691,-0.810119,-2.22065,0.199645,-0.847048,4.72281,19.721,0.834041,-0.680675,-2.36454,0.199491,
2.6462,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.84049,6.60965,23.3096,-0.406941,0.635748,1.70489,0.199491,3.11398,5.47254,19.2753,-0.179505,0.573943,1.81801,0.199491,1.33789,6.14992,21.1957,-0.147841,0.65387,-2.85329,0.199491,0.127641,7.36566,18.4696,-0.208912,0.477188,-2.9156,0.199491,1.00404,8.15405,19.8657,0.647397,-0.773238,-2.25165,0.199645,-0.853521,4.71186,19.8012,0.647977,-0.791631,-2.23288,0.199491,
2.6563,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.80918,6.55819,23.4751,-0.322059,0.640337,1.78162,0.199491,3.16148,5.45791,19.3384,-0.118291,0.567516,1.87875,0.199491,1.39283,6.09969,21.3224,-0.11475,0.716987,-2.80365,0.199491,0.146511,7.42588,18.5822,-0.102705,0.780087,-2.82432,0.199491,1.07857,8.16737,20.0326,0.655866,-0.761953,-2.246,0.199645,-0.846357,4.71064,19.8824,0.44012,-0.875135,-2.06988,0.199491,
2.6664,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.77215,6.50258,23.6415,0.0671102,0.538496,2.02791,0.199491,3.21567,5.44366,19.4008,-0.193898,0.596169,1.86582,0.199491,1.44273,6.04689,21.4438,-0.0885334,0.751247,-2.75839,0.199491,0.161815,7.49781,18.6952,-0.138431,0.678293,-2.82334,0.199491,1.15623,8.16945,20.2005,0.438744,-0.857662,-2.07577,0.199645,-0.826598,4.70999,19.9643,0.718262,-0.734187,-2.26232,0.199491,
2.6765,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.72487,6.4346,23.7911,0.103538,0.530014,2.07564,0.199491,3.27508,5.42743,19.459,-0.194081,0.608778,1.89342,0.199491,1.49508,5.98917,21.5704,-0.0609077,0.775802,-2.71103,0.199491,0.17847,7.55995,18.8163,-0.22025,0.455026,-2.84034,0.199491,1.23025,8.17786,20.368,0.570762,-0.799374,-2.15968,0.199645,-0.811575,4.70841,20.0443,0.624377,-0.777836,-2.18813,0.199491,
2.6866,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.67493,6.36824,23.9382,-0.161419,0.644564,1.95837,0.199491,3.33183,5.40748,19.5137,-0.0990928,0.5936,1.97562,0.199491,1.55394,5.92475,21.6952,-0.102065,0.688115,-2.7087,0.199491,0.199856,7.61363,18.946,-0.093114,0.732851,-2.74178,0.199491,1.29731,8.17836,20.5392,0.533485,-0.811183,-2.11916,0.199645,-0.798057,4.70167,20.1109,0.279844,-0.89293,-1.92107,0.199491,
2.6967,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.62196,6.28725,24.0804,-0.376247,0.714542,1.85464,0.199491,3.38431,5.38869,19.5677,-0.140326,0.622652,1.98065,0.199491,1.6104,5.8571,21.8163,-0.104726,0.670522,-2.68074,0.199491,0.22366,7.6631,19.0772,-0.0671372,0.754322,-2.69895,0.199491,1.36775,8.17211,20.7124,0.329591,-0.873386,-1.95214,0.199645,-0.776077,4.70539,20.1749,0.503632,-0.816618,-2.08163,0.199491,
2.7068,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.5617,6.20199,24.2234,-0.133395,0.649057,2.04069,0.199491,3.43515,5.37398,19.6202,-0.17419,0.64944,1.98808,0.199491,1.66252,5.78681,21.9354,-0.0946157,0.673849,-2.6453,0.199491,0.252169,7.70899,19.2102,-0.192988,0.507692,-2.74949,0.199491,1.43934,8.15756,20.8888,0.488328,-0.818489,-2.05558,0.199645,-0.74618,4.71882,20.2413,0.543993,-0.794192,-2.09992,0.199491,
2.7169,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.49207,6.11754,24.3551,0.131875,0.514727,2.21875,0.199491,3.48229,5.35702,19.6784,-0.0730121,0.625563,2.07691,0.199491,1.71733,5.71108,22.0527,-0.107513,0.644994,-2.62338,0.199491,0.28573,7.75383,19.3554,-0.106934,0.652436,-2.67816,0.199491,1.50276,8.15027,21.0693,0.367306,-0.850268,-1.95196,0.199645,-0.710108,4.72913,20.3069,0.177389,-0.88675,-1.81478,0.199491,
2.727,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.41689,6.03053,24.4863,0.0571361,0.561855,2.21332,0.199491,3.52599,5.34346,19.7366,-0.0634335,0.63716,2.11118,0.199491,1.76912,5.63279,22.1671,-0.118366,0.621619,-2.60031,0.199491,0.322257,7.78858,19.5057,0.0147788,0.794342,-2.5743,0.199491,1.56776,8.13048,21.2497,0.196417,-0.878796,-1.807,0.199645,-0.67271,4.74988,20.3765,0.243431,-0.867175,-1.85546,0.199491,
2.7371,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.33779,5.94408,24.6167,-0.199825,0.703012,2.09444,0.199491,3.56416,5.3292,19.7971,-0.124859,0.684123,2.10177,0.199491,1.81989,5.55056,22.2795,-0.113232,0.622073,-2.56777,0.199491,0.364477,7.81576,19.6638,-0.110416,0.615475,-2.63257,0.199491,1.62841,8.10264,21.4324,0.379561,-0.834341,-1.93114,0.199645,-0.630915,4.7721,20.4437,0.463085,-0.804355,-2.0078,0.199491,
2.7472,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.25293,5.85301,24.7411,-0.301035,0.754785,2.0587,0.199491,3.60026,5.31225,19.8618,-0.0765927,0.679535,2.16049,0.199491,1.86652,5.46455,22.3911,-0.052266,0.685616,-2.50129,0.199491,0.409864,7.83718,19.828,-0.153671,0.538167,-2.63224,0.199491,1.68937,8.07196,21.6165,0.261266,-0.853247,-1.82825,0.199645,-0.583962,4.79782,20.5167,0.253952,-0.849634,-1.84277,0.199491,
2.7573,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.16539,5.75784,24.8666,-0.148038,0.692488,2.19281,0.199491,3.63324,5.29452,19.9291,0.0196411,0.641046,2.24828,0.199491,1.9138,5.37554,22.4995,0.0073328,0.733616,-2.43356,0.199491,0.460329,7.85061,19.9948,-0.0265709,0.691716,-2.53543,0.199491,1.75063,8.03253,21.8034,0.00283592,-0.870819,-1.61822,0.199645,-0.53582,4.82251,20.5927,-0.0469609,-0.872285,-1.60314,0.199491,
2.7674,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.07807,5.65398,24.9869,0.0567616,0.555868,2.34631,0.199491,3.66531,5.2713,19.9988,0.0498158,0.63806,2.2958,0.199491,1.96254,5.28133,22.6051,0.058036,0.76366,-2.36993,0.199491,0.512983,7.85657,20.1668,0.129977,0.818964,-2.40591,0.199491,1.8114,7.98624,21.9905,0.0238595,-0.861425,-1.62166,0.199645,-0.483996,4.84336,20.6729,-0.0233818,-0.862467,-1.61215,0.199491,
2.7775,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.98767,5.54242,25.0975,0.164337,0.452202,2.43402,0.199491,3.70336,5.24017,20.0738,0.0195601,0.677922,2.30539,0.199491,2.01667,5.18361,22.7027,-0.000853311,0.706931,-2.37996,0.199491,0.558475,7.85324,20.3441,0.159843,0.824587,-2.36249,0.199491,1.8761,7.92701,22.1772,0.179296,-0.844223,-1.72501,0.199645,-0.442616,4.8541,20.7628,0.193184,-0.837158,-1.76688,0.199491,
2.7876,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.89723,5.41712,25.2145,0.142678,0.472377,2.45882,0.199491,3.73595,5.20126,20.1474,-0.0233481,0.722582,2.30586,0.199491,2.06352,5.08876,22.8016,-0.0710939,0.642539,-2.39207,0.199491,0.605575,7.84267,20.5133,0.091059,0.758658,-2.38863,0.199491,1.94491,7.85035,22.3657,0.131183,-0.842812,-1.67516,0.199645,-0.394882,4.84982,20.8531,0.159105,-0.833221,-1.73171,0.199491,
2.7977,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.80891,5.29711,25.3316,0.0237558,0.599299,2.42787,0.199491,3.7661,5.15181,20.227,0.0144343,0.709967,2.35882,0.199491,2.11119,4.98767,22.8915,-0.0316397,0.670071,-2.33634,0.199491,0.652719,7.82493,20.6793,-0.0322914,0.640114,-2.44399,0.199491,2.01617,7.76184,22.5567,-0.0958421,-0.838148,-1.4935,0.199645,-0.348364,4.83169,20.9441,-0.0905553,-0.836722,-1.53554,0.199491,
2.8078,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.7339,5.30849,25.4254,-0.313052,0.856665,2.20195,0.199491,3.81112,5.13603,20.3134,0.0894784,0.652581,2.42316,0.199491,2.13096,4.88275,23.0119,0.134162,0.766957,-2.20538,0.199491,0.717585,7.80128,20.8393,-0.0336269,0.642319,-2.4205,0.199491,2.05377,7.71538,22.6837,-0.0725208,-0.846319,-1.50999,0.199645,-0.319122,4.82588,21.0302,-0.0417291,-0.830797,-1.57208,0.199491,
2.8179,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.67755,5.2955,25.5116,-0.367549,0.903172,2.14927,0.199491,3.83964,5.17459,20.3908,0.0642258,0.681959,2.41926,0.199491,2.14706,4.87829,23.0928,-0.0356135,0.653425,-2.31168,0.199491,0.79432,7.80737,20.9462,0.103706,0.754766,-2.30447,0.199491,2.06152,7.73249,22.819,0.00237676,-0.846353,-1.57355,0.199645,-0.295391,4.83709,21.1204,-0.0440782,-0.826103,-1.55902,0.199491,
2.828,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.66054,5.28237,25.6037,0.253635,0.448029,2.5456,0.199491,3.85941,5.21258,20.4737,-0.0081444,0.755473,2.37944,0.199491,2.18464,4.92301,23.1522,-0.0896016,0.609242,-2.33767,0.199491,0.854581,7.81083,21.0706,0.0112154,0.690504,-2.35137,0.199491,2.08188,7.75418,22.9205,-0.112861,-0.839354,-1.4859,0.199645,-0.26865,4.84652,21.2077,-0.0312647,-0.823276,-1.55415,0.199491,
2.8381,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.63959,5.25037,25.6844,0.288529,0.445591,2.56093,0.199491,3.87499,5.24671,20.5847,0.138124,0.637791,2.48302,0.199491,2.20862,4.92475,23.2035,0.227126,0.800638,-2.13024,0.199491,0.906415,7.83073,21.2178,0.00630169,0.685814,-2.34798,0.199491,2.12479,7.76576,22.9483,-0.02579,-0.844794,-1.53704,0.199645,-0.243168,4.85827,21.3368,0.0141898,-0.822575,-1.57413,0.199491,
2.8482,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.62494,5.20113,25.7777,0.0961882,0.712546,2.45089,0.199491,3.87752,5.26446,20.7051,0.0771171,0.700046,2.45517,0.199491,2.24191,4.95171,23.2352,-0.0256861,0.660932,-2.29674,0.199491,0.952779,7.85035,21.3601,0.128665,0.765162,-2.26324,0.199491,2.18546,7.76037,22.9939,-0.0158784,-0.844746,-1.53869,0.199645,-0.221221,4.83921,21.4501,-0.227509,-0.807864,-1.38045,0.199491,
2.8583,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.61339,5.16148,25.8755,-0.22409,0.954716,2.19814,0.199491,3.89694,5.28692,20.8183,-0.0134308,0.778883,2.39985,0.199491,2.26822,4.97335,23.2778,-0.184055,0.531409,-2.38823,0.199491,1.0112,7.86883,21.4818,0.165118,0.789663,-2.22525,0.199491,2.20829,7.72369,23.0457,-0.105176,-0.840339,-1.47128,0.199645,-0.19108,4.82105,21.5621,-0.270689,-0.800197,-1.33501,0.199491,
2.8684,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.57084,5.13013,25.9684,-0.0360104,0.874266,2.33694,0.199491,3.91676,5.31706,20.931,-0.0172314,0.783333,2.40161,0.199491,2.27829,4.98034,23.3348,-0.107516,0.59683,-2.35244,0.199491,1.04917,7.84091,21.5928,-0.0105451,0.67464,-2.32388,0.199491,2.2417,7.70276,23.1044,-0.0417764,-0.845335,-1.51323,0.199645,-0.173233,4.79477,21.6644,-0.0714579,-0.820855,-1.46981,0.199491,
2.8785,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.52633,5.12024,26.0381,0.286994,0.583171,2.55242,0.199491,3.93915,5.31931,21.0275,0.138854,0.651143,2.50302,0.199491,2.3056,4.98377,23.4073,0.10552,0.745062,-2.22629,0.199491,1.07702,7.80342,21.7091,0.0558903,0.718478,-2.27663,0.199491,2.24393,7.66409,23.1908,0.00633385,-0.844931,-1.54187,0.199645,-0.150226,4.78885,21.7495,0.0422483,-0.822647,-1.55298,0.199491,
2.8886,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.49406,5.10629,26.1118,0.331415,0.530278,2.57261,0.199491,3.93894,5.30085,21.1205,0.0950167,0.702125,2.47243,0.199491,2.33159,4.9762,23.498,0.168275,0.77326,-2.18029,0.199491,1.1098,7.75361,21.7986,0.220378,0.808608,-2.16976,0.199491,2.24917,7.64951,23.262,-0.0829486,-0.838678,-1.47567,0.199645,-0.109766,4.79069,21.8455,-0.221914,-0.802435,-1.35802,0.199491,
2.8987,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.45779,5.08962,26.1776,0.143537,0.743005,2.45558,0.199491,3.93462,5.2665,21.2098,-0.0279085,0.803822,2.38343,0.199491,2.3491,4.96945,23.5815,-0.0323557,0.648456,-2.31094,0.199491,1.14979,7.7062,21.8764,0.125875,0.760762,-2.2485,0.199491,2.24573,7.64733,23.356,-0.148841,-0.831145,-1.4345,0.199645,-0.0668692,4.7736,21.9364,0.0765941,-0.825022,-1.57558,0.199491,
2.9088,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.40737,5.07535,26.2381,-0.0224527,0.870012,2.32854,0.199491,3.9346,5.23654,21.3042,0.118601,0.674318,2.47467,0.199491,2.3625,4.96338,23.662,-0.023065,0.651638,-2.30838,0.199491,1.17869,7.66219,21.9442,-0.00764938,0.67319,-2.3466,0.199491,2.24018,7.63866,23.4475,0.00111246,-0.837031,-1.55155,0.199645,-0.0302421,4.74122,22.0244,0.155395,-0.824011,-1.63359,0.199491,
2.9189,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.35252,5.05707,26.3054,0.118138,0.768909,2.42314,0.199491,3.94302,5.21169,21.3974,0.233929,0.54856,2.5332,0.199491,2.37688,4.95273,23.7426,0.0921091,0.725415,-2.24242,0.199491,1.18133,7.60901,22.0176,-0.00613341,0.669002,-2.35273,0.199491,2.24029,7.60885,23.5148,0.111519,-0.836373,-1.6306,0.199645,0.0100135,4.71331,22.1139,-0.0692373,-0.818319,-1.47014,0.199491,
2.929,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.3084,5.02203,26.3712,0.238962,0.65971,2.49609,0.199491,3.9536,5.1791,21.4834,0.0586732,0.731783,2.41881,0.199491,2.39836,4.93544,23.8181,0.16726,0.767178,-2.19918,0.199491,1.19151,7.56248,22.0966,0.206471,0.804909,-2.22433,0.199491,2.23821,7.5668,23.588,0.00982614,-0.834851,-1.55698,0.199645,0.045689,4.67107,22.2022,-0.0952588,-0.815842,-1.45063,0.199491,
2.9391,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.2685,4.9783,26.435,0.238253,0.670817,2.48731,0.199491,3.95367,5.15172,21.5575,0.075158,0.719443,2.42178,0.199491,2.41998,4.94233,23.8813,0.126535,0.742021,-2.22938,0.199491,1.19475,7.51557,22.162,0.263282,0.833405,-2.19605,0.199491,2.2355,7.53314,23.6595,-0.0702721,-0.830019,-1.49653,0.199645,0.0844023,4.6353,22.2902,0.160334,-0.819854,-1.63333,0.199491,
2.9492,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.2159,4.94946,26.4768,0.091953,0.81373,2.38176,0.199491,3.94019,5.1337,21.6449,0.16703,0.629027,2.47357,0.199491,2.42222,4.95168,23.9278,0.103061,0.723939,-2.24808,0.199491,1.19554,7.48653,22.2268,-0.00500555,0.65567,-2.38758,0.199491,2.23349,7.51554,23.7187,0.0813714,-0.832119,-1.60431,0.199645,0.114897,4.59728,22.3668,0.241185,-0.813521,-1.68951,0.199491,
2.9593,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.16743,4.91905,26.5149,0.0819802,0.835885,2.36687,0.199491,3.93147,5.12107,21.7181,0.067146,0.719142,2.40721,0.199491,2.42396,4.95771,23.9728,0.105013,0.719601,-2.2489,0.199491,1.19632,7.45596,22.2866,0.107076,0.736877,-2.31947,0.199491,2.22282,7.48169,23.784,-0.00428917,-0.831226,-1.53915,0.199645,0.141249,4.56876,22.437,-0.0898026,-0.81145,-1.44333,0.199491,
2.9694,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.13501,4.88696,26.5528,0.242656,0.720006,2.47258,0.199491,3.92404,5.11047,21.7764,0.121019,0.678394,2.43924,0.199491,2.43004,4.95486,24.0201,0.103278,0.713261,-2.24967,0.199491,1.19896,7.41432,22.3562,0.21552,0.800294,-2.24781,0.199491,2.20949,7.46226,23.8419,-0.00421814,-0.830228,-1.53521,0.199645,0.164252,4.54224,22.4947,0.183554,-0.814029,-1.63778,0.199491,
2.9795,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.11252,4.85674,26.5831,0.230738,0.749538,2.45893,0.199491,3.91169,5.10903,21.8263,0.139297,0.670559,2.45113,0.199491,2.42854,4.94762,24.0575,0.136528,0.727849,-2.2262,0.199491,1.20415,7.39224,22.4184,0.0254292,0.665381,-2.37867,0.199491,2.19088,7.45124,23.8926,0.0887558,-0.829134,-1.59997,0.199645,0.177848,4.53074,22.5521,0.109909,-0.815885,-1.5758,0.199491,
2.9896,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.09499,4.83327,26.6096,0.170295,0.819689,2.41224,0.199491,3.89434,5.12219,21.8692,0.0965205,0.717186,2.4283,0.199491,2.41819,4.93982,24.082,0.145842,0.727366,-2.21848,0.199491,1.20056,7.38808,22.4804,0.250761,0.80867,-2.22324,0.199491,2.17243,7.44401,23.9372,-0.0270959,-0.827805,-1.50831,0.199645,0.187766,4.53176,22.5917,-0.0246215,-0.809599,-1.46887,0.199491,
2.9997,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.08593,4.81481,26.6321,0.252271,0.770224,2.46813,0.199491,3.88493,5.14324,21.9036,0.142492,0.684029,2.4649,0.199491,2.40375,4.92369,24.1112,0.228742,0.764384,-2.15861,0.199491,1.1981,7.38799,22.5368,0.0889309,0.700485,-2.32507,0.199491,2.15236,7.43924,23.9826,0.0894584,-0.830443,-1.58822,0.199645,0.188369,4.53372,22.6214,0.226088,-0.81164,-1.64177,0.199491,
3.0098,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.08626,4.81051,26.65,0.198871,0.823922,2.42994,0.199491,3.87876,5.16028,21.9342,0.112544,0.722273,2.45146,0.199491,2.39124,4.90462,24.1435,0.217684,0.75066,-2.16239,0.199491,1.18566,7.39523,22.5923,0.204952,0.765803,-2.24357,0.199491,2.13016,7.44525,24.0315,-0.0637081,-0.828977,-1.4684,0.199645,0.184815,4.54852,22.6416,-0.048113,-0.806602,-1.43623,0.199491,
