time,0_rod(payload_bars compound_XIIxJa).X,0_rod(payload_bars compound_XIIxJa).Y,0_rod(payload_bars compound_XIIxJa).Z,0_rod(payload_bars compound_XIIxJa).Euler1,0_rod(payload_bars compound_XIIxJa).Euler2,0_rod(payload_bars compound_XIIxJa).Euler3,0_rod(payload_bars compound_XIIxJa).mass,1_rod(payload_bars compound_XIIxJa).X,1_rod(payload_bars compound_XIIxJa).Y,1_rod(payload_bars compound_XIIxJa).Z,1_rod(payload_bars compound_XIIxJa).Euler1,1_rod(payload_bars compound_XIIxJa).Euler2,1_rod(payload_bars compound_XIIxJa).Euler3,1_rod(payload_bars compound_XIIxJa).mass,2_rod(payload_bars compound_XIIxJa).X,2_rod(payload_bars compound_XIIxJa).Y,2_rod(payload_bars compound_XIIxJa).Z,2_rod(payload_bars compound_XIIxJa).Euler1,2_rod(payload_bars compound_XIIxJa).Euler2,2_rod(payload_bars compound_XIIxJa).Euler3,2_rod(payload_bars compound_XIIxJa).mass,3_rod(payload_bars compound_XIIxJa).X,3_rod(payload_bars compound_XIIxJa).Y,3_rod(payload_bars compound_XIIxJa).Z,3_rod(payload_bars compound_XIIxJa).Euler1,3_rod(payload_bars compound_XIIxJa).Euler2,3_rod(payload_bars compound_XIIxJa).Euler3,3_rod(payload_bars compound_XIIxJa).mass,4_rod(payload_bars compound_XIIxJa).X,4_rod(payload_bars compound_XIIxJa).Y,4_rod(payload_bars compound_XIIxJa).Z,4_rod(payload_bars compound_XIIxJa).Euler1,4_rod(payload_bars compound_XIIxJa).Euler2,4_rod(payload_bars compound_XIIxJa).Euler3,4_rod(payload_bars compound_XIIxJa).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.2121,0.0517211,13.9669,0.0151403,0.00955867,-0.0109422,0.00647402,4000.24,0.0517211,13.9669,0.0151403,0.00955867,-0.0109422,0.00647402,4000.24,0.0517211,13.9669,0.0151403,0.00955867,-0.0109422,0.00647402,4000.24,0.0517211,13.9669,0.0151403,0.00955867,-0.0109422,0.00647402,4000.24,0.0517211,13.9669,0.0151403,0.00955867,-0.0109422,0.00647402,4000.24,-10.1218,17.6094,8.25005,2.61081,0.767044,-0.721598,0.199491,10.4916,18.2818,4.76782,0.2237,0.347892,-2.37453,0.199491,10.0494,16.9321,6.27677,0.882043,-0.942266,-0.989229,0.199491,10.0101,20.6743,7.96671,0.30084,-0.544396,-0.529495,0.199491,4.26872,16.3701,10.2372,-1.51693,-0.167779,-0.0011584,0.199645,3.86312,24.0744,4.77595,-1.71588,0.560856,-0.284197,0.199491,
0.2222,0.0542675,13.9759,0.0121712,0.0101483,-0.0114761,0.00679205,4000.24,0.0542675,13.9759,0.0121712,0.0101483,-0.0114761,0.00679205,4000.24,0.0542675,13.9759,0.0121712,0.0101483,-0.0114761,0.00679205,4000.24,0.0542675,13.9759,0.0121712,0.0101483,-0.0114761,0.00679205,4000.24,0.0542675,13.9759,0.0121712,0.0101483,-0.0114761,0.00679205,4000.24,-10.1205,20.0165,3.95186,-2.92128,-0.408343,-0.470947,0.199491,10.3112,18.2924,4.47465,0.159588,0.203364,-2.33151,0.199491,10.0467,16.521,5.62032,-0.640715,0.857295,-0.782269,0.199491,9.99874,20.824,8.05219,0.0569348,-0.0823083,-0.555023,0.199491,4.25965,16.4672,10.1783,-1.53798,0.000104769,0.0101707,0.199645,3.8384,24.1558,4.48661,-1.72408,0.80927,-0.203913,0.199491,
0.2323,0.0568005,13.9752,0.00868123,0.0106577,-0.0120469,0.00704335,4000.24,0.0568005,13.9752,0.00868123,0.0106577,-0.0120469,0.00704335,4000.24,0.0568005,13.9752,0.00868123,0.0106577,-0.0120469,0.00704335,4000.24,0.0568005,13.9752,0.00868123,0.0106577,-0.0120469,0.00704335,4000.24,0.0568005,13.9752,0.00868123,0.0106577,-0.0120469,0.00704335,4000.24,-10.1731,17.6038,8.35152,2.41382,0.861608,-0.893042,0.199491,10.2978,18.2742,4.39602,-0.208605,-0.209349,-2.29495,0.199491,10.0611,16.4538,5.47727,2.62886,-0.671727,-2.40444,0.199491,9.97855,20.9551,7.98338,-0.844799,0.709032,-1.04955,0.199491,4.27374,16.444,10.1783,-1.54355,-0.138615,0.0129708,0.199645,3.94008,24.0775,5.31087,1.64938,0.487421,-2.99883,0.199491,
0.2424,0.0593401,13.9642,0.00537343,0.0111568,-0.012507,0.0073123,4000.24,0.0593401,13.9642,0.00537343,0.0111568,-0.012507,0.0073123,4000.24,0.0593401,13.9642,0.00537343,0.0111568,-0.012507,0.0073123,4000.24,0.0593401,13.9642,0.00537343,0.0111568,-0.012507,0.0073123,4000.24,0.0593401,13.9642,0.00537343,0.0111568,-0.012507,0.0073123,4000.24,-10.1181,19.0462,6.29289,2.18622,0.814986,-1.10106,0.199491,10.2077,18.6601,5.38375,0.00181942,0.0191678,-2.26685,0.199491,9.99945,17.2664,7.16483,-2.27584,0.944007,-2.17519,0.199491,9.99411,21.0178,8.25686,0.884887,-0.606409,-1.13823,0.199491,4.2707,16.5784,10.1797,-1.58136,-0.25809,0.0127617,0.199645,3.93416,24.0631,5.69977,-1.44657,-0.646836,-0.184161,0.199491,
0.2525,0.0618732,13.9434,0.00202308,0.0116477,-0.0130075,0.00752605,4000.24,0.0618732,13.9434,0.00202308,0.0116477,-0.0130075,0.00752605,4000.24,0.0618732,13.9434,0.00202308,0.0116477,-0.0130075,0.00752605,4000.24,0.0618732,13.9434,0.00202308,0.0116477,-0.0130075,0.00752605,4000.24,0.0618732,13.9434,0.00202308,0.0116477,-0.0130075,0.00752605,4000.24,-10.2061,16.8592,9.4795,2.14648,0.899706,-1.10299,0.199491,10.3935,18.2717,4.97596,-0.552479,-0.405193,-2.22095,0.199491,10.0422,17.3026,7.04934,1.3821,-1.11023,-1.39364,0.199491,9.97803,20.7429,7.99431,-0.121577,0.0990171,-0.868875,0.199491,4.2379,16.6123,10.1787,-1.57641,-0.13033,0.0126966,0.199645,3.8838,24.0282,5.43354,-1.28178,-1.12295,-0.304623,0.199491,
0.2626,0.064429,13.9124,-0.00131838,0.0121695,-0.0134063,0.00777037,4000.24,0.064429,13.9124,-0.00131838,0.0121695,-0.0134063,0.00777037,4000.24,0.064429,13.9124,-0.00131838,0.0121695,-0.0134063,0.00777037,4000.24,0.064429,13.9124,-0.00131838,0.0121695,-0.0134063,0.00777037,4000.24,0.064429,13.9124,-0.00131838,0.0121695,-0.0134063,0.00777037,4000.24,-10.3181,17.6759,9.89873,-0.306456,0.523732,-2.88103,0.199491,10.2634,18.4939,5.08271,0.0785599,0.113314,-2.36011,0.199491,9.97931,17.6782,7.88538,0.580472,-0.775741,-0.746679,0.199491,10.0063,20.8989,8.57134,0.244782,-0.288249,-0.769969,0.199491,4.27742,16.7567,10.4779,-1.58394,-0.419516,-0.0522969,0.199645,3.70762,24.0096,5.15047,-1.00935,-1.15811,-0.585539,0.199491,
0.2727,0.064592,13.8712,-0.0047321,0.0129461,-0.0141621,0.00806274,4000.24,0.064592,13.8712,-0.0047321,0.0129461,-0.0141621,0.00806274,4000.24,0.064592,13.8712,-0.0047321,0.0129461,-0.0141621,0.00806274,4000.24,0.064592,13.8712,-0.0047321,0.0129461,-0.0141621,0.00806274,4000.24,0.064592,13.8712,-0.0047321,0.0129461,-0.0141621,0.00806274,4000.24,12.6555,21.2583,10.2636,2.60329,0.721952,-0.0394665,0.199491,12.3142,18.1524,5.39448,-0.535924,0.185098,-2.25963,0.199491,10.2543,18.0244,7.83784,-2.22794,0.817878,-2.14923,0.199491,14.1562,21.9865,9.4469,-2.55117,0.544377,-2.28872,0.199491,13.948,18.2901,10.2664,-2.21555,-0.679741,-1.26503,0.199645,12.1458,23.6909,7.26192,1.98222,0.674797,-2.37256,0.199491,
0.2828,0.0652425,13.8204,-0.00756177,0.0137937,-0.0150045,0.00838617,4000.24,0.0652425,13.8204,-0.00756177,0.0137937,-0.0150045,0.00838617,4000.24,0.0652425,13.8204,-0.00756177,0.0137937,-0.0150045,0.00838617,4000.24,0.0652425,13.8204,-0.00756177,0.0137937,-0.0150045,0.00838617,4000.24,0.0652425,13.8204,-0.00756177,0.0137937,-0.0150045,0.00838617,4000.24,17.546,20.3399,8.81566,-0.553466,-0.288382,-3.08957,0.199491,17.7615,18.4367,4.2617,-2.29124,0.947373,2.78299,0.199491,17.6667,21.2921,7.28452,-0.898185,0.565816,-1.14344,0.199491,22.3213,19.4055,7.85746,-0.696321,0.630831,-0.912923,0.199491,19.0764,18.7921,8.55167,-2.204,-0.413173,-1.01185,0.199645,18.8895,21.3596,5.39431,-1.84439,-0.0483996,-1.02188,0.199491,
0.2929,0.0670311,13.7601,-0.00979967,0.0147204,-0.01593,0.00870847,4000.24,0.0670311,13.7601,-0.00979967,0.0147204,-0.01593,0.00870847,4000.24,0.0670311,13.7601,-0.00979967,0.0147204,-0.01593,0.00870847,4000.24,0.0670311,13.7601,-0.00979967,0.0147204,-0.01593,0.00870847,4000.24,0.0670311,13.7601,-0.00979967,0.0147204,-0.01593,0.00870847,4000.24,21.5012,16.8964,6.40882,-2.92331,1.18251,0.983717,0.199491,20.442,19.4276,2.71504,1.45033,0.637241,2.53003,0.199491,21.6529,16.5332,3.63725,-2.02042,0.785814,-2.50212,0.199491,21.1572,17.3462,2.06095,-2.14739,0.770687,-1.9918,0.199491,22.7975,17.1209,4.71816,0.666178,0.532983,-1.16877,0.199645,20.6788,19.1472,2.45467,0.671595,0.0599627,-1.91162,0.199491,
0.303,0.0692643,13.6901,-0.0118957,0.0156756,-0.0168751,0.00902938,4000.24,0.0692643,13.6901,-0.0118957,0.0156756,-0.0168751,0.00902938,4000.24,0.0692643,13.6901,-0.0118957,0.0156756,-0.0168751,0.00902938,4000.24,0.0692643,13.6901,-0.0118957,0.0156756,-0.0168751,0.00902938,4000.24,0.0692643,13.6901,-0.0118957,0.0156756,-0.0168751,0.00902938,4000.24,22.2005,16.1245,2.96776,-2.15945,0.926164,1.87096,0.199491,21.6908,15.6502,-1.55082,1.95578,0.167304,3.02518,0.199491,22.8497,13.2099,-0.440979,-2.71546,-0.70978,-2.52072,0.199491,22.3925,14.1297,-1.59235,-2.34977,0.601253,-2.33641,0.199491,23.3719,14.3163,0.650887,-1.29538,-0.210802,-2.14261,0.199645,21.7774,15.7133,-1.05395,-0.0386152,0.102988,-2.09925,0.199491,
0.3131,0.0718716,13.6101,-0.0140257,0.016638,-0.017814,0.0093492,4000.24,0.0718716,13.6101,-0.0140257,0.016638,-0.017814,0.0093492,4000.24,0.0718716,13.6101,-0.0140257,0.016638,-0.017814,0.0093492,4000.24,0.0718716,13.6101,-0.0140257,0.016638,-0.017814,0.0093492,4000.24,0.0718716,13.6101,-0.0140257,0.016638,-0.017814,0.0093492,4000.24,21.7545,12.8311,-1.03268,-0.987758,0.77018,2.6187,0.199491,21.5292,12.1384,-5.57534,1.95913,0.0979865,-2.85054,0.199491,22.8935,10.4127,-3.92988,-2.34242,-0.47494,-2.55978,0.199491,22.2139,11.3163,-5.0505,-2.18544,0.322053,-2.46438,0.199491,23.0137,11.6757,-2.88592,-0.465356,0.0176565,-2.18108,0.199645,21.4311,12.1963,-4.88104,2.96687,-0.156222,-0.95888,0.199491,
0.3232,0.0748681,13.5199,-0.0163622,0.0175814,-0.018721,0.00966841,4000.24,0.0748681,13.5199,-0.0163622,0.0175814,-0.018721,0.00966841,4000.24,0.0748681,13.5199,-0.0163622,0.0175814,-0.018721,0.00966841,4000.24,0.0748681,13.5199,-0.0163622,0.0175814,-0.018721,0.00966841,4000.24,0.0748681,13.5199,-0.0163622,0.0175814,-0.018721,0.00966841,4000.24,21.8876,9.43845,-4.05009,-1.97654,1.06808,1.62871,0.199491,19.7584,9.79536,-8.68268,1.91369,0.366451,-2.48277,0.199491,20.9761,7.66462,-7.17483,-1.9304,0.853894,-2.86863,0.199491,20.2039,8.74258,-8.15681,3.07505,-0.760803,-2.35849,0.199491,21.8769,8.7688,-6.22513,-0.897935,0.221994,-2.44054,0.199645,18.8835,9.85631,-7.25902,-1.19608,-0.37699,-2.12518,0.199491,
0.3333,0.0782656,13.4196,-0.0190428,0.0184922,-0.0195758,0.00998732,4000.24,0.0782656,13.4196,-0.0190428,0.0184922,-0.0195758,0.00998732,4000.24,0.0782656,13.4196,-0.0190428,0.0184922,-0.0195758,0.00998732,4000.24,0.0782656,13.4196,-0.0190428,0.0184922,-0.0195758,0.00998732,4000.24,0.0782656,13.4196,-0.0190428,0.0184922,-0.0195758,0.00998732,4000.24,20.1649,7.45362,-7.02486,-2.59721,0.643306,1.00233,0.199491,16.2056,7.91626,-9.79432,1.38772,-0.193773,-2.00554,0.199491,17.7141,5.49011,-9.19351,-2.74847,1.04393,2.63807,0.199491,16.6645,6.77491,-9.53852,-2.55912,-0.509694,-3.05522,0.199491,19.0897,6.45698,-8.9928,-1.25288,0.207939,-3.00792,0.199645,16.4564,7.99119,-8.29779,0.307617,1.13659,-1.7236,0.199491,
0.3434,0.0817967,13.3089,-0.0220444,0.0193397,-0.0203611,0.0103006,4000.24,0.0817967,13.3089,-0.0220444,0.0193397,-0.0203611,0.0103006,4000.24,0.0817967,13.3089,-0.0220444,0.0193397,-0.0203611,0.0103006,4000.24,0.0817967,13.3089,-0.0220444,0.0193397,-0.0203611,0.0103006,4000.24,0.0817967,13.3089,-0.0220444,0.0193397,-0.0203611,0.0103006,4000.24,17.4746,6.36172,-9.34184,-2.92778,-0.111108,0.850138,0.199491,12.5668,7.23247,-9.59555,1.22664,-0.0645271,-1.48911,0.199491,14.1049,4.76973,-9.75358,0.051903,-0.616439,0.845587,0.199491,12.9545,5.98045,-9.52808,-2.51501,-0.787883,2.89398,0.199491,15.2217,5.44339,-10.258,-1.50355,0.381394,2.71507,0.199645,14.8395,7.59754,-8.90298,-0.982478,0.814951,-3.03048,0.199491,
0.3535,0.0846155,13.188,-0.0251439,0.0200446,-0.0210171,0.0105967,4000.24,0.0846155,13.188,-0.0251439,0.0200446,-0.0210171,0.0105967,4000.24,0.0846155,13.188,-0.0251439,0.0200446,-0.0210171,0.0105967,4000.24,0.0846155,13.188,-0.0251439,0.0200446,-0.0210171,0.0105967,4000.24,0.0846155,13.188,-0.0251439,0.0200446,-0.0210171,0.0105967,4000.24,17.3668,7.565,-10.1825,-2.88072,-0.23922,0.740126,0.199491,12.3854,8.05251,-9.49373,1.01966,-0.0727143,-1.27755,0.199491,13.2174,5.28172,-10.0842,-2.21177,-0.561582,2.16917,0.199491,12.5745,6.85486,-9.52299,-2.15835,-0.950853,2.32475,0.199491,14.477,6.04112,-10.9997,-1.49272,0.187354,2.50084,0.199645,14.5441,8.07307,-8.96873,-1.05744,1.19662,3.02221,0.199491,
0.3636,0.0872152,13.0571,-0.0283517,0.020722,-0.0216146,0.0109205,4000.24,0.0872152,13.0571,-0.0283517,0.020722,-0.0216146,0.0109205,4000.24,0.0872152,13.0571,-0.0283517,0.020722,-0.0216146,0.0109205,4000.24,0.0872152,13.0571,-0.0283517,0.020722,-0.0216146,0.0109205,4000.24,0.0872152,13.0571,-0.0283517,0.020722,-0.0216146,0.0109205,4000.24,17.3907,8.54731,-10.118,-2.54036,-0.140243,0.813701,0.199491,12.9061,8.11292,-9.47778,0.76725,-0.0710283,-1.39838,0.199491,14.0165,5.55058,-9.93149,2.52398,0.83949,1.92046,0.199491,12.9382,7.12358,-9.53076,-2.06048,-0.95147,2.46103,0.199491,15.0027,6.57366,-10.7752,-1.36236,0.314083,2.55618,0.199645,14.1898,8.86358,-9.10308,-0.857063,0.17595,3.0069,0.199491,
0.3737,0.0897536,12.9163,-0.0316599,0.0213833,-0.0221796,0.0112501,4000.24,0.0897536,12.9163,-0.0316599,0.0213833,-0.0221796,0.0112501,4000.24,0.0897536,12.9163,-0.0316599,0.0213833,-0.0221796,0.0112501,4000.24,0.0897536,12.9163,-0.0316599,0.0213833,-0.0221796,0.0112501,4000.24,0.0897536,12.9163,-0.0316599,0.0213833,-0.0221796,0.0112501,4000.24,17.6171,9.80266,-9.55429,-2.31329,-0.193601,1.02415,0.199491,13.0693,8.34286,-9.31044,0.707742,0.0463503,-1.45728,0.199491,15.0548,6.23022,-9.36135,-2.77881,0.615093,2.45453,0.199491,13.6834,7.39704,-9.17953,-2.12514,-0.898097,2.79658,0.199491,15.9194,7.33695,-10.112,-0.739294,-0.404236,2.59906,0.199645,14.2084,9.23628,-9.0914,-0.77021,0.219414,2.90902,0.199491,
0.3838,0.0922312,12.7653,-0.0350571,0.0220365,-0.0227201,0.0115804,4000.24,0.0922312,12.7653,-0.0350571,0.0220365,-0.0227201,0.0115804,4000.24,0.0922312,12.7653,-0.0350571,0.0220365,-0.0227201,0.0115804,4000.24,0.0922312,12.7653,-0.0350571,0.0220365,-0.0227201,0.0115804,4000.24,0.0922312,12.7653,-0.0350571,0.0220365,-0.0227201,0.0115804,4000.24,18.1968,10.8139,-9.12518,-2.06708,-0.165544,1.03254,0.199491,13.6941,8.74416,-8.56303,1.14239,0.11081,-1.44938,0.199491,16.0427,6.98545,-8.56444,-2.43931,0.352315,2.56601,0.199491,14.4817,7.93047,-8.46475,-1.87137,-1.17563,2.76362,0.199491,16.7695,8.17332,-9.41936,-0.659821,-0.336811,2.55151,0.199645,14.6937,9.84261,-8.35931,-0.445173,-0.376168,2.84262,0.199491,
0.3939,0.094712,12.6044,-0.0384626,0.0226893,-0.0232595,0.0119104,4000.24,0.094712,12.6044,-0.0384626,0.0226893,-0.0232595,0.0119104,4000.24,0.094712,12.6044,-0.0384626,0.0226893,-0.0232595,0.0119104,4000.24,0.094712,12.6044,-0.0384626,0.0226893,-0.0232595,0.0119104,4000.24,0.094712,12.6044,-0.0384626,0.0226893,-0.0232595,0.0119104,4000.24,18.5065,11.8163,-8.63926,-1.91447,-0.228857,1.03843,0.199491,14.4517,9.17961,-7.74276,1.34596,0.126057,-1.44833,0.199491,17.0164,7.76633,-7.75589,-2.3497,0.408817,2.55505,0.199491,15.3607,8.47106,-7.67541,-1.7152,-1.22035,2.75076,0.199491,17.5556,9.01465,-8.73163,-0.433495,-0.399456,2.46163,0.199645,15.2503,10.3466,-7.67131,-0.35192,-0.17785,2.78592,0.199491,
0.404,0.0971928,12.4335,-0.0418681,0.023342,-0.0237992,0.01224,4000.24,0.0971928,12.4335,-0.0418681,0.023342,-0.0237992,0.01224,4000.24,0.0971928,12.4335,-0.0418681,0.023342,-0.0237992,0.01224,4000.24,0.0971928,12.4335,-0.0418681,0.023342,-0.0237992,0.01224,4000.24,0.0971928,12.4335,-0.0418681,0.023342,-0.0237992,0.01224,4000.24,18.8503,12.7458,-8.10449,-1.77366,-0.296645,1.03389,0.199491,15.2084,9.57847,-6.96757,1.57608,0.190891,-1.41324,0.199491,17.978,8.59845,-6.97518,-2.14709,0.285467,2.58615,0.199491,16.2273,9.03102,-6.88523,-1.46959,-1.29692,2.66574,0.199491,18.314,9.86822,-8.03668,-0.343599,-0.309222,2.42775,0.199645,15.8261,10.8172,-6.9673,-0.138452,-0.302024,2.7088,0.199491,
0.4141,0.0996736,12.2525,-0.0452736,0.0239946,-0.024339,0.0125693,4000.24,0.0996736,12.2525,-0.0452736,0.0239946,-0.024339,0.0125693,4000.24,0.0996736,12.2525,-0.0452736,0.0239946,-0.024339,0.0125693,4000.24,0.0996736,12.2525,-0.0452736,0.0239946,-0.024339,0.0125693,4000.24,0.0996736,12.2525,-0.0452736,0.0239946,-0.024339,0.0125693,4000.24,19.1168,13.6006,-7.58049,-1.61033,-0.355443,1.02394,0.199491,16.0248,9.99734,-6.18429,1.81757,0.223399,-1.37562,0.199491,18.9144,9.44924,-6.19668,-1.99765,0.243973,2.59452,0.199491,17.1292,9.61426,-6.09119,-1.19948,-1.34344,2.54457,0.199491,19.04,10.7005,-7.34265,-0.222707,-0.255782,2.37913,0.199645,16.4415,11.2617,-6.26133,-0.0122875,-0.212659,2.65605,0.199491,
0.4242,0.102154,12.0616,-0.0486791,0.0246469,-0.0248791,0.0128982,4000.24,0.102154,12.0616,-0.0486791,0.0246469,-0.0248791,0.0128982,4000.24,0.102154,12.0616,-0.0486791,0.0246469,-0.0248791,0.0128982,4000.24,0.102154,12.0616,-0.0486791,0.0246469,-0.0248791,0.0128982,4000.24,0.102154,12.0616,-0.0486791,0.0246469,-0.0248791,0.0128982,4000.24,19.3792,14.3554,-7.03834,-1.42624,-0.398149,0.998782,0.199491,16.8714,10.4134,-5.40816,2.05829,0.262631,-1.32014,0.199491,19.8147,10.3391,-5.43617,-1.85157,0.204982,2.59814,0.199491,18.0361,10.2214,-5.30641,-0.825361,-1.39076,2.32811,0.199491,19.7313,11.5293,-6.64894,-0.0716972,-0.233534,2.32447,0.199645,17.0968,11.6896,-5.53881,0.162089,-0.219521,2.59479,0.199491,
0.4343,0.104644,11.8614,-0.0520727,0.0251744,-0.0254137,0.0131006,4000.24,0.104644,11.8614,-0.0520727,0.0251744,-0.0254137,0.0131006,4000.24,0.104644,11.8614,-0.0520727,0.0251744,-0.0254137,0.0131006,4000.24,0.104644,11.8614,-0.0520727,0.0251744,-0.0254137,0.0131006,4000.24,0.104644,11.8614,-0.0520727,0.0251744,-0.0254137,0.0131006,4000.24,19.6127,15.0408,-6.49451,-1.25032,-0.447951,0.9834,0.199491,17.7304,10.8359,-4.63969,2.45342,0.253023,-1.24416,0.199491,20.6442,11.2451,-4.6594,-1.66405,0.116922,2.6159,0.199491,18.9267,10.8435,-4.532,-0.23055,-1.44187,1.89849,0.199491,20.3873,12.336,-5.94599,0.0939185,-0.229495,2.26655,0.199645,17.7522,12.1039,-4.81492,0.326335,-0.206988,2.5377,0.199491,
0.4444,0.110333,11.7046,-0.0579082,0.0196261,-0.0257225,0.00719027,4000.24,0.110333,11.7046,-0.0579082,0.0196261,-0.0257225,0.00719027,4000.24,0.110333,11.7046,-0.0579082,0.0196261,-0.0257225,0.00719027,4000.24,0.110333,11.7046,-0.0579082,0.0196261,-0.0257225,0.00719027,4000.24,0.110333,11.7046,-0.0579082,0.0196261,-0.0257225,0.00719027,4000.24,19.7161,15.6259,-5.89364,-1.07203,-0.530109,1.0715,0.199491,18.4601,11.2072,-4.01254,2.61634,0.391428,-1.26447,0.199491,21.2257,12.2063,-3.7411,-1.45112,0.0519175,2.73311,0.199491,19.624,11.4726,-3.76962,1.57598,-1.50062,0.291652,0.199491,20.9171,13.1719,-5.1105,0.296854,-0.323192,2.19523,0.199645,18.2794,12.4187,-4.23254,0.508344,-0.251921,2.44306,0.199491,
0.4545,0.121279,11.5656,-0.0675386,0.011428,-0.0263819,0.00199532,4000.24,0.121279,11.5656,-0.0675386,0.011428,-0.0263819,0.00199532,4000.24,0.121279,11.5656,-0.0675386,0.011428,-0.0263819,0.00199532,4000.24,0.121279,11.5656,-0.0675386,0.011428,-0.0263819,0.00199532,4000.24,0.121279,11.5656,-0.0675386,0.011428,-0.0263819,0.00199532,4000.24,19.7871,16.1042,-5.33488,-0.929629,-0.662973,1.22187,0.199491,19.1793,11.5759,-3.41868,2.77677,0.567767,-1.31833,0.199491,21.5784,13.1682,-2.75008,-1.25243,0.0593294,2.88757,0.199491,20.2075,12.1042,-2.99685,2.73711,-1.36697,-0.653292,0.199491,21.3099,14.0101,-4.20538,0.613864,-0.487562,2.05257,0.199645,18.8096,12.6899,-3.72683,0.616444,-0.230373,2.33879,0.199491,
0.4646,0.156859,11.5573,-0.110182,-0.00195764,-0.0284144,-0.000393477,4000.24,0.156859,11.5573,-0.110182,-0.00195764,-0.0284144,-0.000393477,4000.24,0.156859,11.5573,-0.110182,-0.00195764,-0.0284144,-0.000393477,4000.24,0.156859,11.5573,-0.110182,-0.00195764,-0.0284144,-0.000393477,4000.24,0.156859,11.5573,-0.110182,-0.00195764,-0.0284144,-0.000393477,4000.24,19.9187,16.5189,-4.79044,-0.799618,-0.799822,1.36365,0.199491,19.9726,11.9777,-2.7819,3.02763,0.74625,-1.29849,0.199491,21.806,14.088,-1.80692,-1.03222,-0.038961,3.03049,0.199491,20.7708,12.744,-2.21435,2.93976,-1.15802,-0.636323,0.199491,21.6205,14.8288,-3.32935,0.926702,-0.591181,1.88045,0.199645,19.4241,12.9833,-3.18265,0.951619,-0.38473,2.16244,0.199491,
0.4747,0.242884,11.8837,-0.36393,-0.0109458,-0.0345587,-0.0244797,4000.24,0.242884,11.8837,-0.36393,-0.0109458,-0.0345587,-0.0244797,4000.24,0.242884,11.8837,-0.36393,-0.0109458,-0.0345587,-0.0244797,4000.24,0.242884,11.8837,-0.36393,-0.0109458,-0.0345587,-0.0244797,4000.24,0.242884,11.8837,-0.36393,-0.0109458,-0.0345587,-0.0244797,4000.24,20.1163,16.8671,-4.27539,-0.812358,-0.94857,1.60939,0.199491,20.8039,12.4587,-2.08386,-2.95957,0.908954,-1.22272,0.199491,21.9317,14.9338,-0.913852,-0.821819,-0.148694,-3.1332,0.199491,21.3054,13.3977,-1.4212,-3.13202,-0.987374,-0.619422,0.199491,21.8549,15.603,-2.47965,1.27477,-0.646033,1.6728,0.199645,20.1349,13.3074,-2.60088,1.11467,-0.385073,2.03338,0.199491,
0.4848,0.328938,12.2001,-0.617692,-0.0197847,-0.040915,-0.0485155,4000.24,0.328938,12.2001,-0.617692,-0.0197847,-0.040915,-0.0485155,4000.24,0.328938,12.2001,-0.617692,-0.0197847,-0.040915,-0.0485155,4000.24,0.328938,12.2001,-0.617692,-0.0197847,-0.040915,-0.0485155,4000.24,0.328938,12.2001,-0.617692,-0.0197847,-0.040915,-0.0485155,4000.24,20.1732,17.1301,-3.67172,-0.761021,-1.04882,1.75686,0.199491,21.5591,12.9956,-1.26014,-2.59573,1.01563,-1.04407,0.199491,21.9823,15.6812,-0.0853795,-0.630747,-0.299415,-3.07131,0.199491,21.7569,14.0418,-0.583403,-3.01919,-0.823858,-0.515017,0.199491,21.9675,16.2926,-1.67564,1.51953,-0.636365,1.54934,0.199645,20.7583,13.6889,-1.87108,1.66006,-0.475619,1.78106,0.199491,
0.4949,0.415059,12.5065,-0.871483,-0.0284684,-0.0474766,-0.0725011,4000.24,0.415059,12.5065,-0.871483,-0.0284684,-0.0474766,-0.0725011,4000.24,0.415059,12.5065,-0.871483,-0.0284684,-0.0474766,-0.0725011,4000.24,0.415059,12.5065,-0.871483,-0.0284684,-0.0474766,-0.0725011,4000.24,0.415059,12.5065,-0.871483,-0.0284684,-0.0474766,-0.0725011,4000.24,19.9661,17.2933,-2.92454,-0.380992,-1.07781,1.56511,0.199491,22.004,13.5596,-0.29502,-2.36607,0.975715,-0.979233,0.199491,21.9587,16.3304,0.746163,-0.443449,-0.318877,-3.12122,0.199491,22.0185,14.6608,0.331766,-2.88258,-0.859399,-0.45682,0.199491,21.8373,16.8479,-0.870556,1.68824,-0.586389,1.55779,0.199645,21.1135,14.0674,-0.924881,1.57998,-0.361175,1.89036,0.199491,
