time,0_rod(payload_bars compound_GHtiUC).X,0_rod(payload_bars compound_GHtiUC).Y,0_rod(payload_bars compound_GHtiUC).Z,0_rod(payload_bars compound_GHtiUC).Euler1,0_rod(payload_bars compound_GHtiUC).Euler2,0_rod(payload_bars compound_GHtiUC).Euler3,0_rod(payload_bars compound_GHtiUC).mass,1_rod(payload_bars compound_GHtiUC).X,1_rod(payload_bars compound_GHtiUC).Y,1_rod(payload_bars compound_GHtiUC).Z,1_rod(payload_bars compound_GHtiUC).Euler1,1_rod(payload_bars compound_GHtiUC).Euler2,1_rod(payload_bars compound_GHtiUC).Euler3,1_rod(payload_bars compound_GHtiUC).mass,2_rod(payload_bars compound_GHtiUC).X,2_rod(payload_bars compound_GHtiUC).Y,2_rod(payload_bars compound_GHtiUC).Z,2_rod(payload_bars compound_GHtiUC).Euler1,2_rod(payload_bars compound_GHtiUC).Euler2,2_rod(payload_bars compound_GHtiUC).Euler3,2_rod(payload_bars compound_GHtiUC).mass,3_rod(payload_bars compound_GHtiUC).X,3_rod(payload_bars compound_GHtiUC).Y,3_rod(payload_bars compound_GHtiUC).Z,3_rod(payload_bars compound_GHtiUC).Euler1,3_rod(payload_bars compound_GHtiUC).Euler2,3_rod(payload_bars compound_GHtiUC).Euler3,3_rod(payload_bars compound_GHtiUC).mass,4_rod(sense_bar compound_GHtiUC).X,4_rod(sense_bar compound_GHtiUC).Y,4_rod(sense_bar compound_GHtiUC).Z,4_rod(sense_bar compound_GHtiUC).Euler1,4_rod(sense_bar compound_GHtiUC).Euler2,4_rod(sense_bar compound_GHtiUC).Euler3,4_rod(sense_bar compound_GHtiUC).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.8888,-0.000218264,11.2626,0.0084676,-0.00023059,0.000381158,7.43155e-05,0.24652,-0.000218264,11.2626,0.0084676,-0.00023059,0.000381158,7.43155e-05,0.24652,-0.000218264,11.2626,0.0084676,-0.00023059,0.000381158,7.43155e-05,0.24652,-0.000218264,11.2626,0.0084676,-0.00023059,0.000381158,7.43155e-05,0.24652,-0.000218264,11.2626,0.0084676,-0.00023059,0.000381158,7.43155e-05,0.24652,-0.729083,11.245,0.0153956,0.00585619,0.0137717,-2.35187,0.0593527,0.753899,11.2405,0.010999,0.00635706,0.0142778,-2.35186,0.0593527,0.00831412,10.7207,-0.513288,-0.0158213,0.0383033,2.35173,0.0593527,0.0166974,11.7647,0.539669,-0.014799,0.0372906,2.35176,0.0593527,0.000538788,11.7649,-0.513051,-1.57386,-0.00470664,-0.00296555,0.0593527,0.0244228,10.7206,0.539432,-1.57378,-0.00147549,-0.00305668,0.0593527,
0.8989,-0.000218221,10.377,0.00846178,-0.000262405,0.000414073,7.58042e-05,0.24652,-0.000218221,10.377,0.00846178,-0.000262405,0.000414073,7.58042e-05,0.24652,-0.000218221,10.377,0.00846178,-0.000262405,0.000414073,7.58042e-05,0.24652,-0.000218221,10.377,0.00846178,-0.000262405,0.000414073,7.58042e-05,0.24652,-0.000218221,10.377,0.00846178,-0.000262405,0.000414073,7.58042e-05,0.24652,-0.729081,10.3594,0.0153946,0.00571657,0.0136267,-2.35187,0.0593527,0.753898,10.3549,0.0110055,0.00615792,0.0140701,-2.35186,0.0593527,0.00831384,9.83515,-0.513287,-0.0164951,0.0389718,2.3517,0.0593527,0.0166948,10.8791,0.539669,-0.0151214,0.037611,2.35175,0.0593527,0.000538631,10.8793,-0.513042,-1.57386,-0.00327387,-0.0029621,0.0593527,0.0244236,9.83499,0.53944,-1.57377,-0.00304897,-0.0030526,0.0593527,
0.909,-0.000221337,9.48144,0.00845674,-0.000268647,0.000424949,7.82079e-05,0.24652,-0.000221337,9.48144,0.00845674,-0.000268647,0.000424949,7.82079e-05,0.24652,-0.000221337,9.48144,0.00845674,-0.000268647,0.000424949,7.82079e-05,0.24652,-0.000221337,9.48144,0.00845674,-0.000268647,0.000424949,7.82079e-05,0.24652,-0.000221337,9.48144,0.00845674,-0.000268647,0.000424949,7.82079e-05,0.24652,-0.729085,9.46383,0.0153946,0.00564145,0.0135462,-2.35187,0.0593527,0.753896,9.4593,0.0110132,0.00519975,0.0131081,-2.35188,0.0593527,0.00832217,8.93956,-0.513288,-0.0159214,0.0384066,2.35172,0.0593527,0.0167083,9.98355,0.539669,-0.0177193,0.0401864,2.35165,0.0593527,0.000535791,9.98374,-0.513036,-1.57386,-0.00164603,-0.00295822,0.0593527,0.0244239,8.93941,0.539447,-1.57376,-0.00428196,-0.00305173,0.0593527,
0.9191,-0.000221814,8.57584,0.00845971,-0.000258666,0.000414144,7.94397e-05,0.24652,-0.000221814,8.57584,0.00845971,-0.000258666,0.000414144,7.94397e-05,0.24652,-0.000221814,8.57584,0.00845971,-0.000258666,0.000414144,7.94397e-05,0.24652,-0.000221814,8.57584,0.00845971,-0.000258666,0.000414144,7.94397e-05,0.24652,-0.000221814,8.57584,0.00845971,-0.000258666,0.000414144,7.94397e-05,0.24652,-0.729088,8.55823,0.0153959,0.00578271,0.0136898,-2.35187,0.0593527,0.753897,8.5537,0.0110106,0.00530419,0.0132181,-2.35188,0.0593527,0.00832503,8.03396,-0.513289,-0.0152064,0.0376976,2.35175,0.0593527,0.01671,9.07795,0.53967,-0.0175096,0.0399781,2.35165,0.0593527,0.0005359,9.07813,-0.513043,-1.57386,-0.00291435,-0.00295963,0.0593527,0.0244233,8.0338,0.539443,-1.57377,-0.00283009,-0.00305421,0.0593527,
0.9292,-0.000218461,7.66024,0.00846706,-0.000232959,0.00038396,7.86158e-05,0.24652,-0.000218461,7.66024,0.00846706,-0.000232959,0.00038396,7.86158e-05,0.24652,-0.000218461,7.66024,0.00846706,-0.000232959,0.00038396,7.86158e-05,0.24652,-0.000218461,7.66024,0.00846706,-0.000232959,0.00038396,7.86158e-05,0.24652,-0.000218461,7.66024,0.00846706,-0.000232959,0.00038396,7.86158e-05,0.24652,-0.729084,7.64262,0.0153958,0.00586341,0.0137784,-2.35187,0.0593527,0.753899,7.63809,0.0109999,0.00627096,0.0141919,-2.35186,0.0593527,0.008315,7.11835,-0.513288,-0.0157448,0.0382277,2.35173,0.0593527,0.0166978,8.16234,0.539669,-0.0149082,0.037399,2.35176,0.0593527,0.000538595,8.16251,-0.513051,-1.57386,-0.0046709,-0.00296531,0.0593527,0.0244228,7.11818,0.539433,-1.57378,-0.00145936,-0.00305661,0.0593527,
0.9393,-0.000217888,6.73462,0.00846961,-0.000189903,0.000341889,7.69595e-05,0.24652,-0.000217888,6.73462,0.00846961,-0.000189903,0.000341889,7.69595e-05,0.24652,-0.000217888,6.73462,0.00846961,-0.000189903,0.000341889,7.69595e-05,0.24652,-0.000217888,6.73462,0.00846961,-0.000189903,0.000341889,7.69595e-05,0.24652,-0.000217888,6.73462,0.00846961,-0.000189903,0.000341889,7.69595e-05,0.24652,-0.72908,6.71701,0.0153943,0.0057185,0.0136398,-2.35187,0.0593527,0.753897,6.71247,0.0109937,0.00626049,0.0141818,-2.35186,0.0593527,0.00830771,6.19273,-0.51329,-0.0165025,0.0389786,2.3517,0.0593527,0.0167,7.23672,0.539664,-0.015007,0.0374973,2.35175,0.0593527,0.000538683,7.2369,-0.513048,-1.57387,-0.00358342,-0.00296819,0.0593527,0.0244233,6.19257,0.539433,-1.57378,-0.00277392,-0.00305875,0.0593527,
0.9494,-0.000220829,5.799,0.00846865,-0.000152244,0.000309475,7.70519e-05,0.24652,-0.000220829,5.799,0.00846865,-0.000152244,0.000309475,7.70519e-05,0.24652,-0.000220829,5.799,0.00846865,-0.000152244,0.000309475,7.70519e-05,0.24652,-0.000220829,5.799,0.00846865,-0.000152244,0.000309475,7.70519e-05,0.24652,-0.000220829,5.799,0.00846865,-0.000152244,0.000309475,7.70519e-05,0.24652,-0.729083,5.78139,0.0153941,0.00562541,0.013548,-2.35187,0.0593527,0.753894,5.77684,0.0109945,0.00528968,0.0132121,-2.35188,0.0593527,0.00831202,5.25711,-0.513293,-0.0160093,0.0384932,2.35172,0.0593527,0.0167168,6.3011,0.539661,-0.0176149,0.0400827,2.35165,0.0593527,0.000535751,6.30128,-0.513043,-1.57387,-0.00171868,-0.00296793,0.0593527,0.0244235,5.25695,0.539437,-1.57377,-0.00426727,-0.00306147,0.0593527,
0.9595,-0.00022166,4.85338,0.00847046,-0.000146716,0.000303981,7.95614e-05,0.24652,-0.00022166,4.85338,0.00847046,-0.000146716,0.000303981,7.95614e-05,0.24652,-0.00022166,4.85338,0.00847046,-0.000146716,0.000303981,7.95614e-05,0.24652,-0.00022166,4.85338,0.00847046,-0.000146716,0.000303981,7.95614e-05,0.24652,-0.00022166,4.85338,0.00847046,-0.000146716,0.000303981,7.95614e-05,0.24652,-0.729086,4.83576,0.0153955,0.00576574,0.0136899,-2.35187,0.0593527,0.753894,4.83121,0.0109936,0.0052001,0.0131278,-2.35188,0.0593527,0.00831606,4.31148,-0.513294,-0.0152221,0.0377133,2.35175,0.0593527,0.0167195,5.35547,0.539662,-0.0176382,0.0401056,2.35165,0.0593527,0.00053547,5.35565,-0.513048,-1.57387,-0.00262084,-0.00296881,0.0593527,0.0244231,4.31132,0.539434,-1.57377,-0.00309641,-0.00306374,0.0593527,
0.9696,-0.000218518,3.89774,0.00847297,-0.000171732,0.000324002,8.18751e-05,0.24652,-0.000218518,3.89774,0.00847297,-0.000171732,0.000324002,8.18751e-05,0.24652,-0.000218518,3.89774,0.00847297,-0.000171732,0.000324002,8.18751e-05,0.24652,-0.000218518,3.89774,0.00847297,-0.000171732,0.000324002,8.18751e-05,0.24652,-0.000218518,3.89774,0.00847297,-0.000171732,0.000324002,8.18751e-05,0.24652,-0.729083,3.88012,0.0153958,0.00586572,0.0137899,-2.35187,0.0593527,0.753897,3.87558,0.0109908,0.00616027,0.0140893,-2.35186,0.0593527,0.0083106,3.35585,-0.513291,-0.0156758,0.0381596,2.35173,0.0593527,0.0167035,4.39983,0.539664,-0.0150366,0.0375264,2.35175,0.0593527,0.000538237,4.40001,-0.513055,-1.57387,-0.0045768,-0.00297034,0.0593527,0.0244227,3.35568,0.539428,-1.57378,-0.00149375,-0.00306198,0.0593527,
0.9797,-0.000209712,2.93539,0.00241303,-0.000492135,-5.05219e-05,0.0109567,0.24652,-0.000209712,2.93539,0.00241303,-0.000492135,-5.05219e-05,0.0109567,0.24652,-0.000209712,2.93539,0.00241303,-0.000492135,-5.05219e-05,0.0109567,0.24652,-0.000209712,2.93539,0.00241303,-0.000492135,-5.05219e-05,0.0109567,0.24652,-0.000209712,2.93539,0.00241303,-0.000492135,-5.05219e-05,0.0109567,0.24652,-0.723602,2.91913,0.0162553,0.0174545,0.010023,-2.35041,0.0593527,0.748284,2.91472,0.0116941,-0.00570035,0.0176977,-2.35049,0.0593527,0.00811754,2.51532,-0.515987,-0.0177042,0.0371165,2.25264,0.0593527,0.0166219,3.43512,0.540091,-0.0149132,0.0376455,2.35306,0.0593527,-8.23238e-05,3.43646,-0.528746,-1.57401,0.00850067,-0.00316971,0.0593527,0.0243211,2.38981,0.537583,-1.57364,-0.00392502,-0.00330482,0.0593527,
0.9898,-0.0186724,2.52917,0.00272226,0.0324025,-0.0371735,0.511359,0.24652,-0.0186724,2.52917,0.00272226,0.0324025,-0.0371735,0.511359,0.24652,-0.0186724,2.52917,0.00272226,0.0324025,-0.0371735,0.511359,0.24652,-0.0186724,2.52917,0.00272226,0.0324025,-0.0371735,0.511359,0.24652,-0.0186724,2.52917,0.00272226,0.0324025,-0.0371735,0.511359,0.24652,-0.654101,2.52514,0.00929242,0.000413496,-0.0717009,-2.26567,0.0593527,0.660511,2.52858,0.0117952,0.0240671,0.0851238,-2.26699,0.0593527,0.0221186,2.28303,-0.602768,-0.0667392,0.0486709,2.06018,0.0593527,0.0115,2.87953,0.553785,-0.00609,0.0373361,2.36186,0.0593527,0.0133862,2.90787,-0.559033,-1.56046,0.00548567,0.00620115,0.0593527,0.0282165,1.93999,0.475019,-1.56127,-0.0426877,-0.00251635,0.0593527,
0.9999,-0.0487441,2.86134,0.073291,0.095349,-0.019725,0.603509,0.24652,-0.0487441,2.86134,0.073291,0.095349,-0.019725,0.603509,0.24652,-0.0487441,2.86134,0.073291,0.095349,-0.019725,0.603509,0.24652,-0.0487441,2.86134,0.073291,0.095349,-0.019725,0.603509,0.24652,-0.0487441,2.86134,0.073291,0.095349,-0.019725,0.603509,0.24652,-0.648893,2.77952,0.0436856,-0.0736577,-0.214092,-2.25591,0.0593527,0.612715,2.7794,0.0802249,0.143034,0.20593,-2.24726,0.0593527,0.0153343,2.54282,-0.421084,0.0298153,-0.0182831,2.28395,0.0593527,-0.0325013,3.25193,0.590107,-0.0170239,0.0173028,2.46094,0.0593527,-0.0117547,3.27686,-0.468308,-1.56382,0.14966,0.030669,0.0593527,-0.0130546,2.2449,0.403353,-1.56002,0.335386,0.0329026,0.0593527,
1.01,-0.0732663,3.21727,0.126911,0.0763628,0.0294339,0.319951,0.24652,-0.0732663,3.21727,0.126911,0.0763628,0.0294339,0.319951,0.24652,-0.0732663,3.21727,0.126911,0.0763628,0.0294339,0.319951,0.24652,-0.0732663,3.21727,0.126911,0.0763628,0.0294339,0.319951,0.24652,-0.0732663,3.21727,0.126911,0.0763628,0.0294339,0.319951,0.24652,-0.697163,3.2078,0.0882822,-0.285234,-0.282381,-2.27259,0.0593527,0.61315,3.245,0.179589,0.309403,0.171886,-2.30872,0.0593527,-0.00928531,2.73558,-0.362629,0.0261337,-0.0389219,2.40535,0.0593527,-0.0722056,3.65591,0.608721,0.0854517,-0.0932317,2.37516,0.0593527,-0.0406431,3.70187,-0.274677,-1.53808,0.114462,0.0585644,0.0593527,-0.0445316,2.74773,0.611515,-1.53934,0.133452,0.0620291,0.0593527,
1.0201,-0.0932445,3.56643,0.208115,0.0493485,-0.0221541,0.0217579,0.24652,-0.0932445,3.56643,0.208115,0.0493485,-0.0221541,0.0217579,0.24652,-0.0932445,3.56643,0.208115,0.0493485,-0.0221541,0.0217579,0.24652,-0.0932445,3.56643,0.208115,0.0493485,-0.0221541,0.0217579,0.24652,-0.0932445,3.56643,0.208115,0.0493485,-0.0221541,0.0217579,0.24652,-0.787277,3.58172,0.170763,-0.00565195,-0.0829512,-2.3667,0.0593527,0.636519,3.63881,0.287974,0.0515491,-0.105258,-2.3625,0.0593527,-0.0121847,3.09284,-0.284962,0.0792804,-0.0829822,2.32992,0.0593527,-0.122112,4.09389,0.735902,-0.0555158,0.0359883,2.31403,0.0593527,-0.0796403,4.14463,-0.292835,-1.54235,-0.155942,0.0822969,0.0593527,-0.0760538,3.12284,0.768359,-1.52239,0.0542997,0.0738057,0.0593527,
1.0302,-0.116965,3.98753,0.310179,0.0690561,-0.102988,-0.264418,0.24652,-0.116965,3.98753,0.310179,0.0690561,-0.102988,-0.264418,0.24652,-0.116965,3.98753,0.310179,0.0690561,-0.102988,-0.264418,0.24652,-0.116965,3.98753,0.310179,0.0690561,-0.102988,-0.264418,0.24652,-0.116965,3.98753,0.310179,0.0690561,-0.102988,-0.264418,0.24652,-0.844799,3.9012,0.237937,0.134166,-0.0394091,-2.42509,0.0593527,0.641068,3.99221,0.36611,0.0740305,-0.0419283,-2.41825,0.0593527,-0.0277779,3.38004,-0.176501,-0.0354683,0.0190941,2.29934,0.0593527,-0.183597,4.5178,0.800687,0.0751809,-0.0800329,2.28844,0.0593527,-0.0906561,4.42865,-0.25482,-1.50201,0.060266,0.08169,0.0593527,-0.109513,3.43529,0.859547,-1.52789,-0.198221,0.0906112,0.0593527,
1.0403,-0.154289,4.35129,0.392647,0.0873767,-0.163907,-0.392187,0.24652,-0.154289,4.35129,0.392647,0.0873767,-0.163907,-0.392187,0.24652,-0.154289,4.35129,0.392647,0.0873767,-0.163907,-0.392187,0.24652,-0.154289,4.35129,0.392647,0.0873767,-0.163907,-0.392187,0.24652,-0.154289,4.35129,0.392647,0.0873767,-0.163907,-0.392187,0.24652,-0.816163,4.24094,0.324421,-0.014966,-0.240366,-2.46396,0.0593527,0.565136,4.36012,0.467213,0.176445,0.0474614,-2.48017,0.0593527,-0.0349754,3.73773,-0.0292443,0.0663464,-0.0692136,2.22012,0.0593527,-0.206879,4.85226,0.824225,0.0245183,-0.0379628,2.23226,0.0593527,-0.108839,4.72119,-0.166551,-1.51894,-0.278021,0.107743,0.0593527,-0.13158,3.85993,0.942043,-1.48498,0.0189715,0.0994048,0.0593527,
1.0504,-0.192665,4.66828,0.462451,0.116641,-0.1603,-0.447403,0.24652,-0.192665,4.66828,0.462451,0.116641,-0.1603,-0.447403,0.24652,-0.192665,4.66828,0.462451,0.116641,-0.1603,-0.447403,0.24652,-0.192665,4.66828,0.462451,0.116641,-0.1603,-0.447403,0.24652,-0.192665,4.66828,0.462451,0.116641,-0.1603,-0.447403,0.24652,-0.78932,4.59815,0.411506,0.180905,0.0132803,-2.56071,0.0593527,0.508302,4.7285,0.570406,0.0203144,-0.248789,-2.54147,0.0593527,-0.0434526,4.11929,0.127414,0.0510515,-0.067114,2.15342,0.0593527,-0.238833,5.19833,0.846338,0.0960093,-0.0966379,2.14756,0.0593527,-0.124946,5.03058,-0.0539973,-1.48131,-0.10887,0.11959,0.0593527,-0.158707,4.30696,1.04218,-1.50816,-0.308217,0.126765,0.0593527,
1.0605,-0.216794,4.98946,0.550462,0.111984,-0.135224,-0.467874,0.24652,-0.216794,4.98946,0.550462,0.111984,-0.135224,-0.467874,0.24652,-0.216794,4.98946,0.550462,0.111984,-0.135224,-0.467874,0.24652,-0.216794,4.98946,0.550462,0.111984,-0.135224,-0.467874,0.24652,-0.216794,4.98946,0.550462,0.111984,-0.135224,-0.467874,0.24652,-0.828063,4.93058,0.481144,0.133568,-0.128853,-2.63848,0.0593527,0.47921,5.09226,0.663603,0.194219,-0.021095,-2.6433,0.0593527,-0.0471782,4.44109,0.256418,0.155427,-0.135511,2.06402,0.0593527,-0.284014,5.5857,0.896033,0.0883726,-0.0995284,2.06887,0.0593527,-0.142054,5.33453,-0.00531465,-1.47655,-0.206799,0.146876,0.0593527,-0.197685,4.68827,1.15809,-1.48181,-0.291349,0.140763,0.0593527,
1.0706,-0.229123,5.32399,0.646281,0.0793159,-0.0906821,-0.456017,0.24652,-0.229123,5.32399,0.646281,0.0793159,-0.0906821,-0.456017,0.24652,-0.229123,5.32399,0.646281,0.0793159,-0.0906821,-0.456017,0.24652,-0.229123,5.32399,0.646281,0.0793159,-0.0906821,-0.456017,0.24652,-0.229123,5.32399,0.646281,0.0793159,-0.0906821,-0.456017,0.24652,-0.89834,5.22064,0.538845,0.142401,-0.168494,-2.71852,0.0593527,0.493014,5.44687,0.767686,0.114471,-0.249989,-2.71099,0.0593527,-0.0636411,4.694,0.365763,0.0858051,-0.106579,1.99643,0.0593527,-0.356102,5.97234,0.942979,0.166034,-0.142052,1.98435,0.0593527,-0.165798,5.63526,0.00573519,-1.47023,-0.359131,0.165843,0.0593527,-0.250759,5.03691,1.30267,-1.4727,-0.350209,0.16991,0.0593527,
1.0807,-0.246487,5.65689,0.729539,0.110031,-0.134759,-0.414563,0.24652,-0.246487,5.65689,0.729539,0.110031,-0.134759,-0.414563,0.24652,-0.246487,5.65689,0.729539,0.110031,-0.134759,-0.414563,0.24652,-0.246487,5.65689,0.729539,0.110031,-0.134759,-0.414563,0.24652,-0.246487,5.65689,0.729539,0.110031,-0.134759,-0.414563,0.24652,-0.958708,5.50072,0.612792,0.16566,-0.175138,-2.80307,0.0593527,0.487512,5.78122,0.869691,0.216767,-0.0407777,-2.79903,0.0593527,-0.0759754,4.94316,0.490991,0.187909,-0.149489,1.8984,0.0593527,-0.41514,6.33573,0.99936,0.136581,-0.128759,1.91575,0.0593527,-0.183774,5.90284,0.0341214,-1.46953,-0.48653,0.181668,0.0593527,-0.296471,5.38108,1.44259,-1.47473,-0.450957,0.187721,0.0593527,
1.0908,-0.280656,5.96181,0.80826,0.226588,-0.199405,-0.418324,0.24652,-0.280656,5.96181,0.80826,0.226588,-0.199405,-0.418324,0.24652,-0.280656,5.96181,0.80826,0.226588,-0.199405,-0.418324,0.24652,-0.280656,5.96181,0.80826,0.226588,-0.199405,-0.418324,0.24652,-0.280656,5.96181,0.80826,0.226588,-0.199405,-0.418324,0.24652,-0.982368,5.80567,0.707083,0.219191,-0.105795,-2.87684,0.0593527,0.447846,6.08899,0.95297,0.166737,-0.286312,-2.86914,0.0593527,-0.0870719,5.26639,0.635325,0.166951,-0.14492,1.82743,0.0593527,-0.429662,6.64394,1.0296,0.184261,-0.148645,1.82902,0.0593527,-0.192133,6.15225,0.126052,-1.45839,-0.440282,0.193928,0.0593527,-0.330296,5.74088,1.54322,-1.47594,-0.578667,0.193635,0.0593527,
1.1009,-0.307179,6.25671,0.895527,0.330615,-0.223236,-0.471422,0.24652,-0.307179,6.25671,0.895527,0.330615,-0.223236,-0.471422,0.24652,-0.307179,6.25671,0.895527,0.330615,-0.223236,-0.471422,0.24652,-0.307179,6.25671,0.895527,0.330615,-0.223236,-0.471422,0.24652,-0.307179,6.25671,0.895527,0.330615,-0.223236,-0.471422,0.24652,-0.967679,6.10165,0.796459,0.207225,-0.231041,-2.94717,0.0593527,0.387253,6.39384,1.03891,0.241019,-0.0806312,-2.95442,0.0593527,-0.116314,5.57733,0.783239,0.157268,-0.147693,1.76049,0.0593527,-0.461799,6.91975,1.05272,0.159349,-0.147692,1.765,0.0593527,-0.209889,6.39796,0.232007,-1.49003,-0.657326,0.221526,0.0593527,-0.36814,6.10092,1.60013,-1.444,-0.480558,0.196456,0.0593527,
1.111,-0.331075,6.54443,0.98779,0.368417,-0.220386,-0.541151,0.24652,-0.331075,6.54443,0.98779,0.368417,-0.220386,-0.541151,0.24652,-0.331075,6.54443,0.98779,0.368417,-0.220386,-0.541151,0.24652,-0.331075,6.54443,0.98779,0.368417,-0.220386,-0.541151,0.24652,-0.331075,6.54443,0.98779,0.368417,-0.220386,-0.541151,0.24652,-0.96496,6.37434,0.874994,0.252443,-0.109092,-3.02722,0.0593527,0.328906,6.69673,1.12169,0.236424,-0.237029,-3.02448,0.0593527,-0.142534,5.88502,0.920166,0.226679,-0.163106,1.68181,0.0593527,-0.494679,7.18529,1.07676,0.220364,-0.162451,1.68067,0.0593527,-0.229756,6.6324,0.334116,-1.44858,-0.589493,0.218161,0.0593527,-0.407346,6.43928,1.66421,-1.49871,-0.751541,0.250076,0.0593527,
1.1211,-0.355359,6.8219,1.07345,0.384827,-0.210507,-0.61689,0.24652,-0.355359,6.8219,1.07345,0.384827,-0.210507,-0.61689,0.24652,-0.355359,6.8219,1.07345,0.384827,-0.210507,-0.61689,0.24652,-0.355359,6.8219,1.07345,0.384827,-0.210507,-0.61689,0.24652,-0.355359,6.8219,1.07345,0.384827,-0.210507,-0.61689,0.24652,-0.994202,6.63181,0.956429,0.273807,-0.199503,-3.10289,0.0593527,0.301044,6.99455,1.21173,0.275695,-0.0972646,-3.10314,0.0593527,-0.15894,6.15625,1.05702,0.228062,-0.168678,1.60885,0.0593527,-0.536737,7.47015,1.1128,0.217044,-0.168305,1.60949,0.0593527,-0.241975,6.86229,0.41058,-1.49157,-0.800181,0.268463,0.0593527,-0.451745,6.76053,1.75929,-1.44175,-0.651892,0.236225,0.0593527,
1.1312,-0.382679,7.08587,1.1519,0.378334,-0.197199,-0.702215,0.24652,-0.382679,7.08587,1.1519,0.378334,-0.197199,-0.702215,0.24652,-0.382679,7.08587,1.1519,0.378334,-0.197199,-0.702215,0.24652,-0.382679,7.08587,1.1519,0.378334,-0.197199,-0.702215,0.24652,-0.382679,7.08587,1.1519,0.378334,-0.197199,-0.702215,0.24652,-1.04475,6.87276,1.04172,0.30082,-0.0954506,3.10696,0.0593527,0.297477,7.29065,1.31177,0.306476,-0.208031,3.10607,0.0593527,-0.163736,6.39781,1.19718,0.280386,-0.173983,1.52825,0.0593527,-0.583633,7.76535,1.15293,0.274632,-0.17421,1.53228,0.0593527,-0.247396,7.08948,0.470186,-1.43711,-0.727082,0.253945,0.0593527,-0.500095,7.07649,1.87986,-1.51867,-0.915128,0.314558,0.0593527,
1.1413,-0.411187,7.34283,1.2386,0.331419,-0.190604,-0.81341,0.24652,-0.411187,7.34283,1.2386,0.331419,-0.190604,-0.81341,0.24652,-0.411187,7.34283,1.2386,0.331419,-0.190604,-0.81341,0.24652,-0.411187,7.34283,1.2386,0.331419,-0.190604,-0.81341,0.24652,-0.411187,7.34283,1.2386,0.331419,-0.190604,-0.81341,0.24652,-1.09142,7.0967,1.12127,0.345029,-0.276293,3.03534,0.0593527,0.291259,7.58106,1.40073,0.340523,-0.234383,3.03676,0.0593527,-0.165027,6.63683,1.33246,0.27548,-0.178381,1.46372,0.0593527,-0.632478,8.04454,1.189,0.332005,-0.172532,1.45493,0.0593527,-0.250056,7.30178,0.528106,-1.49547,-0.930052,0.32301,0.0593527,-0.549053,7.37617,1.99366,-1.44758,-0.840461,0.283629,0.0593527,
1.1514,-0.439439,7.59229,1.32561,0.317422,-0.190831,-0.96889,0.24652,-0.439439,7.59229,1.32561,0.317422,-0.190831,-0.96889,0.24652,-0.439439,7.59229,1.32561,0.317422,-0.190831,-0.96889,0.24652,-0.439439,7.59229,1.32561,0.317422,-0.190831,-0.96889,0.24652,-0.439439,7.59229,1.32561,0.317422,-0.190831,-0.96889,0.24652,-1.10745,7.3178,1.20557,0.348087,-0.0950853,2.97545,0.0593527,0.250866,7.85211,1.48477,0.340481,-0.0828079,2.97422,0.0593527,-0.180901,6.88803,1.46927,0.351486,-0.172114,1.40038,0.0593527,-0.665564,8.28474,1.22251,0.302746,-0.181347,1.40466,0.0593527,-0.262168,7.50582,0.62288,-1.49267,-0.978418,0.345345,0.0593527,-0.58726,7.6626,2.07049,-1.45961,-0.938624,0.315118,0.0593527,
1.1615,-0.467534,7.8268,1.40901,0.357817,-0.191539,-1.11974,0.24652,-0.467534,7.8268,1.40901,0.357817,-0.191539,-1.11974,0.24652,-0.467534,7.8268,1.40901,0.357817,-0.191539,-1.11974,0.24652,-0.467534,7.8268,1.40901,0.357817,-0.191539,-1.11974,0.24652,-0.467534,7.8268,1.40901,0.357817,-0.191539,-1.11974,0.24652,-1.11053,7.55032,1.30272,0.394841,-0.191379,2.90586,0.0593527,0.204938,8.09785,1.56376,0.39139,-0.195975,2.9078,0.0593527,-0.211855,7.1632,1.60093,0.366883,-0.172597,1.33356,0.0593527,-0.690305,8.4874,1.26707,0.358402,-0.17513,1.33593,0.0593527,-0.275315,7.70852,0.738964,-1.42406,-0.921846,0.306664,0.0593527,-0.625771,7.9384,2.12733,-1.51497,-1.06405,0.380849,0.0593527,
