time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,2_rod(strut).X,2_rod(strut).Y,2_rod(strut).Z,2_rod(strut).Euler1,2_rod(strut).Euler2,2_rod(strut).Euler3,2_rod(strut).mass,3_rod(strut).X,3_rod(strut).Y,3_rod(strut).Z,3_rod(strut).Euler1,3_rod(strut).Euler2,3_rod(strut).Euler3,3_rod(strut).mass,4_rod(strut).X,4_rod(strut).Y,4_rod(strut).Z,4_rod(strut).Euler1,4_rod(strut).Euler2,4_rod(strut).Euler3,4_rod(strut).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(payload_bars compound_fA45OA).X,6_rod(payload_bars compound_fA45OA).Y,6_rod(payload_bars compound_fA45OA).Z,6_rod(payload_bars compound_fA45OA).Euler1,6_rod(payload_bars compound_fA45OA).Euler2,6_rod(payload_bars compound_fA45OA).Euler3,6_rod(payload_bars compound_fA45OA).mass,7_rod(payload_bars compound_fA45OA).X,7_rod(payload_bars compound_fA45OA).Y,7_rod(payload_bars compound_fA45OA).Z,7_rod(payload_bars compound_fA45OA).Euler1,7_rod(payload_bars compound_fA45OA).Euler2,7_rod(payload_bars compound_fA45OA).Euler3,7_rod(payload_bars compound_fA45OA).mass,8_rod(payload_bars compound_fA45OA).X,8_rod(payload_bars compound_fA45OA).Y,8_rod(payload_bars compound_fA45OA).Z,8_rod(payload_bars compound_fA45OA).Euler1,8_rod(payload_bars compound_fA45OA).Euler2,8_rod(payload_bars compound_fA45OA).Euler3,8_rod(payload_bars compound_fA45OA).mass,9_rod(payload_bars compound_fA45OA).X,9_rod(payload_bars compound_fA45OA).Y,9_rod(payload_bars compound_fA45OA).Z,9_rod(payload_bars compound_fA45OA).Euler1,9_rod(payload_bars compound_fA45OA).Euler2,9_rod(payload_bars compound_fA45OA).Euler3,9_rod(payload_bars compound_fA45OA).mass,10_rod(payload_bars compound_fA45OA).X,10_rod(payload_bars compound_fA45OA).Y,10_rod(payload_bars compound_fA45OA).Z,10_rod(payload_bars compound_fA45OA).Euler1,10_rod(payload_bars compound_fA45OA).Euler2,10_rod(payload_bars compound_fA45OA).Euler3,10_rod(payload_bars compound_fA45OA).mass,
4.242,4.01445,6.9155,1.52174,3.09165,-0.0158904,2.42935,0.199491,-3.14726,7.77402,1.66565,2.96408,-0.0959589,2.42951,0.199491,-0.535106,7.51064,2.19446,-0.024822,-0.0564179,-0.863854,0.199491,-1.32816,4.85256,0.195173,3.01938,-0.0237731,-2.29027,0.199491,-1.0595,5.13858,2.27614,1.39722,-0.744658,0.0316484,0.199645,0.194597,7.82055,-0.647529,1.42978,-0.689141,0.0329479,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.2521,4.00412,6.9124,1.5258,3.07013,0.00582629,2.43021,0.199491,-3.15359,7.7796,1.66815,2.9593,-0.094759,2.42977,0.199491,-0.535109,7.51064,2.19446,-0.0248219,-0.0564178,-0.863854,0.199491,-1.33815,4.85289,0.192853,3.02177,-0.0220015,-2.29036,0.199491,-1.06427,5.14224,2.282,1.39758,-0.699426,0.0315457,0.199645,0.184518,7.82294,-0.644242,1.42837,-0.674406,0.0321589,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.2622,3.99584,6.90846,1.52407,3.08389,-0.0132187,2.43123,0.199491,-3.15958,7.78419,1.67269,2.95088,-0.0886364,2.43074,0.199491,-0.535101,7.51065,2.19447,-0.0248208,-0.0564166,-0.863856,0.199491,-1.34473,4.85083,0.189557,3.03147,-0.014065,-2.28991,0.199491,-1.06906,5.14575,2.28698,1.3958,-0.698164,0.0335134,0.199645,0.179703,7.82401,-0.646652,1.42555,-0.683706,0.0333914,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.2723,4.00027,6.89962,1.51519,3.06932,0.0010562,2.43044,0.199491,-3.15864,7.78665,1.67354,2.95275,-0.0927208,2.43034,0.199491,-0.535106,7.51064,2.19446,-0.0248216,-0.0564175,-0.863855,0.199491,-1.35019,4.85207,0.189579,3.01917,-0.0244404,-2.29006,0.199491,-1.07174,5.14281,2.28351,1.39089,-0.74647,0.0363624,0.199645,0.177749,7.82209,-0.648768,1.42226,-0.707402,0.0357616,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.2824,4.00683,6.89049,1.50046,3.08034,-0.014241,2.42943,0.199491,-3.15534,7.7872,1.6747,2.95908,-0.100895,2.4297,0.199491,-0.535106,7.51064,2.19446,-0.0248216,-0.0564174,-0.863854,0.199491,-1.35368,4.8527,0.190238,3.01807,-0.0251173,-2.29024,0.199491,-1.07426,5.13881,2.27714,1.38735,-0.75905,0.0386086,0.199645,0.180059,7.81806,-0.65459,1.41902,-0.723457,0.039332,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.2925,4.01151,6.88224,1.49084,3.06942,-0.00400233,2.42914,0.199491,-3.15903,7.78732,1.67708,2.95519,-0.0984032,2.43041,0.199491,-0.535101,7.51064,2.19446,-0.0248209,-0.0564167,-0.863854,0.199491,-1.35904,4.84898,0.187628,3.02557,-0.0187989,-2.28934,0.199491,-1.07932,5.13604,2.27497,1.38684,-0.721713,0.0395897,0.199645,0.178491,7.8167,-0.661179,1.41739,-0.714971,0.0410027,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.3026,4.00947,6.87492,1.48796,3.07352,-0.010783,2.42972,0.199491,-3.16968,7.78867,1.6793,2.94694,-0.0912604,2.43172,0.199491,-0.535103,7.51064,2.19446,-0.0248212,-0.056417,-0.863855,0.199491,-1.36662,4.84277,0.184007,3.01732,-0.0259004,-2.28748,0.199491,-1.08591,5.13499,2.27779,1.38673,-0.691048,0.040369,0.199645,0.172725,7.81548,-0.666518,1.41702,-0.690868,0.0402264,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.3127,4.00785,6.86843,1.48502,3.06807,-0.00687098,2.43006,0.199491,-3.17625,7.78924,1.68184,2.94843,-0.0949653,2.43189,0.199491,-0.535104,7.51064,2.19446,-0.0248212,-0.056417,-0.863855,0.199491,-1.3732,4.83971,0.183214,3.02567,-0.0187523,-2.28683,0.199491,-1.09166,5.13364,2.27931,1.38362,-0.719754,0.0430007,0.199645,0.168201,7.81372,-0.669171,1.41622,-0.675078,0.0403712,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.3228,4.0085,6.86235,1.47826,3.06937,-0.0107527,2.42997,0.199491,-3.17326,7.79085,1.68436,2.95405,-0.102857,2.4314,0.199491,-0.5351,7.51064,2.19446,-0.0248207,-0.0564165,-0.863855,0.199491,-1.37605,4.84084,0.185657,3.02294,-0.0211931,-2.28708,0.199491,-1.09253,5.13241,2.27793,1.37936,-0.758028,0.045646,0.199645,0.167918,7.81116,-0.670115,1.41399,-0.680772,0.0424013,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.3329,4.0077,6.85672,1.47434,3.06805,-0.0114272,2.42989,0.199491,-3.1666,7.79385,1.68632,2.95124,-0.101337,2.4315,0.199491,-0.535102,7.51064,2.19446,-0.0248212,-0.0564171,-0.863855,0.199491,-1.37868,4.84393,0.188704,3.01127,-0.0310955,-2.28765,0.199491,-1.09133,5.13256,2.27727,1.37865,-0.739141,0.0452334,0.199645,0.167637,7.80928,-0.668433,1.41084,-0.702598,0.0447268,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.343,4.00426,6.85505,1.47362,3.06688,-0.0114722,2.42984,0.199491,-3.1652,7.79848,1.68915,2.94386,-0.0953575,2.43202,0.199491,-0.535106,7.51064,2.19446,-0.0248216,-0.0564175,-0.863855,0.199491,-1.3835,4.84662,0.190911,3.01762,-0.0253165,-2.2886,0.199491,-1.09273,5.13518,2.27963,1.37946,-0.697892,0.0443655,0.199645,0.165087,7.81037,-0.664439,1.40825,-0.720235,0.0461202,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.3531,4.00005,6.8559,1.47334,3.06889,-0.0148558,2.42976,0.199491,-3.16742,7.8034,1.69316,2.94473,-0.0995686,2.43181,0.199491,-0.535104,7.51064,2.19446,-0.0248213,-0.0564171,-0.863855,0.199491,-1.38893,4.84807,0.191207,3.01191,-0.0304153,-2.28881,0.199491,-1.09664,5.13955,2.28341,1.37777,-0.701385,0.0459867,0.199645,0.162192,7.81429,-0.66198,1.40706,-0.716576,0.0467032,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.3632,3.99826,6.8542,1.47082,3.06439,-0.0109755,2.42967,0.199491,-3.16782,7.8076,1.69567,2.94881,-0.107042,2.43125,0.199491,-0.535104,7.51064,2.19446,-0.0248212,-0.0564171,-0.863855,0.199491,-1.39374,4.8489,0.190276,3.00586,-0.0356606,-2.28885,0.199491,-1.09902,5.14188,2.28526,1.3734,-0.743312,0.048921,0.199645,0.159947,7.81649,-0.661488,1.40687,-0.694603,0.0467318,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.3733,3.99833,6.84799,1.46548,3.06849,-0.0180726,2.4295,0.199491,-3.16609,7.80982,1.69644,2.94575,-0.104797,2.43139,0.199491,-0.535106,7.51064,2.19446,-0.0248216,-0.0564176,-0.863855,0.199491,-1.39691,4.8502,0.190201,3.01094,-0.0310697,-2.28939,0.199491,-1.10009,5.14073,2.28357,1.37084,-0.75571,0.050284,0.199645,0.15883,7.81461,-0.663178,1.40621,-0.676618,0.0472916,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.3834,3.99804,6.84017,1.45887,3.06094,-0.0122334,2.42961,0.199491,-3.16633,7.81007,1.69667,2.94031,-0.0991151,2.4319,0.199491,-0.535104,7.51064,2.19446,-0.0248213,-0.0564172,-0.863854,0.199491,-1.40015,4.85057,0.189868,3.00833,-0.0334951,-2.28939,0.199491,-1.10151,5.13757,2.28074,1.37169,-0.720343,0.0495472,0.199645,0.156679,7.81048,-0.66623,1.40421,-0.680676,0.0486928,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.3935,3.9974,6.83287,1.45392,3.06676,-0.021502,2.42973,0.199491,-3.17066,7.81058,1.69742,2.94223,-0.102493,2.43184,0.199491,-0.535105,7.51064,2.19446,-0.0248214,-0.0564173,-0.863855,0.199491,-1.40474,4.84858,0.187876,3.00748,-0.0342852,-2.2888,0.199491,-1.10512,5.13538,2.27978,1.37204,-0.692823,0.0495618,0.199645,0.153528,7.80784,-0.670475,1.40122,-0.70213,0.0503504,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.4036,3.99747,6.82744,1.44955,3.05691,-0.0118583,2.42999,0.199491,-3.17623,7.81195,1.69924,2.9459,-0.108712,2.43171,0.199491,-0.535104,7.51064,2.19446,-0.0248212,-0.0564171,-0.863855,0.199491,-1.41003,4.84532,0.185094,3.01528,-0.0275847,-2.28813,0.199491,-1.10956,5.1346,2.28052,1.36876,-0.718183,0.0522462,0.199645,0.150299,7.80745,-0.674503,1.39859,-0.718946,0.0518242,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.4137,3.99892,6.8232,1.44412,3.06509,-0.0226806,2.42961,0.199491,-3.17875,7.81357,1.70164,2.94209,-0.106268,2.43229,0.199491,-0.535103,7.51064,2.19446,-0.0248212,-0.056417,-0.863855,0.199491,-1.41479,4.84357,0.184393,3.00862,-0.0333101,-2.28747,0.199491,-1.11372,5.13427,2.2807,1.36427,-0.754533,0.0556354,0.199645,0.148903,7.80753,-0.677171,1.39733,-0.715782,0.0529056,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.4238,3.99842,6.8184,1.43962,3.05392,-0.0118101,2.42978,0.199491,-3.17741,7.81545,1.70391,2.93733,-0.10224,2.43278,0.199491,-0.5351,7.51064,2.19446,-0.0248208,-0.0564166,-0.863855,0.199491,-1.4178,4.84441,0.185393,3.00525,-0.0363723,-2.28757,0.199491,-1.11502,5.13399,2.28039,1.36375,-0.740017,0.0559471,0.199645,0.147715,7.80622,-0.677944,1.39703,-0.69582,0.0533793,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.4339,3.99635,6.81392,1.43727,3.06489,-0.0263928,2.42956,0.199491,-3.1751,7.81809,1.70526,2.93909,-0.105936,2.43243,0.199491,-0.535105,7.51064,2.19446,-0.0248215,-0.0564174,-0.863855,0.199491,-1.42178,4.84643,0.187478,3.00982,-0.0320472,-2.28833,0.199491,-1.11562,5.13397,2.28045,1.36514,-0.700293,0.0543829,0.199645,0.145716,7.80475,-0.676126,1.39676,-0.677814,0.0533794,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.444,3.99344,6.81133,1.43563,3.05248,-0.0137521,2.42986,0.199491,-3.17434,7.82165,1.70805,2.94174,-0.111161,2.43202,0.199491,-0.535105,7.51064,2.19446,-0.0248214,-0.0564173,-0.863855,0.199491,-1.42543,4.84832,0.188849,3.00096,-0.0398239,-2.28852,0.199491,-1.11714,5.13585,2.28206,1.36366,-0.700464,0.0553346,0.199645,0.143673,7.80531,-0.674348,1.39511,-0.679264,0.0543494,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.4541,3.99064,6.80977,1.4337,3.0634,-0.0278483,2.42962,0.199491,-3.17449,7.82549,1.71078,2.93739,-0.108758,2.4324,0.199491,-0.535104,7.51064,2.19446,-0.0248213,-0.0564172,-0.863855,0.199491,-1.4302,4.84936,0.188812,3.00104,-0.0397587,-2.28881,0.199491,-1.11947,5.1382,2.28429,1.35915,-0.739252,0.0583631,0.199645,0.141387,7.80707,-0.673222,1.39222,-0.698751,0.056108,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.4642,3.98908,6.80656,1.43061,3.05131,-0.015592,2.42977,0.199491,-3.17476,7.82925,1.71266,2.93318,-0.106083,2.43267,0.199491,-0.535105,7.51064,2.19446,-0.0248215,-0.0564174,-0.863855,0.199491,-1.43459,4.85063,0.188309,3.00205,-0.0387912,-2.28921,0.199491,-1.12176,5.1395,2.28501,1.35626,-0.753803,0.0602717,0.199645,0.139197,7.80799,-0.673092,1.38922,-0.717103,0.0579252,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.4743,3.98763,6.80144,1.42568,3.06088,-0.0290277,2.4295,0.199491,-3.17467,7.83162,1.71393,2.93596,-0.110908,2.43222,0.199491,-0.535105,7.51064,2.19446,-0.0248214,-0.0564173,-0.863855,0.199491,-1.43856,4.85181,0.187794,2.996,-0.0441082,-2.28927,0.199491,-1.1236,5.13897,2.28426,1.35719,-0.721467,0.0595161,0.199645,0.137101,7.80663,-0.674377,1.38753,-0.715688,0.0590503,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.4844,3.98798,6.79959,1.41674,3.04835,-0.0175361,2.43112,0.199491,-3.17888,7.84241,1.71011,2.93777,-0.112772,2.43314,0.199491,-0.53489,7.52304,2.1892,-0.024822,-0.056418,-0.863858,0.199491,-1.44353,4.85193,0.185565,2.98586,-0.0525151,-2.28889,0.199491,-1.12613,5.14272,2.28069,1.35794,-0.692284,0.0587282,0.199645,0.133579,7.80911,-0.683007,1.38726,-0.695027,0.0587173,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.4945,4.00045,6.7924,1.40653,3.05736,-0.0363231,2.4299,0.199491,-3.18124,7.8514,1.70822,2.9333,-0.115351,2.43158,0.199491,-0.499851,7.52326,2.18971,-0.0248209,-0.0564167,-0.863855,0.199491,-1.43903,4.8543,0.16343,2.98543,-0.0535154,-2.28941,0.199491,-1.11929,5.14324,2.28016,1.35229,-0.715509,0.0654234,0.199645,0.144656,7.81595,-0.692865,1.38406,-0.677823,0.0582369,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.5046,4.04095,6.75832,1.3828,3.0354,-0.0204502,2.4319,0.199491,-3.13955,7.873,1.71544,2.92365,-0.113744,2.43189,0.199491,-0.479639,7.52338,2.18998,-0.0248253,-0.0564219,-0.863857,0.199491,-1.41831,4.85298,0.150402,2.95852,-0.0752421,-2.28762,0.199491,-1.08703,5.14519,2.28079,1.33911,-0.755304,0.0708031,0.199645,0.172312,7.8154,-0.70793,1.37411,-0.679744,0.0646527,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.5147,4.06244,6.73161,1.34995,3.05314,-0.0519114,2.42576,0.199491,-3.09389,7.87495,1.72423,2.9203,-0.121341,2.43236,0.199491,-0.442811,7.52353,2.19037,-0.0248245,-0.0564209,-0.863851,0.199491,-1.41424,4.86117,0.162921,2.96197,-0.0729456,-2.29007,0.199491,-1.06599,5.13773,2.2673,1.32879,-0.741686,0.0778584,0.199645,0.199018,7.80668,-0.706247,1.36396,-0.700187,0.0730026,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.5248,4.07841,6.71385,1.32371,3.02493,-0.0282771,2.42892,0.199491,-3.07592,7.89209,1.74466,2.92255,-0.127362,2.43229,0.199491,-0.442756,7.52354,2.19038,-0.0248212,-0.0564172,-0.863854,0.199491,-1.41861,4.87232,0.182376,3.01412,-0.0271002,-2.29524,0.199491,-1.0678,5.14183,2.27243,1.32507,-0.705203,0.0793971,0.199645,0.199839,7.7994,-0.701822,1.35294,-0.715613,0.0837738,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.5349,4.04972,6.70054,1.32804,3.04558,-0.0598635,2.42722,0.199491,-3.08766,7.90318,1.7548,2.91516,-0.133528,2.4359,0.199491,-0.406062,7.53595,2.18547,-0.024818,-0.0564135,-0.863858,0.199491,-1.44079,4.87552,0.187912,2.92276,-0.107757,-2.28385,0.199491,-1.07487,5.15279,2.28212,1.31913,-0.686132,0.0875012,0.199645,0.19255,7.80438,-0.700926,1.34757,-0.7073,0.0813902,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.545,4.05928,6.66413,1.32499,3.00453,-0.0206715,2.42943,0.199491,-3.07707,7.94321,1.76756,2.90193,-0.132201,2.43532,0.199491,-0.378947,7.54256,2.18285,-0.0248209,-0.0564169,-0.863858,0.199491,-1.44215,4.8693,0.164627,2.95615,-0.0767322,-2.29107,0.199491,-1.0625,5.15925,2.29866,1.30188,-0.737496,0.0963063,0.199645,0.194378,7.81772,-0.703972,1.3377,-0.693211,0.0835476,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.5551,4.07898,6.63265,1.28164,3.0396,-0.0743263,2.4251,0.199491,-3.03147,7.9732,1.76399,2.88982,-0.132485,2.43511,0.199491,-0.354308,7.54853,2.18044,-0.0248215,-0.0564175,-0.86386,0.199491,-1.43684,4.88188,0.144773,2.9658,-0.0677726,-2.29646,0.199491,-1.03691,5.15936,2.28631,1.2858,-0.755274,0.103785,0.199645,0.214151,7.82147,-0.717943,1.32641,-0.682274,0.0917897,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.5652,4.10227,6.61305,1.22654,2.99511,-0.0461478,2.42492,0.199491,-2.99901,7.99102,1.76301,2.89894,-0.1521,2.42981,0.199491,-0.332263,7.54852,2.18048,-0.0248225,-0.0564187,-0.863848,0.199491,-1.43508,4.91403,0.135047,2.93214,-0.0995437,-2.30023,0.199491,-1.02578,5.16061,2.25885,1.27988,-0.72239,0.108955,0.199645,0.232115,7.81943,-0.731822,1.31354,-0.685459,0.102666,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.5753,4.11367,6.60488,1.18698,3.0211,-0.096625,2.42875,0.199491,-2.99097,8.01227,1.76894,2.89733,-0.158239,2.42847,0.199491,-0.332097,7.54853,2.18049,-0.0248185,-0.0564142,-0.863853,0.199491,-1.44973,4.93142,0.127762,2.94165,-0.0921646,-2.30312,0.199491,-1.02733,5.17417,2.25827,1.27748,-0.695642,0.109683,0.199645,0.222684,7.81721,-0.747408,1.29931,-0.704773,0.113372,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.5854,4.10567,6.57071,1.1827,2.98004,-0.0639528,2.4339,0.199491,-2.99632,8.04297,1.78473,2.8714,-0.147007,2.43432,0.199491,-0.295328,7.56086,2.17526,-0.0248223,-0.0564186,-0.863854,0.199491,-1.45649,4.92533,0.11459,2.9431,-0.0915131,-2.29912,0.199491,-1.02291,5.1845,2.27423,1.26503,-0.698549,0.121078,0.199645,0.224062,7.82662,-0.758437,1.28615,-0.714329,0.115621,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.5955,4.11029,6.54302,1.16621,2.9973,-0.0993216,2.43428,0.199491,-2.9819,8.06241,1.79449,2.87098,-0.162942,2.43496,0.199491,-0.242547,7.5726,2.17011,-0.0248191,-0.0564149,-0.86386,0.199491,-1.4867,4.91138,0.106594,2.92705,-0.104089,-2.30101,0.199491,-1.01673,5.18041,2.28941,1.24585,-0.73986,0.132973,0.199645,0.224229,7.82362,-0.758755,1.27567,-0.699992,0.118511,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.6056,4.12807,6.47907,1.12469,2.96684,-0.0778111,2.43363,0.199491,-2.94537,8.09743,1.81187,2.87516,-0.178513,2.43209,0.199491,-0.240235,7.5731,2.16987,-0.0248227,-0.0564191,-0.863853,0.199491,-1.46847,4.92262,0.0947623,2.8832,-0.143102,-2.29886,0.199491,-0.997246,5.17404,2.28028,1.22871,-0.744177,0.142483,0.199645,0.23999,7.82046,-0.774203,1.2622,-0.685878,0.128199,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.6157,4.14245,6.45592,1.07005,2.99668,-0.131682,2.42599,0.199491,-2.91573,8.10391,1.8037,2.85927,-0.175095,2.43341,0.199491,-0.204601,7.57303,2.16969,-0.0248228,-0.0564192,-0.863853,0.199491,-1.49435,4.94692,0.0997553,2.93625,-0.0941418,-2.3072,0.199491,-0.99848,5.17284,2.25446,1.22195,-0.709678,0.14539,0.199645,0.247587,7.81278,-0.787172,1.25259,-0.676813,0.13637,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.6258,4.15653,6.43056,1.02582,2.93391,-0.0785615,2.43668,0.199491,-2.90717,8.13575,1.83288,2.84814,-0.172799,2.43469,0.199491,-0.201719,7.5742,2.16914,-0.0248215,-0.0564178,-0.863848,0.199491,-1.4967,4.96061,0.097058,2.88962,-0.138016,-2.30139,0.199491,-1.00208,5.18774,2.25953,1.21503,-0.686999,0.152882,0.199645,0.247179,7.81719,-0.802104,1.23521,-0.688859,0.149367,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.6359,4.15914,6.41075,1.00405,2.98919,-0.155806,2.43211,0.199491,-2.9018,8.16136,1.84833,2.84431,-0.190202,2.43839,0.199491,-0.185236,7.58524,2.16429,-0.0248206,-0.0564167,-0.863857,0.199491,-1.52967,4.96197,0.0992428,2.8767,-0.148052,-2.29391,0.199491,-1.00697,5.20914,2.27694,1.19883,-0.700904,0.163278,0.199645,0.239576,7.82799,-0.814115,1.22106,-0.701237,0.157683,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
4.646,4.1548,6.37155,0.982618,2.91284,-0.0771366,2.43732,0.199491,-2.88979,8.18653,1.87624,2.83957,-0.202678,2.43919,0.199491,-0.166919,7.58516,2.16413,-0.0248234,-0.0564199,-0.863853,0.199491,-1.54974,4.96644,0.107791,2.913,-0.11476,-2.29843,0.199491,-1.01722,5.21419,2.28445,1.17458,-0.735978,0.180676,0.199645,0.241615,7.83421,-0.80894,1.20791,-0.701511,0.16475,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
