time,0_rod(payload_bars compound_QbW0t0).X,0_rod(payload_bars compound_QbW0t0).Y,0_rod(payload_bars compound_QbW0t0).Z,0_rod(payload_bars compound_QbW0t0).Euler1,0_rod(payload_bars compound_QbW0t0).Euler2,0_rod(payload_bars compound_QbW0t0).Euler3,0_rod(payload_bars compound_QbW0t0).mass,1_rod(payload_bars compound_QbW0t0).X,1_rod(payload_bars compound_QbW0t0).Y,1_rod(payload_bars compound_QbW0t0).Z,1_rod(payload_bars compound_QbW0t0).Euler1,1_rod(payload_bars compound_QbW0t0).Euler2,1_rod(payload_bars compound_QbW0t0).Euler3,1_rod(payload_bars compound_QbW0t0).mass,2_rod(payload_bars compound_QbW0t0).X,2_rod(payload_bars compound_QbW0t0).Y,2_rod(payload_bars compound_QbW0t0).Z,2_rod(payload_bars compound_QbW0t0).Euler1,2_rod(payload_bars compound_QbW0t0).Euler2,2_rod(payload_bars compound_QbW0t0).Euler3,2_rod(payload_bars compound_QbW0t0).mass,3_rod(payload_bars compound_QbW0t0).X,3_rod(payload_bars compound_QbW0t0).Y,3_rod(payload_bars compound_QbW0t0).Z,3_rod(payload_bars compound_QbW0t0).Euler1,3_rod(payload_bars compound_QbW0t0).Euler2,3_rod(payload_bars compound_QbW0t0).Euler3,3_rod(payload_bars compound_QbW0t0).mass,4_rod(payload_bars compound_QbW0t0).X,4_rod(payload_bars compound_QbW0t0).Y,4_rod(payload_bars compound_QbW0t0).Z,4_rod(payload_bars compound_QbW0t0).Euler1,4_rod(payload_bars compound_QbW0t0).Euler2,4_rod(payload_bars compound_QbW0t0).Euler3,4_rod(payload_bars compound_QbW0t0).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.0403,-8.20048,17.3838,4.78949,-0.368404,0.328474,-0.535178,4000.24,-8.20048,17.3838,4.78949,-0.368404,0.328474,-0.535178,4000.24,-8.20048,17.3838,4.78949,-0.368404,0.328474,-0.535178,4000.24,-8.20048,17.3838,4.78949,-0.368404,0.328474,-0.535178,4000.24,-8.20048,17.3838,4.78949,-0.368404,0.328474,-0.535178,4000.24,-11.7902,31.1823,11.7085,-0.48392,0.437576,-0.797532,0.199491,5.10784,24.4396,7.63933,-1.00323,-0.297376,-0.472428,0.199491,5.19865,24.838,2.29808,-0.368503,0.329164,-0.602155,0.199491,-3.39008,24.746,11.3867,-0.267554,0.128678,-0.479674,0.199491,-1.36509,24.6101,10.1459,-2.32279,0.798069,-0.404276,0.199645,-1.06236,28.9642,6.85382,-1.98193,0.676427,-0.217587,0.199491,
1.0504,-8.48112,17.6067,4.88722,-0.400417,0.359446,-0.573723,4000.24,-8.48112,17.6067,4.88722,-0.400417,0.359446,-0.573723,4000.24,-8.48112,17.6067,4.88722,-0.400417,0.359446,-0.573723,4000.24,-8.48112,17.6067,4.88722,-0.400417,0.359446,-0.573723,4000.24,-8.48112,17.6067,4.88722,-0.400417,0.359446,-0.573723,4000.24,-11.5198,31.5926,11.6583,-0.719777,0.603737,-0.938931,0.199491,5.02452,24.6038,7.04367,-0.958644,-0.316833,-0.515013,0.199491,4.95908,24.7622,1.69921,-0.349042,0.293013,-0.622752,0.199491,-3.24881,25.0129,11.1042,-0.288768,0.159246,-0.512365,0.199491,-1.30224,24.8261,9.78799,-2.40542,0.826053,-0.463385,0.199645,-1.05381,29.0913,6.39391,-2.02959,0.657059,-0.25812,0.199491,
1.0605,-8.76174,17.8196,4.98496,-0.434077,0.389209,-0.613779,4000.24,-8.76174,17.8196,4.98496,-0.434077,0.389209,-0.613779,4000.24,-8.76174,17.8196,4.98496,-0.434077,0.389209,-0.613779,4000.24,-8.76174,17.8196,4.98496,-0.434077,0.389209,-0.613779,4000.24,-8.76174,17.8196,4.98496,-0.434077,0.389209,-0.613779,4000.24,-11.2867,31.9543,11.5336,-0.313889,0.279907,-0.78597,0.199491,4.96673,24.5535,6.39053,-1.04572,-0.213064,-0.55246,0.199491,4.61734,24.6094,1.01344,-1.1511,0.874706,-1.12346,0.199491,-3.13618,25.2605,10.8073,-0.32941,0.223042,-0.549228,0.199491,-1.254,25.024,9.40864,-2.40989,0.743042,-0.464393,0.199645,-1.06141,29.1909,5.92678,-2.08625,0.662795,-0.302649,0.199491,
1.0706,-9.04236,18.0225,5.0827,-0.469436,0.417669,-0.655408,4000.24,-9.04236,18.0225,5.0827,-0.469436,0.417669,-0.655408,4000.24,-9.04236,18.0225,5.0827,-0.469436,0.417669,-0.655408,4000.24,-9.04236,18.0225,5.0827,-0.469436,0.417669,-0.655408,4000.24,-9.04236,18.0225,5.0827,-0.469436,0.417669,-0.655408,4000.24,-11.0403,32.3165,11.4089,-0.115197,0.0913554,-0.771772,0.199491,4.86331,24.5476,5.74457,-1.04022,-0.230207,-0.602372,0.199491,4.30259,24.4849,0.430956,-0.537524,0.487729,-0.743278,0.199491,-3.03445,25.4795,10.4908,-0.351228,0.250537,-0.583453,0.199491,-1.22101,25.1893,9.01489,-2.45045,0.714659,-0.490941,0.199645,-1.09585,29.2581,5.44324,-2.11736,0.605879,-0.330262,0.199491,
1.0807,-9.32298,18.2153,5.18044,-0.506529,0.444723,-0.69866,4000.24,-9.32298,18.2153,5.18044,-0.506529,0.444723,-0.69866,4000.24,-9.32298,18.2153,5.18044,-0.506529,0.444723,-0.69866,4000.24,-9.32298,18.2153,5.18044,-0.506529,0.444723,-0.69866,4000.24,-9.32298,18.2153,5.18044,-0.506529,0.444723,-0.69866,4000.24,-10.7509,32.6993,11.3043,-0.584887,0.497816,-0.939161,0.199491,4.73156,24.4783,5.10172,-1.09338,-0.176,-0.641217,0.199491,3.97389,24.349,-0.132436,-0.316085,0.240737,-0.690619,0.199491,-2.94927,25.677,10.1545,-0.356764,0.253886,-0.613824,0.199491,-1.20012,25.3175,8.60664,-2.50523,0.706916,-0.524422,0.199645,-1.15834,29.3004,4.95649,-2.15702,0.57505,-0.361611,0.199491,
1.0908,-9.60359,18.3982,5.27819,-0.545382,0.470265,-0.743567,4000.24,-9.60359,18.3982,5.27819,-0.545382,0.470265,-0.743567,4000.24,-9.60359,18.3982,5.27819,-0.545382,0.470265,-0.743567,4000.24,-9.60359,18.3982,5.27819,-0.545382,0.470265,-0.743567,4000.24,-9.60359,18.3982,5.27819,-0.545382,0.470265,-0.743567,4000.24,-10.5056,33.0252,11.1319,-0.825569,0.618454,-1.09253,0.199491,4.56934,24.3869,4.44829,-1.1296,-0.156067,-0.685341,0.199491,3.51135,24.1193,-0.784006,-1.26503,0.837636,-1.25056,0.199491,-2.87994,25.8423,9.80226,-0.392249,0.300225,-0.652078,0.199491,-1.20645,25.4289,8.18387,-2.48519,0.597429,-0.509869,0.199645,-1.24897,29.3168,4.4655,-2.19658,0.546861,-0.391379,0.199491,
1.1009,-9.88418,18.5711,5.37594,-0.586005,0.494188,-0.790153,4000.24,-9.88418,18.5711,5.37594,-0.586005,0.494188,-0.790153,4000.24,-9.88418,18.5711,5.37594,-0.586005,0.494188,-0.790153,4000.24,-9.88418,18.5711,5.37594,-0.586005,0.494188,-0.790153,4000.24,-9.88418,18.5711,5.37594,-0.586005,0.494188,-0.790153,4000.24,-10.3184,33.2845,10.9071,-0.206869,0.221337,-0.855346,0.199491,4.33496,24.2831,3.80306,-1.128,-0.170957,-0.738155,0.199491,3.08806,23.9248,-1.34103,-0.694832,0.574223,-0.896421,0.199491,-2.83839,25.9732,9.44962,-0.422148,0.331947,-0.690198,0.199491,-1.24173,25.5069,7.76138,-2.52831,0.578683,-0.531992,0.199645,-1.3704,29.3038,3.96665,-2.21633,0.480915,-0.410039,0.199491,
1.111,-10.1648,18.734,5.47369,-0.628384,0.516377,-0.838413,4000.24,-10.1648,18.734,5.47369,-0.628384,0.516377,-0.838413,4000.24,-10.1648,18.734,5.47369,-0.628384,0.516377,-0.838413,4000.24,-10.1648,18.734,5.47369,-0.628384,0.516377,-0.838413,4000.24,-10.1648,18.734,5.47369,-0.628384,0.516377,-0.838413,4000.24,-10.09,33.5659,10.6905,-0.203183,0.232098,-0.876978,0.199491,4.08232,24.1367,3.15705,-1.18535,-0.12892,-0.780706,0.199491,2.64985,23.7139,-1.87256,-0.485775,0.406224,-0.827784,0.199491,-2.81539,26.0937,9.07245,-0.46139,0.368189,-0.732748,0.199491,-1.2986,25.5586,7.32738,-2.55011,0.53079,-0.541299,0.199645,-1.52159,29.2669,3.46809,-2.23668,0.42048,-0.428755,0.199491,
1.1211,-10.4454,18.8868,5.57144,-0.672485,0.53672,-0.888322,4000.24,-10.4454,18.8868,5.57144,-0.672485,0.53672,-0.888322,4000.24,-10.4454,18.8868,5.57144,-0.672485,0.53672,-0.888322,4000.24,-10.4454,18.8868,5.57144,-0.672485,0.53672,-0.888322,4000.24,-10.4454,18.8868,5.57144,-0.672485,0.53672,-0.888322,4000.24,-9.83069,33.8507,10.4764,-0.797102,0.588034,-1.15077,0.199491,3.80316,23.9687,2.52062,-1.17272,-0.159153,-0.830872,0.199491,2.08391,23.4246,-2.45162,-1.40091,0.787807,-1.40783,0.199491,-2.80904,26.1816,8.68242,-0.483951,0.388183,-0.76949,0.199491,-1.37601,25.5807,6.88369,-2.59305,0.514096,-0.560555,0.199645,-1.6994,29.2033,2.96809,-2.25955,0.368561,-0.447946,0.199491,
1.1312,-10.7259,19.0297,5.66918,-0.718247,0.555104,-0.939828,4000.24,-10.7259,19.0297,5.66918,-0.718247,0.555104,-0.939828,4000.24,-10.7259,19.0297,5.66918,-0.718247,0.555104,-0.939828,4000.24,-10.7259,19.0297,5.66918,-0.718247,0.555104,-0.939828,4000.24,-10.7259,19.0297,5.66918,-0.718247,0.555104,-0.939828,4000.24,-9.63179,34.073,10.2069,-1.03008,0.648923,-1.31208,0.199491,3.45955,23.7789,1.9063,-1.16152,-0.181417,-0.884138,0.199491,1.54231,23.1521,-2.96542,-1.05768,0.697091,-1.19866,0.199491,-2.83734,26.2378,8.30307,-0.51254,0.411657,-0.809211,0.199491,-1.49234,25.5808,6.45015,-2.62723,0.485731,-0.571291,0.199645,-1.9089,29.1164,2.47065,-2.27642,0.307821,-0.464531,0.199491,
1.1413,-11.0065,19.1626,5.76693,-0.765577,0.57142,-0.992846,4000.24,-11.0065,19.1626,5.76693,-0.765577,0.57142,-0.992846,4000.24,-11.0065,19.1626,5.76693,-0.765577,0.57142,-0.992846,4000.24,-11.0065,19.1626,5.76693,-0.765577,0.57142,-0.992846,4000.24,-11.0065,19.1626,5.76693,-0.765577,0.57142,-0.992846,4000.24,-9.49948,34.2325,9.90064,-0.373879,0.389341,-1.00194,0.199491,3.09689,23.5616,1.29011,-1.24798,-0.126975,-0.919826,0.199491,1.01889,22.8902,-3.43339,-0.551015,0.450487,-0.946124,0.199491,-2.87465,26.2611,7.90195,-0.554006,0.441557,-0.855138,0.199491,-1.62151,25.5507,5.9981,-2.62921,0.413137,-0.567249,0.199645,-2.14904,29.0042,1.97482,-2.29549,0.254013,-0.481372,0.199491,
1.1514,-11.2871,19.2854,5.86468,-0.814347,0.585564,-1.04726,4000.24,-11.2871,19.2854,5.86468,-0.814347,0.585564,-1.04726,4000.24,-11.2871,19.2854,5.86468,-0.814347,0.585564,-1.04726,4000.24,-11.2871,19.2854,5.86468,-0.814347,0.585564,-1.04726,4000.24,-11.2871,19.2854,5.86468,-0.814347,0.585564,-1.04726,4000.24,-9.30688,34.4185,9.60059,-0.506026,0.467983,-1.08143,0.199491,2.69791,23.2989,0.694482,-1.31546,-0.101893,-0.96122,0.199491,0.353216,22.5542,-3.93645,-1.5191,0.733332,-1.54752,0.199491,-2.94062,26.2645,7.49795,-0.606526,0.475952,-0.907038,0.199491,-1.78372,25.4981,5.55273,-2.64616,0.361902,-0.56881,0.199645,-2.4154,28.87,1.48502,-2.32383,0.218973,-0.499552,0.199491,
1.1615,-11.5676,19.3983,5.96243,-0.864404,0.597439,-1.10291,4000.24,-11.5676,19.3983,5.96243,-0.864404,0.597439,-1.10291,4000.24,-11.5676,19.3983,5.96243,-0.864404,0.597439,-1.10291,4000.24,-11.5676,19.3983,5.96243,-0.864404,0.597439,-1.10291,4000.24,-11.5676,19.3983,5.96243,-0.864404,0.597439,-1.10291,4000.24,-9.11348,34.5908,9.28088,-1.34295,0.652306,-1.57533,0.199491,2.24543,23.0313,0.112494,-1.24832,-0.162784,-1.02216,0.199491,-0.298103,22.2247,-4.39432,-1.2719,0.69911,-1.39805,0.199491,-3.03524,26.2566,7.0847,-0.626986,0.484631,-0.945258,0.199491,-1.97284,25.4162,5.11165,-2.69948,0.364231,-0.582203,0.199645,-2.71253,28.714,1.00198,-2.34595,0.173827,-0.515187,0.199491,
1.1716,-11.8481,19.5011,6.06018,-0.915556,0.606962,-1.15963,4000.24,-11.8481,19.5011,6.06018,-0.915556,0.606962,-1.15963,4000.24,-11.8481,19.5011,6.06018,-0.915556,0.606962,-1.15963,4000.24,-11.8481,19.5011,6.06018,-0.915556,0.606962,-1.15963,4000.24,-11.8481,19.5011,6.06018,-0.915556,0.606962,-1.15963,4000.24,-9.03857,34.673,8.91888,-0.620621,0.528415,-1.18792,0.199491,1.79903,22.7033,-0.454433,-1.2432,-0.193776,-1.06944,0.199491,-0.914036,21.9176,-4.80493,-0.693308,0.521376,-1.08479,0.199491,-3.14508,26.2244,6.64531,-0.683129,0.515729,-1.00037,0.199491,-2.18257,25.3119,4.65594,-2.71286,0.309693,-0.580814,0.199645,-3.03974,28.5344,0.524859,-2.37359,0.139206,-0.530543,0.199491,
1.1817,-12.1287,19.594,6.15792,-0.967583,0.614061,-1.2172,4000.24,-12.1287,19.594,6.15792,-0.967583,0.614061,-1.2172,4000.24,-12.1287,19.594,6.15792,-0.967583,0.614061,-1.2172,4000.24,-12.1287,19.594,6.15792,-0.967583,0.614061,-1.2172,4000.24,-12.1287,19.594,6.15792,-0.967583,0.614061,-1.2172,4000.24,-8.9303,34.7597,8.55193,-0.392451,0.447243,-1.10578,0.199491,1.27401,22.4027,-1.00633,-1.33834,-0.15153,-1.10481,0.199491,-1.67136,21.543,-5.22572,-1.63128,0.671217,-1.67269,0.199491,-3.28168,26.1604,6.21133,-0.736883,0.538758,-1.05592,0.199491,-2.42389,25.1832,4.21415,-2.73785,0.272145,-0.580386,0.199645,-3.39365,28.3336,0.0566692,-2.40003,0.10304,-0.544293,0.199491,
1.1918,-12.4092,19.6768,6.25566,-1.02024,0.618682,-1.27539,4000.24,-12.4092,19.6768,6.25566,-1.02024,0.618682,-1.27539,4000.24,-12.4092,19.6768,6.25566,-1.02024,0.618682,-1.27539,4000.24,-12.4092,19.6768,6.25566,-1.02024,0.618682,-1.27539,4000.24,-12.4092,19.6768,6.25566,-1.02024,0.618682,-1.27539,4000.24,-8.77231,34.8574,8.18012,-1.2873,0.625787,-1.61672,0.199491,0.731048,22.0661,-1.53276,-1.26432,-0.204248,-1.16673,0.199491,-2.41022,21.1766,-5.60068,-1.39367,0.660412,-1.54756,0.199491,-3.44828,26.0663,5.79512,-0.741589,0.536627,-1.08698,0.199491,-2.68891,25.0267,3.77069,-2.74643,0.21045,-0.574663,0.199645,-3.77907,28.1108,-0.40231,-2.41178,0.0436418,-0.555791,0.199491,
1.2019,-12.6897,19.7497,6.3534,-1.07327,0.620788,-1.33393,4000.24,-12.6897,19.7497,6.3534,-1.07327,0.620788,-1.33393,4000.24,-12.6897,19.7497,6.3534,-1.07327,0.620788,-1.33393,4000.24,-12.6897,19.7497,6.3534,-1.07327,0.620788,-1.33393,4000.24,-12.6897,19.7497,6.3534,-1.07327,0.620788,-1.33393,4000.24,-8.72817,34.8763,7.78163,-1.2016,0.62195,-1.59279,0.199491,0.1457,21.7166,-2.03533,-1.3472,-0.182741,-1.20051,0.199491,-3.11106,20.8265,-5.93376,-0.821693,0.565046,-1.2401,0.199491,-3.63858,25.945,5.37933,-0.806734,0.560367,-1.1495,0.199491,-2.98593,24.8544,3.33984,-2.76921,0.170088,-0.571447,0.199645,-4.19475,27.8693,-0.848359,-2.43761,0.00771556,-0.56715,0.199491,
1.212,-12.9702,19.8125,6.45114,-1.12639,0.620362,-1.39256,4000.24,-12.9702,19.8125,6.45114,-1.12639,0.620362,-1.39256,4000.24,-12.9702,19.8125,6.45114,-1.12639,0.620362,-1.39256,4000.24,-12.9702,19.8125,6.45114,-1.12639,0.620362,-1.39256,4000.24,-12.9702,19.8125,6.45114,-1.12639,0.620362,-1.39256,4000.24,-8.72347,34.8599,7.37416,-0.472146,0.518152,-1.2127,0.199491,-0.468544,21.3445,-2.51528,-1.41408,-0.176589,-1.23748,0.199491,-3.9582,20.4168,-6.25631,-1.79438,0.58452,-1.82869,0.199491,-3.8556,25.8099,4.95552,-0.873466,0.579114,-1.21401,0.199491,-3.31174,24.666,2.91651,-2.7729,0.0999908,-0.564322,0.199645,-4.63578,27.6099,-1.28073,-2.46198,-0.0303915,-0.577111,0.199491,
1.2221,-13.2507,19.8653,6.54887,-1.17932,0.617408,-1.45101,4000.24,-13.2507,19.8653,6.54887,-1.17932,0.617408,-1.45101,4000.24,-13.2507,19.8653,6.54887,-1.17932,0.617408,-1.45101,4000.24,-13.2507,19.8653,6.54887,-1.17932,0.617408,-1.45101,4000.24,-13.2507,19.8653,6.54887,-1.17932,0.617408,-1.45101,4000.24,-8.63693,34.8648,6.95628,-1.04595,0.619897,-1.55491,0.199491,-1.11276,20.9574,-2.96948,-1.31131,-0.227423,-1.30659,0.199491,-4.77097,20.0235,-6.53741,-1.47801,0.614863,-1.66954,0.199491,-4.09821,25.6474,4.54377,-0.892392,0.580185,-1.253,0.199491,-3.66226,24.4512,2.50047,-2.79556,0.0591573,-0.55922,0.199645,-5.10981,27.3284,-1.7008,-2.46143,-0.105755,-0.587888,0.199491,
1.2322,-13.5312,19.9082,6.6466,-1.2318,0.611949,-1.50902,4000.24,-13.5312,19.9082,6.6466,-1.2318,0.611949,-1.50902,4000.24,-13.5312,19.9082,6.6466,-1.2318,0.611949,-1.50902,4000.24,-13.5312,19.9082,6.6466,-1.2318,0.611949,-1.50902,4000.24,-13.5312,19.9082,6.6466,-1.2318,0.611949,-1.50902,4000.24,-8.60648,34.8307,6.51866,-1.58145,0.547496,-1.88218,0.199491,-1.78626,20.5502,-3.39716,-1.38266,-0.224755,-1.33897,0.199491,-5.55214,19.6399,-6.78729,-1.06548,0.602849,-1.45591,0.199491,-4.36594,25.4642,4.12848,-0.947355,0.589663,-1.31201,0.199491,-4.03994,24.2181,2.09384,-2.81113,0.006846,-0.552641,0.199645,-5.60953,27.0331,-2.10261,-2.48694,-0.141351,-0.595898,0.199491,
1.2423,-13.8117,19.941,6.74432,-1.28356,0.604027,-1.56632,4000.24,-13.8117,19.941,6.74432,-1.28356,0.604027,-1.56632,4000.24,-13.8117,19.941,6.74432,-1.28356,0.604027,-1.56632,4000.24,-13.8117,19.941,6.74432,-1.28356,0.604027,-1.56632,4000.24,-13.8117,19.941,6.74432,-1.28356,0.604027,-1.56632,4000.24,-8.69273,34.7282,6.08766,-0.914729,0.624669,-1.53133,0.199491,-2.4946,20.1238,-3.79474,-1.36315,-0.247186,-1.39349,0.199491,-6.49173,19.2071,-7.00664,-2.02344,0.451445,-1.98985,0.199491,-4.66074,25.2633,3.71888,-1.02292,0.600627,-1.3827,0.199491,-4.44421,23.9656,1.69996,-2.83767,-0.0280909,-0.54503,0.199645,-6.13419,26.7223,-2.487,-2.51566,-0.172587,-0.601891,0.199491,
1.2524,-14.0922,19.9638,6.84204,-1.33437,0.593704,-1.62271,4000.24,-14.0922,19.9638,6.84204,-1.33437,0.593704,-1.62271,4000.24,-14.0922,19.9638,6.84204,-1.33437,0.593704,-1.62271,4000.24,-14.0922,19.9638,6.84204,-1.33437,0.593704,-1.62271,4000.24,-14.0922,19.9638,6.84204,-1.33437,0.593704,-1.62271,4000.24,-8.6975,34.6418,5.63511,-1.21457,0.613287,-1.73329,0.199491,-3.23423,19.7,-4.16844,-1.35282,-0.262312,-1.44562,0.199491,-7.32477,18.8106,-7.19373,-1.27649,0.597241,-1.62415,0.199491,-4.98107,25.0404,3.315,-1.04113,0.598189,-1.42169,0.199491,-4.8741,23.693,1.31583,-2.85774,-0.0739598,-0.536431,0.199645,-6.68966,26.3922,-2.85452,-2.52019,-0.238151,-0.611521,0.199491,
1.2625,-14.3727,19.9766,6.93976,-1.38401,0.581054,-1.67796,4000.24,-14.3727,19.9766,6.93976,-1.38401,0.581054,-1.67796,4000.24,-14.3727,19.9766,6.93976,-1.38401,0.581054,-1.67796,4000.24,-14.3727,19.9766,6.93976,-1.38401,0.581054,-1.67796,4000.24,-14.3727,19.9766,6.93976,-1.38401,0.581054,-1.67796,4000.24,-8.75613,34.5181,5.17428,-1.74577,0.455847,-2.03542,0.199491,-3.99472,19.2598,-4.51176,-1.39877,-0.272069,-1.48172,0.199491,-8.22243,18.3928,-7.3448,-1.61383,0.541515,-1.83432,0.199491,-5.32658,24.7953,2.91912,-1.10726,0.601623,-1.48735,0.199491,-5.33029,23.4054,0.944484,-2.87393,-0.127018,-0.527543,0.199645,-7.26603,26.0519,-3.20051,-2.56185,-0.252124,-0.611579,0.199491,
1.2726,-14.6531,19.9794,7.03747,-1.43232,0.566167,-1.73191,4000.24,-14.6531,19.9794,7.03747,-1.43232,0.566167,-1.73191,4000.24,-14.6531,19.9794,7.03747,-1.43232,0.566167,-1.73191,4000.24,-14.6531,19.9794,7.03747,-1.43232,0.566167,-1.73191,4000.24,-14.6531,19.9794,7.03747,-1.43232,0.566167,-1.73191,4000.24,-8.95207,34.3276,4.73679,-0.0565091,0.486706,-1.12355,0.199491,-4.79265,18.8118,-4.82166,-1.36796,-0.289777,-1.54103,0.199491,-9.19505,17.9582,-7.45003,-1.96531,0.407706,-2.01509,0.199491,-5.69943,24.5367,2.5307,-1.14093,0.598543,-1.53511,0.199491,-5.81263,23.1039,0.591325,-2.90071,-0.162835,-0.516518,0.199645,-7.87025,25.6942,-3.52734,-2.56494,-0.319095,-0.620513,0.199491,
1.2827,-14.9335,19.9722,7.13514,-1.47915,0.549147,-1.78441,4000.24,-14.9335,19.9722,7.13514,-1.47915,0.549147,-1.78441,4000.24,-14.9335,19.9722,7.13514,-1.47915,0.549147,-1.78441,4000.24,-14.9335,19.9722,7.13514,-1.47915,0.549147,-1.78441,4000.24,-14.9335,19.9722,7.13514,-1.47915,0.549147,-1.78441,4000.24,-10.8971,33.6353,4.83019,1.81619,-0.584609,-1.34644,0.199491,-5.62571,18.3775,-5.07321,-1.32648,-0.292358,-1.60595,0.199491,-10.1676,17.5334,-7.55586,-1.2644,0.629536,-1.68788,0.199491,-6.091,24.2854,2.22534,-1.00563,0.600224,-1.4846,0.199491,-6.31296,22.7878,0.288376,-2.97505,-0.114463,-0.499578,0.199645,-8.51069,25.3315,-3.82403,-2.55242,-0.392725,-0.633372,0.199491,
1.2928,-15.2139,19.955,7.23284,-1.52438,0.530124,-1.83536,4000.24,-15.2139,19.955,7.23284,-1.52438,0.530124,-1.83536,4000.24,-15.2139,19.955,7.23284,-1.52438,0.530124,-1.83536,4000.24,-15.2139,19.955,7.23284,-1.52438,0.530124,-1.83536,4000.24,-15.2139,19.955,7.23284,-1.52438,0.530124,-1.83536,4000.24,-10.6614,33.6296,4.26642,-0.027934,0.39533,-1.09581,0.199491,-6.496,17.9427,-5.28062,-1.35566,-0.332188,-1.6591,0.199491,-11.1934,17.1025,-7.56945,0.230517,0.184106,-1.00188,0.199491,-6.52621,24.1051,1.89707,-1.00509,0.606277,-1.51112,0.199491,-6.85562,22.5036,-0.045138,-2.98845,-0.171869,-0.466409,0.199645,-9.21352,24.9923,-4.06981,-2.47538,-0.443568,-0.648912,0.199491,
1.3029,-15.4943,19.9278,7.3305,-1.56793,0.509171,-1.88465,4000.24,-15.4943,19.9278,7.3305,-1.56793,0.509171,-1.88465,4000.24,-15.4943,19.9278,7.3305,-1.56793,0.509171,-1.88465,4000.24,-15.4943,19.9278,7.3305,-1.56793,0.509171,-1.88465,4000.24,-15.4943,19.9278,7.3305,-1.56793,0.509171,-1.88465,4000.24,-11.5072,33.3302,4.04934,-2.4781,0.0598908,-2.15199,0.199491,-7.52151,17.513,-5.46633,-1.45929,-0.370051,-1.71569,0.199491,-12.3586,16.6565,-7.53729,-1.63347,0.496115,-1.94012,0.199491,-6.94159,23.8704,1.57151,-1.20003,0.611247,-1.64586,0.199491,-7.41874,22.2473,-0.354666,-2.89523,-0.430795,-0.494877,0.199645,-10.8234,24.4149,-4.07336,-2.38705,-0.274526,-0.61687,0.199491,
1.313,-15.7746,19.8906,7.42814,-1.60975,0.486365,-1.93226,4000.24,-15.7746,19.8906,7.42814,-1.60975,0.486365,-1.93226,4000.24,-15.7746,19.8906,7.42814,-1.60975,0.486365,-1.93226,4000.24,-15.7746,19.8906,7.42814,-1.60975,0.486365,-1.93226,4000.24,-15.7746,19.8906,7.42814,-1.60975,0.486365,-1.93226,4000.24,-13.0672,32.9224,4.28158,1.26593,-0.377421,-1.05876,0.199491,-8.30047,17.5662,-5.73774,-1.3818,-0.247529,-1.74251,0.199491,-13.3454,16.2351,-7.44973,-2.21133,0.102556,-2.23441,0.199491,-7.41813,23.5936,1.31171,-0.905054,0.62473,-1.50042,0.199491,-7.99523,21.9373,-0.609355,-3.01991,-0.293711,-0.453099,0.199645,-11.5215,24.0631,-4.23956,-2.29434,-0.457735,-0.672728,0.199491,
1.3231,-16.0552,19.8433,7.52587,-1.64976,0.461888,-1.9782,4000.24,-16.0552,19.8433,7.52587,-1.64976,0.461888,-1.9782,4000.24,-16.0552,19.8433,7.52587,-1.64976,0.461888,-1.9782,4000.24,-16.0552,19.8433,7.52587,-1.64976,0.461888,-1.9782,4000.24,-16.0552,19.8433,7.52587,-1.64976,0.461888,-1.9782,4000.24,-10.5816,33.1223,2.73141,-2.93583,-0.395126,-2.10153,0.199491,-9.23672,17.2005,-5.89963,-1.39162,-0.222348,-1.79574,0.199491,-14.3066,15.7708,-7.30385,-2.39842,-0.207538,-2.33614,0.199491,-7.87461,23.1595,0.993208,-1.33845,0.588639,-1.78226,0.199491,-8.58003,21.5739,-0.864356,-3.05563,-0.314929,-0.440961,0.199645,-12.2491,23.7071,-4.37925,-2.33238,-0.512985,-0.690903,0.199491,
