time,0_rod(payload_bars compound_3ZGoMv).X,0_rod(payload_bars compound_3ZGoMv).Y,0_rod(payload_bars compound_3ZGoMv).Z,0_rod(payload_bars compound_3ZGoMv).Euler1,0_rod(payload_bars compound_3ZGoMv).Euler2,0_rod(payload_bars compound_3ZGoMv).Euler3,0_rod(payload_bars compound_3ZGoMv).mass,1_rod(payload_bars compound_3ZGoMv).X,1_rod(payload_bars compound_3ZGoMv).Y,1_rod(payload_bars compound_3ZGoMv).Z,1_rod(payload_bars compound_3ZGoMv).Euler1,1_rod(payload_bars compound_3ZGoMv).Euler2,1_rod(payload_bars compound_3ZGoMv).Euler3,1_rod(payload_bars compound_3ZGoMv).mass,2_rod(payload_bars compound_3ZGoMv).X,2_rod(payload_bars compound_3ZGoMv).Y,2_rod(payload_bars compound_3ZGoMv).Z,2_rod(payload_bars compound_3ZGoMv).Euler1,2_rod(payload_bars compound_3ZGoMv).Euler2,2_rod(payload_bars compound_3ZGoMv).Euler3,2_rod(payload_bars compound_3ZGoMv).mass,3_rod(payload_bars compound_3ZGoMv).X,3_rod(payload_bars compound_3ZGoMv).Y,3_rod(payload_bars compound_3ZGoMv).Z,3_rod(payload_bars compound_3ZGoMv).Euler1,3_rod(payload_bars compound_3ZGoMv).Euler2,3_rod(payload_bars compound_3ZGoMv).Euler3,3_rod(payload_bars compound_3ZGoMv).mass,4_rod(sense_bar compound_3ZGoMv).X,4_rod(sense_bar compound_3ZGoMv).Y,4_rod(sense_bar compound_3ZGoMv).Z,4_rod(sense_bar compound_3ZGoMv).Euler1,4_rod(sense_bar compound_3ZGoMv).Euler2,4_rod(sense_bar compound_3ZGoMv).Euler3,4_rod(sense_bar compound_3ZGoMv).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.2121,1.41645e-05,47.8006,0.00847912,0.000245216,1.16406e-05,0.000360395,0.24652,1.41645e-05,47.8006,0.00847912,0.000245216,1.16406e-05,0.000360395,0.24652,1.41645e-05,47.8006,0.00847912,0.000245216,1.16406e-05,0.000360395,0.24652,1.41645e-05,47.8006,0.00847912,0.000245216,1.16406e-05,0.000360395,0.24652,1.41645e-05,47.8006,0.00847912,0.000245216,1.16406e-05,0.000360395,0.24652,-0.722961,47.7829,0.015385,0.00594067,0.0139021,-2.35189,0.0589629,0.747601,47.7783,0.0109785,0.00535865,0.0133144,-2.3519,0.0589629,0.00809874,47.2631,-0.508835,-0.0167544,0.0392252,2.35166,0.0589629,0.0164784,48.2982,0.535187,-0.0155212,0.0380038,2.35169,0.0589629,0.000461116,48.2984,-0.508699,-1.57383,-0.00411824,-0.00306712,0.0589629,0.024145,47.2628,0.535091,-1.57385,-0.00230508,-0.00304875,0.0589629,
0.2222,1.22618e-05,47.5855,0.00848152,0.000367394,0.000137937,0.000386161,0.24652,1.22618e-05,47.5855,0.00848152,0.000367394,0.000137937,0.000386161,0.24652,1.22618e-05,47.5855,0.00848152,0.000367394,0.000137937,0.000386161,0.24652,1.22618e-05,47.5855,0.00848152,0.000367394,0.000137937,0.000386161,0.24652,1.22618e-05,47.5855,0.00848152,0.000367394,0.000137937,0.000386161,0.24652,-0.722936,47.5678,0.0153764,0.00555242,0.0135112,-2.3519,0.0589629,0.747571,47.5632,0.0109798,0.00596556,0.013923,-2.35189,0.0589629,0.00810688,47.048,-0.508811,-0.0155003,0.0379582,2.3517,0.0589629,0.0164859,48.083,0.535163,-0.0166675,0.0391138,2.35164,0.0589629,0.000487733,48.0833,-0.508683,-1.57383,-0.00319186,-0.00306414,0.0589629,0.0241154,47.0477,0.535072,-1.57385,-0.0027095,-0.00304763,0.0589629,
0.2323,7.06444e-06,47.3603,0.00848138,-8.35553e-05,-8.75143e-05,0.000304916,0.24652,7.06444e-06,47.3603,0.00848138,-8.35553e-05,-8.75143e-05,0.000304916,0.24652,7.06444e-06,47.3603,0.00848138,-8.35553e-05,-8.75143e-05,0.000304916,0.24652,7.06444e-06,47.3603,0.00848138,-8.35553e-05,-8.75143e-05,0.000304916,0.24652,7.06444e-06,47.3603,0.00848138,-8.35553e-05,-8.75143e-05,0.000304916,0.24652,-0.722936,47.3427,0.0153689,0.00540191,0.0133615,-2.35189,0.0589629,0.74757,47.3381,0.0109828,0.0060702,0.0140223,-2.35188,0.0589629,0.00812159,46.8229,-0.508813,-0.015005,0.0375339,2.35173,0.0589629,0.016489,47.8579,0.535161,-0.0171311,0.0396388,2.35163,0.0589629,0.000418923,47.8582,-0.508672,-1.57382,-0.00185595,-0.00305516,0.0589629,0.0241895,46.8226,0.53507,-1.57383,-0.00380427,-0.003044,0.0589629,
0.2424,9.6156e-06,47.1252,0.00848019,-0.000573818,-0.000403551,0.000172034,0.24652,9.6156e-06,47.1252,0.00848019,-0.000573818,-0.000403551,0.000172034,0.24652,9.6156e-06,47.1252,0.00848019,-0.000573818,-0.000403551,0.000172034,0.24652,9.6156e-06,47.1252,0.00848019,-0.000573818,-0.000403551,0.000172034,0.24652,9.6156e-06,47.1252,0.00848019,-0.000573818,-0.000403551,0.000172034,0.24652,-0.722949,47.1075,0.0153729,0.00590028,0.0138581,-2.35187,0.0589629,0.74759,47.103,0.010984,0.00559029,0.0135393,-2.35188,0.0589629,0.00811626,46.5877,-0.508828,-0.0161581,0.0387549,2.3517,0.0589629,0.0164745,47.6228,0.535175,-0.0159506,0.0385489,2.3517,0.0589629,0.000333644,47.6231,-0.508673,-1.5738,-0.00260743,-0.00305499,0.0589629,0.0242768,46.5875,0.535073,-1.57382,-0.0034972,-0.00303812,0.0589629,
0.2525,1.36019e-05,46.8801,0.00848263,-0.000645598,-0.000513855,6.34361e-05,0.24652,1.36019e-05,46.8801,0.00848263,-0.000645598,-0.000513855,6.34361e-05,0.24652,1.36019e-05,46.8801,0.00848263,-0.000645598,-0.000513855,6.34361e-05,0.24652,1.36019e-05,46.8801,0.00848263,-0.000645598,-0.000513855,6.34361e-05,0.24652,1.36019e-05,46.8801,0.00848263,-0.000645598,-0.000513855,6.34361e-05,0.24652,-0.722941,46.8624,0.0153804,0.00620839,0.0141587,-2.35186,0.0589629,0.747586,46.8579,0.010978,0.0055893,0.0135437,-2.35187,0.0589629,0.00810697,46.3426,-0.508823,-0.0166495,0.0392589,2.35169,0.0589629,0.0164662,47.3777,0.535172,-0.0153516,0.0379733,2.35173,0.0589629,0.000312441,47.3779,-0.50867,-1.5738,-0.0039755,-0.00306104,0.0589629,0.0242951,46.3423,0.535056,-1.57383,-0.00234839,-0.00303759,0.0589629,
0.2626,1.05845e-05,46.625,0.00848397,-0.000321518,-0.00035511,3.10946e-05,0.24652,1.05845e-05,46.625,0.00848397,-0.000321518,-0.00035511,3.10946e-05,0.24652,1.05845e-05,46.625,0.00848397,-0.000321518,-0.00035511,3.10946e-05,0.24652,1.05845e-05,46.625,0.00848397,-0.000321518,-0.00035511,3.10946e-05,0.24652,1.05845e-05,46.625,0.00848397,-0.000321518,-0.00035511,3.10946e-05,0.24652,-0.722938,46.6073,0.0153815,0.00574871,0.0137017,-2.35187,0.0589629,0.747576,46.6028,0.010971,0.00608663,0.0140413,-2.35186,0.0589629,0.00811287,46.0875,-0.508816,-0.0155236,0.0380973,2.35174,0.0589629,0.0164804,47.1226,0.535166,-0.0164849,0.0390489,2.35169,0.0589629,0.000363017,47.1228,-0.508664,-1.57381,-0.00337002,-0.00306299,0.0589629,0.0242435,46.0872,0.53505,-1.57384,-0.00250864,-0.0030449,0.0589629,
0.2727,7.45483e-06,46.3598,0.00848093,1.85021e-05,-0.000114864,8.17352e-05,0.24652,7.45483e-06,46.3598,0.00848093,1.85021e-05,-0.000114864,8.17352e-05,0.24652,7.45483e-06,46.3598,0.00848093,1.85021e-05,-0.000114864,8.17352e-05,0.24652,7.45483e-06,46.3598,0.00848093,1.85021e-05,-0.000114864,8.17352e-05,0.24652,7.45483e-06,46.3598,0.00848093,1.85021e-05,-0.000114864,8.17352e-05,0.24652,-0.722945,46.3422,0.0153775,0.00532748,0.0132906,-2.35188,0.0589629,0.747578,46.3376,0.0109742,0.00602883,0.013979,-2.35187,0.0589629,0.00811818,45.8223,-0.508821,-0.0150137,0.0375373,2.35176,0.0589629,0.0164919,46.8574,0.535168,-0.0171962,0.039698,2.35166,0.0589629,0.000424857,46.8577,-0.508664,-1.57383,-0.0019585,-0.00306105,0.0589629,0.024183,45.8221,0.535064,-1.57384,-0.00368314,-0.00304954,0.0589629,
0.2828,1.07491e-05,46.0847,0.00847909,6.15268e-05,-2.26229e-05,0.000179871,0.24652,1.07491e-05,46.0847,0.00847909,6.15268e-05,-2.26229e-05,0.000179871,0.24652,1.07491e-05,46.0847,0.00847909,6.15268e-05,-2.26229e-05,0.000179871,0.24652,1.07491e-05,46.0847,0.00847909,6.15268e-05,-2.26229e-05,0.000179871,0.24652,1.07491e-05,46.0847,0.00847909,6.15268e-05,-2.26229e-05,0.000179871,0.24652,-0.722944,46.067,0.0153742,0.00567055,0.0136322,-2.35188,0.0589629,0.747581,46.0625,0.0109844,0.00543868,0.0133916,-2.35188,0.0589629,0.00810993,45.5472,-0.508821,-0.0161503,0.03865,2.3517,0.0589629,0.0164818,46.5823,0.53517,-0.0161531,0.0386523,2.35169,0.0589629,0.00043942,46.5825,-0.50867,-1.57383,-0.00242139,-0.00305972,0.0589629,0.0241685,45.5469,0.535071,-1.57384,-0.00367925,-0.00304488,0.0589629,
0.2929,1.39681e-05,45.7995,0.0084815,-0.000168293,-0.000136948,0.000270149,0.24652,1.39681e-05,45.7995,0.0084815,-0.000168293,-0.000136948,0.000270149,0.24652,1.39681e-05,45.7995,0.0084815,-0.000168293,-0.000136948,0.000270149,0.24652,1.39681e-05,45.7995,0.0084815,-0.000168293,-0.000136948,0.000270149,0.24652,1.39681e-05,45.7995,0.0084815,-0.000168293,-0.000136948,0.000270149,0.24652,-0.722939,45.7819,0.0153733,0.00609876,0.014051,-2.35188,0.0589629,0.747581,45.7773,0.0109875,0.00544929,0.0134069,-2.35189,0.0589629,0.00810479,45.262,-0.508818,-0.0167263,0.0392515,2.35167,0.0589629,0.0164701,46.2971,0.535169,-0.0153847,0.0379229,2.35171,0.0589629,0.000403308,46.2974,-0.508681,-1.57381,-0.00388611,-0.00305896,0.0589629,0.0242033,45.2618,0.535067,-1.57384,-0.00251348,-0.00303843,0.0589629,
0.303,1.08019e-05,45.5044,0.00848345,-0.00040493,-0.000320235,0.000307961,0.24652,1.08019e-05,45.5044,0.00848345,-0.00040493,-0.000320235,0.000307961,0.24652,1.08019e-05,45.5044,0.00848345,-0.00040493,-0.000320235,0.000307961,0.24652,1.08019e-05,45.5044,0.00848345,-0.00040493,-0.000320235,0.000307961,0.24652,1.08019e-05,45.5044,0.00848345,-0.00040493,-0.000320235,0.000307961,0.24652,-0.722942,45.4867,0.0153743,0.0058412,0.0137938,-2.35189,0.0589629,0.747581,45.4822,0.0109798,0.00609786,0.0140518,-2.35188,0.0589629,0.00811469,44.9669,-0.508819,-0.0155951,0.0381704,2.3517,0.0589629,0.0164767,46.002,0.535169,-0.0163493,0.038917,2.35166,0.0589629,0.000359259,46.0022,-0.508683,-1.57381,-0.0035834,-0.0030579,0.0589629,0.0242474,44.9666,0.535069,-1.57383,-0.00237824,-0.00303932,0.0589629,
0.3131,6.93841e-06,45.1992,0.00848164,-0.000432599,-0.000394719,0.000280783,0.24652,6.93841e-06,45.1992,0.00848164,-0.000432599,-0.000394719,0.000280783,0.24652,6.93841e-06,45.1992,0.00848164,-0.000432599,-0.000394719,0.000280783,0.24652,6.93841e-06,45.1992,0.00848164,-0.000432599,-0.000394719,0.000280783,0.24652,6.93841e-06,45.1992,0.00848164,-0.000432599,-0.000394719,0.000280783,0.24652,-0.722946,45.1815,0.0153776,0.00546177,0.0134222,-2.35189,0.0589629,0.747581,45.177,0.0109731,0.00618872,0.0141374,-2.35188,0.0589629,0.0081221,44.6617,-0.508822,-0.0149289,0.0375216,2.35173,0.0589629,0.016487,45.6968,0.53517,-0.0171425,0.0397133,2.35163,0.0589629,0.000348518,45.697,-0.508676,-1.57382,-0.00208316,-0.00305867,0.0589629,0.0242603,44.6614,0.535075,-1.57383,-0.00352322,-0.003045,0.0589629,
0.3232,9.66585e-06,44.884,0.00847971,-0.000269849,-0.000310528,0.000209908,0.24652,9.66585e-06,44.884,0.00847971,-0.000269849,-0.000310528,0.000209908,0.24652,9.66585e-06,44.884,0.00847971,-0.000269849,-0.000310528,0.000209908,0.24652,9.66585e-06,44.884,0.00847971,-0.000269849,-0.000310528,0.000209908,0.24652,9.66585e-06,44.884,0.00847971,-0.000269849,-0.000310528,0.000209908,0.24652,-0.722943,44.8663,0.0153815,0.00570824,0.0136689,-2.35188,0.0589629,0.747581,44.8618,0.0109753,0.00555942,0.0135113,-2.35188,0.0589629,0.00811222,44.3465,-0.508822,-0.0160196,0.0385798,2.3517,0.0589629,0.0164816,45.3816,0.535169,-0.0162259,0.0387836,2.35168,0.0589629,0.000373987,45.3819,-0.50867,-1.57382,-0.00221851,-0.00306209,0.0589629,0.0242354,44.3463,0.535072,-1.57383,-0.00378879,-0.00304649,0.0589629,
0.3333,1.39707e-05,44.5588,0.00848116,-0.00010421,-0.000170991,0.00013544,0.24652,1.39707e-05,44.5588,0.00848116,-0.00010421,-0.000170991,0.00013544,0.24652,1.39707e-05,44.5588,0.00848116,-0.00010421,-0.000170991,0.00013544,0.24652,1.39707e-05,44.5588,0.00848116,-0.00010421,-0.000170991,0.00013544,0.24652,1.39707e-05,44.5588,0.00848116,-0.00010421,-0.000170991,0.00013544,0.24652,-0.722939,44.5412,0.0153802,0.00606107,0.014015,-2.35187,0.0589629,0.747581,44.5366,0.0109805,0.00539157,0.0133491,-2.35188,0.0589629,0.00810247,44.0214,-0.508819,-0.0167668,0.0392901,2.35168,0.0589629,0.0164726,45.0564,0.535169,-0.0154039,0.0379402,2.35173,0.0589629,0.000405565,45.0567,-0.508672,-1.57382,-0.00373188,-0.00306341,0.0589629,0.0242012,44.0211,0.53506,-1.57384,-0.00267586,-0.00304309,0.0589629,
0.3434,1.18276e-05,44.2236,0.00848325,-8.70442e-05,-0.000113104,9.47082e-05,0.24652,1.18276e-05,44.2236,0.00848325,-8.70442e-05,-0.000113104,9.47082e-05,0.24652,1.18276e-05,44.2236,0.00848325,-8.70442e-05,-0.000113104,9.47082e-05,0.24652,1.18276e-05,44.2236,0.00848325,-8.70442e-05,-0.000113104,9.47082e-05,0.24652,1.18276e-05,44.2236,0.00848325,-8.70442e-05,-0.000113104,9.47082e-05,0.24652,-0.722941,44.206,0.0153734,0.00578803,0.0137416,-2.35187,0.0589629,0.747579,44.2014,0.0109816,0.00596058,0.0139158,-2.35187,0.0589629,0.00811089,43.6862,-0.508818,-0.0157388,0.038264,2.35173,0.0589629,0.0164784,44.7212,0.535169,-0.0162897,0.0388093,2.3517,0.0589629,0.000413824,44.7215,-0.508672,-1.57382,-0.00376374,-0.00305945,0.0589629,0.0241916,43.6859,0.535056,-1.57384,-0.00228324,-0.00304143,0.0589629,
0.3535,7.43996e-06,43.8784,0.00848207,-0.000202406,-0.000175934,0.000104752,0.24652,7.43996e-06,43.8784,0.00848207,-0.000202406,-0.000175934,0.000104752,0.24652,7.43996e-06,43.8784,0.00848207,-0.000202406,-0.000175934,0.000104752,0.24652,7.43996e-06,43.8784,0.00848207,-0.000202406,-0.000175934,0.000104752,0.24652,7.43996e-06,43.8784,0.00848207,-0.000202406,-0.000175934,0.000104752,0.24652,-0.722945,43.8608,0.01537,0.00540852,0.0133682,-2.35188,0.0589629,0.747579,43.8562,0.0109806,0.00615032,0.0140998,-2.35187,0.0589629,0.00812191,43.341,-0.508821,-0.0149331,0.0374839,2.35176,0.0589629,0.0164871,44.376,0.535169,-0.0171587,0.0396873,2.35166,0.0589629,0.000395936,44.3763,-0.508666,-1.57382,-0.00225531,-0.00305569,0.0589629,0.0242119,43.3407,0.535063,-1.57383,-0.00334803,-0.00304291,0.0589629,
0.3636,9.17776e-06,43.5232,0.00847995,-0.000316547,-0.000280963,0.00015574,0.24652,9.17776e-06,43.5232,0.00847995,-0.000316547,-0.000280963,0.00015574,0.24652,9.17776e-06,43.5232,0.00847995,-0.000316547,-0.000280963,0.00015574,0.24652,9.17776e-06,43.5232,0.00847995,-0.000316547,-0.000280963,0.00015574,0.24652,9.17776e-06,43.5232,0.00847995,-0.000316547,-0.000280963,0.00015574,0.24652,-0.722943,43.5056,0.0153754,0.00569004,0.01365,-2.35188,0.0589629,0.747581,43.501,0.0109803,0.00562597,0.0135765,-2.35188,0.0589629,0.00811532,42.9858,-0.508822,-0.0158974,0.0384606,2.35171,0.0589629,0.0164806,44.0208,0.535169,-0.0163091,0.0388678,2.35169,0.0589629,0.000372861,44.0211,-0.508667,-1.57382,-0.00205325,-0.00305819,0.0589629,0.0242367,42.9855,0.535069,-1.57383,-0.00385711,-0.00304308,0.0589629,
0.3737,1.34539e-05,43.158,0.00848095,-0.000326317,-0.000324639,0.000217792,0.24652,1.34539e-05,43.158,0.00848095,-0.000326317,-0.000324639,0.000217792,0.24652,1.34539e-05,43.158,0.00848095,-0.000326317,-0.000324639,0.000217792,0.24652,1.34539e-05,43.158,0.00848095,-0.000326317,-0.000324639,0.000217792,0.24652,1.34539e-05,43.158,0.00848095,-0.000326317,-0.000324639,0.000217792,0.24652,-0.72294,43.1403,0.0153818,0.00612243,0.0140762,-2.35187,0.0589629,0.747583,43.1358,0.0109786,0.0054434,0.0133993,-2.35188,0.0589629,0.00810434,42.6205,-0.50882,-0.016745,0.0393039,2.35167,0.0589629,0.016471,43.6556,0.53517,-0.0153818,0.0379538,2.35171,0.0589629,0.00036644,43.6559,-0.508676,-1.57381,-0.0035326,-0.00306293,0.0589629,0.0242412,42.6203,0.535066,-1.57383,-0.00284899,-0.00304194,0.0589629,
0.3838,1.19159e-05,42.7828,0.00848314,-0.000246771,-0.000277895,0.000257863,0.24652,1.19159e-05,42.7828,0.00848314,-0.000246771,-0.000277895,0.000257863,0.24652,1.19159e-05,42.7828,0.00848314,-0.000246771,-0.000277895,0.000257863,0.24652,1.19159e-05,42.7828,0.00848314,-0.000246771,-0.000277895,0.000257863,0.24652,1.19159e-05,42.7828,0.00848314,-0.000246771,-0.000277895,0.000257863,0.24652,-0.722942,42.7651,0.0153803,0.00587306,0.0138263,-2.35188,0.0589629,0.747581,42.7606,0.0109755,0.00596104,0.0139168,-2.35188,0.0589629,0.00810959,42.2453,-0.508819,-0.0158346,0.0383888,2.3517,0.0589629,0.0164776,43.2804,0.53517,-0.0161788,0.0387295,2.35168,0.0589629,0.000379504,43.2806,-0.508681,-1.57381,-0.00389986,-0.00306254,0.0589629,0.0242265,42.245,0.535065,-1.57384,-0.00222965,-0.0030433,0.0589629,
0.3939,7.66379e-06,42.3976,0.00848211,-0.000169653,-0.000199571,0.000257504,0.24652,7.66379e-06,42.3976,0.00848211,-0.000169653,-0.000199571,0.000257504,0.24652,7.66379e-06,42.3976,0.00848211,-0.000169653,-0.000199571,0.000257504,0.24652,7.66379e-06,42.3976,0.00848211,-0.000169653,-0.000199571,0.000257504,0.24652,7.66379e-06,42.3976,0.00848211,-0.000169653,-0.000199571,0.000257504,0.24652,-0.722945,42.3799,0.0153746,0.00540163,0.0133615,-2.35189,0.0589629,0.747579,42.3754,0.0109767,0.00614796,0.0140992,-2.35188,0.0589629,0.00811999,41.8601,-0.50882,-0.0149477,0.0374964,2.35174,0.0589629,0.0164884,42.8952,0.535169,-0.0171603,0.039687,2.35164,0.0589629,0.000396457,42.8954,-0.508676,-1.57382,-0.00247378,-0.00305859,0.0589629,0.0242111,41.8598,0.535071,-1.57383,-0.00317498,-0.00304557,0.0589629,
0.404,9.10359e-06,42.0023,0.00847965,-0.000162567,-0.000166952,0.000221173,0.24652,9.10359e-06,42.0023,0.00847965,-0.000162567,-0.000166952,0.000221173,0.24652,9.10359e-06,42.0023,0.00847965,-0.000162567,-0.000166952,0.000221173,0.24652,9.10359e-06,42.0023,0.00847965,-0.000162567,-0.000166952,0.000221173,0.24652,9.10359e-06,42.0023,0.00847965,-0.000162567,-0.000166952,0.000221173,0.24652,-0.722943,41.9847,0.0153735,0.00559812,0.0135594,-2.35188,0.0589629,0.74758,41.9801,0.0109823,0.00561828,0.0135695,-2.35188,0.0589629,0.00811513,41.4649,-0.508821,-0.0158114,0.0383494,2.35171,0.0589629,0.0164827,42.4999,0.535168,-0.0164287,0.0389602,2.35167,0.0589629,0.00040088,42.5002,-0.508671,-1.57382,-0.00195697,-0.00305793,0.0589629,0.0242082,41.4646,0.535073,-1.57383,-0.00390672,-0.00304385,0.0589629,
0.4141,1.34383e-05,41.5971,0.00848047,-0.000215615,-0.000201939,0.000171336,0.24652,1.34383e-05,41.5971,0.00848047,-0.000215615,-0.000201939,0.000171336,0.24652,1.34383e-05,41.5971,0.00848047,-0.000215615,-0.000201939,0.000171336,0.24652,1.34383e-05,41.5971,0.00848047,-0.000215615,-0.000201939,0.000171336,0.24652,1.34383e-05,41.5971,0.00848047,-0.000215615,-0.000201939,0.000171336,0.24652,-0.72294,41.5794,0.0153765,0.00607838,0.014033,-2.35187,0.0589629,0.747582,41.5749,0.0109841,0.00539931,0.0133546,-2.35188,0.0589629,0.00810506,41.0596,-0.50882,-0.0167432,0.0392802,2.35168,0.0589629,0.0164712,42.0947,0.535169,-0.015406,0.0379556,2.35172,0.0589629,0.000391209,42.0949,-0.508673,-1.57381,-0.00331924,-0.00306039,0.0589629,0.0242163,41.0593,0.535065,-1.57383,-0.00304233,-0.00304027,0.0589629,
0.4242,1.21944e-05,41.1819,0.00848329,-0.000269085,-0.000260523,0.000134851,0.24652,1.21944e-05,41.1819,0.00848329,-0.000269085,-0.000260523,0.000134851,0.24652,1.21944e-05,41.1819,0.00848329,-0.000269085,-0.000260523,0.000134851,0.24652,1.21944e-05,41.1819,0.00848329,-0.000269085,-0.000260523,0.000134851,0.24652,1.21944e-05,41.1819,0.00848329,-0.000269085,-0.000260523,0.000134851,0.24652,-0.722941,41.1642,0.0153773,0.00592669,0.013879,-2.35187,0.0589629,0.747581,41.1596,0.0109786,0.00593055,0.0138857,-2.35187,0.0589629,0.00810988,40.6444,-0.508819,-0.0159287,0.0384833,2.35172,0.0589629,0.0164756,41.6794,0.53517,-0.0160703,0.0386233,2.3517,0.0589629,0.000379245,41.6797,-0.508674,-1.57381,-0.00397575,-0.00306073,0.0589629,0.0242268,40.6441,0.535058,-1.57384,-0.00220455,-0.00304112,0.0589629,
0.4343,7.71173e-06,40.7566,0.00848292,-0.000276041,-0.000284402,0.000129004,0.24652,7.71173e-06,40.7566,0.00848292,-0.000276041,-0.000284402,0.000129004,0.24652,7.71173e-06,40.7566,0.00848292,-0.000276041,-0.000284402,0.000129004,0.24652,7.71173e-06,40.7566,0.00848292,-0.000276041,-0.000284402,0.000129004,0.24652,7.71173e-06,40.7566,0.00848292,-0.000276041,-0.000284402,0.000129004,0.24652,-0.722944,40.7389,0.0153761,0.00545343,0.0134117,-2.35188,0.0589629,0.747579,40.7344,0.0109743,0.00619499,0.014146,-2.35187,0.0589629,0.0081203,40.2191,-0.50882,-0.0149486,0.0375164,2.35175,0.0589629,0.0164872,41.2542,0.535169,-0.0171237,0.0396698,2.35166,0.0589629,0.000376361,41.2544,-0.508669,-1.57382,-0.00268381,-0.00305906,0.0589629,0.0242313,40.2188,0.535062,-1.57383,-0.00296745,-0.00304524,0.0589629,
0.4444,8.67356e-06,40.3213,0.00848008,-0.000239556,-0.000257386,0.000153723,0.24652,8.67356e-06,40.3213,0.00848008,-0.000239556,-0.000257386,0.000153723,0.24652,8.67356e-06,40.3213,0.00848008,-0.000239556,-0.000257386,0.000153723,0.24652,8.67356e-06,40.3213,0.00848008,-0.000239556,-0.000257386,0.000153723,0.24652,8.67356e-06,40.3213,0.00848008,-0.000239556,-0.000257386,0.000153723,0.24652,-0.722943,40.3037,0.0153771,0.00558018,0.0135413,-2.35188,0.0589629,0.74758,40.2991,0.0109775,0.00568425,0.0136351,-2.35188,0.0589629,0.00811571,39.7839,-0.508822,-0.0157051,0.0382607,2.35172,0.0589629,0.0164838,40.8189,0.535168,-0.0165214,0.0390684,2.35168,0.0589629,0.000383107,40.8192,-0.508667,-1.57382,-0.00188772,-0.00305967,0.0589629,0.0242262,39.7836,0.535069,-1.57383,-0.00389166,-0.00304552,0.0589629,
0.4545,1.3238e-05,39.8761,0.00848003,-0.000200625,-0.000213644,0.00019306,0.24652,1.3238e-05,39.8761,0.00848003,-0.000200625,-0.000213644,0.00019306,0.24652,1.3238e-05,39.8761,0.00848003,-0.000200625,-0.000213644,0.00019306,0.24652,1.3238e-05,39.8761,0.00848003,-0.000200625,-0.000213644,0.00019306,0.24652,1.3238e-05,39.8761,0.00848003,-0.000200625,-0.000213644,0.00019306,0.24652,-0.72294,39.8584,0.0153785,0.00605123,0.0140071,-2.35187,0.0589629,0.747582,39.8539,0.0109821,0.00538211,0.0133372,-2.35188,0.0589629,0.00810475,39.3386,-0.50882,-0.0167296,0.0392664,2.35168,0.0589629,0.0164724,40.3737,0.535169,-0.0154405,0.0379895,2.35172,0.0589629,0.000391386,40.3739,-0.508673,-1.57381,-0.00309195,-0.00306156,0.0589629,0.0242163,39.3383,0.535067,-1.57383,-0.00323778,-0.00304177,0.0589629,
0.4646,1.26061e-05,39.4208,0.00848276,-0.000195244,-0.000197101,0.000224968,0.24652,1.26061e-05,39.4208,0.00848276,-0.000195244,-0.000197101,0.000224968,0.24652,1.26061e-05,39.4208,0.00848276,-0.000195244,-0.000197101,0.000224968,0.24652,1.26061e-05,39.4208,0.00848276,-0.000195244,-0.000197101,0.000224968,0.24652,1.26061e-05,39.4208,0.00848276,-0.000195244,-0.000197101,0.000224968,0.24652,-0.722941,39.4031,0.0153762,0.00594003,0.0138929,-2.35188,0.0589629,0.747581,39.3986,0.010981,0.00586076,0.0138165,-2.35188,0.0589629,0.00810867,38.8833,-0.508819,-0.0160371,0.038577,2.3517,0.0589629,0.0164752,39.9184,0.53517,-0.0159833,0.0385234,2.35169,0.0589629,0.000393624,39.9186,-0.508679,-1.57381,-0.00402165,-0.00306041,0.0589629,0.0242122,38.883,0.535064,-1.57384,-0.00224369,-0.0030408,0.0589629,
