time,0_rod(payload_bars compound_jI9Z3N).X,0_rod(payload_bars compound_jI9Z3N).Y,0_rod(payload_bars compound_jI9Z3N).Z,0_rod(payload_bars compound_jI9Z3N).Euler1,0_rod(payload_bars compound_jI9Z3N).Euler2,0_rod(payload_bars compound_jI9Z3N).Euler3,0_rod(payload_bars compound_jI9Z3N).mass,1_rod(payload_bars compound_jI9Z3N).X,1_rod(payload_bars compound_jI9Z3N).Y,1_rod(payload_bars compound_jI9Z3N).Z,1_rod(payload_bars compound_jI9Z3N).Euler1,1_rod(payload_bars compound_jI9Z3N).Euler2,1_rod(payload_bars compound_jI9Z3N).Euler3,1_rod(payload_bars compound_jI9Z3N).mass,2_rod(payload_bars compound_jI9Z3N).X,2_rod(payload_bars compound_jI9Z3N).Y,2_rod(payload_bars compound_jI9Z3N).Z,2_rod(payload_bars compound_jI9Z3N).Euler1,2_rod(payload_bars compound_jI9Z3N).Euler2,2_rod(payload_bars compound_jI9Z3N).Euler3,2_rod(payload_bars compound_jI9Z3N).mass,3_rod(payload_bars compound_jI9Z3N).X,3_rod(payload_bars compound_jI9Z3N).Y,3_rod(payload_bars compound_jI9Z3N).Z,3_rod(payload_bars compound_jI9Z3N).Euler1,3_rod(payload_bars compound_jI9Z3N).Euler2,3_rod(payload_bars compound_jI9Z3N).Euler3,3_rod(payload_bars compound_jI9Z3N).mass,4_rod(sense_bar compound_jI9Z3N).X,4_rod(sense_bar compound_jI9Z3N).Y,4_rod(sense_bar compound_jI9Z3N).Z,4_rod(sense_bar compound_jI9Z3N).Euler1,4_rod(sense_bar compound_jI9Z3N).Euler2,4_rod(sense_bar compound_jI9Z3N).Euler3,4_rod(sense_bar compound_jI9Z3N).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.1414,-0.000228381,49.0261,0.00853257,0.000562075,-0.000318919,-0.000136165,0.24652,-0.000228381,49.0261,0.00853257,0.000562075,-0.000318919,-0.000136165,0.24652,-0.000228381,49.0261,0.00853257,0.000562075,-0.000318919,-0.000136165,0.24652,-0.000228381,49.0261,0.00853257,0.000562075,-0.000318919,-0.000136165,0.24652,-0.000228381,49.0261,0.00853257,0.000562075,-0.000318919,-0.000136165,0.24652,-0.728246,49.0085,0.0154058,0.00517842,0.0129604,-2.35193,0.0592915,0.753018,49.0038,0.0108845,0.00634042,0.0141303,-2.35192,0.0592915,0.00839474,48.4846,-0.512777,0.0138795,0.00856065,-0.788903,0.0592915,0.0166666,49.5276,0.539093,0.0172146,0.00524935,-0.788883,0.0592915,0.0242807,48.4844,0.53863,-1.57382,-0.00229615,-0.00313273,0.0592915,0.000717449,49.5278,-0.512351,-1.57396,-0.00342233,-0.00299712,0.0592915,
0.1515,-0.000201822,48.881,0.00851152,-0.000281003,0.000587726,0.00019122,0.24652,-0.000201822,48.881,0.00851152,-0.000281003,0.000587726,0.00019122,0.24652,-0.000201822,48.881,0.00851152,-0.000281003,0.000587726,0.00019122,0.24652,-0.000201822,48.881,0.00851152,-0.000281003,0.000587726,0.00019122,0.24652,-0.000201822,48.881,0.00851152,-0.000281003,0.000587726,0.00019122,0.24652,-0.728542,48.8633,0.0153087,0.00617991,0.0139317,-2.35195,0.0592915,0.753192,48.8589,0.0110105,0.00558798,0.0133218,-2.35196,0.0592915,0.008464,48.3394,-0.512881,0.0166305,0.00582351,-0.788869,0.0592915,0.0166255,49.3828,0.539201,0.0160818,0.00636813,-0.788911,0.0592915,0.0242723,48.3393,0.538829,-1.57372,-0.00341072,-0.00306856,0.0592915,0.000709264,49.383,-0.512495,-1.5739,-0.00296969,-0.00289478,0.0592915,
0.1616,-0.000237595,48.7259,0.00848084,-0.000506539,0.000741092,0.000166978,0.24652,-0.000237595,48.7259,0.00848084,-0.000506539,0.000741092,0.000166978,0.24652,-0.000237595,48.7259,0.00848084,-0.000506539,0.000741092,0.000166978,0.24652,-0.000237595,48.7259,0.00848084,-0.000506539,0.000741092,0.000166978,0.24652,-0.000237595,48.7259,0.00848084,-0.000506539,0.000741092,0.000166978,0.24652,-0.728316,48.7083,0.015328,0.00596393,0.0136755,-2.35195,0.0592915,0.753062,48.7038,0.0110556,0.00487707,0.0125926,-2.35196,0.0592915,0.00850036,48.1845,-0.51277,0.0180036,0.00446882,-0.788875,0.0592915,0.0166261,49.2276,0.53911,0.0147744,0.00767462,-0.788904,0.0592915,0.0242819,48.1843,0.53873,-1.57371,-0.00372126,-0.00305135,0.0592915,0.000715578,49.2278,-0.512353,-1.57387,-0.00280418,-0.00289341,0.0592915,
0.1717,-0.000220706,48.5609,0.0084934,-5.1226e-05,0.000279949,-9.98778e-05,0.24652,-0.000220706,48.5609,0.0084934,-5.1226e-05,0.000279949,-9.98778e-05,0.24652,-0.000220706,48.5609,0.0084934,-5.1226e-05,0.000279949,-9.98778e-05,0.24652,-0.000220706,48.5609,0.0084934,-5.1226e-05,0.000279949,-9.98778e-05,0.24652,-0.000220706,48.5609,0.0084934,-5.1226e-05,0.000279949,-9.98778e-05,0.24652,-0.72833,48.5433,0.0153775,0.00500222,0.0127304,-2.35194,0.0592915,0.753056,48.5387,0.0109844,0.00551047,0.0132449,-2.35193,0.0592915,0.00844874,48.0194,-0.512792,0.0154959,0.00696067,-0.788891,0.0592915,0.0166317,49.0625,0.539131,0.0157935,0.00666486,-0.788892,0.0592915,0.0242805,48.0192,0.538701,-1.57376,-0.00265789,-0.00308606,0.0592915,0.000713176,49.0627,-0.512354,-1.5739,-0.00318427,-0.00294151,0.0592915,
0.1818,-0.000201488,48.3858,0.00851569,0.000395859,-0.000104064,-0.000182261,0.24652,-0.000201488,48.3858,0.00851569,0.000395859,-0.000104064,-0.000182261,0.24652,-0.000201488,48.3858,0.00851569,0.000395859,-0.000104064,-0.000182261,0.24652,-0.000201488,48.3858,0.00851569,0.000395859,-0.000104064,-0.000182261,0.24652,-0.000201488,48.3858,0.00851569,0.000395859,-0.000104064,-0.000182261,0.24652,-0.728498,48.3682,0.0154095,0.00517936,0.0129276,-2.35193,0.0592915,0.753166,48.3636,0.0109057,0.00631726,0.014065,-2.35191,0.0592915,0.00841505,47.8443,-0.512897,0.0137303,0.00870544,-0.788891,0.0592915,0.0166497,48.8875,0.53922,0.0170314,0.00542795,-0.788897,0.0592915,0.0242751,47.8441,0.538786,-1.57379,-0.00213383,-0.00312943,0.0592915,0.000711208,48.8877,-0.512469,-1.57396,-0.00334373,-0.00296214,0.0592915,
0.1919,-0.000218334,48.2007,0.00851353,0.000272911,-7.46835e-06,9.60718e-07,0.24652,-0.000218334,48.2007,0.00851353,0.000272911,-7.46835e-06,9.60718e-07,0.24652,-0.000218334,48.2007,0.00851353,0.000272911,-7.46835e-06,9.60718e-07,0.24652,-0.000218334,48.2007,0.00851353,0.000272911,-7.46835e-06,9.60718e-07,0.24652,-0.000218334,48.2007,0.00851353,0.000272911,-7.46835e-06,9.60718e-07,0.24652,-0.728364,48.1831,0.0153885,0.00609765,0.013874,-2.35193,0.0592915,0.753074,48.1785,0.010933,0.00581731,0.0135663,-2.35193,0.0592915,0.00842937,47.6592,-0.512812,0.0159395,0.00651228,-0.788881,0.0592915,0.0166576,48.7024,0.539124,0.016,0.00645215,-0.788898,0.0592915,0.0242774,47.6591,0.538715,-1.57379,-0.00313109,-0.00311333,0.0592915,0.000715355,48.7026,-0.512384,-1.57394,-0.00297196,-0.00296061,0.0592915,
0.202,-0.000218469,48.0056,0.00849816,-6.25998e-05,0.000290969,0.000132214,0.24652,-0.000218469,48.0056,0.00849816,-6.25998e-05,0.000290969,0.000132214,0.24652,-0.000218469,48.0056,0.00849816,-6.25998e-05,0.000290969,0.000132214,0.24652,-0.000218469,48.0056,0.00849816,-6.25998e-05,0.000290969,0.000132214,0.24652,-0.000218469,48.0056,0.00849816,-6.25998e-05,0.000290969,0.000132214,0.24652,-0.728388,47.988,0.0153751,0.00602659,0.013745,-2.35194,0.0592915,0.753085,47.9834,0.0109821,0.00490799,0.0126648,-2.35196,0.0592915,0.00846256,47.4641,-0.512795,0.0179478,0.00452447,-0.788878,0.0592915,0.0166426,48.5073,0.539133,0.0146936,0.00775553,-0.788902,0.0592915,0.0242771,47.464,0.538731,-1.57375,-0.00380909,-0.00309117,0.0592915,0.000710839,48.5075,-0.512398,-1.57391,-0.0028276,-0.00293643,0.0592915,
0.2121,-0.00021465,47.8005,0.00850065,-0.000170459,0.00044264,3.62466e-05,0.24652,-0.00021465,47.8005,0.00850065,-0.000170459,0.00044264,3.62466e-05,0.24652,-0.00021465,47.8005,0.00850065,-0.000170459,0.00044264,3.62466e-05,0.24652,-0.00021465,47.8005,0.00850065,-0.000170459,0.00044264,3.62466e-05,0.24652,-0.00021465,47.8005,0.00850065,-0.000170459,0.00044264,3.62466e-05,0.24652,-0.728442,47.7829,0.0153419,0.00508564,0.0128398,-2.35195,0.0592915,0.753129,47.7784,0.0110022,0.00528917,0.0130138,-2.35194,0.0592915,0.00846147,47.259,-0.512846,0.0159987,0.00645821,-0.788879,0.0592915,0.0166353,48.3022,0.539167,0.0157576,0.00669731,-0.788903,0.0592915,0.0242791,47.2588,0.538776,-1.57374,-0.00287707,-0.00308058,0.0592915,0.000711505,48.3024,-0.512423,-1.5739,-0.00324726,-0.00291471,0.0592915,
0.2222,-0.000210795,47.5854,0.00850721,1.34997e-05,0.00025584,-0.000104094,0.24652,-0.000210795,47.5854,0.00850721,1.34997e-05,0.00025584,-0.000104094,0.24652,-0.000210795,47.5854,0.00850721,1.34997e-05,0.00025584,-0.000104094,0.24652,-0.000210795,47.5854,0.00850721,1.34997e-05,0.00025584,-0.000104094,0.24652,-0.000210795,47.5854,0.00850721,1.34997e-05,0.00025584,-0.000104094,0.24652,-0.728386,47.5678,0.0153651,0.00509982,0.012831,-2.35193,0.0592915,0.753092,47.5633,0.0109677,0.00626123,0.0139994,-2.35192,0.0592915,0.00843328,47.044,-0.512824,0.0138675,0.00857146,-0.788896,0.0592915,0.0166263,48.0871,0.539155,0.0171809,0.00528138,-0.788892,0.0592915,0.0242784,47.0438,0.538722,-1.57377,-0.00213887,-0.00308752,0.0592915,0.000714419,48.0873,-0.512395,-1.57391,-0.00333951,-0.00293843,0.0592915,
0.2323,-0.000210387,47.3603,0.008508,0.000202027,3.73078e-05,-8.18328e-05,0.24652,-0.000210387,47.3603,0.008508,0.000202027,3.73078e-05,-8.18328e-05,0.24652,-0.000210387,47.3603,0.008508,0.000202027,3.73078e-05,-8.18328e-05,0.24652,-0.000210387,47.3603,0.008508,0.000202027,3.73078e-05,-8.18328e-05,0.24652,-0.000210387,47.3603,0.008508,0.000202027,3.73078e-05,-8.18328e-05,0.24652,-0.72842,47.3427,0.0153905,0.0060149,0.0137781,-2.35192,0.0592915,0.753108,47.3381,0.0109432,0.00601839,0.0137621,-2.35192,0.0592915,0.00842935,46.8188,-0.512844,0.0155881,0.00686329,-0.788887,0.0592915,0.0166503,47.862,0.539163,0.0161561,0.00629908,-0.788893,0.0592915,0.024276,46.8186,0.538745,-1.57378,-0.00293169,-0.00311131,0.0592915,0.000713264,47.8622,-0.51241,-1.57394,-0.00292909,-0.00295427,0.0592915,
0.2424,-0.000214338,47.1252,0.00850976,0.000204737,6.31426e-05,4.00714e-05,0.24652,-0.000214338,47.1252,0.00850976,0.000204737,6.31426e-05,4.00714e-05,0.24652,-0.000214338,47.1252,0.00850976,0.000204737,6.31426e-05,4.00714e-05,0.24652,-0.000214338,47.1252,0.00850976,0.000204737,6.31426e-05,4.00714e-05,0.24652,-0.000214338,47.1252,0.00850976,0.000204737,6.31426e-05,4.00714e-05,0.24652,-0.728429,47.1076,0.0153878,0.00609633,0.0138537,-2.35193,0.0592915,0.753107,47.103,0.010943,0.00499391,0.0127521,-2.35195,0.0592915,0.00844675,46.5837,-0.512833,0.0177797,0.00468749,-0.788871,0.0592915,0.016662,47.6269,0.539153,0.0145884,0.00785633,-0.788908,0.0592915,0.0242759,46.5835,0.538749,-1.57377,-0.00375096,-0.0031142,0.0592915,0.000710831,47.6271,-0.51242,-1.57394,-0.00280203,-0.00295166,0.0592915,
0.2525,-0.000212668,46.8801,0.00850433,3.16024e-05,0.000235026,6.77985e-05,0.24652,-0.000212668,46.8801,0.00850433,3.16024e-05,0.000235026,6.77985e-05,0.24652,-0.000212668,46.8801,0.00850433,3.16024e-05,0.000235026,6.77985e-05,0.24652,-0.000212668,46.8801,0.00850433,3.16024e-05,0.000235026,6.77985e-05,0.24652,-0.000212668,46.8801,0.00850433,3.16024e-05,0.000235026,6.77985e-05,0.24652,-0.728411,46.8625,0.0153709,0.00516909,0.0129124,-2.35195,0.0592915,0.7531,46.8579,0.0109699,0.00510692,0.0128536,-2.35195,0.0592915,0.00844691,46.3386,-0.512817,0.0162374,0.00622196,-0.788881,0.0592915,0.0166417,47.3817,0.539145,0.0154998,0.00695415,-0.788901,0.0592915,0.0242781,46.3384,0.538742,-1.57376,-0.00304488,-0.0030957,0.0592915,0.000710623,47.3819,-0.512407,-1.57392,-0.00325335,-0.00293994,0.0592915,
0.2626,-0.000211537,46.6249,0.00850068,-9.60425e-05,0.00034416,-2.01063e-05,0.24652,-0.000211537,46.6249,0.00850068,-9.60425e-05,0.00034416,-2.01063e-05,0.24652,-0.000211537,46.6249,0.00850068,-9.60425e-05,0.00034416,-2.01063e-05,0.24652,-0.000211537,46.6249,0.00850068,-9.60425e-05,0.00034416,-2.01063e-05,0.24652,-0.000211537,46.6249,0.00850068,-9.60425e-05,0.00034416,-2.01063e-05,0.24652,-0.72841,46.6073,0.0153567,0.00502519,0.0127687,-2.35194,0.0592915,0.753111,46.6028,0.0109871,0.00614735,0.0138729,-2.35193,0.0592915,0.00844174,46.0834,-0.512831,0.0139908,0.00845145,-0.788898,0.0592915,0.0166254,47.1266,0.53916,0.0172024,0.00526213,-0.788891,0.0592915,0.0242795,46.0833,0.538751,-1.57375,-0.00219396,-0.00308326,0.0592915,0.000714062,47.1268,-0.512406,-1.57391,-0.00341293,-0.00292712,0.0592915,
0.2727,-0.000211668,46.3598,0.00850429,-2.12127e-05,0.000281216,-7.52773e-05,0.24652,-0.000211668,46.3598,0.00850429,-2.12127e-05,0.000281216,-7.52773e-05,0.24652,-0.000211668,46.3598,0.00850429,-2.12127e-05,0.000281216,-7.52773e-05,0.24652,-0.000211668,46.3598,0.00850429,-2.12127e-05,0.000281216,-7.52773e-05,0.24652,-0.000211668,46.3598,0.00850429,-2.12127e-05,0.000281216,-7.52773e-05,0.24652,-0.72841,46.3422,0.0153653,0.00595031,0.0136854,-2.35193,0.0592915,0.753105,46.3376,0.0109737,0.00617754,0.0139129,-2.35192,0.0592915,0.00844414,45.8183,-0.512834,0.0153988,0.00704915,-0.788885,0.0592915,0.0166327,46.8615,0.539162,0.0164544,0.00600091,-0.788895,0.0592915,0.0242763,45.8181,0.538741,-1.57376,-0.00282204,-0.00308793,0.0592915,0.000714273,46.8617,-0.512405,-1.57392,-0.00293135,-0.00293288,0.0592915,
0.2828,-0.000212703,46.0847,0.00850395,0.00011101,0.00014837,-2.50927e-05,0.24652,-0.000212703,46.0847,0.00850395,0.00011101,0.00014837,-2.50927e-05,0.24652,-0.000212703,46.0847,0.00850395,0.00011101,0.00014837,-2.50927e-05,0.24652,-0.000212703,46.0847,0.00850395,0.00011101,0.00014837,-2.50927e-05,0.24652,-0.000212703,46.0847,0.00850395,0.00011101,0.00014837,-2.50927e-05,0.24652,-0.728429,46.067,0.015383,0.00615056,0.0139031,-2.35193,0.0592915,0.753105,46.0625,0.0109586,0.0051453,0.0128927,-2.35194,0.0592915,0.00845034,45.5431,-0.512836,0.0177229,0.00474409,-0.788872,0.0592915,0.0166535,46.5863,0.539159,0.014667,0.0077783,-0.788906,0.0592915,0.0242753,45.543,0.53875,-1.57377,-0.00367913,-0.0031049,0.0592915,0.000710747,46.5865,-0.512411,-1.57393,-0.00273344,-0.0029451,0.0592915,
0.2929,-0.000212215,45.7995,0.00850925,0.000157378,0.000102151,3.88762e-05,0.24652,-0.000212215,45.7995,0.00850925,0.000157378,0.000102151,3.88762e-05,0.24652,-0.000212215,45.7995,0.00850925,0.000157378,0.000102151,3.88762e-05,0.24652,-0.000212215,45.7995,0.00850925,0.000157378,0.000102151,3.88762e-05,0.24652,-0.000212215,45.7995,0.00850925,0.000157378,0.000102151,3.88762e-05,0.24652,-0.728426,45.7819,0.0153802,0.0052506,0.0130097,-2.35194,0.0592915,0.753107,45.7773,0.0109513,0.00496283,0.0127192,-2.35195,0.0592915,0.00844114,45.258,-0.51283,0.0164432,0.00601826,-0.78888,0.0592915,0.0166537,46.3012,0.539153,0.0152361,0.0072168,-0.788902,0.0592915,0.0242782,45.2578,0.538746,-1.57377,-0.00313875,-0.00310981,0.0592915,0.000710185,46.3014,-0.512419,-1.57393,-0.00320732,-0.00294975,0.0592915,
0.303,-0.000207634,45.5043,0.00850932,0.000101788,0.000162124,2.07108e-05,0.24652,-0.000207634,45.5043,0.00850932,0.000101788,0.000162124,2.07108e-05,0.24652,-0.000207634,45.5043,0.00850932,0.000101788,0.000162124,2.07108e-05,0.24652,-0.000207634,45.5043,0.00850932,0.000101788,0.000162124,2.07108e-05,0.24652,-0.000207634,45.5043,0.00850932,0.000101788,0.000162124,2.07108e-05,0.24652,-0.728416,45.4867,0.0153716,0.0049792,0.0127331,-2.35195,0.0592915,0.753107,45.4821,0.0109568,0.00597504,0.0137168,-2.35193,0.0592915,0.00842741,44.9628,-0.512827,0.0140155,0.00842625,-0.788897,0.0592915,0.0166351,46.006,0.539152,0.0170533,0.00540967,-0.788893,0.0592915,0.0242785,44.9626,0.538742,-1.57377,-0.00225367,-0.00309882,0.0592915,0.000712915,46.0062,-0.512413,-1.57392,-0.00348167,-0.00294509,0.0592915,
0.3131,-0.000209665,45.1992,0.00850275,5.34468e-07,0.000255009,-3.84366e-05,0.24652,-0.000209665,45.1992,0.00850275,5.34468e-07,0.000255009,-3.84366e-05,0.24652,-0.000209665,45.1992,0.00850275,5.34468e-07,0.000255009,-3.84366e-05,0.24652,-0.000209665,45.1992,0.00850275,5.34468e-07,0.000255009,-3.84366e-05,0.24652,-0.000209665,45.1992,0.00850275,5.34468e-07,0.000255009,-3.84366e-05,0.24652,-0.728422,45.1815,0.0153691,0.00585274,0.0135968,-2.35193,0.0592915,0.753112,45.177,0.0109711,0.00629874,0.014029,-2.35192,0.0592915,0.00844054,44.6577,-0.512836,0.015131,0.00731547,-0.788888,0.0592915,0.016633,45.7008,0.539164,0.0166471,0.00580977,-0.788894,0.0592915,0.0242762,44.6575,0.538752,-1.57376,-0.00273281,-0.00309075,0.0592915,0.00071409,45.7011,-0.51241,-1.57392,-0.0030186,-0.00293458,0.0592915,
0.3232,-0.000216072,44.884,0.00850136,-3.05555e-05,0.000284732,-4.38732e-05,0.24652,-0.000216072,44.884,0.00850136,-3.05555e-05,0.000284732,-4.38732e-05,0.24652,-0.000216072,44.884,0.00850136,-3.05555e-05,0.000284732,-4.38732e-05,0.24652,-0.000216072,44.884,0.00850136,-3.05555e-05,0.000284732,-4.38732e-05,0.24652,-0.000216072,44.884,0.00850136,-3.05555e-05,0.000284732,-4.38732e-05,0.24652,-0.728414,44.8664,0.015369,0.00619306,0.0139296,-2.35192,0.0592915,0.753101,44.8618,0.0109779,0.00532767,0.0130706,-2.35194,0.0592915,0.00845995,44.3425,-0.512832,0.0176738,0.00479251,-0.788873,0.0592915,0.0166456,45.3857,0.539159,0.0148301,0.00761605,-0.788904,0.0592915,0.0242759,44.3423,0.538746,-1.57375,-0.00364048,-0.00309209,0.0592915,0.000711929,45.3859,-0.512405,-1.57392,-0.00267092,-0.00293248,0.0592915,
0.3333,-0.000213981,44.5588,0.00850191,2.70734e-05,0.00023449,2.73427e-06,0.24652,-0.000213981,44.5588,0.00850191,2.70734e-05,0.00023449,2.73427e-06,0.24652,-0.000213981,44.5588,0.00850191,2.70734e-05,0.00023449,2.73427e-06,0.24652,-0.000213981,44.5588,0.00850191,2.70734e-05,0.00023449,2.73427e-06,0.24652,-0.000213981,44.5588,0.00850191,2.70734e-05,0.00023449,2.73427e-06,0.24652,-0.728416,44.5412,0.0153731,0.00534923,0.0130957,-2.35194,0.0592915,0.753102,44.5366,0.0109725,0.00487349,0.0126185,-2.35195,0.0592915,0.00845181,44.0173,-0.512827,0.0167663,0.00569731,-0.788878,0.0592915,0.0166456,45.0605,0.539154,0.0151018,0.00734996,-0.788903,0.0592915,0.0242782,44.0171,0.538746,-1.57376,-0.00320885,-0.0030975,0.0592915,0.000710334,45.0607,-0.512406,-1.57392,-0.00311297,-0.00293892,0.0592915,
0.3434,-0.000206532,44.2236,0.00850621,8.52049e-05,0.000177353,2.32887e-05,0.24652,-0.000206532,44.2236,0.00850621,8.52049e-05,0.000177353,2.32887e-05,0.24652,-0.000206532,44.2236,0.00850621,8.52049e-05,0.000177353,2.32887e-05,0.24652,-0.000206532,44.2236,0.00850621,8.52049e-05,0.000177353,2.32887e-05,0.24652,-0.000206532,44.2236,0.00850621,8.52049e-05,0.000177353,2.32887e-05,0.24652,-0.728429,44.206,0.0153738,0.00495147,0.0127032,-2.35195,0.0592915,0.753115,44.2014,0.0109604,0.00578197,0.0135214,-2.35194,0.0592915,0.00843024,43.6821,-0.512832,0.0141353,0.00830823,-0.788896,0.0592915,0.0166345,44.7253,0.539159,0.0169232,0.00553971,-0.788893,0.0592915,0.0242786,43.6819,0.538751,-1.57377,-0.00229585,-0.00309899,0.0592915,0.0007122,44.7255,-0.512418,-1.57392,-0.00350791,-0.00294326,0.0592915,
0.3535,-0.000207671,43.8784,0.00850801,9.02405e-05,0.000167264,-8.49007e-06,0.24652,-0.000207671,43.8784,0.00850801,9.02405e-05,0.000167264,-8.49007e-06,0.24652,-0.000207671,43.8784,0.00850801,9.02405e-05,0.000167264,-8.49007e-06,0.24652,-0.000207671,43.8784,0.00850801,9.02405e-05,0.000167264,-8.49007e-06,0.24652,-0.000207671,43.8784,0.00850801,9.02405e-05,0.000167264,-8.49007e-06,0.24652,-0.728425,43.8608,0.0153747,0.0057591,0.0135064,-2.35193,0.0592915,0.753111,43.8562,0.0109563,0.00636319,0.0141025,-2.35193,0.0592915,0.00843246,43.3369,-0.512834,0.0148186,0.00762556,-0.78889,0.0592915,0.0166368,44.3801,0.539159,0.0167761,0.0056817,-0.788894,0.0592915,0.0242761,43.3367,0.538747,-1.57377,-0.00267015,-0.00309817,0.0592915,0.00071403,44.3803,-0.512416,-1.57393,-0.00311297,-0.00294261,0.0592915,
0.3636,-0.000213549,43.5232,0.00850229,4.78334e-05,0.000207327,-3.60915e-05,0.24652,-0.000213549,43.5232,0.00850229,4.78334e-05,0.000207327,-3.60915e-05,0.24652,-0.000213549,43.5232,0.00850229,4.78334e-05,0.000207327,-3.60915e-05,0.24652,-0.000213549,43.5232,0.00850229,4.78334e-05,0.000207327,-3.60915e-05,0.24652,-0.000213549,43.5232,0.00850229,4.78334e-05,0.000207327,-3.60915e-05,0.24652,-0.728421,43.5056,0.0153787,0.00621458,0.0139568,-2.35192,0.0592915,0.753103,43.501,0.0109657,0.00553229,0.0132745,-2.35193,0.0592915,0.00845319,42.9817,-0.512833,0.0174979,0.0049664,-0.788873,0.0592915,0.0166481,44.0249,0.539159,0.0149374,0.00750877,-0.788904,0.0592915,0.0242752,42.9815,0.538748,-1.57376,-0.00358963,-0.00309851,0.0592915,0.000711984,44.0251,-0.512406,-1.57393,-0.00268162,-0.00293954,0.0592915,
0.3737,-0.000214518,43.158,0.0085018,1.35958e-06,0.000259247,-1.84234e-05,0.24652,-0.000214518,43.158,0.0085018,1.35958e-06,0.000259247,-1.84234e-05,0.24652,-0.000214518,43.158,0.0085018,1.35958e-06,0.000259247,-1.84234e-05,0.24652,-0.000214518,43.158,0.0085018,1.35958e-06,0.000259247,-1.84234e-05,0.24652,-0.000214518,43.158,0.0085018,1.35958e-06,0.000259247,-1.84234e-05,0.24652,-0.72842,43.1404,0.01537,0.0054449,0.0131905,-2.35194,0.0592915,0.753105,43.1358,0.0109761,0.00483301,0.0125779,-2.35195,0.0592915,0.00845504,42.6165,-0.512832,0.0170354,0.00543006,-0.788876,0.0592915,0.016646,43.6597,0.539159,0.0149575,0.00749315,-0.788904,0.0592915,0.024278,42.6163,0.538749,-1.57376,-0.00327734,-0.00309588,0.0592915,0.000710218,43.6599,-0.512408,-1.57392,-0.00301734,-0.00293599,0.0592915,
0.3838,-0.000209652,42.7828,0.00850439,8.9504e-06,0.000253428,9.55171e-06,0.24652,-0.000209652,42.7828,0.00850439,8.9504e-06,0.000253428,9.55171e-06,0.24652,-0.000209652,42.7828,0.00850439,8.9504e-06,0.000253428,9.55171e-06,0.24652,-0.000209652,42.7828,0.00850439,8.9504e-06,0.000253428,9.55171e-06,0.24652,-0.000209652,42.7828,0.00850439,8.9504e-06,0.000253428,9.55171e-06,0.24652,-0.728415,42.7652,0.0153661,0.00493677,0.0126814,-2.35195,0.0592915,0.753108,42.7606,0.0109725,0.00557233,0.0133112,-2.35194,0.0592915,0.00843709,42.2413,-0.512827,0.0143401,0.00810559,-0.788894,0.0592915,0.0166316,43.2845,0.539156,0.0168149,0.00564798,-0.788894,0.0592915,0.0242794,42.2411,0.538746,-1.57376,-0.00234227,-0.00309227,0.0592915,0.000712317,43.2847,-0.512411,-1.57391,-0.00348152,-0.00293711,0.0592915,
0.3939,-0.000207868,42.3976,0.00850466,5.25237e-05,0.000203779,3.72431e-06,0.24652,-0.000207868,42.3976,0.00850466,5.25237e-05,0.000203779,3.72431e-06,0.24652,-0.000207868,42.3976,0.00850466,5.25237e-05,0.000203779,3.72431e-06,0.24652,-0.000207868,42.3976,0.00850466,5.25237e-05,0.000203779,3.72431e-06,0.24652,-0.000207868,42.3976,0.00850466,5.25237e-05,0.000203779,3.72431e-06,0.24652,-0.728422,42.3799,0.0153739,0.00566327,0.0134078,-2.35194,0.0592915,0.75311,42.3754,0.0109628,0.00637687,0.0141105,-2.35193,0.0592915,0.00843403,41.856,-0.512831,0.0145921,0.00785084,-0.788892,0.0592915,0.0166328,42.8992,0.539158,0.0169344,0.00552485,-0.788893,0.0592915,0.0242766,41.8559,0.538749,-1.57377,-0.00259871,-0.00309473,0.0592915,0.000714163,42.8994,-0.512412,-1.57392,-0.00320059,-0.00293981,0.0592915,
