time,0_rod(payload_bars compound_hW).X,0_rod(payload_bars compound_hW).Y,0_rod(payload_bars compound_hW).Z,0_rod(payload_bars compound_hW).Euler1,0_rod(payload_bars compound_hW).Euler2,0_rod(payload_bars compound_hW).Euler3,0_rod(payload_bars compound_hW).mass,1_rod(payload_bars compound_hW).X,1_rod(payload_bars compound_hW).Y,1_rod(payload_bars compound_hW).Z,1_rod(payload_bars compound_hW).Euler1,1_rod(payload_bars compound_hW).Euler2,1_rod(payload_bars compound_hW).Euler3,1_rod(payload_bars compound_hW).mass,2_rod(payload_bars compound_hW).X,2_rod(payload_bars compound_hW).Y,2_rod(payload_bars compound_hW).Z,2_rod(payload_bars compound_hW).Euler1,2_rod(payload_bars compound_hW).Euler2,2_rod(payload_bars compound_hW).Euler3,2_rod(payload_bars compound_hW).mass,3_rod(payload_bars compound_hW).X,3_rod(payload_bars compound_hW).Y,3_rod(payload_bars compound_hW).Z,3_rod(payload_bars compound_hW).Euler1,3_rod(payload_bars compound_hW).Euler2,3_rod(payload_bars compound_hW).Euler3,3_rod(payload_bars compound_hW).mass,4_rod(sense_bar compound_hW).X,4_rod(sense_bar compound_hW).Y,4_rod(sense_bar compound_hW).Z,4_rod(sense_bar compound_hW).Euler1,4_rod(sense_bar compound_hW).Euler2,4_rod(sense_bar compound_hW).Euler3,4_rod(sense_bar compound_hW).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.6261,-1.26746,9.13994,-2.19386,0.128395,0.105149,1.50219,0.24652,-1.26746,9.13994,-2.19386,0.128395,0.105149,1.50219,0.24652,-1.26746,9.13994,-2.19386,0.128395,0.105149,1.50219,0.24652,-1.26746,9.13994,-2.19386,0.128395,0.105149,1.50219,0.24652,-1.26746,9.13994,-2.19386,0.128395,0.105149,1.50219,0.24652,-1.98922,9.03794,-2.13323,0.15928,0.0869151,-0.846869,0.0593527,-0.523936,9.23273,-2.29588,0.115227,0.125426,-0.851548,0.0593527,-1.38184,9.61542,-2.76921,0.114803,0.0655778,0.712337,0.0593527,-1.13011,8.65551,-1.65995,0.114101,0.0647549,0.71208,0.0593527,-1.22343,8.57283,-2.70102,-2.46621,1.44345,-1.03125,0.0593527,-1.28911,9.69789,-1.72801,-2.61984,1.45207,-1.18299,0.0593527,
1.6362,-1.28757,8.92568,-2.22862,0.107055,0.115011,1.32589,0.24652,-1.28757,8.92568,-2.22862,0.107055,0.115011,1.32589,0.24652,-1.28757,8.92568,-2.22862,0.107055,0.115011,1.32589,0.24652,-1.28757,8.92568,-2.22862,0.107055,0.115011,1.32589,0.24652,-1.28757,8.92568,-2.22862,0.107055,0.115011,1.32589,0.24652,-2.01043,8.83694,-2.16002,0.138314,0.102467,-1.02227,0.0593527,-0.542489,8.99793,-2.33626,0.117163,0.115195,-1.02456,0.0593527,-1.3939,9.29404,-2.8792,0.112133,0.0931462,0.537902,0.0593527,-1.15838,8.541,-1.61715,0.102247,0.0766164,0.537034,0.0593527,-1.24,8.27891,-2.62896,-1.90634,1.30055,-0.459315,0.0593527,-1.31259,9.55622,-1.86738,-1.84496,1.26094,-0.399976,0.0593527,
1.6463,-1.30779,8.70106,-2.26383,0.0831648,0.119788,1.14979,0.24652,-1.30779,8.70106,-2.26383,0.0831648,0.119788,1.14979,0.24652,-1.30779,8.70106,-2.26383,0.0831648,0.119788,1.14979,0.24652,-1.30779,8.70106,-2.26383,0.0831648,0.119788,1.14979,0.24652,-1.30779,8.70106,-2.26383,0.0831648,0.119788,1.14979,0.24652,-2.03171,8.62748,-2.18931,0.0709937,0.130474,-1.20371,0.0593527,-0.56132,8.75254,-2.3734,0.130409,0.107589,-1.19666,0.0593527,-1.40526,8.95101,-2.96976,0.107528,0.139329,0.363944,0.0593527,-1.18665,8.42862,-1.59323,0.106059,0.135527,0.363442,0.0593527,-1.25813,7.99452,-2.54504,-1.74894,1.12428,-0.290246,0.0593527,-1.33434,9.385,-2.01805,-1.74386,1.11428,-0.285,0.0593527,
1.6564,-1.32792,8.46649,-2.29937,0.0587401,0.119508,0.973565,0.24652,-1.32792,8.46649,-2.29937,0.0587401,0.119508,0.973565,0.24652,-1.32792,8.46649,-2.29937,0.0587401,0.119508,0.973565,0.24652,-1.32792,8.46649,-2.29937,0.0587401,0.119508,0.973565,0.24652,-1.32792,8.46649,-2.29937,0.0587401,0.119508,0.973565,0.24652,-2.05292,8.40819,-2.22141,0.0609561,0.126177,-1.37847,0.0593527,-0.580043,8.49628,-2.40765,0.0824451,0.121858,-1.37581,0.0593527,-1.41654,8.58978,-3.03906,0.0749629,0.121203,0.186291,0.0593527,-1.21547,8.31456,-1.59027,0.0776194,0.135194,0.186497,0.0593527,-1.27805,7.72163,-2.45261,-1.69095,0.9579,-0.218921,0.0593527,-1.35442,9.18261,-2.17625,-1.70933,0.999872,-0.23358,0.0593527,
1.6665,-1.34805,8.22153,-2.33509,0.0345137,0.116583,0.796856,0.24652,-1.34805,8.22153,-2.33509,0.0345137,0.116583,0.796856,0.24652,-1.34805,8.22153,-2.33509,0.0345137,0.116583,0.796856,0.24652,-1.34805,8.22153,-2.33509,0.0345137,0.116583,0.796856,0.24652,-1.34805,8.22153,-2.33509,0.0345137,0.116583,0.796856,0.24652,-2.07403,8.1792,-2.25666,0.0794399,0.122431,-1.54954,0.0593527,-0.598957,8.23014,-2.43827,0.0139293,0.123536,-1.55759,0.0593527,-1.42775,8.21463,-3.08599,0.0498635,0.078392,0.00982767,0.0593527,-1.24424,8.19495,-1.60904,0.0498659,0.078093,0.00969056,0.0593527,-1.29968,7.46127,-2.35605,-1.66104,0.792985,-0.174559,0.0593527,-1.37282,8.9483,-2.33892,-1.66169,0.791832,-0.174378,0.0593527,
1.6766,-1.36812,7.96627,-2.37108,0.010886,0.110204,0.620568,0.24652,-1.36812,7.96627,-2.37108,0.010886,0.110204,0.620568,0.24652,-1.36812,7.96627,-2.37108,0.010886,0.110204,0.620568,0.24652,-1.36812,7.96627,-2.37108,0.010886,0.110204,0.620568,0.24652,-1.36812,7.96627,-2.37108,0.010886,0.110204,0.620568,0.24652,-2.09522,7.9401,-2.29521,0.0251824,0.118057,-1.72943,0.0593527,-0.617817,7.95492,-2.4652,0.00929685,0.115466,-1.73128,0.0593527,-1.43956,7.82911,-3.11019,0.0290716,0.0966219,-0.166054,0.0593527,-1.27258,8.06592,-1.65034,0.0320768,0.0787706,-0.165895,0.0593527,-1.32301,7.21378,-2.25898,-1.64136,0.612408,-0.140043,0.0593527,-1.38957,8.68122,-2.50164,-1.63514,0.570555,-0.135966,0.0593527,
1.6867,-1.38817,7.70051,-2.40723,-0.011215,0.0982564,0.445215,0.24652,-1.38817,7.70051,-2.40723,-0.011215,0.0982564,0.445215,0.24652,-1.38817,7.70051,-2.40723,-0.011215,0.0982564,0.445215,0.24652,-1.38817,7.70051,-2.40723,-0.011215,0.0982564,0.445215,0.24652,-1.38817,7.70051,-2.40723,-0.011215,0.0982564,0.445215,0.24652,-2.11616,7.69029,-2.33675,-0.0321784,0.0969824,-1.90903,0.0593527,-0.636964,7.67122,-2.48914,0.0295117,0.118336,-1.90241,0.0593527,-1.45221,7.43708,-3.1121,-0.00523131,0.127841,-0.343327,0.0593527,-1.30007,7.92398,-1.71372,-0.00381787,0.1239,-0.343369,0.0593527,-1.34798,6.97894,-2.16544,-1.63114,0.433492,-0.113068,0.0593527,-1.40471,8.38213,-2.6603,-1.6331,0.443943,-0.113328,0.0593527,
1.6968,-1.40827,7.42453,-2.44356,-0.0306831,0.0818653,0.270058,0.24652,-1.40827,7.42453,-2.44356,-0.0306831,0.0818653,0.270058,0.24652,-1.40827,7.42453,-2.44356,-0.0306831,0.0818653,0.270058,0.24652,-1.40827,7.42453,-2.44356,-0.0306831,0.0818653,0.270058,0.24652,-1.40827,7.42453,-2.44356,-0.0306831,0.0818653,0.270058,0.24652,-2.13703,7.42886,-2.38069,-0.017294,0.0973153,-2.08092,0.0593527,-0.656331,7.37895,-2.51025,-0.00717069,0.102817,-2.07991,0.0593527,-1.46555,7.04267,-3.09246,-0.0194893,0.0938361,-0.51809,0.0593527,-1.32661,7.76489,-1.79857,-0.0259251,0.105054,-0.51893,0.0593527,-1.37436,6.75593,-2.07944,-1.62823,0.268628,-0.0903157,0.0593527,-1.4184,8.05175,-2.8112,-1.63241,0.305154,-0.0907812,0.0593527,
1.7069,-1.42819,7.13819,-2.47988,-0.0478159,0.0635728,0.0950167,0.24652,-1.42819,7.13819,-2.47988,-0.0478159,0.0635728,0.0950167,0.24652,-1.42819,7.13819,-2.47988,-0.0478159,0.0635728,0.0950167,0.24652,-1.42819,7.13819,-2.47988,-0.0478159,0.0635728,0.0950167,0.24652,-1.42819,7.13819,-2.47988,-0.0478159,0.0635728,0.0950167,0.24652,-2.15756,7.15554,-2.42731,-0.0176157,0.0967867,-2.25414,0.0593527,-0.675865,7.07898,-2.52847,-0.064566,0.0585288,-2.25779,0.0593527,-1.48026,6.6495,-3.05323,-0.0118846,0.0447371,-0.691448,0.0593527,-1.3524,7.58519,-1.90274,-0.0121484,0.0450577,-0.691493,0.0593527,-1.40202,6.54287,-2.00479,-1.62877,0.0968701,-0.0682693,0.0593527,-1.43105,7.69186,-2.95131,-1.62796,0.0770496,-0.0676783,0.0593527,
1.717,-1.44824,6.84135,-2.51612,-0.0622975,0.0428363,-0.0790075,0.24652,-1.44824,6.84135,-2.51612,-0.0622975,0.0428363,-0.0790075,0.24652,-1.44824,6.84135,-2.51612,-0.0622975,0.0428363,-0.0790075,0.24652,-1.44824,6.84135,-2.51612,-0.0622975,0.0428363,-0.0790075,0.24652,-1.44824,6.84135,-2.51612,-0.0622975,0.0428363,-0.0790075,0.24652,-2.17808,6.87008,-2.47664,-0.0676692,0.045151,-2.43103,0.0593527,-0.69566,6.77232,-2.5445,-0.0713894,0.0407528,-2.43119,0.0593527,-1.49619,6.26065,-2.99646,-0.0395723,0.0440333,-0.866578,0.0593527,-1.37643,7.38158,-2.02468,-0.0265684,0.0329987,-0.866274,0.0593527,-1.43057,6.33764,-1.94449,-1.63233,-0.0861344,-0.0460213,0.0593527,-1.44259,7.30453,-3.07662,-1.63167,-0.117035,-0.0453771,0.0593527,
1.7271,-1.4681,6.53411,-2.55231,-0.0719827,0.0188126,-0.252239,0.24652,-1.4681,6.53411,-2.55231,-0.0719827,0.0188126,-0.252239,0.24652,-1.4681,6.53411,-2.55231,-0.0719827,0.0188126,-0.252239,0.24652,-1.4681,6.53411,-2.55231,-0.0719827,0.0188126,-0.252239,0.24652,-1.4681,6.53411,-2.55231,-0.0719827,0.0188126,-0.252239,0.24652,-2.19822,6.57183,-2.5276,-0.0847808,0.00859388,-2.60473,0.0593527,-0.715665,6.45869,-2.55899,-0.0568243,0.0554564,-2.60384,0.0593527,-1.51415,5.87882,-2.92484,-0.0856598,0.0447754,-1.04204,0.0593527,-1.3991,7.15145,-2.16146,-0.0818537,0.0425483,-1.04201,0.0593527,-1.46013,6.13748,-1.90161,-1.64119,-0.258947,-0.0218433,0.0593527,-1.45343,6.89298,-3.18465,-1.64227,-0.232657,-0.0210967,0.0593527,
1.7372,-1.48816,6.21655,-2.58835,-0.0768435,-0.00717669,-0.425746,0.24652,-1.48816,6.21655,-2.58835,-0.0768435,-0.00717669,-0.425746,0.24652,-1.48816,6.21655,-2.58835,-0.0768435,-0.00717669,-0.425746,0.24652,-1.48816,6.21655,-2.58835,-0.0768435,-0.00717669,-0.425746,0.24652,-1.48816,6.21655,-2.58835,-0.0768435,-0.00717669,-0.425746,0.24652,-2.21819,6.26082,-2.5796,-0.0711644,0.0272265,-2.77767,0.0593527,-0.736132,6.13824,-2.57239,-0.070325,0.0291778,-2.77765,0.0593527,-1.53318,5.5067,-2.84189,-0.0762845,0.00935308,-1.21473,0.0593527,-1.41981,6.89212,-2.30995,-0.0871452,0.013388,-1.21508,0.0593527,-1.49,5.93909,-1.87859,-1.65517,-0.423272,0.00527732,0.0593527,-1.46369,6.45997,-3.27308,-1.65586,-0.40103,0.00634057,0.0593527,
1.7473,-1.50792,5.88873,-2.62424,-0.0784005,-0.0330161,-0.599313,0.24652,-1.50792,5.88873,-2.62424,-0.0784005,-0.0330161,-0.599313,0.24652,-1.50792,5.88873,-2.62424,-0.0784005,-0.0330161,-0.599313,0.24652,-1.50792,5.88873,-2.62424,-0.0784005,-0.0330161,-0.599313,0.24652,-1.50792,5.88873,-2.62424,-0.0784005,-0.0330161,-0.599313,0.24652,-2.23783,5.9365,-2.63244,-0.0783461,0.00267556,-2.95083,0.0593527,-0.756687,5.81142,-2.58489,-0.08675,-0.0406991,-2.95068,0.0593527,-1.55433,5.14578,-2.75113,-0.0396056,-0.0243223,-1.38877,0.0593527,-1.43952,6.60216,-2.46637,-0.0405906,-0.0241404,-1.38875,0.0593527,-1.52011,5.73873,-1.8771,-1.67661,-0.599584,0.038702,0.0593527,-1.47409,6.00906,-3.34056,-1.67875,-0.63146,0.0404006,0.0593527,
1.7574,-1.52794,5.55053,-2.65968,-0.0762705,-0.0591019,-0.772345,0.24652,-1.52794,5.55053,-2.65968,-0.0762705,-0.0591019,-0.772345,0.24652,-1.52794,5.55053,-2.65968,-0.0762705,-0.0591019,-0.772345,0.24652,-1.52794,5.55053,-2.65968,-0.0762705,-0.0591019,-0.772345,0.24652,-1.52794,5.55053,-2.65968,-0.0762705,-0.0591019,-0.772345,0.24652,-2.25731,5.59868,-2.68604,-0.0821894,-0.07252,-3.12394,0.0593527,-0.777628,5.47868,-2.59792,-0.0821018,-0.0713643,-3.12395,0.0593527,-1.57684,4.79696,-2.65624,-0.0590652,-0.043696,-1.56192,0.0593527,-1.45694,6.28026,-2.62748,-0.0431892,-0.0438228,-1.56284,0.0593527,-1.54989,5.53282,-1.89815,-1.70975,-0.778895,0.082736,0.0593527,-1.48445,5.54446,-3.38555,-1.71251,-0.792911,0.0854353,0.0593527,
1.7675,-1.5477,5.20209,-2.69494,-0.0682757,-0.0848049,-0.945844,0.24652,-1.5477,5.20209,-2.69494,-0.0682757,-0.0848049,-0.945844,0.24652,-1.5477,5.20209,-2.69494,-0.0682757,-0.0848049,-0.945844,0.24652,-1.5477,5.20209,-2.69494,-0.0682757,-0.0848049,-0.945844,0.24652,-1.5477,5.20209,-2.69494,-0.0682757,-0.0848049,-0.945844,0.24652,-2.27651,5.24755,-2.73888,-0.0736433,-0.0882716,2.98549,0.0593527,-0.798675,5.1394,-2.61162,-0.0788619,-0.0549666,2.98586,0.0593527,-1.60158,4.46086,-2.56109,-0.0945201,-0.0733626,-1.73317,0.0593527,-1.47299,5.92607,-2.78911,-0.0895425,-0.0725519,-1.73364,0.0593527,-1.57958,5.31716,-1.94222,-1.76234,-0.943636,0.146161,0.0593527,-1.49528,5.06997,-3.40808,-1.75497,-0.909676,0.140748,0.0593527,
1.7776,-1.56771,4.84353,-2.7298,-0.0551202,-0.108814,-1.1206,0.24652,-1.56771,4.84353,-2.7298,-0.0551202,-0.108814,-1.1206,0.24652,-1.56771,4.84353,-2.7298,-0.0551202,-0.108814,-1.1206,0.24652,-1.56771,4.84353,-2.7298,-0.0551202,-0.108814,-1.1206,0.24652,-1.56771,4.84353,-2.7298,-0.0551202,-0.108814,-1.1206,0.24652,-2.29547,4.88349,-2.79086,-0.0754325,-0.0710533,2.81264,0.0593527,-0.820199,4.79337,-2.62672,-0.0747696,-0.072778,2.81259,0.0593527,-1.62728,4.13696,-2.47005,-0.066024,-0.0959919,-1.90833,0.0593527,-1.48712,5.53981,-2.94725,-0.0758535,-0.0994222,-1.90756,0.0593527,-1.60834,5.08772,-2.00907,-1.85394,-1.10494,0.247875,0.0593527,-1.50672,4.58923,-3.4083,-1.85314,-1.10045,0.247925,0.0593527,
1.7877,-1.58746,4.47483,-2.76437,-0.0391693,-0.130476,-1.29579,0.24652,-1.58746,4.47483,-2.76437,-0.0391693,-0.130476,-1.29579,0.24652,-1.58746,4.47483,-2.76437,-0.0391693,-0.130476,-1.29579,0.24652,-1.58746,4.47483,-2.76437,-0.0391693,-0.130476,-1.29579,0.24652,-1.58746,4.47483,-2.76437,-0.0391693,-0.130476,-1.29579,0.24652,-2.31425,4.50621,-2.84141,-0.0548473,-0.116269,2.63774,0.0593527,-0.841703,4.44076,-2.64354,-0.0450679,-0.133908,2.63651,0.0593527,-1.65473,3.82441,-2.38671,-0.0158223,-0.0994206,-2.08681,0.0593527,-1.50048,5.12254,-3.09821,-0.0171938,-0.10019,-2.08674,0.0593527,-1.63616,4.84065,-2.09752,-2.06017,-1.26911,0.463364,0.0593527,-1.51945,4.1061,-3.38737,-2.1216,-1.30026,0.5228,0.0593527,
1.7978,-1.60744,4.0961,-2.79839,-0.0200595,-0.149763,-1.47116,0.24652,-1.60744,4.0961,-2.79839,-0.0200595,-0.149763,-1.47116,0.24652,-1.60744,4.0961,-2.79839,-0.0200595,-0.149763,-1.47116,0.24652,-1.60744,4.0961,-2.79839,-0.0200595,-0.149763,-1.47116,0.24652,-1.60744,4.0961,-2.79839,-0.0200595,-0.149763,-1.47116,0.24652,-2.33284,4.11575,-2.89001,-0.0132615,-0.167174,2.45878,0.0593527,-0.863492,4.08113,-2.66331,-0.0144023,-0.165657,2.45897,0.0593527,-1.68318,3.52135,-2.31442,-0.0159324,-0.12632,-2.26059,0.0593527,-1.51211,4.67555,-3.23859,-0.00460963,-0.117027,-2.26215,0.0593527,-1.66259,4.57242,-2.20614,-2.61758,-1.39255,1.03016,0.0593527,-1.53319,3.62458,-3.34704,-2.60264,-1.39009,1.01616,0.0593527,
1.8079,-1.62725,3.70733,-2.83213,0.00365763,-0.165097,-1.64786,0.24652,-1.62725,3.70733,-2.83213,0.00365763,-0.165097,-1.64786,0.24652,-1.62725,3.70733,-2.83213,0.00365763,-0.165097,-1.64786,0.24652,-1.62725,3.70733,-2.83213,0.00365763,-0.165097,-1.64786,0.24652,-1.62725,3.70733,-2.83213,0.00365763,-0.165097,-1.64786,0.24652,-2.35138,3.71314,-2.93588,-0.0108757,-0.160429,2.28548,0.0593527,-0.885257,3.71375,-2.68603,-0.0168971,-0.155226,2.28643,0.0593527,-1.71301,3.22583,-2.2568,-0.0235644,-0.172463,-2.43261,0.0593527,-1.52287,4.20115,-3.36487,-0.0195306,-0.167829,-2.43343,0.0593527,-1.68791,4.27957,-2.33241,2.71213,-1.38568,1.99422,0.0593527,-1.54833,3.14754,-3.28946,2.89147,-1.39631,1.81832,0.0593527,
1.818,-1.64722,3.30872,-2.8655,0.0302449,-0.175436,-1.82576,0.24652,-1.64722,3.30872,-2.8655,0.0302449,-0.175436,-1.82576,0.24652,-1.64722,3.30872,-2.8655,0.0302449,-0.175436,-1.82576,0.24652,-1.64722,3.30872,-2.8655,0.0302449,-0.175436,-1.82576,0.24652,-1.64722,3.30872,-2.8655,0.0302449,-0.175436,-1.82576,0.24652,-2.3697,3.29871,-2.9791,-0.0102066,-0.159628,2.11257,0.0593527,-0.907311,3.33807,-2.71201,-0.0107718,-0.159241,2.11266,0.0593527,-1.74318,2.93462,-2.21655,0.0128769,-0.173663,-2.61148,0.0593527,-1.53274,3.70225,-3.47429,0.008078,-0.181717,-2.61074,0.0593527,-1.71151,3.95916,-2.47366,2.20363,-1.26092,2.51278,0.0593527,-1.56499,2.67768,-3.21731,2.18211,-1.25036,2.53391,0.0593527,
1.8281,-1.66867,2.98674,-2.90023,0.0514076,-0.172011,-2.01384,0.24652,-1.66867,2.98674,-2.90023,0.0514076,-0.172011,-2.01384,0.24652,-1.66867,2.98674,-2.90023,0.0514076,-0.172011,-2.01384,0.24652,-1.66867,2.98674,-2.90023,0.0514076,-0.172011,-2.01384,0.24652,-1.66867,2.98674,-2.90023,0.0514076,-0.172011,-2.01384,0.24652,-2.35455,2.91848,-3.0031,0.0857414,-0.144944,1.89216,0.0593527,-0.968636,2.99865,-2.73815,0.0261018,-0.229744,1.9009,0.0593527,-1.77125,2.87072,-2.25182,0.0257761,-0.215898,-2.68254,0.0593527,-1.54295,3.20371,-3.56149,0.0479357,-0.161448,-2.82579,0.0593527,-1.74094,3.66574,-2.58991,1.94876,-1.03064,2.77191,0.0593527,-1.59647,2.2392,-3.07073,2.0015,-1.08682,2.72757,0.0593527,
1.8382,-1.70166,3.00037,-3.01365,-0.0558175,-0.139656,-2.01508,0.24652,-1.70166,3.00037,-3.01365,-0.0558175,-0.139656,-2.01508,0.24652,-1.70166,3.00037,-3.01365,-0.0558175,-0.139656,-2.01508,0.24652,-1.70166,3.00037,-3.01365,-0.0558175,-0.139656,-2.01508,0.24652,-1.70166,3.00037,-3.01365,-0.0558175,-0.139656,-2.01508,0.24652,-2.3446,2.76025,-3.0336,0.0818671,-0.0748664,1.7468,0.0593527,-1.01956,2.89815,-2.78377,0.0563158,-0.297479,1.75759,0.0593527,-1.80046,2.90886,-2.36564,0.0749897,-0.180503,-2.76817,0.0593527,-1.55272,3.0137,-3.63486,0.081877,-0.201474,-3.01983,0.0593527,-1.77628,3.58944,-2.69128,1.93583,-0.944731,2.8158,0.0593527,-1.62716,2.15557,-2.91846,1.88802,-0.802835,2.86461,0.0593527,
1.8483,-1.72273,3.06734,-3.11886,0.0580036,-0.233203,-1.92823,0.24652,-1.72273,3.06734,-3.11886,0.0580036,-0.233203,-1.92823,0.24652,-1.72273,3.06734,-3.11886,0.0580036,-0.233203,-1.92823,0.24652,-1.72273,3.06734,-3.11886,0.0580036,-0.233203,-1.92823,0.24652,-1.72273,3.06734,-3.11886,0.0580036,-0.233203,-1.92823,0.24652,-2.36986,2.94693,-3.21174,0.0881326,-0.142018,1.79948,0.0593527,-1.03827,3.12772,-2.97333,0.14019,-0.218632,1.79688,0.0593527,-1.81405,2.94056,-2.48609,0.0762975,-0.272056,-2.85006,0.0593527,-1.58715,3.20419,-3.75984,0.119697,-0.191225,-2.91653,0.0593527,-1.81072,3.70968,-2.91046,2.06291,-1.0976,2.73819,0.0593527,-1.58706,2.34584,-3.2164,1.99387,-0.979075,2.81104,0.0593527,
1.8584,-1.73714,3.16273,-3.26037,0.190635,-0.32311,-1.9127,0.24652,-1.73714,3.16273,-3.26037,0.190635,-0.32311,-1.9127,0.24652,-1.73714,3.16273,-3.26037,0.190635,-0.32311,-1.9127,0.24652,-1.73714,3.16273,-3.26037,0.190635,-0.32311,-1.9127,0.24652,-1.73714,3.16273,-3.26037,0.190635,-0.32311,-1.9127,0.24652,-2.39555,3.1421,-3.39948,0.130367,-0.222013,1.89408,0.0593527,-1.03521,3.37018,-3.15915,0.166713,-0.143529,1.88387,0.0593527,-1.82278,2.99989,-2.6036,0.166577,-0.136478,-2.84712,0.0593527,-1.63348,3.43877,-3.89995,0.178208,-0.0740126,-2.78765,0.0593527,-1.86495,3.91184,-3.11308,1.94546,-0.810915,2.87287,0.0593527,-1.57632,2.57796,-3.529,2.16688,-1.17059,2.66925,0.0593527,
1.8685,-1.75035,3.31946,-3.45812,0.233486,-0.302301,-1.86506,0.24652,-1.75035,3.31946,-3.45812,0.233486,-0.302301,-1.86506,0.24652,-1.75035,3.31946,-3.45812,0.233486,-0.302301,-1.86506,0.24652,-1.75035,3.31946,-3.45812,0.233486,-0.302301,-1.86506,0.24652,-1.75035,3.31946,-3.45812,0.233486,-0.302301,-1.86506,0.24652,-2.44118,3.23589,-3.56715,0.239435,-0.226135,1.95957,0.0593527,-1.04936,3.52492,-3.30709,0.20409,-0.187506,1.96162,0.0593527,-1.81978,3.07859,-2.77775,0.229215,-0.0995052,-2.76067,0.0593527,-1.65177,3.65145,-4.07435,0.115718,-0.322956,-2.70884,0.0593527,-1.93098,4.03529,-3.17679,2.19296,-1.12589,2.68673,0.0593527,-1.56281,2.73181,-3.71476,2.05953,-0.964668,2.79936,0.0593527,
1.8786,-1.76769,3.49798,-3.64138,0.241348,-0.176656,-1.8738,0.24652,-1.76769,3.49798,-3.64138,0.241348,-0.176656,-1.8738,0.24652,-1.76769,3.49798,-3.64138,0.241348,-0.176656,-1.8738,0.24652,-1.76769,3.49798,-3.64138,0.241348,-0.176656,-1.8738,0.24652,-1.76769,3.49798,-3.64138,0.241348,-0.176656,-1.8738,0.24652,-2.44892,3.30736,-3.75901,0.175503,-0.163317,2.06137,0.0593527,-1.07392,3.65043,-3.44012,0.237422,-0.234737,2.04881,0.0593527,-1.81515,3.13667,-2.97709,0.262564,-0.156961,-2.66333,0.0593527,-1.70388,3.8422,-4.2393,0.315407,-0.0441977,-2.68052,0.0593527,-1.97897,4.09314,-3.26247,2.33611,-1.15082,2.58025,0.0593527,-1.54547,2.85326,-3.91376,2.72681,-1.29446,2.21288,0.0593527,
1.8887,-1.79877,3.62735,-3.7968,0.26028,-0.106796,-1.86932,0.24652,-1.79877,3.62735,-3.7968,0.26028,-0.106796,-1.86932,0.24652,-1.79877,3.62735,-3.7968,0.26028,-0.106796,-1.86932,0.24652,-1.79877,3.62735,-3.7968,0.26028,-0.106796,-1.86932,0.24652,-1.79877,3.62735,-3.7968,0.26028,-0.106796,-1.86932,0.24652,-2.42858,3.40616,-3.96081,0.356777,-0.278061,2.11704,0.0593527,-1.09919,3.79263,-3.60496,0.253145,-0.223608,2.13793,0.0593527,-1.80293,3.20288,-3.19461,0.23886,-0.285463,-2.56715,0.0593527,-1.74634,4.00934,-4.363,0.207032,-0.32502,-2.57966,0.0593527,-2.01562,4.16597,-3.4108,2.46139,-1.15719,2.4961,0.0593527,-1.527,3.03371,-4.14703,2.34163,-1.08477,2.59959,0.0593527,
1.8988,-1.81788,3.71764,-3.96346,0.318438,-0.139546,-1.80506,0.24652,-1.81788,3.71764,-3.96346,0.318438,-0.139546,-1.80506,0.24652,-1.81788,3.71764,-3.96346,0.318438,-0.139546,-1.80506,0.24652,-1.81788,3.71764,-3.96346,0.318438,-0.139546,-1.80506,0.24652,-1.81788,3.71764,-3.96346,0.318438,-0.139546,-1.80506,0.24652,-2.42222,3.52575,-4.13282,0.261966,-0.232884,2.22691,0.0593527,-1.15725,3.94053,-3.77463,0.331794,-0.256165,2.20838,0.0593527,-1.7895,3.29288,-3.41351,0.33915,-0.207003,-2.51446,0.0593527,-1.78432,4.16606,-4.47825,0.421644,-0.0876599,-2.52784,0.0593527,-2.05064,4.23847,-3.56206,-2.89073,-1.31203,1.63295,0.0593527,-1.5188,3.23538,-4.36272,-2.75358,-1.30686,1.50636,0.0593527,
