time,0_rod(payload_bars compound_9ZVkH9).X,0_rod(payload_bars compound_9ZVkH9).Y,0_rod(payload_bars compound_9ZVkH9).Z,0_rod(payload_bars compound_9ZVkH9).Euler1,0_rod(payload_bars compound_9ZVkH9).Euler2,0_rod(payload_bars compound_9ZVkH9).Euler3,0_rod(payload_bars compound_9ZVkH9).mass,1_rod(payload_bars compound_9ZVkH9).X,1_rod(payload_bars compound_9ZVkH9).Y,1_rod(payload_bars compound_9ZVkH9).Z,1_rod(payload_bars compound_9ZVkH9).Euler1,1_rod(payload_bars compound_9ZVkH9).Euler2,1_rod(payload_bars compound_9ZVkH9).Euler3,1_rod(payload_bars compound_9ZVkH9).mass,2_rod(payload_bars compound_9ZVkH9).X,2_rod(payload_bars compound_9ZVkH9).Y,2_rod(payload_bars compound_9ZVkH9).Z,2_rod(payload_bars compound_9ZVkH9).Euler1,2_rod(payload_bars compound_9ZVkH9).Euler2,2_rod(payload_bars compound_9ZVkH9).Euler3,2_rod(payload_bars compound_9ZVkH9).mass,3_rod(payload_bars compound_9ZVkH9).X,3_rod(payload_bars compound_9ZVkH9).Y,3_rod(payload_bars compound_9ZVkH9).Z,3_rod(payload_bars compound_9ZVkH9).Euler1,3_rod(payload_bars compound_9ZVkH9).Euler2,3_rod(payload_bars compound_9ZVkH9).Euler3,3_rod(payload_bars compound_9ZVkH9).mass,4_rod(sense_bar compound_9ZVkH9).X,4_rod(sense_bar compound_9ZVkH9).Y,4_rod(sense_bar compound_9ZVkH9).Z,4_rod(sense_bar compound_9ZVkH9).Euler1,4_rod(sense_bar compound_9ZVkH9).Euler2,4_rod(sense_bar compound_9ZVkH9).Euler3,4_rod(sense_bar compound_9ZVkH9).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.0403,-0.125075,4.5297,-0.281274,0.0587788,-0.102401,-0.726418,0.24652,-0.125075,4.5297,-0.281274,0.0587788,-0.102401,-0.726418,0.24652,-0.125075,4.5297,-0.281274,0.0587788,-0.102401,-0.726418,0.24652,-0.125075,4.5297,-0.281274,0.0587788,-0.102401,-0.726418,0.24652,-0.125075,4.5297,-0.281274,0.0587788,-0.102401,-0.726418,0.24652,-0.824581,4.48035,-0.27413,0.035063,-0.0466052,3.06571,0.0592915,0.601556,4.48429,-0.201669,-0.00341566,-0.199173,3.06731,0.0592915,-0.110296,3.80834,-0.18401,-0.15813,-0.044048,-1.63922,0.0592915,-0.120678,5.20622,-0.29727,-0.115703,-0.0447394,-1.64235,0.0592915,-0.142674,4.51992,0.488531,-1.6375,-0.936266,0.0923082,0.0592915,-0.0868525,4.40459,-0.959902,-1.63757,-1.01827,0.0874244,0.0592915,
1.0504,-0.154908,4.85878,-0.319752,0.0360553,-0.0835272,-0.976776,0.24652,-0.154908,4.85878,-0.319752,0.0360553,-0.0835272,-0.976776,0.24652,-0.154908,4.85878,-0.319752,0.0360553,-0.0835272,-0.976776,0.24652,-0.154908,4.85878,-0.319752,0.0360553,-0.0835272,-0.976776,0.24652,-0.154908,4.85878,-0.319752,0.0360553,-0.0835272,-0.976776,0.24652,-0.824687,4.85115,-0.319026,0.00543032,-0.117782,2.89399,0.0592915,0.557419,4.87689,-0.229008,-0.0116003,0.103229,2.89283,0.0592915,-0.138058,4.1745,-0.102394,0.0822004,-0.029294,-1.83079,0.0592915,-0.134406,5.51887,-0.440919,0.241064,0.0111488,-1.82375,0.0592915,-0.166478,5.05193,0.389566,-1.68718,-1.10222,0.147926,0.0592915,-0.10298,4.70371,-0.955383,-1.63087,-0.867867,0.0983568,0.0592915,
1.0605,-0.181607,5.19334,-0.34558,-0.00729735,-0.070098,-1.22625,0.24652,-0.181607,5.19334,-0.34558,-0.00729735,-0.070098,-1.22625,0.24652,-0.181607,5.19334,-0.34558,-0.00729735,-0.070098,-1.22625,0.24652,-0.181607,5.19334,-0.34558,-0.00729735,-0.070098,-1.22625,0.24652,-0.181607,5.19334,-0.34558,-0.00729735,-0.070098,-1.22625,0.24652,-0.86471,5.20268,-0.376199,0.0304354,-0.0791345,2.71967,0.0592915,0.549287,5.23686,-0.266717,0.0866729,-0.215585,2.7114,0.0592915,-0.16369,4.57733,-0.0355441,-0.0438035,-0.0895223,-1.99402,0.0592915,-0.152652,5.87567,-0.615554,-0.0635849,-0.0989828,-1.99053,0.0592915,-0.203863,5.50886,0.320759,-1.71662,-1.15996,0.185775,0.0592915,-0.112254,4.92454,-0.965214,-1.947,-1.38128,0.408114,0.0592915,
1.0706,-0.202556,5.55182,-0.376596,-0.0235881,-0.078571,-1.47064,0.24652,-0.202556,5.55182,-0.376596,-0.0235881,-0.078571,-1.47064,0.24652,-0.202556,5.55182,-0.376596,-0.0235881,-0.078571,-1.47064,0.24652,-0.202556,5.55182,-0.376596,-0.0235881,-0.078571,-1.47064,0.24652,-0.202556,5.55182,-0.376596,-0.0235881,-0.078571,-1.47064,0.24652,-0.915836,5.51629,-0.430691,0.0496944,-0.120848,2.54641,0.0592915,0.544775,5.57549,-0.309098,-0.00301056,-0.0209756,2.55181,0.0592915,-0.199273,4.9298,0.0411881,0.110825,-0.0133818,-2.17415,0.0592915,-0.168594,6.14865,-0.759047,0.00410501,-0.0912844,-2.18109,0.0592915,-0.239302,5.9647,0.236007,-2.13064,-1.42097,0.602066,0.0592915,-0.132252,5.13879,-0.976563,-1.72418,-1.15662,0.207435,0.0592915,
1.0807,-0.224162,5.87893,-0.411429,0.0152039,-0.0885024,-1.64255,0.24652,-0.224162,5.87893,-0.411429,0.0152039,-0.0885024,-1.64255,0.24652,-0.224162,5.87893,-0.411429,0.0152039,-0.0885024,-1.64255,0.24652,-0.224162,5.87893,-0.411429,0.0152039,-0.0885024,-1.64255,0.24652,-0.224162,5.87893,-0.411429,0.0152039,-0.0885024,-1.64255,0.24652,-0.948085,5.83685,-0.477734,0.00691066,-0.0663497,2.37671,0.0592915,0.529337,5.90881,-0.345097,0.0421161,-0.0834616,2.37796,0.0592915,-0.240541,5.33152,0.104344,-0.0408737,-0.148234,-2.33337,0.0592915,-0.181897,6.41246,-0.901927,0.0569643,-0.0644854,-2.36517,0.0592915,-0.271477,6.40175,0.12439,-2.49027,-1.45793,0.968664,0.0592915,-0.157686,5.35888,-0.946046,2.20571,-1.41496,2.54467,0.0592915,
1.0908,-0.247895,6.18591,-0.459185,0.0622587,-0.0886553,-1.74338,0.24652,-0.247895,6.18591,-0.459185,0.0622587,-0.0886553,-1.74338,0.24652,-0.247895,6.18591,-0.459185,0.0622587,-0.0886553,-1.74338,0.24652,-0.247895,6.18591,-0.459185,0.0622587,-0.0886553,-1.74338,0.24652,-0.247895,6.18591,-0.459185,0.0622587,-0.0886553,-1.74338,0.24652,-0.971354,6.16598,-0.509913,0.137475,-0.161341,2.18407,0.0592915,0.49474,6.23977,-0.364633,0.127577,-0.150345,2.18538,0.0592915,-0.272164,5.76432,0.158887,0.11266,0.0174167,-2.52983,0.0592915,-0.199471,6.63687,-1.03517,-0.0745382,-0.240169,-2.50169,0.0592915,-0.297714,6.80141,-0.0135667,1.94989,-1.27946,2.79892,0.0592915,-0.175414,5.60054,-0.867812,2.26157,-1.40762,2.4958,0.0592915,
1.1009,-0.273071,6.49508,-0.502356,0.0920409,-0.0893921,-1.84837,0.24652,-0.273071,6.49508,-0.502356,0.0920409,-0.0893921,-1.84837,0.24652,-0.273071,6.49508,-0.502356,0.0920409,-0.0893921,-1.84837,0.24652,-0.273071,6.49508,-0.502356,0.0920409,-0.0893921,-1.84837,0.24652,-0.273071,6.49508,-0.502356,0.0920409,-0.0893921,-1.84837,0.24652,-0.992318,6.46539,-0.550459,-0.0746397,-0.0340043,2.02311,0.0592915,0.470598,6.55327,-0.398395,-0.0362479,-0.0589266,2.02238,0.0592915,-0.308283,6.19265,0.188013,0.0924795,0.000824864,-2.70169,0.0592915,-0.214101,6.82559,-1.13704,0.123677,0.0655249,-2.70135,0.0592915,-0.322168,7.17743,-0.157922,1.88579,-1.18537,2.86756,0.0592915,-0.200128,5.8424,-0.785606,1.92708,-1.23076,2.83009,0.0592915,
1.111,-0.297921,6.79449,-0.530602,0.0750092,-0.0816439,-2.01994,0.24652,-0.297921,6.79449,-0.530602,0.0750092,-0.0816439,-2.01994,0.24652,-0.297921,6.79449,-0.530602,0.0750092,-0.0816439,-2.01994,0.24652,-0.297921,6.79449,-0.530602,0.0750092,-0.0816439,-2.01994,0.24652,-0.297921,6.79449,-0.530602,0.0750092,-0.0816439,-2.01994,0.24652,-1.01218,6.75052,-0.596351,0.151768,-0.12434,1.83005,0.0592915,0.44111,6.86201,-0.442233,0.0895939,-0.106601,1.83775,0.0592915,-0.343571,6.6106,0.1811,0.0308158,-0.205576,-2.87086,0.0592915,-0.227981,7.00352,-1.2184,0.0395054,-0.178808,-2.8744,0.0592915,-0.345794,7.51413,-0.327822,1.85578,-1.10713,2.90837,0.0592915,-0.224364,6.10276,-0.708949,1.77056,-0.871611,2.9805,0.0592915,
1.1211,-0.322717,7.08372,-0.563267,0.062131,-0.0903705,-2.24655,0.24652,-0.322717,7.08372,-0.563267,0.062131,-0.0903705,-2.24655,0.24652,-0.322717,7.08372,-0.563267,0.062131,-0.0903705,-2.24655,0.24652,-0.322717,7.08372,-0.563267,0.062131,-0.0903705,-2.24655,0.24652,-0.322717,7.08372,-0.563267,0.062131,-0.0903705,-2.24655,0.24652,-1.03569,7.02846,-0.635605,0.138529,-0.110349,1.66245,0.0592915,0.415243,7.16191,-0.485452,0.136666,-0.103976,1.66304,0.0592915,-0.378267,7.01633,0.167102,0.0819934,-0.0197258,-3.05149,0.0592915,-0.241621,7.1748,-1.28465,0.0649845,-0.206724,-3.05054,0.0592915,-0.369828,7.82283,-0.496223,1.7637,-0.780083,2.99784,0.0592915,-0.249225,6.36667,-0.630711,1.82266,-1.00223,2.95127,0.0592915,
1.1312,-0.347808,7.36105,-0.608226,0.0887241,-0.108545,-2.4744,0.24652,-0.347808,7.36105,-0.608226,0.0887241,-0.108545,-2.4744,0.24652,-0.347808,7.36105,-0.608226,0.0887241,-0.108545,-2.4744,0.24652,-0.347808,7.36105,-0.608226,0.0887241,-0.108545,-2.4744,0.24652,-0.347808,7.36105,-0.608226,0.0887241,-0.108545,-2.4744,0.24652,-1.06722,7.29793,-0.667017,-0.0235316,-0.107935,1.51056,0.0592915,0.397384,7.4473,-0.523587,-0.0150626,-0.107807,1.50887,0.0592915,-0.410274,7.41838,0.142025,0.0837403,-0.0595254,3.06241,0.0592915,-0.256976,7.33189,-1.32799,0.0751911,0.024445,3.05638,0.0592915,-0.392182,8.11197,-0.653345,1.75835,-0.724211,3.01098,0.0592915,-0.275493,6.63878,-0.537394,1.77051,-0.767538,3.0056,0.0592915,
1.1413,-0.369678,7.62335,-0.644402,0.121589,-0.105934,-2.65244,0.24652,-0.369678,7.62335,-0.644402,0.121589,-0.105934,-2.65244,0.24652,-0.369678,7.62335,-0.644402,0.121589,-0.105934,-2.65244,0.24652,-0.369678,7.62335,-0.644402,0.121589,-0.105934,-2.65244,0.24652,-0.369678,7.62335,-0.644402,0.121589,-0.105934,-2.65244,0.24652,-1.0966,7.5644,-0.699688,0.187893,-0.0720962,1.31885,0.0592915,0.374521,7.72999,-0.56856,0.117187,-0.0961471,1.32353,0.0592915,-0.449603,7.81275,0.0796175,0.121905,-0.180143,2.87953,0.0592915,-0.271616,7.47812,-1.35412,0.105523,-0.13017,2.88563,0.0592915,-0.411785,8.36884,-0.816566,1.74298,-0.595792,3.03129,0.0592915,-0.308452,6.9283,-0.44627,1.72257,-0.402359,3.04272,0.0592915,
1.1514,-0.394256,7.8791,-0.678394,0.135974,-0.0833191,-2.78933,0.24652,-0.394256,7.8791,-0.678394,0.135974,-0.0833191,-2.78933,0.24652,-0.394256,7.8791,-0.678394,0.135974,-0.0833191,-2.78933,0.24652,-0.394256,7.8791,-0.678394,0.135974,-0.0833191,-2.78933,0.24652,-0.394256,7.8791,-0.678394,0.135974,-0.0833191,-2.78933,0.24652,-1.11944,7.81814,-0.739197,0.125372,-0.0855346,1.14751,0.0592915,0.346563,7.99982,-0.613099,0.189778,-0.0593448,1.14225,0.0592915,-0.481106,8.19917,-0.00205542,0.085715,-0.0404302,2.70909,0.0592915,-0.287592,7.61311,-1.34988,0.122445,-0.122145,2.71269,0.0592915,-0.430118,8.58163,-0.981506,1.71391,-0.241486,3.05246,0.0592915,-0.339351,7.23224,-0.367211,1.73691,-0.45378,3.0462,0.0592915,
1.1615,-0.419364,8.13352,-0.714061,0.12325,-0.0669439,-2.93074,0.24652,-0.419364,8.13352,-0.714061,0.12325,-0.0669439,-2.93074,0.24652,-0.419364,8.13352,-0.714061,0.12325,-0.0669439,-2.93074,0.24652,-0.419364,8.13352,-0.714061,0.12325,-0.0669439,-2.93074,0.24652,-0.419364,8.13352,-0.714061,0.12325,-0.0669439,-2.93074,0.24652,-1.14201,8.05065,-0.773672,0.0342946,-0.149174,0.982553,0.0592915,0.323603,8.25203,-0.65639,0.0709889,-0.119641,0.977523,0.0592915,-0.513876,8.56178,-0.103506,0.090566,-0.0398343,2.53999,0.0592915,-0.305948,7.74262,-1.32551,0.0463329,0.0248952,2.53846,0.0592915,-0.447414,8.76378,-1.13809,1.71826,-0.143646,3.06281,0.0592915,-0.370708,7.53881,-0.296181,1.72219,-0.191481,3.06241,0.0592915,
1.1716,-0.444184,8.37145,-0.752252,0.127783,-0.0590919,-3.10945,0.24652,-0.444184,8.37145,-0.752252,0.127783,-0.0590919,-3.10945,0.24652,-0.444184,8.37145,-0.752252,0.127783,-0.0590919,-3.10945,0.24652,-0.444184,8.37145,-0.752252,0.127783,-0.0590919,-3.10945,0.24652,-0.444184,8.37145,-0.752252,0.127783,-0.0590919,-3.10945,0.24652,-1.16625,8.28285,-0.803327,0.193247,-0.0182265,0.796515,0.0592915,0.298011,8.49722,-0.703602,0.11291,-0.0982095,0.800873,0.0592915,-0.54318,8.89653,-0.225728,0.194801,-0.139562,2.35784,0.0592915,-0.323519,7.88351,-1.28458,0.106981,-0.0518107,2.36425,0.0592915,-0.463374,8.92072,-1.27168,1.72255,-0.114988,3.0744,0.0592915,-0.404554,7.86138,-0.234335,1.70781,0.1168,3.07498,0.0592915,
1.1817,-0.468183,8.59785,-0.787348,0.150521,-0.0521543,2.9708,0.24652,-0.468183,8.59785,-0.787348,0.150521,-0.0521543,2.9708,0.24652,-0.468183,8.59785,-0.787348,0.150521,-0.0521543,2.9708,0.24652,-0.468183,8.59785,-0.787348,0.150521,-0.0521543,2.9708,0.24652,-0.468183,8.59785,-0.787348,0.150521,-0.0521543,2.9708,0.24652,-1.19175,8.51028,-0.834115,0.175495,-0.0188502,0.627232,0.0592915,0.274078,8.73012,-0.754888,0.19783,0.00967712,0.627062,0.0592915,-0.57252,9.2098,-0.356517,0.135794,-0.0639322,2.19089,0.0592915,-0.344822,8.03004,-1.23184,0.216789,-0.121151,2.18409,0.0592915,-0.479366,9.05497,-1.3971,1.70632,0.243355,3.086,0.0592915,-0.438402,8.18574,-0.191569,1.71311,0.123305,3.08728,0.0592915,
1.1918,-0.493893,8.81877,-0.822412,0.15994,-0.0410204,2.78765,0.24652,-0.493893,8.81877,-0.822412,0.15994,-0.0410204,2.78765,0.24652,-0.493893,8.81877,-0.822412,0.15994,-0.0410204,2.78765,0.24652,-0.493893,8.81877,-0.822412,0.15994,-0.0410204,2.78765,0.24652,-0.493893,8.81877,-0.822412,0.15994,-0.0410204,2.78765,0.24652,-1.21663,8.72448,-0.864854,0.107357,-0.140696,0.460857,0.0592915,0.250486,8.94979,-0.80563,0.145926,-0.0571304,0.457048,0.0592915,-0.598221,9.49343,-0.504619,0.0801138,-0.02236,2.02039,0.0592915,-0.366134,8.18206,-1.16403,0.0996166,-0.0313777,2.0208,0.0592915,-0.493775,9.16093,-1.50359,1.70617,0.411955,3.09714,0.0592915,-0.471318,8.51021,-0.166216,1.71367,0.26902,3.10074,0.0592915,
1.2019,-0.517589,9.02771,-0.86102,0.150906,-0.0266306,2.63473,0.24652,-0.517589,9.02771,-0.86102,0.150906,-0.0266306,2.63473,0.24652,-0.517589,9.02771,-0.86102,0.150906,-0.0266306,2.63473,0.24652,-0.517589,9.02771,-0.86102,0.150906,-0.0266306,2.63473,0.24652,-0.517589,9.02771,-0.86102,0.150906,-0.0266306,2.63473,0.24652,-1.24082,8.92869,-0.891677,0.154016,-0.0377731,0.282239,0.0592915,0.22524,9.16027,-0.852959,0.130242,-0.121093,0.284167,0.0592915,-0.625086,9.74798,-0.665196,0.178124,-0.0482857,1.84495,0.0592915,-0.39061,8.34125,-1.08108,0.0532719,-0.0130541,1.84712,0.0592915,-0.509294,9.25011,-1.58735,1.7161,0.411075,3.11341,0.0592915,-0.506191,8.84067,-0.158841,1.70964,0.612408,3.11051,0.0592915,
1.212,-0.542808,9.22766,-0.89682,0.144314,-0.0101589,2.47675,0.24652,-0.542808,9.22766,-0.89682,0.144314,-0.0101589,2.47675,0.24652,-0.542808,9.22766,-0.89682,0.144314,-0.0101589,2.47675,0.24652,-0.542808,9.22766,-0.89682,0.144314,-0.0101589,2.47675,0.24652,-0.542808,9.22766,-0.89682,0.144314,-0.0101589,2.47675,0.24652,-1.2658,9.12561,-0.921204,0.163892,0.0523009,0.108697,0.0592915,0.201471,9.35855,-0.904219,0.159535,0.0103368,0.108529,0.0592915,-0.648719,9.9722,-0.832224,0.199015,-0.0318331,1.6715,0.0592915,-0.414539,8.5119,-0.99348,0.22944,-0.0348831,1.67036,0.0592915,-0.523709,9.32101,-1.65289,1.71729,0.690402,3.12596,0.0592915,-0.540311,9.16351,-0.172937,1.71781,0.712952,3.127,0.0592915,
1.2221,-0.56776,9.41854,-0.933463,0.148331,0.00330915,2.29292,0.24652,-0.56776,9.41854,-0.933463,0.148331,0.00330915,2.29292,0.24652,-0.56776,9.41854,-0.933463,0.148331,0.00330915,2.29292,0.24652,-0.56776,9.41854,-0.933463,0.148331,0.00330915,2.29292,0.24652,-0.56776,9.41854,-0.933463,0.148331,0.00330915,2.29292,0.24652,-1.29055,9.31537,-0.950356,0.159197,-0.0599553,-0.0629022,0.0592915,0.176785,9.54219,-0.955026,0.150124,0.0572373,-0.0628672,0.0592915,-0.669906,10.1619,-0.997752,0.0991048,-0.0165461,1.50083,0.0592915,-0.441537,8.69743,-0.906531,0.204356,-0.00911434,1.50031,0.0592915,-0.53897,9.37881,-1.69272,1.72747,0.956542,-3.13743,0.0592915,-0.573385,9.47688,-0.210902,1.72768,0.755872,-3.13619,0.0592915,
1.2322,-0.591888,9.59772,-0.97151,0.149156,0.0166332,2.10627,0.24652,-0.591888,9.59772,-0.97151,0.149156,0.0166332,2.10627,0.24652,-0.591888,9.59772,-0.97151,0.149156,0.0166332,2.10627,0.24652,-0.591888,9.59772,-0.97151,0.149156,0.0166332,2.10627,0.24652,-0.591888,9.59772,-0.97151,0.149156,0.0166332,2.10627,0.24652,-1.3155,9.49774,-0.977803,0.163519,-0.0437932,-0.234133,0.0592915,0.153382,9.71541,-1.00313,0.164298,-0.0445455,-0.234132,0.0592915,-0.691287,10.3215,-1.1609,0.102957,-0.00978169,1.32862,0.0592915,-0.471177,8.89103,-0.82041,0.0443561,-0.0243159,1.32895,0.0592915,-0.55586,9.43149,-1.71327,1.74411,0.973855,-3.11038,0.0592915,-0.606503,9.78226,-0.268279,1.75004,1.06201,-3.10521,0.0592915,
1.2423,-0.617151,9.76875,-1.00903,0.137778,0.0294486,1.93892,0.24652,-0.617151,9.76875,-1.00903,0.137778,0.0294486,1.93892,0.24652,-0.617151,9.76875,-1.00903,0.137778,0.0294486,1.93892,0.24652,-0.617151,9.76875,-1.00903,0.137778,0.0294486,1.93892,0.24652,-0.617151,9.76875,-1.00903,0.137778,0.0294486,1.93892,0.24652,-1.34098,9.66959,-1.00654,0.119022,0.0830714,-0.408096,0.0592915,0.12959,9.87644,-1.05179,0.164883,-0.0250569,-0.40676,0.0592915,-0.710025,10.4486,-1.32199,0.178985,0.0304618,1.15655,0.0592915,-0.49978,9.09787,-0.737156,0.116727,0.00303763,1.15544,0.0592915,-0.572399,9.4761,-1.71035,1.77534,1.13628,-3.07063,0.0592915,-0.638016,10.07,-0.348675,1.814,1.27686,-3.03331,0.0592915,
1.2524,-0.641455,9.92919,-1.04689,0.12306,0.0382959,1.77894,0.24652,-0.641455,9.92919,-1.04689,0.12306,0.0382959,1.77894,0.24652,-0.641455,9.92919,-1.04689,0.12306,0.0382959,1.77894,0.24652,-0.641455,9.92919,-1.04689,0.12306,0.0382959,1.77894,0.24652,-0.641455,9.92919,-1.04689,0.12306,0.0382959,1.77894,0.24652,-1.36582,9.83347,-1.03628,0.129469,0.0452419,-0.580786,0.0592915,0.105462,10.0266,-1.09993,0.108025,0.0776268,-0.58209,0.0592915,-0.72878,10.5442,-1.47475,0.153946,0.0393172,0.983572,0.0592915,-0.530994,9.3163,-0.661369,0.215617,0.0801387,0.987371,0.0592915,-0.590983,9.51981,-1.6869,2.06515,1.45233,-2.77515,0.0592915,-0.669149,10.3397,-0.448559,1.85271,1.29539,-2.98387,0.0592915,
1.2625,-0.66666,10.0799,-1.0857,0.113532,0.0475653,1.60515,0.24652,-0.66666,10.0799,-1.0857,0.113532,0.0475653,1.60515,0.24652,-0.66666,10.0799,-1.0857,0.113532,0.0475653,1.60515,0.24652,-0.66666,10.0799,-1.0857,0.113532,0.0475653,1.60515,0.24652,-0.66666,10.0799,-1.0857,0.113532,0.0475653,1.60515,0.24652,-1.39089,9.989,-1.06656,0.176279,-0.0071361,-0.752205,0.0592915,0.0816592,10.1642,-1.14541,0.104001,0.0687598,-0.754462,0.0592915,-0.745051,10.6126,-1.61345,0.0877694,0.00231167,0.80954,0.0592915,-0.562492,9.54142,-0.598646,0.109267,0.0227983,0.809704,0.0592915,-0.610462,9.56636,-1.64451,3.06251,1.51721,-1.76807,0.0592915,-0.69793,10.5867,-0.566536,2.44604,1.49295,-2.38236,0.0592915,
1.2726,-0.69083,10.2198,-1.12409,0.103287,0.0590021,1.42172,0.24652,-0.69083,10.2198,-1.12409,0.103287,0.0590021,1.42172,0.24652,-0.69083,10.2198,-1.12409,0.103287,0.0590021,1.42172,0.24652,-0.69083,10.2198,-1.12409,0.103287,0.0590021,1.42172,0.24652,-0.69083,10.2198,-1.12409,0.103287,0.0590021,1.42172,0.24652,-1.41665,10.137,-1.09891,0.101528,0.0643027,-0.92581,0.0592915,0.0583891,10.2909,-1.18874,0.155224,0.0237956,-0.923429,0.0592915,-0.761995,10.6557,-1.73564,0.0979258,0.0260504,0.636989,0.0592915,-0.59606,9.77198,-0.55241,0.0539993,-0.0333618,0.637024,0.0592915,-0.632056,9.61879,-1.58746,-2.26451,1.48623,-0.799595,0.0592915,-0.726005,10.8094,-0.701005,-1.71269,1.32476,-0.252831,0.0592915,
1.2827,-0.715842,10.3503,-1.16349,0.0879987,0.0646876,1.2465,0.24652,-0.715842,10.3503,-1.16349,0.0879987,0.0646876,1.2465,0.24652,-0.715842,10.3503,-1.16349,0.0879987,0.0646876,1.2465,0.24652,-0.715842,10.3503,-1.16349,0.0879987,0.0646876,1.2465,0.24652,-0.715842,10.3503,-1.16349,0.0879987,0.0646876,1.2465,0.24652,-1.4416,10.2756,-1.13255,0.0460622,0.0893001,-1.10199,0.0592915,0.0344307,10.4065,-1.23033,0.125849,0.0485214,-1.0965,0.0592915,-0.777838,10.6752,-1.84141,0.119885,0.0930162,0.466065,0.0592915,-0.628391,10.0064,-0.521812,0.117564,0.0884408,0.46562,0.0592915,-0.654712,9.67805,-1.51538,-1.65982,1.21396,-0.189643,0.0592915,-0.751971,11.0033,-0.847586,-1.68655,1.25382,-0.214232,0.0592915,
1.2928,-0.74047,10.4706,-1.20308,0.070947,0.0635607,1.08112,0.24652,-0.74047,10.4706,-1.20308,0.070947,0.0635607,1.08112,0.24652,-0.74047,10.4706,-1.20308,0.070947,0.0635607,1.08112,0.24652,-0.74047,10.4706,-1.20308,0.070947,0.0635607,1.08112,0.24652,-0.74047,10.4706,-1.20308,0.070947,0.0635607,1.08112,0.24652,-1.46733,10.4039,-1.16719,0.12583,0.0545524,-1.26946,0.0592915,0.0108399,10.5114,-1.27073,0.0427063,0.0792733,-1.275,0.0592915,-0.793649,10.6731,-1.92763,0.0883108,0.0672473,0.291389,0.0592915,-0.661434,10.2429,-0.510972,0.106224,0.126549,0.293068,0.0592915,-0.679362,9.74727,-1.43264,-1.60809,1.0071,-0.130135,0.0592915,-0.776447,11.1681,-1.004,-1.65635,1.1519,-0.17205,0.0592915,
1.3029,-0.765036,10.5804,-1.2426,0.055095,0.0629924,0.911326,0.24652,-0.765036,10.5804,-1.2426,0.055095,0.0629924,0.911326,0.24652,-0.765036,10.5804,-1.2426,0.055095,0.0629924,0.911326,0.24652,-0.765036,10.5804,-1.2426,0.055095,0.0629924,0.911326,0.24652,-0.765036,10.5804,-1.2426,0.055095,0.0629924,0.911326,0.24652,-1.49228,10.5235,-1.20388,0.113133,0.0638126,-1.44264,0.0592915,-0.0130308,10.6063,-1.30851,0.0407832,0.0729931,-1.4476,0.0592915,-0.809591,10.655,-1.99175,0.0641751,0.00650119,0.117684,0.0592915,-0.695008,10.4752,-0.520531,0.0628948,-0.00430801,0.117711,0.0592915,-0.705678,9.82842,-1.34491,-1.61572,0.96245,-0.122861,0.0592915,-0.799361,11.3021,-1.16796,-1.59544,0.848737,-0.106335,0.0592915,
1.313,-0.78966,10.6798,-1.28264,0.0397229,0.0638229,0.732692,0.24652,-0.78966,10.6798,-1.28264,0.0397229,0.0638229,0.732692,0.24652,-0.78966,10.6798,-1.28264,0.0397229,0.0638229,0.732692,0.24652,-0.78966,10.6798,-1.28264,0.0397229,0.0638229,0.732692,0.24652,-0.78966,10.6798,-1.28264,0.0397229,0.0638229,0.732692,0.24652,-1.51771,10.634,-1.24345,-0.00626446,0.0662185,-1.62234,0.0592915,-0.0367968,10.6918,-1.34296,0.0949785,0.0707891,-1.61539,0.0592915,-0.826006,10.6258,-2.03416,0.0557046,0.0512061,-0.0550493,0.0592915,-0.727753,10.6993,-0.55254,0.0584273,0.00227525,-0.0553401,0.0592915,-0.733494,9.92124,-1.25353,-1.59554,0.761333,-0.0927249,0.0592915,-0.820513,11.4037,-1.33312,-1.58555,0.669783,-0.0855438,0.0592915,
