time,0_rod(payload_bars compound_VIcYJH).X,0_rod(payload_bars compound_VIcYJH).Y,0_rod(payload_bars compound_VIcYJH).Z,0_rod(payload_bars compound_VIcYJH).Euler1,0_rod(payload_bars compound_VIcYJH).Euler2,0_rod(payload_bars compound_VIcYJH).Euler3,0_rod(payload_bars compound_VIcYJH).mass,1_rod(payload_bars compound_VIcYJH).X,1_rod(payload_bars compound_VIcYJH).Y,1_rod(payload_bars compound_VIcYJH).Z,1_rod(payload_bars compound_VIcYJH).Euler1,1_rod(payload_bars compound_VIcYJH).Euler2,1_rod(payload_bars compound_VIcYJH).Euler3,1_rod(payload_bars compound_VIcYJH).mass,2_rod(payload_bars compound_VIcYJH).X,2_rod(payload_bars compound_VIcYJH).Y,2_rod(payload_bars compound_VIcYJH).Z,2_rod(payload_bars compound_VIcYJH).Euler1,2_rod(payload_bars compound_VIcYJH).Euler2,2_rod(payload_bars compound_VIcYJH).Euler3,2_rod(payload_bars compound_VIcYJH).mass,3_rod(payload_bars compound_VIcYJH).X,3_rod(payload_bars compound_VIcYJH).Y,3_rod(payload_bars compound_VIcYJH).Z,3_rod(payload_bars compound_VIcYJH).Euler1,3_rod(payload_bars compound_VIcYJH).Euler2,3_rod(payload_bars compound_VIcYJH).Euler3,3_rod(payload_bars compound_VIcYJH).mass,4_rod(sense_bar compound_VIcYJH).X,4_rod(sense_bar compound_VIcYJH).Y,4_rod(sense_bar compound_VIcYJH).Z,4_rod(sense_bar compound_VIcYJH).Euler1,4_rod(sense_bar compound_VIcYJH).Euler2,4_rod(sense_bar compound_VIcYJH).Euler3,4_rod(sense_bar compound_VIcYJH).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.8383,-0.000182714,15.5405,0.00850806,0.000127412,0.000120464,3.26262e-06,0.24652,-0.000182714,15.5405,0.00850806,0.000127412,0.000120464,3.26262e-06,0.24652,-0.000182714,15.5405,0.00850806,0.000127412,0.000120464,3.26262e-06,0.24652,-0.000182714,15.5405,0.00850806,0.000127412,0.000120464,3.26262e-06,0.24652,-0.000182714,15.5405,0.00850806,0.000127412,0.000120464,3.26262e-06,0.24652,-0.729438,15.5228,0.015383,0.00495112,0.0127097,-2.35195,0.0593527,0.754119,15.5183,0.0109483,0.00489303,0.0126458,-2.35195,0.0593527,0.00839605,14.9982,-0.513549,0.0144698,0.00797973,-0.788895,0.0593527,0.0166175,16.0428,0.539874,0.016742,0.00572343,-0.788895,0.0593527,0.0242687,14.998,0.539467,-1.57378,-0.00272928,-0.00309773,0.0593527,0.000677616,16.0431,-0.513136,-1.57392,-0.00222117,-0.00296078,0.0593527,
0.8484,-0.00018234,14.7049,0.00850813,0.000124338,0.000117134,-1.80348e-05,0.24652,-0.00018234,14.7049,0.00850813,0.000124338,0.000117134,-1.80348e-05,0.24652,-0.00018234,14.7049,0.00850813,0.000124338,0.000117134,-1.80348e-05,0.24652,-0.00018234,14.7049,0.00850813,0.000124338,0.000117134,-1.80348e-05,0.24652,-0.00018234,14.7049,0.00850813,0.000124338,0.000117134,-1.80348e-05,0.24652,-0.729439,14.6873,0.0153849,0.00577115,0.0135218,-2.35193,0.0593527,0.75412,14.6827,0.0109464,0.00571052,0.0134559,-2.35194,0.0593527,0.00839511,14.1627,-0.513552,0.0143827,0.00806143,-0.788895,0.0593527,0.0166173,15.2073,0.539877,0.0166487,0.0058112,-0.788894,0.0593527,0.0242662,14.1625,0.539467,-1.57378,-0.00303309,-0.00309476,0.0593527,0.000679905,15.2075,-0.513137,-1.57392,-0.00259003,-0.00295812,0.0593527,
0.8585,-0.00018671,13.8594,0.00850873,0.000120415,0.000116526,-1.9924e-05,0.24652,-0.00018671,13.8594,0.00850873,0.000120415,0.000116526,-1.9924e-05,0.24652,-0.00018671,13.8594,0.00850873,0.000120415,0.000116526,-1.9924e-05,0.24652,-0.00018671,13.8594,0.00850873,0.000120415,0.000116526,-1.9924e-05,0.24652,-0.00018671,13.8594,0.00850873,0.000120415,0.000116526,-1.9924e-05,0.24652,-0.72944,13.8417,0.0153872,0.00621056,0.0139611,-2.35193,0.0593527,0.754114,13.8372,0.0109435,0.00632068,0.014065,-2.35192,0.0593527,0.00841165,13.3171,-0.513552,0.0171219,0.00533826,-0.788874,0.0593527,0.0166296,14.3617,0.539878,0.0151,0.00734592,-0.788902,0.0593527,0.0242628,13.3169,0.539466,-1.57378,-0.00341874,-0.0030965,0.0593527,0.000679598,14.3619,-0.513138,-1.57392,-0.00364864,-0.00295663,0.0593527,
0.8686,-0.00018754,13.0038,0.00850872,0.000119532,0.000123296,1.10685e-06,0.24652,-0.00018754,13.0038,0.00850872,0.000119532,0.000123296,1.10685e-06,0.24652,-0.00018754,13.0038,0.00850872,0.000119532,0.000123296,1.10685e-06,0.24652,-0.00018754,13.0038,0.00850872,0.000119532,0.000123296,1.10685e-06,0.24652,-0.00018754,13.0038,0.00850872,0.000119532,0.000123296,1.10685e-06,0.24652,-0.72944,12.9862,0.0153851,0.00542246,0.0131798,-2.35194,0.0593527,0.754113,12.9816,0.0109453,0.00558705,0.0133386,-2.35194,0.0593527,0.00841432,12.4616,-0.513548,0.0174182,0.00504844,-0.788873,0.0593527,0.0166307,13.5062,0.539875,0.0150672,0.00738294,-0.788904,0.0593527,0.024265,12.4614,0.539465,-1.57378,-0.00313556,-0.00309933,0.0593527,0.000677376,13.5064,-0.513138,-1.57392,-0.00335703,-0.0029587,0.0593527,
0.8787,-0.000183117,12.1382,0.0085076,0.000118984,0.00012897,4.26369e-06,0.24652,-0.000183117,12.1382,0.0085076,0.000118984,0.00012897,4.26369e-06,0.24652,-0.000183117,12.1382,0.0085076,0.000118984,0.00012897,4.26369e-06,0.24652,-0.000183117,12.1382,0.0085076,0.000118984,0.00012897,4.26369e-06,0.24652,-0.000183117,12.1382,0.0085076,0.000118984,0.00012897,4.26369e-06,0.24652,-0.729438,12.1206,0.0153828,0.00492464,0.0126826,-2.35195,0.0593527,0.754119,12.116,0.0109495,0.00487781,0.0126303,-2.35195,0.0593527,0.00839813,11.596,-0.513548,0.0147041,0.00774722,-0.788893,0.0593527,0.016618,12.6406,0.539874,0.016613,0.00585159,-0.788896,0.0593527,0.0242686,11.5958,0.539467,-1.57378,-0.00274133,-0.00309738,0.0593527,0.0006774,12.6408,-0.513136,-1.57392,-0.00228602,-0.00296013,0.0593527,
0.8888,-0.000182071,11.2626,0.00850744,0.000117095,0.000125394,-1.63603e-05,0.24652,-0.000182071,11.2626,0.00850744,0.000117095,0.000125394,-1.63603e-05,0.24652,-0.000182071,11.2626,0.00850744,0.000117095,0.000125394,-1.63603e-05,0.24652,-0.000182071,11.2626,0.00850744,0.000117095,0.000125394,-1.63603e-05,0.24652,-0.000182071,11.2626,0.00850744,0.000117095,0.000125394,-1.63603e-05,0.24652,-0.729439,11.245,0.0153846,0.00567764,0.0134277,-2.35194,0.0593527,0.75412,11.2404,0.0109483,0.0055136,0.0132596,-2.35194,0.0593527,0.00839466,10.7204,-0.513551,0.0142013,0.00824246,-0.788896,0.0593527,0.0166158,11.765,0.539877,0.0167734,0.00568834,-0.788894,0.0593527,0.0242668,10.7202,0.539467,-1.57378,-0.00300555,-0.00309437,0.0593527,0.00067961,11.7652,-0.513137,-1.57392,-0.00249818,-0.0029579,0.0593527,
0.8989,-0.000186275,10.3771,0.00850853,0.000118576,0.000118329,-2.07766e-05,0.24652,-0.000186275,10.3771,0.00850853,0.000118576,0.000118329,-2.07766e-05,0.24652,-0.000186275,10.3771,0.00850853,0.000118576,0.000118329,-2.07766e-05,0.24652,-0.000186275,10.3771,0.00850853,0.000118576,0.000118329,-2.07766e-05,0.24652,-0.000186275,10.3771,0.00850853,0.000118576,0.000118329,-2.07766e-05,0.24652,-0.72944,10.3594,0.0153871,0.00623129,0.0139811,-2.35193,0.0593527,0.754115,10.3549,0.010944,0.00630906,0.0140529,-2.35192,0.0593527,0.00841023,9.83483,-0.513552,0.0168761,0.00558231,-0.788875,0.0593527,0.0166283,10.8794,0.539878,0.0152414,0.00720552,-0.788901,0.0593527,0.0242629,9.83464,0.539466,-1.57378,-0.0034064,-0.00309599,0.0593527,0.00067976,10.8796,-0.513138,-1.57392,-0.00357695,-0.00295647,0.0593527,
0.909,-0.000187788,9.48147,0.00850915,0.000124094,0.000117666,-6.18012e-07,0.24652,-0.000187788,9.48147,0.00850915,0.000124094,0.000117666,-6.18012e-07,0.24652,-0.000187788,9.48147,0.00850915,0.000124094,0.000117666,-6.18012e-07,0.24652,-0.000187788,9.48147,0.00850915,0.000124094,0.000117666,-6.18012e-07,0.24652,-0.000187788,9.48147,0.00850915,0.000124094,0.000117666,-6.18012e-07,0.24652,-0.72944,9.46384,0.0153855,0.00551791,0.0132753,-2.35194,0.0593527,0.754113,9.45926,0.0109439,0.00578232,0.0135329,-2.35193,0.0593527,0.00841491,8.93923,-0.513549,0.0175812,0.00488576,-0.788872,0.0593527,0.0166319,9.98384,0.539875,0.0149547,0.00749383,-0.788904,0.0593527,0.0242645,8.93904,0.539465,-1.57378,-0.00316218,-0.0030995,0.0593527,0.000677688,9.98405,-0.513138,-1.57392,-0.00344317,-0.00295867,0.0593527,
0.9191,-0.000183559,8.57586,0.00850828,0.000126816,0.000121131,4.98522e-06,0.24652,-0.000183559,8.57586,0.00850828,0.000126816,0.000121131,4.98522e-06,0.24652,-0.000183559,8.57586,0.00850828,0.000126816,0.000121131,4.98522e-06,0.24652,-0.000183559,8.57586,0.00850828,0.000126816,0.000121131,4.98522e-06,0.24652,-0.000183559,8.57586,0.00850828,0.000126816,0.000121131,4.98522e-06,0.24652,-0.729438,8.55824,0.0153829,0.00491004,0.0126696,-2.35195,0.0593527,0.754118,8.55365,0.010948,0.00491628,0.0126696,-2.35195,0.0593527,0.00839911,8.03363,-0.513548,0.0149604,0.00749267,-0.788891,0.0593527,0.0166198,9.07824,0.539874,0.0164607,0.00600279,-0.788896,0.0593527,0.0242684,8.03344,0.539466,-1.57378,-0.00275415,-0.00309833,0.0593527,0.000677277,9.07845,-0.513136,-1.57392,-0.00236383,-0.00296077,0.0593527,
0.9292,-0.000181864,7.66026,0.00850764,0.000122665,0.000120957,-1.46375e-05,0.24652,-0.000181864,7.66026,0.00850764,0.000122665,0.000120957,-1.46375e-05,0.24652,-0.000181864,7.66026,0.00850764,0.000122665,0.000120957,-1.46375e-05,0.24652,-0.000181864,7.66026,0.00850764,0.000122665,0.000120957,-1.46375e-05,0.24652,-0.000181864,7.66026,0.00850764,0.000122665,0.000120957,-1.46375e-05,0.24652,-0.729439,7.64263,0.0153846,0.00558016,0.0133317,-2.35194,0.0593527,0.75412,7.63805,0.0109482,0.00532349,0.0130714,-2.35194,0.0593527,0.00839346,7.11802,-0.513551,0.0140555,0.00838806,-0.788898,0.0593527,0.0166155,8.16263,0.539877,0.0168709,0.00559232,-0.788893,0.0593527,0.0242673,7.11784,0.539467,-1.57378,-0.00297928,-0.00309511,0.0593527,0.000679305,8.16285,-0.513137,-1.57392,-0.00241885,-0.00295877,0.0593527,
0.9393,-0.000185809,6.73464,0.00850835,0.000117589,0.000119522,-2.14104e-05,0.24652,-0.000185809,6.73464,0.00850835,0.000117589,0.000119522,-2.14104e-05,0.24652,-0.000185809,6.73464,0.00850835,0.000117589,0.000119522,-2.14104e-05,0.24652,-0.000185809,6.73464,0.00850835,0.000117589,0.000119522,-2.14104e-05,0.24652,-0.000185809,6.73464,0.00850835,0.000117589,0.000119522,-2.14104e-05,0.24652,-0.72944,6.71701,0.015387,0.00623862,0.0139879,-2.35193,0.0593527,0.754115,6.71244,0.0109445,0.00624407,0.0139879,-2.35193,0.0593527,0.00840862,6.19241,-0.513552,0.0166075,0.00584926,-0.788877,0.0593527,0.0166269,7.23702,0.539878,0.0154001,0.00704812,-0.7889,0.0593527,0.0242632,6.19222,0.539466,-1.57378,-0.00339279,-0.00309562,0.0593527,0.000679843,7.23723,-0.513138,-1.57392,-0.00349411,-0.00295648,0.0593527,
0.9494,-0.000187962,5.79902,0.00850883,0.000117758,0.000122873,-2.38106e-06,0.24652,-0.000187962,5.79902,0.00850883,0.000117758,0.000122873,-2.38106e-06,0.24652,-0.000187962,5.79902,0.00850883,0.000117758,0.000122873,-2.38106e-06,0.24652,-0.000187962,5.79902,0.00850883,0.000117758,0.000122873,-2.38106e-06,0.24652,-0.000187962,5.79902,0.00850883,0.000117758,0.000122873,-2.38106e-06,0.24652,-0.72944,5.78139,0.0153856,0.00561638,0.0133722,-2.35194,0.0593527,0.754113,5.77681,0.0109442,0.00596326,0.0137118,-2.35193,0.0593527,0.00841607,5.25679,-0.513549,0.0177069,0.0047601,-0.788871,0.0593527,0.016632,6.3014,0.539875,0.0148706,0.00757646,-0.788905,0.0593527,0.024264,5.2566,0.539466,-1.57378,-0.00318763,-0.00309871,0.0593527,0.000677995,6.3016,-0.513138,-1.57392,-0.00351598,-0.00295773,0.0593527,
0.9595,-0.000184039,4.85339,0.00850805,0.000120343,0.000127226,5.53598e-06,0.24652,-0.000184039,4.85339,0.00850805,0.000120343,0.000127226,5.53598e-06,0.24652,-0.000184039,4.85339,0.00850805,0.000120343,0.000127226,5.53598e-06,0.24652,-0.000184039,4.85339,0.00850805,0.000120343,0.000127226,5.53598e-06,0.24652,-0.000184039,4.85339,0.00850805,0.000120343,0.000127226,5.53598e-06,0.24652,-0.729439,4.83576,0.0153827,0.0049101,0.0126691,-2.35195,0.0593527,0.754118,4.83118,0.0109484,0.00500655,0.012759,-2.35195,0.0593527,0.00840131,4.31116,-0.513548,0.0152407,0.007214,-0.788889,0.0593527,0.0166207,5.35577,0.539874,0.0162974,0.00616468,-0.788897,0.0593527,0.0242681,4.31097,0.539466,-1.57378,-0.00276882,-0.003098,0.0593527,0.000677227,5.35598,-0.513136,-1.57392,-0.00245087,-0.00296009,0.0593527,
0.9696,-0.000181726,3.89775,0.00850737,0.000120713,0.00012391,-1.28117e-05,0.24652,-0.000181726,3.89775,0.00850737,0.000120713,0.00012391,-1.28117e-05,0.24652,-0.000181726,3.89775,0.00850737,0.000120713,0.00012391,-1.28117e-05,0.24652,-0.000181726,3.89775,0.00850737,0.000120713,0.00012391,-1.28117e-05,0.24652,-0.000181726,3.89775,0.00850737,0.000120713,0.00012391,-1.28117e-05,0.24652,-0.729438,3.88013,0.0153843,0.00548185,0.0132338,-2.35194,0.0593527,0.754121,3.87555,0.0109491,0.00515562,0.0129046,-2.35194,0.0593527,0.00839309,3.35552,-0.513551,0.0139533,0.00849041,-0.788899,0.0593527,0.0166149,4.40013,0.539877,0.0169437,0.00552087,-0.788893,0.0593527,0.0242678,3.35533,0.539467,-1.57378,-0.00295484,-0.00309522,0.0593527,0.000678996,4.40035,-0.513137,-1.57392,-0.00235247,-0.00295897,0.0593527,
0.9797,-0.000251693,2.93416,0.00194022,0.000582882,0.000891204,-0.0146957,0.24652,-0.000251693,2.93416,0.00194022,0.000582882,0.000891204,-0.0146957,0.24652,-0.000251693,2.93416,0.00194022,0.000582882,0.000891204,-0.0146957,0.24652,-0.000251693,2.93416,0.00194022,0.000582882,0.000891204,-0.0146957,0.24652,-0.000251693,2.93416,0.00194022,0.000582882,0.000891204,-0.0146957,0.24652,-0.723442,2.91961,0.01612,0.0187017,0.0103679,-2.34935,0.0593527,0.748022,2.91508,0.0115681,-0.00673695,0.0170957,-2.34956,0.0593527,0.00849854,2.52084,-0.512966,0.0160971,0.00893215,-0.883135,0.0593527,0.0165566,3.43522,0.540493,0.0156343,0.00697208,-0.787641,0.0593527,0.0241794,2.38948,0.537632,-1.57363,-0.00480904,-0.00334673,0.0593527,0.000148145,3.4367,-0.528158,-1.57407,0.00867891,-0.0030209,0.0593527,
0.9898,-0.00833876,2.68355,-0.0583292,-0.0216571,-0.0713156,0.0280433,0.24652,-0.00833876,2.68355,-0.0583292,-0.0216571,-0.0713156,0.0280433,0.24652,-0.00833876,2.68355,-0.0583292,-0.0216571,-0.0713156,0.0280433,0.24652,-0.00833876,2.68355,-0.0583292,-0.0216571,-0.0713156,0.0280433,0.24652,-0.00833876,2.68355,-0.0583292,-0.0216571,-0.0713156,0.0280433,0.24652,-0.693196,2.56682,-0.0178014,0.0388525,-0.0802858,-2.30994,0.0593527,0.696126,2.58106,-0.0262827,0.0161941,0.114043,-2.31843,0.0593527,0.0177138,2.2702,-0.594018,-0.00513336,0.0215373,-1.09105,0.0593527,0.00334329,3.03646,0.492887,0.0429745,0.00635746,-0.757675,0.0593527,0.0311925,1.98574,0.436644,-1.54597,0.00769178,-0.0127526,0.0593527,0.00792947,3.00634,-0.620551,-1.53204,-0.0582981,-0.00532553,0.0593527,
0.9999,-0.0363592,3.0809,-0.0944972,-0.0362451,-0.0533019,-0.452013,0.24652,-0.0363592,3.0809,-0.0944972,-0.0362451,-0.0533019,-0.452013,0.24652,-0.0363592,3.0809,-0.0944972,-0.0362451,-0.0533019,-0.452013,0.24652,-0.0363592,3.0809,-0.0944972,-0.0362451,-0.0533019,-0.452013,0.24652,-0.0363592,3.0809,-0.0944972,-0.0362451,-0.0533019,-0.452013,0.24652,-0.687445,2.93661,-0.102085,-0.114528,-0.266075,-2.45747,0.0593527,0.670244,2.97219,-0.0735677,0.0854301,0.183737,-2.47351,0.0593527,-0.00463121,2.49013,-0.489524,0.137686,-0.0760743,-0.965237,0.0593527,-0.006359,3.51826,0.350398,0.0667993,-0.0276789,-0.918966,0.0593527,0.0165444,2.50864,0.427077,-1.54315,-0.0710969,0.0045075,0.0593527,-0.0137583,3.34209,-0.693587,-1.55545,0.117816,0.0240088,0.0593527,
1.01,-0.0503247,3.3666,-0.125104,-0.0768959,0.00653706,-0.507645,0.24652,-0.0503247,3.3666,-0.125104,-0.0768959,0.00653706,-0.507645,0.24652,-0.0503247,3.3666,-0.125104,-0.0768959,0.00653706,-0.507645,0.24652,-0.0503247,3.3666,-0.125104,-0.0768959,0.00653706,-0.507645,0.24652,-0.0503247,3.3666,-0.125104,-0.0768959,0.00653706,-0.507645,0.24652,-0.719741,3.44572,-0.17674,0.01633,0.0960592,-2.68374,0.0593527,0.672735,3.47843,-0.134397,-0.00246214,-0.170104,-2.67342,0.0593527,-0.0164925,2.80576,-0.462236,0.104383,-0.0481002,-1.09988,0.0593527,-0.036169,4.00905,0.176523,0.0571594,-0.0372985,-1.1839,0.0593527,-0.0321815,3.1767,0.518193,-1.56214,-0.276298,0.0303385,0.0593527,-0.0437514,3.7712,-0.734003,-1.57079,-0.371144,0.0296996,0.0593527,
1.0201,-0.0706431,3.7776,-0.149518,0.0222945,0.0978626,-0.507242,0.24652,-0.0706431,3.7776,-0.149518,0.0222945,0.0978626,-0.507242,0.24652,-0.0706431,3.7776,-0.149518,0.0222945,0.0978626,-0.507242,0.24652,-0.0706431,3.7776,-0.149518,0.0222945,0.0978626,-0.507242,0.24652,-0.0706431,3.7776,-0.149518,0.0222945,0.0978626,-0.507242,0.24652,-0.757938,3.82054,-0.220959,0.030712,0.155168,-2.8822,0.0593527,0.653442,3.84165,-0.138674,-0.018489,-0.242078,-2.86943,0.0593527,-0.0421486,3.13465,-0.363188,0.121924,-0.0531777,-1.31861,0.0593527,-0.0438156,4.4763,0.0176553,0.0689499,-0.0566287,-1.35206,0.0593527,-0.0604996,3.67153,0.518887,-1.58855,-0.490338,0.0575088,0.0593527,-0.0484504,4.03912,-0.883475,-1.59762,-0.74266,0.0616533,0.0593527,
1.0302,-0.0967634,4.23635,-0.209644,0.0763159,-0.0419648,-0.595012,0.24652,-0.0967634,4.23635,-0.209644,0.0763159,-0.0419648,-0.595012,0.24652,-0.0967634,4.23635,-0.209644,0.0763159,-0.0419648,-0.595012,0.24652,-0.0967634,4.23635,-0.209644,0.0763159,-0.0419648,-0.595012,0.24652,-0.0967634,4.23635,-0.209644,0.0763159,-0.0419648,-0.595012,0.24652,-0.782687,4.1588,-0.23191,0.0391241,-0.114408,-3.07117,0.0593527,0.647115,4.1733,-0.171739,-0.0152909,0.149653,-3.06603,0.0593527,-0.0532617,3.46935,-0.228454,-0.0598353,-0.0266704,-1.48833,0.0593527,-0.0722708,4.9043,-0.14618,0.141254,-0.0360358,-1.51197,0.0593527,-0.0893119,4.08714,0.526156,-1.59301,-0.680073,0.0491126,0.0593527,-0.048703,4.18793,-0.926394,-1.59841,-0.639209,0.0621029,0.0593527,
1.0403,-0.109113,4.58454,-0.267712,0.0740747,-0.105439,-0.781915,0.24652,-0.109113,4.58454,-0.267712,0.0740747,-0.105439,-0.781915,0.24652,-0.109113,4.58454,-0.267712,0.0740747,-0.105439,-0.781915,0.24652,-0.109113,4.58454,-0.267712,0.0740747,-0.105439,-0.781915,0.24652,-0.109113,4.58454,-0.267712,0.0740747,-0.105439,-0.781915,0.24652,-0.790213,4.54849,-0.250649,0.0445813,-0.216406,3.03206,0.0593527,0.614191,4.56187,-0.180052,0.0171153,-0.150551,3.03423,0.0593527,-0.0832999,3.87475,-0.140819,-0.0798247,-0.0411971,-1.67843,0.0593527,-0.106177,5.25642,-0.295365,-0.0160661,-0.0349186,-1.67755,0.0593527,-0.119194,4.62608,0.48723,-1.64403,-1.02797,0.102436,0.0593527,-0.0713366,4.46777,-0.916177,-1.61506,-0.972528,0.0690506,0.0593527,
1.0504,-0.131613,4.92138,-0.29193,0.0318258,-0.0897618,-1.01191,0.24652,-0.131613,4.92138,-0.29193,0.0318258,-0.0897618,-1.01191,0.24652,-0.131613,4.92138,-0.29193,0.0318258,-0.0897618,-1.01191,0.24652,-0.131613,4.92138,-0.29193,0.0318258,-0.0897618,-1.01191,0.24652,-0.131613,4.92138,-0.29193,0.0318258,-0.0897618,-1.01191,0.24652,-0.814449,4.92147,-0.298056,-0.0464921,0.126789,2.85538,0.0593527,0.587768,4.95981,-0.217953,0.0211457,0.00727094,2.85467,0.0593527,-0.105884,4.25434,-0.0578873,0.00186266,-0.0504791,-1.86293,0.0593527,-0.113349,5.59505,-0.456183,0.25925,0.0290033,-1.85771,0.0593527,-0.146937,5.156,0.418381,-1.63922,-1.02424,0.1112,0.0593527,-0.0779223,4.74885,-0.942043,-1.66374,-1.09524,0.134649,0.0593527,
1.0605,-0.151064,5.28046,-0.314078,-0.015391,-0.0809797,-1.25796,0.24652,-0.151064,5.28046,-0.314078,-0.015391,-0.0809797,-1.25796,0.24652,-0.151064,5.28046,-0.314078,-0.015391,-0.0809797,-1.25796,0.24652,-0.151064,5.28046,-0.314078,-0.015391,-0.0809797,-1.25796,0.24652,-0.151064,5.28046,-0.314078,-0.015391,-0.0809797,-1.25796,0.24652,-0.854861,5.25742,-0.350592,0.119414,-0.243591,2.66815,0.0593527,0.594889,5.32019,-0.253693,0.0737829,-0.133033,2.67783,0.0593527,-0.131861,4.63109,0.020093,0.0468747,-0.045628,-2.04052,0.0593527,-0.13844,5.94912,-0.62543,-0.162313,-0.149757,-2.02133,0.0593527,-0.178737,5.61947,0.346613,-1.74469,-1.25736,0.225587,0.0593527,-0.0891747,4.96439,-0.957239,-1.71901,-1.23164,0.198145,0.0593527,
1.0706,-0.16808,5.64136,-0.348204,0.000796969,-0.0745912,-1.49181,0.24652,-0.16808,5.64136,-0.348204,0.000796969,-0.0745912,-1.49181,0.24652,-0.16808,5.64136,-0.348204,0.000796969,-0.0745912,-1.49181,0.24652,-0.16808,5.64136,-0.348204,0.000796969,-0.0745912,-1.49181,0.24652,-0.16808,5.64136,-0.348204,0.000796969,-0.0745912,-1.49181,0.24652,-0.896388,5.58108,-0.399174,-0.0238212,0.0227858,2.50975,0.0593527,0.578976,5.66248,-0.288925,-0.0150319,-0.000933108,2.51096,0.0593527,-0.161058,5.0241,0.0939574,0.0732651,-0.0340055,-2.20571,0.0593527,-0.146104,6.22384,-0.767235,0.185685,0.0469011,-2.22744,0.0593527,-0.207312,6.06796,0.260639,-1.88202,-1.36273,0.36791,0.0593527,-0.103825,5.1792,-0.936266,-1.76139,-1.25874,0.254286,0.0593527,
1.0807,-0.19011,5.95908,-0.390887,0.0644223,-0.0644526,-1.64931,0.24652,-0.19011,5.95908,-0.390887,0.0644223,-0.0644526,-1.64931,0.24652,-0.19011,5.95908,-0.390887,0.0644223,-0.0644526,-1.64931,0.24652,-0.19011,5.95908,-0.390887,0.0644223,-0.0644526,-1.64931,0.24652,-0.19011,5.95908,-0.390887,0.0644223,-0.0644526,-1.64931,0.24652,-0.907993,5.92941,-0.429275,0.0915572,-0.12083,2.32639,0.0593527,0.556104,6.00895,-0.309848,0.157109,-0.171431,2.31769,0.0593527,-0.190843,5.45752,0.161018,-0.000203643,-0.11581,-2.38747,0.0593527,-0.158841,6.47686,-0.896745,-0.0897401,-0.207652,-2.37185,0.0593527,-0.233901,6.50504,0.129663,2.56653,-1.47254,2.19722,0.0593527,-0.116934,5.43559,-0.87303,1.95821,-1.32813,2.79996,0.0593527,
1.0908,-0.205503,6.27605,-0.427054,0.113041,-0.05122,-1.76471,0.24652,-0.205503,6.27605,-0.427054,0.113041,-0.05122,-1.76471,0.24652,-0.205503,6.27605,-0.427054,0.113041,-0.05122,-1.76471,0.24652,-0.205503,6.27605,-0.427054,0.113041,-0.05122,-1.76471,0.24652,-0.205503,6.27605,-0.427054,0.113041,-0.05122,-1.76471,0.24652,-0.929381,6.25586,-0.468319,0.0830403,-0.0989659,2.14337,0.0593527,0.529428,6.34363,-0.339463,-0.0395908,-0.0154914,2.15156,0.0593527,-0.22602,5.89563,0.210052,0.11978,0.0355355,-2.57604,0.0593527,-0.17466,6.69608,-1.01589,0.0678076,-0.051066,-2.56801,0.0593527,-0.259313,6.91584,-0.0102967,1.87709,-1.2329,2.88234,0.0593527,-0.136731,5.68253,-0.802585,2.78311,-1.4786,1.9886,0.0593527,
1.1009,-0.231594,6.59601,-0.458565,0.0961899,-0.0545666,-1.90214,0.24652,-0.231594,6.59601,-0.458565,0.0961899,-0.0545666,-1.90214,0.24652,-0.231594,6.59601,-0.458565,0.0961899,-0.0545666,-1.90214,0.24652,-0.231594,6.59601,-0.458565,0.0961899,-0.0545666,-1.90214,0.24652,-0.231594,6.59601,-0.458565,0.0961899,-0.0545666,-1.90214,0.24652,-0.946653,6.55261,-0.507154,-0.0348852,-0.042192,1.97118,0.0593527,0.515879,6.66466,-0.378045,0.113557,-0.0958536,1.96159,0.0593527,-0.252056,6.32378,0.238487,0.0287406,-0.157773,-2.74609,0.0593527,-0.181816,6.89053,-1.11819,0.120958,0.0605838,-2.75129,0.0593527,-0.278987,7.29133,-0.164354,1.90885,-1.2531,2.86588,0.0593527,-0.152876,5.92888,-0.724858,1.79062,-1.02337,2.97611,0.0593527,
