time,0_rod(payload_bars compound_2kFFvD).X,0_rod(payload_bars compound_2kFFvD).Y,0_rod(payload_bars compound_2kFFvD).Z,0_rod(payload_bars compound_2kFFvD).Euler1,0_rod(payload_bars compound_2kFFvD).Euler2,0_rod(payload_bars compound_2kFFvD).Euler3,0_rod(payload_bars compound_2kFFvD).mass,1_rod(payload_bars compound_2kFFvD).X,1_rod(payload_bars compound_2kFFvD).Y,1_rod(payload_bars compound_2kFFvD).Z,1_rod(payload_bars compound_2kFFvD).Euler1,1_rod(payload_bars compound_2kFFvD).Euler2,1_rod(payload_bars compound_2kFFvD).Euler3,1_rod(payload_bars compound_2kFFvD).mass,2_rod(payload_bars compound_2kFFvD).X,2_rod(payload_bars compound_2kFFvD).Y,2_rod(payload_bars compound_2kFFvD).Z,2_rod(payload_bars compound_2kFFvD).Euler1,2_rod(payload_bars compound_2kFFvD).Euler2,2_rod(payload_bars compound_2kFFvD).Euler3,2_rod(payload_bars compound_2kFFvD).mass,3_rod(payload_bars compound_2kFFvD).X,3_rod(payload_bars compound_2kFFvD).Y,3_rod(payload_bars compound_2kFFvD).Z,3_rod(payload_bars compound_2kFFvD).Euler1,3_rod(payload_bars compound_2kFFvD).Euler2,3_rod(payload_bars compound_2kFFvD).Euler3,3_rod(payload_bars compound_2kFFvD).mass,4_rod(payload_bars compound_2kFFvD).X,4_rod(payload_bars compound_2kFFvD).Y,4_rod(payload_bars compound_2kFFvD).Z,4_rod(payload_bars compound_2kFFvD).Euler1,4_rod(payload_bars compound_2kFFvD).Euler2,4_rod(payload_bars compound_2kFFvD).Euler3,4_rod(payload_bars compound_2kFFvD).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.2929,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.669527,30.0916,7.29452,0.723379,-0.278773,-1.76499,0.199491,4.35726,34.0316,7.38639,0.632948,0.234479,-1.71273,0.199491,3.60335,32.0712,7.93499,0.721438,0.20269,0.00639472,0.199491,3.66885,32.6544,9.90955,0.756033,-0.122061,-0.19883,0.199491,4.27843,31.3266,8.63742,-0.812679,0.621176,-0.0641138,0.199645,1.63586,33.3047,7.73403,-0.788498,0.631682,0.0286053,0.199491,
0.303,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.73932,30.8195,7.47178,0.757752,-0.269473,-1.75003,0.199491,4.46784,34.8871,7.69565,0.720146,0.243697,-1.70363,0.199491,3.70615,32.9414,8.24092,0.754316,0.254308,-0.011527,0.199491,3.77316,33.503,10.2716,0.736749,0.111516,-0.197346,0.199491,4.45337,32.1868,8.8984,-0.776446,0.603864,-0.0491165,0.199645,1.67743,34.1125,7.99518,-0.764193,0.698494,0.0407019,0.199491,
0.3131,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.79844,31.5258,7.64369,0.767785,-0.263211,-1.73106,0.199491,4.6047,35.7456,7.99775,0.709687,0.242942,-1.71486,0.199491,3.79236,33.8369,8.56161,0.801513,0.16534,-0.0370524,0.199491,3.86305,34.3249,10.6422,0.809768,-0.137165,-0.194688,0.199491,4.66394,33.002,9.15081,-0.7523,0.635527,-0.0362231,0.199645,1.69875,34.9256,8.25405,-0.738199,0.726642,0.0513766,0.199491,
0.3232,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.910019,32.2409,7.83623,0.793594,-0.258123,-1.71817,0.199491,4.70645,36.5453,8.31619,0.770748,0.248005,-1.70933,0.199491,3.87522,34.734,8.89756,0.838199,0.171068,-0.0670993,0.199491,3.97307,35.1303,10.9509,0.795385,0.051969,-0.183781,0.199491,4.82905,33.8211,9.4081,-0.716016,0.599728,-0.0204996,0.199645,1.73144,35.7391,8.51774,-0.720632,0.682381,0.0601666,0.199491,
0.3333,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.05615,32.9842,8.04697,0.828908,-0.25398,-1.71449,0.199491,4.78225,37.3262,8.65429,0.756183,0.239158,-1.72555,0.199491,3.9765,35.5428,9.22853,0.862501,0.159319,-0.0834114,0.199491,4.07194,35.9527,11.1992,0.839548,-0.0608771,-0.172794,0.199491,4.93643,34.6993,9.66989,-0.679588,0.635441,-0.00503001,0.199645,1.80602,36.4955,8.80437,-0.69665,0.683506,0.0744525,0.199491,
0.3434,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.22579,33.7615,8.30732,0.853808,-0.257362,-1.71756,0.199491,4.81258,38.1394,8.96583,0.824135,0.225054,-1.71925,0.199491,4.10914,36.2864,9.51062,0.879197,0.147514,-0.0719573,0.199491,4.15436,36.7625,11.4114,0.870907,-0.108325,-0.178494,0.199491,5.00564,35.5703,9.98077,-0.642493,0.624139,0.00902218,0.199645,1.92585,37.2107,9.10386,-0.665831,0.700771,0.0895009,0.199491,
0.3535,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.42103,34.5417,8.60033,0.851878,-0.277034,-1.72012,0.199491,4.823,38.9761,9.25098,0.808151,0.198189,-1.72752,0.199491,4.24491,37.021,9.75552,0.888605,0.161375,-0.0482056,0.199491,4.21604,37.5486,11.6565,0.86689,0.0276599,-0.191938,0.199491,5.07128,36.3883,10.2972,-0.611167,0.617985,0.018628,0.199645,2.06118,37.9252,9.39583,-0.62618,0.717478,0.102609,0.199491,
0.3636,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.6632,35.2963,8.92151,0.893731,-0.306851,-1.74412,0.199491,4.85371,39.8168,9.51508,0.855948,0.190454,-1.71377,0.199491,4.33983,37.7854,9.97736,0.901484,0.141521,-0.027964,0.199491,4.26046,38.2948,11.9659,0.929595,-0.196584,-0.202336,0.199491,5.16358,37.1541,10.5957,-0.594068,0.625834,0.0212933,0.199645,2.1607,38.6636,9.65738,-0.585361,0.709334,0.113115,0.199491,
0.3737,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.91528,36.0238,9.25309,0.927282,-0.344877,-1.76767,0.199491,4.9018,40.6574,9.76463,0.839036,0.177392,-1.7089,0.199491,4.41023,38.5875,10.1989,0.915675,0.154206,-0.0163416,0.199491,4.29846,39.0052,12.311,0.899938,0.0245145,-0.20242,0.199491,5.2844,37.8602,10.8814,-0.583018,0.591327,0.0214324,0.199645,2.23536,39.4267,9.90042,-0.544478,0.679027,0.119315,0.199491,
0.3838,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,2.13757,36.742,9.55903,0.952113,-0.377695,-1.78386,0.199491,4.95355,41.4841,10.0252,0.879245,0.171966,-1.69801,0.199491,4.48939,39.3673,10.4306,0.932725,0.153677,-0.00672919,0.199491,4.34139,39.7172,12.6583,0.949934,-0.131931,-0.211723,0.199491,5.41446,38.5733,11.1646,-0.566615,0.602608,0.0258668,0.199645,2.3132,40.167,10.1484,-0.502382,0.676394,0.129428,0.199491,
0.3939,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,2.31764,37.457,9.82313,0.971773,-0.393936,-1.79062,0.199491,4.99633,42.2699,10.3194,0.882204,0.154921,-1.70173,0.199491,4.59845,40.1016,10.6903,0.951428,0.129887,0.00122832,0.199491,4.40623,40.4483,12.9474,0.963753,-0.100733,-0.219215,0.199491,5.52076,39.3384,11.4631,-0.539053,0.581516,0.0369308,0.199645,2.4142,40.8654,10.4192,-0.466256,0.686366,0.144461,0.199491,
0.404,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,2.46905,38.173,10.0486,0.985809,-0.39577,-1.78648,0.199491,5.03503,42.9921,10.6488,0.924261,0.139568,-1.70808,0.199491,4.73065,40.8112,10.9963,0.971371,0.12938,-0.000397821,0.199491,4.49607,41.1954,13.168,0.97183,-0.036727,-0.222773,0.199491,5.59492,40.1446,11.7643,-0.498292,0.58601,0.0558372,0.199645,2.53195,41.5342,10.7134,-0.439201,0.681298,0.160645,0.199491,
0.4141,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,2.6048,38.8686,10.2429,1.00734,-0.388681,-1.77914,0.199491,5.09654,43.6757,10.9923,0.937256,0.123842,-1.7215,0.199491,4.85379,41.53,11.3361,0.998868,0.106301,-0.0171434,0.199491,4.59847,41.9414,13.3852,1.04075,-0.237203,-0.226299,0.199491,5.67581,40.9482,12.0524,-0.454738,0.591217,0.0773721,0.199645,2.63234,42.1963,11.007,-0.423577,0.64677,0.174237,0.199491,
0.4242,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,2.72522,39.5085,10.4084,1.04074,-0.37953,-1.77059,0.199491,5.19922,44.3694,11.328,0.97275,0.119983,-1.7307,0.199491,4.94189,42.2801,11.68,1.02982,0.117915,-0.0475332,0.199491,4.69966,42.6632,13.6769,1.01852,-0.0372581,-0.2146,0.199491,5.81048,41.713,12.3246,-0.41606,0.584243,0.0968184,0.199645,2.6893,42.8756,11.2744,-0.400219,0.655991,0.191843,0.199491,
0.4343,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,2.83513,40.1165,10.5616,1.05318,-0.376267,-1.7549,0.199491,5.31925,45.0862,11.6532,0.994483,0.120374,-1.73858,0.199491,5.00952,43.0394,12.0133,1.07168,0.0561923,-0.0800833,0.199491,4.7855,43.3569,14.0269,1.08108,-0.222117,-0.21749,0.199491,5.9914,42.4457,12.5867,-0.384789,0.589031,0.115233,0.199645,2.72896,43.5548,11.5273,-0.374039,0.666608,0.207881,0.199491,
0.4444,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,2.96273,40.7253,10.7338,1.07325,-0.375396,-1.74492,0.199491,5.42561,45.7969,11.9714,1.02526,0.119241,-1.74356,0.199491,5.07188,43.7884,12.3345,1.10726,0.0406889,-0.108032,0.199491,4.87443,44.0323,14.3688,1.08158,-0.131883,-0.213989,0.199491,6.16673,43.1593,12.8585,-0.356939,0.572472,0.131133,0.199645,2.77237,44.227,11.7786,-0.353047,0.656801,0.220086,0.199491,
0.4545,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,3.1333,41.3688,10.9559,1.10759,-0.381402,-1.75155,0.199491,5.50104,46.4836,12.29,1.03704,0.109672,-1.74909,0.199491,5.15658,44.4839,12.635,1.13664,-0.0182726,-0.119978,0.199491,4.95549,44.7068,14.6567,1.10213,-0.138132,-0.212772,0.199491,6.27883,43.8794,13.14,-0.326825,0.576244,0.146146,0.199645,2.85255,44.8763,12.0445,-0.327175,0.64882,0.23461,0.199491,
0.4646,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,3.32913,42.0671,11.2375,1.11335,-0.400724,-1.75432,0.199491,5.5278,47.1569,12.5889,1.06557,0.0912406,-1.75272,0.199491,5.2843,45.1346,12.9123,1.13711,0.0568826,-0.11238,0.199491,5.02692,45.3719,14.8884,1.14916,-0.260343,-0.224947,0.199491,6.33089,44.5807,13.4416,-0.295725,0.569454,0.158141,0.199645,2.98286,45.497,12.3301,-0.299614,0.627755,0.24537,0.199491,
0.4747,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,3.53517,42.7657,11.5432,1.13594,-0.421995,-1.77196,0.199491,5.52959,47.8368,12.8801,1.07595,0.0653785,-1.75532,0.199491,5.43033,45.7547,13.1585,1.14832,0.0132738,-0.0897932,0.199491,5.08983,46.0259,15.1152,1.13006,-0.103135,-0.230843,0.199491,6.36576,45.2675,13.7591,-0.268144,0.559775,0.168419,0.199645,3.13531,46.1071,12.6191,-0.262755,0.626436,0.260923,0.199491,
0.4848,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,3.75459,43.4497,11.8652,1.16519,-0.451478,-1.79596,0.199491,5.53786,48.5296,13.155,1.10142,0.0462296,-1.75296,0.199491,5.55565,46.3845,13.3845,1.15541,0.0151597,-0.066854,0.199491,5.14214,46.6453,15.3881,1.19872,-0.307891,-0.255665,0.199491,6.43267,45.9179,14.0696,-0.246107,0.556448,0.176163,0.199645,3.26716,46.7202,12.8895,-0.222875,0.626572,0.275233,0.199491,
0.4949,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,3.98054,44.1033,12.1862,1.19052,-0.488206,-1.81833,0.199491,5.56701,49.2293,13.4215,1.10584,0.0305931,-1.74893,0.199491,5.64472,47.0445,13.6128,1.16557,0.0233368,-0.0543207,0.199491,5.18587,47.2226,15.7063,1.1742,-0.159816,-0.257341,0.199491,6.54782,46.5243,14.3608,-0.234891,0.534025,0.180409,0.199645,3.36814,47.3527,13.1407,-0.181598,0.616054,0.284085,0.199491,
0.505,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,4.20142,44.7284,12.4862,1.2361,-0.517376,-1.84868,0.199491,5.61745,49.9177,13.6959,1.12496,0.0205387,-1.74478,0.199491,5.71494,47.7066,13.853,1.18353,-0.000757425,-0.0521676,0.199491,5.23478,47.7895,16.0444,1.20784,-0.230311,-0.268176,0.199491,6.68431,47.1248,14.6453,-0.220279,0.526755,0.187359,0.199645,3.44522,47.979,13.38,-0.145087,0.60613,0.295049,0.199491,
0.5151,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,4.38774,45.3429,12.7422,1.25798,-0.537918,-1.8591,0.199491,5.67213,50.5659,13.993,1.13983,0.00736805,-1.74796,0.199491,5.80213,48.3488,14.1266,1.20323,-0.00606773,-0.0575576,0.199491,5.29922,48.3716,16.3501,1.23967,-0.280802,-0.279824,0.199491,6.80625,47.747,14.9352,-0.198373,0.512934,0.198728,0.199645,3.5347,48.5794,13.6343,-0.114086,0.596143,0.307704,0.199491,
0.5252,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,4.54064,45.9477,12.9498,1.276,-0.541628,-1.85888,0.199491,5.73113,51.1617,14.3199,1.16619,-0.0083261,-1.75972,0.199491,5.91733,48.9574,14.4377,1.22522,-0.0216455,-0.0689771,0.199491,5.3834,48.9838,16.6047,1.22654,-0.169048,-0.279217,0.199491,6.88617,48.4079,15.2347,-0.164331,0.503649,0.216825,0.199645,3.64756,49.1463,13.9112,-0.0883455,0.591729,0.324917,0.199491,
0.5353,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,4.67603,46.5402,13.1223,1.29344,-0.534176,-1.8521,0.199491,5.8024,51.716,14.6665,1.19194,-0.0247351,-1.77661,0.199491,6.03841,49.5478,14.779,1.25158,-0.0466584,-0.0893118,0.199491,5.48315,49.6132,16.8341,1.30945,-0.368164,-0.299324,0.199491,6.94659,49.0861,15.5356,-0.120703,0.504829,0.239537,0.199645,3.76372,49.6906,14.1972,-0.0711652,0.581747,0.343908,0.199491,
0.5454,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,4.81015,47.107,13.2759,1.30532,-0.526949,-1.83879,0.199491,5.89467,52.2638,15.0148,1.21794,-0.0363175,-1.79399,0.199491,6.13546,50.1463,15.1333,1.2802,-0.0571344,-0.119921,0.199491,5.58183,50.2258,17.0891,1.28468,-0.221702,-0.2863,0.199491,7.0324,49.7452,15.8245,-0.0819941,0.492131,0.260289,0.199645,3.85986,50.2351,14.4735,-0.056496,0.567232,0.360661,0.199491,
0.5555,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,4.95886,47.6425,13.4292,1.32917,-0.523344,-1.83317,0.199491,6.00304,52.8347,15.3549,1.24189,-0.0409961,-1.8067,0.199491,6.19504,50.757,15.4736,1.31443,-0.0827957,-0.156044,0.199491,5.66907,50.7964,17.4001,1.34113,-0.339732,-0.295631,0.199491,7.16797,50.3753,16.1043,-0.0489464,0.489522,0.279709,0.199645,3.92443,50.7863,14.7256,-0.0393095,0.555519,0.375775,0.199491,
0.5656,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.12249,48.1672,13.6011,1.35369,-0.527674,-1.83245,0.199491,6.10494,53.4241,15.6808,1.26265,-0.0436593,-1.81467,0.199491,6.2374,51.3677,15.7896,1.34896,-0.109386,-0.188273,0.199491,5.74659,51.3277,17.7438,1.35591,-0.330627,-0.296182,0.199491,7.33336,50.9752,16.3848,-0.0272245,0.475038,0.294418,0.199645,3.97761,51.3394,14.9642,-0.019367,0.543272,0.388155,0.199491,
0.5757,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.30004,48.7124,13.8189,1.38055,-0.53963,-1.84117,0.199491,6.17976,54.0075,15.9921,1.27978,-0.0522683,-1.81972,0.199491,6.30175,51.9519,16.0784,1.37926,-0.147205,-0.205487,0.199491,5.81897,51.8445,18.0662,1.35185,-0.267098,-0.295964,0.199491,7.47244,51.5521,16.6748,-0.00731373,0.463675,0.307049,0.199645,4.05347,51.8819,15.2105,0.0057614,0.533954,0.400701,0.199491,
0.5858,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.48397,49.2992,14.0963,1.39855,-0.560528,-1.85332,0.199491,6.2171,54.5638,16.2875,1.29977,-0.0702516,-1.82485,0.199491,6.41543,52.4999,16.3491,1.386,-0.128513,-0.201476,0.199491,5.89038,52.3644,18.3298,1.41964,-0.419511,-0.32366,0.199491,7.54797,52.107,16.9744,0.0160451,0.455118,0.31808,0.199645,4.17565,52.4052,15.4804,0.0327736,0.520937,0.412263,0.199491,
0.5959,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.67191,49.908,14.4132,1.42461,-0.583888,-1.87687,0.199491,6.22805,55.0913,16.5766,1.31416,-0.0963019,-1.8298,0.199491,6.56604,53.017,16.6053,1.39196,-0.142715,-0.183586,0.199491,5.96269,52.89,18.5499,1.38276,-0.271086,-0.318886,0.199491,7.57393,52.6473,17.2804,0.0391365,0.440513,0.327492,0.199645,4.33197,52.9148,15.7687,0.0628574,0.508705,0.425195,0.199491,
0.606,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.86498,50.5124,14.7487,1.45625,-0.611145,-1.90742,0.199491,6.23334,55.6177,16.8571,1.33206,-0.121951,-1.83342,0.199491,6.71583,53.5275,16.8476,1.39408,-0.145398,-0.161003,0.199491,6.03136,53.3947,18.7782,1.46076,-0.440282,-0.356006,0.199491,7.60535,53.1663,17.5858,0.0628768,0.433739,0.337155,0.199645,4.48784,53.4189,16.0531,0.0949592,0.496634,0.437467,0.199491,
0.6161,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,6.06162,51.0844,15.0758,1.48339,-0.644697,-1.93554,0.199491,6.25021,56.1643,17.1334,1.34409,-0.142936,-1.83373,0.199491,6.83007,54.0551,17.0845,1.40193,-0.151434,-0.146391,0.199491,6.0916,53.8522,19.053,1.44252,-0.36086,-0.358867,0.199491,7.69463,53.66,17.8831,0.0748063,0.414424,0.34438,0.199645,4.61464,53.9303,16.3173,0.125046,0.474984,0.444064,0.199491,
0.6262,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,6.26509,51.6163,15.3745,1.53195,-0.671926,-1.97398,0.199491,6.29154,56.7231,17.4171,1.3589,-0.156106,-1.83334,0.199491,6.90731,54.5916,17.3241,1.41544,-0.157226,-0.1448,0.199491,6.14599,54.276,19.3795,1.45906,-0.370467,-0.372011,0.199491,7.83189,54.1456,18.1732,0.0851243,0.399872,0.352315,0.199645,4.70495,54.4427,16.5553,0.163041,0.472691,0.455346,0.199491,
0.6363,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,6.45339,52.132,15.6352,1.56169,-0.695333,-1.99521,0.199491,6.34968,57.254,17.7163,1.37421,-0.168169,-1.83704,0.199491,6.9751,55.1189,17.5938,1.43833,-0.182669,-0.156598,0.199491,6.21024,54.7039,19.696,1.51338,-0.462235,-0.398265,0.199491,7.97429,54.6365,18.4634,0.0978295,0.381811,0.3623,0.199645,4.7881,54.9389,16.7956,0.190829,0.459483,0.465553,0.199491,
0.6464,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,6.61984,52.6414,15.8522,1.58499,-0.704475,-2.00407,0.199491,6.4206,57.728,18.0377,1.39416,-0.1832,-1.84941,0.199491,7.06153,55.6182,17.9026,1.46048,-0.193984,-0.17614,0.199491,6.29428,55.1686,19.9696,1.47394,-0.338318,-0.384256,0.199491,8.06925,55.1487,18.7598,0.123732,0.369978,0.377564,0.199645,4.88935,55.4079,17.0549,0.209562,0.443085,0.478892,0.199491,
0.6565,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,6.76661,53.1448,16.0271,1.60333,-0.700082,-2.00311,0.199491,6.50103,58.1528,18.3804,1.41915,-0.199346,-1.86982,0.199491,7.17196,56.0844,18.2421,1.48636,-0.217675,-0.201146,0.199491,6.38953,55.6691,20.2094,1.57387,-0.510986,-0.424309,0.199491,8.1171,55.6833,19.0616,0.158722,0.358906,0.396343,0.199645,5.01271,55.8471,17.3329,0.22579,0.433578,0.498225,0.199491,
0.6666,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,6.90463,53.633,16.1767,1.60713,-0.694496,-1.98814,0.199491,6.59154,58.5612,18.7292,1.44637,-0.214719,-1.89338,0.199491,7.27719,56.5396,18.5958,1.51325,-0.232386,-0.231927,0.199491,6.48799,56.1706,20.4521,1.54714,-0.415925,-0.410266,0.199491,8.16636,56.2124,19.3637,0.195969,0.345902,0.415575,0.199645,5.13533,56.2735,17.6125,0.232979,0.413332,0.515435,0.199491,
0.6767,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,7.05968,54.0988,16.327,1.62464,-0.689977,-1.98326,0.199491,6.69202,58.986,19.0768,1.47065,-0.224153,-1.91283,0.199491,7.34917,56.9978,18.9387,1.54601,-0.257775,-0.269263,0.199491,6.57729,56.63,20.7341,1.59888,-0.482961,-0.429016,0.199491,8.25827,56.7236,19.6588,0.227706,0.33517,0.433419,0.199645,5.23067,56.7027,17.8713,0.247233,0.402743,0.533127,0.199491,
0.6868,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,7.23548,54.5506,16.5017,1.65278,-0.693544,-1.98998,0.199491,6.79112,59.4351,19.4135,1.48867,-0.229591,-1.92484,0.199491,7.38769,57.4628,19.2563,1.57765,-0.275435,-0.306441,0.199491,6.65823,57.0311,21.0539,1.63638,-0.523603,-0.442466,0.199491,8.39869,57.2087,19.9501,0.246377,0.318559,0.447716,0.199645,5.2999,57.139,18.1075,0.26129,0.385662,0.545174,0.199491,
0.6969,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,7.41789,55.005,16.7162,1.68241,-0.705894,-2.00458,0.199491,6.86949,59.8923,19.7332,1.50475,-0.237222,-1.93213,0.199491,7.43164,57.9221,19.5468,1.60643,-0.295094,-0.332898,0.199491,6.73539,57.3997,21.3762,1.60273,-0.433093,-0.427279,0.199491,8.54854,57.6629,20.2454,0.261053,0.305374,0.460286,0.199645,5.37218,57.574,18.3419,0.278647,0.36774,0.554568,0.199491,
0.707,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,7.59073,55.4783,16.9818,1.71026,-0.724785,-2.02566,0.199491,6.91822,60.3298,20.0338,1.52205,-0.252714,-1.93875,0.199491,7.52392,58.3606,19.818,1.62596,-0.312855,-0.339598,0.199491,6.81205,57.7717,21.661,1.69757,-0.579917,-0.479068,0.199491,8.65433,58.0882,20.5443,0.274955,0.289864,0.47054,0.199645,5.47992,57.996,18.5973,0.303225,0.356748,0.565449,0.199491,
