time,0_rod(payload_bars compound_6rRHNu).X,0_rod(payload_bars compound_6rRHNu).Y,0_rod(payload_bars compound_6rRHNu).Z,0_rod(payload_bars compound_6rRHNu).Euler1,0_rod(payload_bars compound_6rRHNu).Euler2,0_rod(payload_bars compound_6rRHNu).Euler3,0_rod(payload_bars compound_6rRHNu).mass,1_rod(payload_bars compound_6rRHNu).X,1_rod(payload_bars compound_6rRHNu).Y,1_rod(payload_bars compound_6rRHNu).Z,1_rod(payload_bars compound_6rRHNu).Euler1,1_rod(payload_bars compound_6rRHNu).Euler2,1_rod(payload_bars compound_6rRHNu).Euler3,1_rod(payload_bars compound_6rRHNu).mass,2_rod(payload_bars compound_6rRHNu).X,2_rod(payload_bars compound_6rRHNu).Y,2_rod(payload_bars compound_6rRHNu).Z,2_rod(payload_bars compound_6rRHNu).Euler1,2_rod(payload_bars compound_6rRHNu).Euler2,2_rod(payload_bars compound_6rRHNu).Euler3,2_rod(payload_bars compound_6rRHNu).mass,3_rod(payload_bars compound_6rRHNu).X,3_rod(payload_bars compound_6rRHNu).Y,3_rod(payload_bars compound_6rRHNu).Z,3_rod(payload_bars compound_6rRHNu).Euler1,3_rod(payload_bars compound_6rRHNu).Euler2,3_rod(payload_bars compound_6rRHNu).Euler3,3_rod(payload_bars compound_6rRHNu).mass,4_rod(sense_bar compound_6rRHNu).X,4_rod(sense_bar compound_6rRHNu).Y,4_rod(sense_bar compound_6rRHNu).Z,4_rod(sense_bar compound_6rRHNu).Euler1,4_rod(sense_bar compound_6rRHNu).Euler2,4_rod(sense_bar compound_6rRHNu).Euler3,4_rod(sense_bar compound_6rRHNu).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.8585,8.44661e-06,13.8594,0.00848306,-0.000117186,-0.000120222,0.00010303,0.24652,8.44661e-06,13.8594,0.00848306,-0.000117186,-0.000120222,0.00010303,0.24652,8.44661e-06,13.8594,0.00848306,-0.000117186,-0.000120222,0.00010303,0.24652,8.44661e-06,13.8594,0.00848306,-0.000117186,-0.000120222,0.00010303,0.24652,8.44661e-06,13.8594,0.00848306,-0.000117186,-0.000120222,0.00010303,0.24652,-0.729424,13.8417,0.0154144,0.00615804,0.0141099,-2.35187,0.0593527,0.754062,13.8372,0.0109443,0.00556987,0.0135217,-2.35187,0.0593527,0.00807644,13.3173,-0.513471,-0.0174348,0.0399425,2.35166,0.0593527,0.016514,14.3616,0.539821,-0.0151416,0.0376714,2.35174,0.0593527,0.000335362,14.3618,-0.513268,-1.57382,-0.00219585,-0.00305273,0.0593527,0.0242829,13.317,0.53965,-1.57383,-0.00395472,-0.00304139,0.0593527,
0.8686,6.92846e-06,13.0038,0.00848528,-0.000114431,-0.000133075,0.000100251,0.24652,6.92846e-06,13.0038,0.00848528,-0.000114431,-0.000133075,0.000100251,0.24652,6.92846e-06,13.0038,0.00848528,-0.000114431,-0.000133075,0.000100251,0.24652,6.92846e-06,13.0038,0.00848528,-0.000114431,-0.000133075,0.000100251,0.24652,6.92846e-06,13.0038,0.00848528,-0.000114431,-0.000133075,0.000100251,0.24652,-0.729426,12.9861,0.0154169,0.00629946,0.0142491,-2.35186,0.0593527,0.754061,12.9816,0.0109412,0.00604334,0.0139952,-2.35187,0.0593527,0.0080826,12.4617,-0.51347,-0.0162797,0.0387975,2.35171,0.0593527,0.0165193,13.506,0.539823,-0.0158186,0.0383409,2.35172,0.0593527,0.00033459,13.5062,-0.513274,-1.57382,-0.00400335,-0.00305273,0.0593527,0.0242818,12.4615,0.539644,-1.57384,-0.00256535,-0.00304254,0.0593527,
0.8787,2.54749e-06,12.1382,0.0084864,-0.000131194,-0.000137371,9.56258e-05,0.24652,2.54749e-06,12.1382,0.0084864,-0.000131194,-0.000137371,9.56258e-05,0.24652,2.54749e-06,12.1382,0.0084864,-0.000131194,-0.000137371,9.56258e-05,0.24652,2.54749e-06,12.1382,0.0084864,-0.000131194,-0.000137371,9.56258e-05,0.24652,2.54749e-06,12.1382,0.0084864,-0.000131194,-0.000137371,9.56258e-05,0.24652,-0.729429,12.1206,0.0154134,0.00536056,0.013319,-2.35188,0.0593527,0.754058,12.116,0.0109402,0.00598028,0.0139344,-2.35187,0.0593527,0.00809686,11.5961,-0.51347,-0.0143241,0.0368659,2.35178,0.0593527,0.0165316,12.6405,0.539823,-0.0173903,0.0399024,2.35165,0.0593527,0.000329727,12.6407,-0.513274,-1.57382,-0.00384035,-0.00305241,0.0593527,0.0242851,11.5959,0.539644,-1.57383,-0.00207909,-0.0030463,0.0593527,
0.8888,3.88489e-06,11.2627,0.00848441,-0.000134951,-0.000124976,9.35475e-05,0.24652,3.88489e-06,11.2627,0.00848441,-0.000134951,-0.000124976,9.35475e-05,0.24652,3.88489e-06,11.2627,0.00848441,-0.000134951,-0.000124976,9.35475e-05,0.24652,3.88489e-06,11.2627,0.00848441,-0.000134951,-0.000124976,9.35475e-05,0.24652,3.88489e-06,11.2627,0.00848441,-0.000134951,-0.000124976,9.35475e-05,0.24652,-0.729428,11.245,0.0154107,0.005158,0.0131189,-2.35188,0.0593527,0.754059,11.2404,0.0109432,0.00551086,0.0134652,-2.35188,0.0593527,0.00809145,10.7205,-0.513471,-0.0153424,0.0378759,2.35174,0.0593527,0.016527,11.7649,0.539822,-0.0168194,0.0393383,2.35168,0.0593527,0.000330096,11.7651,-0.513268,-1.57383,-0.00201392,-0.00305251,0.0593527,0.0242863,10.7203,0.539649,-1.57383,-0.00340984,-0.00304527,0.0593527,
0.8989,8.23569e-06,10.3771,0.00848294,-0.000118681,-0.000119891,9.57985e-05,0.24652,8.23569e-06,10.3771,0.00848294,-0.000118681,-0.000119891,9.57985e-05,0.24652,8.23569e-06,10.3771,0.00848294,-0.000118681,-0.000119891,9.57985e-05,0.24652,8.23569e-06,10.3771,0.00848294,-0.000118681,-0.000119891,9.57985e-05,0.24652,8.23569e-06,10.3771,0.00848294,-0.000118681,-0.000119891,9.57985e-05,0.24652,-0.729424,10.3594,0.015414,0.00608283,0.0140356,-2.35187,0.0593527,0.754062,10.3549,0.0109443,0.0055429,0.0134947,-2.35187,0.0593527,0.00807707,9.83496,-0.513471,-0.017363,0.0398719,2.35166,0.0593527,0.0165145,10.8793,0.539821,-0.0152052,0.0377348,2.35174,0.0593527,0.000335046,10.8795,-0.513267,-1.57382,-0.00195467,-0.00305272,0.0593527,0.0242832,9.83474,0.53965,-1.57383,-0.00406439,-0.00304158,0.0593527,
0.909,7.29555e-06,9.48148,0.0084849,-0.000113938,-0.000131869,9.99128e-05,0.24652,7.29555e-06,9.48148,0.0084849,-0.000113938,-0.000131869,9.99128e-05,0.24652,7.29555e-06,9.48148,0.0084849,-0.000113938,-0.000131869,9.99128e-05,0.24652,7.29555e-06,9.48148,0.0084849,-0.000113938,-0.000131869,9.99128e-05,0.24652,7.29555e-06,9.48148,0.0084849,-0.000113938,-0.000131869,9.99128e-05,0.24652,-0.729425,9.46381,0.015417,0.00634569,0.0142951,-2.35186,0.0593527,0.754061,9.45926,0.0109415,0.00600653,0.0139582,-2.35187,0.0593527,0.00808129,8.93937,-0.51347,-0.0164841,0.0389998,2.3517,0.0593527,0.0165181,9.9837,0.539823,-0.0156668,0.0381903,2.35172,0.0593527,0.000334916,9.98391,-0.513273,-1.57382,-0.00377183,-0.00305276,0.0593527,0.0242818,8.93914,0.539645,-1.57384,-0.00281467,-0.00304224,0.0593527,
0.9191,2.79812e-06,8.57588,0.00848649,-0.00012972,-0.000137644,0.000101759,0.24652,2.79812e-06,8.57588,0.00848649,-0.00012972,-0.000137644,0.000101759,0.24652,2.79812e-06,8.57588,0.00848649,-0.00012972,-0.000137644,0.000101759,0.24652,2.79812e-06,8.57588,0.00848649,-0.00012972,-0.000137644,0.000101759,0.24652,2.79812e-06,8.57588,0.00848649,-0.00012972,-0.000137644,0.000101759,0.24652,-0.729429,8.55822,0.0154139,0.00543889,0.0133965,-2.35188,0.0593527,0.754058,8.55366,0.0109402,0.00600431,0.0139583,-2.35187,0.0593527,0.00809612,8.03377,-0.51347,-0.0144095,0.03695,2.35178,0.0593527,0.016531,9.0781,0.539823,-0.0173162,0.0398284,2.35166,0.0593527,0.000330045,9.0783,-0.513275,-1.57382,-0.00405292,-0.00305243,0.0593527,0.0242848,8.03354,0.539644,-1.57384,-0.00200055,-0.00304608,0.0593527,
0.9292,3.51911e-06,7.66027,0.00848478,-0.000135316,-0.000126168,9.99286e-05,0.24652,3.51911e-06,7.66027,0.00848478,-0.000135316,-0.000126168,9.99286e-05,0.24652,3.51911e-06,7.66027,0.00848478,-0.000135316,-0.000126168,9.99286e-05,0.24652,3.51911e-06,7.66027,0.00848478,-0.000135316,-0.000126168,9.99286e-05,0.24652,3.51911e-06,7.66027,0.00848478,-0.000135316,-0.000126168,9.99286e-05,0.24652,-0.729429,7.64261,0.0154108,0.00511683,0.0130779,-2.35188,0.0593527,0.754059,7.63805,0.0109429,0.00554869,0.0135034,-2.35188,0.0593527,0.00809273,7.11816,-0.513471,-0.0151443,0.0376798,2.35175,0.0593527,0.0165281,8.16249,0.539822,-0.0169664,0.039484,2.35167,0.0593527,0.000329809,8.1627,-0.513269,-1.57382,-0.00227135,-0.00305248,0.0593527,0.0242863,7.11794,0.539648,-1.57383,-0.00315062,-0.00304558,0.0593527,
0.9393,7.97913e-06,6.73466,0.00848289,-0.000120142,-0.00011969,9.66477e-05,0.24652,7.97913e-06,6.73466,0.00848289,-0.000120142,-0.00011969,9.66477e-05,0.24652,7.97913e-06,6.73466,0.00848289,-0.000120142,-0.00011969,9.66477e-05,0.24652,7.97913e-06,6.73466,0.00848289,-0.000120142,-0.00011969,9.66477e-05,0.24652,7.97913e-06,6.73466,0.00848289,-0.000120142,-0.00011969,9.66477e-05,0.24652,-0.729425,6.71699,0.0154136,0.00600188,0.0139555,-2.35187,0.0593527,0.754062,6.71244,0.0109443,0.00552167,0.0134736,-2.35187,0.0593527,0.00807787,6.19255,-0.513471,-0.0172643,0.0397746,2.35167,0.0593527,0.0165152,7.23688,0.539821,-0.0152897,0.0378189,2.35174,0.0593527,0.000334705,7.23709,-0.513267,-1.57383,-0.00177429,-0.00305272,0.0593527,0.0242835,6.19233,0.539651,-1.57383,-0.00411082,-0.00304181,0.0593527,
0.9494,7.62503e-06,5.79904,0.00848451,-0.000113707,-0.000130716,9.50899e-05,0.24652,7.62503e-06,5.79904,0.00848451,-0.000113707,-0.000130716,9.50899e-05,0.24652,7.62503e-06,5.79904,0.00848451,-0.000113707,-0.000130716,9.50899e-05,0.24652,7.62503e-06,5.79904,0.00848451,-0.000113707,-0.000130716,9.50899e-05,0.24652,7.62503e-06,5.79904,0.00848451,-0.000113707,-0.000130716,9.50899e-05,0.24652,-0.729425,5.78137,0.0154169,0.00638142,0.0143308,-2.35186,0.0593527,0.754061,5.77682,0.0109418,0.00596798,0.0139193,-2.35187,0.0593527,0.00808009,5.25693,-0.51347,-0.0166751,0.0391889,2.35169,0.0593527,0.016517,6.30126,0.539823,-0.0155253,0.0380501,2.35173,0.0593527,0.000335184,6.30146,-0.513272,-1.57382,-0.00349284,-0.00305278,0.0593527,0.0242818,5.2567,0.539646,-1.57384,-0.00308036,-0.00304197,0.0593527,
0.9595,3.09428e-06,4.85341,0.0084865,-0.000128293,-0.000137793,9.62382e-05,0.24652,3.09428e-06,4.85341,0.0084865,-0.000128293,-0.000137793,9.62382e-05,0.24652,3.09428e-06,4.85341,0.0084865,-0.000128293,-0.000137793,9.62382e-05,0.24652,3.09428e-06,4.85341,0.0084865,-0.000128293,-0.000137793,9.62382e-05,0.24652,3.09428e-06,4.85341,0.0084865,-0.000128293,-0.000137793,9.62382e-05,0.24652,-0.729429,4.83574,0.0154142,0.00552228,0.0134791,-2.35187,0.0593527,0.754058,4.83119,0.0109402,0.00602262,0.0139764,-2.35187,0.0593527,0.00809523,4.3113,-0.51347,-0.0145208,0.0370598,2.35177,0.0593527,0.0165302,5.35563,0.539824,-0.0172218,0.0397346,2.35166,0.0593527,0.000330383,5.35583,-0.513275,-1.57382,-0.00419879,-0.00305245,0.0593527,0.0242845,4.31107,0.539643,-1.57384,-0.00198724,-0.00304581,0.0593527,
0.9696,3.19212e-06,3.89777,0.00848518,-0.000135414,-0.000127281,9.87251e-05,0.24652,3.19212e-06,3.89777,0.00848518,-0.000135414,-0.000127281,9.87251e-05,0.24652,3.19212e-06,3.89777,0.00848518,-0.000135414,-0.000127281,9.87251e-05,0.24652,3.19212e-06,3.89777,0.00848518,-0.000135414,-0.000127281,9.87251e-05,0.24652,3.19212e-06,3.89777,0.00848518,-0.000135414,-0.000127281,9.87251e-05,0.24652,-0.729429,3.88011,0.0154109,0.00508655,0.0130475,-2.35188,0.0593527,0.754059,3.87555,0.0109427,0.00558787,0.0135428,-2.35187,0.0593527,0.0080939,3.35566,-0.51347,-0.0149612,0.0374986,2.35175,0.0593527,0.0165292,4.39999,0.539822,-0.0171015,0.0396179,2.35166,0.0593527,0.00032958,4.4002,-0.51327,-1.57382,-0.00256731,-0.00305244,0.0593527,0.0242863,3.35543,0.539647,-1.57383,-0.00288237,-0.00304584,0.0593527,
0.9797,-3.3054e-05,2.93544,0.00244913,-0.000444246,-0.000666325,0.0109904,0.24652,-3.3054e-05,2.93544,0.00244913,-0.000444246,-0.000666325,0.0109904,0.24652,-3.3054e-05,2.93544,0.00244913,-0.000444246,-0.000666325,0.0109904,0.24652,-3.3054e-05,2.93544,0.00244913,-0.000444246,-0.000666325,0.0109904,0.24652,-3.3054e-05,2.93544,0.00244913,-0.000444246,-0.000666325,0.0109904,0.24652,-0.723854,2.9189,0.0164664,0.0174925,0.0100942,-2.35074,0.0593527,0.748406,2.91454,0.0117974,-0.00610735,0.0174439,-2.35076,0.0593527,0.0080589,2.51495,-0.515707,-0.0169993,0.0368033,2.25232,0.0593527,0.0164196,3.43535,0.540176,-0.0153843,0.0381683,2.35294,0.0593527,-0.000215124,3.43652,-0.528905,-1.57373,0.00932976,-0.00345487,0.0593527,0.0242606,2.38967,0.537791,-1.57391,-0.00545127,-0.00313011,0.0593527,
0.9898,-0.00635587,2.52726,0.0100553,-0.00337228,-0.0387992,0.513482,0.24652,-0.00635587,2.52726,0.0100553,-0.00337228,-0.0387992,0.513482,0.24652,-0.00635587,2.52726,0.0100553,-0.00337228,-0.0387992,0.513482,0.24652,-0.00635587,2.52726,0.0100553,-0.00337228,-0.0387992,0.513482,0.24652,-0.00635587,2.52726,0.0100553,-0.00337228,-0.0387992,0.513482,0.24652,-0.656565,2.52527,0.00328893,0.00367922,-0.0752407,-2.26604,0.0593527,0.658807,2.53098,0.00879275,0.0307126,0.0890442,-2.26878,0.0593527,0.00649487,2.2808,-0.601573,-0.0388828,0.0447531,2.05905,0.0593527,-0.00109826,2.87851,0.54781,-0.0014963,0.0339538,2.35971,0.0593527,-0.0111943,2.90737,-0.567381,-1.56231,-0.0118115,0.00230065,0.0593527,0.0215764,1.93862,0.47272,-1.56194,-0.00834494,0.00232505,0.0593527,
0.9999,-0.0313137,2.86779,0.0791116,-0.0232351,-0.070962,0.615647,0.24652,-0.0313137,2.86779,0.0791116,-0.0232351,-0.070962,0.615647,0.24652,-0.0313137,2.86779,0.0791116,-0.0232351,-0.070962,0.615647,0.24652,-0.0313137,2.86779,0.0791116,-0.0232351,-0.070962,0.615647,0.24652,-0.0313137,2.86779,0.0791116,-0.0232351,-0.070962,0.615647,0.24652,-0.660039,2.77184,0.0536811,-0.0695851,-0.220253,-2.25746,0.0593527,0.610058,2.79061,0.0697083,0.126602,0.198647,-2.25811,0.0593527,-0.00529476,2.53839,-0.422646,-0.00260837,0.0381702,2.27982,0.0593527,-0.0484044,3.2577,0.597681,0.00756674,0.0229763,2.44732,0.0593527,-0.0415113,3.27395,-0.477485,-1.54636,0.15776,0.0139813,0.0593527,-0.0122657,2.2295,0.420582,-1.55029,0.274629,0.0192115,0.0593527,
1.01,-0.0614771,3.23142,0.122592,-0.0417541,-0.0621832,0.311329,0.24652,-0.0614771,3.23142,0.122592,-0.0417541,-0.0621832,0.311329,0.24652,-0.0614771,3.23142,0.122592,-0.0417541,-0.0621832,0.311329,0.24652,-0.0614771,3.23142,0.122592,-0.0417541,-0.0621832,0.311329,0.24652,-0.0614771,3.23142,0.122592,-0.0417541,-0.0621832,0.311329,0.24652,-0.715265,3.18776,0.121168,-0.245836,-0.250778,-2.28061,0.0593527,0.604794,3.23818,0.179035,0.312715,0.17845,-2.30266,0.0593527,-0.0235431,2.73438,-0.35263,0.03377,-0.0108295,2.3961,0.0593527,-0.0882641,3.64747,0.627531,0.0815533,-0.0579352,2.38437,0.0593527,-0.0693337,3.69589,-0.269312,-1.5256,0.14819,0.0386877,0.0593527,-0.0412781,2.73887,0.621401,-1.52488,0.167399,0.0390459,0.0593527,
1.0201,-0.0914523,3.57686,0.207451,-0.0556301,-0.0519587,0.0738733,0.24652,-0.0914523,3.57686,0.207451,-0.0556301,-0.0519587,0.0738733,0.24652,-0.0914523,3.57686,0.207451,-0.0556301,-0.0519587,0.0738733,0.24652,-0.0914523,3.57686,0.207451,-0.0556301,-0.0519587,0.0738733,0.24652,-0.0914523,3.57686,0.207451,-0.0556301,-0.0519587,0.0738733,0.24652,-0.7861,3.5602,0.192686,0.03963,-0.0229049,-2.36796,0.0593527,0.627335,3.64535,0.2937,0.0504406,-0.0952193,-2.36148,0.0593527,-0.0357678,3.08568,-0.270623,0.0878815,-0.0633504,2.3331,0.0593527,-0.129303,4.09962,0.746378,0.000112776,-0.0033451,2.31347,0.0593527,-0.110303,4.12806,-0.269472,-1.52282,-0.184412,0.0604352,0.0593527,-0.0774554,3.11878,0.777839,-1.51867,0.0134533,0.0654276,0.0593527,
1.0302,-0.121527,3.98546,0.323493,0.0368984,-0.064846,-0.1521,0.24652,-0.121527,3.98546,0.323493,0.0368984,-0.064846,-0.1521,0.24652,-0.121527,3.98546,0.323493,0.0368984,-0.064846,-0.1521,0.24652,-0.121527,3.98546,0.323493,0.0368984,-0.064846,-0.1521,0.24652,-0.121527,3.98546,0.323493,0.0368984,-0.064846,-0.1521,0.24652,-0.853499,3.902,0.25672,0.00383719,-0.165328,-2.41291,0.0593527,0.636027,3.992,0.371563,0.0445601,-0.0588203,-2.42184,0.0593527,-0.0507861,3.3811,-0.17317,-0.0170672,0.0116828,2.28982,0.0593527,-0.192478,4.52209,0.815972,0.0764074,-0.0674234,2.2833,0.0593527,-0.115277,4.43031,-0.260486,-1.49747,0.123339,0.0679901,0.0593527,-0.113873,3.44139,0.873703,-1.53026,-0.166502,0.0833135,0.0593527,
1.0403,-0.161044,4.33648,0.407504,0.166419,-0.0928421,-0.334748,0.24652,-0.161044,4.33648,0.407504,0.166419,-0.0928421,-0.334748,0.24652,-0.161044,4.33648,0.407504,0.166419,-0.0928421,-0.334748,0.24652,-0.161044,4.33648,0.407504,0.166419,-0.0928421,-0.334748,0.24652,-0.161044,4.33648,0.407504,0.166419,-0.0928421,-0.334748,0.24652,-0.850229,4.26425,0.34662,0.0697035,-0.0996899,-2.48107,0.0593527,0.574737,4.35108,0.463072,0.114031,-0.0188721,-2.48062,0.0593527,-0.0675911,3.74533,-0.0270699,0.0661896,-0.0664586,2.23693,0.0593527,-0.211768,4.87417,0.846475,-0.0152848,-0.00765495,2.22966,0.0593527,-0.123871,4.74355,-0.168996,-1.53127,-0.270645,0.0923033,0.0593527,-0.150239,3.8593,0.971037,-1.50264,0.0274044,0.0853308,0.0593527,
1.0504,-0.189307,4.66649,0.483383,0.194532,-0.0865613,-0.441477,0.24652,-0.189307,4.66649,0.483383,0.194532,-0.0865613,-0.441477,0.24652,-0.189307,4.66649,0.483383,0.194532,-0.0865613,-0.441477,0.24652,-0.189307,4.66649,0.483383,0.194532,-0.0865613,-0.441477,0.24652,-0.189307,4.66649,0.483383,0.194532,-0.0865613,-0.441477,0.24652,-0.831086,4.61472,0.431655,0.0992392,-0.0571262,-2.54599,0.0593527,0.490645,4.71532,0.569708,0.0269033,-0.191913,-2.53655,0.0593527,-0.0868446,4.1143,0.125043,0.0332489,-0.0519656,2.16446,0.0593527,-0.247858,5.2056,0.871452,0.0802212,-0.0836541,2.1584,0.0593527,-0.154969,5.04345,-0.0459327,-1.50016,-0.0719691,0.10364,0.0593527,-0.184666,4.29873,1.05983,-1.52914,-0.358644,0.108204,0.0593527,
1.0605,-0.208795,5.00227,0.57195,0.173917,-0.0630667,-0.51217,0.24652,-0.208795,5.00227,0.57195,0.173917,-0.0630667,-0.51217,0.24652,-0.208795,5.00227,0.57195,0.173917,-0.0630667,-0.51217,0.24652,-0.208795,5.00227,0.57195,0.173917,-0.0630667,-0.51217,0.24652,-0.208795,5.00227,0.57195,0.173917,-0.0630667,-0.51217,0.24652,-0.859182,4.93906,0.51162,0.0463955,-0.216443,-2.60857,0.0593527,0.445868,5.0666,0.669471,0.157964,-0.00806291,-2.62132,0.0593527,-0.11137,4.4432,0.263126,0.0898814,-0.094344,2.08438,0.0593527,-0.301237,5.57129,0.921517,0.0502312,-0.0715373,2.09244,0.0593527,-0.182745,5.33016,0.0157128,-1.50158,-0.249076,0.12276,0.0593527,-0.228375,4.67064,1.15822,-1.48812,-0.144678,0.119574,0.0593527,
1.0706,-0.231677,5.33528,0.664589,0.140745,-0.046424,-0.568649,0.24652,-0.231677,5.33528,0.664589,0.140745,-0.046424,-0.568649,0.24652,-0.231677,5.33528,0.664589,0.140745,-0.046424,-0.568649,0.24652,-0.231677,5.33528,0.664589,0.140745,-0.046424,-0.568649,0.24652,-0.231677,5.33528,0.664589,0.140745,-0.046424,-0.568649,0.24652,-0.933442,5.23948,0.579717,0.179525,0.00350909,-2.69409,0.0593527,0.455881,5.41393,0.767469,0.0900028,-0.204836,-2.68507,0.0593527,-0.127144,4.69686,0.369173,0.0899376,-0.0992846,2.02171,0.0593527,-0.359622,5.94938,0.976073,0.154973,-0.130769,2.00946,0.0593527,-0.202167,5.63992,0.048237,-1.48907,-0.336793,0.131682,0.0593527,-0.278717,5.02016,1.31,-1.51165,-0.433282,0.14865,0.0593527,
1.0807,-0.275987,5.65981,0.749491,0.115468,-0.0741431,-0.568109,0.24652,-0.275987,5.65981,0.749491,0.115468,-0.0741431,-0.568109,0.24652,-0.275987,5.65981,0.749491,0.115468,-0.0741431,-0.568109,0.24652,-0.275987,5.65981,0.749491,0.115468,-0.0741431,-0.568109,0.24652,-0.275987,5.65981,0.749491,0.115468,-0.0741431,-0.568109,0.24652,-0.983652,5.52664,0.664921,0.118795,-0.194882,-2.76031,0.0593527,0.463861,5.75074,0.869985,0.17922,-0.0339718,-2.76854,0.0593527,-0.127424,4.95874,0.502212,0.132582,-0.120307,1.94453,0.0593527,-0.394308,6.32189,1.03054,0.0815462,-0.0989888,1.95304,0.0593527,-0.209214,5.91838,0.0752171,-1.49459,-0.461495,0.156768,0.0593527,-0.313639,5.35571,1.45092,-1.4698,-0.318852,0.14461,0.0593527,
1.0908,-0.310597,5.9661,0.839302,0.122569,-0.144446,-0.493393,0.24652,-0.310597,5.9661,0.839302,0.122569,-0.144446,-0.493393,0.24652,-0.310597,5.9661,0.839302,0.122569,-0.144446,-0.493393,0.24652,-0.310597,5.9661,0.839302,0.122569,-0.144446,-0.493393,0.24652,-0.310597,5.9661,0.839302,0.122569,-0.144446,-0.493393,0.24652,-1.0153,5.82456,0.745443,0.188368,-0.0652629,-2.84787,0.0593527,0.424387,6.07066,0.954816,0.113676,-0.262389,-2.83196,0.0593527,-0.133534,5.24999,0.63939,0.119544,-0.116066,1.86436,0.0593527,-0.426721,6.64436,1.06965,0.141337,-0.120976,1.86156,0.0593527,-0.23158,6.16846,0.151316,-1.47267,-0.396279,0.166588,0.0593527,-0.341079,5.72058,1.55594,-1.50125,-0.606616,0.166783,0.0593527,
1.1009,-0.332719,6.25691,0.924905,0.150786,-0.205576,-0.423834,0.24652,-0.332719,6.25691,0.924905,0.150786,-0.205576,-0.423834,0.24652,-0.332719,6.25691,0.924905,0.150786,-0.205576,-0.423834,0.24652,-0.332719,6.25691,0.924905,0.150786,-0.205576,-0.423834,0.24652,-0.332719,6.25691,0.924905,0.150786,-0.205576,-0.423834,0.24652,-1.02945,6.11816,0.835926,0.187567,-0.10534,-2.92506,0.0593527,0.387556,6.37893,1.04965,0.187657,-0.118702,-2.92396,0.0593527,-0.174264,5.55441,0.78393,0.179374,-0.129313,1.77747,0.0593527,-0.47284,6.93998,1.10184,0.200688,-0.134541,1.77443,0.0593527,-0.261779,6.41226,0.236546,-1.50553,-0.665654,0.186955,0.0593527,-0.384376,6.08407,1.64887,-1.4611,-0.438731,0.165623,0.0593527,
1.111,-0.359347,6.54133,1.01296,0.188561,-0.244587,-0.390366,0.24652,-0.359347,6.54133,1.01296,0.188561,-0.244587,-0.390366,0.24652,-0.359347,6.54133,1.01296,0.188561,-0.244587,-0.390366,0.24652,-0.359347,6.54133,1.01296,0.188561,-0.244587,-0.390366,0.24652,-0.359347,6.54133,1.01296,0.188561,-0.244587,-0.390366,0.24652,-1.0409,6.39865,0.925365,0.1862,-0.221093,-3.00021,0.0593527,0.331311,6.67441,1.13848,0.204846,-0.116999,-3.00318,0.0593527,-0.203031,5.8506,0.93038,0.125608,-0.123368,1.70728,0.0593527,-0.506405,7.21946,1.13301,0.100883,-0.119919,1.71175,0.0593527,-0.283134,6.64651,0.333105,-1.46887,-0.574501,0.177912,0.0593527,-0.425603,6.4323,1.72647,-1.50301,-0.703616,0.200088,0.0593527,
1.1211,-0.395545,6.82194,1.10146,0.206211,-0.264458,-0.390841,0.24652,-0.395545,6.82194,1.10146,0.206211,-0.264458,-0.390841,0.24652,-0.395545,6.82194,1.10146,0.206211,-0.264458,-0.390841,0.24652,-0.395545,6.82194,1.10146,0.206211,-0.264458,-0.390841,0.24652,-0.395545,6.82194,1.10146,0.206211,-0.264458,-0.390841,0.24652,-1.04461,6.66553,1.01389,0.225059,-0.0476423,-3.08126,0.0593527,0.284197,6.9583,1.22499,0.21825,-0.150108,-3.08064,0.0593527,-0.224708,6.14143,1.07511,0.207985,-0.136505,1.62365,0.0593527,-0.535511,7.48198,1.16291,0.226372,-0.137408,1.621,0.0593527,-0.296874,6.86675,0.436906,-1.49091,-0.730257,0.206353,0.0593527,-0.463113,6.75631,1.80118,-1.47555,-0.67306,0.196403,0.0593527,
