time,0_rod(payload_bars compound_Bt1H).X,0_rod(payload_bars compound_Bt1H).Y,0_rod(payload_bars compound_Bt1H).Z,0_rod(payload_bars compound_Bt1H).Euler1,0_rod(payload_bars compound_Bt1H).Euler2,0_rod(payload_bars compound_Bt1H).Euler3,0_rod(payload_bars compound_Bt1H).mass,1_rod(payload_bars compound_Bt1H).X,1_rod(payload_bars compound_Bt1H).Y,1_rod(payload_bars compound_Bt1H).Z,1_rod(payload_bars compound_Bt1H).Euler1,1_rod(payload_bars compound_Bt1H).Euler2,1_rod(payload_bars compound_Bt1H).Euler3,1_rod(payload_bars compound_Bt1H).mass,2_rod(payload_bars compound_Bt1H).X,2_rod(payload_bars compound_Bt1H).Y,2_rod(payload_bars compound_Bt1H).Z,2_rod(payload_bars compound_Bt1H).Euler1,2_rod(payload_bars compound_Bt1H).Euler2,2_rod(payload_bars compound_Bt1H).Euler3,2_rod(payload_bars compound_Bt1H).mass,3_rod(payload_bars compound_Bt1H).X,3_rod(payload_bars compound_Bt1H).Y,3_rod(payload_bars compound_Bt1H).Z,3_rod(payload_bars compound_Bt1H).Euler1,3_rod(payload_bars compound_Bt1H).Euler2,3_rod(payload_bars compound_Bt1H).Euler3,3_rod(payload_bars compound_Bt1H).mass,4_rod(sense_bar compound_Bt1H).X,4_rod(sense_bar compound_Bt1H).Y,4_rod(sense_bar compound_Bt1H).Z,4_rod(sense_bar compound_Bt1H).Euler1,4_rod(sense_bar compound_Bt1H).Euler2,4_rod(sense_bar compound_Bt1H).Euler3,4_rod(sense_bar compound_Bt1H).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.9696,-0.000183636,3.89775,0.00850287,-8.99649e-06,0.000252028,-1.19243e-05,0.24652,-0.000183636,3.89775,0.00850287,-8.99649e-06,0.000252028,-1.19243e-05,0.24652,-0.000183636,3.89775,0.00850287,-8.99649e-06,0.000252028,-1.19243e-05,0.24652,-0.000183636,3.89775,0.00850287,-8.99649e-06,0.000252028,-1.19243e-05,0.24652,-0.000183636,3.89775,0.00850287,-8.99649e-06,0.000252028,-1.19243e-05,0.24652,-0.729432,3.88012,0.0153794,0.00567572,0.0135126,-2.35188,0.0593527,0.75412,3.87556,0.0109661,0.00532669,0.0131649,-2.35189,0.0593527,0.00835406,3.35555,-0.513574,0.0148605,0.00786312,-0.788933,0.0593527,0.0166548,4.40011,0.539906,0.0178954,0.00484962,-0.788929,0.0593527,0.0244125,3.35536,0.539488,-1.57377,-0.00192766,-0.00308764,0.0593527,0.000535205,4.40032,-0.513157,-1.5739,-0.00421492,-0.00295208,0.0593527,
0.9797,-0.000259109,2.93416,0.00193103,0.000452148,0.00102989,-0.0147684,0.24652,-0.000259109,2.93416,0.00193103,0.000452148,0.00102989,-0.0147684,0.24652,-0.000259109,2.93416,0.00193103,0.000452148,0.00102989,-0.0147684,0.24652,-0.000259109,2.93416,0.00193103,0.000452148,0.00102989,-0.0147684,0.24652,-0.000259109,2.93416,0.00193103,0.000452148,0.00102989,-0.0147684,0.24652,-0.723439,2.91965,0.016053,0.0188224,0.0106115,-2.3492,0.0593527,0.748057,2.91518,0.0114812,-0.00669127,0.017163,-2.34937,0.0593527,0.00855221,2.52093,-0.513182,0.0168229,0.00872113,-0.882989,0.0593527,0.0165927,3.43516,0.540539,0.0164759,0.00641466,-0.787632,0.0593527,0.0243192,2.3895,0.537631,-1.57362,-0.00537017,-0.00334911,0.0593527,-1.7367e-05,3.4367,-0.528158,-1.57406,0.00929883,-0.00302766,0.0593527,
0.9898,-0.0116472,2.6819,-0.0602869,-0.0357387,-0.0582827,0.0240496,0.24652,-0.0116472,2.6819,-0.0602869,-0.0357387,-0.0582827,0.0240496,0.24652,-0.0116472,2.6819,-0.0602869,-0.0357387,-0.0582827,0.0240496,0.24652,-0.0116472,2.6819,-0.0602869,-0.0357387,-0.0582827,0.0240496,0.24652,-0.0116472,2.6819,-0.0602869,-0.0357387,-0.0582827,0.0240496,0.24652,-0.689395,2.57031,-0.0162778,0.0366369,-0.0743987,-2.31289,0.0593527,0.696404,2.57791,-0.0321454,0.00711698,0.114511,-2.31628,0.0593527,0.0121322,2.26699,-0.595958,0.024875,0.00864438,-1.09312,0.0593527,0.00853648,3.0354,0.490012,0.0339406,0.00855248,-0.758294,0.0593527,0.0247006,1.98686,0.433034,-1.55457,0.0120453,-0.0157007,0.0593527,0.00607715,3.00411,-0.622457,-1.54371,-0.0592123,-0.00821755,0.0593527,
0.9999,-0.0299353,3.08089,-0.0996728,-0.0224473,-0.0573195,-0.450808,0.24652,-0.0299353,3.08089,-0.0996728,-0.0224473,-0.0573195,-0.450808,0.24652,-0.0299353,3.08089,-0.0996728,-0.0224473,-0.0573195,-0.450808,0.24652,-0.0299353,3.08089,-0.0996728,-0.0224473,-0.0573195,-0.450808,0.24652,-0.0299353,3.08089,-0.0996728,-0.0224473,-0.0573195,-0.450808,0.24652,-0.689496,2.93733,-0.099878,-0.117765,-0.268213,-2.46124,0.0593527,0.675347,2.96712,-0.0862666,0.0867182,0.198624,-2.47732,0.0593527,-0.00495674,2.48649,-0.491297,0.117845,-0.0545317,-0.967551,0.0593527,-0.00472367,3.52128,0.344568,0.0592754,-0.0138563,-0.923217,0.0593527,0.0203657,2.51039,0.424412,-1.54627,-0.0770243,-0.00194075,0.0593527,-0.0178624,3.33809,-0.70456,-1.55681,0.0963698,0.0116664,0.0593527,
1.01,-0.0431789,3.36742,-0.132218,-0.0535515,0.0168464,-0.510906,0.24652,-0.0431789,3.36742,-0.132218,-0.0535515,0.0168464,-0.510906,0.24652,-0.0431789,3.36742,-0.132218,-0.0535515,0.0168464,-0.510906,0.24652,-0.0431789,3.36742,-0.132218,-0.0535515,0.0168464,-0.510906,0.24652,-0.0431789,3.36742,-0.132218,-0.0535515,0.0168464,-0.510906,0.24652,-0.719579,3.44273,-0.176291,0.0320783,0.127002,-2.69155,0.0593527,0.68705,3.47894,-0.150225,0.00471262,-0.15916,-2.68264,0.0593527,-0.00734875,2.79483,-0.46797,0.0817802,-0.0226145,-1.10752,0.0593527,-0.029043,4.01522,0.165505,0.0486653,-0.0196607,-1.19151,0.0593527,-0.0152805,3.17858,0.517095,-1.55461,-0.280491,0.0192624,0.0593527,-0.0430408,3.7679,-0.752615,-1.56004,-0.387694,0.0176758,0.0593527,
1.0201,-0.0578953,3.77633,-0.159527,0.0351587,0.117819,-0.498578,0.24652,-0.0578953,3.77633,-0.159527,0.0351587,0.117819,-0.498578,0.24652,-0.0578953,3.77633,-0.159527,0.0351587,0.117819,-0.498578,0.24652,-0.0578953,3.77633,-0.159527,0.0351587,0.117819,-0.498578,0.24652,-0.0578953,3.77633,-0.159527,0.0351587,0.117819,-0.498578,0.24652,-0.743432,3.81186,-0.220663,0.0428947,0.185131,-2.89599,0.0593527,0.662975,3.84978,-0.159326,0.00259101,-0.208939,-2.88552,0.0593527,-0.0253827,3.13281,-0.362614,0.067561,-0.0205,-1.32909,0.0593527,-0.0369058,4.47947,-0.00452097,0.0974095,-0.0441589,-1.36426,0.0593527,-0.035685,3.6835,0.503091,-1.56759,-0.452577,0.041532,0.0593527,-0.0486097,4.0284,-0.893693,-1.57229,-0.765165,0.0414611,0.0593527,
1.0302,-0.082713,4.23736,-0.219866,0.0817597,-0.00212308,-0.596581,0.24652,-0.082713,4.23736,-0.219866,0.0817597,-0.00212308,-0.596581,0.24652,-0.082713,4.23736,-0.219866,0.0817597,-0.00212308,-0.596581,0.24652,-0.082713,4.23736,-0.219866,0.0817597,-0.00212308,-0.596581,0.24652,-0.082713,4.23736,-0.219866,0.0817597,-0.00212308,-0.596581,0.24652,-0.751821,4.14319,-0.236249,0.0525486,-0.122145,-3.09068,0.0593527,0.652873,4.18331,-0.199983,0.000863672,0.19856,-3.08924,0.0593527,-0.0222861,3.48552,-0.227944,0.073185,-0.0165265,-1.50429,0.0593527,-0.0645843,4.89047,-0.177687,0.147529,-0.0136819,-1.53096,0.0593527,-0.0544829,4.10332,0.499427,-1.56225,-0.735878,0.0269974,0.0593527,-0.0445828,4.16953,-0.931331,-1.56864,-0.671611,0.0383475,0.0593527,
1.0403,-0.0917118,4.58619,-0.280479,0.0968855,-0.082996,-0.786781,0.24652,-0.0917118,4.58619,-0.280479,0.0968855,-0.082996,-0.786781,0.24652,-0.0917118,4.58619,-0.280479,0.0968855,-0.082996,-0.786781,0.24652,-0.0917118,4.58619,-0.280479,0.0968855,-0.082996,-0.786781,0.24652,-0.0917118,4.58619,-0.280479,0.0968855,-0.082996,-0.786781,0.24652,-0.767194,4.53378,-0.252859,0.0685797,-0.177833,3.00635,0.0593527,0.635279,4.57401,-0.217693,0.0433417,-0.158547,3.00507,0.0593527,-0.0421131,3.87752,-0.137474,-0.0743012,-0.022005,-1.70172,0.0593527,-0.0940829,5.25445,-0.333726,-0.0319635,-0.0127868,-1.70641,0.0593527,-0.0762644,4.64332,0.464328,-1.5759,-1.05659,0.0450155,0.0593527,-0.0640549,4.44619,-0.931238,-1.56269,-1.00078,0.028639,0.0593527,
1.0504,-0.108464,4.91455,-0.311295,0.0745761,-0.0787076,-1.02316,0.24652,-0.108464,4.91455,-0.311295,0.0745761,-0.0787076,-1.02316,0.24652,-0.108464,4.91455,-0.311295,0.0745761,-0.0787076,-1.02316,0.24652,-0.108464,4.91455,-0.311295,0.0745761,-0.0787076,-1.02316,0.24652,-0.108464,4.91455,-0.311295,0.0745761,-0.0787076,-1.02316,0.24652,-0.797029,4.91448,-0.291403,-0.0254368,0.126744,2.82338,0.0593527,0.627835,4.98008,-0.258341,0.053956,0.0101922,2.82394,0.0593527,-0.0571712,4.25489,-0.0496582,0.0877758,0.00616906,-1.89582,0.0593527,-0.103395,5.59526,-0.503615,0.234547,0.0539807,-1.87124,0.0593527,-0.100829,5.18971,0.404701,-1.56519,-1.06106,0.0464336,0.0593527,-0.0691852,4.73219,-0.969011,-1.58081,-1.12622,0.0627837,0.0593527,
1.0605,-0.116363,5.27947,-0.343325,0.0310234,-0.052524,-1.27884,0.24652,-0.116363,5.27947,-0.343325,0.0310234,-0.052524,-1.27884,0.24652,-0.116363,5.27947,-0.343325,0.0310234,-0.052524,-1.27884,0.24652,-0.116363,5.27947,-0.343325,0.0310234,-0.052524,-1.27884,0.24652,-0.116363,5.27947,-0.343325,0.0310234,-0.052524,-1.27884,0.24652,-0.841305,5.24576,-0.336901,0.154716,-0.224703,2.63544,0.0593527,0.634377,5.33973,-0.300656,0.0923446,-0.0766198,2.64703,0.0593527,-0.0776834,4.63222,0.0332181,0.0593917,-0.00867167,-2.07369,0.0593527,-0.131976,5.93723,-0.669096,-0.155979,-0.122781,-2.05269,0.0593527,-0.133499,5.65294,0.329999,-1.63859,-1.36469,0.131516,0.0593527,-0.0778024,4.94261,-0.977508,-1.57575,-1.20604,0.0688555,0.0593527,
1.0706,-0.133283,5.64165,-0.375105,0.041102,-0.00963584,-1.51847,0.24652,-0.133283,5.64165,-0.375105,0.041102,-0.00963584,-1.51847,0.24652,-0.133283,5.64165,-0.375105,0.041102,-0.00963584,-1.51847,0.24652,-0.133283,5.64165,-0.375105,0.041102,-0.00963584,-1.51847,0.24652,-0.133283,5.64165,-0.375105,0.041102,-0.00963584,-1.51847,0.24652,-0.860254,5.56901,-0.387566,0.00706377,0.0575912,2.47211,0.0593527,0.617883,5.67345,-0.343424,-0.00137712,0.0422337,2.47307,0.0593527,-0.0964555,5.05053,0.0880544,0.144119,0.0492489,-2.24017,0.0593527,-0.143146,6.21176,-0.819053,0.256124,0.142099,-2.24502,0.0593527,-0.154535,6.08576,0.225919,-1.63768,-1.36159,0.138414,0.0593527,-0.0820243,5.15364,-0.939531,-1.67656,-1.3805,0.180712,0.0593527,
1.0807,-0.154777,5.96459,-0.419242,0.0853296,0.0153022,-1.67731,0.24652,-0.154777,5.96459,-0.419242,0.0853296,0.0153022,-1.67731,0.24652,-0.154777,5.96459,-0.419242,0.0853296,0.0153022,-1.67731,0.24652,-0.154777,5.96459,-0.419242,0.0853296,0.0153022,-1.67731,0.24652,-0.154777,5.96459,-0.419242,0.0853296,0.0153022,-1.67731,0.24652,-0.853432,5.91277,-0.418889,0.144695,-0.0972437,2.28402,0.0593527,0.588431,6.02205,-0.373307,0.203408,-0.134673,2.27902,0.0593527,-0.112132,5.48457,0.152506,0.0517631,-0.0312827,-2.43193,0.0593527,-0.148313,6.44298,-0.93979,-0.101286,-0.205086,-2.41107,0.0593527,-0.175312,6.51433,0.0715349,1.82928,-1.4174,2.95468,0.0593527,-0.089425,5.4225,-0.870985,1.78473,-1.35814,2.99989,0.0593527,
1.0908,-0.166083,6.27695,-0.458978,0.129418,0.0288588,-1.82291,0.24652,-0.166083,6.27695,-0.458978,0.129418,0.0288588,-1.82291,0.24652,-0.166083,6.27695,-0.458978,0.129418,0.0288588,-1.82291,0.24652,-0.166083,6.27695,-0.458978,0.129418,0.0288588,-1.82291,0.24652,-0.166083,6.27695,-0.458978,0.129418,0.0288588,-1.82291,0.24652,-0.872701,6.24182,-0.454643,0.0225204,0.00646751,2.10126,0.0593527,0.568836,6.35517,-0.411942,-0.0493234,0.0502693,2.09853,0.0593527,-0.137348,5.93218,0.190167,0.0699413,-0.014296,-2.61953,0.0593527,-0.161715,6.66695,-1.05646,0.0894453,0.0194412,-2.61959,0.0593527,-0.199404,6.92439,-0.0720353,1.74367,-1.29143,3.04439,0.0593527,-0.10181,5.67607,-0.795626,1.98262,-1.48303,2.81053,0.0593527,
1.1009,-0.180118,6.59414,-0.494155,0.130809,0.0128148,-1.98389,0.24652,-0.180118,6.59414,-0.494155,0.130809,0.0128148,-1.98389,0.24652,-0.180118,6.59414,-0.494155,0.130809,0.0128148,-1.98389,0.24652,-0.180118,6.59414,-0.494155,0.130809,0.0128148,-1.98389,0.24652,-0.180118,6.59414,-0.494155,0.130809,0.0128148,-1.98389,0.24652,-0.894402,6.55046,-0.48991,0.0269108,0.00225679,1.91482,0.0593527,0.563908,6.67749,-0.457645,0.103352,-0.0250149,1.91528,0.0593527,-0.162379,6.36181,0.217197,0.092792,0.0371793,-2.80491,0.0593527,-0.177577,6.86008,-1.16293,0.101635,0.0625725,-2.80203,0.0593527,-0.223527,7.30057,-0.230575,1.72173,-1.22505,3.07797,0.0593527,-0.112796,5.92184,-0.717224,1.68582,-0.961809,3.10763,0.0593527,
1.111,-0.196527,6.90213,-0.527499,0.0799069,-0.0177906,-2.17947,0.24652,-0.196527,6.90213,-0.527499,0.0799069,-0.0177906,-2.17947,0.24652,-0.196527,6.90213,-0.527499,0.0799069,-0.0177906,-2.17947,0.24652,-0.196527,6.90213,-0.527499,0.0799069,-0.0177906,-2.17947,0.24652,-0.196527,6.90213,-0.527499,0.0799069,-0.0177906,-2.17947,0.24652,-0.927859,6.83725,-0.521463,0.188495,-0.0265264,1.73365,0.0593527,0.554436,6.98924,-0.508008,0.238908,-0.0362432,1.73178,0.0593527,-0.177158,6.79297,0.221645,0.0768077,-0.057437,-2.98063,0.0593527,-0.183506,7.0378,-1.25268,0.0637757,-0.142692,-2.98373,0.0593527,-0.246283,7.64992,-0.395928,1.6794,-0.859345,3.12703,0.0593527,-0.119171,6.17741,-0.632812,1.69106,-0.951794,3.12297,0.0593527,
1.1211,-0.211047,7.19588,-0.564223,0.100768,-0.0335407,-2.39253,0.24652,-0.211047,7.19588,-0.564223,0.100768,-0.0335407,-2.39253,0.24652,-0.211047,7.19588,-0.564223,0.100768,-0.0335407,-2.39253,0.24652,-0.211047,7.19588,-0.564223,0.100768,-0.0335407,-2.39253,0.24652,-0.211047,7.19588,-0.564223,0.100768,-0.0335407,-2.39253,0.24652,-0.938541,7.12763,-0.552116,-0.0262799,-0.00830886,1.5592,0.0593527,0.538988,7.28729,-0.556642,-0.0286252,-0.00572737,1.55913,0.0593527,-0.203865,7.21548,0.191978,0.0897152,0.0487241,3.12295,0.0593527,-0.195312,7.20434,-1.29546,0.0890568,0.122055,3.11545,0.0593527,-0.267318,7.95223,-0.569267,1.67942,-0.820487,3.14023,0.0593527,-0.134107,6.46747,-0.541868,1.67854,-0.868804,3.14035,0.0593527,
1.1312,-0.226846,7.47373,-0.599388,0.126369,0.000374904,-2.58415,0.24652,-0.226846,7.47373,-0.599388,0.126369,0.000374904,-2.58415,0.24652,-0.226846,7.47373,-0.599388,0.126369,0.000374904,-2.58415,0.24652,-0.226846,7.47373,-0.599388,0.126369,0.000374904,-2.58415,0.24652,-0.226846,7.47373,-0.599388,0.126369,0.000374904,-2.58415,0.24652,-0.946915,7.41796,-0.590396,0.125835,0.0069592,1.37865,0.0593527,0.514475,7.57979,-0.597562,0.0947937,0.000795658,1.37863,0.0593527,-0.22793,7.63559,0.127234,0.0876747,0.0347479,2.93902,0.0593527,-0.203689,7.36019,-1.3163,0.0767777,0.0899284,2.94116,0.0593527,-0.284384,8.21565,-0.739124,1.67738,-0.597689,-3.13557,0.0593527,-0.147016,6.77951,-0.447824,1.67815,-0.479773,-3.13591,0.0593527,
1.1413,-0.244373,7.74682,-0.634412,0.125933,0.0367296,-2.74972,0.24652,-0.244373,7.74682,-0.634412,0.125933,0.0367296,-2.74972,0.24652,-0.244373,7.74682,-0.634412,0.125933,0.0367296,-2.74972,0.24652,-0.244373,7.74682,-0.634412,0.125933,0.0367296,-2.74972,0.24652,-0.244373,7.74682,-0.634412,0.125933,0.0367296,-2.74972,0.24652,-0.963627,7.68971,-0.625559,0.173697,0.0354548,1.19665,0.0593527,0.500693,7.85882,-0.64242,0.220886,0.0543042,1.19903,0.0593527,-0.25204,8.04077,0.0533355,0.118594,-0.0425506,2.75535,0.0593527,-0.20673,7.50454,-1.32208,0.140774,-0.096563,2.75706,0.0593527,-0.300573,8.45562,-0.9096,1.6794,-0.340574,-3.12881,0.0593527,-0.161307,7.09168,-0.358828,1.67981,-0.441022,-3.1272,0.0593527,
1.1514,-0.257988,8.01608,-0.671842,0.100496,0.0375455,-2.9089,0.24652,-0.257988,8.01608,-0.671842,0.100496,0.0375455,-2.9089,0.24652,-0.257988,8.01608,-0.671842,0.100496,0.0375455,-2.9089,0.24652,-0.257988,8.01608,-0.671842,0.100496,0.0375455,-2.9089,0.24652,-0.257988,8.01608,-0.671842,0.100496,0.0375455,-2.9089,0.24652,-0.988853,7.9449,-0.656127,0.0140384,-0.0430194,1.0138,0.0593527,0.491512,8.12332,-0.687807,0.0536247,-0.015638,1.01276,0.0593527,-0.279924,8.42918,-0.0385419,0.0814985,0.0526053,2.57699,0.0593527,-0.214709,7.64067,-1.30677,0.113594,0.00168279,2.57442,0.0593527,-0.320028,8.66251,-1.07272,1.68347,-0.248715,-3.11794,0.0593527,-0.175954,7.40728,-0.274384,1.68335,-0.29186,-3.11667,0.0593527,
1.1615,-0.274292,8.26957,-0.71012,0.111942,0.0309751,-3.08341,0.24652,-0.274292,8.26957,-0.71012,0.111942,0.0309751,-3.08341,0.24652,-0.274292,8.26957,-0.71012,0.111942,0.0309751,-3.08341,0.24652,-0.274292,8.26957,-0.71012,0.111942,0.0309751,-3.08341,0.24652,-0.274292,8.26957,-0.71012,0.111942,0.0309751,-3.08341,0.24652,-1.00093,8.20128,-0.684002,0.134307,0.0496001,0.833754,0.0593527,0.473164,8.37717,-0.736112,0.0599317,-0.0222785,0.832232,0.0593527,-0.302476,8.78769,-0.16356,0.0760303,0.0585421,2.39724,0.0593527,-0.222974,7.7912,-1.26145,0.0218098,0.114517,2.38914,0.0593527,-0.333546,8.83386,-1.21392,1.68737,-0.04062,-3.10694,0.0593527,-0.194395,7.7473,-0.20496,1.69143,0.0459808,-3.10632,0.0593527,
1.1716,-0.289003,8.51303,-0.743203,0.128026,0.0420396,3.00916,0.24652,-0.289003,8.51303,-0.743203,0.128026,0.0420396,3.00916,0.24652,-0.289003,8.51303,-0.743203,0.128026,0.0420396,3.00916,0.24652,-0.289003,8.51303,-0.743203,0.128026,0.0420396,3.00916,0.24652,-0.289003,8.51303,-0.743203,0.128026,0.0420396,3.00916,0.24652,-1.01617,8.4505,-0.717543,0.171667,0.115038,0.657628,0.0593527,0.456505,8.61942,-0.787276,0.171931,0.116268,0.657576,0.0593527,-0.329151,9.12289,-0.299467,0.133757,0.0115911,2.2158,0.0593527,-0.231984,7.94678,-1.20391,0.149926,-0.000732738,2.21707,0.0593527,-0.346682,8.97768,-1.34511,1.69454,0.183065,-3.0946,0.0593527,-0.213502,8.0919,-0.159948,1.69296,0.170381,-3.09581,0.0593527,
