time,0_rod(payload_bars compound_iq7KN5).X,0_rod(payload_bars compound_iq7KN5).Y,0_rod(payload_bars compound_iq7KN5).Z,0_rod(payload_bars compound_iq7KN5).Euler1,0_rod(payload_bars compound_iq7KN5).Euler2,0_rod(payload_bars compound_iq7KN5).Euler3,0_rod(payload_bars compound_iq7KN5).mass,1_rod(payload_bars compound_iq7KN5).X,1_rod(payload_bars compound_iq7KN5).Y,1_rod(payload_bars compound_iq7KN5).Z,1_rod(payload_bars compound_iq7KN5).Euler1,1_rod(payload_bars compound_iq7KN5).Euler2,1_rod(payload_bars compound_iq7KN5).Euler3,1_rod(payload_bars compound_iq7KN5).mass,2_rod(payload_bars compound_iq7KN5).X,2_rod(payload_bars compound_iq7KN5).Y,2_rod(payload_bars compound_iq7KN5).Z,2_rod(payload_bars compound_iq7KN5).Euler1,2_rod(payload_bars compound_iq7KN5).Euler2,2_rod(payload_bars compound_iq7KN5).Euler3,2_rod(payload_bars compound_iq7KN5).mass,3_rod(payload_bars compound_iq7KN5).X,3_rod(payload_bars compound_iq7KN5).Y,3_rod(payload_bars compound_iq7KN5).Z,3_rod(payload_bars compound_iq7KN5).Euler1,3_rod(payload_bars compound_iq7KN5).Euler2,3_rod(payload_bars compound_iq7KN5).Euler3,3_rod(payload_bars compound_iq7KN5).mass,4_rod(payload_bars compound_iq7KN5).X,4_rod(payload_bars compound_iq7KN5).Y,4_rod(payload_bars compound_iq7KN5).Z,4_rod(payload_bars compound_iq7KN5).Euler1,4_rod(payload_bars compound_iq7KN5).Euler2,4_rod(payload_bars compound_iq7KN5).Euler3,4_rod(payload_bars compound_iq7KN5).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
2.3331,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.96443,8.11425,32.6134,2.1692,-0.713205,3.00942,0.199491,-4.25409,10.705,39.3573,2.28106,-1.06656,2.9038,0.199491,-2.68799,9.72174,37.0905,2.75146,-1.00048,-2.20922,0.199491,-5.74426,7.97404,37.1386,2.68173,-1.02246,-2.16833,0.199491,-3.97087,7.4987,37.7579,-0.447863,-0.444448,1.39008,0.199645,-5.00868,10.439,35.2046,-0.200122,-0.388531,1.29445,0.199491,
2.3432,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.10542,8.21212,32.6858,2.2225,-0.927044,2.97161,0.199491,-4.31435,10.5697,39.517,2.27965,-1.04674,2.90426,0.199491,-2.77874,9.66622,37.2109,2.7901,-1.02976,-2.24937,0.199491,-5.82511,7.90087,37.2397,2.80855,-1.01528,-2.28919,0.199491,-4.02977,7.40589,37.8189,-0.319059,-0.396841,1.36297,0.199645,-5.12712,10.4291,35.3833,-0.169948,-0.358413,1.31348,0.199491,
2.3533,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.24823,8.3015,32.7527,2.3958,-1.23946,2.81806,0.199491,-4.37771,10.4261,39.6822,2.30784,-1.08386,2.87918,0.199491,-2.86768,9.60008,37.332,2.78366,-1.07734,-2.24985,0.199491,-5.90531,7.81431,37.3387,2.81278,-1.06015,-2.30619,0.199491,-4.09141,7.31144,37.8726,-0.146289,-0.338848,1.32887,0.199645,-5.24035,10.4017,35.5703,-0.234907,-0.351918,1.36447,0.199491,
2.3634,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.39478,8.38049,32.83,-2.83121,-1.46245,1.78029,0.199491,-4.43779,10.268,39.848,2.35586,-1.14165,2.8356,0.199491,-2.95079,9.5254,37.4472,2.65434,-1.16229,-2.13782,0.199491,-5.98616,7.71472,37.4318,2.69636,-1.14926,-2.2117,0.199491,-4.15706,7.21373,37.9302,-0.0581762,-0.300107,1.33308,0.199645,-5.35429,10.3639,35.7545,-0.305045,-0.342378,1.41496,0.199491,
2.3735,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.54026,8.45051,32.9119,-1.54075,-1.34462,0.504155,0.199491,-4.49715,10.0969,40.0132,2.44722,-1.22491,2.75032,0.199491,-3.02969,9.43876,37.5596,2.34755,-1.25194,-1.85089,0.199491,-6.07013,7.61078,37.5261,2.38581,-1.25249,-1.92384,0.199491,-4.22178,7.10372,37.9871,-0.129871,-0.296629,1.38702,0.199645,-5.47203,10.3166,35.9369,-0.366094,-0.327744,1.45988,0.199491,
2.3836,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.68555,8.51114,32.998,-1.37201,-1.23523,0.344384,0.199491,-4.55577,9.91416,40.1763,2.61926,-1.3163,2.5856,0.199491,-3.10772,9.34471,37.6723,1.9898,-1.29956,-1.5042,0.199491,-6.15897,7.49722,37.6229,1.93813,-1.30773,-1.49065,0.199491,-4.28513,6.98158,38.0432,-0.277138,-0.296281,1.46088,0.199645,-5.58808,10.2595,36.1152,-0.386007,-0.304892,1.4909,0.199491,
2.3937,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.83134,8.55918,33.0833,-1.42082,-1.26854,0.394169,0.199491,-4.61236,9.72069,40.3374,2.81721,-1.36916,2.39282,0.199491,-3.18724,9.24242,37.7881,1.87019,-1.33126,-1.3822,0.199491,-6.24673,7.36986,37.7169,1.82451,-1.34015,-1.37523,0.199491,-4.34782,6.85154,38.0991,-0.411716,-0.281781,1.5263,0.199645,-5.70591,10.1956,36.2961,-0.327615,-0.276345,1.49981,0.199491,
2.4038,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.97589,8.59353,33.1667,-1.80276,-1.40091,0.770261,0.199491,-4.66732,9.51638,40.4984,2.88384,-1.37662,2.32785,0.199491,-3.2662,9.13327,37.9062,1.95268,-1.36988,-1.45624,0.199491,-6.33748,7.23187,37.81,2.12092,-1.38055,-1.66103,0.199491,-4.41211,6.71781,38.1535,-0.457281,-0.256621,1.56308,0.199645,-5.82258,10.1173,36.4794,-0.235707,-0.246801,1.50411,0.199491,
2.4139,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.12032,8.6207,33.2505,3.11681,-1.42868,2.12402,0.199491,-4.72257,9.30191,40.6585,2.92137,-1.37831,2.29137,0.199491,-3.34525,9.01266,38.0242,2.25319,-1.40394,-1.74611,0.199491,-6.4285,7.0843,37.903,2.61966,-1.3869,-2.14942,0.199491,-4.47598,6.57193,38.208,-0.478514,-0.229036,1.59213,0.199645,-5.93914,10.0296,36.6631,-0.148097,-0.221341,1.51353,0.199491,
2.424,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.26791,8.63985,33.3378,2.51698,-1.2685,2.71277,0.199491,-4.77716,9.0756,40.817,2.94897,-1.37756,2.26451,0.199491,-3.42086,8.88362,38.1401,2.71703,-1.4099,-2.2009,0.199491,-6.52024,6.92657,37.9946,3.0643,-1.34451,-2.58543,0.199491,-4.54062,6.41546,38.2639,-0.463347,-0.201239,1.61298,0.199645,-6.05516,9.93079,36.8469,-0.0749812,-0.200578,1.5286,0.199491,
2.4341,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.41924,8.64883,33.433,2.39282,-1.143,2.82804,0.199491,-4.8295,8.83693,40.9743,2.99223,-1.37861,2.22271,0.199491,-3.49057,8.74944,38.2526,-3.11185,-1.36899,-2.64745,0.199491,-6.61416,6.75703,38.0831,-2.95827,-1.28485,-2.84014,0.199491,-4.60981,6.25253,38.3224,-0.356493,-0.177951,1.61882,0.199645,-6.16883,9.81791,37.0281,-0.0781784,-0.185182,1.55961,0.199491,
2.4442,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.5712,8.64749,33.5298,2.36301,-1.08599,2.85369,0.199491,-4.87946,8.58573,41.1292,3.12025,-1.38907,2.09725,0.199491,-3.55749,8.6049,38.3663,-2.85881,-1.31851,-2.8959,0.199491,-6.71062,6.57645,38.1707,-2.81658,-1.25792,-2.97919,0.199491,-4.67989,6.08334,38.38,-0.209691,-0.161395,1.62255,0.199645,-6.28361,9.69552,37.2105,-0.159976,-0.167117,1.60391,0.199491,
2.4543,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.72086,8.63496,33.6273,2.41615,-1.14526,2.80497,0.199491,-4.92812,8.32213,41.2825,-2.87592,-1.40528,1.81485,0.199491,-3.62893,8.45081,38.4811,-2.71908,-1.31754,-3.03525,0.199491,-6.80793,6.3873,38.2583,-2.71225,-1.30265,-3.08136,0.199491,-4.74645,5.90288,38.4353,-0.138004,-0.145411,1.6422,0.199645,-6.40017,9.56606,37.3952,-0.296608,-0.139224,1.65248,0.199491,
2.4644,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.87234,8.61557,33.7244,2.71773,-1.32768,2.51797,0.199491,-4.97655,8.04936,41.4323,-2.44702,-1.40363,1.39236,0.199491,-3.69846,8.28606,38.598,-2.57753,-1.36384,3.10784,0.199491,-6.90709,6.1869,38.3464,-2.54398,-1.40207,3.03638,0.199491,-4.81411,5.71497,38.4924,-0.150425,-0.125042,1.67462,0.199645,-6.51409,9.42194,37.5793,-0.397871,-0.105166,1.69044,0.199491,
2.4745,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.02748,8.58878,33.8254,-2.0454,-1.39946,1.01857,0.199491,-5.02454,7.76737,41.5786,-2.14625,-1.38075,1.09724,0.199491,-3.76646,8.11328,38.7154,-2.32437,-1.42769,2.85859,0.199491,-7.00396,5.97557,38.434,-1.98837,-1.4879,2.486,0.199491,-4.8831,5.51394,38.5504,-0.251691,-0.0912803,1.71482,0.199645,-6.62727,9.26649,37.7622,-0.369996,-0.0838767,1.71241,0.199491,
2.4846,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.18658,8.55094,33.9477,-1.50793,-1.25846,0.492015,0.199491,-5.07819,7.48517,41.7196,-2.12128,-1.37023,1.06903,0.199491,-3.83046,7.93595,38.8273,-2.02435,-1.4378,2.55974,0.199491,-7.08994,5.85504,38.5382,-1.34409,-1.48908,1.87065,0.199491,-4.96318,5.31211,38.6011,-0.352047,-0.0509563,1.74983,0.199645,-6.75918,9.12046,37.9462,-0.236973,-0.083684,1.72482,0.199491,
2.4947,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.36226,8.51029,34.0889,-2.15727,-1.41733,1.12217,0.199491,-5.16227,7.2298,41.851,-2.19146,-1.35814,1.12759,0.199491,-3.90292,7.79186,38.9407,-2.16063,-1.3281,2.68441,0.199491,-7.11782,5.79762,38.6854,-2.35855,-1.16034,2.88517,0.199491,-5.08702,5.11882,38.6139,-0.210201,-0.0618559,1.76823,0.199645,-6.91672,9.00399,38.1388,-0.315781,-0.0511955,1.75279,0.199491,
2.5048,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55315,8.50267,34.2456,-1.91664,-1.40269,0.879338,0.199491,-5.25574,6.99719,41.9475,-1.97625,-1.30117,0.906507,0.199491,-3.99175,7.65502,39.0568,-1.84082,-1.36651,2.36513,0.199491,-7.14344,5.76269,38.825,-2.15332,-1.26618,2.69038,0.199491,-5.2362,4.96048,38.6107,-0.306677,-0.0262867,1.80013,0.199645,-7.04988,8.85761,38.3372,-0.250763,-0.044072,1.77498,0.199491,
2.5149,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.7277,8.51905,34.4489,-1.42168,-1.22336,0.395912,0.199491,-5.32802,6.76688,41.9922,-1.91444,-1.27812,0.836473,0.199491,-4.13368,7.49037,39.1482,-1.99492,-1.25982,2.50756,0.199491,-7.18765,5.71164,38.9669,-1.98604,-1.28615,2.53541,0.199491,-5.36209,4.85205,38.609,-0.21119,-0.031524,1.82702,0.199645,-7.16799,8.72265,38.5263,-0.311636,-0.00716691,1.80713,0.199491,
2.525,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.89745,8.56401,34.6663,-2.07997,-1.40688,1.03557,0.199491,-5.39862,6.55431,41.9972,-1.84582,-1.25736,0.761708,0.199491,-4.31194,7.33011,39.2299,-1.61269,-1.30248,2.1341,0.199491,-7.22776,5.65431,39.1199,-2.03737,-1.20185,2.58905,0.199491,-5.49295,4.80324,38.608,-0.336797,0.0248826,1.85945,0.199645,-7.2726,8.59003,38.7207,-0.339641,0.0265874,1.84055,0.199491,
2.5351,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.09648,8.64803,34.8938,-1.41903,-1.16679,0.390736,0.199491,-5.47367,6.3774,41.9884,-1.70987,-1.18658,0.628251,0.199491,-4.49713,7.20471,39.3301,-1.83362,-1.19302,2.33882,0.199491,-7.23721,5.60944,39.2593,-1.34146,-1.32905,1.91957,0.199491,-5.65013,4.77303,38.6223,-0.185386,-0.00429349,1.88937,0.199645,-7.37819,8.46935,38.9015,-0.282731,0.0404487,1.88138,0.199491,
2.5452,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.31352,8.73443,35.1052,-1.5127,-1.19946,0.471694,0.199491,-5.53234,6.22569,41.988,-1.73418,-1.17934,0.654763,0.199491,-4.68043,7.09093,39.4735,-1.52126,-1.2269,2.04378,0.199491,-7.23667,5.54727,39.3585,-1.90939,-1.13901,2.45916,0.199491,-5.81478,4.76087,38.6955,-0.338104,0.0675006,1.90709,0.199645,-7.48857,8.36223,39.0729,-0.265058,0.0680401,1.92508,0.199491,
2.5553,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.50507,8.81952,35.3188,-1.56921,-1.1994,0.523622,0.199491,-5.58289,6.07383,42.0019,-1.63432,-1.12639,0.570586,0.199491,-4.87878,6.99371,39.6098,-1.67542,-1.15077,2.18396,0.199491,-7.29177,5.4555,39.4412,-1.41212,-1.23103,2.00303,0.199491,-5.95677,4.78932,38.8172,-0.21315,0.0458564,1.93784,0.199645,-7.5905,8.27851,39.2473,-0.305211,0.11803,1.95981,0.199491,
2.5654,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.68366,8.90078,35.5698,-1.58215,-1.17153,0.544153,0.199491,-5.64555,5.96505,42.0458,-1.51473,-1.06438,0.474813,0.199491,-5.06723,6.91608,39.7369,-1.4605,-1.15776,1.99546,0.199491,-7.39589,5.35709,39.5121,-1.60303,-1.14044,2.18876,0.199491,-6.04115,4.82241,38.9123,-0.394169,0.142038,1.94111,0.199645,-7.6915,8.19796,39.4537,-0.283962,0.137846,1.99075,0.199491,
2.5755,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.87223,9.00962,35.819,-1.64697,-1.18654,0.622981,0.199491,-5.72481,5.89428,42.1222,-1.52163,-1.0942,0.501215,0.199491,-5.22749,6.87167,39.877,-1.57626,-1.08971,2.12384,0.199491,-7.47552,5.26216,39.6043,-1.44355,-1.13555,2.05001,0.199491,-6.10023,4.84303,39.011,-0.182112,0.0808669,1.98732,0.199645,-7.79969,8.10889,39.6492,-0.212336,0.135386,2.02967,0.199491,
2.5856,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-6.08166,9.12677,36.0624,-1.40437,-0.977287,0.434694,0.199491,-5.79629,5.83195,42.2361,-1.4278,-1.00981,0.450296,0.199491,-5.35765,6.86449,40.0474,-1.35316,-1.10422,1.9572,0.199491,-7.52962,5.1609,39.6713,-1.58088,-1.05116,2.17732,0.199491,-6.15426,4.85952,39.1247,-0.175573,0.100708,2.01029,0.199645,-7.9275,8.02401,39.8383,-0.189024,0.156011,2.06109,0.199491,
2.5957,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-6.28752,9.24775,36.2895,-1.43578,-0.99884,0.491324,0.199491,-5.86238,5.7615,42.3739,-1.48087,-1.07234,0.529398,0.199491,-5.47557,6.86743,40.2208,-1.5189,-1.02418,2.13602,0.199491,-7.61752,5.04313,39.7312,-1.39395,-1.06115,2.02703,0.199491,-6.18983,4.8726,39.248,-0.133317,0.10882,2.04096,0.199645,-8.05412,7.94286,40.0356,-0.0871927,0.129063,2.10227,0.199491,
2.6058,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-6.47871,9.34882,36.5131,-1.45474,-1.00984,0.537906,0.199491,-5.93137,5.65387,42.5366,-1.43199,-1.05614,0.516991,0.199491,-5.57634,6.86626,40.3568,-1.5027,-0.985997,2.15414,0.199491,-7.74394,4.94169,39.8139,-1.59714,-0.948967,2.22842,0.199491,-6.18901,4.85514,39.3453,-0.0532711,0.0985347,2.0803,0.199645,-8.20645,7.88408,40.2553,-0.19561,0.219414,2.10442,0.199491,
2.6159,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-6.67129,9.43531,36.7192,-1.37916,-0.936999,0.507779,0.199491,-5.98644,5.52744,42.7164,-1.29185,-0.911471,0.429869,0.199491,-5.6557,6.86704,40.5039,-1.32058,-1.00314,2.03394,0.199491,-7.87291,4.82921,39.8771,-1.28586,-1.01002,1.9963,0.199491,-6.20052,4.83547,39.4363,-0.200481,0.215169,2.08786,0.199645,-8.37781,7.80992,40.4899,-0.0461262,0.151636,2.14999,0.199491,
2.626,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-6.88394,9.52015,36.9235,-1.36566,-0.930417,0.528109,0.199491,-6.04542,5.38922,42.9094,-1.29904,-0.918882,0.464702,0.199491,-5.71587,6.88358,40.6705,-1.07941,-1.02062,1.86594,0.199491,-7.99876,4.69931,39.9386,-1.46326,-0.913629,2.1615,0.199491,-6.21419,4.79039,39.5215,0.101429,0.0609459,2.16088,0.199645,-8.54536,7.71623,40.7011,0.010657,0.139168,2.18017,0.199491,
2.6361,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-7.10297,9.58634,37.1217,-1.33583,-0.911433,0.535713,0.199491,-6.09709,5.22955,43.1094,-1.3965,-1.00349,0.572617,0.199491,-5.7709,6.90699,40.8425,-1.01672,-1.00031,1.85035,0.199491,-8.12149,4.57063,39.9962,-1.44085,-0.879726,2.16258,0.199491,-6.23621,4.73724,39.6077,0.0240986,0.144751,2.188,0.199645,-8.71374,7.60258,40.909,-0.116974,0.250856,2.17279,0.199491,
2.6462,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-7.31411,9.63433,37.3157,-1.27372,-0.863144,0.519995,0.199491,-6.14038,5.05053,43.3026,-1.35077,-0.942085,0.561235,0.199491,-5.82881,6.92956,41.033,-1.20595,-0.925597,2.03605,0.199491,-8.24662,4.43361,40.0522,-1.21376,-0.919166,2.00831,0.199491,-6.26084,4.68793,39.6839,-0.1279,0.284734,2.18436,0.199645,-8.89047,7.47178,41.121,-0.093396,0.261452,2.19459,0.199491,
2.6563,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-7.52948,9.6642,37.5115,-1.22998,-0.832425,0.51802,0.199491,-6.18378,4.8606,43.4917,-1.23371,-0.792464,0.498597,0.199491,-5.88953,6.95693,41.2331,-1.42558,-0.796257,2.22692,0.199491,-8.36895,4.28639,40.1094,-1.12654,-0.908912,1.96511,0.199491,-6.29339,4.65962,39.7557,-0.121915,0.312999,2.20278,0.199645,-9.06369,7.32401,41.327,0.14412,0.104945,2.25672,0.199491,
2.6664,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-7.73541,9.66553,37.7014,-1.19922,-0.819802,0.524564,0.199491,-6.24323,4.66464,43.676,-1.20981,-0.748559,0.506276,0.199491,-5.96254,6.98369,41.4123,-1.31359,-0.809943,2.16927,0.199491,-8.48413,4.15744,40.1974,-1.36897,-0.786167,2.17923,0.199491,-6.33677,4.68626,39.8141,0.172883,0.107156,2.27267,0.199645,-9.24567,7.16928,41.5383,0.151182,0.116585,2.2743,0.199491,
2.6765,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-7.92994,9.64869,37.9081,-1.15901,-0.802304,0.527365,0.199491,-6.30429,4.6126,43.8081,-1.21382,-0.706371,0.525743,0.199491,-6.02867,6.99834,41.6066,-1.28959,-0.784351,2.1744,0.199491,-8.58676,4.06215,40.2847,-1.23306,-0.808357,2.10632,0.199491,-6.39969,4.72119,39.8795,0.173407,0.1214,2.2846,0.199645,-9.40872,7.02829,41.7435,0.179817,0.116777,2.29072,0.199491,
2.6866,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-8.11007,9.65865,38.1533,-1.09297,-0.755382,0.517592,0.199491,-6.37966,4.65804,43.9016,-1.17996,-0.670704,0.522189,0.199491,-6.15673,7.01936,41.7639,-1.1047,-0.830379,2.06958,0.199491,-8.6349,3.99669,40.383,-1.19346,-0.787461,2.09156,0.199491,-6.45475,4.7732,39.9426,0.1529,0.15412,2.29821,0.199645,-9.49502,6.91269,41.9223,0.101363,0.214554,2.28719,0.199491,
2.6967,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-8.2819,9.64939,38.4254,-1.06712,-0.751316,0.538192,0.199491,-6.47141,4.74675,43.9664,-1.19548,-0.720267,0.55497,0.199491,-6.32744,7.0151,41.8796,-1.30172,-0.705387,2.24193,0.199491,-8.66816,4.0418,40.4863,-1.18664,-0.755108,2.094,0.199491,-6.52639,4.8455,40.04,0.178213,0.155902,2.32586,0.199645,-9.5582,6.81779,42.0357,0.248353,0.113285,2.32008,0.199491,
2.7068,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-8.44486,9.63196,38.7087,-1.0325,-0.733417,0.54954,0.199491,-6.60115,4.84541,44.0073,-1.0591,-0.570466,0.497212,0.199491,-6.5346,7.01145,41.9767,-1.04135,-0.808453,2.09645,0.199491,-8.66786,4.16,40.6158,-1.06142,-0.774445,2.01021,0.199491,-6.6222,4.92625,40.1476,0.248755,0.113728,2.35729,0.199645,-9.61342,6.74626,42.1131,0.249955,0.134149,2.32995,0.199491,
2.7169,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-8.60218,9.62131,38.9778,-0.960108,-0.660035,0.532681,0.199491,-6.71422,4.92966,44.0348,-1.09033,-0.649857,0.539282,0.199491,-6.72076,7.00032,42.0552,-1.20811,-0.697971,2.24187,0.199491,-8.64602,4.30613,40.7737,-1.25822,-0.668101,2.14941,0.199491,-6.74485,5.07519,40.2682,0.256463,0.125006,2.36509,0.199645,-9.66892,6.68606,42.1788,0.304306,0.104426,2.34969,0.199491,
2.727,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-8.74767,9.62634,39.2336,-0.981963,-0.697941,0.573742,0.199491,-6.83332,5.02191,44.0495,-1.00669,-0.574453,0.51098,0.199491,-6.9114,6.99742,42.1266,-1.05635,-0.753494,2.16517,0.199491,-8.59639,4.47255,40.9257,-1.11845,-0.708133,2.07934,0.199491,-6.86415,5.20916,40.4009,0.321664,0.0812855,2.38468,0.199645,-9.7207,6.65828,42.2588,0.293438,0.135466,2.36035,0.199491,
2.7371,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-8.90095,9.64799,39.4707,-1.03296,-0.740566,0.629188,0.199491,-6.94131,5.12068,44.0707,-1.14704,-0.772763,0.622529,0.199491,-7.09138,6.98431,42.2053,-1.07946,-0.717217,2.20335,0.199491,-8.56201,4.60093,41.0645,-1.20513,-0.642966,2.15909,0.199491,-6.98852,5.33923,40.5337,0.303483,0.119868,2.39194,0.199645,-9.77699,6.65449,42.3385,0.311306,0.141962,2.38016,0.199491,
