time,0_rod(payload_bars compound_uhMVoB).X,0_rod(payload_bars compound_uhMVoB).Y,0_rod(payload_bars compound_uhMVoB).Z,0_rod(payload_bars compound_uhMVoB).Euler1,0_rod(payload_bars compound_uhMVoB).Euler2,0_rod(payload_bars compound_uhMVoB).Euler3,0_rod(payload_bars compound_uhMVoB).mass,1_rod(payload_bars compound_uhMVoB).X,1_rod(payload_bars compound_uhMVoB).Y,1_rod(payload_bars compound_uhMVoB).Z,1_rod(payload_bars compound_uhMVoB).Euler1,1_rod(payload_bars compound_uhMVoB).Euler2,1_rod(payload_bars compound_uhMVoB).Euler3,1_rod(payload_bars compound_uhMVoB).mass,2_rod(payload_bars compound_uhMVoB).X,2_rod(payload_bars compound_uhMVoB).Y,2_rod(payload_bars compound_uhMVoB).Z,2_rod(payload_bars compound_uhMVoB).Euler1,2_rod(payload_bars compound_uhMVoB).Euler2,2_rod(payload_bars compound_uhMVoB).Euler3,2_rod(payload_bars compound_uhMVoB).mass,3_rod(payload_bars compound_uhMVoB).X,3_rod(payload_bars compound_uhMVoB).Y,3_rod(payload_bars compound_uhMVoB).Z,3_rod(payload_bars compound_uhMVoB).Euler1,3_rod(payload_bars compound_uhMVoB).Euler2,3_rod(payload_bars compound_uhMVoB).Euler3,3_rod(payload_bars compound_uhMVoB).mass,4_rod(payload_bars compound_uhMVoB).X,4_rod(payload_bars compound_uhMVoB).Y,4_rod(payload_bars compound_uhMVoB).Z,4_rod(payload_bars compound_uhMVoB).Euler1,4_rod(payload_bars compound_uhMVoB).Euler2,4_rod(payload_bars compound_uhMVoB).Euler3,4_rod(payload_bars compound_uhMVoB).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
4.7268,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-7.25088,9.08511,2.47886,-0.576618,0.606832,-2.3081,0.199491,-0.529975,5.26404,1.91975,-1.3939,-0.831703,-2.13216,0.199491,-4.31369,5.93885,1.86552,-1.0886,0.455069,-0.990045,0.199491,0.0675391,6.33991,3.30274,0.106324,-0.035331,-0.708618,0.199491,-2.75108,6.03852,5.03277,-2.4731,1.26883,-0.433825,0.199645,-2.80407,8.8853,1.35539,-2.19854,0.76373,-0.25637,0.199491,
4.7369,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.67211,6.95649,4.38137,-0.900803,0.667106,-2.46219,0.199491,0.60464,4.47823,-1.00802,-1.08893,0.0455281,-2.61839,0.199491,-2.85313,6.17916,0.375143,-0.419921,0.629886,-0.985794,0.199491,0.381944,6.43553,3.35358,0.0516454,-0.0874415,-0.839326,0.199491,-0.0798035,2.71206,2.87944,-2.24348,0.499205,-0.716269,0.199645,-1.40763,8.65376,0.563114,-2.22159,0.171437,-0.780098,0.199491,
4.747,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.49251,5.46132,4.06527,-3.06453,-1.0486,-1.07053,0.199491,-0.113006,4.03826,-0.834674,0.0340667,0.541018,-2.04277,0.199491,-1.50051,5.36566,0.425428,-1.22228,0.849093,-1.54239,0.199491,-1.07107,6.81697,3.61913,-0.0933696,-0.253914,-0.901244,0.199491,-1.21963,4.77135,4.49583,-2.79128,0.412038,-0.684889,0.199645,-0.455148,6.8762,1.35027,3.11113,0.680642,-1.39473,0.199491,
4.7571,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.54616,7.51206,4.28116,0.435047,1.03903,-1.62789,0.199491,-0.64328,4.23741,2.03422,-0.788272,0.233545,-2.62638,0.199491,-3.10428,5.29187,3.20945,-1.66692,0.658102,-1.45033,0.199491,-1.62089,7.16434,3.69575,-0.14302,-0.344838,-0.968826,0.199491,-1.74477,5.31115,4.86126,-2.40344,0.59576,-0.252976,0.199645,-1.71905,7.53795,2.32457,-2.68448,0.70935,-0.696159,0.199491,
4.7672,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-7.54094,9.01274,4.16402,-0.871472,0.616352,-2.65639,0.199491,-1.02136,4.56653,3.01716,-1.0506,-0.187551,-2.94609,0.199491,-5.08185,5.94898,4.04604,-0.761364,0.238573,-1.01843,0.199491,0.368169,6.21502,3.15866,0.155033,0.00238176,-0.693814,0.199491,-2.83354,5.47816,6.56403,-2.45397,0.793447,-0.320653,0.199645,-3.29762,8.89348,2.33503,-2.59203,1.1771,-0.306051,0.199491,
4.7773,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.26681,8.0744,5.52752,-1.31336,0.183024,3.11212,0.199491,-0.376552,4.00162,1.619,-1.21973,0.505627,2.97526,0.199491,-3.89767,4.8388,2.60589,-0.406188,0.585988,-1.1446,0.199491,0.167154,6.51696,3.46023,0.0380041,-0.0967583,-0.847919,0.199491,-0.129598,4.30329,4.8692,-2.37525,0.154829,-0.574403,0.199645,-2.33814,7.92448,1.61331,-2.31592,-0.157595,-0.775369,0.199491,
4.7874,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.0476,7.19706,6.08985,-0.939105,0.475279,-2.99447,0.199491,-1.72062,3.98285,1.51617,-0.593101,0.978087,-2.48456,0.199491,-1.96361,4.89623,3.15039,-0.0837399,0.367036,-0.981371,0.199491,-1.12124,6.81033,3.60034,-0.100548,-0.261374,-0.897403,0.199491,-1.61098,5.06122,4.47768,2.31775,0.743671,-1.34053,0.199645,-0.810131,7.01141,2.36176,-2.78054,0.2533,-0.886401,0.199491,
4.7975,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.23556,7.86323,5.87682,-1.73158,-1.41932,-2.56506,0.199491,-2.73708,3.91452,1.96243,-1.23415,-0.0096448,-2.92839,0.199491,-4.52943,5.78438,3.98584,-0.672275,0.352422,-1.10763,0.199491,-1.63158,7.1855,3.70805,-0.137918,-0.339333,-0.983049,0.199491,-2.57867,6.18687,5.23148,-2.82588,-0.0702863,-0.780412,0.199645,-2.34366,7.79875,2.57139,-2.66913,0.00811091,-0.756966,0.199491,
4.8076,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.61496,10.5908,6.69535,-1.37374,1.28682,3.10334,0.199491,-4.19282,4.28752,1.5887,-1.03442,1.02789,-2.7979,0.199491,-6.85718,7.06037,3.61034,-1.45697,0.504076,-1.41282,0.199491,0.187542,6.23004,3.18317,0.126036,-0.0230218,-0.683169,0.199491,-3.15112,5.58099,6.31925,-3.10518,0.0720949,-0.683233,0.199645,-3.71689,9.2699,1.84724,-3.03037,0.254129,-0.683586,0.199491,
4.8177,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.61566,9.99021,7.32806,-2.7653,1.33753,2.12479,0.199491,-5.24214,4.79639,-0.163925,-1.6515,0.681877,3.09795,0.199491,-6.61152,7.14239,3.60743,-1.42101,0.978594,-1.45238,0.199491,0.216166,6.47992,3.41953,0.0408604,-0.0953863,-0.844642,0.199491,-2.76459,4.64441,4.51051,2.46272,0.383001,-1.03444,0.199645,-2.97302,9.78011,1.92136,2.72263,0.0455705,-0.998954,0.199491,
4.8278,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.21588,9.16659,7.40563,-2.05211,0.816668,2.81743,0.199491,-3.74252,5.72129,1.20579,-1.59894,1.08388,-2.91222,0.199491,-3.79044,7.405,3.62463,-2.07612,0.928932,-1.81297,0.199491,-1.10564,6.8305,3.62082,-0.0971093,-0.259299,-0.903766,0.199491,-1.96523,5.29609,4.5667,2.28934,0.436721,-0.895875,0.199645,-0.749657,8.5308,2.57341,2.61892,0.0212202,-0.970369,0.199491,
4.8379,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.46808,9.8872,5.55687,1.09054,1.37608,-0.101678,0.199491,-3.59223,6.98066,2.9677,-2.39794,0.247625,2.83964,0.199491,-2.31384,7.43853,4.28444,-2.77862,0.462386,-2.01447,0.199491,-1.26622,7.22115,3.8543,-0.0344232,-0.193527,-0.957628,0.199491,-2.61254,6.27404,4.99594,2.58688,-0.203426,-0.602825,0.199645,-1.40954,8.8003,3.14746,2.51807,-0.0182923,-0.760772,0.199491,
4.848,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.369716,11.4184,5.50756,-1.98877,0.952681,3.09111,0.199491,-4.07596,8.05982,2.65619,-2.47437,0.218367,2.61872,0.199491,-3.27482,8.93361,5.34277,-2.58058,0.407833,-1.93676,0.199491,1.0137,6.14862,2.94132,0.258954,0.0753528,-0.66114,0.199491,-1.6457,6.72553,5.7954,2.94315,-0.757673,-0.774215,0.199645,-1.83671,10.3157,2.88097,2.39797,-0.172778,-0.74923,0.199491,
4.8581,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.55689,11.7288,6.88926,-2.32113,0.0755227,2.74727,0.199491,-4.21334,5.91647,2.64999,-2.22462,0.578973,2.72689,0.199491,-3.19751,10.15,5.58814,-2.30562,0.4296,-2.01966,0.199491,-0.412659,6.6113,3.56384,-0.0152075,-0.152666,-0.864803,0.199491,-0.131522,6.14283,6.23756,2.24054,0.290003,-0.472199,0.199645,-0.00631776,10.4688,2.06447,2.31259,-0.0296544,-0.443633,0.199491,
4.8682,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.52535,10.7331,7.42461,-2.719,0.472447,2.67502,0.199491,-3.70246,7.11737,3.2331,-2.21443,0.108567,2.84622,0.199491,-2.41377,8.77504,6.07196,-2.85231,0.421125,-2.02299,0.199491,-1.33998,6.9307,3.62776,-0.120303,-0.294697,-0.926665,0.199491,-1.28166,6.28254,6.48268,2.73232,-0.679902,-0.756941,0.199645,0.335679,9.0397,2.94115,2.39076,-0.365637,-0.615917,0.199491,
4.8783,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.00313555,9.78858,7.19792,-2.55345,-0.356038,2.70152,0.199491,-3.57092,8.94078,3.99965,-2.86179,0.466531,2.48739,0.199491,-2.36839,8.57994,5.88513,-2.37317,0.55327,-1.75903,0.199491,0.296863,6.39402,3.34769,0.140418,0.00444458,-0.765499,0.199491,-1.57989,6.81254,6.35452,2.67112,-0.825775,-0.919325,0.199645,-1.15178,9.02211,3.82291,2.33249,-0.638106,-0.806038,0.199491,
4.8884,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.452538,10.4037,7.57493,-2.51811,0.108727,2.72918,0.199491,-3.6753,7.67342,3.54244,-2.33889,0.0108286,2.57438,0.199491,-1.66765,9.50526,5.9159,-1.81181,0.496236,-1.78997,0.199491,0.324437,6.6179,3.54014,0.0450179,-0.0863378,-0.854655,0.199491,0.215907,6.88564,6.77397,2.37294,-0.285194,-0.374957,0.199645,-0.899198,9.63398,2.93747,2.57625,-0.514118,-0.87222,0.199491,
4.8985,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,2.23285,11.8106,7.08539,-2.59336,0.0659152,2.76302,0.199491,-3.2882,6.06768,3.21717,-2.18467,0.297319,2.76312,0.199491,-1.9734,9.31942,5.58701,-2.14056,0.525809,-1.96287,0.199491,-1.09016,6.78966,3.59163,-0.0965212,-0.255356,-0.896727,0.199491,-0.681968,6.31169,6.80052,1.62457,0.760101,-0.835645,0.199645,0.670227,9.68259,2.71574,2.5395,-0.480633,-0.469989,0.199491,
4.9086,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.735208,11.0277,6.81774,-2.53536,-0.0742865,2.86063,0.199491,-4.14575,8.15699,3.72661,-2.4108,0.228979,2.84558,0.199491,-2.86577,9.49035,5.94947,-2.52053,0.448913,-1.80099,0.199491,-1.58642,7.23778,3.75993,-0.132805,-0.340729,-0.990791,0.199491,-1.65307,6.73577,6.53414,2.24651,-0.197123,-0.509559,0.199645,-0.460509,9.32994,3.10055,2.56334,-0.680238,-0.6954,0.199491,
4.9187,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.542537,10.0326,6.94323,-2.53292,0.131292,2.81474,0.199491,-5.32727,9.49225,3.25782,-2.92607,0.691366,2.67069,0.199491,-3.61267,9.95458,5.27344,-2.76426,0.652084,-1.89651,0.199491,-0.414338,6.79625,3.69927,0.0406216,-0.0910576,-0.830297,0.199491,-3.21221,7.44209,5.91187,2.59867,-0.80163,-0.901545,0.199645,-1.71985,9.73586,3.32873,2.19019,-0.457038,-0.866862,0.199491,
4.9288,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.881627,9.91694,7.70834,-2.41601,0.190205,2.75455,0.199491,-4.61946,7.67024,2.35663,-2.30197,0.430642,2.70708,0.199491,-3.10679,11.004,5.35091,-2.30733,0.48542,-1.96575,0.199491,1.37287,6.17333,2.81828,0.316893,0.114022,-0.66002,0.199491,-0.708375,6.00576,6.87429,2.56339,-0.383015,-0.7476,0.199645,-1.62622,10.0367,2.55977,2.66772,-0.470607,-1.01455,0.199491,
4.9389,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.916406,10.8252,7.77685,-2.28609,0.561947,2.53666,0.199491,-2.93128,4.58124,2.78714,-1.81078,0.651178,2.85798,0.199491,-2.89481,7.1768,5.85681,-1.81849,0.671503,-1.82923,0.199491,-0.773001,6.73484,3.62033,-0.0573111,-0.206829,-0.892539,0.199491,-0.565733,6.21285,6.07249,2.34844,-0.0792854,-0.659325,0.199645,0.00828233,9.20149,2.69975,2.79323,-0.24343,-0.623603,0.199491,
4.949,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.66972,9.31111,7.16168,-1.89483,0.441938,2.97057,0.199491,-3.9186,5.58361,3.6583,-1.64808,0.190616,2.81135,0.199491,-2.92548,6.37049,5.39909,-1.73455,0.610253,-1.77667,0.199491,-1.45103,7.10643,3.72702,-0.105879,-0.28833,-0.983818,0.199491,-1.77622,6.70871,6.10706,2.99505,-0.456734,-0.984653,0.199645,-1.53762,8.58102,3.47063,-2.71583,-0.791679,-1.10526,0.199491,
4.9591,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.43785,9.28974,7.42653,-1.48552,0.439167,2.94034,0.199491,-3.73438,6.32975,2.93209,-2.13029,0.449697,2.61205,0.199491,-3.94251,7.80393,5.48721,-0.671997,0.564041,-1.24655,0.199491,0.568416,6.07476,2.95048,0.189373,0.0169401,-0.639814,0.199491,-2.25323,5.49628,6.06729,3.14152,-0.323199,-0.791991,0.199645,-3.10126,9.10667,3.4067,2.48114,0.293893,-0.979563,0.199491,
4.9692,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.56513,9.38692,7.60621,-2.20591,1.21091,2.55754,0.199491,-3.45137,5.29886,1.17767,-1.81784,0.397238,2.83376,0.199491,-5.31006,7.38858,3.28074,-2.35855,0.70046,-2.32888,0.199491,-0.10762,6.5434,3.50881,0.0245649,-0.108544,-0.852296,0.199491,-1.42825,4.56443,5.36978,2.57177,0.230531,-0.932771,0.199645,-2.17697,9.62185,1.77154,-3.04742,-0.254107,-1.07474,0.199491,
4.9793,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.18653,9.97541,6.32763,-1.79673,0.334206,-3.10113,0.199491,-3.49734,5.04288,0.719724,-1.18686,0.365348,-2.77984,0.199491,-3.48086,6.33113,2.9956,-1.38502,0.704691,-1.27003,0.199491,-1.19761,6.88461,3.63762,-0.106283,-0.274314,-0.914149,0.199491,-1.87384,5.63205,4.49205,-3.13902,-0.0683838,-0.85613,0.199645,-0.80326,8.27762,2.16663,3.01931,0.0123797,-0.750327,0.199491,
4.9894,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.90647,10.642,4.78708,-1.63882,0.0398599,-2.75566,0.199491,-2.56862,5.39358,1.53206,-1.53906,0.136709,-2.92853,0.199491,-3.35708,7.02467,3.33315,-0.941543,0.188516,-0.971762,0.199491,-0.493711,6.72724,3.64441,0.0312354,-0.101029,-0.84583,0.199491,-2.60249,6.6462,5.15434,-2.97182,0.0598746,-0.610726,0.199645,-1.48107,8.89399,2.18843,-2.88992,-0.0327374,-0.624434,0.199491,
4.9995,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.67978,10.0691,5.49158,-1.06021,0.99086,-2.63461,0.199491,-2.06912,6.00875,0.962565,-1.67154,1.13852,3.09705,0.199491,-3.26591,7.82467,2.7827,-2.62164,0.671594,-2.26176,0.199491,1.3207,6.26388,2.95631,0.304402,0.119299,-0.686916,0.199491,-1.79745,4.55805,4.04138,-2.56214,-0.121261,-0.950865,0.199645,-2.41151,9.7397,1.97535,2.70867,0.680057,-1.01065,0.199491,
5.0096,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.53494,8.38302,6.41815,-1.2773,0.759469,-3.07075,0.199491,-2.10165,4.58759,0.31393,-1.00951,0.62011,-2.61645,0.199491,-3.15245,6.03799,1.6356,-1.85338,1.0123,-2.03165,0.199491,-0.657697,6.65318,3.57114,-0.0462065,-0.189491,-0.87117,0.199491,-1.00533,4.86189,4.282,-2.79538,-0.0577111,-0.822847,0.199645,-1.03738,8.68045,1.82834,-2.66624,-0.0454829,-1.0268,0.199491,
5.0197,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.18637,7.53707,5.79275,-1.10706,0.54686,-2.88918,0.199491,-2.21476,3.70069,0.82106,-1.01657,0.693424,-2.65037,0.199491,-3.24713,5.68566,2.66173,-0.620903,0.462171,-0.937694,0.199491,-1.46156,6.97373,3.61706,-0.135922,-0.316174,-0.925711,0.199491,-2.22843,5.45497,4.51053,-3.08195,0.0444443,-0.825996,0.199645,-1.43951,7.52956,2.16881,-2.36929,-0.246474,-0.927609,0.199491,
5.0298,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.17078,8.31741,5.77325,-0.700289,0.769086,-2.73685,0.199491,-3.0957,4.76456,1.97253,-1.00504,0.566537,-2.88283,0.199491,-5.04897,6.00886,3.80999,-1.77458,0.558625,-1.49503,0.199491,-0.918392,7.44632,4.08353,-0.00552898,-0.152255,-1.02455,0.199491,-3.08792,6.02442,5.76742,-2.86695,0.362323,-0.541129,0.199645,-3.0494,7.87899,2.29575,3.1075,0.665988,-0.855663,0.199491,
5.0399,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-6.24961,9.20592,6.33282,-1.61128,0.751178,3.12843,0.199491,-2.75852,4.59528,1.76622,-1.45103,0.789575,3.06796,0.199491,-5.52739,5.87754,3.33649,-0.500515,0.52366,-1.08381,0.199491,1.10187,6.03619,2.75524,0.276557,0.0729546,-0.630825,0.199491,-2.08236,3.93021,5.4229,-2.80939,0.198641,-0.991017,0.199645,-3.38477,8.81151,1.80691,-2.76074,0.0411516,-0.72636,0.199491,
5.05,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.6422,7.78764,7.16088,-1.38689,-0.547976,3.05813,0.199491,-2.64884,4.00526,1.14072,-1.26188,0.905267,-2.9989,0.199491,-4.43814,5.8503,2.72548,-1.78236,0.98106,-1.84316,0.199491,-0.65222,6.68606,3.60035,-0.0433876,-0.188183,-0.883433,0.199491,-1.21958,4.86717,3.9853,-3.00266,0.0611957,-0.837957,0.199645,-1.74404,8.06065,2.24947,-3.00987,-0.0321259,-1.05878,0.199491,
5.0601,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.12309,8.55772,5.80455,-1.28766,-0.0401787,-3.03494,0.199491,-3.21146,5.35514,1.60665,-1.74335,0.707562,-3.04766,0.199491,-3.08031,6.35045,3.70361,-1.9046,0.636827,-1.4073,0.199491,-1.44825,7.01835,3.6566,-0.130745,-0.31505,-0.938866,0.199491,-2.28142,5.74979,4.64793,2.85928,0.0737591,-0.702858,0.199645,-1.41375,7.99793,2.66616,-3.05787,-0.0950131,-0.901036,0.199491,
5.0702,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.79893,10.0538,5.33028,-1.04834,0.732219,-2.73572,0.199491,-3.70633,7.54595,1.84747,-1.99217,0.248492,3.1284,0.199491,-3.91707,8.17206,4.07249,-2.44372,0.635126,-1.66374,0.199491,-0.103884,6.46659,3.43603,0.0819729,-0.0521716,-0.762255,0.199491,-3.07011,6.96355,5.40082,2.86987,0.0128682,-0.776791,0.199645,-2.65948,9.51303,2.53297,3.11732,-0.0561997,-0.78852,0.199491,
5.0803,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.11316,10.9902,7.30042,-2.36868,1.17201,2.64112,0.199491,-4.21575,7.03199,0.948344,-2.14413,0.851326,2.81692,0.199491,-4.92916,9.49617,3.06999,-1.53702,0.897714,-1.29935,0.199491,1.4116,6.33864,2.99785,0.194972,0.0294827,-0.780146,0.199491,-1.88647,5.21936,4.99184,-3.06347,-0.326186,-0.978933,0.199645,-2.19757,10.5244,2.1639,2.86146,-0.262519,-0.956642,0.199491,
5.0904,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.508168,11.1968,7.26797,-2.53109,0.961675,2.56764,0.199491,-3.62182,5.29544,0.939151,-1.60403,0.750177,-2.9463,0.199491,-4.21599,7.93923,4.67899,-1.31388,0.679536,-1.1692,0.199491,-1.08688,6.5587,4.00634,-0.0796565,-0.161359,-0.863424,0.199491,-1.78594,5.59531,4.99474,3.10889,-0.470236,-0.801156,0.199645,-0.157561,10.0242,2.07969,3.09765,-0.388883,-0.835528,0.199491,
5.1005,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.907609,10.4699,5.66426,-2.02051,0.00246732,3.04147,0.199491,-3.14899,5.86395,3.21515,-2.17692,0.178052,2.94195,0.199491,-2.34565,7.46432,4.41174,-1.84856,0.583956,-1.56297,0.199491,0.509225,5.5741,4.22287,-1.13708,0.525525,-1.15516,0.199491,-1.48672,5.58462,5.39785,2.63585,-0.0525554,-0.570287,0.199645,-0.84144,8.45736,3.31598,2.50261,0.119809,-0.660535,0.199491,
5.1106,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.297483,8.99608,5.84402,-1.84152,-0.080552,3.12077,0.199491,-2.30854,5.50482,3.55917,-2.55385,0.259239,2.80841,0.199491,-1.02998,7.07284,4.99145,-2.59324,0.199459,-1.98106,0.199491,0.42282,5.07811,4.59668,-1.50615,0.45697,-1.49951,0.199491,-1.08398,5.77419,6.17844,2.82886,-0.597728,-0.520907,0.199645,-0.768933,7.73249,3.31876,2.61789,-0.140769,-0.55392,0.199491,
5.1207,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.982999,8.61209,6.48955,-1.97097,0.304484,2.93758,0.199491,-2.41631,5.10615,4.04229,-2.43442,0.473929,2.9346,0.199491,-0.783226,6.47971,5.19486,-2.51534,0.20476,-1.73947,0.199491,0.476055,4.60407,4.89002,-2.5495,0.292736,-1.82326,0.199491,-0.157329,5.07159,6.69436,2.40676,-0.0695603,-0.39639,0.199645,-0.0136006,6.96984,3.43831,2.3782,0.166122,-0.461797,0.199491,
5.1308,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,2.38489,8.43226,6.89707,-2.12823,0.00976068,2.94836,0.199491,-2.44915,4.6318,4.27739,-2.36463,0.708445,2.94555,0.199491,-1.35336,6.5865,5.77713,-2.21968,0.32693,-1.68009,0.199491,1.14914,3.90068,5.35112,-2.23011,0.381676,-1.7962,0.199491,0.308523,4.57084,6.72817,2.27836,-0.00105767,-0.40247,0.199645,0.913834,6.31184,3.83956,2.25572,0.205346,-0.392178,0.199491,
