time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,2_rod(strut).X,2_rod(strut).Y,2_rod(strut).Z,2_rod(strut).Euler1,2_rod(strut).Euler2,2_rod(strut).Euler3,2_rod(strut).mass,3_rod(strut).X,3_rod(strut).Y,3_rod(strut).Z,3_rod(strut).Euler1,3_rod(strut).Euler2,3_rod(strut).Euler3,3_rod(strut).mass,4_rod(strut).X,4_rod(strut).Y,4_rod(strut).Z,4_rod(strut).Euler1,4_rod(strut).Euler2,4_rod(strut).Euler3,4_rod(strut).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(payload_bars compound_55rHy1).X,6_rod(payload_bars compound_55rHy1).Y,6_rod(payload_bars compound_55rHy1).Z,6_rod(payload_bars compound_55rHy1).Euler1,6_rod(payload_bars compound_55rHy1).Euler2,6_rod(payload_bars compound_55rHy1).Euler3,6_rod(payload_bars compound_55rHy1).mass,7_rod(payload_bars compound_55rHy1).X,7_rod(payload_bars compound_55rHy1).Y,7_rod(payload_bars compound_55rHy1).Z,7_rod(payload_bars compound_55rHy1).Euler1,7_rod(payload_bars compound_55rHy1).Euler2,7_rod(payload_bars compound_55rHy1).Euler3,7_rod(payload_bars compound_55rHy1).mass,8_rod(payload_bars compound_55rHy1).X,8_rod(payload_bars compound_55rHy1).Y,8_rod(payload_bars compound_55rHy1).Z,8_rod(payload_bars compound_55rHy1).Euler1,8_rod(payload_bars compound_55rHy1).Euler2,8_rod(payload_bars compound_55rHy1).Euler3,8_rod(payload_bars compound_55rHy1).mass,9_rod(payload_bars compound_55rHy1).X,9_rod(payload_bars compound_55rHy1).Y,9_rod(payload_bars compound_55rHy1).Z,9_rod(payload_bars compound_55rHy1).Euler1,9_rod(payload_bars compound_55rHy1).Euler2,9_rod(payload_bars compound_55rHy1).Euler3,9_rod(payload_bars compound_55rHy1).mass,10_rod(payload_bars compound_55rHy1).X,10_rod(payload_bars compound_55rHy1).Y,10_rod(payload_bars compound_55rHy1).Z,10_rod(payload_bars compound_55rHy1).Euler1,10_rod(payload_bars compound_55rHy1).Euler2,10_rod(payload_bars compound_55rHy1).Euler3,10_rod(payload_bars compound_55rHy1).mass,
0.404,-3.77843,91.4669,-0.77513,-0.200024,-0.182269,-2.54574,0.199491,2.98268,91.8339,-0.880195,-0.025647,-0.075823,-2.62884,0.199491,0.348394,91.0522,-0.644615,-0.0177108,-0.00460039,-1.00581,0.199491,0.63847,93.7647,1.08295,0.0467851,-0.0517721,-1.1263,0.199491,0.398492,91.9459,1.62863,-1.52566,-0.230035,-0.00603946,0.199645,-0.243143,93.6097,-1.54099,-1.52433,-0.30315,-0.0369479,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.4141,-3.79111,91.1473,-0.765377,0.147899,0.342395,-2.59592,0.199491,2.98066,91.5105,-0.935387,-0.0168414,-0.0632601,-2.71019,0.199491,0.342475,90.7711,-0.637996,0.0270038,-0.0395315,-1.08514,0.199491,0.632079,93.6201,0.854634,0.051863,-0.0587478,-1.20854,0.199491,0.366253,91.809,1.54838,-1.52816,-0.348544,-0.00447603,0.199645,-0.224039,93.2357,-1.76099,-1.52989,-0.374234,-0.0336364,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.4242,-3.83094,90.93,-0.794538,0.116262,0.316575,-2.7143,0.199491,3.02574,91.1824,-0.994241,-0.0302819,-0.105338,-2.78837,0.199491,0.35216,90.4591,-0.669454,-0.043979,-0.0184097,-1.16014,0.199491,0.654089,93.4574,0.634425,0.0373145,-0.0568579,-1.29904,0.199491,0.369516,91.7227,1.49293,-1.54384,-0.401129,-0.00245038,0.199645,-0.196997,92.8425,-1.97798,-1.54148,-0.440386,-0.0224865,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.4343,-3.88645,90.7332,-0.854324,-0.307821,-0.642236,-2.73567,0.199491,3.041,90.8636,-1.03163,-0.0687411,-0.321563,-2.87253,0.199491,0.343513,90.1193,-0.682588,0.0376503,-0.0532315,-1.25948,0.199491,0.709733,93.3109,0.392295,-0.0223492,-0.0449717,-1.38827,0.199491,0.367792,91.6767,1.43013,-1.54906,-0.507367,-0.00763589,0.199645,-0.168286,92.5079,-2.20083,-1.55561,-0.506527,-0.0253137,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.4444,-4.00222,90.4796,-0.903451,0.0126886,0.304656,-2.87908,0.199491,3.04626,90.6837,-1.07178,0.0619432,-0.0422201,-2.99365,0.199491,0.386369,89.8889,-0.627813,0.0272361,-0.044243,-1.35778,0.199491,0.6747,93.1695,0.10161,-0.0531992,-0.0427643,-1.47731,0.199491,0.312874,91.7175,1.32086,-1.51348,-0.612129,-0.0161264,0.199645,-0.19823,92.2349,-2.41146,-1.55354,-0.596063,-0.0126587,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.4545,-3.95253,90.3244,-0.937195,-0.128875,-0.306659,-2.98856,0.199491,3.06714,90.6538,-1.04472,0.0790153,-0.0800388,-3.08375,0.199491,0.344873,89.7986,-0.60521,-0.0173114,-0.0360626,-1.45837,0.199491,0.580225,93.042,-0.201919,0.0321891,-0.0403284,-1.56357,0.199491,0.275319,91.8724,1.20022,-1.51008,-0.678248,-0.00409524,0.199645,-0.247782,92.0161,-2.62174,-1.53087,-0.713944,-0.0211064,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.4646,-3.86388,90.2573,-0.960519,-0.0724622,0.0735376,-3.09243,0.199491,3.0581,90.7317,-1.02779,0.0969158,-0.0736605,3.11265,0.199491,0.245464,89.8617,-0.555443,0.01778,-0.0417019,-1.5533,0.199491,0.559792,93.0324,-0.460691,0.28462,-0.0317714,-1.63533,0.199491,0.223718,92.0954,1.03,-1.5177,-0.757464,0.0299345,0.199645,-0.317704,91.87,-2.76021,-1.49164,-0.846991,-0.0480237,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.4747,-3.819,90.3008,-0.973848,-0.0745856,-0.074442,3.11516,0.199491,2.97153,90.8488,-0.998327,0.0994364,-0.0510204,3.03846,0.199491,0.257904,90.0613,-0.501167,0.077015,-0.0461922,-1.63234,0.199491,0.520439,93.2201,-0.692287,-0.0188059,-0.0441921,-1.65854,0.199491,0.181827,92.33,0.874632,-1.50572,-0.850865,0.0204124,0.199645,-0.322029,91.8302,-2.8139,-1.49064,-0.943933,-0.0370243,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.4848,-3.82193,90.5139,-0.945384,-0.0372262,-0.155442,3.06962,0.199491,2.95025,91.0281,-0.990157,0.0655272,0.0145903,2.99296,0.199491,0.246619,90.3793,-0.484238,0.102053,-0.0449401,-1.68277,0.199491,0.490967,93.4681,-0.78284,0.156322,-0.0320719,-1.7321,0.199491,0.198078,92.5512,0.753947,-1.51876,-0.93269,0.0289257,0.199645,-0.300125,91.9057,-2.8527,-1.49753,-0.962794,-0.0331581,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.4949,-3.88993,90.7867,-0.967636,-0.0165067,-0.0124467,3.03766,0.199491,2.8938,91.2158,-1.02165,0.0578047,-0.0551414,2.96537,0.199491,0.31569,90.6896,-0.469813,-0.0102946,-0.053819,-1.69766,0.199491,0.496383,93.8292,-0.805623,0.0629317,-0.0566039,-1.81065,0.199491,0.238877,92.8056,0.697193,-1.50497,-0.920278,-0.002276,0.199645,-0.293162,92.0517,-2.80513,-1.52964,-0.897345,0.00258732,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.505,-3.97056,91.0876,-0.97676,0.0580029,-0.362133,2.99744,0.199491,2.89655,91.4214,-1.05309,0.015681,0.0198245,2.93367,0.199491,0.341087,91.0016,-0.418811,0.187938,-0.0271785,-1.72101,0.199491,0.561122,94.1381,-0.899498,0.0113414,-0.0668968,-1.85745,0.199491,0.236787,93.0888,0.746244,-1.50712,-0.979469,-0.017973,0.199645,-0.260296,92.2172,-2.80104,-1.5623,-1.20502,0.0273353,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.5151,-4.01034,91.3871,-0.929868,0.0241093,-0.0949625,2.96399,0.199491,2.94513,91.6529,-0.988191,0.0433533,-0.16833,2.90511,0.199491,0.304792,91.2544,-0.368415,0.155684,-0.0257788,-1.75017,0.199491,0.577005,94.4335,-0.966416,0.156207,-0.0191554,-1.87101,0.199491,0.284175,93.3848,0.711303,-1.53549,-1.06622,0.00184732,0.199645,-0.254376,92.38,-2.88076,-1.55515,-1.16307,0.0116229,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.5252,-4.06734,91.6927,-0.884451,-0.0074969,0.0647668,2.91887,0.199491,3.01322,91.8774,-0.909104,0.0114116,-0.0546529,2.88347,0.199491,0.279974,91.4411,-0.346074,-0.217947,-0.0933274,-1.77477,0.199491,0.602748,94.725,-1.02402,-0.0234315,-0.0681694,-1.86415,0.199491,0.33586,93.6801,0.683532,-1.56565,-1.15439,0.0220006,0.199645,-0.276385,92.5542,-2.9616,-1.56505,-1.02532,0.016446,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.5353,-4.18007,91.994,-0.904,-0.0622278,0.289328,2.863,0.199491,3.09949,92.0822,-0.866478,0.00774954,-0.0270879,2.8586,0.199491,0.292588,91.5922,-0.327083,-0.340048,-0.128526,-1.79677,0.199491,0.631827,94.9976,-1.04902,-0.0565625,-0.0645917,-1.88514,0.199491,0.401326,94.0058,0.673875,-1.57851,-1.03159,0.0202793,0.199645,-0.31542,92.7165,-2.9884,-1.57216,-1.13974,0.0170733,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.5454,-4.30352,92.2909,-0.905805,0.0267723,0.00573868,2.82766,0.199491,3.18416,92.2709,-0.833374,0.0613044,-0.176233,2.83198,0.199491,0.306459,91.7345,-0.28464,0.015696,-0.0332945,-1.85622,0.199491,0.655317,95.2551,-1.08326,0.227588,0.0449657,-1.91062,0.199491,0.483618,94.3237,0.651126,-1.60514,-1.03483,0.0383906,0.199645,-0.354645,92.8711,-3.02454,-1.58032,-0.882308,0.0254788,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.5555,-4.41978,92.5605,-0.884635,0.175047,-0.403982,2.75043,0.199491,3.27003,92.472,-0.787213,0.00296476,-0.00891256,2.81435,0.199491,0.296316,91.8985,-0.249108,0.160563,0.0200556,-1.89014,0.199491,0.700611,95.5045,-1.12087,0.212581,0.0507728,-1.92205,0.199491,0.541044,94.6154,0.639055,-1.65671,-1.21611,0.0776408,0.199645,-0.366021,92.9992,-3.09161,-1.5968,-1.08336,0.0335312,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.5656,-4.51144,92.8183,-0.853865,-0.0360384,0.0886288,2.75887,0.199491,3.33694,92.6539,-0.735439,-0.033199,0.0559496,2.78567,0.199491,0.280613,92.0744,-0.178957,-0.255207,-0.117286,-1.90465,0.199491,0.73505,95.7593,-1.20317,-0.107104,-0.066013,-1.93903,0.199491,0.604777,94.8468,0.623464,-1.65824,-1.09976,0.0764927,0.199645,-0.367863,93.1448,-3.15726,-1.60555,-1.23854,0.0280411,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.5757,-4.58898,93.0427,-0.849906,-0.178285,0.357761,2.71567,0.199491,3.39129,92.8018,-0.707151,0.0372643,-0.1522,2.75107,0.199491,0.284258,92.2602,-0.112188,0.0754017,0.013403,-1.9533,0.199491,0.76354,96.0372,-1.3158,-0.240552,-0.112986,-1.95273,0.199491,0.656323,95.0699,0.613479,-1.66725,-1.10182,0.0777187,0.199645,-0.372463,93.273,-3.14449,-1.61004,-1.02412,0.019838,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.5858,-4.6537,93.2555,-0.836403,-0.0319705,-0.0307086,2.72978,0.199491,3.42808,92.9628,-0.681239,-0.104733,0.152686,2.72242,0.199491,0.278036,92.4527,-0.0457283,0.188317,0.0727551,-1.97481,0.199491,0.802313,96.2691,-1.40606,0.17639,0.0714319,-1.99747,0.199491,0.697703,95.2813,0.615573,-1.74237,-1.31234,0.146327,0.199645,-0.370562,93.3968,-3.16657,-1.66923,-1.40346,0.065092,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.5959,-4.66386,93.4869,-0.815515,0.0241864,-0.193879,2.70383,0.199491,3.46136,93.1362,-0.648741,-0.119623,0.17874,2.69481,0.199491,0.266233,92.603,0.0241031,-0.183082,-0.091105,-1.99609,0.199491,0.811698,96.4392,-1.47468,-0.186024,-0.0990539,-2.01223,0.199491,0.692093,95.5071,0.593609,-1.67766,-1.10943,0.082305,0.199645,-0.372326,93.5447,-3.17545,-1.63605,-1.04377,0.0261474,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.606,-4.66464,93.6907,-0.797555,-0.136791,0.133118,2.6897,0.199491,3.46179,93.2988,-0.631007,-0.0383903,0.00393799,2.68336,0.199491,0.247383,92.7918,0.0539455,0.125346,0.052379,-2.0196,0.199491,0.805553,96.5919,-1.50425,-0.286725,-0.155301,-2.0249,0.199491,0.679512,95.7262,0.588559,-1.73919,-1.28084,0.139122,0.199645,-0.357983,93.6823,-3.15199,-1.69837,-1.44227,0.0795928,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.6161,-4.63824,93.8535,-0.780214,-0.0891926,0.0317084,2.67928,0.199491,3.42147,93.4613,-0.604593,-0.0575881,0.0173851,2.66558,0.199491,0.239144,93.0143,0.0830848,-0.136347,-0.0776092,-2.02927,0.199491,0.810518,96.7534,-1.54341,0.0176619,-0.00244595,-2.0713,0.199491,0.6584,95.9019,0.578253,-1.71752,-1.2299,0.115174,0.199645,-0.36784,93.8183,-3.10024,-1.64745,-1.05496,0.0313563,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.6262,-4.59817,94.0121,-0.752602,0.0544347,-0.251509,2.6511,0.199491,3.36307,93.6236,-0.57432,0.00158999,-0.111988,2.64335,0.199491,0.227717,93.2361,0.103649,-0.314013,-0.171152,-2.02318,0.199491,0.804703,96.8784,-1.57204,-0.0299654,-0.0321342,-2.0896,0.199491,0.634228,96.0667,0.562058,-1.75169,-1.3073,0.14722,0.199645,-0.357411,93.9478,-3.05768,-1.68066,-1.30583,0.0593437,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.6363,-4.55137,94.1745,-0.731521,0.0299609,-0.215992,2.6415,0.199491,3.31225,93.7787,-0.552604,-0.0455231,-0.0244017,2.6276,0.199491,0.219842,93.4333,0.12553,-0.313412,-0.179742,-2.03737,0.199491,0.796951,96.9566,-1.57973,-0.208881,-0.14243,-2.09579,0.199491,0.597762,96.2372,0.529976,-1.83322,-1.41315,0.224775,0.199645,-0.350625,94.0862,-3.0064,-1.74006,-1.40837,0.116365,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.6464,-4.50517,94.3293,-0.712602,-0.103683,0.0147198,2.64043,0.199491,3.25477,93.9209,-0.533362,-0.107852,0.0861651,2.60601,0.199491,0.214959,93.6178,0.145967,-0.0171339,-0.0285173,-2.08275,0.199491,0.788626,97.0184,-1.58139,-0.0589316,-0.0599422,-2.13529,0.199491,0.562343,96.3998,0.490253,-1.71614,-1.27091,0.108454,0.199645,-0.340029,94.2221,-2.94742,-1.6708,-1.10163,0.0493847,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.6565,-4.45266,94.4634,-0.69168,-0.194786,0.162507,2.62094,0.199491,3.19165,94.0549,-0.513629,-0.0814506,0.0308595,2.5873,0.199491,0.208329,93.8125,0.162116,0.171179,0.0776015,-2.09468,0.199491,0.782085,97.0777,-1.58419,0.0874863,0.0348557,-2.16101,0.199491,0.526791,96.5452,0.463157,-1.68738,-1.18905,0.0788893,0.199645,-0.330023,94.3364,-2.89813,-1.68012,-1.11837,0.0567657,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.6666,-4.39429,94.5876,-0.662409,-0.149403,0.068666,2.6136,0.199491,3.12109,94.1798,-0.487856,0.0419568,-0.168961,2.5588,0.199491,0.201107,93.9954,0.173062,0.0667198,0.0147484,-2.11647,0.199491,0.778696,97.1367,-1.5958,0.138224,0.0681543,-2.17937,0.199491,0.494622,96.6714,0.429492,-1.74819,-1.36322,0.135224,0.199645,-0.324382,94.4409,-2.84265,-1.81907,-1.42326,0.190489,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.6767,-4.34014,94.6994,-0.639821,-0.059017,-0.0945721,2.59743,0.199491,3.05666,94.2945,-0.465523,0.131292,-0.295116,2.51816,0.199491,0.192888,94.165,0.183473,-0.0654027,-0.0695826,-2.12938,0.199491,0.774668,97.1891,-1.60276,0.0848519,0.0293943,-2.20515,0.199491,0.461665,96.7835,0.390179,-2.66237,-1.54093,1.04358,0.199645,-0.318214,94.5419,-2.77551,2.4874,-1.5341,2.16367,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.6868,-4.28848,94.804,-0.617899,0.0406437,-0.252392,2.56551,0.199491,2.98888,94.3933,-0.444017,0.0500606,-0.184018,2.51738,0.199491,0.18982,94.3247,0.188717,-0.160936,-0.134936,-2.13567,0.199491,0.765762,97.2326,-1.59931,-0.106021,-0.118703,-2.2242,0.199491,0.434344,96.8916,0.357328,-2.15983,-1.52293,0.539242,0.199645,-0.312121,94.6289,-2.71859,-1.86381,-1.42288,0.233162,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.6969,-4.2341,94.8979,-0.597776,0.0713023,-0.29427,2.53988,0.199491,2.92814,94.4852,-0.424009,-0.10581,0.0257943,2.50946,0.199491,0.180458,94.4716,0.198341,-0.162813,-0.142866,-2.15124,0.199491,0.760063,97.2609,-1.59553,-0.14069,-0.153362,-2.24283,0.199491,0.404995,96.9946,0.326281,-1.70939,-1.29608,0.088816,0.199645,-0.310673,94.7065,-2.66488,-1.75649,-1.27746,0.127923,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.707,-4.19355,94.9897,-0.573753,-0.00449098,-0.1861,2.54037,0.199491,2.87264,94.5689,-0.399982,-0.0541489,-0.0479538,2.48922,0.199491,0.175517,94.5988,0.208537,-0.0463062,-0.0709315,-2.18061,0.199491,0.752976,97.2834,-1.59098,0.0876194,0.031502,-2.27933,0.199491,0.377232,97.0837,0.286588,-1.74925,-1.37739,0.125209,0.199645,-0.305253,94.7737,-2.61179,-2.18629,-1.49349,0.553384,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.7171,-4.16341,95.0699,-0.550473,-0.11463,-0.0288223,2.5343,0.199491,2.82364,94.647,-0.369996,0.0662288,-0.201051,2.45402,0.199491,0.1691,94.7129,0.221631,0.0389417,-0.0128169,-2.20301,0.199491,0.74784,97.3042,-1.58782,0.0404337,-0.0100805,-2.30025,0.199491,0.358079,97.1637,0.252796,-2.39315,-1.53465,0.765302,0.199645,-0.305018,94.822,-2.57132,-2.15846,-1.48356,0.525558,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.7272,-4.15403,95.1372,-0.532431,-0.0719323,-0.0891515,2.51189,0.199491,2.78993,94.7137,-0.33494,-0.0832144,-0.0226601,2.45109,0.199491,0.162759,94.8109,0.236314,-0.102898,-0.120071,-2.21425,0.199491,0.74832,97.3316,-1.59081,-0.102174,-0.140798,-2.30795,0.199491,0.34825,97.2328,0.226365,-1.73948,-1.33284,0.112335,0.199645,-0.314343,94.8549,-2.53348,-1.95337,-1.41892,0.323424,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.7373,-4.17349,95.1923,-0.5281,0.0316483,-0.216713,2.47403,0.199491,2.77327,94.7717,-0.298096,0.0209614,-0.148815,2.42321,0.199491,0.159403,94.8905,0.263223,-0.109574,-0.127579,-2.2325,0.199491,0.747794,97.3595,-1.59782,0.093862,0.0445754,-2.33457,0.199491,0.350748,97.3005,0.206544,-3.00106,-1.54177,1.36832,0.199645,-0.326178,94.868,-2.49855,2.36421,-1.50323,2.28528,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.7474,-4.21281,95.2442,-0.519981,0.0622483,-0.241806,2.44435,0.199491,2.77183,94.8239,-0.251424,-0.00754053,-0.115808,2.40881,0.199491,0.155713,94.9414,0.29577,0.0290148,-0.0160542,-2.26493,0.199491,0.751747,97.3903,-1.60949,-0.0606415,-0.102829,-2.34404,0.199491,0.361324,97.3588,0.187311,-1.88308,-1.44254,0.250639,0.199645,-0.345613,94.8653,-2.47881,-2.07242,-1.44215,0.445446,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.7575,-4.26878,95.2923,-0.512016,-0.0453636,-0.106791,2.43879,0.199491,2.78751,94.8688,-0.200588,-0.0989945,-0.0143567,2.39696,0.199491,0.149495,94.9752,0.336743,0.00604049,-0.0330593,-2.28732,0.199491,0.754635,97.4137,-1.62472,-0.0825944,-0.123295,-2.35148,0.199491,0.376537,97.4132,0.170252,-1.92703,-1.44626,0.293675,0.199645,-0.366564,94.842,-2.47011,3.00091,-1.51097,1.65464,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.7676,-4.33753,95.3272,-0.509831,-0.153966,0.0226775,2.41783,0.199491,2.81344,94.9048,-0.14711,0.0175541,-0.137125,2.37086,0.199491,0.140092,94.995,0.380894,-0.11367,-0.137429,-2.30024,0.199491,0.754464,97.4366,-1.64438,0.0831462,0.0481077,-2.36748,0.199491,0.402685,97.4551,0.152597,1.92248,-1.46737,2.72328,0.199645,-0.389684,94.8078,-2.45643,2.44663,-1.49317,2.20934,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.7777,-4.40929,95.3503,-0.505816,-0.158319,0.0285185,2.3922,0.199491,2.83687,94.9333,-0.0895284,-0.0111229,-0.106421,2.35817,0.199491,0.132127,95.0037,0.426883,-0.131007,-0.154553,-2.32128,0.199491,0.757866,97.457,-1.66717,0.10078,0.0720274,-2.37423,0.199491,0.429432,97.4888,0.141626,2.23481,-1.49931,2.41136,0.199645,-0.41662,94.7565,-2.44961,-2.5002,-1.48534,0.878976,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.7878,-4.48975,95.3599,-0.505825,-0.108084,-0.0193363,2.3668,0.199491,2.86031,94.9527,-0.0336329,-0.248771,0.127768,2.34062,0.199491,0.125593,95.0015,0.478279,-0.0757176,-0.103142,-2.34971,0.199491,0.762264,97.4706,-1.68576,0.0324805,0.00574799,-2.38386,0.199491,0.454758,97.5115,0.130845,-2.20534,-1.47169,0.571553,0.199645,-0.446736,94.7023,-2.43384,-2.48331,-1.479,0.867056,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.7979,-4.56381,95.3583,-0.496194,0.111685,-0.228796,2.32007,0.199491,2.87793,94.9665,0.0252444,-0.379524,0.242291,2.30412,0.199491,0.118451,94.9886,0.529928,-0.00320147,-0.0283954,-2.37473,0.199491,0.765205,97.4805,-1.6973,-0.0609054,-0.0897169,-2.38547,0.199491,0.47844,97.5221,0.125064,-2.26297,-1.47114,0.630013,0.199645,-0.476954,94.6417,-2.41602,2.52857,-1.48247,2.13894,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
