time,0_rod(payload_bars compound_p62G42).X,0_rod(payload_bars compound_p62G42).Y,0_rod(payload_bars compound_p62G42).Z,0_rod(payload_bars compound_p62G42).Euler1,0_rod(payload_bars compound_p62G42).Euler2,0_rod(payload_bars compound_p62G42).Euler3,0_rod(payload_bars compound_p62G42).mass,1_rod(payload_bars compound_p62G42).X,1_rod(payload_bars compound_p62G42).Y,1_rod(payload_bars compound_p62G42).Z,1_rod(payload_bars compound_p62G42).Euler1,1_rod(payload_bars compound_p62G42).Euler2,1_rod(payload_bars compound_p62G42).Euler3,1_rod(payload_bars compound_p62G42).mass,2_rod(payload_bars compound_p62G42).X,2_rod(payload_bars compound_p62G42).Y,2_rod(payload_bars compound_p62G42).Z,2_rod(payload_bars compound_p62G42).Euler1,2_rod(payload_bars compound_p62G42).Euler2,2_rod(payload_bars compound_p62G42).Euler3,2_rod(payload_bars compound_p62G42).mass,3_rod(payload_bars compound_p62G42).X,3_rod(payload_bars compound_p62G42).Y,3_rod(payload_bars compound_p62G42).Z,3_rod(payload_bars compound_p62G42).Euler1,3_rod(payload_bars compound_p62G42).Euler2,3_rod(payload_bars compound_p62G42).Euler3,3_rod(payload_bars compound_p62G42).mass,4_rod(payload_bars compound_p62G42).X,4_rod(payload_bars compound_p62G42).Y,4_rod(payload_bars compound_p62G42).Z,4_rod(payload_bars compound_p62G42).Euler1,4_rod(payload_bars compound_p62G42).Euler2,4_rod(payload_bars compound_p62G42).Euler3,4_rod(payload_bars compound_p62G42).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.2121,-0.00219857,7.9749,0.204273,0.153406,-0.151632,-0.0116758,0.00640547,-0.00219857,7.9749,0.204273,0.153406,-0.151632,-0.0116758,0.00640547,-0.00219857,7.9749,0.204273,0.153406,-0.151632,-0.0116758,0.00640547,-0.00219857,7.9749,0.204273,0.153406,-0.151632,-0.0116758,0.00640547,-0.00219857,7.9749,0.204273,0.153406,-0.151632,-0.0116758,0.00640547,-4.32578,7.19997,-0.554205,-0.0104495,0.00793709,-2.34404,0.199491,3.33267,7.20848,-0.614104,-0.0110184,-0.00965546,-2.35976,0.199491,0.461413,6.44168,-0.784816,-0.00420044,-0.00259399,-0.777089,0.199491,0.836914,8.81079,1.93228,-0.00424753,-0.00593537,-0.804507,0.199491,0.708793,6.81809,1.87916,-1.56844,-0.0213801,-0.0076354,0.199645,-0.274614,9.4533,-1.07146,-1.56988,0.0149646,-0.00536858,0.199491,
0.2222,-0.0029649,7.76549,0.209965,0.160839,-0.158798,-0.0128248,0.00640547,-0.0029649,7.76549,0.209965,0.160839,-0.158798,-0.0128248,0.00640547,-0.0029649,7.76549,0.209965,0.160839,-0.158798,-0.0128248,0.00640547,-0.0029649,7.76549,0.209965,0.160839,-0.158798,-0.0128248,0.00640547,-0.0029649,7.76549,0.209965,0.160839,-0.158798,-0.0128248,0.00640547,-4.32008,6.98402,-0.55404,-0.0115462,0.00783601,-2.34338,0.199491,3.32963,6.99493,-0.615343,-0.011622,-0.0102129,-2.35994,0.199491,0.460964,6.2277,-0.783407,-0.00430812,-0.00288535,-0.776651,0.199491,0.83638,8.59574,1.92979,-0.0046546,-0.00607142,-0.805536,0.199491,0.705277,6.60255,1.87872,-1.56804,-0.0226018,-0.00771333,0.199645,-0.272755,9.23655,-1.06906,-1.56984,0.0162561,-0.00564485,0.199491,
0.2323,-0.00373124,7.54607,0.215658,0.168288,-0.165955,-0.0140292,0.00640547,-0.00373124,7.54607,0.215658,0.168288,-0.165955,-0.0140292,0.00640547,-0.00373124,7.54607,0.215658,0.168288,-0.165955,-0.0140292,0.00640547,-0.00373124,7.54607,0.215658,0.168288,-0.165955,-0.0140292,0.00640547,-0.00373124,7.54607,0.215658,0.168288,-0.165955,-0.0140292,0.00640547,-4.31437,6.75806,-0.553878,-0.0126476,0.00773164,-2.34273,0.199491,3.32658,6.77138,-0.616582,-0.0122254,-0.0107705,-2.36012,0.199491,0.460515,6.00372,-0.781998,-0.00441597,-0.00317669,-0.776214,0.199491,0.835846,8.37068,1.9273,-0.00506168,-0.00620804,-0.806564,0.199491,0.701761,6.377,1.87829,-1.56765,-0.023816,-0.0077925,0.199645,-0.270896,9.00979,-1.06665,-1.56981,0.0175463,-0.0059222,0.199491,
0.2424,-0.00449758,7.31664,0.221351,0.175756,-0.173103,-0.0152891,0.00640547,-0.00449758,7.31664,0.221351,0.175756,-0.173103,-0.0152891,0.00640547,-0.00449758,7.31664,0.221351,0.175756,-0.173103,-0.0152891,0.00640547,-0.00449758,7.31664,0.221351,0.175756,-0.173103,-0.0152891,0.00640547,-0.00449758,7.31664,0.221351,0.175756,-0.173103,-0.0152891,0.00640547,-4.30867,6.52207,-0.553731,-0.0137627,0.00760901,-2.34208,0.199491,3.32354,6.53782,-0.617822,-0.0128286,-0.0113284,-2.3603,0.199491,0.460066,5.76973,-0.780589,-0.00452399,-0.00346803,-0.775776,0.199491,0.835312,8.13562,1.92482,-0.00546876,-0.00634522,-0.807593,0.199491,0.698245,6.14147,1.87784,-1.56726,-0.024991,-0.00786157,0.199645,-0.269028,8.77304,-1.06421,-1.56978,0.0188151,-0.006218,0.199491,
0.2525,-0.00526391,7.07721,0.227044,0.183242,-0.180241,-0.0166049,0.00640547,-0.00526391,7.07721,0.227044,0.183242,-0.180241,-0.0166049,0.00640547,-0.00526391,7.07721,0.227044,0.183242,-0.180241,-0.0166049,0.00640547,-0.00526391,7.07721,0.227044,0.183242,-0.180241,-0.0166049,0.00640547,-0.00526391,7.07721,0.227044,0.183242,-0.180241,-0.0166049,0.00640547,-4.30297,6.27606,-0.553573,-0.0149079,0.00745853,-2.34143,0.199491,3.3205,6.29425,-0.619061,-0.0134316,-0.0118865,-2.36048,0.199491,0.459609,5.52575,-0.779181,-0.00463248,-0.00376627,-0.77534,0.199491,0.834778,7.89054,1.92233,-0.00587584,-0.00648298,-0.808622,0.199491,0.694738,5.89593,1.87738,-1.56688,-0.0261264,-0.00792485,0.199645,-0.267161,8.52627,-1.06178,-1.56975,0.020083,-0.00651459,0.199491,
0.2626,-0.00603025,6.82777,0.232736,0.190748,-0.18737,-0.0179767,0.00640547,-0.00603025,6.82777,0.232736,0.190748,-0.18737,-0.0179767,0.00640547,-0.00603025,6.82777,0.232736,0.190748,-0.18737,-0.0179767,0.00640547,-0.00603025,6.82777,0.232736,0.190748,-0.18737,-0.0179767,0.00640547,-0.00603025,6.82777,0.232736,0.190748,-0.18737,-0.0179767,0.00640547,-4.29727,6.02002,-0.553413,-0.0160707,0.00729265,-2.34077,0.199491,3.31746,6.04068,-0.6203,-0.0140344,-0.0124448,-2.36066,0.199491,0.459144,5.27176,-0.777775,-0.00474145,-0.00407135,-0.774907,0.199491,0.834245,7.63547,1.91984,-0.00628292,-0.0066213,-0.80965,0.199491,0.691239,5.64039,1.87692,-1.5665,-0.027238,-0.00798764,0.199645,-0.265293,8.2695,-1.05934,-1.56972,0.0213509,-0.0068112,0.199491,
0.2727,-0.00679659,6.56832,0.238429,0.198274,-0.194488,-0.019405,0.00640547,-0.00679659,6.56832,0.238429,0.198274,-0.194488,-0.019405,0.00640547,-0.00679659,6.56832,0.238429,0.198274,-0.194488,-0.019405,0.00640547,-0.00679659,6.56832,0.238429,0.198274,-0.194488,-0.019405,0.00640547,-0.00679659,6.56832,0.238429,0.198274,-0.194488,-0.019405,0.00640547,-4.28934,5.7537,-0.550857,-0.0166375,0.00551001,-2.34133,0.199491,3.31142,5.77643,-0.615306,-0.013353,-0.00862467,-2.36378,0.199491,0.459681,5.08044,-0.78824,-0.00927015,0.00019042,-0.791872,0.199491,0.833872,7.37073,1.91718,-0.00649009,-0.00679531,-0.810776,0.199491,0.687632,5.37535,1.8766,-1.5662,-0.0277921,-0.00806913,0.199645,-0.263669,8.00546,-1.06821,-1.56942,0.0255624,-0.00810486,0.199491,
0.2828,-0.00756292,6.29887,0.244122,0.205821,-0.201595,-0.0208899,0.00640547,-0.00756292,6.29887,0.244122,0.205821,-0.201595,-0.0208899,0.00640547,-0.00756292,6.29887,0.244122,0.205821,-0.201595,-0.0208899,0.00640547,-0.00756292,6.29887,0.244122,0.205821,-0.201595,-0.0208899,0.00640547,-0.00756292,6.29887,0.244122,0.205821,-0.201595,-0.0208899,0.00640547,-4.25207,5.49072,-0.566332,0.0195026,0.0121336,-2.35223,0.199491,3.26172,5.52284,-0.61546,-0.0360868,0.00189035,-2.36805,0.199491,0.463321,4.98177,-0.767153,-0.0397233,0.0315992,-0.820286,0.199491,0.84683,7.12745,1.91929,0.00688246,-0.0150368,-0.811616,0.199491,0.688417,5.10358,1.87242,-1.56926,-0.0133893,-0.0129842,0.199645,-0.269661,7.77228,-1.15324,-1.56694,-0.00805803,-0.0077369,0.199491,
0.2929,-0.00832926,6.0194,0.249814,0.21339,-0.208691,-0.0224318,0.00640547,-0.00832926,6.0194,0.249814,0.21339,-0.208691,-0.0224318,0.00640547,-0.00832926,6.0194,0.249814,0.21339,-0.208691,-0.0224318,0.00640547,-0.00832926,6.0194,0.249814,0.21339,-0.208691,-0.0224318,0.00640547,-0.00832926,6.0194,0.249814,0.21339,-0.208691,-0.0224318,0.00640547,-4.2187,5.25855,-0.614104,0.00816646,-0.0461119,-2.37085,0.199491,3.1785,5.27799,-0.634542,-0.0490031,0.0378276,-2.37504,0.199491,0.492801,4.90015,-0.719396,-0.0929939,0.08409,-0.846252,0.199491,0.861679,6.95342,1.92789,-0.00468983,0.00164638,-0.809682,0.199491,0.70156,4.86233,1.81845,-1.57435,-0.0188933,-0.0227201,0.199645,-0.292947,7.48585,-1.23177,-1.57171,0.00640254,-0.000352338,0.199491,
0.303,-0.0090956,5.72993,0.255507,0.220982,-0.215776,-0.024031,0.00640547,-0.0090956,5.72993,0.255507,0.220982,-0.215776,-0.024031,0.00640547,-0.0090956,5.72993,0.255507,0.220982,-0.215776,-0.024031,0.00640547,-0.0090956,5.72993,0.255507,0.220982,-0.215776,-0.024031,0.00640547,-0.0090956,5.72993,0.255507,0.220982,-0.215776,-0.024031,0.00640547,-4.17924,5.1427,-0.647185,-0.128119,-0.204755,-2.34982,0.199491,3.10893,5.12658,-0.653022,0.119807,0.233478,-2.34224,0.199491,0.508732,4.85034,-0.711652,-0.0501805,0.0497021,-0.856901,0.199491,0.85477,6.75139,1.91347,0.00209548,-0.00663654,-0.812063,0.199491,0.693162,4.68533,1.77309,-1.5826,-0.021896,-0.0250811,0.199645,-0.300436,7.28372,-1.25899,-1.57254,-0.0208761,0.000227194,0.199491,
0.3131,0.0528951,5.48545,0.309199,0.339324,-0.266147,-0.0666066,0.00640547,0.0528951,5.48545,0.309199,0.339324,-0.266147,-0.0666066,0.00640547,0.0528951,5.48545,0.309199,0.339324,-0.266147,-0.0666066,0.00640547,0.0528951,5.48545,0.309199,0.339324,-0.266147,-0.0666066,0.00640547,0.0528951,5.48545,0.309199,0.339324,-0.266147,-0.0666066,0.00640547,-4.10482,5.10145,-0.619611,0.0622964,-0.00655818,-2.35818,0.199491,3.05308,5.09087,-0.628078,-0.0793907,0.0234669,-2.35537,0.199491,0.531829,4.89931,-0.687079,-0.120336,0.109069,-0.848935,0.199491,0.846108,6.6388,1.86974,-0.0167251,-0.000820841,-0.791416,0.199491,0.621583,4.65029,1.77876,-1.57764,-0.0186862,-0.0255744,0.199645,-0.282438,7.29943,-1.20032,-1.57725,0.0145218,0.00366257,0.199491,
0.3232,0.0175994,5.34619,0.456966,0.419689,-0.252067,-0.0672628,0.00640547,0.0175994,5.34619,0.456966,0.419689,-0.252067,-0.0672628,0.00640547,0.0175994,5.34619,0.456966,0.419689,-0.252067,-0.0672628,0.00640547,0.0175994,5.34619,0.456966,0.419689,-0.252067,-0.0672628,0.00640547,0.0175994,5.34619,0.456966,0.419689,-0.252067,-0.0672628,0.00640547,-4.06047,5.12856,-0.630123,0.0390964,-0.0476546,-2.35774,0.199491,2.94772,5.10171,-0.595316,-0.194296,-0.0812141,-2.34568,0.199491,0.560095,4.93181,-0.627218,-0.0512738,0.0438286,-0.834267,0.199491,0.839551,6.62192,1.85453,-0.00450703,-0.0230313,-0.775728,0.199491,0.581019,4.70081,1.72672,-1.57754,0.0232357,-0.0274685,0.199645,-0.261889,7.28174,-1.15571,-1.5799,0.0482129,0.0120306,0.199491,
0.3333,-0.0171254,5.26254,0.656582,0.490028,-0.215924,-0.0548438,0.00640547,-0.0171254,5.26254,0.656582,0.490028,-0.215924,-0.0548438,0.00640547,-0.0171254,5.26254,0.656582,0.490028,-0.215924,-0.0548438,0.00640547,-0.0171254,5.26254,0.656582,0.490028,-0.215924,-0.0548438,0.00640547,-0.0171254,5.26254,0.656582,0.490028,-0.215924,-0.0548438,0.00640547,-4.03497,5.21457,-0.684858,-0.00015542,-0.0998699,-2.36002,0.199491,2.87731,5.15951,-0.590681,0.019347,0.133658,-2.3402,0.199491,0.574251,4.98074,-0.551733,-0.0994213,0.0888125,-0.823963,0.199491,0.821985,6.61667,1.80352,0.0037337,-0.0387875,-0.787603,0.199491,0.5662,4.76185,1.71511,-1.58099,-0.0122229,-0.0223273,0.199645,-0.296354,7.27726,-1.13723,-1.58909,0.0482053,0.0258777,0.199491,
0.3434,-0.0516336,5.16911,0.856366,0.560611,-0.181225,-0.0400485,0.00640547,-0.0516336,5.16911,0.856366,0.560611,-0.181225,-0.0400485,0.00640547,-0.0516336,5.16911,0.856366,0.560611,-0.181225,-0.0400485,0.00640547,-0.0516336,5.16911,0.856366,0.560611,-0.181225,-0.0400485,0.00640547,-0.0516336,5.16911,0.856366,0.560611,-0.181225,-0.0400485,0.00640547,-4.0138,5.29436,-0.699336,0.0505448,-0.0472265,-2.37438,0.199491,2.82975,5.2106,-0.592751,-0.0938643,0.00084469,-2.35364,0.199491,0.591795,4.9919,-0.539574,-0.110801,0.0947822,-0.821483,0.199491,0.790339,6.64986,1.74654,-0.0316694,-0.0190727,-0.796001,0.199491,0.485431,4.87078,1.70962,-1.58069,0.0181954,-0.0199408,0.199645,-0.28292,7.31525,-1.12259,-1.59436,-0.0432132,0.0320018,0.199491,
0.3535,-0.0861417,5.06566,1.05615,0.631569,-0.148177,-0.022962,0.00640547,-0.0861417,5.06566,1.05615,0.631569,-0.148177,-0.022962,0.00640547,-0.0861417,5.06566,1.05615,0.631569,-0.148177,-0.022962,0.00640547,-0.0861417,5.06566,1.05615,0.631569,-0.148177,-0.022962,0.00640547,-0.0861417,5.06566,1.05615,0.631569,-0.148177,-0.022962,0.00640547,-4.02705,5.35748,-0.707592,-0.085405,-0.1778,-2.37206,0.199491,2.83165,5.26491,-0.572842,-0.135285,-0.0736925,-2.36201,0.199491,0.551013,4.97683,-0.56389,0.180589,-0.192859,-0.841026,0.199491,0.769277,6.69183,1.68239,0.0154677,-0.0733249,-0.80598,0.199491,0.45601,4.99032,1.72538,-1.5776,-0.023257,-0.0124619,0.199645,-0.278415,7.38073,-1.11689,-1.59464,-0.0190792,0.0395037,0.199491,
0.3636,-0.132531,4.99773,1.27475,0.707327,-0.0984353,0.0502547,0.00640547,-0.132531,4.99773,1.27475,0.707327,-0.0984353,0.0502547,0.00640547,-0.132531,4.99773,1.27475,0.707327,-0.0984353,0.0502547,0.00640547,-0.132531,4.99773,1.27475,0.707327,-0.0984353,0.0502547,0.00640547,-0.132531,4.99773,1.27475,0.707327,-0.0984353,0.0502547,0.00640547,-4.08239,5.41555,-0.731433,0.109984,0.0428721,-2.39928,0.199491,2.87686,5.31382,-0.549879,0.0141959,0.0452687,-2.3814,0.199491,0.507578,4.94724,-0.571141,-0.12857,0.0789488,-0.831818,0.199491,0.759094,6.7645,1.6404,-0.00384415,-0.0538294,-0.81693,0.199491,0.480428,5.12336,1.73392,-1.57454,-0.0143314,-0.00293724,0.199645,-0.297765,7.44402,-1.12961,-1.59397,-0.011321,0.0465394,0.199491,
0.3737,-0.159133,5.01451,1.53126,0.75473,0.0149842,0.18916,0.00640547,-0.159133,5.01451,1.53126,0.75473,0.0149842,0.18916,0.00640547,-0.159133,5.01451,1.53126,0.75473,0.0149842,0.18916,0.00640547,-0.159133,5.01451,1.53126,0.75473,0.0149842,0.18916,0.00640547,-0.159133,5.01451,1.53126,0.75473,0.0149842,0.18916,0.00640547,-4.16994,5.46299,-0.766361,0.00804764,-0.050855,-2.41094,0.199491,2.9316,5.37315,-0.519973,-0.0956603,-0.103088,-2.4004,0.199491,0.486727,4.90146,-0.586806,0.0590279,-0.0957967,-0.845951,0.199491,0.760829,6.86439,1.60913,0.0220208,-0.0711384,-0.832644,0.199491,0.512888,5.24793,1.75018,-1.56601,-0.0724773,0.00386334,0.199645,-0.311287,7.51664,-1.1639,-1.59474,-0.0922552,0.0516883,0.199491,
0.3838,-0.168863,5.04366,1.79575,0.805995,0.144338,0.335126,0.00640547,-0.168863,5.04366,1.79575,0.805995,0.144338,0.335126,0.00640547,-0.168863,5.04366,1.79575,0.805995,0.144338,0.335126,0.00640547,-0.168863,5.04366,1.79575,0.805995,0.144338,0.335126,0.00640547,-0.168863,5.04366,1.79575,0.805995,0.144338,0.335126,0.00640547,-4.24166,5.50009,-0.78481,-0.116669,-0.179035,-2.41403,0.199491,3.00175,5.43065,-0.498839,-0.103805,-0.147489,-2.41975,0.199491,0.455849,4.84748,-0.617467,0.202425,-0.21843,-0.883728,0.199491,0.756225,6.98066,1.58579,0.0032562,-0.0486739,-0.848122,0.199491,0.538125,5.36719,1.76336,-1.5587,0.0489696,0.0105398,0.199645,-0.321192,7.59105,-1.21164,-1.58784,-0.05779,0.05382,0.199491,
0.3939,-0.16091,5.08766,2.06535,0.872761,0.275153,0.492235,0.00640547,-0.16091,5.08766,2.06535,0.872761,0.275153,0.492235,0.00640547,-0.16091,5.08766,2.06535,0.872761,0.275153,0.492235,0.00640547,-0.16091,5.08766,2.06535,0.872761,0.275153,0.492235,0.00640547,-0.16091,5.08766,2.06535,0.872761,0.275153,0.492235,0.00640547,-4.29819,5.52647,-0.792472,-0.0171554,-0.0623975,-2.44799,0.199491,3.0872,5.48308,-0.501327,0.0374179,-0.0065754,-2.45068,0.199491,0.444645,4.83603,-0.655572,-0.169996,0.0958685,-0.881874,0.199491,0.729412,7.09661,1.56537,-0.0271428,-0.0194467,-0.865877,0.199491,0.544381,5.43772,1.81098,-1.5639,-0.161692,0.0209683,0.199645,-0.332042,7.64746,-1.27948,-1.5786,-0.0318166,0.0514706,0.199491,
0.404,-0.14269,5.19077,2.34345,0.98501,0.380418,0.76709,0.00640547,-0.14269,5.19077,2.34345,0.98501,0.380418,0.76709,0.00640547,-0.14269,5.19077,2.34345,0.98501,0.380418,0.76709,0.00640547,-0.14269,5.19077,2.34345,0.98501,0.380418,0.76709,0.00640547,-0.14269,5.19077,2.34345,0.98501,0.380418,0.76709,0.00640547,-4.34979,5.5279,-0.801003,0.0693384,0.0409613,-2.46861,0.199491,3.1586,5.52942,-0.501217,0.0308402,-0.020065,-2.47117,0.199491,0.429153,4.81076,-0.685763,-0.0567522,0.00138034,-0.894445,0.199491,0.721001,7.22732,1.56345,0.0431348,-0.0737814,-0.887169,0.199491,0.541666,5.48298,1.85273,-1.5672,-0.224727,0.0285255,0.199645,-0.339243,7.697,-1.36987,-1.57589,-0.125192,0.0500157,0.199491,
0.4141,-0.123875,5.32204,2.62342,1.14012,0.419191,1.12826,0.00640547,-0.123875,5.32204,2.62342,1.14012,0.419191,1.12826,0.00640547,-0.123875,5.32204,2.62342,1.14012,0.419191,1.12826,0.00640547,-0.123875,5.32204,2.62342,1.14012,0.419191,1.12826,0.00640547,-0.123875,5.32204,2.62342,1.14012,0.419191,1.12826,0.00640547,-4.40206,5.51865,-0.8142,0.044893,0.0108821,-2.48581,0.199491,3.23494,5.56237,-0.503305,-0.0678341,-0.152444,-2.48366,0.199491,0.412459,4.77895,-0.717356,0.191276,-0.187547,-0.937014,0.199491,0.705915,7.36806,1.57277,0.101995,-0.113485,-0.90991,0.199491,0.536389,5.5211,1.87551,-1.56051,0.00731241,0.0354684,0.199645,-0.340283,7.71298,-1.44431,-1.57126,-0.189254,0.0466527,0.199491,
0.4242,-0.0963886,5.4554,2.90372,1.29274,0.394356,1.49144,0.00640547,-0.0963886,5.4554,2.90372,1.29274,0.394356,1.49144,0.00640547,-0.0963886,5.4554,2.90372,1.29274,0.394356,1.49144,0.00640547,-0.0963886,5.4554,2.90372,1.29274,0.394356,1.49144,0.00640547,-0.0963886,5.4554,2.90372,1.29274,0.394356,1.49144,0.00640547,-4.4274,5.537,-0.842033,0.0965794,0.0739818,-2.49068,0.199491,3.30587,5.58392,-0.512362,-0.0104943,-0.0837162,-2.50702,0.199491,0.398399,4.74002,-0.742324,0.118421,-0.127951,-0.94098,0.199491,0.674199,7.49084,1.59625,-0.0279181,-0.0124939,-0.925013,0.199491,0.545554,5.54617,1.8958,-1.56431,-0.0602827,0.0431132,0.199645,-0.349793,7.74081,-1.51752,-1.56371,-0.13212,0.0408836,0.199491,
0.4343,-0.0689025,5.57874,3.18402,1.41697,0.312585,1.83721,0.00640547,-0.0689025,5.57874,3.18402,1.41697,0.312585,1.83721,0.00640547,-0.0689025,5.57874,3.18402,1.41697,0.312585,1.83721,0.00640547,-0.0689025,5.57874,3.18402,1.41697,0.312585,1.83721,0.00640547,-0.0689025,5.57874,3.18402,1.41697,0.312585,1.83721,0.00640547,-4.43541,5.55283,-0.863385,0.0422498,-0.000829934,-2.49804,0.199491,3.35521,5.60776,-0.531443,-0.0438333,-0.125638,-2.51193,0.199491,0.383306,4.70883,-0.781881,-0.111127,0.0425357,-0.940936,0.199491,0.638866,7.61541,1.63697,-0.0880153,0.0250196,-0.946317,0.199491,0.556793,5.5643,1.8942,-1.58009,-0.314759,0.0501805,0.199645,-0.366192,7.76903,-1.57537,-1.56286,-0.122126,0.0387265,0.199491,
0.4444,-0.0329977,5.70282,3.46177,1.47653,0.204386,2.16142,0.00640547,-0.0329977,5.70282,3.46177,1.47653,0.204386,2.16142,0.00640547,-0.0329977,5.70282,3.46177,1.47653,0.204386,2.16142,0.00640547,-0.0329977,5.70282,3.46177,1.47653,0.204386,2.16142,0.00640547,-0.0329977,5.70282,3.46177,1.47653,0.204386,2.16142,0.00640547,-4.45317,5.55648,-0.881833,-0.0380661,-0.11554,-2.49483,0.199491,3.3882,5.62356,-0.560376,-0.0729651,-0.160778,-2.51363,0.199491,0.377691,4.70847,-0.812207,-0.0942974,0.0310414,-0.944822,0.199491,0.598896,7.74287,1.68675,0.0197039,-0.0563014,-0.966223,0.199491,0.555575,5.57292,1.88082,-1.56917,-0.0882484,0.0490941,0.199645,-0.363125,7.78504,-1.62591,-1.56184,-0.200335,0.0344892,0.199491,
0.4545,-0.0215649,5.8512,3.72769,1.41324,0.0982875,2.45997,0.00640547,-0.0215649,5.8512,3.72769,1.41324,0.0982875,2.45997,0.00640547,-0.0215649,5.8512,3.72769,1.41324,0.0982875,2.45997,0.00640547,-0.0215649,5.8512,3.72769,1.41324,0.0982875,2.45997,0.00640547,-0.0215649,5.8512,3.72769,1.41324,0.0982875,2.45997,0.00640547,-4.45889,5.56459,-0.895826,-0.0144812,-0.0836986,-2.49999,0.199491,3.43502,5.64776,-0.585393,0.038697,-0.0061653,-2.52894,0.199491,0.361986,4.70942,-0.841313,0.04461,-0.068091,-0.948912,0.199491,0.576159,7.83493,1.68999,0.0215348,-0.0586983,-0.978193,0.199491,0.534382,5.57008,1.90511,-1.57802,-0.218153,0.0539628,0.199645,-0.372075,7.80585,-1.66709,-1.55652,-0.150609,0.0294498,0.199491,
0.4646,-0.01766,6.00737,3.98699,1.28419,0.042317,2.75929,0.00640547,-0.01766,6.00737,3.98699,1.28419,0.042317,2.75929,0.00640547,-0.01766,6.00737,3.98699,1.28419,0.042317,2.75929,0.00640547,-0.01766,6.00737,3.98699,1.28419,0.042317,2.75929,0.00640547,-0.01766,6.00737,3.98699,1.28419,0.042317,2.75929,0.00640547,-4.45653,5.56725,-0.893107,0.0730496,0.042576,-2.50244,0.199491,3.46311,5.67098,-0.600869,0.0122946,-0.0563761,-2.53342,0.199491,0.350533,4.68201,-0.884902,0.110651,-0.117312,-0.958347,0.199491,0.554782,7.8888,1.67903,-0.0802006,0.00486287,-0.985867,0.199491,0.504744,5.58464,1.9162,-1.57528,-0.20721,0.0559691,0.199645,-0.362775,7.83257,-1.69369,-1.55389,-0.140782,0.0265189,0.199491,
0.4747,3.08076e-05,6.16983,4.23832,1.14795,0.0648307,3.069,0.00640547,3.08076e-05,6.16983,4.23832,1.14795,0.0648307,3.069,0.00640547,3.08076e-05,6.16983,4.23832,1.14795,0.0648307,3.069,0.00640547,3.08076e-05,6.16983,4.23832,1.14795,0.0648307,3.069,0.00640547,3.08076e-05,6.16983,4.23832,1.14795,0.0648307,3.069,0.00640547,-4.44248,5.57075,-0.901351,0.106101,0.0957694,-2.50057,0.199491,3.47873,5.69499,-0.617203,-0.0201565,-0.110968,-2.53414,0.199491,0.33364,4.6561,-0.908999,-0.0580679,-0.00256637,-0.944015,0.199491,0.541543,7.92683,1.65368,0.0461514,-0.0827282,-0.99942,0.199491,0.480115,5.59713,1.91512,-1.56773,-0.0868936,0.0581486,0.199645,-0.349442,7.84077,-1.69854,-1.55329,-0.229608,0.0246935,0.199491,
0.4848,0.0217243,6.32701,4.4873,1.03304,0.144335,-2.9073,0.00640547,0.0217243,6.32701,4.4873,1.03304,0.144335,-2.9073,0.00640547,0.0217243,6.32701,4.4873,1.03304,0.144335,-2.9073,0.00640547,0.0217243,6.32701,4.4873,1.03304,0.144335,-2.9073,0.00640547,0.0217243,6.32701,4.4873,1.03304,0.144335,-2.9073,0.00640547,-4.41846,5.56358,-0.913897,-0.00225249,-0.040561,-2.50058,0.199491,3.47122,5.70183,-0.636934,0.0548769,0.000607719,-2.54032,0.199491,0.331638,4.67517,-0.918883,0.0565305,-0.0905467,-0.947293,0.199491,0.534701,7.94954,1.63857,0.0303362,-0.0779327,-1.00874,0.199491,0.450817,5.58976,1.91033,-1.57821,-0.283041,0.0607634,0.199645,-0.330586,7.83708,-1.70807,-1.55127,-0.119715,0.0239444,0.199491,
