time,0_rod(payload_bars compound_bgKi3l).X,0_rod(payload_bars compound_bgKi3l).Y,0_rod(payload_bars compound_bgKi3l).Z,0_rod(payload_bars compound_bgKi3l).Euler1,0_rod(payload_bars compound_bgKi3l).Euler2,0_rod(payload_bars compound_bgKi3l).Euler3,0_rod(payload_bars compound_bgKi3l).mass,1_rod(payload_bars compound_bgKi3l).X,1_rod(payload_bars compound_bgKi3l).Y,1_rod(payload_bars compound_bgKi3l).Z,1_rod(payload_bars compound_bgKi3l).Euler1,1_rod(payload_bars compound_bgKi3l).Euler2,1_rod(payload_bars compound_bgKi3l).Euler3,1_rod(payload_bars compound_bgKi3l).mass,2_rod(payload_bars compound_bgKi3l).X,2_rod(payload_bars compound_bgKi3l).Y,2_rod(payload_bars compound_bgKi3l).Z,2_rod(payload_bars compound_bgKi3l).Euler1,2_rod(payload_bars compound_bgKi3l).Euler2,2_rod(payload_bars compound_bgKi3l).Euler3,2_rod(payload_bars compound_bgKi3l).mass,3_rod(payload_bars compound_bgKi3l).X,3_rod(payload_bars compound_bgKi3l).Y,3_rod(payload_bars compound_bgKi3l).Z,3_rod(payload_bars compound_bgKi3l).Euler1,3_rod(payload_bars compound_bgKi3l).Euler2,3_rod(payload_bars compound_bgKi3l).Euler3,3_rod(payload_bars compound_bgKi3l).mass,4_rod(payload_bars compound_bgKi3l).X,4_rod(payload_bars compound_bgKi3l).Y,4_rod(payload_bars compound_bgKi3l).Z,4_rod(payload_bars compound_bgKi3l).Euler1,4_rod(payload_bars compound_bgKi3l).Euler2,4_rod(payload_bars compound_bgKi3l).Euler3,4_rod(payload_bars compound_bgKi3l).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
8.6961,62.6467,11.6204,41.6644,1.56153,-0.00783223,-0.703533,4000.24,62.6467,11.6204,41.6644,1.56153,-0.00783223,-0.703533,4000.24,62.6467,11.6204,41.6644,1.56153,-0.00783223,-0.703533,4000.24,62.6467,11.6204,41.6644,1.56153,-0.00783223,-0.703533,4000.24,62.6467,11.6204,41.6644,1.56153,-0.00783223,-0.703533,4000.24,51.3826,1.65876,37.0985,1.53697,0.0171981,-0.778583,0.199491,50.8974,10.3789,37.5196,-0.380447,-0.955791,2.95155,0.199491,50.0176,7.19195,37.1922,0.65964,-0.732254,-1.95073,0.199491,52.2424,8.73876,37.9161,1.68188,0.164241,-2.3049,0.199491,50.632,7.68424,39.9594,-3.07394,-0.0071624,3.07985,0.199645,53.4171,6.14206,36.8274,0.146248,-0.33621,0.327511,0.199491,
8.7062,62.6465,11.6204,41.6644,1.56153,-0.00783309,-0.703529,4000.24,62.6465,11.6204,41.6644,1.56153,-0.00783309,-0.703529,4000.24,62.6465,11.6204,41.6644,1.56153,-0.00783309,-0.703529,4000.24,62.6465,11.6204,41.6644,1.56153,-0.00783309,-0.703529,4000.24,62.6465,11.6204,41.6644,1.56153,-0.00783309,-0.703529,4000.24,51.3846,1.65878,37.0967,1.53786,0.0162722,-0.779046,0.199491,50.8991,10.3774,37.5188,-0.380465,-0.955105,2.95201,0.199491,50.0215,7.1898,37.1926,0.659901,-0.733203,-1.95181,0.199491,52.2422,8.73834,37.9162,1.68197,0.164185,-2.30491,0.199491,50.6323,7.68341,39.9588,-3.07389,-0.00727929,3.0798,0.199645,53.4169,6.14222,36.8274,0.14643,-0.335592,0.32737,0.199491,
8.7163,62.6463,11.6204,41.6644,1.56153,-0.0078331,-0.703525,4000.24,62.6463,11.6204,41.6644,1.56153,-0.0078331,-0.703525,4000.24,62.6463,11.6204,41.6644,1.56153,-0.0078331,-0.703525,4000.24,62.6463,11.6204,41.6644,1.56153,-0.0078331,-0.703525,4000.24,62.6463,11.6204,41.6644,1.56153,-0.0078331,-0.703525,4000.24,51.3865,1.65877,37.095,1.53861,0.0154875,-0.779483,0.199491,50.9,10.3764,37.5182,-0.38057,-0.954574,2.95239,0.199491,50.0234,7.18887,37.1923,0.659861,-0.733707,-1.95186,0.199491,52.242,8.73788,37.9161,1.68201,0.164089,-2.30492,0.199491,50.6326,7.68246,39.9582,-3.07393,-0.00552808,3.07972,0.199645,53.4168,6.14239,36.8274,0.146455,-0.335407,0.327277,0.199491,
8.7264,62.6461,11.6204,41.6644,1.56153,-0.00783284,-0.703521,4000.24,62.6461,11.6204,41.6644,1.56153,-0.00783284,-0.703521,4000.24,62.6461,11.6204,41.6644,1.56153,-0.00783284,-0.703521,4000.24,62.6461,11.6204,41.6644,1.56153,-0.00783284,-0.703521,4000.24,62.6461,11.6204,41.6644,1.56153,-0.00783284,-0.703521,4000.24,51.388,1.65877,37.0931,1.53949,0.0145769,-0.779884,0.199491,50.8997,10.376,37.5165,-0.38121,-0.954201,2.95312,0.199491,50.0227,7.18969,37.1897,0.660906,-0.733563,-1.95202,0.199491,52.2419,8.73733,37.916,1.68194,0.163871,-2.30496,0.199491,50.6333,7.68146,39.9573,-3.07373,-0.00664484,3.07957,0.199645,53.4166,6.14256,36.8274,0.146452,-0.335303,0.327194,0.199491,
8.7365,62.646,11.6204,41.6645,1.56153,-0.00783294,-0.703518,4000.24,62.646,11.6204,41.6645,1.56153,-0.00783294,-0.703518,4000.24,62.646,11.6204,41.6645,1.56153,-0.00783294,-0.703518,4000.24,62.646,11.6204,41.6645,1.56153,-0.00783294,-0.703518,4000.24,62.646,11.6204,41.6645,1.56153,-0.00783294,-0.703518,4000.24,51.3895,1.65877,37.0913,1.54034,0.0137068,-0.780259,0.199491,50.8991,10.3757,37.5143,-0.382031,-0.953822,2.95398,0.199491,50.0212,7.19125,37.1863,0.661428,-0.733355,-1.95155,0.199491,52.2419,8.73666,37.9159,1.68162,0.16341,-2.30504,0.199491,50.6335,7.6801,39.9569,-3.07401,-0.00266185,3.0796,0.199645,53.4164,6.14273,36.8274,0.146469,-0.335142,0.327105,0.199491,
8.7466,62.6458,11.6204,41.6645,1.56153,-0.00783267,-0.703514,4000.24,62.6458,11.6204,41.6645,1.56153,-0.00783267,-0.703514,4000.24,62.6458,11.6204,41.6645,1.56153,-0.00783267,-0.703514,4000.24,62.6458,11.6204,41.6645,1.56153,-0.00783267,-0.703514,4000.24,62.6458,11.6204,41.6645,1.56153,-0.00783267,-0.703514,4000.24,51.3908,1.65876,37.0895,1.54115,0.0128737,-0.780609,0.199491,50.8991,10.3752,37.5128,-0.382558,-0.95337,2.95463,0.199491,50.021,7.19184,37.1842,0.661439,-0.733529,-1.9511,0.199491,52.2418,8.73604,37.9157,1.68141,0.163049,-2.3051,0.199491,50.6342,7.67898,39.9558,-3.07373,-0.00455472,3.07941,0.199645,53.4163,6.1429,36.8274,0.14647,-0.335027,0.32702,0.199491,
8.7567,62.6456,11.6204,41.6645,1.56153,-0.00783255,-0.703511,4000.24,62.6456,11.6204,41.6645,1.56153,-0.00783255,-0.703511,4000.24,62.6456,11.6204,41.6645,1.56153,-0.00783255,-0.703511,4000.24,62.6456,11.6204,41.6645,1.56153,-0.00783255,-0.703511,4000.24,62.6456,11.6204,41.6645,1.56153,-0.00783255,-0.703511,4000.24,51.392,1.65876,37.0878,1.5419,0.0121079,-0.780938,0.199491,50.9003,10.3741,37.5124,-0.382493,-0.952908,2.9549,0.199491,50.0232,7.19071,37.1842,0.660628,-0.734091,-1.95052,0.199491,52.2418,8.73542,37.9155,1.68147,0.162947,-2.30512,0.199491,50.6349,7.67786,39.9548,-3.07356,-0.00538617,3.07928,0.199645,53.4161,6.14307,36.8274,0.146466,-0.334925,0.326937,0.199491,
8.7668,62.6454,11.6204,41.6645,1.56153,-0.00783248,-0.703508,4000.24,62.6454,11.6204,41.6645,1.56153,-0.00783248,-0.703508,4000.24,62.6454,11.6204,41.6645,1.56153,-0.00783248,-0.703508,4000.24,62.6454,11.6204,41.6645,1.56153,-0.00783248,-0.703508,4000.24,62.6454,11.6204,41.6645,1.56153,-0.00783248,-0.703508,4000.24,51.3932,1.65876,37.0863,1.54253,0.0114527,-0.781248,0.199491,50.9015,10.373,37.5122,-0.382385,-0.952478,2.9551,0.199491,50.026,7.18883,37.1848,0.660931,-0.7347,-1.95131,0.199491,52.2417,8.73494,37.9155,1.6813,0.162655,-2.30517,0.199491,50.6353,7.67697,39.9542,-3.0735,-0.0055596,3.07921,0.199645,53.416,6.14324,36.8274,0.146455,-0.334843,0.326856,0.199491,
8.7769,62.6452,11.6204,41.6645,1.56153,-0.00783238,-0.703505,4000.24,62.6452,11.6204,41.6645,1.56153,-0.00783238,-0.703505,4000.24,62.6452,11.6204,41.6645,1.56153,-0.00783238,-0.703505,4000.24,62.6452,11.6204,41.6645,1.56153,-0.00783238,-0.703505,4000.24,62.6452,11.6204,41.6645,1.56153,-0.00783238,-0.703505,4000.24,51.3943,1.65875,37.0848,1.54312,0.0108465,-0.78154,0.199491,50.9023,10.3721,37.5118,-0.382416,-0.952076,2.95538,0.199491,50.0277,7.18765,37.1846,0.661222,-0.735041,-1.95165,0.199491,52.2415,8.73446,37.9154,1.68139,0.162599,-2.30517,0.199491,50.6359,7.67621,39.9533,-3.07318,-0.00788362,3.07902,0.199645,53.4159,6.14341,36.8274,0.14643,-0.3348,0.32678,0.199491,
8.787,62.645,11.6204,41.6645,1.56153,-0.00783231,-0.703501,4000.24,62.645,11.6204,41.6645,1.56153,-0.00783231,-0.703501,4000.24,62.645,11.6204,41.6645,1.56153,-0.00783231,-0.703501,4000.24,62.645,11.6204,41.6645,1.56153,-0.00783231,-0.703501,4000.24,62.645,11.6204,41.6645,1.56153,-0.00783231,-0.703501,4000.24,51.3954,1.65875,37.0833,1.54367,0.0102848,-0.781811,0.199491,50.9022,10.3717,37.5109,-0.382738,-0.951791,2.95578,0.199491,50.0273,7.18798,37.1832,0.661552,-0.734929,-1.95135,0.199491,52.2414,8.73405,37.9153,1.6812,0.162311,-2.30522,0.199491,50.6361,7.67548,39.9529,-3.07322,-0.00627462,3.07894,0.199645,53.4157,6.14359,36.8273,0.146391,-0.334794,0.326708,0.199491,
8.7971,62.6449,11.6204,41.6646,1.56153,-0.00783222,-0.703498,4000.24,62.6449,11.6204,41.6646,1.56153,-0.00783222,-0.703498,4000.24,62.6449,11.6204,41.6646,1.56153,-0.00783222,-0.703498,4000.24,62.6449,11.6204,41.6646,1.56153,-0.00783222,-0.703498,4000.24,62.6449,11.6204,41.6646,1.56153,-0.00783222,-0.703498,4000.24,51.3964,1.65875,37.0819,1.5442,0.00974016,-0.782062,0.199491,50.9015,10.3715,37.5092,-0.383435,-0.951516,2.95648,0.199491,50.0259,7.18904,37.1804,0.66272,-0.734637,-1.95159,0.199491,52.2414,8.73344,37.9151,1.68115,0.162105,-2.30526,0.199491,50.6365,7.67443,39.9522,-3.07319,-0.0056625,3.07887,0.199645,53.4156,6.14376,36.8273,0.146348,-0.3348,0.326638,0.199491,
8.8072,62.6447,11.6204,41.6646,1.56153,-0.00783209,-0.703495,4000.24,62.6447,11.6204,41.6646,1.56153,-0.00783209,-0.703495,4000.24,62.6447,11.6204,41.6646,1.56153,-0.00783209,-0.703495,4000.24,62.6447,11.6204,41.6646,1.56153,-0.00783209,-0.703495,4000.24,62.6447,11.6204,41.6646,1.56153,-0.00783209,-0.703495,4000.24,51.3973,1.65875,37.0806,1.5447,0.00922586,-0.782293,0.199491,50.9013,10.3712,37.508,-0.383866,-0.951202,2.95697,0.199491,50.0253,7.18972,37.1788,0.66287,-0.734666,-1.95133,0.199491,52.2413,8.73295,37.915,1.68112,0.161947,-2.30528,0.199491,50.6365,7.67361,39.9519,-3.07332,-0.00391153,3.07889,0.199645,53.4154,6.14393,36.8273,0.146294,-0.334839,0.326571,0.199491,
8.8173,62.6445,11.6204,41.6646,1.56153,-0.007832,-0.703491,4000.24,62.6445,11.6204,41.6646,1.56153,-0.007832,-0.703491,4000.24,62.6445,11.6204,41.6646,1.56153,-0.007832,-0.703491,4000.24,62.6445,11.6204,41.6646,1.56153,-0.007832,-0.703491,4000.24,62.6445,11.6204,41.6646,1.56153,-0.007832,-0.703491,4000.24,51.3982,1.65875,37.0793,1.54514,0.00878318,-0.782509,0.199491,50.9021,10.3703,37.5076,-0.383899,-0.950804,2.95725,0.199491,50.0268,7.18881,37.1785,0.662549,-0.735033,-1.95109,0.199491,52.2412,8.73237,37.9148,1.68081,0.161511,-2.30536,0.199491,50.6373,7.67261,39.9508,-3.07292,-0.00736768,3.07868,0.199645,53.4153,6.1441,36.8273,0.146238,-0.33488,0.326505,0.199491,
8.8274,62.6443,11.6204,41.6646,1.56153,-0.00783192,-0.703488,4000.24,62.6443,11.6204,41.6646,1.56153,-0.00783192,-0.703488,4000.24,62.6443,11.6204,41.6646,1.56153,-0.00783192,-0.703488,4000.24,62.6443,11.6204,41.6646,1.56153,-0.00783192,-0.703488,4000.24,62.6443,11.6204,41.6646,1.56153,-0.00783192,-0.703488,4000.24,51.399,1.65875,37.0782,1.5455,0.0084162,-0.782715,0.199491,50.9033,10.3692,37.5078,-0.383623,-0.950432,2.95727,0.199491,50.0292,7.18726,37.1794,0.661945,-0.735495,-1.95077,0.199491,52.2412,8.73184,37.9147,1.68077,0.161333,-2.30538,0.199491,50.6382,7.67177,39.9497,-3.07248,-0.0112775,3.07845,0.199645,53.4152,6.14427,36.8273,0.146164,-0.334972,0.326445,0.199491,
8.8375,62.6441,11.6204,41.6646,1.56153,-0.00783187,-0.703484,4000.24,62.6441,11.6204,41.6646,1.56153,-0.00783187,-0.703484,4000.24,62.6441,11.6204,41.6646,1.56153,-0.00783187,-0.703484,4000.24,62.6441,11.6204,41.6646,1.56153,-0.00783187,-0.703484,4000.24,62.6441,11.6204,41.6646,1.56153,-0.00783187,-0.703484,4000.24,51.3999,1.65875,37.0771,1.54581,0.00809458,-0.782909,0.199491,50.9039,10.3685,37.5077,-0.383561,-0.950145,2.9574,0.199491,50.0305,7.18614,37.1794,0.662292,-0.73565,-1.951,0.199491,52.2411,8.73146,37.9146,1.68072,0.161185,-2.30541,0.199491,50.6388,7.67127,39.9487,-3.07196,-0.0157112,3.07817,0.199645,53.415,6.14444,36.8272,0.146072,-0.335113,0.32639,0.199491,
8.8476,62.6439,11.6204,41.6647,1.56153,-0.00783183,-0.70348,4000.24,62.6439,11.6204,41.6647,1.56153,-0.00783183,-0.70348,4000.24,62.6439,11.6204,41.6647,1.56153,-0.00783183,-0.70348,4000.24,62.6439,11.6204,41.6647,1.56153,-0.00783183,-0.70348,4000.24,62.6439,11.6204,41.6647,1.56153,-0.00783183,-0.70348,4000.24,51.4007,1.65875,37.076,1.54612,0.00777728,-0.783089,0.199491,50.9037,10.3682,37.5072,-0.383826,-0.949936,2.95771,0.199491,50.0301,7.18629,37.1784,0.662923,-0.73552,-1.95111,0.199491,52.241,8.73107,37.9145,1.68057,0.16094,-2.30545,0.199491,50.639,7.67066,39.9484,-3.07199,-0.0142646,3.0781,0.199645,53.4149,6.14461,36.8272,0.145966,-0.335295,0.32634,0.199491,
8.8577,62.6438,11.6204,41.6647,1.56153,-0.00783176,-0.703477,4000.24,62.6438,11.6204,41.6647,1.56153,-0.00783176,-0.703477,4000.24,62.6438,11.6204,41.6647,1.56153,-0.00783176,-0.703477,4000.24,62.6438,11.6204,41.6647,1.56153,-0.00783176,-0.703477,4000.24,62.6438,11.6204,41.6647,1.56153,-0.00783176,-0.703477,4000.24,51.4014,1.65875,37.075,1.54641,0.00747599,-0.783251,0.199491,50.9031,10.368,37.5057,-0.384378,-0.949737,2.95826,0.199491,50.0289,7.18705,37.1763,0.664023,-0.735256,-1.95152,0.199491,52.2409,8.73054,37.9144,1.68051,0.160748,-2.30548,0.199491,50.6389,7.66978,39.9482,-3.07225,-0.0110016,3.07818,0.199645,53.4147,6.14478,36.8272,0.145885,-0.335408,0.326283,0.199491,
8.8678,62.6436,11.6204,41.6647,1.56153,-0.0078316,-0.703473,4000.24,62.6436,11.6204,41.6647,1.56153,-0.0078316,-0.703473,4000.24,62.6436,11.6204,41.6647,1.56153,-0.0078316,-0.703473,4000.24,62.6436,11.6204,41.6647,1.56153,-0.0078316,-0.703473,4000.24,62.6436,11.6204,41.6647,1.56153,-0.0078316,-0.703473,4000.24,51.402,1.65875,37.074,1.5467,0.00717939,-0.7834,0.199491,50.9029,10.3677,37.5048,-0.384766,-0.949399,2.95869,0.199491,50.0284,7.18753,37.1751,0.664167,-0.735308,-1.95143,0.199491,52.2408,8.73018,37.9143,1.68044,0.160575,-2.30551,0.199491,50.6387,7.66923,39.9482,-3.07245,-0.00833291,3.07823,0.199645,53.4146,6.14495,36.8272,0.145826,-0.335459,0.326218,0.199491,
8.8779,62.6434,11.6204,41.6647,1.56153,-0.00783153,-0.703469,4000.24,62.6434,11.6204,41.6647,1.56153,-0.00783153,-0.703469,4000.24,62.6434,11.6204,41.6647,1.56153,-0.00783153,-0.703469,4000.24,62.6434,11.6204,41.6647,1.56153,-0.00783153,-0.703469,4000.24,62.6434,11.6204,41.6647,1.56153,-0.00783153,-0.703469,4000.24,51.4026,1.65875,37.073,1.54694,0.00694347,-0.783532,0.199491,50.9033,10.3671,37.5044,-0.384856,-0.949053,2.95892,0.199491,50.0292,7.18696,37.1751,0.664137,-0.735587,-1.95159,0.199491,52.2406,8.72991,37.9143,1.68041,0.160469,-2.30553,0.199491,50.6385,7.66884,39.9482,-3.07262,-0.00595693,3.07826,0.199645,53.4145,6.14512,36.8272,0.145777,-0.335481,0.32615,0.199491,
8.888,62.6432,11.6204,41.6647,1.56153,-0.00783147,-0.703465,4000.24,62.6432,11.6204,41.6647,1.56153,-0.00783147,-0.703465,4000.24,62.6432,11.6204,41.6647,1.56153,-0.00783147,-0.703465,4000.24,62.6432,11.6204,41.6647,1.56153,-0.00783147,-0.703465,4000.24,62.6432,11.6204,41.6647,1.56153,-0.00783147,-0.703465,4000.24,51.4033,1.65875,37.0722,1.54707,0.00680149,-0.783653,0.199491,50.9039,10.3663,37.5043,-0.38482,-0.94872,2.95906,0.199491,50.0307,7.18578,37.1757,0.664326,-0.735958,-1.95217,0.199491,52.2404,8.72966,37.9143,1.68041,0.160383,-2.30554,0.199491,50.6384,7.66846,39.9482,-3.07278,-0.00385346,3.0783,0.199645,53.4143,6.14529,36.8271,0.145729,-0.335501,0.326082,0.199491,
8.8981,62.643,11.6204,41.6648,1.56153,-0.00783145,-0.703462,4000.24,62.643,11.6204,41.6648,1.56153,-0.00783145,-0.703462,4000.24,62.643,11.6204,41.6648,1.56153,-0.00783145,-0.703462,4000.24,62.643,11.6204,41.6648,1.56153,-0.00783145,-0.703462,4000.24,62.643,11.6204,41.6648,1.56153,-0.00783145,-0.703462,4000.24,51.4038,1.65875,37.0714,1.54715,0.0067203,-0.78376,0.199491,50.9042,10.3658,37.5042,-0.384827,-0.948422,2.9592,0.199491,50.0316,7.18496,37.176,0.664586,-0.73617,-1.9526,0.199491,52.2402,8.72948,37.9143,1.68045,0.160355,-2.30555,0.199491,50.6382,7.66827,39.9483,-3.07289,-0.00205516,3.0783,0.199645,53.4142,6.14546,36.8271,0.145681,-0.335523,0.326014,0.199491,
8.9082,62.6428,11.6204,41.6648,1.56153,-0.00783146,-0.703458,4000.24,62.6428,11.6204,41.6648,1.56153,-0.00783146,-0.703458,4000.24,62.6428,11.6204,41.6648,1.56153,-0.00783146,-0.703458,4000.24,62.6428,11.6204,41.6648,1.56153,-0.00783146,-0.703458,4000.24,62.6428,11.6204,41.6648,1.56153,-0.00783146,-0.703458,4000.24,51.4044,1.65875,37.0707,1.54721,0.00666202,-0.783858,0.199491,50.9042,10.3653,37.5037,-0.384974,-0.948253,2.95943,0.199491,50.0316,7.18485,37.1752,0.665088,-0.736044,-1.95263,0.199491,52.2402,8.72886,37.9141,1.68042,0.160171,-2.30557,0.199491,50.6389,7.66731,39.9472,-3.07253,-0.00560324,3.07814,0.199645,53.4141,6.14562,36.8271,0.145644,-0.335513,0.325942,0.199491,
8.9183,62.6426,11.6204,41.6648,1.56153,-0.00783142,-0.703454,4000.24,62.6426,11.6204,41.6648,1.56153,-0.00783142,-0.703454,4000.24,62.6426,11.6204,41.6648,1.56153,-0.00783142,-0.703454,4000.24,62.6426,11.6204,41.6648,1.56153,-0.00783142,-0.703454,4000.24,62.6426,11.6204,41.6648,1.56153,-0.00783142,-0.703454,4000.24,51.4049,1.65875,37.07,1.54725,0.00661727,-0.783952,0.199491,50.9042,10.3649,37.5031,-0.38517,-0.948025,2.95969,0.199491,50.0309,7.18544,37.1739,0.664817,-0.735778,-1.95157,0.199491,52.2402,8.72823,37.9139,1.68016,0.159768,-2.30564,0.199491,50.6397,7.66626,39.9461,-3.07208,-0.00961404,3.07791,0.199645,53.4139,6.14579,36.8271,0.145599,-0.335524,0.325873,0.199491,
8.9284,62.6425,11.6204,41.6648,1.56153,-0.00783134,-0.70345,4000.24,62.6425,11.6204,41.6648,1.56153,-0.00783134,-0.70345,4000.24,62.6425,11.6204,41.6648,1.56153,-0.00783134,-0.70345,4000.24,62.6425,11.6204,41.6648,1.56153,-0.00783134,-0.70345,4000.24,62.6425,11.6204,41.6648,1.56153,-0.00783134,-0.70345,4000.24,51.4054,1.65875,37.0693,1.54729,0.00656923,-0.784038,0.199491,50.9039,10.3647,37.5025,-0.38547,-0.947793,2.96001,0.199491,50.0301,7.18595,37.1727,0.665179,-0.735553,-1.95129,0.199491,52.24,8.72792,37.9139,1.68019,0.159709,-2.30565,0.199491,50.6403,7.66598,39.9453,-3.07159,-0.013845,3.07766,0.199645,53.4138,6.14596,36.827,0.145545,-0.335563,0.325807,0.199491,
8.9385,62.6423,11.6204,41.6648,1.56153,-0.00783131,-0.703447,4000.24,62.6423,11.6204,41.6648,1.56153,-0.00783131,-0.703447,4000.24,62.6423,11.6204,41.6648,1.56153,-0.00783131,-0.703447,4000.24,62.6423,11.6204,41.6648,1.56153,-0.00783131,-0.703447,4000.24,62.6423,11.6204,41.6648,1.56153,-0.00783131,-0.703447,4000.24,51.4059,1.65875,37.0686,1.54733,0.00653266,-0.784116,0.199491,50.904,10.3643,37.502,-0.385604,-0.947581,2.96023,0.199491,50.0302,7.1857,37.1723,0.665504,-0.7356,-1.95151,0.199491,52.24,8.72734,37.9137,1.67998,0.159368,-2.30571,0.199491,50.6402,7.66497,39.9451,-3.07186,-0.0107476,3.07775,0.199645,53.4137,6.14613,36.827,0.145505,-0.33556,0.325737,0.199491,
8.9486,62.6421,11.6204,41.6649,1.56153,-0.00783127,-0.703443,4000.24,62.6421,11.6204,41.6649,1.56153,-0.00783127,-0.703443,4000.24,62.6421,11.6204,41.6649,1.56153,-0.00783127,-0.703443,4000.24,62.6421,11.6204,41.6649,1.56153,-0.00783127,-0.703443,4000.24,62.6421,11.6204,41.6649,1.56153,-0.00783127,-0.703443,4000.24,51.4064,1.65874,37.068,1.54732,0.00653803,-0.784187,0.199491,50.9045,10.3636,37.5019,-0.385565,-0.947287,2.96036,0.199491,50.0316,7.18467,37.1727,0.66555,-0.735902,-1.95188,0.199491,52.2399,8.72699,37.9136,1.67997,0.159256,-2.30572,0.199491,50.6401,7.66446,39.9451,-3.07204,-0.00857825,3.0778,0.199645,53.4136,6.1463,36.827,0.145459,-0.335577,0.325668,0.199491,
8.9587,62.6419,11.6204,41.6649,1.56153,-0.00783123,-0.703439,4000.24,62.6419,11.6204,41.6649,1.56153,-0.00783123,-0.703439,4000.24,62.6419,11.6204,41.6649,1.56153,-0.00783123,-0.703439,4000.24,62.6419,11.6204,41.6649,1.56153,-0.00783123,-0.703439,4000.24,62.6419,11.6204,41.6649,1.56153,-0.00783123,-0.703439,4000.24,51.4068,1.65874,37.0674,1.54728,0.00657472,-0.784249,0.199491,50.905,10.363,37.502,-0.385485,-0.947007,2.9604,0.199491,50.0327,7.18368,37.1734,0.665668,-0.736156,-1.95228,0.199491,52.2397,8.72676,37.9136,1.67997,0.15918,-2.30574,0.199491,50.6399,7.66417,39.9451,-3.07216,-0.00689519,3.07783,0.199645,53.4134,6.14647,36.827,0.145409,-0.335601,0.325601,0.199491,
8.9688,62.6417,11.6204,41.6649,1.56153,-0.00783123,-0.703435,4000.24,62.6417,11.6204,41.6649,1.56153,-0.00783123,-0.703435,4000.24,62.6417,11.6204,41.6649,1.56153,-0.00783123,-0.703435,4000.24,62.6417,11.6204,41.6649,1.56153,-0.00783123,-0.703435,4000.24,62.6417,11.6204,41.6649,1.56153,-0.00783123,-0.703435,4000.24,51.4072,1.65874,37.0668,1.54723,0.00662943,-0.784302,0.199491,50.905,10.3626,37.5017,-0.38562,-0.946786,2.9606,0.199491,50.0328,7.18338,37.1731,0.66622,-0.736139,-1.95271,0.199491,52.2395,8.72652,37.9136,1.67996,0.159095,-2.30575,0.199491,50.6397,7.66387,39.9451,-3.07229,-0.00499831,3.07785,0.199645,53.4133,6.14664,36.8269,0.145362,-0.335619,0.325533,0.199491,
8.9789,62.6415,11.6204,41.6649,1.56153,-0.00783119,-0.703431,4000.24,62.6415,11.6204,41.6649,1.56153,-0.00783119,-0.703431,4000.24,62.6415,11.6204,41.6649,1.56153,-0.00783119,-0.703431,4000.24,62.6415,11.6204,41.6649,1.56153,-0.00783119,-0.703431,4000.24,62.6415,11.6204,41.6649,1.56153,-0.00783119,-0.703431,4000.24,51.4076,1.65874,37.0663,1.54717,0.00668468,-0.784345,0.199491,50.9045,10.3625,37.501,-0.385953,-0.946578,2.96091,0.199491,50.0318,7.18387,37.1721,0.666793,-0.735948,-1.95286,0.199491,52.2394,8.72625,37.9136,1.67993,0.158987,-2.30577,0.199491,50.6395,7.66352,39.9451,-3.07244,-0.00294602,3.07788,0.199645,53.4132,6.1468,36.8269,0.145317,-0.335631,0.325464,0.199491,
8.989,62.6414,11.6204,41.6649,1.56153,-0.00783114,-0.703427,4000.24,62.6414,11.6204,41.6649,1.56153,-0.00783114,-0.703427,4000.24,62.6414,11.6204,41.6649,1.56153,-0.00783114,-0.703427,4000.24,62.6414,11.6204,41.6649,1.56153,-0.00783114,-0.703427,4000.24,62.6414,11.6204,41.6649,1.56153,-0.00783114,-0.703427,4000.24,51.4079,1.65874,37.0657,1.54711,0.00674266,-0.78438,0.199491,50.9041,10.3623,37.5002,-0.386298,-0.94635,2.96124,0.199491,50.0308,7.18448,37.1711,0.667173,-0.73578,-1.95284,0.199491,52.2392,8.726,37.9136,1.6799,0.158885,-2.30579,0.199491,50.6393,7.66321,39.9452,-3.07258,-0.00100712,3.0779,0.199645,53.4131,6.14697,36.8269,0.145274,-0.335639,0.325395,0.199491,
