time,0_rod(payload_bars compound_foSQ).X,0_rod(payload_bars compound_foSQ).Y,0_rod(payload_bars compound_foSQ).Z,0_rod(payload_bars compound_foSQ).Euler1,0_rod(payload_bars compound_foSQ).Euler2,0_rod(payload_bars compound_foSQ).Euler3,0_rod(payload_bars compound_foSQ).mass,1_rod(payload_bars compound_foSQ).X,1_rod(payload_bars compound_foSQ).Y,1_rod(payload_bars compound_foSQ).Z,1_rod(payload_bars compound_foSQ).Euler1,1_rod(payload_bars compound_foSQ).Euler2,1_rod(payload_bars compound_foSQ).Euler3,1_rod(payload_bars compound_foSQ).mass,2_rod(payload_bars compound_foSQ).X,2_rod(payload_bars compound_foSQ).Y,2_rod(payload_bars compound_foSQ).Z,2_rod(payload_bars compound_foSQ).Euler1,2_rod(payload_bars compound_foSQ).Euler2,2_rod(payload_bars compound_foSQ).Euler3,2_rod(payload_bars compound_foSQ).mass,3_rod(payload_bars compound_foSQ).X,3_rod(payload_bars compound_foSQ).Y,3_rod(payload_bars compound_foSQ).Z,3_rod(payload_bars compound_foSQ).Euler1,3_rod(payload_bars compound_foSQ).Euler2,3_rod(payload_bars compound_foSQ).Euler3,3_rod(payload_bars compound_foSQ).mass,4_rod(payload_bars compound_foSQ).X,4_rod(payload_bars compound_foSQ).Y,4_rod(payload_bars compound_foSQ).Z,4_rod(payload_bars compound_foSQ).Euler1,4_rod(payload_bars compound_foSQ).Euler2,4_rod(payload_bars compound_foSQ).Euler3,4_rod(payload_bars compound_foSQ).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
44.9854,95.4901,3.71864,4.23416,0.266414,-0.0837285,-0.855429,0.00640547,95.4901,3.71864,4.23416,0.266414,-0.0837285,-0.855429,0.00640547,95.4901,3.71864,4.23416,0.266414,-0.0837285,-0.855429,0.00640547,95.4901,3.71864,4.23416,0.266414,-0.0837285,-0.855429,0.00640547,95.4901,3.71864,4.23416,0.266414,-0.0837285,-0.855429,0.00640547,100.492,2.74123,9.92283,2.46684,-0.0266011,1.29426,0.199491,94.7932,7.27426,10.522,2.44818,-0.0831955,1.25978,0.199491,96.5694,5.11951,10.7134,2.43631,-0.0650709,2.82568,0.199491,96.5724,6.10232,7.53962,2.4371,-0.0566353,2.84941,0.199491,95.6996,4.80253,8.36443,-2.2284,-0.499779,3.0431,0.199645,98.8906,6.76019,9.62533,-2.2182,-0.470006,3.05081,0.199491,
44.9955,95.4873,3.71791,4.19951,0.364711,-0.327779,-1.12788,0.00640547,95.4873,3.71791,4.19951,0.364711,-0.327779,-1.12788,0.00640547,95.4873,3.71791,4.19951,0.364711,-0.327779,-1.12788,0.00640547,95.4873,3.71791,4.19951,0.364711,-0.327779,-1.12788,0.00640547,95.4873,3.71791,4.19951,0.364711,-0.327779,-1.12788,0.00640547,100.493,2.74017,9.92283,2.4658,-0.026552,1.2943,0.199491,94.7939,7.27493,10.5244,2.43949,-0.0861535,1.26,0.199491,96.5713,5.11675,10.7162,2.43629,-0.0670004,2.82509,0.199491,96.5754,6.10278,7.53833,2.43836,-0.0627186,2.84893,0.199491,95.6999,4.80272,8.36533,-2.22843,-0.499182,3.04294,0.199645,98.8946,6.75882,9.6275,-2.21819,-0.473064,3.05017,0.199491,
45.0056,95.4845,3.71269,4.16664,0.599263,-0.525529,-1.47035,0.00640547,95.4845,3.71269,4.16664,0.599263,-0.525529,-1.47035,0.00640547,95.4845,3.71269,4.16664,0.599263,-0.525529,-1.47035,0.00640547,95.4845,3.71269,4.16664,0.599263,-0.525529,-1.47035,0.00640547,95.4845,3.71269,4.16664,0.599263,-0.525529,-1.47035,0.00640547,100.495,2.73886,9.92277,2.46548,-0.0262219,1.29432,0.199491,94.7944,7.27587,10.5264,2.44572,-0.0842899,1.25892,0.199491,96.5733,5.1138,10.719,2.43557,-0.0669066,2.8245,0.199491,96.579,6.10336,7.53629,2.43983,-0.0696595,2.8484,0.199491,95.7002,4.80295,8.36591,-2.22848,-0.498785,3.04283,0.199645,98.8991,6.75745,9.62962,-2.21892,-0.469766,3.04986,0.199491,
45.0157,95.4817,3.7073,4.13701,0.988423,-0.612937,-1.9122,0.00640547,95.4817,3.7073,4.13701,0.988423,-0.612937,-1.9122,0.00640547,95.4817,3.7073,4.13701,0.988423,-0.612937,-1.9122,0.00640547,95.4817,3.7073,4.13701,0.988423,-0.612937,-1.9122,0.00640547,95.4817,3.7073,4.13701,0.988423,-0.612937,-1.9122,0.00640547,100.497,2.73739,9.92269,2.46509,-0.0258599,1.29434,0.199491,94.7945,7.27722,10.5282,2.44605,-0.084251,1.25832,0.199491,96.5754,5.11073,10.722,2.43492,-0.0670707,2.82385,0.199491,96.5829,6.10396,7.53363,2.43658,-0.0610019,2.84822,0.199491,95.7004,4.80311,8.36626,-2.22858,-0.498014,3.04281,0.199645,98.904,6.75639,9.63171,-2.21948,-0.468766,3.04947,0.199491,
45.0258,95.4788,3.71009,4.11348,1.44576,-0.536958,-2.37367,0.00640547,95.4788,3.71009,4.11348,1.44576,-0.536958,-2.37367,0.00640547,95.4788,3.71009,4.11348,1.44576,-0.536958,-2.37367,0.00640547,95.4788,3.71009,4.11348,1.44576,-0.536958,-2.37367,0.00640547,95.4788,3.71009,4.11348,1.44576,-0.536958,-2.37367,0.00640547,100.499,2.73581,9.92262,2.4633,-0.0258669,1.29441,0.199491,94.7943,7.27892,10.5299,2.43463,-0.0878672,1.25874,0.199491,96.5773,5.10767,10.7254,2.43514,-0.0698663,2.82314,0.199491,96.5868,6.10456,7.53045,2.43598,-0.061029,2.84784,0.199491,95.7004,4.80318,8.36627,-2.22871,-0.497107,3.04286,0.199645,98.909,6.75551,9.63366,-2.21957,-0.472242,3.04893,0.199491,
45.0359,95.4762,3.72891,4.09894,1.82514,-0.341979,-2.73812,0.00640547,95.4762,3.72891,4.09894,1.82514,-0.341979,-2.73812,0.00640547,95.4762,3.72891,4.09894,1.82514,-0.341979,-2.73812,0.00640547,95.4762,3.72891,4.09894,1.82514,-0.341979,-2.73812,0.00640547,95.4762,3.72891,4.09894,1.82514,-0.341979,-2.73812,0.00640547,100.501,2.73421,9.92258,2.46197,-0.0257114,1.29445,0.199491,94.7939,7.28087,10.5311,2.43762,-0.0867894,1.2579,0.199491,96.5792,5.10471,10.7286,2.43505,-0.0715796,2.82245,0.199491,96.5908,6.1053,7.52686,2.43848,-0.0712063,2.84721,0.199491,95.7005,4.80327,8.36595,-2.22883,-0.496556,3.04297,0.199645,98.914,6.75477,9.6355,-2.22032,-0.469737,3.04873,0.199491,
45.046,95.474,3.75761,4.09146,2.08095,-0.104151,-3.00903,0.00640547,95.474,3.75761,4.09146,2.08095,-0.104151,-3.00903,0.00640547,95.474,3.75761,4.09146,2.08095,-0.104151,-3.00903,0.00640547,95.474,3.75761,4.09146,2.08095,-0.104151,-3.00903,0.00640547,95.474,3.75761,4.09146,2.08095,-0.104151,-3.00903,0.00640547,100.503,2.7327,9.92256,2.46268,-0.0249642,1.29439,0.199491,94.7933,7.28314,10.532,2.44686,-0.0837416,1.25652,0.199491,96.581,5.10193,10.7315,2.43405,-0.0704447,2.82185,0.199491,96.5949,6.10631,7.52279,2.43634,-0.0660435,2.84687,0.199491,95.7005,4.80335,8.36545,-2.22887,-0.496744,3.04306,0.199645,98.9189,6.75436,9.63727,-2.22101,-0.468235,3.04852,0.199491,
45.0561,95.4721,3.78606,4.08754,2.23545,0.149912,3.04907,0.00640547,95.4721,3.78606,4.08754,2.23545,0.149912,3.04907,0.00640547,95.4721,3.78606,4.08754,2.23545,0.149912,3.04907,0.00640547,95.4721,3.78606,4.08754,2.23545,0.149912,3.04907,0.00640547,95.4721,3.78606,4.08754,2.23545,0.149912,3.04907,0.00640547,100.505,2.7313,9.92259,2.46309,-0.0243065,1.29432,0.199491,94.7928,7.28561,10.5328,2.43885,-0.0862771,1.25663,0.199491,96.5826,5.09936,10.7342,2.43337,-0.0701032,2.82128,0.199491,96.5989,6.10748,7.5183,2.43414,-0.0605131,2.84645,0.199491,95.7005,4.80334,8.36481,-2.22883,-0.497509,3.04313,0.199645,98.9235,6.75416,9.63895,-2.22119,-0.471206,3.04815,0.199491,
45.0662,95.4702,3.8099,4.08563,2.30263,0.405112,2.82725,0.00640547,95.4702,3.8099,4.08563,2.30263,0.405112,2.82725,0.00640547,95.4702,3.8099,4.08563,2.30263,0.405112,2.82725,0.00640547,95.4702,3.8099,4.08563,2.30263,0.405112,2.82725,0.00640547,95.4702,3.8099,4.08563,2.30263,0.405112,2.82725,0.00640547,100.507,2.7299,9.92263,2.46247,-0.023943,1.29428,0.199491,94.7922,7.28805,10.5333,2.43491,-0.0873998,1.25642,0.199491,96.5841,5.09694,10.7369,2.43298,-0.0705107,2.82071,0.199491,96.6028,6.10857,7.51383,2.43681,-0.0708246,2.84574,0.199491,95.7004,4.80332,8.36395,-2.22884,-0.497961,3.04328,0.199645,98.928,6.75399,9.64045,-2.2219,-0.468859,3.04809,0.199491,
45.0763,95.4685,3.82681,4.08488,2.27536,0.647875,2.56568,0.00640547,95.4685,3.82681,4.08488,2.27536,0.647875,2.56568,0.00640547,95.4685,3.82681,4.08488,2.27536,0.647875,2.56568,0.00640547,95.4685,3.82681,4.08488,2.27536,0.647875,2.56568,0.00640547,95.4685,3.82681,4.08488,2.27536,0.647875,2.56568,0.00640547,100.509,2.72843,9.92264,2.46275,-0.0233394,1.29425,0.199491,94.7913,7.29038,10.5335,2.4446,-0.0840231,1.25511,0.199491,96.5855,5.09464,10.7395,2.43241,-0.0702962,2.82017,0.199491,96.6064,6.10941,7.50959,2.4364,-0.0709274,2.84536,0.199491,95.7003,4.80333,8.36295,-2.22901,-0.497352,3.04353,0.199645,98.9323,6.75391,9.64167,-2.22256,-0.467388,3.04803,0.199491,
45.0864,95.4668,3.83445,4.08441,2.12099,0.860337,2.20985,0.00640547,95.4668,3.83445,4.08441,2.12099,0.860337,2.20985,0.00640547,95.4668,3.83445,4.08441,2.12099,0.860337,2.20985,0.00640547,95.4668,3.83445,4.08441,2.12099,0.860337,2.20985,0.00640547,95.4668,3.83445,4.08441,2.12099,0.860337,2.20985,0.00640547,100.511,2.72692,9.92262,2.46247,-0.0229242,1.29426,0.199491,94.7904,7.29261,10.5335,2.44091,-0.0849671,1.25502,0.199491,96.5868,5.09256,10.7417,2.43225,-0.0711856,2.81969,0.199491,96.6099,6.10997,7.50556,2.4331,-0.0614437,2.84527,0.199491,95.7002,4.8033,8.36194,-2.22926,-0.495885,3.04385,0.199645,98.9363,6.75385,9.64255,-2.22268,-0.47078,3.04779,0.199491,
45.0965,95.465,3.83259,4.08415,1.78476,0.988814,1.68921,0.00640547,95.465,3.83259,4.08415,1.78476,0.988814,1.68921,0.00640547,95.465,3.83259,4.08415,1.78476,0.988814,1.68921,0.00640547,95.465,3.83259,4.08415,1.78476,0.988814,1.68921,0.00640547,95.465,3.83259,4.08415,1.78476,0.988814,1.68921,0.00640547,100.513,2.72546,9.9226,2.46126,-0.0228064,1.29431,0.199491,94.7899,7.29463,10.5332,2.43265,-0.0874052,1.25542,0.199491,96.5879,5.09081,10.7435,2.43235,-0.0727137,2.81931,0.199491,96.6129,6.11044,7.5017,2.43482,-0.06825,2.84488,0.199491,95.7001,4.80328,8.3609,-2.22952,-0.494421,3.04418,0.199645,98.9399,6.75364,9.64312,-2.22331,-0.468943,3.04786,0.199491,
45.1066,95.4633,3.82223,4.08446,1.3627,0.959996,1.08467,0.00640547,95.4633,3.82223,4.08446,1.3627,0.959996,1.08467,0.00640547,95.4633,3.82223,4.08446,1.3627,0.959996,1.08467,0.00640547,95.4633,3.82223,4.08446,1.3627,0.959996,1.08467,0.00640547,95.4633,3.82223,4.08446,1.3627,0.959996,1.08467,0.00640547,100.514,2.72416,9.92256,2.46143,-0.022344,1.29431,0.199491,94.7896,7.29641,10.5326,2.44025,-0.0847346,1.25452,0.199491,96.5889,5.08942,10.7446,2.43173,-0.0718484,2.81908,0.199491,96.6155,6.1109,7.49812,2.43623,-0.07384,2.84455,0.199491,95.7,4.80331,8.35986,-2.22976,-0.493252,3.04448,0.199645,98.9429,6.75347,9.64341,-2.22391,-0.467156,3.04797,0.199491,
45.1167,95.4617,3.80353,4.08541,1.09401,0.790662,0.621065,0.00640547,95.4617,3.80353,4.08541,1.09401,0.790662,0.621065,0.00640547,95.4617,3.80353,4.08541,1.09401,0.790662,0.621065,0.00640547,95.4617,3.80353,4.08541,1.09401,0.790662,0.621065,0.00640547,95.4617,3.80353,4.08541,1.09401,0.790662,0.621065,0.00640547,100.515,2.72312,9.9225,2.46194,-0.0218632,1.29431,0.199491,94.7891,7.29798,10.5318,2.44096,-0.0843212,1.25428,0.199491,96.5897,5.08842,10.7454,2.43096,-0.070253,2.81892,0.199491,96.6176,6.11124,7.495,2.43292,-0.0637672,2.84462,0.199491,95.7,4.80329,8.35883,-2.22998,-0.492082,3.04478,0.199645,98.9453,6.75354,9.64345,-2.22392,-0.47039,3.04788,0.199491,
45.1268,95.46,3.77845,4.0877,1.01173,0.545275,0.310277,0.00640547,95.46,3.77845,4.0877,1.01173,0.545275,0.310277,0.00640547,95.46,3.77845,4.0877,1.01173,0.545275,0.310277,0.00640547,95.46,3.77845,4.0877,1.01173,0.545275,0.310277,0.00640547,95.46,3.77845,4.0877,1.01173,0.545275,0.310277,0.00640547,100.516,2.72234,9.92247,2.46102,-0.0218735,1.29434,0.199491,94.7886,7.2993,10.5309,2.431,-0.0873153,1.25505,0.199491,96.59,5.08789,10.746,2.43105,-0.0708948,2.8188,0.199491,96.6191,6.11142,7.49246,2.43328,-0.0652785,2.84449,0.199491,95.6998,4.80319,8.35776,-2.23019,-0.490808,3.04508,0.199645,98.9469,6.75378,9.64326,-2.2243,-0.468968,3.04807,0.199491,
45.1369,95.4585,3.75342,4.09364,1.07578,0.256036,0.0723835,0.00640547,95.4585,3.75342,4.09364,1.07578,0.256036,0.0723835,0.00640547,95.4585,3.75342,4.09364,1.07578,0.256036,0.0723835,0.00640547,95.4585,3.75342,4.09364,1.07578,0.256036,0.0723835,0.00640547,95.4585,3.75342,4.09364,1.07578,0.256036,0.0723835,0.00640547,100.517,2.72184,9.92246,2.46059,-0.0218346,1.29435,0.199491,94.7879,7.3003,10.5298,2.43493,-0.0857537,1.2547,0.199491,96.59,5.08783,10.7462,2.43125,-0.0714989,2.81876,0.199491,96.6198,6.11151,7.49055,2.43607,-0.0743373,2.84427,0.199491,95.6997,4.80312,8.35669,-2.2304,-0.489629,3.04539,0.199645,98.9476,6.75421,9.64278,-2.22463,-0.467297,3.04834,0.199491,
45.147,95.4572,3.73869,4.10672,1.2613,-0.0418632,-0.169434,0.00640547,95.4572,3.73869,4.10672,1.2613,-0.0418632,-0.169434,0.00640547,95.4572,3.73869,4.10672,1.2613,-0.0418632,-0.169434,0.00640547,95.4572,3.73869,4.10672,1.2613,-0.0418632,-0.169434,0.00640547,95.4572,3.73869,4.10672,1.2613,-0.0418632,-0.169434,0.00640547,100.517,2.72161,9.92246,2.46125,-0.0215766,1.29434,0.199491,94.7871,7.30094,10.5283,2.4381,-0.0844843,1.25453,0.199491,96.5897,5.08832,10.7457,2.43103,-0.0704698,2.81886,0.199491,96.6198,6.11143,7.48923,2.43377,-0.0664748,2.84451,0.199491,95.6995,4.803,8.35566,-2.23059,-0.488544,3.04568,0.199645,98.9474,6.75486,9.64195,-2.22437,-0.47063,3.04843,0.199491,
45.1571,95.4566,3.7416,4.12925,1.52255,-0.275131,-0.46625,0.00640547,95.4566,3.7416,4.12925,1.52255,-0.275131,-0.46625,0.00640547,95.4566,3.7416,4.12925,1.52255,-0.275131,-0.46625,0.00640547,95.4566,3.7416,4.12925,1.52255,-0.275131,-0.46625,0.00640547,95.4566,3.7416,4.12925,1.52255,-0.275131,-0.46625,0.00640547,100.517,2.72162,9.92246,2.46118,-0.0216189,1.29436,0.199491,94.7867,7.30127,10.5266,2.42966,-0.0870305,1.25548,0.199491,96.589,5.08943,10.7445,2.43109,-0.0698994,2.81912,0.199491,96.6191,6.11116,7.48845,2.43264,-0.062077,2.84474,0.199491,95.6992,4.80283,8.35469,-2.23075,-0.487496,3.04597,0.199645,98.9463,6.75553,9.64067,-2.22447,-0.469521,3.0488,0.199491,
45.1672,95.4567,3.75532,4.1587,1.79626,-0.392856,-0.808446,0.00640547,95.4567,3.75532,4.1587,1.79626,-0.392856,-0.808446,0.00640547,95.4567,3.75532,4.1587,1.79626,-0.392856,-0.808446,0.00640547,95.4567,3.75532,4.1587,1.79626,-0.392856,-0.808446,0.00640547,95.4567,3.75532,4.1587,1.79626,-0.392856,-0.808446,0.00640547,100.517,2.7219,9.92245,2.46164,-0.0215999,1.29436,0.199491,94.7863,7.30135,10.5246,2.43551,-0.0849663,1.25531,0.199491,96.5881,5.09109,10.7426,2.43121,-0.069204,2.81953,0.199491,96.6176,6.1109,7.48824,2.43598,-0.0719619,2.84473,0.199491,95.699,4.80271,8.35376,-2.23086,-0.486959,3.04621,0.199645,98.9442,6.75627,9.63902,-2.22459,-0.467713,3.04926,0.199491,
45.1773,95.4573,3.76911,4.19145,2.04456,-0.403749,-1.1583,0.00640547,95.4573,3.76911,4.19145,2.04456,-0.403749,-1.1583,0.00640547,95.4573,3.76911,4.19145,2.04456,-0.403749,-1.1583,0.00640547,95.4573,3.76911,4.19145,2.04456,-0.403749,-1.1583,0.00640547,95.4573,3.76911,4.19145,2.04456,-0.403749,-1.1583,0.00640547,100.516,2.72251,9.92244,2.46315,-0.021372,1.29433,0.199491,94.786,7.30112,10.5225,2.44388,-0.0821082,1.25501,0.199491,96.5868,5.0932,10.7402,2.43099,-0.0671208,2.82004,0.199491,96.6155,6.11059,7.48861,2.43544,-0.0688923,2.84507,0.199491,95.6988,4.80259,8.35289,-2.23092,-0.486889,3.0464,0.199645,98.9413,6.7573,9.63711,-2.22412,-0.470855,3.04953,0.199491,
45.1874,95.458,3.77724,4.2256,2.24314,-0.332674,-1.48552,0.00640547,95.458,3.77724,4.2256,2.24314,-0.332674,-1.48552,0.00640547,95.458,3.77724,4.2256,2.24314,-0.332674,-1.48552,0.00640547,95.458,3.77724,4.2256,2.24314,-0.332674,-1.48552,0.00640547,95.458,3.77724,4.2256,2.24314,-0.332674,-1.48552,0.00640547,100.515,2.72338,9.92246,2.4636,-0.021529,1.29431,0.199491,94.7855,7.30056,10.5202,2.43514,-0.0847741,1.25622,0.199491,96.5852,5.0957,10.7376,2.43111,-0.0657521,2.82059,0.199491,96.6128,6.11003,7.48957,2.43316,-0.0597332,2.84557,0.199491,95.6985,4.80237,8.35202,-2.23095,-0.486745,3.04661,0.199645,98.9377,6.75847,9.63505,-2.22392,-0.47025,3.05003,0.199491,
45.1975,95.4589,3.77849,4.26075,2.37146,-0.209774,-1.77879,0.00640547,95.4589,3.77849,4.26075,2.37146,-0.209774,-1.77879,0.00640547,95.4589,3.77849,4.26075,2.37146,-0.209774,-1.77879,0.00640547,95.4589,3.77849,4.26075,2.37146,-0.209774,-1.77879,0.00640547,95.4589,3.77849,4.26075,2.37146,-0.209774,-1.77879,0.00640547,100.513,2.72438,9.92248,2.4639,-0.021786,1.29431,0.199491,94.785,7.29973,10.5179,2.43504,-0.0845862,1.25677,0.199491,96.5833,5.09852,10.7349,2.43177,-0.0657684,2.82117,0.199491,96.6095,6.10932,7.49105,2.43598,-0.0670358,2.84579,0.199491,95.6982,4.80214,8.35115,-2.23101,-0.486424,3.04683,0.199645,98.9336,6.75961,9.63277,-2.22379,-0.468448,3.05062,0.199491,
45.2076,95.4599,3.77195,4.29662,2.43095,-0.0625644,-2.04876,0.00640547,95.4599,3.77195,4.29662,2.43095,-0.0625644,-2.04876,0.00640547,95.4599,3.77195,4.29662,2.43095,-0.0625644,-2.04876,0.00640547,95.4599,3.77195,4.29662,2.43095,-0.0625644,-2.04876,0.00640547,95.4599,3.77195,4.29662,2.43095,-0.0625644,-2.04876,0.00640547,100.512,2.72551,9.9225,2.46508,-0.0218471,1.2943,0.199491,94.7845,7.29869,10.5153,2.44607,-0.0808432,1.25647,0.199491,96.5813,5.1016,10.7317,2.43208,-0.0645813,2.82185,0.199491,96.6059,6.10859,7.49292,2.43753,-0.0700969,2.84618,0.199491,95.698,4.80196,8.35039,-2.23108,-0.485977,3.04703,0.199645,98.9289,6.76087,9.63026,-2.22314,-0.471573,3.051,0.199491,
45.2177,95.4609,3.7562,4.33273,2.43296,0.0913478,-2.31201,0.00640547,95.4609,3.7562,4.33273,2.43296,0.0913478,-2.31201,0.00640547,95.4609,3.7562,4.33273,2.43296,0.0913478,-2.31201,0.00640547,95.4609,3.7562,4.33273,2.43296,0.0913478,-2.31201,0.00640547,95.4609,3.7562,4.33273,2.43296,0.0913478,-2.31201,0.00640547,100.51,2.72674,9.92251,2.46591,-0.0220447,1.2943,0.199491,94.7843,7.29747,10.5127,2.44152,-0.0821927,1.25751,0.199491,96.5793,5.10491,10.728,2.43224,-0.0628087,2.82261,0.199491,96.6021,6.10776,7.49502,2.43489,-0.0592282,2.84689,0.199491,95.6977,4.80176,8.34971,-2.23114,-0.48558,3.04722,0.199645,98.924,6.76212,9.62761,-2.22275,-0.471585,3.05155,0.199491,
45.2278,95.462,3.73166,4.36923,2.37604,0.229649,-2.58729,0.00640547,95.462,3.73166,4.36923,2.37604,0.229649,-2.58729,0.00640547,95.462,3.73166,4.36923,2.37604,0.229649,-2.58729,0.00640547,95.462,3.73166,4.36923,2.37604,0.229649,-2.58729,0.00640547,95.462,3.73166,4.36923,2.37604,0.229649,-2.58729,0.00640547,100.508,2.72801,9.92251,2.46647,-0.0223393,1.29431,0.199491,94.7842,7.29611,10.51,2.43534,-0.0840436,1.25873,0.199491,96.5771,5.10838,10.7242,2.43269,-0.0618238,2.82342,0.199491,96.598,6.1068,7.49732,2.43596,-0.0604783,2.84734,0.199491,95.6975,4.80156,8.34899,-2.23119,-0.485306,3.04741,0.199645,98.9188,6.76317,9.62479,-2.22258,-0.469325,3.05224,0.199491,
45.2379,95.4632,3.6995,4.40646,2.25962,0.323152,-2.89109,0.00640547,95.4632,3.6995,4.40646,2.25962,0.323152,-2.89109,0.00640547,95.4632,3.6995,4.40646,2.25962,0.323152,-2.89109,0.00640547,95.4632,3.6995,4.40646,2.25962,0.323152,-2.89109,0.00640547,95.4632,3.6995,4.40646,2.25962,0.323152,-2.89109,0.00640547,100.506,2.72927,9.92249,2.46765,-0.0224696,1.29432,0.199491,94.7842,7.29464,10.5072,2.44496,-0.0807856,1.25866,0.199491,96.575,5.11189,10.7203,2.43303,-0.0604832,2.82424,0.199491,96.5938,6.10581,7.49981,2.43914,-0.0687186,2.84771,0.199491,95.6973,4.80142,8.34826,-2.23126,-0.484921,3.04761,0.199645,98.9135,6.76423,9.62183,-2.22191,-0.472062,3.0527,0.199491,
45.248,95.4645,3.66025,4.44458,2.10354,0.346687,3.06167,0.00640547,95.4645,3.66025,4.44458,2.10354,0.346687,3.06167,0.00640547,95.4645,3.66025,4.44458,2.10354,0.346687,3.06167,0.00640547,95.4645,3.66025,4.44458,2.10354,0.346687,3.06167,0.00640547,95.4645,3.66025,4.44458,2.10354,0.346687,3.06167,0.00640547,100.504,2.73054,9.92244,2.46822,-0.0227903,1.29435,0.199491,94.7839,7.29317,10.5044,2.447,-0.0799698,1.25925,0.199491,96.5727,5.11543,10.7164,2.43342,-0.0592067,2.82506,0.199491,96.5896,6.10476,7.50234,2.43752,-0.0610155,2.84846,0.199491,95.697,4.80123,8.34756,-2.23136,-0.484234,3.04782,0.199645,98.9081,6.76548,9.61886,-2.22139,-0.473121,3.05325,0.199491,
45.2581,95.4659,3.61636,4.48423,1.94672,0.274636,2.72244,0.00640547,95.4659,3.61636,4.48423,1.94672,0.274636,2.72244,0.00640547,95.4659,3.61636,4.48423,1.94672,0.274636,2.72244,0.00640547,95.4659,3.61636,4.48423,1.94672,0.274636,2.72244,0.00640547,95.4659,3.61636,4.48423,1.94672,0.274636,2.72244,0.00640547,100.502,2.73184,9.92237,2.46721,-0.0235634,1.29441,0.199491,94.7836,7.29179,10.5016,2.43771,-0.0827577,1.26075,0.199491,96.5704,5.119,10.7126,2.43418,-0.0590678,2.82585,0.199491,96.5853,6.10371,7.50473,2.43635,-0.0547036,2.84912,0.199491,95.6967,4.80098,8.34677,-2.23138,-0.484127,3.04802,0.199645,98.9028,6.76673,9.6159,-2.22119,-0.470726,3.05395,0.199491,
45.2682,95.4674,3.57489,4.52725,1.84799,0.0875422,2.39159,0.00640547,95.4674,3.57489,4.52725,1.84799,0.0875422,2.39159,0.00640547,95.4674,3.57489,4.52725,1.84799,0.0875422,2.39159,0.00640547,95.4674,3.57489,4.52725,1.84799,0.0875422,2.39159,0.00640547,95.4674,3.57489,4.52725,1.84799,0.0875422,2.39159,0.00640547,100.501,2.73313,9.9223,2.4667,-0.02417,1.29445,0.199491,94.7834,7.29047,10.4987,2.44074,-0.0815866,1.26122,0.199491,96.5682,5.12253,10.7088,2.43471,-0.058228,2.82665,0.199491,96.5811,6.10279,7.5069,2.43973,-0.063567,2.84946,0.199491,95.6965,4.80078,8.34585,-2.23135,-0.484733,3.04819,0.199645,98.8975,6.76793,9.61292,-2.22058,-0.472757,3.05447,0.199491,
45.2783,95.4693,3.54787,4.57636,1.87492,-0.176864,2.0547,0.00640547,95.4693,3.54787,4.57636,1.87492,-0.176864,2.0547,0.00640547,95.4693,3.54787,4.57636,1.87492,-0.176864,2.0547,0.00640547,95.4693,3.54787,4.57636,1.87492,-0.176864,2.0547,0.00640547,95.4693,3.54787,4.57636,1.87492,-0.176864,2.0547,0.00640547,100.499,2.73432,9.92225,2.46749,-0.0243769,1.29446,0.199491,94.7831,7.28922,10.4956,2.44603,-0.079692,1.26151,0.199491,96.566,5.12601,10.7049,2.43482,-0.0561164,2.82746,0.199491,96.5771,6.10191,7.50883,2.44049,-0.0637645,2.84998,0.199491,95.6962,4.80059,8.34487,-2.23138,-0.484808,3.04841,0.199645,98.8924,6.76924,9.60991,-2.22001,-0.474717,3.05501,0.199491,
45.2884,95.4715,3.54326,4.63283,2.0435,-0.379518,1.67572,0.00640547,95.4715,3.54326,4.63283,2.0435,-0.379518,1.67572,0.00640547,95.4715,3.54326,4.63283,2.0435,-0.379518,1.67572,0.00640547,95.4715,3.54326,4.63283,2.0435,-0.379518,1.67572,0.00640547,95.4715,3.54326,4.63283,2.0435,-0.379518,1.67572,0.00640547,100.497,2.73536,9.9222,2.46766,-0.0247326,1.2945,0.199491,94.7827,7.28826,10.4925,2.43966,-0.0814926,1.26275,0.199491,96.5638,5.12944,10.7011,2.43532,-0.0552638,2.82826,0.199491,96.5733,6.10092,7.51046,2.43793,-0.0529231,2.85072,0.199491,95.6959,4.80034,8.34379,-2.23148,-0.484201,3.04871,0.199645,98.8875,6.77052,9.60686,-2.2199,-0.472299,3.05576,0.199491,
