time,0_rod(payload_bars compound_).X,0_rod(payload_bars compound_).Y,0_rod(payload_bars compound_).Z,0_rod(payload_bars compound_).Euler1,0_rod(payload_bars compound_).Euler2,0_rod(payload_bars compound_).Euler3,0_rod(payload_bars compound_).mass,1_rod(payload_bars compound_).X,1_rod(payload_bars compound_).Y,1_rod(payload_bars compound_).Z,1_rod(payload_bars compound_).Euler1,1_rod(payload_bars compound_).Euler2,1_rod(payload_bars compound_).Euler3,1_rod(payload_bars compound_).mass,2_rod(payload_bars compound_).X,2_rod(payload_bars compound_).Y,2_rod(payload_bars compound_).Z,2_rod(payload_bars compound_).Euler1,2_rod(payload_bars compound_).Euler2,2_rod(payload_bars compound_).Euler3,2_rod(payload_bars compound_).mass,3_rod(payload_bars compound_).X,3_rod(payload_bars compound_).Y,3_rod(payload_bars compound_).Z,3_rod(payload_bars compound_).Euler1,3_rod(payload_bars compound_).Euler2,3_rod(payload_bars compound_).Euler3,3_rod(payload_bars compound_).mass,4_rod(sense_bar compound_).X,4_rod(sense_bar compound_).Y,4_rod(sense_bar compound_).Z,4_rod(sense_bar compound_).Euler1,4_rod(sense_bar compound_).Euler2,4_rod(sense_bar compound_).Euler3,4_rod(sense_bar compound_).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
2.1008,-1.01188,3.84267,-6.70271,2.67116,-0.111951,1.8612,0.24652,-1.01188,3.84267,-6.70271,2.67116,-0.111951,1.8612,0.24652,-1.01188,3.84267,-6.70271,2.67116,-0.111951,1.8612,0.24652,-1.01188,3.84267,-6.70271,2.67116,-0.111951,1.8612,0.24652,-1.01188,3.84267,-6.70271,2.67116,-0.111951,1.8612,0.24652,-0.369474,3.50942,-6.80596,2.70565,-0.181843,-0.490268,0.0593527,-1.68125,4.18721,-6.63763,2.71141,-0.192706,-0.491343,0.0593527,-1.36024,3.2806,-7.06551,2.70706,-0.108586,1.07299,0.0593527,-0.689839,4.41559,-6.37811,2.61995,-0.154907,1.08467,0.0593527,-0.939803,4.19957,-7.37068,-2.42869,1.27683,2.74364,0.0593527,-1.11059,3.4972,-6.07243,-2.34849,1.20756,2.81945,0.0593527,
2.1109,-0.954644,3.7472,-6.83325,2.76458,-0.0976642,1.84904,0.24652,-0.954644,3.7472,-6.83325,2.76458,-0.0976642,1.84904,0.24652,-0.954644,3.7472,-6.83325,2.76458,-0.0976642,1.84904,0.24652,-0.954644,3.7472,-6.83325,2.76458,-0.0976642,1.84904,0.24652,-0.954644,3.7472,-6.83325,2.76458,-0.0976642,1.84904,0.24652,-0.282245,3.47889,-6.92608,2.77176,-0.107955,-0.499962,0.0593527,-1.65417,4.02305,-6.77866,2.76449,-0.0947731,-0.499226,0.0593527,-1.23976,3.1585,-7.20533,2.77798,-0.110546,1.06212,0.0593527,-0.696585,4.34324,-6.4995,2.7207,-0.141987,1.06926,0.0593527,-0.906685,4.1134,-7.49597,-2.20042,1.19236,2.86987,0.0593527,-1.03023,3.38796,-6.20923,-2.43457,1.36117,2.64489,0.0593527,
2.121,-0.897427,3.64084,-6.96394,2.85533,-0.087399,1.84094,0.24652,-0.897427,3.64084,-6.96394,2.85533,-0.087399,1.84094,0.24652,-0.897427,3.64084,-6.96394,2.85533,-0.087399,1.84094,0.24652,-0.897427,3.64084,-6.96394,2.85533,-0.087399,1.84094,0.24652,-0.897427,3.64084,-6.96394,2.85533,-0.087399,1.84094,0.24652,-0.19958,3.44068,-7.04523,2.84023,-0.040166,-0.511432,0.0593527,-1.62281,3.84711,-6.92071,2.83648,-0.0335236,-0.511303,0.0593527,-1.11837,3.02986,-7.34632,2.81999,-0.12783,1.05547,0.0593527,-0.7048,4.25834,-6.61969,2.91682,-0.072579,1.04531,0.0593527,-0.873567,4.01759,-7.62423,-2.1473,1.29093,2.8311,0.0593527,-0.94897,3.2705,-6.34246,-2.19016,1.32393,2.78988,0.0593527,
2.1311,-0.840628,3.52459,-7.09443,2.95603,-0.0743552,1.82915,0.24652,-0.840628,3.52459,-7.09443,2.95603,-0.0743552,1.82915,0.24652,-0.840628,3.52459,-7.09443,2.95603,-0.0743552,1.82915,0.24652,-0.840628,3.52459,-7.09443,2.95603,-0.0743552,1.82915,0.24652,-0.840628,3.52459,-7.09443,2.95603,-0.0743552,1.82915,0.24652,-0.12534,3.394,-7.16477,2.97913,-0.0959172,-0.526034,0.0593527,-1.58291,3.66004,-7.06329,2.98663,-0.109908,-0.526821,0.0593527,-0.993959,2.89948,-7.48492,2.95999,-0.0875225,1.03846,0.0593527,-0.714565,4.15413,-6.74326,2.98713,-0.0715501,1.0366,0.0593527,-0.840555,3.90779,-7.75036,-2.14514,1.39449,2.74159,0.0593527,-0.86745,3.14718,-6.47673,-1.93576,1.21454,2.94447,0.0593527,
2.1412,-0.783671,3.3991,-7.225,3.05909,-0.0538258,1.81556,0.24652,-0.783671,3.3991,-7.225,3.05909,-0.0538258,1.81556,0.24652,-0.783671,3.3991,-7.225,3.05909,-0.0538258,1.81556,0.24652,-0.783671,3.3991,-7.225,3.05909,-0.0538258,1.81556,0.24652,-0.783671,3.3991,-7.225,3.05909,-0.0538258,1.81556,0.24652,-0.0584772,3.33738,-7.28332,3.09776,-0.114437,-0.537568,0.0593527,-1.53576,3.46178,-7.20563,3.09718,-0.113213,-0.537491,0.0593527,-0.868914,2.76428,-7.62212,3.10084,-0.0446573,1.02625,0.0593527,-0.724734,4.03506,-6.86707,2.99828,-0.106165,1.03353,0.0593527,-0.809344,3.78519,-7.87916,-1.84878,1.30969,2.93983,0.0593527,-0.784883,3.01421,-6.61038,-1.85485,1.3172,2.93396,0.0593527,
2.1513,-0.726844,3.26291,-7.35531,-3.12832,-0.0336171,1.80656,0.24652,-0.726844,3.26291,-7.35531,-3.12832,-0.0336171,1.80656,0.24652,-0.726844,3.26291,-7.35531,-3.12832,-0.0336171,1.80656,0.24652,-0.726844,3.26291,-7.35531,-3.12832,-0.0336171,1.80656,0.24652,-0.726844,3.26291,-7.35531,-3.12832,-0.0336171,1.80656,0.24652,0.00248154,3.27261,-7.4012,-3.13546,-0.0172947,-0.542507,0.0593527,-1.48218,3.25307,-7.34984,3.14031,-0.0053128,-0.542419,0.0593527,-0.743392,2.62682,-7.75838,-3.13687,-0.059157,1.02051,0.0593527,-0.736184,3.89866,-6.99255,-3.1383,-0.0600435,1.0208,0.0593527,-0.778916,3.65021,-8.00705,-1.65865,1.24646,3.0336,0.0593527,-0.70073,2.87465,-6.74412,-1.79812,1.42797,2.89729,0.0593527,
2.1614,-0.669879,3.11704,-7.48601,-3.03552,-0.0184643,1.80215,0.24652,-0.669879,3.11704,-7.48601,-3.03552,-0.0184643,1.80215,0.24652,-0.669879,3.11704,-7.48601,-3.03552,-0.0184643,1.80215,0.24652,-0.669879,3.11704,-7.48601,-3.03552,-0.0184643,1.80215,0.24652,-0.669879,3.11704,-7.48601,-3.03552,-0.0184643,1.80215,0.24652,0.0549572,3.19771,-7.51772,-3.04902,0.0179406,-0.549685,0.0593527,-1.42002,3.0331,-7.49447,-3.04597,0.0131523,-0.549646,0.0593527,-0.618059,2.48568,-7.89381,-3.07087,-0.0603486,1.01541,0.0593527,-0.747904,3.74514,-7.1185,-2.97114,0.00180222,1.01221,0.0593527,-0.748079,3.50341,-8.13571,-1.53771,1.3713,3.06093,0.0593527,-0.617187,2.72772,-6.87673,-1.5203,1.31978,3.07806,0.0593527,
2.1715,-0.613297,2.96062,-7.61668,-2.93765,-0.00208414,1.79796,0.24652,-0.613297,2.96062,-7.61668,-2.93765,-0.00208414,1.79796,0.24652,-0.613297,2.96062,-7.61668,-2.93765,-0.00208414,1.79796,0.24652,-0.613297,2.96062,-7.61668,-2.93765,-0.00208414,1.79796,0.24652,-0.613297,2.96062,-7.61668,-2.93765,-0.00208414,1.79796,0.24652,0.101298,3.11203,-7.63425,-2.90181,-0.0445204,-0.554446,0.0593527,-1.352,2.80472,-7.63888,-2.89706,-0.0524268,-0.554879,0.0593527,-0.49489,2.34554,-8.02676,-2.95604,-0.0275165,1.01701,0.0593527,-0.757596,3.57552,-7.24614,-2.93964,-0.0197096,1.00857,0.0593527,-0.71644,3.34418,-8.2646,-1.33769,1.42745,-3.11721,0.0593527,-0.534376,2.57394,-7.0089,-1.35179,1.25738,-3.13106,0.0593527,
2.1816,-0.57289,2.83935,-7.72959,-2.79826,0.0475604,1.83215,0.24652,-0.57289,2.83935,-7.72959,-2.79826,0.0475604,1.83215,0.24652,-0.57289,2.83935,-7.72959,-2.79826,0.0475604,1.83215,0.24652,-0.57289,2.83935,-7.72959,-2.79826,0.0475604,1.83215,0.24652,-0.57289,2.83935,-7.72959,-2.79826,0.0475604,1.83215,0.24652,0.0936993,3.00369,-7.75031,-2.93619,0.022583,-0.552061,0.0593527,-1.24337,2.77935,-7.73413,-2.98294,0.100546,-0.566239,0.0593527,-0.474205,2.31362,-8.11205,-2.90245,-0.0128858,1.03799,0.0593527,-0.737995,3.44403,-7.37037,-2.89769,0.000273836,1.01718,0.0593527,-0.686632,3.24711,-8.33478,-1.44675,1.32676,3.05991,0.0593527,-0.50737,2.5191,-7.15216,-1.29289,1.40415,-3.05085,0.0593527,
2.1917,-0.557622,2.83622,-7.80297,-2.80013,0.0112057,1.84294,0.24652,-0.557622,2.83622,-7.80297,-2.80013,0.0112057,1.84294,0.24652,-0.557622,2.83622,-7.80297,-2.80013,0.0112057,1.84294,0.24652,-0.557622,2.83622,-7.80297,-2.80013,0.0112057,1.84294,0.24652,-0.557622,2.83622,-7.80297,-2.80013,0.0112057,1.84294,0.24652,0.104817,2.93889,-7.84806,-3.00407,-0.00875007,-0.524115,0.0593527,-1.19851,2.81117,-7.79646,-2.91569,-0.0977195,-0.537089,0.0593527,-0.4788,2.29584,-8.16212,-2.96321,-0.0413508,1.05591,0.0593527,-0.641518,3.44333,-7.48617,-3.13833,-0.129325,1.04731,0.0593527,-0.639405,3.19388,-8.40698,-1.54449,1.228,3.02145,0.0593527,-0.475539,2.51989,-7.23793,-1.77306,1.4913,2.80245,0.0593527,
2.2018,-0.503439,2.8819,-7.86962,-2.94767,-0.0423934,1.79539,0.24652,-0.503439,2.8819,-7.86962,-2.94767,-0.0423934,1.79539,0.24652,-0.503439,2.8819,-7.86962,-2.94767,-0.0423934,1.79539,0.24652,-0.503439,2.8819,-7.86962,-2.94767,-0.0423934,1.79539,0.24652,-0.503439,2.8819,-7.86962,-2.94767,-0.0423934,1.79539,0.24652,0.18092,2.95981,-7.91168,-3.00068,-0.0937769,-0.484834,0.0593527,-1.16623,2.8399,-7.8487,-2.9043,-0.200694,-0.512068,0.0593527,-0.468642,2.26154,-8.20337,-3.05631,-0.0910951,1.09068,0.0593527,-0.582324,3.49961,-7.56034,-3.10964,-0.118535,1.07568,0.0593527,-0.600961,3.20935,-8.494,-1.63185,1.21773,2.94872,0.0593527,-0.425052,2.56927,-7.2907,-1.54398,1.1854,3.05147,0.0593527,
2.2119,-0.438608,2.93496,-7.92686,-3.11747,-0.0928365,1.78504,0.24652,-0.438608,2.93496,-7.92686,-3.11747,-0.0928365,1.78504,0.24652,-0.438608,2.93496,-7.92686,-3.11747,-0.0928365,1.78504,0.24652,-0.438608,2.93496,-7.92686,-3.11747,-0.0928365,1.78504,0.24652,-0.438608,2.93496,-7.92686,-3.11747,-0.0928365,1.78504,0.24652,0.259853,3.00107,-7.99107,-3.02695,-0.0914092,-0.462053,0.0593527,-1.15104,2.86374,-7.91295,-2.98654,-0.129886,-0.473707,0.0593527,-0.415355,2.27785,-8.26221,-3.00918,-0.0644664,1.09275,0.0593527,-0.515811,3.5715,-7.63007,-2.9075,-0.0116879,1.09158,0.0593527,-0.545399,3.24428,-8.58708,-1.7465,1.32802,2.8515,0.0593527,-0.371109,2.59983,-7.31209,-1.61026,1.22851,2.99277,0.0593527,
2.222,-0.381886,2.98265,-7.98395,3.10198,-0.0807166,1.85767,0.24652,-0.381886,2.98265,-7.98395,3.10198,-0.0807166,1.85767,0.24652,-0.381886,2.98265,-7.98395,3.10198,-0.0807166,1.85767,0.24652,-0.381886,2.98265,-7.98395,3.10198,-0.0807166,1.85767,0.24652,-0.381886,2.98265,-7.98395,3.10198,-0.0807166,1.85767,0.24652,0.31776,3.03909,-8.0537,-3.0733,-0.0648427,-0.456102,0.0593527,-1.11511,2.90351,-7.96215,-3.06677,-0.0459818,-0.454583,0.0593527,-0.350034,2.32011,-8.32408,-3.0374,-0.0779091,1.10201,0.0593527,-0.410807,3.62456,-7.69098,3.11225,-0.140937,1.11871,0.0593527,-0.468841,3.28638,-8.65931,-1.62147,1.15569,2.99847,0.0593527,-0.303109,2.6501,-7.3682,-1.7016,1.23528,2.91007,0.0593527,
2.2321,-0.32001,3.01397,-8.05003,3.1108,-0.0670137,1.93948,0.24652,-0.32001,3.01397,-8.05003,3.1108,-0.0670137,1.93948,0.24652,-0.32001,3.01397,-8.05003,3.1108,-0.0670137,1.93948,0.24652,-0.32001,3.01397,-8.05003,3.1108,-0.0670137,1.93948,0.24652,-0.32001,3.01397,-8.05003,3.1108,-0.0670137,1.93948,0.24652,0.394449,3.05295,-8.11327,-3.08526,-0.0851309,-0.445584,0.0593527,-1.04727,2.96847,-8.01162,-3.08093,-0.0846493,-0.449998,0.0593527,-0.307179,2.35737,-8.38187,-3.10356,-0.104832,1.11572,0.0593527,-0.334099,3.6642,-7.74977,-2.99587,-0.0511897,1.10971,0.0593527,-0.404816,3.32414,-8.71117,-1.81817,1.32829,2.83172,0.0593527,-0.24065,2.69519,-7.41576,-1.76464,1.2665,2.87735,0.0593527,
2.2422,-0.251486,3.03323,-8.11583,-3.1305,-0.0618913,1.99417,0.24652,-0.251486,3.03323,-8.11583,-3.1305,-0.0618913,1.99417,0.24652,-0.251486,3.03323,-8.11583,-3.1305,-0.0618913,1.99417,0.24652,-0.251486,3.03323,-8.11583,-3.1305,-0.0618913,1.99417,0.24652,-0.251486,3.03323,-8.11583,-3.1305,-0.0618913,1.99417,0.24652,0.460715,3.05975,-8.17852,-3.09588,-0.111687,-0.441265,0.0593527,-0.98081,3.02171,-8.0569,-3.05456,-0.215293,-0.448526,0.0593527,-0.272519,2.38501,-8.42821,-3.09114,-0.0898948,1.12501,0.0593527,-0.258262,3.69356,-7.80978,-3.05148,-0.0707188,1.11986,0.0593527,-0.337458,3.35497,-8.76842,-1.77752,1.21254,2.89172,0.0593527,-0.188274,2.73437,-7.4678,-1.70936,1.10874,2.95919,0.0593527,
2.2523,-0.180183,3.05126,-8.17147,-3.09316,-0.0705348,1.99396,0.24652,-0.180183,3.05126,-8.17147,-3.09316,-0.0705348,1.99396,0.24652,-0.180183,3.05126,-8.17147,-3.09316,-0.0705348,1.99396,0.24652,-0.180183,3.05126,-8.17147,-3.09316,-0.0705348,1.99396,0.24652,-0.180183,3.05126,-8.17147,-3.09316,-0.0705348,1.99396,0.24652,0.5071,3.05379,-8.24378,3.11772,-0.0360449,-0.423124,0.0593527,-0.919602,3.0597,-8.11623,3.10328,-0.00848845,-0.422433,0.0593527,-0.230225,2.40406,-8.47389,3.10036,-0.125481,1.14309,0.0593527,-0.174642,3.70908,-7.88581,2.99065,-0.173373,1.1608,0.0593527,-0.273915,3.35701,-8.82598,-1.77844,1.15693,2.91897,0.0593527,-0.133907,2.75632,-7.53236,-1.89233,1.2865,2.80982,0.0593527,
2.2624,-0.113032,3.06095,-8.22617,-3.07599,-0.0900607,1.97476,0.24652,-0.113032,3.06095,-8.22617,-3.07599,-0.0900607,1.97476,0.24652,-0.113032,3.06095,-8.22617,-3.07599,-0.0900607,1.97476,0.24652,-0.113032,3.06095,-8.22617,-3.07599,-0.0900607,1.97476,0.24652,-0.113032,3.06095,-8.22617,-3.07599,-0.0900607,1.97476,0.24652,0.566907,3.03703,-8.31067,3.13779,-0.15711,-0.411364,0.0593527,-0.845946,3.08507,-8.17291,3.13022,-0.128016,-0.408691,0.0593527,-0.191461,2.40854,-8.52316,3.12459,-0.105097,1.15299,0.0593527,-0.100257,3.71365,-7.96016,-3.06144,-0.0621483,1.14629,0.0593527,-0.205947,3.34905,-8.88833,-1.91416,1.26019,2.81373,0.0593527,-0.0798242,2.77018,-7.59513,-1.82017,1.16192,2.90698,0.0593527,
2.2725,-0.0558227,3.05619,-8.28551,-3.09788,-0.113134,1.95524,0.24652,-0.0558227,3.05619,-8.28551,-3.09788,-0.113134,1.95524,0.24652,-0.0558227,3.05619,-8.28551,-3.09788,-0.113134,1.95524,0.24652,-0.0558227,3.05619,-8.28551,-3.09788,-0.113134,1.95524,0.24652,-0.0558227,3.05619,-8.28551,-3.09788,-0.113134,1.95524,0.24652,0.632077,3.01593,-8.37038,3.07654,-0.0689957,-0.390498,0.0593527,-0.781472,3.09857,-8.23018,3.11027,-0.155677,-0.394427,0.0593527,-0.136988,2.40208,-8.57027,3.05113,-0.130465,1.17598,0.0593527,-0.0116457,3.71267,-8.03097,3.01043,-0.147174,1.18118,0.0593527,-0.135282,3.33855,-8.95169,-1.82088,1.09332,2.92439,0.0593527,-0.01326,2.77772,-7.64988,-1.85838,1.16173,2.89055,0.0593527,
2.2826,0.003063,3.04524,-8.34415,3.13241,-0.143515,1.93857,0.24652,0.003063,3.04524,-8.34415,3.13241,-0.143515,1.93857,0.24652,0.003063,3.04524,-8.34415,3.13241,-0.143515,1.93857,0.24652,0.003063,3.04524,-8.34415,3.13241,-0.143515,1.93857,0.24652,0.003063,3.04524,-8.34415,3.13241,-0.143515,1.93857,0.24652,0.703882,2.98558,-8.43258,3.06146,-0.0917906,-0.37434,0.0593527,-0.7195,3.09829,-8.28679,3.03982,-0.0431859,-0.372747,0.0593527,-0.08486,2.37684,-8.62153,3.07687,-0.1137,1.18732,0.0593527,0.0719706,3.70507,-8.09885,2.98936,-0.14816,1.19829,0.0593527,-0.0648401,3.31645,-9.02048,-1.92338,1.20839,2.84986,0.0593527,0.0497691,2.76939,-7.69911,-1.92683,1.20631,2.84505,0.0593527,
2.2927,0.070651,3.02337,-8.40037,3.06491,-0.156158,1.93001,0.24652,0.070651,3.02337,-8.40037,3.06491,-0.156158,1.93001,0.24652,0.070651,3.02337,-8.40037,3.06491,-0.156158,1.93001,0.24652,0.070651,3.02337,-8.40037,3.06491,-0.156158,1.93001,0.24652,0.070651,3.02337,-8.40037,3.06491,-0.156158,1.93001,0.24652,0.773782,2.94484,-8.49934,3.06531,-0.165538,-0.361814,0.0593527,-0.666443,3.08872,-8.34407,3.06942,-0.176764,-0.362343,0.0593527,-0.0399578,2.34163,-8.67276,3.06697,-0.113665,1.19827,0.0593527,0.147043,3.69259,-8.16824,-3.12339,-0.0769827,1.19215,0.0593527,-0.0014382,3.28528,-9.09481,-1.92906,1.17048,2.8619,0.0593527,0.110283,2.7484,-7.74608,-1.87023,1.07407,2.91543,0.0593527,
2.3028,0.1364,2.9904,-8.4618,2.98894,-0.141618,1.96047,0.24652,0.1364,2.9904,-8.4618,2.98894,-0.141618,1.96047,0.24652,0.1364,2.9904,-8.4618,2.98894,-0.141618,1.96047,0.24652,0.1364,2.9904,-8.4618,2.98894,-0.141618,1.96047,0.24652,0.1364,2.9904,-8.4618,2.98894,-0.141618,1.96047,0.24652,0.838775,2.91632,-8.55322,2.99508,-0.0490255,-0.342936,0.0593527,-0.60743,3.06813,-8.39654,3.03308,-0.134544,-0.347484,0.0593527,0.00877039,2.304,-8.7229,2.97258,-0.147339,1.22196,0.0593527,0.226842,3.66847,-8.23299,2.95683,-0.154739,1.22369,0.0593527,0.0592432,3.25032,-9.15785,-1.86167,1.00843,2.93366,0.0593527,0.173585,2.72432,-7.79389,-1.93834,1.15069,2.86498,0.0593527,
2.3129,0.193318,2.97012,-8.50972,2.9257,-0.123011,2.02165,0.24652,0.193318,2.97012,-8.50972,2.9257,-0.123011,2.02165,0.24652,0.193318,2.97012,-8.50972,2.9257,-0.123011,2.02165,0.24652,0.193318,2.97012,-8.50972,2.9257,-0.123011,2.02165,0.24652,0.193318,2.97012,-8.50972,2.9257,-0.123011,2.02165,0.24652,0.866131,2.92005,-8.58793,2.94961,0.0562421,-0.329575,0.0593527,-0.535098,3.05074,-8.45043,3.03124,-0.124695,-0.336149,0.0593527,0.0951077,2.28961,-8.76934,3.07643,-0.109679,1.22163,0.0593527,0.299237,3.6545,-8.28906,3.07721,-0.108658,1.22193,0.0593527,0.126161,3.22699,-9.1969,-1.93439,1.20997,2.87813,0.0593527,0.243103,2.72733,-7.858,-1.90815,1.07754,2.87836,0.0593527,
2.323,0.243923,2.97341,-8.54166,2.89615,-0.100364,2.08709,0.24652,0.243923,2.97341,-8.54166,2.89615,-0.100364,2.08709,0.24652,0.243923,2.97341,-8.54166,2.89615,-0.100364,2.08709,0.24652,0.243923,2.97341,-8.54166,2.89615,-0.100364,2.08709,0.24652,0.243923,2.97341,-8.54166,2.89615,-0.100364,2.08709,0.24652,0.901835,2.92344,-8.63091,2.9764,-0.0414535,-0.317377,0.0593527,-0.454215,3.04185,-8.50548,3.031,-0.0782317,-0.325968,0.0593527,0.162862,2.30899,-8.80067,3.00288,-0.132536,1.23859,0.0593527,0.353468,3.63137,-8.35167,2.98097,-0.139192,1.24624,0.0593527,0.186754,3.19756,-9.22506,-1.84012,1.05854,2.96257,0.0593527,0.298965,2.72892,-7.925,-1.95548,1.16473,2.83402,0.0593527,
2.3331,0.290389,2.9753,-8.58293,2.87468,-0.0951797,2.12825,0.24652,0.290389,2.9753,-8.58293,2.87468,-0.0951797,2.12825,0.24652,0.290389,2.9753,-8.58293,2.87468,-0.0951797,2.12825,0.24652,0.290389,2.9753,-8.58293,2.87468,-0.0951797,2.12825,0.24652,0.290389,2.9753,-8.58293,2.87468,-0.0951797,2.12825,0.24652,0.956945,2.92687,-8.67228,2.97883,-0.00218477,-0.316203,0.0593527,-0.401563,3.05554,-8.53547,3.04379,-0.152876,-0.316209,0.0593527,0.203813,2.32193,-8.82101,3.0877,-0.097436,1.24342,0.0593527,0.395392,3.63868,-8.39073,3.05443,-0.10957,1.2457,0.0593527,0.239284,3.21145,-9.25869,-1.85731,1.08408,2.9459,0.0593527,0.340712,2.75574,-7.95482,-1.87781,1.04661,2.91284,0.0593527,
2.3432,0.329949,2.99318,-8.6267,2.90426,-0.0880109,2.13425,0.24652,0.329949,2.99318,-8.6267,2.90426,-0.0880109,2.13425,0.24652,0.329949,2.99318,-8.6267,2.90426,-0.0880109,2.13425,0.24652,0.329949,2.99318,-8.6267,2.90426,-0.0880109,2.13425,0.24652,0.329949,2.99318,-8.6267,2.90426,-0.0880109,2.13425,0.24652,1.00563,2.92751,-8.70065,2.95936,0.0185411,-0.307742,0.0593527,-0.363221,3.08186,-8.55679,3.00982,-0.0846702,-0.305233,0.0593527,0.226952,2.33651,-8.83823,2.95851,-0.137615,1.26626,0.0593527,0.440603,3.66228,-8.41932,3.0335,-0.115009,1.25261,0.0593527,0.277626,3.2232,-9.29027,-1.90725,1.12661,2.90927,0.0593527,0.37843,2.77073,-7.97295,-1.94005,1.1357,2.87285,0.0593527,
2.3533,0.365698,3.01557,-8.65956,2.96545,-0.0811285,2.11453,0.24652,0.365698,3.01557,-8.65956,2.96545,-0.0811285,2.11453,0.24652,0.365698,3.01557,-8.65956,2.96545,-0.0811285,2.11453,0.24652,0.365698,3.01557,-8.65956,2.96545,-0.0811285,2.11453,0.24652,0.365698,3.01557,-8.65956,2.96545,-0.0811285,2.11453,0.24652,1.03955,2.92835,-8.72635,2.93747,0.0471855,-0.297762,0.0593527,-0.340349,3.12532,-8.57468,3.00956,-0.157384,-0.300137,0.0593527,0.24358,2.35506,-8.86163,3.07285,-0.1011,1.25912,0.0593527,0.486707,3.6893,-8.44767,2.95344,-0.139147,1.2675,0.0593527,0.305744,3.24616,-9.32323,-1.88959,1.02308,2.94397,0.0593527,0.410958,2.80025,-7.99023,-1.92254,1.04644,2.90481,0.0593527,
2.3634,0.403326,3.03819,-8.68017,3.01346,-0.0938323,2.08243,0.24652,0.403326,3.03819,-8.68017,3.01346,-0.0938323,2.08243,0.24652,0.403326,3.03819,-8.68017,3.01346,-0.0938323,2.08243,0.24652,0.403326,3.03819,-8.68017,3.01346,-0.0938323,2.08243,0.24652,0.403326,3.03819,-8.68017,3.01346,-0.0938323,2.08243,0.24652,1.0739,2.9297,-8.76107,2.9524,-0.0449704,-0.286637,0.0593527,-0.315471,3.17311,-8.60126,2.96022,-0.0767051,-0.286944,0.0593527,0.239342,2.38575,-8.88059,2.93233,-0.142115,1.27994,0.0593527,0.514571,3.71881,-8.4803,2.95894,-0.134158,1.27719,0.0593527,0.325266,3.27147,-9.35234,-1.97526,1.10557,2.882,0.0593527,0.431217,2.83259,-8.00811,-1.96804,1.10303,2.89082,0.0593527,
2.3735,0.434362,3.05854,-8.69535,3.03799,-0.121104,2.05167,0.24652,0.434362,3.05854,-8.69535,3.03799,-0.121104,2.05167,0.24652,0.434362,3.05854,-8.69535,3.03799,-0.121104,2.05167,0.24652,0.434362,3.05854,-8.69535,3.03799,-0.121104,2.05167,0.24652,0.434362,3.05854,-8.69535,3.03799,-0.121104,2.05167,0.24652,1.09849,2.93071,-8.79492,2.98398,-0.232274,-0.284066,0.0593527,-0.29409,3.20809,-8.62631,2.95772,-0.139011,-0.278531,0.0593527,0.246121,2.39626,-8.90534,2.90806,-0.143798,1.28933,0.0593527,0.553731,3.74142,-8.51449,3.02264,-0.110433,1.2772,0.0593527,0.353701,3.28309,-9.38834,-1.98814,1.07357,2.88753,0.0593527,0.451231,2.85334,-8.02835,-1.95886,1.02642,2.91668,0.0593527,
2.3836,0.450465,3.0759,-8.71365,3.00765,-0.142772,2.02782,0.24652,0.450465,3.0759,-8.71365,3.00765,-0.142772,2.02782,0.24652,0.450465,3.0759,-8.71365,3.00765,-0.142772,2.02782,0.24652,0.450465,3.0759,-8.71365,3.00765,-0.142772,2.02782,0.24652,0.450465,3.0759,-8.71365,3.00765,-0.142772,2.02782,0.24652,1.13155,2.92547,-8.82095,2.90219,-0.00627306,-0.267245,0.0593527,-0.262055,3.22227,-8.65126,2.94005,-0.143312,-0.27032,0.0593527,0.270289,2.39854,-8.92621,2.98997,-0.119782,1.28584,0.0593527,0.602082,3.74673,-8.54697,2.80566,-0.170606,1.31334,0.0593527,0.383935,3.28562,-9.42216,-1.95809,0.974151,2.9279,0.0593527,0.486758,2.86094,-8.05047,-1.99844,1.06151,2.89272,0.0593527,
