time,0_rod(payload_bars compound_QU2E82).X,0_rod(payload_bars compound_QU2E82).Y,0_rod(payload_bars compound_QU2E82).Z,0_rod(payload_bars compound_QU2E82).Euler1,0_rod(payload_bars compound_QU2E82).Euler2,0_rod(payload_bars compound_QU2E82).Euler3,0_rod(payload_bars compound_QU2E82).mass,1_rod(payload_bars compound_QU2E82).X,1_rod(payload_bars compound_QU2E82).Y,1_rod(payload_bars compound_QU2E82).Z,1_rod(payload_bars compound_QU2E82).Euler1,1_rod(payload_bars compound_QU2E82).Euler2,1_rod(payload_bars compound_QU2E82).Euler3,1_rod(payload_bars compound_QU2E82).mass,2_rod(payload_bars compound_QU2E82).X,2_rod(payload_bars compound_QU2E82).Y,2_rod(payload_bars compound_QU2E82).Z,2_rod(payload_bars compound_QU2E82).Euler1,2_rod(payload_bars compound_QU2E82).Euler2,2_rod(payload_bars compound_QU2E82).Euler3,2_rod(payload_bars compound_QU2E82).mass,3_rod(payload_bars compound_QU2E82).X,3_rod(payload_bars compound_QU2E82).Y,3_rod(payload_bars compound_QU2E82).Z,3_rod(payload_bars compound_QU2E82).Euler1,3_rod(payload_bars compound_QU2E82).Euler2,3_rod(payload_bars compound_QU2E82).Euler3,3_rod(payload_bars compound_QU2E82).mass,4_rod(payload_bars compound_QU2E82).X,4_rod(payload_bars compound_QU2E82).Y,4_rod(payload_bars compound_QU2E82).Z,4_rod(payload_bars compound_QU2E82).Euler1,4_rod(payload_bars compound_QU2E82).Euler2,4_rod(payload_bars compound_QU2E82).Euler3,4_rod(payload_bars compound_QU2E82).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.2121,-0.0058542,97.8527,0.0822224,0.00402254,-0.00410944,-0.00127088,500.12,-0.0058542,97.8527,0.0822224,0.00402254,-0.00410944,-0.00127088,500.12,-0.0058542,97.8527,0.0822224,0.00402254,-0.00410944,-0.00127088,500.12,-0.0058542,97.8527,0.0822224,0.00402254,-0.00410944,-0.00127088,500.12,-0.0058542,97.8527,0.0822224,0.00402254,-0.00410944,-0.00127088,500.12,-5.1121,98.4971,0.792031,-0.0488476,-0.0512423,-2.29777,0.199491,5.25384,98.2178,-0.166401,0.0530343,0.0865644,-2.32694,0.199491,5.37434,96.8661,0.042821,-0.214597,0.201837,-0.632588,0.199491,5.08616,98.3878,1.44496,0.896478,-0.627127,-1.13254,0.199491,3.00621,97.9382,5.19464,-1.44433,0.560694,0.00463512,0.199645,2.91857,102.965,0.15867,-1.55305,-0.419108,-0.0338288,0.199491,
0.2222,-0.00587552,97.6376,0.0822066,0.00431568,-0.00428516,-0.0012565,500.12,-0.00587552,97.6376,0.0822066,0.00431568,-0.00428516,-0.0012565,500.12,-0.00587552,97.6376,0.0822066,0.00431568,-0.00428516,-0.0012565,500.12,-0.00587552,97.6376,0.0822066,0.00431568,-0.00428516,-0.0012565,500.12,-0.00587552,97.6376,0.0822066,0.00431568,-0.00428516,-0.0012565,500.12,-5.11269,98.2917,0.80978,0.00612405,-0.00270424,-2.2988,0.199491,5.2538,98.0076,-0.158323,0.0515364,0.0853147,-2.33154,0.199491,5.37444,96.6504,0.0523795,-0.214566,0.202511,-0.631512,0.199491,5.08572,98.1829,1.4429,0.896647,-0.627618,-1.13233,0.199491,3.02183,97.7326,5.1952,-1.44442,0.504445,0.00468515,0.199645,2.95735,102.751,0.164445,-1.55239,-0.42883,-0.0339953,0.199491,
0.2323,-0.00589177,97.4125,0.0821954,0.00458522,-0.00446183,-0.00125571,500.12,-0.00589177,97.4125,0.0821954,0.00458522,-0.00446183,-0.00125571,500.12,-0.00589177,97.4125,0.0821954,0.00458522,-0.00446183,-0.00125571,500.12,-0.00589177,97.4125,0.0821954,0.00458522,-0.00446183,-0.00125571,500.12,-0.00589177,97.4125,0.0821954,0.00458522,-0.00446183,-0.00125571,500.12,-5.11306,98.0786,0.822966,0.0352113,0.0227625,-2.29761,0.199491,5.25376,97.7877,-0.150528,0.0505395,0.0845357,-2.33603,0.199491,5.37455,96.4257,0.0615011,-0.212757,0.20076,-0.630106,0.199491,5.0853,97.9684,1.44044,0.897491,-0.628355,-1.13254,0.199491,3.03434,97.5074,5.19579,-1.44419,0.513816,0.00491086,0.199645,2.98631,102.526,0.164253,-1.55099,-0.458125,-0.0345157,0.199491,
0.2424,-0.00590368,97.1774,0.0821888,0.00482219,-0.00464125,-0.00127389,500.12,-0.00590368,97.1774,0.0821888,0.00482219,-0.00464125,-0.00127389,500.12,-0.00590368,97.1774,0.0821888,0.00482219,-0.00464125,-0.00127389,500.12,-0.00590368,97.1774,0.0821888,0.00482219,-0.00464125,-0.00127389,500.12,-0.00590368,97.1774,0.0821888,0.00482219,-0.00464125,-0.00127389,500.12,-5.11353,97.8596,0.826333,-0.0110013,-0.0187407,-2.29746,0.199491,5.25373,97.5579,-0.142615,0.0494038,0.0836284,-2.34043,0.199491,5.37466,96.1913,0.0699979,-0.214642,0.203938,-0.629419,0.199491,5.08489,97.744,1.43773,0.89961,-0.629566,-1.13354,0.199491,3.04345,97.2748,5.19637,-1.44409,0.507576,0.00509521,0.199645,3.00782,102.292,0.163143,-1.55011,-0.474075,-0.034843,0.199491,
0.2525,-0.0059126,96.9322,0.0821785,0.00502659,-0.00483649,-0.00131985,500.12,-0.0059126,96.9322,0.0821785,0.00502659,-0.00483649,-0.00131985,500.12,-0.0059126,96.9322,0.0821785,0.00502659,-0.00483649,-0.00131985,500.12,-0.0059126,96.9322,0.0821785,0.00502659,-0.00483649,-0.00131985,500.12,-0.0059126,96.9322,0.0821785,0.00502659,-0.00483649,-0.00131985,500.12,-5.1139,97.6246,0.833012,-0.0149531,-0.0226203,-2.29718,0.199491,5.25373,97.318,-0.134319,0.0488287,0.0832195,-2.34446,0.199491,5.37478,95.9477,0.0788974,-0.213332,0.202778,-0.628053,0.199491,5.08448,97.5098,1.43506,0.903393,-0.631387,-1.13556,0.199491,3.05036,97.0294,5.19699,-1.44395,0.510951,0.00532111,0.199645,3.02394,102.048,0.167271,-1.55157,-0.430339,-0.0341408,0.199491,
0.2626,-0.00591896,96.6771,0.0821687,0.00519951,-0.00506085,-0.00139918,500.12,-0.00591896,96.6771,0.0821687,0.00519951,-0.00506085,-0.00139918,500.12,-0.00591896,96.6771,0.0821687,0.00519951,-0.00506085,-0.00139918,500.12,-0.00591896,96.6771,0.0821687,0.00519951,-0.00506085,-0.00139918,500.12,-0.00591896,96.6771,0.0821687,0.00519951,-0.00506085,-0.00139918,500.12,-5.11428,97.3787,0.839909,-0.015081,-0.0231067,-2.29709,0.199491,5.25374,97.0676,-0.126042,0.0488997,0.0834029,-2.34816,0.199491,5.3749,95.694,0.0873512,-0.213469,0.203453,-0.627055,0.199491,5.08405,97.2652,1.43238,0.904678,-0.632255,-1.13617,0.199491,3.05518,96.7767,5.19768,-1.44396,0.494848,0.00551805,0.199645,3.03574,101.793,0.170103,-1.55256,-0.399048,-0.0336706,0.199491,
0.2727,-0.00592354,96.4119,0.0821605,0.00533828,-0.00532585,-0.00151929,500.12,-0.00592354,96.4119,0.0821605,0.00533828,-0.00532585,-0.00151929,500.12,-0.00592354,96.4119,0.0821605,0.00533828,-0.00532585,-0.00151929,500.12,-0.00592354,96.4119,0.0821605,0.00533828,-0.00532585,-0.00151929,500.12,-0.00592354,96.4119,0.0821605,0.00533828,-0.00532585,-0.00151929,500.12,-5.11465,97.121,0.845908,-0.015657,-0.0240062,-2.29716,0.199491,5.25376,96.8066,-0.117602,0.0474799,0.0820735,-2.35172,0.199491,5.37499,95.4299,0.095379,-0.216838,0.208395,-0.626775,0.199491,5.08359,97.0103,1.42979,0.903854,-0.63232,-1.13561,0.199491,3.05885,96.5108,5.1985,-1.44382,0.50505,0.00583371,0.199645,3.04427,101.528,0.169923,-1.55257,-0.395573,-0.0335735,0.199491,
0.2828,-0.00592658,96.1368,0.0821536,0.00543331,-0.00563892,-0.00168616,500.12,-0.00592658,96.1368,0.0821536,0.00543331,-0.00563892,-0.00168616,500.12,-0.00592658,96.1368,0.0821536,0.00543331,-0.00563892,-0.00168616,500.12,-0.00592658,96.1368,0.0821536,0.00543331,-0.00563892,-0.00168616,500.12,-0.00592658,96.1368,0.0821536,0.00543331,-0.00563892,-0.00168616,500.12,-5.11501,96.8516,0.850383,-0.0172325,-0.0258068,-2.29732,0.199491,5.25381,96.5352,-0.109231,0.0469125,0.0815518,-2.35507,0.199491,5.37506,95.1562,0.103829,-0.215726,0.207121,-0.625654,0.199491,5.0831,96.745,1.42752,0.90155,-0.631815,-1.13425,0.199491,3.06111,96.2366,5.19946,-1.44382,0.497256,0.00614219,0.199645,3.05037,101.254,0.167269,-1.55188,-0.413344,-0.0337281,0.199491,
0.2929,-0.00592845,95.8516,0.0821413,0.00547381,-0.00600453,-0.0019053,500.12,-0.00592845,95.8516,0.0821413,0.00547381,-0.00600453,-0.0019053,500.12,-0.00592845,95.8516,0.0821413,0.00547381,-0.00600453,-0.0019053,500.12,-0.00592845,95.8516,0.0821413,0.00547381,-0.00600453,-0.0019053,500.12,-0.00592845,95.8516,0.0821413,0.00547381,-0.00600453,-0.0019053,500.12,-5.11537,96.5709,0.853553,-0.0179839,-0.0268837,-2.29759,0.199491,5.25382,96.2604,-0.0948357,0.0389734,0.0735948,-2.3585,0.199491,5.37493,94.8769,0.118318,-0.213195,0.20456,-0.622837,0.199491,5.0824,96.4728,1.42859,0.954644,-0.651096,-1.16615,0.199491,3.06256,95.952,5.20057,-1.44382,0.495802,0.00651817,0.199645,3.05475,100.969,0.163904,-1.55115,-0.433745,-0.0338785,0.199491,
0.303,-0.00592951,95.5564,0.0821378,0.00552803,-0.00641997,-0.00214578,500.12,-0.00592951,95.5564,0.0821378,0.00552803,-0.00641997,-0.00214578,500.12,-0.00592951,95.5564,0.0821378,0.00552803,-0.00641997,-0.00214578,500.12,-0.00592951,95.5564,0.0821378,0.00552803,-0.00641997,-0.00214578,500.12,-0.00592951,95.5564,0.0821378,0.00552803,-0.00641997,-0.00214578,500.12,-5.11576,96.2792,0.856033,-0.0173211,-0.0267667,-2.29793,0.199491,5.25389,95.9687,-0.0908765,0.0454683,0.0796991,-2.35852,0.199491,5.37483,94.5816,0.122179,-0.216294,0.208443,-0.623515,0.199491,5.08182,96.1854,1.42606,0.934594,-0.644075,-1.15439,0.199491,3.06336,95.657,5.20184,-1.44375,0.497516,0.00696232,0.199645,3.05763,100.674,0.163584,-1.55158,-0.423405,-0.0335016,0.199491,
0.3131,-0.00592963,95.2513,0.0821358,0.0056228,-0.00687934,-0.00239282,500.12,-0.00592963,95.2513,0.0821358,0.0056228,-0.00687934,-0.00239282,500.12,-0.00592963,95.2513,0.0821358,0.0056228,-0.00687934,-0.00239282,500.12,-0.00592963,95.2513,0.0821358,0.0056228,-0.00687934,-0.00239282,500.12,-0.00592963,95.2513,0.0821358,0.0056228,-0.00687934,-0.00239282,500.12,-5.11621,95.9764,0.857464,-0.0168182,-0.0268707,-2.29827,0.199491,5.25396,95.6666,-0.0885845,0.0458213,0.0796599,-2.35968,0.199491,5.37474,94.2758,0.126178,-0.215482,0.206909,-0.623598,0.199491,5.08117,95.888,1.42278,0.906753,-0.634094,-1.13803,0.199491,3.06309,95.3526,5.20325,-1.44366,0.493565,0.00743368,0.199645,3.05932,100.369,0.162904,-1.55178,-0.418635,-0.033165,0.199491,
0.3232,-0.00592918,94.9361,0.0821315,0.00575797,-0.00737985,-0.00264534,500.12,-0.00592918,94.9361,0.0821315,0.00575797,-0.00737985,-0.00264534,500.12,-0.00592918,94.9361,0.0821315,0.00575797,-0.00737985,-0.00264534,500.12,-0.00592918,94.9361,0.0821315,0.00575797,-0.00737985,-0.00264534,500.12,-0.00592918,94.9361,0.0821315,0.00575797,-0.00737985,-0.00264534,500.12,-5.11678,95.661,0.857626,-0.00805603,-0.0196944,-2.29877,0.199491,5.25401,95.3561,-0.0834724,0.0450353,0.0785577,-2.36217,0.199491,5.37471,93.9613,0.132617,-0.215719,0.207058,-0.623393,0.199491,5.0804,95.5809,1.4209,0.904821,-0.633208,-1.1373,0.199491,3.06234,95.0379,5.20477,-1.44349,0.493268,0.00796465,0.199645,3.06025,100.054,0.162236,-1.5519,-0.415288,-0.0328067,0.199491,
0.3333,-0.00592838,94.6109,0.0821285,0.00589683,-0.00789555,-0.00290506,500.12,-0.00592838,94.6109,0.0821285,0.00589683,-0.00789555,-0.00290506,500.12,-0.00592838,94.6109,0.0821285,0.00589683,-0.00789555,-0.00290506,500.12,-0.00592838,94.6109,0.0821285,0.00589683,-0.00789555,-0.00290506,500.12,-0.00592838,94.6109,0.0821285,0.00589683,-0.00789555,-0.00290506,500.12,-5.11733,95.3359,0.855373,-0.00772068,-0.0200772,-2.29898,0.199491,5.25405,95.0345,-0.0784741,0.0449818,0.0780866,-2.36396,0.199491,5.37468,93.6364,0.138701,-0.215528,0.206541,-0.623238,0.199491,5.07961,95.2631,1.41922,0.897385,-0.630249,-1.13332,0.199491,3.06116,94.7137,5.20634,-1.44334,0.488815,0.00849342,0.199645,3.06077,99.7293,0.161096,-1.55185,-0.416835,-0.032503,0.199491,
0.3434,-0.00592737,94.2757,0.0821261,0.00602082,-0.00842125,-0.00317554,500.12,-0.00592737,94.2757,0.0821261,0.00602082,-0.00842125,-0.00317554,500.12,-0.00592737,94.2757,0.0821261,0.00602082,-0.00842125,-0.00317554,500.12,-0.00592737,94.2757,0.0821261,0.00602082,-0.00842125,-0.00317554,500.12,-0.00592737,94.2757,0.0821261,0.00602082,-0.00842125,-0.00317554,500.12,-5.11783,95.0007,0.853291,-0.00953944,-0.0223436,-2.29926,0.199491,5.25408,94.7021,-0.0745097,0.0446185,0.0772176,-2.36516,0.199491,5.37462,93.3007,0.143807,-0.215612,0.206254,-0.623377,0.199491,5.07881,94.9346,1.41734,0.881226,-0.623907,-1.12427,0.199491,3.05974,94.3788,5.20794,-1.44315,0.490831,0.00906051,0.199645,3.06101,99.3945,0.160274,-1.55194,-0.415074,-0.0321408,0.199491,
0.3535,-0.0059261,93.9305,0.082122,0.00612978,-0.00895709,-0.00345591,500.12,-0.0059261,93.9305,0.082122,0.00612978,-0.00895709,-0.00345591,500.12,-0.0059261,93.9305,0.082122,0.00612978,-0.00895709,-0.00345591,500.12,-0.0059261,93.9305,0.082122,0.00612978,-0.00895709,-0.00345591,500.12,-0.0059261,93.9305,0.082122,0.00612978,-0.00895709,-0.00345591,500.12,-5.11834,94.6558,0.851516,-0.00950344,-0.0229535,-2.29959,0.199491,5.25412,94.3608,-0.0691539,0.0455374,0.0777995,-2.36731,0.199491,5.37455,92.9558,0.150277,-0.215899,0.206363,-0.623245,0.199491,5.07801,94.5965,1.41714,0.870593,-0.61969,-1.11848,0.199491,3.05781,94.0343,5.20957,-1.44301,0.488552,0.00961207,0.199645,3.06107,99.0497,0.159263,-1.55198,-0.415188,-0.0317942,0.199491,
0.3636,-0.00592469,93.5753,0.0821163,0.00623709,-0.00949472,-0.00373982,500.12,-0.00592469,93.5753,0.0821163,0.00623709,-0.00949472,-0.00373982,500.12,-0.00592469,93.5753,0.0821163,0.00623709,-0.00949472,-0.00373982,500.12,-0.00592469,93.5753,0.0821163,0.00623709,-0.00949472,-0.00373982,500.12,-0.00592469,93.5753,0.0821163,0.00623709,-0.00949472,-0.00373982,500.12,-5.11884,94.301,0.850033,-0.0087855,-0.0229544,-2.29995,0.199491,5.25415,94.0091,-0.0623144,0.0459766,0.077906,-2.36954,0.199491,5.3745,92.6011,0.157864,-0.215663,0.205826,-0.622835,0.199491,5.0772,94.2482,1.41769,0.86371,-0.616905,-1.1149,0.199491,3.0557,93.6795,5.2112,-1.44285,0.488741,0.0101814,0.199645,3.06098,98.6948,0.158288,-1.55203,-0.414851,-0.0314394,0.199491,
0.3737,-0.00592317,93.2101,0.0821113,0.00633851,-0.010037,-0.00402958,500.12,-0.00592317,93.2101,0.0821113,0.00633851,-0.010037,-0.00402958,500.12,-0.00592317,93.2101,0.0821113,0.00633851,-0.010037,-0.00402958,500.12,-0.00592317,93.2101,0.0821113,0.00633851,-0.010037,-0.00402958,500.12,-0.00592317,93.2101,0.0821113,0.00633851,-0.010037,-0.00402958,500.12,-5.11935,93.9365,0.848578,-0.00900572,-0.0237927,-2.30029,0.199491,5.25417,93.6466,-0.0560972,0.0462294,0.077741,-2.37117,0.199491,5.37442,92.2358,0.164765,-0.215572,0.205385,-0.622632,0.199491,5.07638,93.8895,1.41788,0.850777,-0.611631,-1.10786,0.199491,3.05355,93.3149,5.21284,-1.44271,0.487144,0.0107455,0.199645,3.0607,98.3299,0.157325,-1.5521,-0.414382,-0.0310775,0.199491,
0.3838,-0.00592157,92.8349,0.0821063,0.00643017,-0.0105866,-0.00432685,500.12,-0.00592157,92.8349,0.0821063,0.00643017,-0.0105866,-0.00432685,500.12,-0.00592157,92.8349,0.0821063,0.00643017,-0.0105866,-0.00432685,500.12,-0.00592157,92.8349,0.0821063,0.00643017,-0.0105866,-0.00432685,500.12,-0.00592157,92.8349,0.0821063,0.00643017,-0.0105866,-0.00432685,500.12,-5.11985,93.5621,0.847168,-0.00923537,-0.0246382,-2.30064,0.199491,5.2542,93.2744,-0.0500212,0.0470564,0.0781956,-2.37289,0.199491,5.37433,91.8605,0.171628,-0.215534,0.204993,-0.622444,0.199491,5.0756,93.5208,1.41827,0.835869,-0.605625,-1.09965,0.199491,3.05133,92.9403,5.2145,-1.44258,0.485562,0.0113162,0.199645,3.06028,97.955,0.156333,-1.55218,-0.414133,-0.0307104,0.199491,
0.3939,-0.0059199,92.4496,0.0820991,0.00651798,-0.0111425,-0.00462767,500.12,-0.0059199,92.4496,0.0820991,0.00651798,-0.0111425,-0.00462767,500.12,-0.0059199,92.4496,0.0820991,0.00651798,-0.0111425,-0.00462767,500.12,-0.0059199,92.4496,0.0820991,0.00651798,-0.0111425,-0.00462767,500.12,-0.0059199,92.4496,0.0820991,0.00651798,-0.0111425,-0.00462767,500.12,-5.12036,93.1779,0.845834,-0.0094978,-0.0255163,-2.30099,0.199491,5.25421,92.8934,-0.0417738,0.0469468,0.0777467,-2.37512,0.199491,5.37422,91.4762,0.18046,-0.215225,0.204437,-0.621774,0.199491,5.07476,93.1427,1.41986,0.832091,-0.604404,-1.09769,0.199491,3.04915,92.5556,5.21618,-1.44245,0.484511,0.0118964,0.199645,3.0597,97.57,0.15539,-1.55227,-0.413467,-0.0303307,0.199491,
0.404,-0.00591823,92.0544,0.0820907,0.00660444,-0.011706,-0.00493143,500.12,-0.00591823,92.0544,0.0820907,0.00660444,-0.011706,-0.00493143,500.12,-0.00591823,92.0544,0.0820907,0.00660444,-0.011706,-0.00493143,500.12,-0.00591823,92.0544,0.0820907,0.00660444,-0.011706,-0.00493143,500.12,-0.00591823,92.0544,0.0820907,0.00660444,-0.011706,-0.00493143,500.12,-5.12087,92.7837,0.844548,-0.00983392,-0.026467,-2.30135,0.199491,5.25425,92.5035,-0.0322713,0.0472019,0.0776956,-2.3774,0.199491,5.37411,91.0825,0.190283,-0.215644,0.204993,-0.621,0.199491,5.07393,92.7549,1.42209,0.842194,-0.608811,-1.10377,0.199491,3.04708,92.161,5.21788,-1.44232,0.483221,0.0124827,0.199645,3.05902,97.175,0.154452,-1.55237,-0.412871,-0.0299435,0.199491,
0.4141,-0.00591656,91.6491,0.0820817,0.0066978,-0.0122787,-0.0052384,500.12,-0.00591656,91.6491,0.0820817,0.0066978,-0.0122787,-0.0052384,500.12,-0.00591656,91.6491,0.0820817,0.0066978,-0.0122787,-0.0052384,500.12,-0.00591656,91.6491,0.0820817,0.0066978,-0.0122787,-0.0052384,500.12,-0.00591656,91.6491,0.0820817,0.0066978,-0.0122787,-0.0052384,500.12,-5.1214,92.3795,0.843345,-0.0100733,-0.0273466,-2.30172,0.199491,5.25424,92.1049,-0.0226287,0.0491119,0.0792167,-2.37855,0.199491,5.37393,90.6796,0.200221,-0.215013,0.204161,-0.619987,0.199491,5.07304,92.3568,1.4254,0.85598,-0.614653,-1.11199,0.199491,3.04533,91.7565,5.21961,-1.44218,0.482161,0.0130804,0.199645,3.05818,96.7701,0.153655,-1.5525,-0.411179,-0.0295312,0.199491,
0.4242,-0.00591474,91.2339,0.0820767,0.00679748,-0.0128625,-0.00555034,500.12,-0.00591474,91.2339,0.0820767,0.00679748,-0.0128625,-0.00555034,500.12,-0.00591474,91.2339,0.0820767,0.00679748,-0.0128625,-0.00555034,500.12,-0.00591474,91.2339,0.0820767,0.00679748,-0.0128625,-0.00555034,500.12,-0.00591474,91.2339,0.0820767,0.00679748,-0.0128625,-0.00555034,500.12,-5.12194,91.9652,0.841881,-0.0103207,-0.0282505,-2.30209,0.199491,5.25422,91.6927,-0.0170312,0.049817,0.0794813,-2.38003,0.199491,5.37375,90.2636,0.207027,-0.215043,0.203782,-0.619955,0.199491,5.07217,91.9478,1.42615,0.836515,-0.607023,-1.10105,0.199491,3.04336,91.342,5.22137,-1.44204,0.480556,0.0136857,0.199645,3.05718,96.3551,0.152712,-1.55258,-0.411116,-0.0291279,0.199491,
0.4343,-0.00591276,90.8086,0.0820713,0.0068944,-0.0134574,-0.00586985,500.12,-0.00591276,90.8086,0.0820713,0.0068944,-0.0134574,-0.00586985,500.12,-0.00591276,90.8086,0.0820713,0.0068944,-0.0134574,-0.00586985,500.12,-0.00591276,90.8086,0.0820713,0.0068944,-0.0134574,-0.00586985,500.12,-0.00591276,90.8086,0.0820713,0.0068944,-0.0134574,-0.00586985,500.12,-5.12247,91.5407,0.840142,-0.0106657,-0.0292512,-2.30246,0.199491,5.25423,91.2705,-0.0107348,0.0510474,0.0803224,-2.38158,0.199491,5.3736,89.8378,0.214301,-0.215239,0.203646,-0.619865,0.199491,5.07131,91.5286,1.42697,0.825067,-0.602366,-1.09489,0.199491,3.04095,90.9176,5.22319,-1.44185,0.479981,0.0143056,0.199645,3.05618,95.9302,0.151764,-1.55266,-0.411082,-0.0287127,0.199491,
0.4444,-0.00591052,90.3734,0.0820651,0.00699949,-0.0140639,-0.00619322,500.12,-0.00591052,90.3734,0.0820651,0.00699949,-0.0140639,-0.00619322,500.12,-0.00591052,90.3734,0.0820651,0.00699949,-0.0140639,-0.00619322,500.12,-0.00591052,90.3734,0.0820651,0.00699949,-0.0140639,-0.00619322,500.12,-0.00591052,90.3734,0.0820651,0.00699949,-0.0140639,-0.00619322,500.12,-5.12302,91.106,0.83812,-0.0109072,-0.0301784,-2.30284,0.199491,5.25423,90.8376,-0.00340949,0.0525368,0.0813974,-2.38293,0.199491,5.37346,89.4019,0.222282,-0.215037,0.202981,-0.619632,0.199491,5.07041,91.0987,1.42823,0.821995,-0.600922,-1.09369,0.199491,3.0379,90.4837,5.225,-1.44163,0.477165,0.0149222,0.199645,3.0552,95.4952,0.150861,-1.55275,-0.410781,-0.0282811,0.199491,
0.4545,-0.00590822,89.9281,0.0820598,0.00711197,-0.0146845,-0.00652159,500.12,-0.00590822,89.9281,0.0820598,0.00711197,-0.0146845,-0.00652159,500.12,-0.00590822,89.9281,0.0820598,0.00711197,-0.0146845,-0.00652159,500.12,-0.00590822,89.9281,0.0820598,0.00711197,-0.0146845,-0.00652159,500.12,-0.00590822,89.9281,0.0820598,0.00711197,-0.0146845,-0.00652159,500.12,-5.12358,90.6611,0.835894,-0.0110278,-0.0310183,-2.30323,0.199491,5.25422,90.3943,0.00307855,0.0533309,0.0816652,-2.38396,0.199491,5.3733,88.9556,0.229608,-0.214905,0.202321,-0.619596,0.199491,5.06949,90.6586,1.42904,0.813561,-0.597167,-1.08948,0.199491,3.0348,90.0399,5.22686,-1.44139,0.474991,0.0155574,0.199645,3.05418,95.0503,0.149987,-1.55284,-0.410435,-0.0278332,0.199491,
0.4646,-0.00590582,89.4728,0.0820558,0.00722681,-0.0153215,-0.00685739,500.12,-0.00590582,89.4728,0.0820558,0.00722681,-0.0153215,-0.00685739,500.12,-0.00590582,89.4728,0.0820558,0.00722681,-0.0153215,-0.00685739,500.12,-0.00590582,89.4728,0.0820558,0.00722681,-0.0153215,-0.00685739,500.12,-0.00590582,89.4728,0.0820558,0.00722681,-0.0153215,-0.00685739,500.12,-5.12416,90.2064,0.83386,-0.0108806,-0.0316361,-2.30363,0.199491,5.25418,89.9405,0.00788906,0.0534999,0.0811736,-2.38456,0.199491,5.37311,88.4985,0.235623,-0.214805,0.201552,-0.619879,0.199491,5.06854,90.2083,1.42918,0.794405,-0.588668,-1.07932,0.199491,3.0316,89.586,5.22877,-1.44113,0.473247,0.0162124,0.199645,3.05313,94.5954,0.149141,-1.55294,-0.410003,-0.027366,0.199491,
0.4747,-0.00590333,89.0075,0.0820489,0.00734357,-0.0159737,-0.00719957,500.12,-0.00590333,89.0075,0.0820489,0.00734357,-0.0159737,-0.00719957,500.12,-0.00590333,89.0075,0.0820489,0.00734357,-0.0159737,-0.00719957,500.12,-0.00590333,89.0075,0.0820489,0.00734357,-0.0159737,-0.00719957,500.12,-0.00590333,89.0075,0.0820489,0.00734357,-0.0159737,-0.00719957,500.12,-5.12475,89.7415,0.831575,-0.010707,-0.0322471,-2.30404,0.199491,5.25414,89.4784,0.0155825,0.0564744,0.0838305,-2.38615,0.199491,5.37292,88.0328,0.244164,-0.21448,0.200727,-0.619566,0.199491,5.06756,89.7489,1.43154,0.783799,-0.584225,-1.07374,0.199491,3.02828,89.1222,5.23071,-1.44092,0.470097,0.0168708,0.199645,3.05201,94.1304,0.148293,-1.55304,-0.409731,-0.0268839,0.199491,
0.4848,-0.00590075,88.5322,0.0820398,0.0074686,-0.0166381,-0.00754485,500.12,-0.00590075,88.5322,0.0820398,0.0074686,-0.0166381,-0.00754485,500.12,-0.00590075,88.5322,0.0820398,0.0074686,-0.0166381,-0.00754485,500.12,-0.00590075,88.5322,0.0820398,0.0074686,-0.0166381,-0.00754485,500.12,-0.00590075,88.5322,0.0820398,0.0074686,-0.0166381,-0.00754485,500.12,-5.12535,89.2665,0.829221,-0.0104732,-0.0328233,-2.30445,0.199491,5.25405,89.0061,0.0257214,0.0593348,0.086406,-2.38791,0.199491,5.37273,87.5573,0.254528,-0.214482,0.200475,-0.619016,0.199491,5.06653,89.2797,1.43489,0.77973,-0.58275,-1.07176,0.199491,3.02501,88.6479,5.23269,-1.44074,0.467626,0.017547,0.199645,3.05071,93.6555,0.147539,-1.55315,-0.408819,-0.0263808,0.199491,
