time,0_rod(payload_bars compound_qY0).X,0_rod(payload_bars compound_qY0).Y,0_rod(payload_bars compound_qY0).Z,0_rod(payload_bars compound_qY0).Euler1,0_rod(payload_bars compound_qY0).Euler2,0_rod(payload_bars compound_qY0).Euler3,0_rod(payload_bars compound_qY0).mass,1_rod(payload_bars compound_qY0).X,1_rod(payload_bars compound_qY0).Y,1_rod(payload_bars compound_qY0).Z,1_rod(payload_bars compound_qY0).Euler1,1_rod(payload_bars compound_qY0).Euler2,1_rod(payload_bars compound_qY0).Euler3,1_rod(payload_bars compound_qY0).mass,2_rod(payload_bars compound_qY0).X,2_rod(payload_bars compound_qY0).Y,2_rod(payload_bars compound_qY0).Z,2_rod(payload_bars compound_qY0).Euler1,2_rod(payload_bars compound_qY0).Euler2,2_rod(payload_bars compound_qY0).Euler3,2_rod(payload_bars compound_qY0).mass,3_rod(payload_bars compound_qY0).X,3_rod(payload_bars compound_qY0).Y,3_rod(payload_bars compound_qY0).Z,3_rod(payload_bars compound_qY0).Euler1,3_rod(payload_bars compound_qY0).Euler2,3_rod(payload_bars compound_qY0).Euler3,3_rod(payload_bars compound_qY0).mass,4_rod(sense_bar compound_qY0).X,4_rod(sense_bar compound_qY0).Y,4_rod(sense_bar compound_qY0).Z,4_rod(sense_bar compound_qY0).Euler1,4_rod(sense_bar compound_qY0).Euler2,4_rod(sense_bar compound_qY0).Euler3,4_rod(sense_bar compound_qY0).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.8686,-0.000214526,13.0038,0.00850692,5.13638e-05,0.000225546,-3.39846e-06,0.24652,-0.000214526,13.0038,0.00850692,5.13638e-05,0.000225546,-3.39846e-06,0.24652,-0.000214526,13.0038,0.00850692,5.13638e-05,0.000225546,-3.39846e-06,0.24652,-0.000214526,13.0038,0.00850692,5.13638e-05,0.000225546,-3.39846e-06,0.24652,-0.000214526,13.0038,0.00850692,5.13638e-05,0.000225546,-3.39846e-06,0.24652,-0.728424,12.9862,0.0153711,0.00535157,0.0130993,-2.35194,0.0592915,0.753105,12.9816,0.0109642,0.00548953,0.0132312,-2.35194,0.0592915,0.00845443,12.4623,-0.512832,0.0173502,0.0051129,-0.788872,0.0592915,0.0166502,13.5055,0.539157,0.0146141,0.0078296,-0.78891,0.0592915,0.0242721,12.4621,0.538746,-1.57376,-0.00322562,-0.00309976,0.0592915,0.000716118,13.5057,-0.512414,-1.57392,-0.00290059,-0.00294032,0.0592915,
0.8787,-0.000210068,12.1382,0.0085077,4.77541e-05,0.000235395,-1.66261e-06,0.24652,-0.000210068,12.1382,0.0085077,4.77541e-05,0.000235395,-1.66261e-06,0.24652,-0.000210068,12.1382,0.0085077,4.77541e-05,0.000235395,-1.66261e-06,0.24652,-0.000210068,12.1382,0.0085077,4.77541e-05,0.000235395,-1.66261e-06,0.24652,-0.000210068,12.1382,0.0085077,4.77541e-05,0.000235395,-1.66261e-06,0.24652,-0.728421,12.1206,0.0153676,0.00477975,0.012529,-2.35195,0.0592915,0.75311,12.116,0.0109679,0.00491918,0.0126641,-2.35195,0.0592915,0.00843836,11.5967,-0.512832,0.0148002,0.00764836,-0.788889,0.0592915,0.0166361,12.6399,0.539158,0.0164283,0.00603156,-0.788898,0.0592915,0.0242755,11.5965,0.538744,-1.57376,-0.00227683,-0.0030976,0.0592915,0.000716065,12.6401,-0.512417,-1.57392,-0.00322432,-0.00294214,0.0592915,
0.8888,-0.000208177,11.2626,0.00850749,4.60357e-05,0.000229855,-7.71316e-06,0.24652,-0.000208177,11.2626,0.00850749,4.60357e-05,0.000229855,-7.71316e-06,0.24652,-0.000208177,11.2626,0.00850749,4.60357e-05,0.000229855,-7.71316e-06,0.24652,-0.000208177,11.2626,0.00850749,4.60357e-05,0.000229855,-7.71316e-06,0.24652,-0.000208177,11.2626,0.00850749,4.60357e-05,0.000229855,-7.71316e-06,0.24652,-0.728421,11.245,0.0153708,0.00574083,0.0134829,-2.35193,0.0592915,0.753112,11.2405,0.0109656,0.00562188,0.0133623,-2.35194,0.0592915,0.00843342,10.7211,-0.512833,0.0143006,0.00813966,-0.788893,0.0592915,0.0166304,11.7643,0.539159,0.0172373,0.00522342,-0.788893,0.0592915,0.0242734,10.7209,0.538745,-1.57376,-0.00261071,-0.00309498,0.0592915,0.000718896,11.7645,-0.512418,-1.57392,-0.00324406,-0.00294108,0.0592915,
0.8989,-0.000212368,10.377,0.00850654,4.9049e-05,0.000219774,-9.73525e-06,0.24652,-0.000212368,10.377,0.00850654,4.9049e-05,0.000219774,-9.73525e-06,0.24652,-0.000212368,10.377,0.00850654,4.9049e-05,0.000219774,-9.73525e-06,0.24652,-0.000212368,10.377,0.00850654,4.9049e-05,0.000219774,-9.73525e-06,0.24652,-0.000212368,10.377,0.00850654,4.9049e-05,0.000219774,-9.73525e-06,0.24652,-0.728424,10.3594,0.0153746,0.00638205,0.0141227,-2.35192,0.0592915,0.753108,10.3549,0.0109617,0.00628452,0.0140204,-2.35193,0.0592915,0.00844885,9.83554,-0.512834,0.0168081,0.00564591,-0.788875,0.0592915,0.0166439,10.8787,0.539158,0.015482,0.00696254,-0.788902,0.0592915,0.0242697,9.83537,0.538748,-1.57376,-0.00357586,-0.00309668,0.0592915,0.000719157,10.8789,-0.512415,-1.57392,-0.00291988,-0.00293926,0.0592915,
0.909,-0.000214714,9.48145,0.00850689,5.0955e-05,0.000224674,-3.72202e-06,0.24652,-0.000214714,9.48145,0.00850689,5.0955e-05,0.000224674,-3.72202e-06,0.24652,-0.000214714,9.48145,0.00850689,5.0955e-05,0.000224674,-3.72202e-06,0.24652,-0.000214714,9.48145,0.00850689,5.0955e-05,0.000224674,-3.72202e-06,0.24652,-0.000214714,9.48145,0.00850689,5.0955e-05,0.000224674,-3.72202e-06,0.24652,-0.728424,9.46384,0.0153715,0.00546664,0.0132137,-2.35194,0.0592915,0.753105,9.45927,0.0109635,0.00567011,0.0134104,-2.35194,0.0592915,0.00845524,8.93995,-0.512832,0.0174975,0.00496578,-0.788871,0.0592915,0.0166508,9.98313,0.539157,0.0145362,0.00790616,-0.78891,0.0592915,0.0242715,8.93977,0.538747,-1.57376,-0.00330447,-0.00309952,0.0592915,0.000716461,9.98334,-0.512414,-1.57392,-0.00286812,-0.00293993,0.0592915,
0.9191,-0.000210568,8.57586,0.00850769,4.82399e-05,0.000234904,-1.44055e-06,0.24652,-0.000210568,8.57586,0.00850769,4.82399e-05,0.000234904,-1.44055e-06,0.24652,-0.000210568,8.57586,0.00850769,4.82399e-05,0.000234904,-1.44055e-06,0.24652,-0.000210568,8.57586,0.00850769,4.82399e-05,0.000234904,-1.44055e-06,0.24652,-0.000210568,8.57586,0.00850769,4.82399e-05,0.000234904,-1.44055e-06,0.24652,-0.728421,8.55824,0.0153676,0.00475889,0.0125085,-2.35195,0.0592915,0.75311,8.55367,0.0109677,0.00492749,0.0126724,-2.35195,0.0592915,0.00844004,8.03435,-0.512832,0.0150475,0.00740285,-0.788887,0.0592915,0.0166376,9.07753,0.539157,0.0162213,0.00623718,-0.788899,0.0592915,0.0242754,8.03417,0.538744,-1.57376,-0.00232541,-0.00309795,0.0592915,0.000715889,9.07774,-0.512416,-1.57392,-0.00319146,-0.00294206,0.0592915,
0.9292,-0.000208025,7.66025,0.00850749,4.64852e-05,0.000230696,-7.34808e-06,0.24652,-0.000208025,7.66025,0.00850749,4.64852e-05,0.000230696,-7.34808e-06,0.24652,-0.000208025,7.66025,0.00850749,4.64852e-05,0.000230696,-7.34808e-06,0.24652,-0.000208025,7.66025,0.00850749,4.64852e-05,0.000230696,-7.34808e-06,0.24652,-0.000208025,7.66025,0.00850749,4.64852e-05,0.000230696,-7.34808e-06,0.24652,-0.728421,7.64263,0.0153704,0.00562416,0.0133669,-2.35194,0.0592915,0.753112,7.63807,0.0109663,0.0054426,0.0131844,-2.35194,0.0592915,0.00843274,7.11874,-0.512833,0.0141724,0.0082678,-0.788894,0.0592915,0.0166299,8.16192,0.539159,0.0172994,0.00516266,-0.788892,0.0592915,0.024274,7.11856,0.538745,-1.57376,-0.00253523,-0.00309525,0.0592915,0.000718536,8.16213,-0.512418,-1.57392,-0.00327373,-0.00294146,0.0592915,
0.9393,-0.000211853,6.73463,0.00850658,4.8825e-05,0.000220127,-9.94323e-06,0.24652,-0.000211853,6.73463,0.00850658,4.8825e-05,0.000220127,-9.94323e-06,0.24652,-0.000211853,6.73463,0.00850658,4.8825e-05,0.000220127,-9.94323e-06,0.24652,-0.000211853,6.73463,0.00850658,4.8825e-05,0.000220127,-9.94323e-06,0.24652,-0.000211853,6.73463,0.00850658,4.8825e-05,0.000220127,-9.94323e-06,0.24652,-0.728424,6.71701,0.0153745,0.00639489,0.0141352,-2.35192,0.0592915,0.753108,6.71245,0.010962,0.00625212,0.0139882,-2.35193,0.0592915,0.00844711,6.19313,-0.512834,0.0165513,0.00590099,-0.788876,0.0592915,0.0166423,7.23631,0.539159,0.0156941,0.00675206,-0.788901,0.0592915,0.0242699,6.19295,0.538747,-1.57376,-0.0035226,-0.00309639,0.0592915,0.000719296,7.23652,-0.512415,-1.57392,-0.00295544,-0.00293941,0.0592915,
0.9494,-0.000214815,5.79901,0.00850686,5.0662e-05,0.000223699,-4.1261e-06,0.24652,-0.000214815,5.79901,0.00850686,5.0662e-05,0.000223699,-4.1261e-06,0.24652,-0.000214815,5.79901,0.00850686,5.0662e-05,0.000223699,-4.1261e-06,0.24652,-0.000214815,5.79901,0.00850686,5.0662e-05,0.000223699,-4.1261e-06,0.24652,-0.000214815,5.79901,0.00850686,5.0662e-05,0.000223699,-4.1261e-06,0.24652,-0.728424,5.78139,0.0153719,0.00558447,0.0133309,-2.35194,0.0592915,0.753105,5.77683,0.0109628,0.00584482,0.0135838,-2.35193,0.0592915,0.00845577,5.25751,-0.512832,0.0176059,0.0048573,-0.78887,0.0592915,0.0166512,6.30068,0.539157,0.0144904,0.00795078,-0.788911,0.0592915,0.024271,5.25733,0.538747,-1.57376,-0.00337617,-0.00309925,0.0592915,0.00071682,6.3009,-0.512414,-1.57392,-0.00284157,-0.00293958,0.0592915,
0.9595,-0.000211103,4.85338,0.00850768,4.83158e-05,0.000234568,-1.25633e-06,0.24652,-0.000211103,4.85338,0.00850768,4.83158e-05,0.000234568,-1.25633e-06,0.24652,-0.000211103,4.85338,0.00850768,4.83158e-05,0.000234568,-1.25633e-06,0.24652,-0.000211103,4.85338,0.00850768,4.83158e-05,0.000234568,-1.25633e-06,0.24652,-0.000211103,4.85338,0.00850768,4.83158e-05,0.000234568,-1.25633e-06,0.24652,-0.728421,4.83576,0.0153676,0.00475414,0.012504,-2.35195,0.0592915,0.753109,4.8312,0.0109673,0.00498343,0.0127279,-2.35195,0.0592915,0.00844183,4.31188,-0.512832,0.0153122,0.00713987,-0.788885,0.0592915,0.0166393,5.35506,0.539157,0.0160054,0.00645132,-0.788901,0.0592915,0.0242751,4.3117,0.538744,-1.57376,-0.00238317,-0.0030982,0.0592915,0.000715801,5.35527,-0.512416,-1.57392,-0.00315334,-0.00294185,0.0592915,
0.9696,-0.000207959,3.89775,0.00850749,4.66145e-05,0.00023181,-6.91786e-06,0.24652,-0.000207959,3.89775,0.00850749,4.66145e-05,0.00023181,-6.91786e-06,0.24652,-0.000207959,3.89775,0.00850749,4.66145e-05,0.00023181,-6.91786e-06,0.24652,-0.000207959,3.89775,0.00850749,4.66145e-05,0.00023181,-6.91786e-06,0.24652,-0.000207959,3.89775,0.00850749,4.66145e-05,0.00023181,-6.91786e-06,0.24652,-0.72842,3.88013,0.0153701,0.00550572,0.0132492,-2.35194,0.0592915,0.753112,3.87556,0.010967,0.00527568,0.0130187,-2.35194,0.0592915,0.00843235,3.35624,-0.512833,0.0140846,0.00835587,-0.788895,0.0592915,0.0166297,4.39942,0.539159,0.0173286,0.00513444,-0.788892,0.0592915,0.0242744,3.35606,0.538744,-1.57376,-0.00246749,-0.00309552,0.0592915,0.000718167,4.39963,-0.512418,-1.57392,-0.00329705,-0.00294178,0.0592915,
0.9797,-0.000280549,2.93398,0.00229342,0.00044548,0.000978358,-0.0146804,0.24652,-0.000280549,2.93398,0.00229342,0.00044548,0.000978358,-0.0146804,0.24652,-0.000280549,2.93398,0.00229342,0.00044548,0.000978358,-0.0146804,0.24652,-0.000280549,2.93398,0.00229342,0.00044548,0.000978358,-0.0146804,0.24652,-0.000280549,2.93398,0.00229342,0.00044548,0.000978358,-0.0146804,0.24652,-0.723586,2.92086,0.0142043,0.0188188,0.0127433,-2.34637,0.0592915,0.748159,2.91634,0.00970001,-0.00666084,0.0148414,-2.34656,0.0592915,0.00836313,2.52207,-0.518459,0.0157331,0.00911868,-0.880575,0.0592915,0.0165892,3.43366,0.540258,0.0159304,0.00662265,-0.786703,0.0592915,0.0241924,2.38991,0.53653,-1.5736,-0.00523953,-0.00330755,0.0592915,0.000197958,3.43611,-0.526483,-1.57415,0.00949706,-0.00304394,0.0592915,
0.9898,-0.0109813,2.65544,-0.0601626,-0.0228605,-0.0593381,0.0504599,0.24652,-0.0109813,2.65544,-0.0601626,-0.0228605,-0.0593381,0.0504599,0.24652,-0.0109813,2.65544,-0.0601626,-0.0228605,-0.0593381,0.0504599,0.24652,-0.0109813,2.65544,-0.0601626,-0.0228605,-0.0593381,0.0504599,0.24652,-0.0109813,2.65544,-0.0601626,-0.0228605,-0.0593381,0.0504599,0.24652,-0.697019,2.55218,-0.0185361,0.0758244,-0.04416,-2.29886,0.0592915,0.692685,2.56538,-0.019251,-0.0379219,0.0592602,-2.30855,0.0592915,0.0201882,2.25277,-0.612139,0.0241386,0.00326746,-1.10411,0.0592915,0.00207823,2.99963,0.497658,0.0360463,0.00589932,-0.750833,0.0592915,0.0252729,1.96124,0.436621,-1.5473,-0.0837697,-0.00899691,0.0592915,0.00953963,2.97424,-0.621474,-1.5369,-0.0620245,-9.18177e-05,0.0592915,
0.9999,-0.0382607,3.05054,-0.101121,-0.00553694,-0.0858782,-0.441069,0.24652,-0.0382607,3.05054,-0.101121,-0.00553694,-0.0858782,-0.441069,0.24652,-0.0382607,3.05054,-0.101121,-0.00553694,-0.0858782,-0.441069,0.24652,-0.0382607,3.05054,-0.101121,-0.00553694,-0.0858782,-0.441069,0.24652,-0.0382607,3.05054,-0.101121,-0.00553694,-0.0858782,-0.441069,0.24652,-0.693369,2.88517,-0.0942557,-0.00710184,-0.161479,-2.45696,0.0592915,0.669451,2.91218,-0.0724013,0.00906121,0.100936,-2.45804,0.0592915,0.0009594,2.46707,-0.488357,0.103944,-0.0483231,-0.948318,0.0592915,-0.0198901,3.46382,0.363571,0.0543283,-0.0284946,-0.884915,0.0592915,0.000144385,2.44258,0.402449,-1.55116,-0.0213663,0.0111995,0.0592915,-0.0139003,3.30672,-0.70914,-1.55451,0.134204,0.0247831,0.0592915,
1.01,-0.0588437,3.32996,-0.132992,-0.041254,-0.049733,-0.533106,0.24652,-0.0588437,3.32996,-0.132992,-0.041254,-0.049733,-0.533106,0.24652,-0.0588437,3.32996,-0.132992,-0.041254,-0.049733,-0.533106,0.24652,-0.0588437,3.32996,-0.132992,-0.041254,-0.049733,-0.533106,0.24652,-0.0588437,3.32996,-0.132992,-0.041254,-0.049733,-0.533106,0.24652,-0.721264,3.40195,-0.181942,0.0842549,0.191001,-2.64273,0.0592915,0.656338,3.42105,-0.136431,-0.038142,-0.217102,-2.63674,0.0592915,-0.0139852,2.77089,-0.479737,-0.0166212,0.00573808,-1.05903,0.0592915,-0.051397,3.94089,0.183175,0.0343689,-0.0302373,-1.14739,0.0592915,-0.0408601,3.10641,0.491043,-1.56467,-0.183504,0.0362405,0.0592915,-0.0348553,3.72085,-0.717549,-1.56938,-0.403754,0.0348977,0.0592915,
1.0201,-0.0801906,3.70899,-0.155507,0.0154148,0.0813783,-0.526476,0.24652,-0.0801906,3.70899,-0.155507,0.0154148,0.0813783,-0.526476,0.24652,-0.0801906,3.70899,-0.155507,0.0154148,0.0813783,-0.526476,0.24652,-0.0801906,3.70899,-0.155507,0.0154148,0.0813783,-0.526476,0.24652,-0.0801906,3.70899,-0.155507,0.0154148,0.0813783,-0.526476,0.24652,-0.761971,3.78201,-0.23852,0.0267169,0.141339,-2.84178,0.0592915,0.635176,3.79847,-0.146775,0.039946,-0.100813,-2.8454,0.0592915,-0.0373815,3.09722,-0.400444,-0.00838535,-0.035283,-1.27748,0.0592915,-0.071678,4.40504,0.0364067,0.074158,-0.0597006,-1.33199,0.0592915,-0.077159,3.61354,0.511847,-1.5843,-0.391954,0.0652551,0.0592915,-0.0392541,4.0345,-0.886166,-1.61892,-0.685204,0.0894292,0.0592915,
1.0302,-0.110437,4.1668,-0.213397,0.0582089,-0.0150889,-0.579251,0.24652,-0.110437,4.1668,-0.213397,0.0582089,-0.0150889,-0.579251,0.24652,-0.110437,4.1668,-0.213397,0.0582089,-0.0150889,-0.579251,0.24652,-0.110437,4.1668,-0.213397,0.0582089,-0.0150889,-0.579251,0.24652,-0.110437,4.1668,-0.213397,0.0582089,-0.0150889,-0.579251,0.24652,-0.799111,4.09838,-0.258514,0.00939897,-0.317034,-3.02732,0.0592915,0.644838,4.12191,-0.166299,-0.0116618,-0.00925129,-3.02972,0.0592915,-0.0609638,3.41103,-0.272223,0.0576434,-0.054713,-1.45222,0.0592915,-0.0913566,4.85512,-0.133406,0.000453366,-0.047185,-1.46226,0.0592915,-0.114269,4.01404,0.504268,-1.60641,-0.715271,0.0776841,0.0592915,-0.0406466,4.16981,-0.932609,-1.60119,-0.595473,0.0814108,0.0592915,
1.0403,-0.120074,4.5341,-0.278087,0.0515889,-0.13215,-0.716586,0.24652,-0.120074,4.5341,-0.278087,0.0515889,-0.13215,-0.716586,0.24652,-0.120074,4.5341,-0.278087,0.0515889,-0.13215,-0.716586,0.24652,-0.120074,4.5341,-0.278087,0.0515889,-0.13215,-0.716586,0.24652,-0.120074,4.5341,-0.278087,0.0515889,-0.13215,-0.716586,0.24652,-0.814419,4.46728,-0.272898,0.0504973,-0.0568709,3.07432,0.0592915,0.596908,4.49112,-0.179853,0.00606429,-0.213517,3.0785,0.0592915,-0.0945403,3.8118,-0.184278,-0.11325,-0.0531981,-1.63337,0.0592915,-0.125146,5.19954,-0.278988,-0.0602812,-0.0585204,-1.63232,0.0592915,-0.152685,4.5071,0.49368,-1.65589,-0.986435,0.127247,0.0592915,-0.0665569,4.40767,-0.943299,-1.64119,-0.97393,0.111341,0.0592915,
1.0504,-0.149587,4.86071,-0.311335,0.0273601,-0.127123,-0.950767,0.24652,-0.149587,4.86071,-0.311335,0.0273601,-0.127123,-0.950767,0.24652,-0.149587,4.86071,-0.311335,0.0273601,-0.127123,-0.950767,0.24652,-0.149587,4.86071,-0.311335,0.0273601,-0.127123,-0.950767,0.24652,-0.149587,4.86071,-0.311335,0.0273601,-0.127123,-0.950767,0.24652,-0.814069,4.83574,-0.320923,0.0192712,-0.114573,2.90434,0.0592915,0.561463,4.88893,-0.208183,0.00789515,0.0869693,2.90276,0.0592915,-0.122616,4.17151,-0.0996164,0.109182,-0.0448822,-1.82241,0.0592915,-0.136107,5.51987,-0.425744,0.205758,-0.0193886,-1.8154,0.0592915,-0.174024,5.04089,0.396656,-1.68205,-1.03983,0.169824,0.0592915,-0.0833755,4.70928,-0.945412,-1.63876,-0.906479,0.129351,0.0592915,
1.0605,-0.177885,5.19308,-0.331486,-0.0132268,-0.1161,-1.18114,0.24652,-0.177885,5.19308,-0.331486,-0.0132268,-0.1161,-1.18114,0.24652,-0.177885,5.19308,-0.331486,-0.0132268,-0.1161,-1.18114,0.24652,-0.177885,5.19308,-0.331486,-0.0132268,-0.1161,-1.18114,0.24652,-0.177885,5.19308,-0.331486,-0.0132268,-0.1161,-1.18114,0.24652,-0.854364,5.18362,-0.380443,0.0618557,-0.127246,2.72944,0.0592915,0.560254,5.25334,-0.248285,0.10885,-0.232281,2.7207,0.0592915,-0.142747,4.56971,-0.0337837,-0.034584,-0.111631,-1.9804,0.0592915,-0.15228,5.8794,-0.603019,-0.0146248,-0.103928,-1.98179,0.0592915,-0.211817,5.50343,0.333474,-1.76167,-1.2064,0.254303,0.0592915,-0.0851199,4.93286,-0.963206,-1.92474,-1.33568,0.413017,0.0592915,
1.0706,-0.192469,5.55242,-0.36339,-0.0122984,-0.098229,-1.41607,0.24652,-0.192469,5.55242,-0.36339,-0.0122984,-0.098229,-1.41607,0.24652,-0.192469,5.55242,-0.36339,-0.0122984,-0.098229,-1.41607,0.24652,-0.192469,5.55242,-0.36339,-0.0122984,-0.098229,-1.41607,0.24652,-0.192469,5.55242,-0.36339,-0.0122984,-0.098229,-1.41607,0.24652,-0.904531,5.49504,-0.434323,0.0676005,-0.125941,2.55869,0.0592915,0.550545,5.59393,-0.285584,0.0300677,-0.0545183,2.5634,0.0592915,-0.182552,4.92506,0.043886,0.151012,-0.0240545,-2.16172,0.0592915,-0.168075,6.15269,-0.744102,0.0377549,-0.105309,-2.16844,0.0592915,-0.252929,5.95241,0.251168,-2.03086,-1.36508,0.532865,0.0592915,-0.102892,5.14554,-0.969477,-1.73895,-1.15117,0.251968,0.0592915,
1.0807,-0.213328,5.87942,-0.402053,0.0602733,-0.0958402,-1.61556,0.24652,-0.213328,5.87942,-0.402053,0.0602733,-0.0958402,-1.61556,0.24652,-0.213328,5.87942,-0.402053,0.0602733,-0.0958402,-1.61556,0.24652,-0.213328,5.87942,-0.402053,0.0602733,-0.0958402,-1.61556,0.24652,-0.213328,5.87942,-0.402053,0.0602733,-0.0958402,-1.61556,0.24652,-0.934422,5.81857,-0.47633,0.0200612,-0.0600413,2.3943,0.0592915,0.537327,5.92537,-0.31399,0.059176,-0.0979656,2.39344,0.0592915,-0.222986,5.32466,0.107468,0.00931318,-0.144504,-2.32035,0.0592915,-0.182113,6.42117,-0.883784,0.0918628,-0.0721603,-2.34543,0.0592915,-0.285503,6.38434,0.147208,-2.62418,-1.44657,1.12917,0.0592915,-0.121008,5.36574,-0.934076,2.76093,-1.45074,2.01897,0.0592915,
1.0908,-0.23529,6.18209,-0.446661,0.117938,-0.0924987,-1.74086,0.24652,-0.23529,6.18209,-0.446661,0.117938,-0.0924987,-1.74086,0.24652,-0.23529,6.18209,-0.446661,0.117938,-0.0924987,-1.74086,0.24652,-0.23529,6.18209,-0.446661,0.117938,-0.0924987,-1.74086,0.24652,-0.23529,6.18209,-0.446661,0.117938,-0.0924987,-1.74086,0.24652,-0.958211,6.14671,-0.507854,0.163048,-0.17645,2.20285,0.0592915,0.500894,6.25984,-0.336374,0.169197,-0.174427,2.20139,0.0592915,-0.254146,5.75261,0.161848,0.0933933,-0.0691652,-2.51163,0.0592915,-0.191052,6.65163,-1.00977,-0.010955,-0.209523,-2.48632,0.0592915,-0.312386,6.79106,0.0120558,2.04841,-1.28772,2.72754,0.0592915,-0.137492,5.61265,-0.863759,2.25765,-1.3699,2.52638,0.0592915,
1.1009,-0.259884,6.49302,-0.48446,0.132062,-0.0914834,-1.84961,0.24652,-0.259884,6.49302,-0.48446,0.132062,-0.0914834,-1.84961,0.24652,-0.259884,6.49302,-0.48446,0.132062,-0.0914834,-1.84961,0.24652,-0.259884,6.49302,-0.48446,0.132062,-0.0914834,-1.84961,0.24652,-0.259884,6.49302,-0.48446,0.132062,-0.0914834,-1.84961,0.24652,-0.973689,6.44023,-0.548814,-0.0428728,-0.0472066,2.04652,0.0592915,0.478164,6.57774,-0.373721,-0.0216832,-0.0558878,2.0465,0.0592915,-0.290602,6.17295,0.193231,0.133532,-0.00281079,-2.68381,0.0592915,-0.204999,6.84005,-1.11116,0.141907,0.0090241,-2.68248,0.0592915,-0.335182,7.16568,-0.134948,1.98624,-1.21531,2.80028,0.0592915,-0.158827,5.85652,-0.787104,2.07282,-1.28072,2.7204,0.0592915,
1.111,-0.282203,6.79395,-0.516399,0.110559,-0.0991486,-2.00215,0.24652,-0.282203,6.79395,-0.516399,0.110559,-0.0991486,-2.00215,0.24652,-0.282203,6.79395,-0.516399,0.110559,-0.0991486,-2.00215,0.24652,-0.282203,6.79395,-0.516399,0.110559,-0.0991486,-2.00215,0.24652,-0.282203,6.79395,-0.516399,0.110559,-0.0991486,-2.00215,0.24652,-0.99709,6.7209,-0.585112,0.17044,-0.128873,1.85435,0.0592915,0.455009,6.88718,-0.41716,0.122298,-0.118918,1.85933,0.0592915,-0.327261,6.59137,0.194783,0.0594206,-0.238989,-2.84514,0.0592915,-0.214521,7.02199,-1.20078,0.101778,-0.0950184,-2.85678,0.0592915,-0.362893,7.50621,-0.291799,1.91555,-1.10835,2.88479,0.0592915,-0.180581,6.10411,-0.705471,1.82171,-0.876797,2.96334,0.0592915,
1.1211,-0.306216,7.08381,-0.551266,0.103871,-0.114284,-2.21222,0.24652,-0.306216,7.08381,-0.551266,0.103871,-0.114284,-2.21222,0.24652,-0.306216,7.08381,-0.551266,0.103871,-0.114284,-2.21222,0.24652,-0.306216,7.08381,-0.551266,0.103871,-0.114284,-2.21222,0.24652,-0.306216,7.08381,-0.551266,0.103871,-0.114284,-2.21222,0.24652,-1.02237,6.9955,-0.61861,0.17318,-0.114142,1.68639,0.0592915,0.435702,7.18762,-0.459155,0.197005,-0.118573,1.68309,0.0592915,-0.361342,6.99621,0.188967,0.122872,-0.0383123,-3.02348,0.0592915,-0.225802,7.19236,-1.2701,0.10448,-0.188526,-3.02758,0.0592915,-0.386426,7.82234,-0.453276,1.81882,-0.823923,2.98188,0.0592915,-0.202259,6.36071,-0.624224,1.87446,-1.00848,2.93715,0.0592915,
1.1312,-0.327811,7.35624,-0.587986,0.144662,-0.110848,-2.43766,0.24652,-0.327811,7.35624,-0.587986,0.144662,-0.110848,-2.43766,0.24652,-0.327811,7.35624,-0.587986,0.144662,-0.110848,-2.43766,0.24652,-0.327811,7.35624,-0.587986,0.144662,-0.110848,-2.43766,0.24652,-0.327811,7.35624,-0.587986,0.144662,-0.110848,-2.43766,0.24652,-1.05053,7.26879,-0.651155,0.0321342,-0.108734,1.53554,0.0592915,0.412781,7.4775,-0.501888,0.00121314,-0.109773,1.53873,0.0592915,-0.397113,7.39502,0.16245,0.122489,-0.0261014,3.08788,0.0592915,-0.236599,7.35418,-1.3152,0.1203,0.0039651,3.08467,0.0592915,-0.40766,8.1138,-0.615426,1.8106,-0.768792,2.99959,0.0592915,-0.228585,6.63922,-0.538332,1.83718,-0.873212,2.98276,0.0592915,
