time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,2_rod(strut).X,2_rod(strut).Y,2_rod(strut).Z,2_rod(strut).Euler1,2_rod(strut).Euler2,2_rod(strut).Euler3,2_rod(strut).mass,3_rod(strut).X,3_rod(strut).Y,3_rod(strut).Z,3_rod(strut).Euler1,3_rod(strut).Euler2,3_rod(strut).Euler3,3_rod(strut).mass,4_rod(strut).X,4_rod(strut).Y,4_rod(strut).Z,4_rod(strut).Euler1,4_rod(strut).Euler2,4_rod(strut).Euler3,4_rod(strut).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(payload_bars compound_5BlTDB).X,6_rod(payload_bars compound_5BlTDB).Y,6_rod(payload_bars compound_5BlTDB).Z,6_rod(payload_bars compound_5BlTDB).Euler1,6_rod(payload_bars compound_5BlTDB).Euler2,6_rod(payload_bars compound_5BlTDB).Euler3,6_rod(payload_bars compound_5BlTDB).mass,7_rod(payload_bars compound_5BlTDB).X,7_rod(payload_bars compound_5BlTDB).Y,7_rod(payload_bars compound_5BlTDB).Z,7_rod(payload_bars compound_5BlTDB).Euler1,7_rod(payload_bars compound_5BlTDB).Euler2,7_rod(payload_bars compound_5BlTDB).Euler3,7_rod(payload_bars compound_5BlTDB).mass,8_rod(payload_bars compound_5BlTDB).X,8_rod(payload_bars compound_5BlTDB).Y,8_rod(payload_bars compound_5BlTDB).Z,8_rod(payload_bars compound_5BlTDB).Euler1,8_rod(payload_bars compound_5BlTDB).Euler2,8_rod(payload_bars compound_5BlTDB).Euler3,8_rod(payload_bars compound_5BlTDB).mass,9_rod(payload_bars compound_5BlTDB).X,9_rod(payload_bars compound_5BlTDB).Y,9_rod(payload_bars compound_5BlTDB).Z,9_rod(payload_bars compound_5BlTDB).Euler1,9_rod(payload_bars compound_5BlTDB).Euler2,9_rod(payload_bars compound_5BlTDB).Euler3,9_rod(payload_bars compound_5BlTDB).mass,10_rod(payload_bars compound_5BlTDB).X,10_rod(payload_bars compound_5BlTDB).Y,10_rod(payload_bars compound_5BlTDB).Z,10_rod(payload_bars compound_5BlTDB).Euler1,10_rod(payload_bars compound_5BlTDB).Euler2,10_rod(payload_bars compound_5BlTDB).Euler3,10_rod(payload_bars compound_5BlTDB).mass,
0.4242,-3.91324,39.7471,8.36425,-0.442112,0.496494,-1.6709,0.199491,1.97718,37.325,4.72607,-0.354161,0.519324,-1.62261,0.199491,-0.505882,37.8926,5.60396,-0.384299,0.367122,-0.0640462,0.199491,1.21536,37.1295,8.18161,-0.38513,0.411819,-0.0662928,0.199491,0.0863681,36.1774,7.33556,-2.40086,0.662175,-0.68787,0.199645,0.460134,40.0356,7.36895,-2.4358,0.671679,-0.673348,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.4343,-3.94366,40.387,8.62479,-0.266473,0.527314,-1.56448,0.199491,1.97126,37.8621,4.82217,-0.298241,0.534466,-1.58024,0.199491,-0.550255,38.5096,5.7368,-0.396392,0.472757,-0.0646256,0.199491,1.22237,37.6861,8.37147,-0.405019,0.572747,-0.0464178,0.199491,0.0874274,36.7328,7.44585,-2.37751,0.601931,-0.670826,0.199645,0.495785,40.6609,7.56558,-2.38936,0.596241,-0.653781,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.4444,-3.94731,41.0081,8.8911,-0.269528,0.546062,-1.55147,0.199491,1.98821,38.4148,4.91609,-0.544471,0.533854,-1.69137,0.199491,-0.625613,39.1253,5.86111,-0.420151,0.68072,-0.0622019,0.199491,1.23792,38.2183,8.56654,-0.413441,0.578135,-0.0354932,0.199491,0.0510565,37.2892,7.56535,-2.351,0.54082,-0.654321,0.199645,0.541702,41.2538,7.7527,-2.37501,0.560859,-0.656989,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.4545,-3.95097,41.632,9.1466,-0.417144,0.561974,-1.61003,0.199491,1.99448,38.9791,5.00548,-0.492248,0.554066,-1.65132,0.199491,-0.685223,39.7373,5.98254,-0.419026,0.539632,-0.0429706,0.199491,1.26333,38.7329,8.77303,-0.416576,0.44085,-0.0334682,0.199491,0.0104208,37.8091,7.69486,-2.42421,0.586982,-0.697225,0.199645,0.576966,41.8301,7.93661,-2.55376,0.702791,-0.770729,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.4646,-3.94339,42.252,9.38937,-0.580232,0.56679,-1.68352,0.199491,1.99484,39.5405,5.09322,-0.261389,0.574152,-1.51066,0.199491,-0.740316,40.3422,6.11152,-0.422871,0.38018,-0.026883,0.199491,1.29575,39.2227,8.9884,-0.422138,0.398905,-0.0317025,0.199491,-0.046097,38.3088,7.8361,-2.55686,0.67532,-0.785266,0.199645,0.611272,42.4055,8.10674,-2.52114,0.656086,-0.757449,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.4747,-3.93295,42.8344,9.63276,-0.570129,0.584302,-1.66593,0.199491,1.99292,40.0846,5.18273,-0.195537,0.584463,-1.45639,0.199491,-0.799772,40.9408,6.24149,-0.434966,0.361367,-0.0162812,0.199491,1.32872,39.7168,9.20813,-0.437712,0.533743,-0.0304496,0.199491,-0.103356,38.8173,7.96187,-2.48035,0.579869,-0.741793,0.199645,0.649546,42.9687,8.2846,-2.44652,0.567085,-0.722784,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.4848,-3.91584,43.3935,9.87445,-0.355313,0.608749,-1.52998,0.199491,1.99606,40.608,5.27118,-0.509888,0.605512,-1.61868,0.199491,-0.868694,41.539,6.37661,-0.449483,0.477258,-0.0092556,0.199491,1.34683,40.2105,9.41096,-0.457083,0.755759,-0.029493,0.199491,-0.158547,39.3233,8.0991,-2.43566,0.506456,-0.72101,0.199645,0.698355,43.5192,8.4655,-2.50927,0.607249,-0.768947,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.4949,-3.89219,43.9537,10.1226,-0.284082,0.623703,-1.47216,0.199491,1.99503,41.138,5.37087,-0.5585,0.613127,-1.63303,0.199491,-0.931308,42.1197,6.49748,-0.461425,0.71396,0.00240407,0.199491,1.36344,40.6937,9.59386,-0.461569,0.57813,-0.0263477,0.199491,-0.216393,39.8167,8.24948,-2.61309,0.636997,-0.821957,0.199645,0.742635,44.0425,8.6497,-2.59996,0.658065,-0.829701,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.505,-3.861,44.4989,10.3501,-0.579947,0.649504,-1.62906,0.199491,1.97872,41.6581,5.47798,-0.325337,0.625055,-1.48453,0.199491,-0.977341,42.684,6.64901,-0.472591,0.58314,0.0116263,0.199491,1.38027,41.1694,9.77501,-0.471873,0.557738,-0.0261735,0.199491,-0.280394,40.3105,8.3893,-2.55305,0.567994,-0.790996,0.199645,0.784014,44.5543,8.82887,-2.48833,0.550236,-0.775356,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.5151,-3.82046,45.0256,10.5596,-0.599276,0.673611,-1.62186,0.199491,1.94462,42.1741,5.60163,-0.616224,0.643369,-1.64606,0.199491,-1.01355,43.2227,6.81924,-0.483685,0.586506,0.0201515,0.199491,1.39594,41.6466,9.94688,-0.492592,0.787472,-0.0293833,0.199491,-0.343474,40.8149,8.52338,-2.59818,0.584614,-0.818565,0.199645,0.824261,45.042,9.00576,-2.68442,0.67681,-0.89754,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.5252,-3.76578,45.5444,10.769,-0.349826,0.69177,-1.44077,0.199491,1.90382,42.6899,5.74185,-0.40271,0.656948,-1.50595,0.199491,-1.03648,43.7457,6.99289,-0.487474,0.769935,0.0339946,0.199491,1.3922,42.1232,10.0811,-0.496875,0.563778,-0.0277157,0.199491,-0.403221,41.3155,8.67317,-2.63549,0.598652,-0.84383,0.199645,0.859845,45.498,9.18469,-2.5473,0.560492,-0.8254,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.5353,-3.69611,46.0346,10.9669,-0.526181,0.726122,-1.53371,0.199491,1.85228,43.1992,5.89377,-0.499224,0.671968,-1.55404,0.199491,-1.05277,44.2598,7.18089,-0.507896,0.599037,0.0370312,0.199491,1.3716,42.6,10.1975,-0.5157,0.700773,-0.0327873,0.199491,-0.455238,41.8222,8.82922,-2.6229,0.573453,-0.841386,0.199645,0.89366,45.9314,9.36065,-2.68193,0.63557,-0.909198,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.5454,-3.61428,46.5102,11.1469,-0.776304,0.740059,-1.6844,0.199491,1.78478,43.7083,6.05528,-0.640332,0.687896,-1.63173,0.199491,-1.05366,44.7562,7.3889,-0.517749,0.673933,0.0468542,0.199491,1.34979,43.0639,10.3114,-0.536849,0.854017,-0.0383946,0.199491,-0.509828,42.3246,8.98384,-2.77693,0.659049,-0.936421,0.199645,0.919686,46.3547,9.52879,-2.67444,0.611914,-0.911608,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.5555,-3.5317,46.9782,11.3276,-0.657478,0.766197,-1.58641,0.199491,1.71249,44.2133,6.22645,-0.420538,0.703411,-1.47827,0.199491,-1.04658,45.238,7.60039,-0.517891,0.846752,0.0646024,0.199491,1.32429,43.5169,10.4157,-0.540525,0.655455,-0.0342658,0.199491,-0.557247,42.8263,9.13764,-2.62208,0.53985,-0.855178,0.199645,0.938275,46.7558,9.69347,-2.61253,0.55042,-0.883931,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.5656,-3.44631,47.4298,11.5076,-0.421364,0.772648,-1.40265,0.199491,1.63965,44.7053,6.40091,-0.463527,0.721622,-1.49309,0.199491,-1.03844,45.7094,7.81279,-0.533951,0.822145,0.0696071,0.199491,1.28646,43.9661,10.5075,-0.551508,0.594186,-0.0331627,0.199491,-0.598336,43.3194,9.2973,-2.63734,0.53444,-0.870275,0.199645,0.959551,47.1491,9.86144,-2.73804,0.609625,-0.958957,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.5757,-3.35983,47.8708,11.6898,-0.334201,0.776921,-1.32083,0.199491,1.56729,45.1864,6.57761,-0.700454,0.738431,-1.63951,0.199491,-1.0312,46.1682,8.02279,-0.56041,0.69742,0.0673749,0.199491,1.24288,44.4095,10.5946,-0.573158,0.766914,-0.0375339,0.199491,-0.632546,43.8049,9.45832,-2.84194,0.644373,-0.99036,0.199645,0.979006,47.5298,10.0306,-2.82625,0.636443,-1.01504,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.5858,-3.27317,48.306,11.8719,-0.430394,0.807994,-1.36939,0.199491,1.49304,45.6612,6.7575,-0.753937,0.754195,-1.66501,0.199491,-1.01838,46.6149,8.23458,-0.579256,0.660556,0.0707487,0.199491,1.20098,44.8374,10.6825,-0.594854,0.909858,-0.0433978,0.199491,-0.667963,44.278,9.61816,-2.92463,0.667525,-1.04615,0.199645,0.994143,47.9025,10.1953,-2.76657,0.58424,-0.98497,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.5959,-3.18679,48.7332,12.0547,-0.704764,0.844747,-1.55418,0.199491,1.41798,46.1269,6.93805,-0.58205,0.777476,-1.53359,0.199491,-1.00446,47.0469,8.44765,-0.583538,0.771076,0.0836413,0.199491,1.15944,45.2528,10.7732,-0.605483,0.885378,-0.0403114,0.199491,-0.700295,44.7428,9.77374,-2.76427,0.565605,-0.959335,0.199645,1.00579,48.2677,10.3587,-2.72097,0.536759,-0.96594,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.606,-3.1002,49.152,12.2413,-0.944504,0.851915,-1.7205,0.199491,1.34607,46.5797,7.11698,-0.500778,0.792126,-1.46165,0.199491,-0.990753,47.471,8.65974,-0.583529,0.881685,0.0997221,0.199491,1.11437,45.6579,10.8636,-0.60849,0.709028,-0.0308909,0.199491,-0.727698,45.1969,9.92852,-2.70135,0.50761,-0.935102,0.199645,1.01292,48.6231,10.5222,-2.79909,0.559565,-1.01203,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.6161,-3.01741,49.5592,12.4345,-0.956395,0.868915,-1.71792,0.199491,1.27249,47.0195,7.29697,-0.724754,0.815753,-1.60911,0.199491,-0.978033,47.8839,8.8636,-0.599005,0.87868,0.103687,0.199491,1.06704,46.0541,10.9501,-0.621151,0.707743,-0.026006,0.199491,-0.753846,45.6358,10.085,-2.91698,0.608042,-1.05755,0.199645,1.0275,48.9786,10.6884,-2.85837,0.567587,-1.04725,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.6262,-2.94336,49.9593,12.6407,-0.666768,0.89021,-1.4815,0.199491,1.20233,47.4435,7.47233,-0.77646,0.832396,-1.63379,0.199491,-0.965056,48.2885,9.06046,-0.627642,0.791771,0.0968708,0.199491,1.0205,46.4372,11.036,-0.640211,0.898882,-0.0236335,0.199491,-0.773839,46.0651,10.2396,-2.91658,0.588928,-1.06372,0.199645,1.04019,49.3276,10.8557,-2.8345,0.532366,-1.03707,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.6363,-2.87298,50.3572,12.8571,-0.48658,0.882956,-1.32815,0.199491,1.13392,47.8507,7.64068,-0.570694,0.848399,-1.46548,0.199491,-0.954742,48.6824,9.25493,-0.637015,0.825844,0.102969,0.199491,0.974047,46.8058,11.1283,-0.647791,0.816996,-0.0104619,0.199491,-0.788964,46.4768,10.3826,-2.80871,0.51429,-1.01372,0.199645,1.0525,49.6787,11.0274,-2.90062,0.54106,-1.07291,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.6464,-2.80588,50.7522,13.0892,-0.713804,0.914183,-1.49624,0.199491,1.06793,48.2413,7.79996,-0.760573,0.872268,-1.59337,0.199491,-0.947404,49.0704,9.44112,-0.627842,0.948116,0.123015,0.199491,0.933001,47.1567,11.226,-0.657558,0.744585,0.00438149,0.199491,-0.806727,46.8704,10.5224,-3.01843,0.591583,-1.13218,0.199645,1.06588,50.0307,11.1985,-2.9116,0.523255,-1.07971,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.6565,-2.74635,51.1441,13.3388,-0.977541,0.917776,-1.69852,0.199491,1.00457,48.6168,7.95134,-0.7883,0.890425,-1.59899,0.199491,-0.945027,49.4528,9.61576,-0.643595,0.929532,0.122982,0.199491,0.896076,47.4891,11.328,-0.661457,0.940913,0.0255735,0.199491,-0.82207,47.2479,10.6581,-2.93825,0.538137,-1.09654,0.199645,1.08262,50.3812,11.3715,-2.89793,0.493658,-1.07391,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.6666,-2.69289,51.5265,13.5995,-0.898692,0.930236,-1.62959,0.199491,0.946718,48.9735,8.08979,-0.590632,0.90016,-1.42728,0.199491,-0.947146,49.8319,9.78634,-0.671601,0.841941,0.112409,0.199491,0.856508,47.8119,11.4364,-0.671542,0.876949,0.043695,0.199491,-0.832431,47.6078,10.7856,-2.92037,0.507872,-1.09403,0.199645,1.10208,50.7305,11.5522,-2.97922,0.506843,-1.11296,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.6767,-2.6458,51.8983,13.8695,-0.642035,0.930479,-1.41712,0.199491,0.888627,49.3142,8.22154,-0.656568,0.919784,-1.46125,0.199491,-0.953109,50.2067,9.95028,-0.679183,0.864407,0.116014,0.199491,0.818781,48.1222,11.5486,-0.690311,0.759971,0.0582456,0.199491,-0.844368,47.9544,10.914,-3.10828,0.559837,-1.1957,0.199645,1.13172,51.0764,11.7321,-2.99507,0.490817,-1.12018,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.6868,-2.60102,52.2602,14.1438,-0.50422,0.919076,-1.30002,0.199491,0.830881,49.641,8.34674,-0.858939,0.939586,-1.60654,0.199491,-0.962705,50.5763,10.1133,-0.669426,0.965842,0.132792,0.199491,0.782907,48.4204,11.6665,-0.689393,0.872353,0.0884454,0.199491,-0.853404,48.2907,11.039,-3.08585,0.529961,-1.18763,0.199645,1.16221,51.4136,11.9128,-2.9999,0.471126,-1.12292,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.6969,-2.55475,52.6147,14.42,-0.510122,0.924967,-1.29848,0.199491,0.775298,49.9605,8.46901,-0.895102,0.955842,-1.61965,0.199491,-0.973086,50.9365,10.2768,-0.661471,1.03548,0.149586,0.199491,0.747559,48.7046,11.7891,-0.666689,1.02435,0.136397,0.199491,-0.864481,48.6125,11.1597,-2.9731,0.464085,-1.13888,0.199645,1.19135,51.7432,12.0938,-3.05959,0.474556,-1.15024,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.707,-2.51069,52.9545,14.6921,-0.65153,0.951049,-1.40426,0.199491,0.721295,50.2716,8.58883,-0.715301,0.96863,-1.45524,0.199491,-0.983759,51.2884,10.4397,-0.670068,1.04309,0.152383,0.199491,0.713151,48.9807,11.9202,-0.664954,1.0534,0.166112,0.199491,-0.878674,48.9235,11.2797,-2.98306,0.445129,-1.14909,0.199645,1.22358,52.0634,12.2741,-3.10381,0.470626,-1.17024,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.7171,-2.46055,53.2547,14.9232,-0.856141,0.98019,-1.55791,0.199491,0.683339,50.5808,8.7048,-0.580339,0.967991,-1.32946,0.199491,-1.01839,51.6502,10.6117,-0.710495,0.954301,0.130351,0.199491,0.69305,49.2616,12.08,-0.729442,0.878395,0.13356,0.199491,-0.915578,49.2368,11.4169,3.13649,0.480375,-1.22051,0.199645,1.26607,52.3479,12.4443,-3.07895,0.445293,-1.1675,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.7272,-2.39832,53.5567,15.1593,-0.886547,1.0001,-1.56967,0.199491,0.657629,50.8906,8.81729,-0.821526,1.00126,-1.51675,0.199491,-1.04984,51.9967,10.7821,-0.728401,0.945535,0.130846,0.199491,0.677874,49.5152,12.2353,-0.758361,0.803209,0.121482,0.199491,-0.975949,49.5413,11.5604,3.02337,0.495718,-1.27236,0.199645,1.29961,52.6213,12.6127,-3.1249,0.445292,-1.1946,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.7373,-2.34315,53.8572,15.3912,-0.794313,1.01451,-1.47635,0.199491,0.62924,51.2045,8.93896,-1.00914,1.01675,-1.66201,0.199491,-1.07688,52.3348,10.9474,-0.714063,1.0634,0.161818,0.199491,0.671626,49.7475,12.3927,-0.751585,0.918704,0.133404,0.199491,-1.03839,49.8186,11.7097,3.07319,0.461779,-1.25371,0.199645,1.33161,52.8891,12.7733,3.08558,0.451158,-1.23011,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.7474,-2.29128,54.1374,15.6278,-0.67972,1.02004,-1.36351,0.199491,0.602856,51.5045,9.05616,-1.07187,1.03181,-1.70338,0.199491,-1.09543,52.6653,11.1184,-0.690109,1.16791,0.201131,0.199491,0.662669,49.9684,12.5537,-0.733626,1.05871,0.157423,0.199491,-1.10404,50.1014,11.8586,-3.08581,0.401082,-1.20434,0.199645,1.36235,53.1444,12.9248,3.03208,0.451276,-1.25892,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.7575,-2.2405,54.3984,15.8527,-0.64262,1.0325,-1.31618,0.199491,0.56984,51.7892,9.16881,-0.98273,1.0538,-1.61285,0.199491,-1.1186,52.9884,11.2949,-0.681301,1.217,0.226049,0.199491,0.648764,50.1842,12.7274,-0.714285,1.17059,0.186674,0.199491,-1.15834,50.3829,11.9996,-3.07448,0.374694,-1.20256,0.199645,1.39902,53.3881,13.0823,3.01436,0.441062,-1.2727,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.7676,-2.18454,54.6488,16.0736,-0.625228,1.04564,-1.28392,0.199491,0.537583,52.0645,9.28295,-0.692924,1.05588,-1.34691,0.199491,-1.14709,53.3042,11.4698,-0.721996,1.18412,0.204663,0.199491,0.640888,50.3918,12.8906,-0.749296,1.14073,0.167706,0.199491,-1.22051,50.6464,12.1464,3.13163,0.380638,-1.2336,0.199645,1.4369,53.6251,13.2485,3.05918,0.410245,-1.25943,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.7777,-2.12329,54.8917,16.3001,-0.640071,1.06345,-1.27912,0.199491,0.506562,52.3316,9.39811,-0.479038,1.03164,-1.14679,0.199491,-1.17725,53.6114,11.6402,-0.768242,1.13017,0.178911,0.199491,0.628058,50.5878,13.0496,-0.804827,1.02789,0.128828,0.199491,-1.28121,50.8985,12.3,3.01909,0.395896,-1.27912,0.199645,1.47342,53.8494,13.41,3.10984,0.378879,-1.24657,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.7878,-2.06583,55.1217,16.527,-0.754068,1.09463,-1.36282,0.199491,0.476599,52.5873,9.51338,-0.553252,1.05841,-1.1956,0.199491,-1.20502,53.9097,11.814,-0.815485,1.05999,0.152883,0.199491,0.615583,50.7797,13.2084,-0.835775,0.980263,0.112228,0.199491,-1.33933,51.1437,12.4514,2.9712,0.389355,-1.29735,0.199645,1.50734,54.0579,13.5702,3.08306,0.371531,-1.26319,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.7979,-2.01533,55.3411,16.7508,-0.927186,1.12548,-1.50224,0.199491,0.444603,52.8335,9.63236,-1.015,1.1115,-1.59157,0.199491,-1.22305,54.1912,11.9907,-0.843233,1.04139,0.143223,0.199491,0.601943,50.9617,13.3649,-0.832325,1.08995,0.125587,0.199491,-1.40146,51.3832,12.6061,3.03885,0.352287,-1.27353,0.199645,1.5457,54.259,13.7257,2.97485,0.385421,-1.30894,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.808,-1.96192,55.5544,16.9748,-0.988702,1.14749,-1.54297,0.199491,0.412245,53.0743,9.75991,-1.08344,1.12491,-1.64074,0.199491,-1.23891,54.4572,12.1658,-0.837427,1.12676,0.163723,0.199491,0.59009,51.1327,13.5177,-0.811861,1.22065,0.154512,0.199491,-1.46155,51.617,12.7625,3.03086,0.337418,-1.27857,0.199645,1.57549,54.4434,13.8762,2.9581,0.373799,-1.31948,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.8181,-1.89913,55.7511,17.1859,-0.804876,1.15924,-1.35644,0.199491,0.376616,53.3033,9.88913,-0.655287,1.11325,-1.24221,0.199491,-1.25555,54.7084,12.3456,-0.827648,1.19851,0.187675,0.199491,0.571477,51.3073,13.6673,-0.866543,1.1364,0.113826,0.199491,-1.51943,51.8411,12.92,2.92874,0.347956,-1.31379,0.199645,1.60451,54.6173,14.0351,3.01801,0.342958,-1.30431,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.8282,-1.83811,55.9291,17.3877,-0.733517,1.17051,-1.27329,0.199491,0.338646,53.5262,10.0307,-0.841805,1.14561,-1.39758,0.199491,-1.26722,54.9491,12.5281,-0.887052,1.1195,0.148057,0.199491,0.549551,51.4778,13.8111,-0.901325,1.09591,0.093011,0.199491,-1.57105,52.0616,13.0866,2.96963,0.321363,-1.30224,0.199645,1.62973,54.7742,14.1851,2.92369,0.350055,-1.34169,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
