time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,2_rod(strut).X,2_rod(strut).Y,2_rod(strut).Z,2_rod(strut).Euler1,2_rod(strut).Euler2,2_rod(strut).Euler3,2_rod(strut).mass,3_rod(strut).X,3_rod(strut).Y,3_rod(strut).Z,3_rod(strut).Euler1,3_rod(strut).Euler2,3_rod(strut).Euler3,3_rod(strut).mass,4_rod(strut).X,4_rod(strut).Y,4_rod(strut).Z,4_rod(strut).Euler1,4_rod(strut).Euler2,4_rod(strut).Euler3,4_rod(strut).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(payload_bars compound_hmTa4v).X,6_rod(payload_bars compound_hmTa4v).Y,6_rod(payload_bars compound_hmTa4v).Z,6_rod(payload_bars compound_hmTa4v).Euler1,6_rod(payload_bars compound_hmTa4v).Euler2,6_rod(payload_bars compound_hmTa4v).Euler3,6_rod(payload_bars compound_hmTa4v).mass,7_rod(payload_bars compound_hmTa4v).X,7_rod(payload_bars compound_hmTa4v).Y,7_rod(payload_bars compound_hmTa4v).Z,7_rod(payload_bars compound_hmTa4v).Euler1,7_rod(payload_bars compound_hmTa4v).Euler2,7_rod(payload_bars compound_hmTa4v).Euler3,7_rod(payload_bars compound_hmTa4v).mass,8_rod(payload_bars compound_hmTa4v).X,8_rod(payload_bars compound_hmTa4v).Y,8_rod(payload_bars compound_hmTa4v).Z,8_rod(payload_bars compound_hmTa4v).Euler1,8_rod(payload_bars compound_hmTa4v).Euler2,8_rod(payload_bars compound_hmTa4v).Euler3,8_rod(payload_bars compound_hmTa4v).mass,9_rod(payload_bars compound_hmTa4v).X,9_rod(payload_bars compound_hmTa4v).Y,9_rod(payload_bars compound_hmTa4v).Z,9_rod(payload_bars compound_hmTa4v).Euler1,9_rod(payload_bars compound_hmTa4v).Euler2,9_rod(payload_bars compound_hmTa4v).Euler3,9_rod(payload_bars compound_hmTa4v).mass,10_rod(payload_bars compound_hmTa4v).X,10_rod(payload_bars compound_hmTa4v).Y,10_rod(payload_bars compound_hmTa4v).Z,10_rod(payload_bars compound_hmTa4v).Euler1,10_rod(payload_bars compound_hmTa4v).Euler2,10_rod(payload_bars compound_hmTa4v).Euler3,10_rod(payload_bars compound_hmTa4v).mass,
2.02,-0.939484,2.09927,2.84936,0.452148,0.598995,-1.39673,0.0199491,0.0771628,2.03297,2.18009,-0.902956,-0.122212,-1.37056,0.0199491,-0.143652,2.00354,2.23722,0.0571872,0.758791,-0.309928,0.0199491,-0.209732,2.00735,2.79234,-0.20733,0.702969,0.0463787,0.0199491,-0.421312,1.61155,2.52351,-1.68478,0.0497316,-0.969634,0.0199645,-0.258495,2.24946,2.62938,-1.87343,0.396762,-0.625697,0.0199491,-0.668578,2.03275,2.35467,0.113366,0.620302,1.32164,0.256021,-0.668578,2.03275,2.35467,0.113366,0.620302,1.32164,0.256021,-0.668578,2.03275,2.35467,0.113366,0.620302,1.32164,0.256021,-0.668578,2.03275,2.35467,0.113366,0.620302,1.32164,0.256021,-0.668578,2.03275,2.35467,0.113366,0.620302,1.32164,0.256021,
2.0301,-0.941292,2.09929,2.85254,0.451965,0.599113,-1.39668,0.0199491,0.0753137,2.03298,2.18325,-0.902753,-0.122442,-1.37059,0.0199491,-0.145508,2.00354,2.24036,0.0571222,0.758575,-0.310242,0.0199491,-0.21155,2.00735,2.79548,-0.207336,0.703224,0.0462601,0.0199491,-0.42314,1.61158,2.52669,-1.68486,0.0497272,-0.96952,0.0199645,-0.260334,2.24952,2.63251,-1.87338,0.396534,-0.625694,0.0199491,-0.670433,2.03275,2.35785,0.113268,0.620427,1.32144,0.256021,-0.670433,2.03275,2.35785,0.113268,0.620427,1.32144,0.256021,-0.670433,2.03275,2.35785,0.113268,0.620427,1.32144,0.256021,-0.670433,2.03275,2.35785,0.113268,0.620427,1.32144,0.256021,-0.670433,2.03275,2.35785,0.113268,0.620427,1.32144,0.256021,
2.0402,-0.943095,2.09931,2.85573,0.451787,0.599228,-1.39663,0.0199491,0.0734651,2.03299,2.18641,-0.902555,-0.122666,-1.37061,0.0199491,-0.147362,2.00354,2.2435,0.0570635,0.758359,-0.310543,0.0199491,-0.213368,2.00736,2.79862,-0.207337,0.70348,0.0461521,0.0199491,-0.424966,1.61161,2.52987,-1.68493,0.0497228,-0.969409,0.0199645,-0.262172,2.24957,2.63565,-1.87333,0.396312,-0.625693,0.0199491,-0.672288,2.03276,2.36104,0.113174,0.62055,1.32126,0.256021,-0.672288,2.03276,2.36104,0.113174,0.62055,1.32126,0.256021,-0.672288,2.03276,2.36104,0.113174,0.62055,1.32126,0.256021,-0.672288,2.03276,2.36104,0.113174,0.62055,1.32126,0.256021,-0.672288,2.03276,2.36104,0.113174,0.62055,1.32126,0.256021,
2.0503,-0.944893,2.09932,2.85893,0.451614,0.599341,-1.39658,0.0199491,0.0716171,2.03301,2.18958,-0.902363,-0.122886,-1.37064,0.0199491,-0.149215,2.00354,2.24664,0.0570105,0.758144,-0.310831,0.0199491,-0.215184,2.00736,2.80177,-0.207333,0.703736,0.0460542,0.0199491,-0.42679,1.61163,2.53304,-1.685,0.0497191,-0.969302,0.0199645,-0.264008,2.24963,2.63879,-1.87328,0.396098,-0.625694,0.0199491,-0.674142,2.03277,2.36423,0.113084,0.620672,1.32108,0.256021,-0.674142,2.03277,2.36423,0.113084,0.620672,1.32108,0.256021,-0.674142,2.03277,2.36423,0.113084,0.620672,1.32108,0.256021,-0.674142,2.03277,2.36423,0.113084,0.620672,1.32108,0.256021,-0.674142,2.03277,2.36423,0.113084,0.620672,1.32108,0.256021,
2.0604,-0.946688,2.09933,2.86214,0.451444,0.599451,-1.39652,0.0199491,0.0697695,2.03302,2.19275,-0.902176,-0.123101,-1.37066,0.0199491,-0.151068,2.00354,2.24979,0.0569629,0.75793,-0.311109,0.0199491,-0.216998,2.00736,2.80492,-0.207324,0.703992,0.0459656,0.0199491,-0.428613,1.61166,2.53622,-1.68506,0.0497163,-0.969198,0.0199645,-0.265843,2.24968,2.64194,-1.87322,0.39589,-0.625698,0.0199491,-0.675995,2.03277,2.36742,0.112998,0.620793,1.32091,0.256021,-0.675995,2.03277,2.36742,0.112998,0.620793,1.32091,0.256021,-0.675995,2.03277,2.36742,0.112998,0.620793,1.32091,0.256021,-0.675995,2.03277,2.36742,0.112998,0.620793,1.32091,0.256021,-0.675995,2.03277,2.36742,0.112998,0.620793,1.32091,0.256021,
2.0705,-0.948478,2.09935,2.86536,0.451278,0.59956,-1.39646,0.0199491,0.0679225,2.03303,2.19592,-0.901992,-0.123312,-1.37068,0.0199491,-0.15292,2.00354,2.25294,0.0569201,0.757719,-0.311376,0.0199491,-0.218811,2.00736,2.80807,-0.207311,0.70425,0.0458853,0.0199491,-0.430434,1.61168,2.5394,-1.68512,0.0497145,-0.969099,0.0199645,-0.267677,2.24973,2.64509,-1.87317,0.395687,-0.625703,0.0199491,-0.677847,2.03277,2.37061,0.112916,0.620914,1.32075,0.256021,-0.677847,2.03277,2.37061,0.112916,0.620914,1.32075,0.256021,-0.677847,2.03277,2.37061,0.112916,0.620914,1.32075,0.256021,-0.677847,2.03277,2.37061,0.112916,0.620914,1.32075,0.256021,-0.677847,2.03277,2.37061,0.112916,0.620914,1.32075,0.256021,
2.0806,-0.950265,2.09935,2.86859,0.451115,0.599667,-1.3964,0.0199491,0.0660758,2.03304,2.19909,-0.901812,-0.123518,-1.3707,0.0199491,-0.154772,2.00353,2.2561,0.0568815,0.757509,-0.311635,0.0199491,-0.220621,2.00736,2.81123,-0.207295,0.704508,0.0458124,0.0199491,-0.432255,1.6117,2.54258,-1.68517,0.0497137,-0.969003,0.0199645,-0.269509,2.24978,2.64825,-1.87311,0.39549,-0.625711,0.0199491,-0.679698,2.03278,2.37381,0.112836,0.621034,1.3206,0.256021,-0.679698,2.03278,2.37381,0.112836,0.621034,1.3206,0.256021,-0.679698,2.03278,2.37381,0.112836,0.621034,1.3206,0.256021,-0.679698,2.03278,2.37381,0.112836,0.621034,1.3206,0.256021,-0.679698,2.03278,2.37381,0.112836,0.621034,1.3206,0.256021,
2.0907,-0.952049,2.09936,2.87182,0.450955,0.599774,-1.39633,0.0199491,0.0642295,2.03305,2.20226,-0.901636,-0.123719,-1.37071,0.0199491,-0.156623,2.00353,2.25925,0.0568467,0.757302,-0.311885,0.0199491,-0.22243,2.00737,2.81439,-0.207275,0.704769,0.0457461,0.0199491,-0.434074,1.61172,2.54576,-1.68522,0.0497139,-0.968911,0.0199645,-0.271339,2.24983,2.65141,-1.87306,0.395298,-0.625722,0.0199491,-0.681548,2.03278,2.37701,0.11276,0.621155,1.32045,0.256021,-0.681548,2.03278,2.37701,0.11276,0.621155,1.32045,0.256021,-0.681548,2.03278,2.37701,0.11276,0.621155,1.32045,0.256021,-0.681548,2.03278,2.37701,0.11276,0.621155,1.32045,0.256021,-0.681548,2.03278,2.37701,0.11276,0.621155,1.32045,0.256021,
2.1008,-0.953829,2.09937,2.87506,0.450797,0.599881,-1.39626,0.0199491,0.0623835,2.03306,2.20544,-0.901462,-0.123916,-1.37073,0.0199491,-0.158473,2.00353,2.26241,0.0568153,0.757098,-0.312127,0.0199491,-0.224237,2.00737,2.81755,-0.207253,0.705031,0.0456854,0.0199491,-0.435891,1.61174,2.54894,-1.68527,0.0497148,-0.968823,0.0199645,-0.273167,2.24987,2.65457,-1.87301,0.39511,-0.625736,0.0199491,-0.683398,2.03278,2.38022,0.112686,0.621276,1.32032,0.256021,-0.683398,2.03278,2.38022,0.112686,0.621276,1.32032,0.256021,-0.683398,2.03278,2.38022,0.112686,0.621276,1.32032,0.256021,-0.683398,2.03278,2.38022,0.112686,0.621276,1.32032,0.256021,-0.683398,2.03278,2.38022,0.112686,0.621276,1.32032,0.256021,
2.1109,-0.955607,2.09937,2.8783,0.450642,0.599987,-1.39619,0.0199491,0.0605378,2.03307,2.20861,-0.901291,-0.124109,-1.37075,0.0199491,-0.160323,2.00352,2.26557,0.0567868,0.756896,-0.312363,0.0199491,-0.226042,2.00737,2.82072,-0.207228,0.705295,0.0456296,0.0199491,-0.437708,1.61175,2.55212,-1.68531,0.0497164,-0.96874,0.0199645,-0.274994,2.24991,2.65774,-1.87295,0.394926,-0.625752,0.0199491,-0.685246,2.03279,2.38343,0.112615,0.621398,1.32018,0.256021,-0.685246,2.03279,2.38343,0.112615,0.621398,1.32018,0.256021,-0.685246,2.03279,2.38343,0.112615,0.621398,1.32018,0.256021,-0.685246,2.03279,2.38343,0.112615,0.621398,1.32018,0.256021,-0.685246,2.03279,2.38343,0.112615,0.621398,1.32018,0.256021,
2.121,-0.957381,2.09937,2.88155,0.450488,0.600094,-1.39612,0.0199491,0.0586926,2.03309,2.21179,-0.901122,-0.124298,-1.37076,0.0199491,-0.162172,2.00352,2.26873,0.0567608,0.756698,-0.312594,0.0199491,-0.227846,2.00737,2.82388,-0.207202,0.70556,0.045578,0.0199491,-0.439523,1.61177,2.5553,-1.68536,0.0497186,-0.968659,0.0199645,-0.276819,2.24996,2.66091,-1.8729,0.394744,-0.625772,0.0199491,-0.687094,2.03279,2.38663,0.112545,0.621521,1.32005,0.256021,-0.687094,2.03279,2.38663,0.112545,0.621521,1.32005,0.256021,-0.687094,2.03279,2.38663,0.112545,0.621521,1.32005,0.256021,-0.687094,2.03279,2.38663,0.112545,0.621521,1.32005,0.256021,-0.687094,2.03279,2.38663,0.112545,0.621521,1.32005,0.256021,
2.1311,-0.959153,2.09938,2.88481,0.450336,0.6002,-1.39604,0.0199491,0.0568477,2.0331,2.21497,-0.900956,-0.124484,-1.37078,0.0199491,-0.16402,2.00352,2.2719,0.0567371,0.756502,-0.312819,0.0199491,-0.229647,2.00737,2.82705,-0.207173,0.705827,0.04553,0.0199491,-0.441336,1.61179,2.55848,-1.6854,0.0497211,-0.968583,0.0199645,-0.278643,2.25,2.66408,-1.87284,0.394566,-0.625793,0.0199491,-0.688941,2.03279,2.38985,0.112478,0.621645,1.31993,0.256021,-0.688941,2.03279,2.38985,0.112478,0.621645,1.31993,0.256021,-0.688941,2.03279,2.38985,0.112478,0.621645,1.31993,0.256021,-0.688941,2.03279,2.38985,0.112478,0.621645,1.31993,0.256021,-0.688941,2.03279,2.38985,0.112478,0.621645,1.31993,0.256021,
2.1412,-0.960922,2.09938,2.88807,0.450185,0.600308,-1.39597,0.0199491,0.0550032,2.03311,2.21814,-0.900791,-0.124666,-1.3708,0.0199491,-0.165868,2.00351,2.27506,0.0567154,0.75631,-0.313039,0.0199491,-0.231447,2.00737,2.83022,-0.207144,0.706095,0.0454851,0.0199491,-0.443149,1.6118,2.56166,-1.68544,0.0497239,-0.96851,0.0199645,-0.280465,2.25004,2.66725,-1.87279,0.39439,-0.625818,0.0199491,-0.690787,2.03279,2.39306,0.112412,0.62177,1.31981,0.256021,-0.690787,2.03279,2.39306,0.112412,0.62177,1.31981,0.256021,-0.690787,2.03279,2.39306,0.112412,0.62177,1.31981,0.256021,-0.690787,2.03279,2.39306,0.112412,0.62177,1.31981,0.256021,-0.690787,2.03279,2.39306,0.112412,0.62177,1.31981,0.256021,
2.1513,-0.962544,2.09933,2.89135,0.453577,0.600117,-1.3942,0.0199491,0.0529387,2.03351,2.22173,-0.90213,-0.122884,-1.37019,0.0199491,-0.16782,2.00351,2.27875,0.0600028,0.75597,-0.309942,0.0199491,-0.233156,2.00737,2.83344,-0.206897,0.706972,0.0459344,0.0199491,-0.44492,1.6118,2.56426,-1.68686,0.0512307,-0.967911,0.0199645,-0.282346,2.25006,2.67066,-1.87496,0.397436,-0.626489,0.0199491,-0.692601,2.03286,2.39624,0.112273,0.622025,1.31927,0.256021,-0.692601,2.03286,2.39624,0.112273,0.622025,1.31927,0.256021,-0.692601,2.03286,2.39624,0.112273,0.622025,1.31927,0.256021,-0.692601,2.03286,2.39624,0.112273,0.622025,1.31927,0.256021,-0.692601,2.03286,2.39624,0.112273,0.622025,1.31927,0.256021,
2.1614,-0.964075,2.09962,2.89482,0.451058,0.600761,-1.3958,0.0199491,0.0511996,2.03362,2.22481,-0.902503,-0.122525,-1.37024,0.0199491,-0.169563,2.00359,2.28189,0.0598006,0.75622,-0.310479,0.0199491,-0.234564,2.00736,2.83666,-0.206762,0.709252,0.0464971,0.0199491,-0.445688,1.61229,2.56823,-1.68518,0.0479659,-0.970594,0.0199645,-0.283901,2.25041,2.67418,-1.87287,0.395193,-0.625016,0.0199491,-0.694305,2.03291,2.39952,0.112231,0.622241,1.31904,0.256021,-0.694305,2.03291,2.39952,0.112231,0.622241,1.31904,0.256021,-0.694305,2.03291,2.39952,0.112231,0.622241,1.31904,0.256021,-0.694305,2.03291,2.39952,0.112231,0.622241,1.31904,0.256021,-0.694305,2.03291,2.39952,0.112231,0.622241,1.31904,0.256021,
2.1715,-0.964908,2.09939,2.89766,0.453616,0.600562,-1.3942,0.0199491,0.0499666,2.03387,2.22709,-0.903017,-0.122803,-1.37026,0.0199491,-0.170761,2.00365,2.28425,0.0601918,0.755964,-0.310247,0.0199491,-0.234861,2.00738,2.83865,-0.20337,0.721809,0.0493716,0.0199491,-0.445891,1.61261,2.57099,-1.68345,0.045666,-0.973028,0.0199645,-0.284933,2.25058,2.6769,-1.87204,0.395122,-0.624558,0.0199491,-0.695487,2.03291,2.402,0.1124,0.622475,1.31931,0.256021,-0.695487,2.03291,2.402,0.1124,0.622475,1.31931,0.256021,-0.695487,2.03291,2.402,0.1124,0.622475,1.31931,0.256021,-0.695487,2.03291,2.402,0.1124,0.622475,1.31931,0.256021,-0.695487,2.03291,2.402,0.1124,0.622475,1.31931,0.256021,
2.1816,-0.964127,2.09889,2.89913,0.454183,0.601112,-1.39261,0.0199491,0.0499403,2.034,2.22739,-0.902305,-0.122765,-1.3701,0.0199491,-0.170748,2.00354,2.28467,0.0610275,0.756499,-0.308974,0.0199491,-0.234282,2.00738,2.83934,-0.202062,0.722709,0.0511136,0.0199491,-0.44552,1.61231,2.57122,-1.68289,0.045875,-0.97414,0.0199645,-0.284446,2.25049,2.67789,-1.87172,0.395481,-0.625383,0.0199491,-0.695351,2.03281,2.40298,0.112878,0.623445,1.32056,0.256021,-0.695351,2.03281,2.40298,0.112878,0.623445,1.32056,0.256021,-0.695351,2.03281,2.40298,0.112878,0.623445,1.32056,0.256021,-0.695351,2.03281,2.40298,0.112878,0.623445,1.32056,0.256021,-0.695351,2.03281,2.40298,0.112878,0.623445,1.32056,0.256021,
2.1917,-0.961696,2.09863,2.90006,0.455065,0.603426,-1.39061,0.0199491,0.0504218,2.03388,2.22539,-0.90329,-0.120322,-1.37175,0.0199491,-0.170139,2.00348,2.28323,0.061625,0.758839,-0.30819,0.0199491,-0.232676,2.00737,2.83839,-0.204064,0.716992,0.0493143,0.0199491,-0.444028,1.61216,2.57025,-1.68238,0.0454967,-0.97693,0.0199645,-0.282909,2.25014,2.67674,-1.87338,0.394677,-0.628776,0.0199491,-0.694415,2.03275,2.403,0.113284,0.626193,1.32148,0.256021,-0.694415,2.03275,2.403,0.113284,0.626193,1.32148,0.256021,-0.694415,2.03275,2.403,0.113284,0.626193,1.32148,0.256021,-0.694415,2.03275,2.403,0.113284,0.626193,1.32148,0.256021,-0.694415,2.03275,2.403,0.113284,0.626193,1.32148,0.256021,
2.2018,-0.958617,2.09888,2.90124,0.455721,0.607094,-1.38917,0.0199491,0.0508695,2.03375,2.22269,-0.903881,-0.117333,-1.37478,0.0199491,-0.169502,2.00354,2.28132,0.061636,0.762293,-0.308579,0.0199491,-0.230469,2.00735,2.83695,-0.207826,0.711664,0.0455573,0.0199491,-0.442129,1.61231,2.56947,-1.68174,0.0441457,-0.980638,0.0199645,-0.280906,2.25,2.67495,-1.87564,0.392869,-0.633019,0.0199491,-0.693325,2.03279,2.40308,0.113351,0.630064,1.32143,0.256021,-0.693325,2.03279,2.40308,0.113351,0.630064,1.32143,0.256021,-0.693325,2.03279,2.40308,0.113351,0.630064,1.32143,0.256021,-0.693325,2.03279,2.40308,0.113351,0.630064,1.32143,0.256021,-0.693325,2.03279,2.40308,0.113351,0.630064,1.32143,0.256021,
2.2119,-0.956057,2.09935,2.90291,0.456148,0.610753,-1.38823,0.0199491,0.050997,2.03371,2.22084,-0.90373,-0.115089,-1.37796,0.0199491,-0.169185,2.00365,2.28022,0.0612942,0.765581,-0.309653,0.0199491,-0.228418,2.00734,2.83609,-0.210774,0.711158,0.0421272,0.0199491,-0.440562,1.61263,2.56964,-1.681,0.0423679,-0.98408,0.0199645,-0.279255,2.25014,2.67388,-1.87743,0.39076,-0.636708,0.0199491,-0.692577,2.03288,2.40384,0.113179,0.633779,1.32076,0.256021,-0.692577,2.03288,2.40384,0.113179,0.633779,1.32076,0.256021,-0.692577,2.03288,2.40384,0.113179,0.633779,1.32076,0.256021,-0.692577,2.03288,2.40384,0.113179,0.633779,1.32076,0.256021,-0.692577,2.03288,2.40384,0.113179,0.633779,1.32076,0.256021,
2.222,-0.954277,2.09971,2.90517,0.457007,0.613799,-1.38707,0.0199491,0.050734,2.03377,2.2202,-0.903099,-0.113675,-1.38073,0.0199491,-0.169277,2.00376,2.28021,0.0609555,0.768347,-0.310704,0.0199491,-0.226796,2.00735,2.83613,-0.211907,0.715348,0.0401044,0.0199491,-0.439558,1.61294,2.57073,-1.68026,0.0407108,-0.987006,0.0199645,-0.2782,2.25044,2.67396,-1.87859,0.388968,-0.639688,0.0199491,-0.692297,2.03296,2.40542,0.112989,0.636965,1.32008,0.256021,-0.692297,2.03296,2.40542,0.112989,0.636965,1.32008,0.256021,-0.692297,2.03296,2.40542,0.112989,0.636965,1.32008,0.256021,-0.692297,2.03296,2.40542,0.112989,0.636965,1.32008,0.256021,-0.692297,2.03296,2.40542,0.112989,0.636965,1.32008,0.256021,
2.2321,-0.952855,2.09988,2.90801,0.45823,0.616485,-1.38541,0.0199491,0.05025,2.03388,2.22034,-0.902384,-0.112534,-1.38318,0.0199491,-0.169594,2.00383,2.28095,0.0608146,0.770916,-0.311356,0.0199491,-0.225365,2.00736,2.83686,-0.211733,0.721942,0.0392831,0.0199491,-0.438861,1.61314,2.5724,-1.67957,0.0393791,-0.989789,0.0199645,-0.277434,2.25074,2.67491,-1.87946,0.387589,-0.642447,0.0199491,-0.692258,2.03302,2.40765,0.112925,0.63994,1.31974,0.256021,-0.692258,2.03302,2.40765,0.112925,0.63994,1.31974,0.256021,-0.692258,2.03302,2.40765,0.112925,0.63994,1.31974,0.256021,-0.692258,2.03302,2.40765,0.112925,0.63994,1.31974,0.256021,-0.692258,2.03302,2.40765,0.112925,0.63994,1.31974,0.256021,
2.2422,-0.951198,2.09989,2.91135,0.459544,0.619349,-1.3833,0.0199491,0.0497852,2.03397,2.22067,-0.901779,-0.1111,-1.38568,0.0199491,-0.169874,2.00387,2.28194,0.0608898,0.773803,-0.311583,0.0199491,-0.223737,2.00738,2.83792,-0.211295,0.72841,0.0388496,0.0199491,-0.43806,1.61325,2.57429,-1.67898,0.0383127,-0.992932,0.0199645,-0.276501,2.25096,2.67626,-1.88043,0.386359,-0.645571,0.0199491,-0.692134,2.03304,2.41032,0.113024,0.643211,1.31981,0.256021,-0.692134,2.03304,2.41032,0.113024,0.643211,1.31981,0.256021,-0.692134,2.03304,2.41032,0.113024,0.643211,1.31981,0.256021,-0.692134,2.03304,2.41032,0.113024,0.643211,1.31981,0.256021,-0.692134,2.03304,2.41032,0.113024,0.643211,1.31981,0.256021,
2.2523,-0.948909,2.09987,2.91519,0.460525,0.622908,-1.38099,0.0199491,0.0494553,2.03402,2.22077,-0.901361,-0.108986,-1.38864,0.0199491,-0.169982,2.00388,2.28286,0.0610914,0.777429,-0.311572,0.0199491,-0.221645,2.00739,2.83904,-0.21154,0.733222,0.0379477,0.0199491,-0.436888,1.61331,2.57626,-1.67848,0.0373249,-0.996821,0.0199645,-0.275105,2.25107,2.67763,-1.88182,0.384966,-0.64951,0.0199491,-0.691736,2.03305,2.4133,0.113247,0.647199,1.32014,0.256021,-0.691736,2.03305,2.4133,0.113247,0.647199,1.32014,0.256021,-0.691736,2.03305,2.4133,0.113247,0.647199,1.32014,0.256021,-0.691736,2.03305,2.4133,0.113247,0.647199,1.32014,0.256021,-0.691736,2.03305,2.4133,0.113247,0.647199,1.32014,0.256021,
2.2624,-0.945978,2.09993,2.91959,0.461083,0.62735,-1.37868,0.0199491,0.0491903,2.03401,2.22065,-0.901048,-0.106168,-1.39226,0.0199491,-0.169978,2.00391,2.28373,0.0612943,0.781913,-0.311571,0.0199491,-0.219073,2.00739,2.84021,-0.212793,0.736573,0.0362092,0.0199491,-0.435355,1.61338,2.57842,-1.67804,0.0362298,-1.00154,0.0199645,-0.273248,2.25111,2.67898,-1.88371,0.383244,-0.65433,0.0199491,-0.691106,2.03306,2.41667,0.113518,0.652027,1.32052,0.256021,-0.691106,2.03306,2.41667,0.113518,0.652027,1.32052,0.256021,-0.691106,2.03306,2.41667,0.113518,0.652027,1.32052,0.256021,-0.691106,2.03306,2.41667,0.113518,0.652027,1.32052,0.256021,-0.691106,2.03306,2.41667,0.113518,0.652027,1.32052,0.256021,
2.2725,-0.942727,2.1001,2.92464,0.461275,0.632452,-1.37648,0.0199491,0.0488259,2.034,2.22061,-0.900798,-0.102894,-1.39646,0.0199491,-0.17003,2.00395,2.28481,0.0614632,0.787004,-0.31167,0.0199491,-0.216232,2.00738,2.84161,-0.214616,0.740062,0.0339062,0.0199491,-0.433636,1.61352,2.58103,-1.67755,0.0348643,-1.00698,0.0199645,-0.27119,2.25115,2.68054,-1.88586,0.381213,-0.659737,0.0199491,-0.690443,2.03309,2.42055,0.113796,0.65745,1.32084,0.256021,-0.690443,2.03309,2.42055,0.113796,0.65745,1.32084,0.256021,-0.690443,2.03309,2.42055,0.113796,0.65745,1.32084,0.256021,-0.690443,2.03309,2.42055,0.113796,0.65745,1.32084,0.256021,-0.690443,2.03309,2.42055,0.113796,0.65745,1.32084,0.256021,
2.2826,-0.939487,2.1002,2.93036,0.462892,0.637455,-1.37346,0.0199491,0.0483014,2.03393,2.22104,-0.902457,-0.0987057,-1.401,0.0199491,-0.170225,2.00409,2.28647,0.0617215,0.79224,-0.311758,0.0199491,-0.213409,2.00738,2.8435,-0.21613,0.744909,0.0316903,0.0199491,-0.431126,1.61408,2.58479,-1.67607,0.0315339,-1.01515,0.0199645,-0.269242,2.2512,2.68265,-1.88835,0.379469,-0.665459,0.0199491,-0.68989,2.03316,2.42507,0.11419,0.662989,1.32119,0.256021,-0.68989,2.03316,2.42507,0.11419,0.662989,1.32119,0.256021,-0.68989,2.03316,2.42507,0.11419,0.662989,1.32119,0.256021,-0.68989,2.03316,2.42507,0.11419,0.662989,1.32119,0.256021,-0.68989,2.03316,2.42507,0.11419,0.662989,1.32119,0.256021,
2.2927,-0.936222,2.10038,2.93693,0.464821,0.642969,-1.37023,0.0199491,0.0473991,2.03401,2.22191,-0.90174,-0.0953806,-1.40589,0.0199491,-0.170752,2.00421,2.28861,0.061781,0.798051,-0.312115,0.0199491,-0.210609,2.00739,2.84586,-0.217678,0.751011,0.0292715,0.0199491,-0.429322,1.61445,2.58895,-1.67532,0.0292852,-1.02221,0.0199645,-0.267407,2.25141,2.68527,-1.89043,0.376951,-0.671331,0.0199491,-0.689581,2.03323,2.43033,0.114476,0.669062,1.32134,0.256021,-0.689581,2.03323,2.43033,0.114476,0.669062,1.32134,0.256021,-0.689581,2.03323,2.43033,0.114476,0.669062,1.32134,0.256021,-0.689581,2.03323,2.43033,0.114476,0.669062,1.32134,0.256021,-0.689581,2.03323,2.43033,0.114476,0.669062,1.32134,0.256021,
2.3028,-0.933044,2.10066,2.94423,0.465514,0.649036,-1.36759,0.0199491,0.046146,2.03405,2.22322,-0.900903,-0.0918983,-1.41106,0.0199491,-0.1716,2.00429,2.29128,0.0618083,0.804243,-0.312467,0.0199491,-0.207894,2.00739,2.84871,-0.219352,0.757856,0.0266707,0.0199491,-0.428092,1.61467,2.5935,-1.67506,0.0278318,-1.0286,0.0199645,-0.265742,2.25161,2.68841,-1.89269,0.37431,-0.677618,0.0199491,-0.68952,2.03329,2.4363,0.114756,0.675502,1.32153,0.256021,-0.68952,2.03329,2.4363,0.114756,0.675502,1.32153,0.256021,-0.68952,2.03329,2.4363,0.114756,0.675502,1.32153,0.256021,-0.68952,2.03329,2.4363,0.114756,0.675502,1.32153,0.256021,-0.68952,2.03329,2.4363,0.114756,0.675502,1.32153,0.256021,
2.3129,-0.929951,2.10095,2.95228,0.465605,0.655462,-1.36513,0.0199491,0.0445696,2.03406,2.22502,-0.900304,-0.0880294,-1.41644,0.0199491,-0.172745,2.00435,2.29449,0.0619079,0.810746,-0.312675,0.0199491,-0.205319,2.00739,2.85213,-0.221277,0.764325,0.0239482,0.0199491,-0.427102,1.61484,2.59861,-1.67488,0.0265238,-1.0352,0.0199645,-0.264224,2.25174,2.69213,-1.89513,0.371697,-0.684235,0.0199491,-0.689689,2.03333,2.44297,0.11511,0.682234,1.32187,0.256021,-0.689689,2.03333,2.44297,0.11511,0.682234,1.32187,0.256021,-0.689689,2.03333,2.44297,0.11511,0.682234,1.32187,0.256021,-0.689689,2.03333,2.44297,0.11511,0.682234,1.32187,0.256021,-0.689689,2.03333,2.44297,0.11511,0.682234,1.32187,0.256021,
