time,0_rod(payload_bars compound_ryt8pu).X,0_rod(payload_bars compound_ryt8pu).Y,0_rod(payload_bars compound_ryt8pu).Z,0_rod(payload_bars compound_ryt8pu).Euler1,0_rod(payload_bars compound_ryt8pu).Euler2,0_rod(payload_bars compound_ryt8pu).Euler3,0_rod(payload_bars compound_ryt8pu).mass,1_rod(payload_bars compound_ryt8pu).X,1_rod(payload_bars compound_ryt8pu).Y,1_rod(payload_bars compound_ryt8pu).Z,1_rod(payload_bars compound_ryt8pu).Euler1,1_rod(payload_bars compound_ryt8pu).Euler2,1_rod(payload_bars compound_ryt8pu).Euler3,1_rod(payload_bars compound_ryt8pu).mass,2_rod(payload_bars compound_ryt8pu).X,2_rod(payload_bars compound_ryt8pu).Y,2_rod(payload_bars compound_ryt8pu).Z,2_rod(payload_bars compound_ryt8pu).Euler1,2_rod(payload_bars compound_ryt8pu).Euler2,2_rod(payload_bars compound_ryt8pu).Euler3,2_rod(payload_bars compound_ryt8pu).mass,3_rod(payload_bars compound_ryt8pu).X,3_rod(payload_bars compound_ryt8pu).Y,3_rod(payload_bars compound_ryt8pu).Z,3_rod(payload_bars compound_ryt8pu).Euler1,3_rod(payload_bars compound_ryt8pu).Euler2,3_rod(payload_bars compound_ryt8pu).Euler3,3_rod(payload_bars compound_ryt8pu).mass,4_rod(payload_bars compound_ryt8pu).X,4_rod(payload_bars compound_ryt8pu).Y,4_rod(payload_bars compound_ryt8pu).Z,4_rod(payload_bars compound_ryt8pu).Euler1,4_rod(payload_bars compound_ryt8pu).Euler2,4_rod(payload_bars compound_ryt8pu).Euler3,4_rod(payload_bars compound_ryt8pu).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
2.5755,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.38155,93.0401,-4.25512,0.144011,-1.22471,-2.68699,0.199491,0.407555,92.9659,2.8,-0.0432274,-1.31926,-2.52061,0.199491,-0.300685,92.3472,0.265128,0.0803063,-1.35123,-1.05939,0.199491,-2.09449,94.8623,1.12106,0.0857507,-1.35251,-1.08274,0.199491,-2.52564,93.169,1.00977,-1.76084,-0.0524343,1.30864,0.199645,0.389967,95.0359,-0.671156,-1.78737,-0.038102,1.33451,0.199491,
2.5856,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.33589,92.978,-4.17467,0.118348,-1.25999,-2.65867,0.199491,0.383565,92.96,2.80823,-0.158077,-1.36507,-2.40723,0.199491,-0.31701,92.3438,0.319579,-0.242553,-1.29278,-0.74202,0.199491,-2.08089,94.8026,1.13834,-0.16839,-1.31618,-0.836892,0.199491,-2.52412,93.1417,1.01422,-1.84701,-0.0828881,1.32151,0.199645,0.367768,94.9903,-0.619876,-1.69605,-0.0208759,1.34043,0.199491,
2.5957,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.29287,92.9098,-4.09571,0.103212,-1.28324,-2.64019,0.199491,0.362159,92.9427,2.82071,-0.259507,-1.39688,-2.30709,0.199491,-0.330378,92.3252,0.373905,-0.274602,-1.28971,-0.707792,0.199491,-2.06584,94.7386,1.15596,0.128761,-1.36806,-1.12923,0.199491,-2.52316,93.1059,1.018,-1.70835,-0.0548643,1.319,0.199645,0.351825,94.9379,-0.565041,-1.81965,-0.0524822,1.35338,0.199491,
2.6058,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.2502,92.8354,-4.02246,0.149057,-1.27197,-2.68106,0.199491,0.347396,92.9158,2.83966,-0.450445,-1.42979,-2.12006,0.199491,-0.340481,92.2937,0.427073,0.200228,-1.37977,-1.16861,0.199491,-2.04818,94.6762,1.17371,0.605876,-1.39321,-1.60548,0.199491,-2.52205,93.0632,1.02254,-1.73091,-0.0671751,1.32772,0.199645,0.34199,94.8759,-0.508065,-1.80723,-0.0522363,1.36075,0.199491,
2.6159,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.20454,92.7533,-3.95231,0.0574054,-1.32654,-2.59228,0.199491,0.339596,92.8789,2.86562,-0.309333,-1.42603,-2.26391,0.199491,-0.345599,92.2466,0.475228,0.0795278,-1.37445,-1.05128,0.199491,-2.03348,94.6208,1.19148,0.023785,-1.37116,-1.04406,0.199491,-2.52261,93.0146,1.02945,-1.81036,-0.0913411,1.34222,0.199645,0.344455,94.8075,-0.454149,-1.72999,-0.0389635,1.36458,0.199491,
2.626,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.15799,92.6605,-3.89009,-0.47178,-1.43156,-2.07395,0.199491,0.336703,92.8345,2.90656,-0.509658,-1.45442,-2.07173,0.199491,-0.345797,92.1841,0.515047,-0.247453,-1.32204,-0.735657,0.199491,-2.02085,94.5784,1.20316,0.0785293,-1.38341,-1.1101,0.199491,-2.52303,92.9587,1.03968,-1.69169,-0.0682262,1.34173,0.199645,0.358778,94.7288,-0.407076,-1.85308,-0.0687421,1.37725,0.199491,
2.6361,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.1163,92.5534,-3.84209,-0.101493,-1.3888,-2.44399,0.199491,0.340532,92.7824,2.9591,-0.41726,-1.45813,-2.17302,0.199491,-0.339625,92.1056,0.552949,0.224171,-1.39688,-1.20417,0.199491,-2.01034,94.5483,1.20816,0.734994,-1.40399,-1.77291,0.199491,-2.52283,92.8975,1.05402,-1.83947,-0.10417,1.36502,0.199645,0.389674,94.6463,-0.364176,-1.76137,-0.0563666,1.37711,0.199491,
2.6462,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.07759,92.4344,-3.80599,0.10498,-1.33195,-2.65378,0.199491,0.34757,92.7235,3.02556,-0.292923,-1.4618,-2.30803,0.199491,-0.323445,92.0073,0.585425,0.230107,-1.40042,-1.22008,0.199491,-1.99959,94.528,1.21059,-0.0263067,-1.38535,-1.03968,0.199491,-2.52614,92.8327,1.06989,-1.71613,-0.0824766,1.36441,0.199645,0.433167,94.5583,-0.331085,-1.84643,-0.0792002,1.38834,0.199491,
2.6563,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.03943,92.311,-3.78242,0.207145,-1.28186,-2.76389,0.199491,0.359375,92.6556,3.10552,-0.174849,-1.46557,-2.43945,0.199491,-0.303345,91.8926,0.615302,-0.197632,-1.35264,-0.812541,0.199491,-1.98492,94.5106,1.20834,0.223653,-1.40899,-1.30495,0.199491,-2.53139,92.765,1.09114,-1.8149,-0.104762,1.38519,0.199645,0.48847,94.4635,-0.29877,-1.82962,-0.0832629,1.39176,0.199491,
2.6664,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.00172,92.1842,-3.76437,0.260436,-1.24015,-2.82861,0.199491,0.372448,92.5759,3.19158,-0.164669,-1.48272,-2.46651,0.199491,-0.277849,91.7651,0.647275,0.100964,-1.39832,-1.12147,0.199491,-1.96465,94.4954,1.20626,1.02758,-1.39215,-2.1208,0.199491,-2.53589,92.6962,1.11522,-1.86154,-0.113957,1.40192,0.199645,0.556323,94.3627,-0.268089,-1.78739,-0.0810924,1.39291,0.199491,
2.6765,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.962881,92.0529,-3.75157,0.229857,-1.27077,-2.81649,0.199491,0.386412,92.4873,3.28012,-0.39323,-1.51596,-2.25749,0.199491,-0.253192,91.626,0.681271,0.668267,-1.41719,-1.70007,0.199491,-1.93507,94.4823,1.20606,0.76785,-1.4155,-1.88783,0.199491,-2.54044,92.6238,1.13676,-1.74843,-0.0962052,1.40061,0.199645,0.63441,94.2517,-0.235023,-1.85962,-0.0987557,1.40379,0.199491,
2.6866,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.920909,91.9151,-3.73806,0.176485,-1.31577,-2.78439,0.199491,0.401958,92.3902,3.36805,-2.04643,-1.51856,-0.626366,0.199491,-0.230008,91.4814,0.714939,0.290267,-1.41767,-1.34705,0.199491,-1.89833,94.4694,1.20495,0.0420759,-1.4174,-1.19564,0.199491,-2.54119,92.5495,1.15962,-1.83059,-0.110653,1.41971,0.199645,0.718766,94.1282,-0.203632,-1.89078,-0.10809,1.41159,0.199491,
2.6967,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.878514,91.7695,-3.72288,0.141937,-1.34354,-2.77205,0.199491,0.418454,92.2871,3.45263,-2.50665,-1.47221,-0.189178,0.199491,-0.207989,91.3304,0.750067,-0.137205,-1.39048,-0.947786,0.199491,-1.85097,94.4526,1.2009,-0.230855,-1.40186,-0.953635,0.199491,-2.54,92.4742,1.18021,-1.96398,-0.129775,1.4462,0.199645,0.808752,93.9949,-0.173262,-1.86804,-0.108557,1.41385,0.199491,
2.7068,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.837375,91.6162,-3.70676,0.157286,-1.33976,-2.81018,0.199491,0.435803,92.1805,3.53636,-2.66658,-1.47597,-0.0534895,0.199491,-0.188654,91.1731,0.786106,0.031461,-1.41335,-1.13858,0.199491,-1.7892,94.4271,1.19209,0.133808,-1.43517,-1.34316,0.199491,-2.53625,92.4008,1.19578,-1.91244,-0.124856,1.45008,0.199645,0.902749,93.8521,-0.142537,-1.87845,-0.114768,1.41944,0.199491,
2.7169,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.795403,91.456,-3.68806,0.202368,-1.30779,-2.87903,0.199491,0.453812,92.0697,3.61747,-2.93446,-1.52085,0.188066,0.199491,-0.171794,91.0113,0.822423,0.768368,-1.42365,-1.89445,0.199491,-1.71524,94.3937,1.17886,0.899645,-1.42117,-2.13326,0.199491,-2.52871,92.3289,1.20892,-1.84065,-0.118979,1.45182,0.199645,0.998584,93.698,-0.113042,-1.94008,-0.128513,1.43136,0.199491,
2.727,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.751305,91.2883,-3.66402,0.22443,-1.28466,-2.92791,0.199491,0.471623,91.9549,3.69195,2.14177,-1.54643,1.36616,0.199491,-0.158849,90.8474,0.859238,0.874292,-1.41917,-2.02813,0.199491,-1.63104,94.3543,1.16312,1.20752,-1.37635,-2.47005,0.199491,-2.51607,92.258,1.21903,-1.96116,-0.134995,1.47728,0.199645,1.09878,93.5331,-0.0849587,-1.9871,-0.139606,1.44247,0.199491,
2.7371,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.703775,91.1161,-3.63374,0.215035,-1.29502,-2.9493,0.199491,0.488768,91.8358,3.76008,2.19418,-1.5312,1.28282,0.199491,-0.149343,90.6852,0.896359,0.224669,-1.43711,-1.41616,0.199491,-1.53478,94.3092,1.14537,1.0809,-1.40481,-2.38086,0.199491,-2.49472,92.1907,1.22715,-2.05008,-0.144801,1.49987,0.199645,1.19964,93.3555,-0.0581159,-1.98302,-0.143512,1.447,0.199491,
2.7472,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.653491,90.9421,-3.59757,0.163144,-1.35815,-2.93273,0.199491,0.504966,91.7142,3.81994,2.19245,-1.51584,1.251,0.199491,-0.146345,90.5266,0.935008,0.502446,-1.44149,-1.72556,0.199491,-1.42224,94.2533,1.12673,0.178158,-1.4633,-1.52155,0.199491,-2.46617,92.1297,1.23145,-1.97678,-0.143018,1.49874,0.199645,1.30387,93.1684,-0.0309259,-2.02718,-0.152848,1.4589,0.199491,
2.7573,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.60236,90.7693,-3.55746,0.11599,-1.41016,-2.92323,0.199491,0.52062,91.5922,3.87123,1.62119,-1.50182,1.78475,0.199491,-0.147056,90.3753,0.974816,1.07368,-1.40162,-2.3283,0.199491,-1.29486,94.1818,1.10782,0.143684,-1.47064,-1.52605,0.199491,-2.42491,92.0789,1.23231,-2.08428,-0.153104,1.52376,0.199645,1.40729,92.9727,-0.00246658,-2.09562,-0.163355,1.47563,0.199491,
2.7674,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.549377,90.5981,-3.51158,0.173251,-1.37222,-3.01979,0.199491,0.535211,91.4705,3.90994,1.68189,-1.48827,1.68426,0.199491,-0.152388,90.2388,1.015,0.521694,-1.45044,-1.82245,0.199491,-1.15239,94.0986,1.0907,1.12716,-1.40653,-2.54478,0.199491,-2.36764,92.0384,1.231,-2.11062,-0.157581,1.53695,0.199645,1.50811,92.7675,0.0273927,-2.08832,-0.165225,1.48117,0.199491,
2.7775,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.494201,90.4327,-3.45565,0.195692,-1.35365,-3.08625,0.199491,0.548128,91.3516,3.93236,1.93041,-1.47312,1.39348,0.199491,-0.164238,90.1218,1.05611,0.92428,-1.42815,-2.26594,0.199491,-0.993853,94.0028,1.07598,1.21572,-1.38438,-2.67612,0.199491,-2.29454,92.0104,1.22414,-2.12393,-0.162153,1.54696,0.199645,1.60889,92.5574,0.0593708,-2.17471,-0.173764,1.50322,0.199491,
2.7876,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.434425,90.2773,-3.38764,0.201264,-1.43152,-3.14038,0.199491,0.56032,91.2419,3.94003,1.69711,-1.46047,1.57859,0.199491,-0.178369,90.0307,1.09343,1.08427,-1.40724,-2.47249,0.199491,-0.822954,93.8936,1.06157,0.78748,-1.47204,-2.29983,0.199491,-2.19945,92.0008,1.21374,-2.2248,-0.167197,1.57156,0.199645,1.70036,92.3456,0.0925332,-2.20034,-0.176968,1.5154,0.199491,
2.7977,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.372038,90.133,-3.30418,0.271897,-1.46572,3.02021,0.199491,0.572474,91.1472,3.92828,1.5347,-1.44513,1.68922,0.199491,-0.194174,89.9716,1.128,0.776491,-1.45547,-2.21935,0.199491,-0.641195,93.7743,1.04708,0.732595,-1.48648,-2.29573,0.199491,-2.08619,92.0105,1.19475,-2.21426,-0.172311,1.57741,0.199645,1.78481,92.1388,0.124771,-2.25407,-0.181208,1.53377,0.199491,
2.8078,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.311247,90.0051,-3.20601,0.313454,-1.45215,2.92382,0.199491,0.582631,91.0708,3.89765,1.35072,-1.42761,1.81768,0.199491,-0.208213,89.9497,1.15702,1.22372,-1.37386,-2.71684,0.199491,-0.454482,93.6522,1.03303,1.25225,-1.38271,-2.86413,0.199491,-1.94818,92.0382,1.16828,-2.32964,-0.175044,1.60534,0.199645,1.8586,91.9439,0.159739,-2.31937,-0.184862,1.5549,0.199491,
2.8179,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.249927,89.9048,-3.0921,0.646942,-1.5048,2.53492,0.199491,0.592195,91.0204,3.84886,1.1955,-1.40917,1.91503,0.199491,-0.216578,89.9702,1.17844,0.967454,-1.45368,-2.52059,0.199491,-0.268608,93.5308,1.02263,1.31063,-1.33787,-2.97564,0.199491,-1.79389,92.0888,1.13496,-2.34112,-0.179707,1.61505,0.199645,1.92022,91.775,0.195902,-2.37487,-0.187,1.57448,0.199491,
2.828,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.192766,89.8433,-2.97799,1.58538,-1.51968,1.54316,0.199491,0.603663,91.0035,3.78537,1.1455,-1.39622,1.90856,0.199491,-0.216646,90.0377,1.19744,1.26472,-1.36816,-2.8704,0.199491,-0.0932791,93.4228,1.01963,1.26272,-1.42153,-2.98292,0.199491,-1.62756,92.163,1.0944,-2.44359,-0.179673,1.64025,0.199645,1.96796,91.6454,0.235099,-2.42441,-0.187598,1.59381,0.199491,
2.8381,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.148931,89.837,-2.88074,1.6246,-1.5036,1.45688,0.199491,0.61679,91.0242,3.71776,1.1551,-1.38966,1.84671,0.199491,-0.204367,90.1525,1.21611,1.22207,-1.42089,-2.88047,0.199491,0.0648577,93.3473,1.03062,1.34309,-1.29925,-3.11335,0.199491,-1.46528,92.2599,1.05315,-2.47043,-0.183301,1.65023,0.199645,2.0103,91.5716,0.278615,-2.49832,-0.182874,1.61813,0.199491,
2.8482,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.115995,89.8938,-2.82933,1.91726,-1.47526,1.12938,0.199491,0.634766,91.0847,3.66164,1.24092,-1.38879,1.71741,0.199491,-0.184669,90.3043,1.24404,1.28668,-1.41801,-2.9869,0.199491,0.198466,93.3305,1.05979,1.36675,-1.3567,3.10068,0.199491,-1.32865,92.3786,1.01484,-2.51763,-0.185552,1.66033,0.199645,2.05335,91.5623,0.327599,-2.54872,-0.17391,1.6382,0.199491,
2.8583,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.0860505,90.01,-2.83906,1.87564,-1.4522,1.14766,0.199491,0.662332,91.1786,3.63616,1.31919,-1.38958,1.60607,0.199491,-0.162305,90.473,1.28425,1.35766,-1.36909,-3.08648,0.199491,0.304785,93.3913,1.10361,1.36594,-1.27815,3.06063,0.199491,-1.2386,92.5204,0.992525,-2.56985,-0.186102,1.66729,0.199645,2.09975,91.6135,0.374575,-2.57547,-0.160506,1.6534,0.199491,
2.8684,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.0165313,90.1467,-2.86919,2.11356,-1.41619,0.881625,0.199491,0.678496,91.3004,3.65741,1.63809,-1.38533,1.27194,0.199491,-0.148394,90.621,1.31137,1.34568,-1.42237,-3.09526,0.199491,0.373832,93.5453,1.13426,1.40885,-1.38622,2.99664,0.199491,-1.18793,92.6951,1.01241,-2.54936,-0.184987,1.659,0.199645,2.14909,91.6918,0.390373,-2.58902,-0.152571,1.6613,0.199491,
2.8785,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.0372502,90.2924,-2.95117,2.52695,-1.27237,0.451602,0.199491,0.6686,91.435,3.74035,1.30206,-1.40448,1.5865,0.199491,-0.136681,90.7454,1.32864,1.34068,-1.41055,-3.11301,0.199491,0.450444,93.7455,1.14878,1.34221,-1.28693,3.05602,0.199491,-1.15075,92.8628,1.07831,-2.61711,-0.166759,1.67078,0.199645,2.22687,91.7618,0.390922,-2.66373,-0.138514,1.6729,0.199491,
2.8886,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.0648366,90.4509,-3.06095,1.53127,-1.43995,1.40539,0.199491,0.64775,91.5624,3.841,1.62934,-1.40351,1.25002,0.199491,-0.128291,90.8232,1.35514,1.33441,-1.41373,-3.1311,0.199491,0.530862,93.9639,1.18204,1.40708,-1.42882,2.99427,0.199491,-1.1233,93.0338,1.13809,-2.574,-0.159038,1.65929,0.199645,2.34048,91.8403,0.405743,-2.68052,-0.127984,1.67312,0.199491,
2.8987,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.108397,90.6132,-3.18275,0.324949,-1.33443,2.57261,0.199491,0.638471,91.6888,3.9583,1.41155,-1.4124,1.45429,0.199491,-0.125144,90.8748,1.38719,1.3168,-1.43512,-3.1358,0.199491,0.588702,94.1619,1.20899,1.43577,-1.4748,2.96336,0.199491,-1.10168,93.2177,1.20573,-2.61828,-0.141526,1.66383,0.199645,2.44752,91.9257,0.40778,-2.61818,-0.125991,1.66356,0.199491,
2.9088,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.162192,90.7681,-3.30004,0.636371,-1.41353,2.24558,0.199491,0.631926,91.8093,4.08019,0.352603,-1.31093,2.4852,0.199491,-0.130732,90.9264,1.40436,1.29526,-1.41944,-3.12916,0.199491,0.641385,94.349,1.23676,1.36241,-1.44812,3.03333,0.199491,-1.08333,93.4011,1.28044,-2.67254,-0.123298,1.66949,0.199645,2.54468,92.012,0.40607,-2.56288,-0.124523,1.6535,0.199491,
2.9189,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.206804,90.9138,-3.4072,2.16861,-1.38373,0.707543,0.199491,0.624601,91.9299,4.18881,0.197857,-1.25244,2.62785,0.199491,-0.129172,90.9751,1.42309,1.27745,-1.40501,-3.12787,0.199491,0.687695,94.5368,1.26915,1.31774,-1.40322,3.07768,0.199491,-1.07427,93.571,1.34511,-2.67422,-0.110165,1.66812,0.199645,2.64871,92.0883,0.400628,-2.60781,-0.114591,1.65795,0.199491,
2.929,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.247835,91.0497,-3.49958,2.4344,-1.28118,0.433685,0.199491,0.613649,92.051,4.28798,0.464435,-1.35343,2.36598,0.199491,-0.127415,91.0303,1.42902,1.2673,-1.43413,-3.13169,0.199491,0.721178,94.7256,1.29769,1.28086,-1.36139,3.11731,0.199491,-1.0545,93.7217,1.40355,-2.61548,-0.101573,1.66487,0.199645,2.74123,92.1683,0.398205,-2.72379,-0.100712,1.66797,0.199491,
2.9391,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.290471,91.1798,-3.57084,1.86208,-1.42675,0.984309,0.199491,0.610912,92.1687,4.36765,0.696193,-1.39617,2.13778,0.199491,-0.122701,91.104,1.43877,1.26253,-1.43219,-3.13366,0.199491,0.750845,94.9047,1.30667,1.2743,-1.39499,3.1301,0.199491,-1.04584,93.8633,1.457,-2.66083,-0.0851763,1.67118,0.199645,2.80425,92.2614,0.396436,-2.61982,-0.105092,1.65751,0.199491,
2.9492,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.324217,91.3037,-3.61455,0.548267,-1.40853,2.28431,0.199491,0.607907,92.2709,4.41811,1.26139,-1.43147,1.57959,0.199491,-0.11155,91.1966,1.44955,1.27319,-1.42287,3.13652,0.199491,0.786394,95.0894,1.30744,1.27524,-1.50186,3.13689,0.199491,-1.03725,93.9785,1.49415,-2.67809,-0.0742744,1.67192,0.199645,2.84248,92.3599,0.411456,-2.70529,-0.0912844,1.66552,0.199491,
2.9593,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.351411,91.4133,-3.63047,1.21716,-1.44611,1.62413,0.199491,0.616802,92.3614,4.44488,1.00274,-1.43692,1.83689,0.199491,-0.093817,91.3002,1.45228,1.30425,-1.45914,3.10748,0.199491,0.818604,95.2634,1.30947,1.30329,-1.44561,3.10481,0.199491,-1.03283,94.0675,1.51017,-2.63449,-0.0714758,1.66915,0.199645,2.8692,92.4631,0.441477,-2.61193,-0.0976461,1.65352,0.199491,
2.9694,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.390801,91.5252,-3.61282,1.83513,-1.4308,1.0124,0.199491,0.639485,92.4529,4.46488,1.45192,-1.44198,1.39172,0.199491,-0.0795847,91.3842,1.45297,1.32786,-1.45364,3.08842,0.199491,0.845064,95.3747,1.32563,1.32233,-1.43123,3.07962,0.199491,-1.04224,94.1756,1.5036,-2.72426,-0.0598158,1.67342,0.199645,2.89258,92.5666,0.45436,-2.62056,-0.0917732,1.65414,0.199491,
2.9795,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.415302,91.6426,-3.58118,0.795744,-1.44904,2.04838,0.199491,0.656467,92.5377,4.4725,1.5306,-1.43708,1.31285,0.199491,-0.061743,91.4583,1.45406,1.3534,-1.4274,3.06468,0.199491,0.870709,95.4446,1.33153,1.90613,-1.54508,2.49339,0.199491,-1.02404,94.2676,1.484,-2.5938,-0.0709002,1.66571,0.199645,2.90613,92.6786,0.488533,-2.7286,-0.0804799,1.65923,0.199491,
