time,0_rod(payload_bars compound_mG722N).X,0_rod(payload_bars compound_mG722N).Y,0_rod(payload_bars compound_mG722N).Z,0_rod(payload_bars compound_mG722N).Euler1,0_rod(payload_bars compound_mG722N).Euler2,0_rod(payload_bars compound_mG722N).Euler3,0_rod(payload_bars compound_mG722N).mass,1_rod(payload_bars compound_mG722N).X,1_rod(payload_bars compound_mG722N).Y,1_rod(payload_bars compound_mG722N).Z,1_rod(payload_bars compound_mG722N).Euler1,1_rod(payload_bars compound_mG722N).Euler2,1_rod(payload_bars compound_mG722N).Euler3,1_rod(payload_bars compound_mG722N).mass,2_rod(payload_bars compound_mG722N).X,2_rod(payload_bars compound_mG722N).Y,2_rod(payload_bars compound_mG722N).Z,2_rod(payload_bars compound_mG722N).Euler1,2_rod(payload_bars compound_mG722N).Euler2,2_rod(payload_bars compound_mG722N).Euler3,2_rod(payload_bars compound_mG722N).mass,3_rod(payload_bars compound_mG722N).X,3_rod(payload_bars compound_mG722N).Y,3_rod(payload_bars compound_mG722N).Z,3_rod(payload_bars compound_mG722N).Euler1,3_rod(payload_bars compound_mG722N).Euler2,3_rod(payload_bars compound_mG722N).Euler3,3_rod(payload_bars compound_mG722N).mass,4_rod(payload_bars compound_mG722N).X,4_rod(payload_bars compound_mG722N).Y,4_rod(payload_bars compound_mG722N).Z,4_rod(payload_bars compound_mG722N).Euler1,4_rod(payload_bars compound_mG722N).Euler2,4_rod(payload_bars compound_mG722N).Euler3,4_rod(payload_bars compound_mG722N).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
26.0176,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24113,5.11897,-1.00963,3.11015,-0.0319297,-0.779014,0.199491,-1.90429,5.01601,-0.433342,3.13414,-0.0369697,-0.809632,0.199491,0.666432,5.0645,-1.29982,3.14121,-0.0514646,0.79621,0.199491,0.464496,7.4294,0.915325,3.11934,-0.0781397,0.734057,0.199491,0.557286,7.47937,-0.970602,2.93706,1.48282,1.34472,0.199645,1.58949,4.63754,1.42336,2.49468,1.47978,0.915546,0.199491,
26.0277,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24124,5.11916,-1.00983,3.11044,-0.032268,-0.778967,0.199491,-1.90304,5.0174,-0.434783,3.13361,-0.036804,-0.809215,0.199491,0.666682,5.06434,-1.3,3.14146,-0.0511403,0.796242,0.199491,0.463941,7.42888,0.911317,3.119,-0.0782622,0.734623,0.199491,0.557646,7.47947,-0.970916,2.94178,1.48294,1.34946,0.199645,1.58924,4.6396,1.42215,2.49348,1.47998,0.914701,0.199491,
26.0378,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24137,5.1194,-1.0101,3.1109,-0.032786,-0.778909,0.199491,-1.90152,5.01916,-0.436595,3.13306,-0.0367039,-0.808695,0.199491,0.666525,5.06433,-1.30001,-3.14126,-0.0507177,0.796222,0.199491,0.462727,7.42793,0.905983,3.11862,-0.0784986,0.735431,0.199491,0.557478,7.47937,-0.971069,2.94846,1.48305,1.35609,0.199645,1.58891,4.64217,1.42065,2.49194,1.48024,0.913615,0.199491,
26.0479,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24152,5.11969,-1.01042,3.11149,-0.0334545,-0.778841,0.199491,-1.89976,5.02123,-0.438723,3.13251,-0.0366748,-0.808088,0.199491,0.665974,5.06446,-1.29985,-3.14061,-0.0502186,0.796152,0.199491,0.460903,7.42658,0.899496,3.11822,-0.0788398,0.736456,0.199491,0.556806,7.47907,-0.971057,2.95667,1.48312,1.36419,0.199645,1.58851,4.64516,1.41891,2.49015,1.48054,0.91235,0.199491,
26.058,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.2417,5.12003,-1.01078,3.11218,-0.0342374,-0.778766,0.199491,-1.89782,5.02353,-0.4411,3.13199,-0.0367228,-0.807414,0.199491,0.665051,5.06473,-1.29953,-3.1398,-0.0496683,0.796035,0.199491,0.458533,7.42487,0.892067,3.11779,-0.0792781,0.737666,0.199491,0.55566,7.47858,-0.970878,2.96604,1.48315,1.37339,0.199645,1.58808,4.6485,1.41697,2.48819,1.48087,0.910967,0.199491,
26.0681,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24188,5.12039,-1.01117,3.11294,-0.0350939,-0.778685,0.199491,-1.89574,5.026,-0.443655,3.13152,-0.036855,-0.806693,0.199491,0.663784,5.06512,-1.29906,-3.13887,-0.0490931,0.795874,0.199491,0.455691,7.42283,0.883927,3.11737,-0.0798005,0.739026,0.199491,0.554081,7.47793,-0.970536,2.97664,1.48315,1.38377,0.199645,1.58761,4.65206,1.41491,2.48607,1.48123,0.909478,0.199491,
26.0782,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24207,5.12076,-1.01158,3.11373,-0.0359827,-0.778601,0.199491,-1.8936,5.02856,-0.446311,3.13111,-0.0370743,-0.805948,0.199491,0.662206,5.06564,-1.29845,-3.13786,-0.0485187,0.795675,0.199491,0.452459,7.42052,0.875322,3.11695,-0.0803902,0.740497,0.199491,0.552115,7.47713,-0.970035,2.98799,1.4831,1.39486,0.199645,1.58714,4.65574,1.41278,2.4839,1.48161,0.907955,0.199491,
26.0883,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24227,5.12114,-1.012,3.11451,-0.0368661,-0.778516,0.199491,-1.89145,5.03114,-0.44899,3.13079,-0.0373828,-0.8052,0.199491,0.660357,5.06627,-1.29772,-3.13679,-0.0479671,0.795442,0.199491,0.448924,7.418,0.866506,3.11656,-0.081032,0.74204,0.199491,0.549811,7.4762,-0.969387,2.99961,1.483,1.40617,0.199645,1.58667,4.65944,1.41066,2.48178,1.48199,0.90649,0.199491,
26.0984,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24247,5.12153,-1.01242,3.11525,-0.0377127,-0.77843,0.199491,-1.88935,5.03367,-0.451617,3.13058,-0.0377828,-0.804471,0.199491,0.658279,5.06699,-1.29688,-3.13569,-0.0474543,0.795181,0.199491,0.445178,7.41534,0.85773,3.1162,-0.0817095,0.743613,0.199491,0.547222,7.47516,-0.968606,3.01152,1.48287,1.41773,0.199645,1.58622,4.66303,1.4086,2.47977,1.48237,0.905109,0.199491,
26.1085,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24267,5.12189,-1.01282,3.11594,-0.0385004,-0.778347,0.199491,-1.88738,5.03607,-0.454118,3.13049,-0.0382709,-0.803782,0.199491,0.656017,5.06778,-1.29594,-3.1346,-0.0469899,0.794898,0.199491,0.44131,7.41261,0.849237,3.11589,-0.082403,0.745176,0.199491,0.544403,7.47404,-0.967709,3.02332,1.48269,1.42916,0.199645,1.58581,4.66643,1.40667,2.47792,1.48273,0.90386,0.199491,
26.1186,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24286,5.12224,-1.01321,3.11656,-0.0392156,-0.778268,0.199491,-1.88559,5.03828,-0.456425,3.13054,-0.0388394,-0.803151,0.199491,0.65362,5.06864,-1.29494,-3.13351,-0.046577,0.794598,0.199491,0.437412,7.40988,0.841255,3.11564,-0.0830934,0.746687,0.199491,0.54141,7.47286,-0.966718,3.03444,1.48247,1.4399,0.199645,1.58543,4.66953,1.40492,2.47632,1.48307,0.902814,0.199491,
26.1287,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24304,5.12256,-1.01356,3.11712,-0.0398529,-0.778195,0.199491,-1.88404,5.04025,-0.458475,3.13072,-0.0394774,-0.802597,0.199491,0.651137,5.06954,-1.29389,-3.13245,-0.0462139,0.794286,0.199491,0.433573,7.40723,0.833994,3.11546,-0.0837644,0.748108,0.199491,0.538301,7.47165,-0.965656,3.04491,1.48223,1.44997,0.199645,1.58511,4.67225,1.40339,2.47502,1.48337,0.901989,0.199491,
26.1388,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24319,5.12285,-1.01387,3.1176,-0.0404128,-0.77813,0.199491,-1.88279,5.04191,-0.460209,3.13104,-0.040166,-0.802135,0.199491,0.648619,5.07045,-1.29281,-3.13142,-0.0458969,0.79397,0.199491,0.429877,7.40473,0.827646,3.11536,-0.0844001,0.749403,0.199491,0.535132,7.47043,-0.964547,3.05446,1.48196,1.45911,0.199645,1.58483,4.67452,1.40214,2.47402,1.48363,0.901391,0.199491,
26.1489,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24333,5.12309,-1.01413,3.11802,-0.0408976,-0.778076,0.199491,-1.88187,5.04323,-0.46158,3.13148,-0.0408796,-0.801777,0.199491,0.646118,5.07137,-1.29173,-3.13045,-0.0456235,0.793654,0.199491,0.426405,7.40245,0.822374,3.11535,-0.0849841,0.750538,0.199491,0.531963,7.46923,-0.963414,3.0625,1.48168,1.46677,0.199645,1.58461,4.67627,1.40119,2.47337,1.48384,0.901051,0.199491,
26.159,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24343,5.12328,-1.01434,3.11838,-0.0413091,-0.778034,0.199491,-1.88133,5.04416,-0.462544,3.13202,-0.0415922,-0.801535,0.199491,0.64368,5.07228,-1.29067,-3.12953,-0.0453931,0.793346,0.199491,0.423231,7.40045,0.818317,3.11543,-0.0855036,0.751482,0.199491,0.528849,7.46805,-0.96228,3.06901,1.4814,1.4729,0.199645,1.58444,4.67745,1.40058,2.47309,1.48399,0.900974,0.199491,
26.1691,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24349,5.12342,-1.01449,3.11868,-0.0416477,-0.778006,0.199491,-1.88117,5.04467,-0.463068,3.13265,-0.0422749,-0.801416,0.199491,0.641352,5.07316,-1.28964,-3.12869,-0.0452091,0.793049,0.199491,0.420422,7.39876,0.815584,3.11559,-0.0859505,0.75221,0.199491,0.525844,7.46693,-0.961165,3.0739,1.48113,1.47744,0.199645,1.58433,4.67801,1.40031,2.47316,1.48407,0.901152,0.199491,
26.1792,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24352,5.12349,-1.01457,3.11892,-0.0419107,-0.777994,0.199491,-1.88141,5.04475,-0.46313,3.13334,-0.0429,-0.801426,0.199491,0.639176,5.07399,-1.28866,-3.12795,-0.045078,0.79277,0.199491,0.418032,7.39744,0.814252,3.11584,-0.0863157,0.752702,0.199491,0.522999,7.46588,-0.960086,3.07667,1.48086,1.4799,0.199645,1.58428,4.67794,1.40041,2.47361,1.48409,0.901584,0.199491,
26.1893,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24351,5.12351,-1.01459,3.1191,-0.0420936,-0.777998,0.199491,-1.88206,5.04437,-0.462716,3.13407,-0.0434486,-0.801568,0.199491,0.637186,5.07476,-1.28775,-3.12731,-0.0450069,0.792512,0.199491,0.416106,7.39652,0.814366,3.11618,-0.0865909,0.752944,0.199491,0.520358,7.46491,-0.959059,3.07731,1.48061,1.48027,0.199645,1.5843,4.67723,1.40087,2.47442,1.48404,0.902265,0.199491,
26.1994,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24345,5.12345,-1.01453,3.11921,-0.0421919,-0.778018,0.199491,-1.88311,5.04354,-0.461825,3.13483,-0.0439085,-0.80184,0.199491,0.635412,5.07547,-1.28693,-3.12681,-0.0450017,0.79228,0.199491,0.414676,7.39599,0.815939,3.1166,-0.086775,0.75293,0.199491,0.517958,7.46404,-0.958098,3.07601,1.48038,1.47872,0.199645,1.58437,4.67587,1.4017,2.47559,1.48392,0.903178,0.199491,
26.2095,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24335,5.12333,-1.01439,3.11925,-0.0422026,-0.778055,0.199491,-1.88455,5.04226,-0.46047,3.13561,-0.0442741,-0.802241,0.199491,0.633876,5.0761,-1.28619,-3.12644,-0.0450663,0.792076,0.199491,0.413758,7.39587,0.818947,3.11709,-0.0868674,0.75266,0.199491,0.51583,7.46328,-0.957212,3.07249,1.48018,1.47502,0.199645,1.58451,4.67388,1.40287,2.47707,1.48373,0.904302,0.199491,
26.2196,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24321,5.12315,-1.01419,3.11921,-0.042124,-0.778108,0.199491,-1.88634,5.04056,-0.458673,3.13641,-0.0445517,-0.802762,0.199491,0.632591,5.07665,-1.28555,-3.12621,-0.0452006,0.791902,0.199491,0.413356,7.39615,0.82333,3.11765,-0.0868652,0.75214,0.199491,0.513995,7.46264,-0.956408,3.06688,1.47999,1.46926,0.199645,1.58471,4.6713,1.40438,2.47883,1.48347,0.905601,0.199491,
26.2297,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24304,5.12291,-1.01392,3.1191,-0.0419553,-0.778176,0.199491,-1.88845,5.03847,-0.45647,3.13723,-0.0447528,-0.803395,0.199491,0.631562,5.07712,-1.28501,-3.12611,-0.0454021,0.79176,0.199491,0.413457,7.39681,0.828995,3.11828,-0.0867727,0.751387,0.199491,0.512467,7.46212,-0.955692,3.0596,1.47982,1.46189,0.199645,1.58497,4.66817,1.40619,2.48084,1.48316,0.907052,0.199491,
26.2398,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24283,5.1226,-1.01359,3.11892,-0.0416971,-0.778258,0.199491,-1.89083,5.03603,-0.453908,3.13806,-0.0448891,-0.804127,0.199491,0.63079,5.0775,-1.28457,-3.12616,-0.0456684,0.79165,0.199491,0.414035,7.3978,0.835813,3.11894,-0.0865986,0.750421,0.199491,0.511252,7.46172,-0.955066,3.05067,1.47967,1.45291,0.199645,1.58529,4.66457,1.40828,2.48306,1.48279,0.908623,0.199491,
26.2499,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24259,5.12225,-1.0132,3.11866,-0.0413491,-0.778351,0.199491,-1.89345,5.03329,-0.451045,3.13892,-0.0449765,-0.804943,0.199491,0.630266,5.0778,-1.28423,-3.12633,-0.0459976,0.79157,0.199491,0.415053,7.39909,0.843624,3.11965,-0.0863476,0.749271,0.199491,0.51035,7.46145,-0.954529,3.04027,1.47953,1.44249,0.199645,1.58567,4.66055,1.41058,2.48541,1.48237,0.910266,0.199491,
26.26,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24233,5.12186,-1.01277,3.11831,-0.0409106,-0.778453,0.199491,-1.89622,5.03032,-0.447948,3.13979,-0.0450282,-0.805824,0.199491,0.629977,5.07802,-1.28399,-3.12663,-0.0463887,0.79152,0.199491,0.416461,7.40063,0.852233,3.12037,-0.0860291,0.74797,0.199491,0.509751,7.4613,-0.954078,3.029,1.47941,1.43125,0.199645,1.58609,4.65622,1.41307,2.48788,1.48192,0.911959,0.199491,
26.2701,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24205,5.12144,-1.01231,3.11789,-0.0403834,-0.778561,0.199491,-1.89908,5.02719,-0.444693,3.14066,-0.0450506,-0.806749,0.199491,0.629907,5.07816,-1.28385,-3.12706,-0.0468416,0.791499,0.199491,0.4182,7.40235,0.86142,3.1211,-0.0856601,0.746557,0.199491,0.509445,7.46126,-0.953709,3.017,1.47928,1.41931,0.199645,1.58656,4.65168,1.41567,2.49041,1.48145,0.913685,0.199491,
26.2802,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24177,5.121,-1.01182,3.11739,-0.0397736,-0.778672,0.199491,-1.90197,5.02398,-0.441364,3.14152,-0.0450501,-0.807694,0.199491,0.630033,5.07823,-1.28378,-3.12759,-0.0473537,0.791504,0.199491,0.420201,7.40419,0.870941,3.12182,-0.0852526,0.745072,0.199491,0.50941,7.46132,-0.953418,3.0045,1.47916,1.40689,0.199645,1.58706,4.64704,1.41833,2.49293,1.48097,0.915388,0.199491,
26.2903,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24148,5.12055,-1.01133,3.11683,-0.0390936,-0.778783,0.199491,-1.90479,5.02077,-0.438048,-3.14085,-0.0450307,-0.808636,0.199491,0.630332,5.07824,-1.28379,-3.12823,-0.0479165,0.791533,0.199491,0.42239,7.40608,0.880531,3.12251,-0.0848189,0.743561,0.199491,0.509625,7.46148,-0.953199,2.99215,1.47904,1.39464,0.199645,1.58758,4.64242,1.42097,2.49539,1.48049,0.917036,0.199491,
26.3004,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24121,5.1201,-1.01084,3.11621,-0.0383644,-0.778891,0.199491,-1.90748,5.01766,-0.434838,-3.14008,-0.0449907,-0.809547,0.199491,0.630777,5.07819,-1.28387,-3.12894,-0.048515,0.791582,0.199491,0.424687,7.40796,0.889914,3.12315,-0.0843789,0.74207,0.199491,0.510059,7.46171,-0.953049,2.98012,1.47893,1.38274,0.199645,1.58811,4.63795,1.42353,2.49775,1.48002,0.918616,0.199491,
26.3105,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24096,5.11967,-1.01037,3.11557,-0.0376156,-0.778994,0.199491,-1.90996,5.01473,-0.431827,-3.1394,-0.0449316,-0.810401,0.199491,0.631341,5.0781,-1.284,-3.1297,-0.0491263,0.791648,0.199491,0.427008,7.40976,0.898808,3.12373,-0.0839471,0.740644,0.199491,0.510681,7.46201,-0.952965,2.96865,1.47882,1.37141,0.199645,1.58863,4.63376,1.42593,2.49993,1.47959,0.920057,0.199491,
26.3206,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24073,5.11928,-1.00994,3.11494,-0.0368812,-0.779087,0.199491,-1.91216,5.01207,-0.429105,-3.13882,-0.0448555,-0.811172,0.199491,0.631996,5.07796,-1.28418,-3.13047,-0.0497214,0.791728,0.199491,0.429271,7.41144,0.906936,3.12423,-0.0835337,0.739328,0.199491,0.511453,7.46235,-0.952948,2.95836,1.47873,1.36125,0.199645,1.58912,4.62997,1.4281,2.50184,1.4792,0.921312,0.199491,
26.3307,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24053,5.11893,-1.00956,3.11435,-0.0361976,-0.779169,0.199491,-1.91402,5.00977,-0.426758,-3.13835,-0.0447607,-0.811836,0.199491,0.632715,5.07778,-1.28441,-3.13121,-0.0502688,0.791817,0.199491,0.431393,7.41295,0.914036,3.12464,-0.0831558,0.738165,0.199491,0.512337,7.46273,-0.952998,2.94938,1.47866,1.35241,0.199645,1.58955,4.62671,1.42996,2.50348,1.47886,0.922379,0.199491,
26.3408,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24036,5.11864,-1.00925,3.11383,-0.0355998,-0.779235,0.199491,-1.91549,5.00791,-0.424865,-3.13803,-0.0446487,-0.81237,0.199491,0.63347,5.07758,-1.28467,-3.13189,-0.0507392,0.791913,0.199491,0.433302,7.41425,0.919872,3.12495,-0.0828252,0.737192,0.199491,0.513295,7.46312,-0.953117,2.94187,1.47861,1.34504,0.199645,1.58992,4.62409,1.43146,2.50476,1.47859,0.923205,0.199491,
26.3509,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24025,5.11842,-1.00901,3.1134,-0.0351178,-0.779285,0.199491,-1.91652,5.00656,-0.423489,-3.13785,-0.0445215,-0.812755,0.199491,0.634239,5.07734,-1.28495,-3.13247,-0.0511073,0.792011,0.199491,0.434931,7.4153,0.924243,3.12515,-0.0825473,0.736441,0.199491,0.51429,7.46352,-0.953307,2.93635,1.47859,1.33965,0.199645,1.59019,4.62219,1.43255,2.50563,1.47839,0.923752,0.199491,
26.361,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24018,5.11829,-1.00886,3.11309,-0.0347755,-0.779315,0.199491,-1.91708,5.00576,-0.42268,-3.13783,-0.0443767,-0.812978,0.199491,0.634999,5.07709,-1.28526,-3.13293,-0.0513553,0.792109,0.199491,0.436227,7.4161,0.926996,3.12522,-0.0823328,0.735937,0.199491,0.515289,7.46391,-0.953569,2.93276,1.47862,1.33617,0.199645,1.59037,4.62109,1.43317,2.50612,1.47827,0.92405,0.199491,
26.3711,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24016,5.11823,-1.0088,3.11292,-0.0345903,-0.779324,0.199491,-1.91716,5.00555,-0.422468,-3.13797,-0.0442158,-0.81303,0.199491,0.635733,5.07682,-1.28559,-3.13325,-0.0514732,0.792206,0.199491,0.437153,7.41661,0.928034,3.12518,-0.0821883,0.735697,0.199491,0.516266,7.46428,-0.953901,2.93117,1.47868,1.3347,0.199645,1.59043,4.62083,1.43332,2.50618,1.47824,0.924068,0.199491,
26.3812,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24019,5.11827,-1.00884,3.1129,-0.034572,-0.779312,0.199491,-1.91674,5.00594,-0.422864,-3.13827,-0.0440404,-0.812907,0.199491,0.636428,5.07653,-1.28592,-3.13344,-0.0514575,0.792298,0.199491,0.437687,7.41683,0.927316,3.12501,-0.0821128,0.735725,0.199491,0.517202,7.46463,-0.9543,2.9319,1.47879,1.33551,0.199645,1.59037,4.62142,1.43297,2.50578,1.4783,0.92378,0.199491,
26.3913,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24027,5.11839,-1.00897,3.11302,-0.0347224,-0.77928,0.199491,-1.91585,5.00691,-0.423857,-3.13874,-0.04385,-0.812613,0.199491,0.637074,5.07624,-1.28626,-3.13348,-0.0513119,0.792386,0.199491,0.437826,7.41676,0.924867,3.12472,-0.0821095,0.736021,0.199491,0.518085,7.46494,-0.954759,2.93462,1.47893,1.33832,0.199645,1.59021,4.62285,1.43214,2.50498,1.47844,0.923228,0.199491,
26.4014,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.2404,5.11859,-1.00919,3.11328,-0.0350348,-0.77923,0.199491,-1.91449,5.00843,-0.425416,-3.13935,-0.0436482,-0.812158,0.199491,0.637668,5.07594,-1.2866,-3.13339,-0.051046,0.792469,0.199491,0.437583,7.4164,0.920772,3.12432,-0.082178,0.73657,0.199491,0.518911,7.46523,-0.955268,2.93934,1.4791,1.3431,0.199645,1.58993,4.62507,1.43085,2.50376,1.47867,0.922398,0.199491,
26.4115,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24056,5.11887,-1.00949,3.11367,-0.0354929,-0.779162,0.199491,-1.91271,5.01046,-0.427492,-3.1401,-0.0434387,-0.811555,0.199491,0.638209,5.07564,-1.28695,-3.13319,-0.0506751,0.792546,0.199491,0.436988,7.41577,0.915168,3.12382,-0.082311,0.737353,0.199491,0.519684,7.46549,-0.955819,2.9461,1.47931,1.3499,0.199645,1.58956,4.62802,1.42915,2.50212,1.47896,0.921276,0.199491,
26.4216,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24077,5.1192,-1.00985,3.11416,-0.0360711,-0.77908,0.199491,-1.91054,5.01292,-0.430021,-3.14097,-0.043223,-0.810824,0.199491,0.638702,5.07534,-1.28728,-3.13289,-0.0502202,0.792618,0.199491,0.436085,7.41489,0.908246,3.12322,-0.0825035,0.738341,0.199491,0.520414,7.46572,-0.956399,2.95439,1.47953,1.35822,0.199645,1.58912,4.63161,1.42708,2.50014,1.47933,0.919921,0.199491,
