time,0_rod(payload_bars compound_bKQiH2).X,0_rod(payload_bars compound_bKQiH2).Y,0_rod(payload_bars compound_bKQiH2).Z,0_rod(payload_bars compound_bKQiH2).Euler1,0_rod(payload_bars compound_bKQiH2).Euler2,0_rod(payload_bars compound_bKQiH2).Euler3,0_rod(payload_bars compound_bKQiH2).mass,1_rod(payload_bars compound_bKQiH2).X,1_rod(payload_bars compound_bKQiH2).Y,1_rod(payload_bars compound_bKQiH2).Z,1_rod(payload_bars compound_bKQiH2).Euler1,1_rod(payload_bars compound_bKQiH2).Euler2,1_rod(payload_bars compound_bKQiH2).Euler3,1_rod(payload_bars compound_bKQiH2).mass,2_rod(payload_bars compound_bKQiH2).X,2_rod(payload_bars compound_bKQiH2).Y,2_rod(payload_bars compound_bKQiH2).Z,2_rod(payload_bars compound_bKQiH2).Euler1,2_rod(payload_bars compound_bKQiH2).Euler2,2_rod(payload_bars compound_bKQiH2).Euler3,2_rod(payload_bars compound_bKQiH2).mass,3_rod(payload_bars compound_bKQiH2).X,3_rod(payload_bars compound_bKQiH2).Y,3_rod(payload_bars compound_bKQiH2).Z,3_rod(payload_bars compound_bKQiH2).Euler1,3_rod(payload_bars compound_bKQiH2).Euler2,3_rod(payload_bars compound_bKQiH2).Euler3,3_rod(payload_bars compound_bKQiH2).mass,4_rod(sense_bar compound_bKQiH2).X,4_rod(sense_bar compound_bKQiH2).Y,4_rod(sense_bar compound_bKQiH2).Z,4_rod(sense_bar compound_bKQiH2).Euler1,4_rod(sense_bar compound_bKQiH2).Euler2,4_rod(sense_bar compound_bKQiH2).Euler3,4_rod(sense_bar compound_bKQiH2).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.6665,-0.465786,60.6488,73.3983,-2.53397,0.286843,-3.11561,0.24652,-0.465786,60.6488,73.3983,-2.53397,0.286843,-3.11561,0.24652,-0.465786,60.6488,73.3983,-2.53397,0.286843,-3.11561,0.24652,-0.465786,60.6488,73.3983,-2.53397,0.286843,-3.11561,0.24652,-0.465786,60.6488,73.3983,-2.53397,0.286843,-3.11561,0.24652,-0.53026,60.4828,74.0601,-3.00387,0.598092,1.78437,0.00229658,-0.308558,60.5505,73.9988,-0.448054,0.31996,2.57466,0.00229658,-0.314447,60.4314,74.078,-2.29111,-0.758642,1.23883,0.00229525,-0.436444,60.4397,73.927,-2.35203,0.195948,-3.02357,0.00229525,-0.356816,60.3148,74.0461,-2.1293,-0.719371,-1.66596,0.00230071,-0.458972,60.6484,74.0819,-0.875182,-0.664586,2.75343,0.00230071,
1.6766,-0.469343,61.1453,74.5502,2.33072,-0.804569,-0.184945,0.24652,-0.469343,61.1453,74.5502,2.33072,-0.804569,-0.184945,0.24652,-0.469343,61.1453,74.5502,2.33072,-0.804569,-0.184945,0.24652,-0.469343,61.1453,74.5502,2.33072,-0.804569,-0.184945,0.24652,-0.469343,61.1453,74.5502,2.33072,-0.804569,-0.184945,0.24652,-0.534863,61.6787,74.0203,3.08336,-0.169654,-1.93907,0.00229658,-0.447515,61.445,74.0697,-0.675553,0.601252,-0.107197,0.00229658,-0.354545,61.5759,74.0098,1.53775,-0.168523,-1.52718,0.00229525,-0.490205,61.5874,74.1798,2.10611,-0.674153,0.509747,0.00229525,-0.383667,61.702,74.1254,1.87998,-0.118102,1.71366,0.00230071,-0.593636,61.5518,73.9936,0.00428378,0.0794447,0.815872,0.00230071,
1.6867,-0.472334,61.7221,75.6082,2.9857,0.768428,2.00933,0.24652,-0.472334,61.7221,75.6082,2.9857,0.768428,2.00933,0.24652,-0.472334,61.7221,75.6082,2.9857,0.768428,2.00933,0.24652,-0.472334,61.7221,75.6082,2.9857,0.768428,2.00933,0.24652,-0.472334,61.7221,75.6082,2.9857,0.768428,2.00933,0.24652,-0.610529,60.9616,75.6983,3.01241,-0.164066,0.619966,0.00229658,-0.505212,61.183,75.8773,-0.0312587,-0.533812,-2.5472,0.00229658,-0.453743,61.0441,75.8306,-1.56436,0.784757,1.09331,0.00229525,-0.599765,61.1755,75.703,-2.20982,0.935441,2.73532,0.00229525,-0.446807,61.0765,75.7086,-1.92363,0.462055,-1.54514,0.00230071,-0.648168,61.0325,75.8527,0.30342,-0.010937,-1.90259,0.00230071,
1.6968,-0.490697,62.1648,76.6982,-2.52583,-0.869907,-2.1172,0.24652,-0.490697,62.1648,76.6982,-2.52583,-0.869907,-2.1172,0.24652,-0.490697,62.1648,76.6982,-2.52583,-0.869907,-2.1172,0.24652,-0.490697,62.1648,76.6982,-2.52583,-0.869907,-2.1172,0.24652,-0.490697,62.1648,76.6982,-2.52583,-0.869907,-2.1172,0.24652,-0.459211,62.7979,76.9937,-2.65029,-0.232287,-3.0394,0.00229658,-0.266062,62.7549,76.7963,-0.625721,-0.713007,1.47992,0.00229658,-0.294777,62.8666,76.9122,0.705347,-1.24679,-1.23916,0.00229525,-0.353618,62.6979,76.9718,-3.09564,-1.06977,-1.24629,0.00229525,-0.23723,62.7773,77.0447,1.85851,-1.03151,1.34625,0.00230071,-0.463617,62.7744,76.7846,0.438001,0.241104,1.54539,0.00230071,
1.7069,-0.483184,62.7141,77.8323,2.02066,0.164601,0.685888,0.24652,-0.483184,62.7141,77.8323,2.02066,0.164601,0.685888,0.24652,-0.483184,62.7141,77.8323,2.02066,0.164601,0.685888,0.24652,-0.483184,62.7141,77.8323,2.02066,0.164601,0.685888,0.24652,-0.483184,62.7141,77.8323,2.02066,0.164601,0.685888,0.24652,-0.681283,62.407,77.1592,2.58526,-0.236183,-0.544779,0.00229658,-0.561638,62.3012,77.3956,-0.769869,-0.315785,-0.98792,0.00229658,-0.517231,62.3012,77.2659,0.75291,1.17344,-2.51849,0.00229525,-0.635581,62.4785,77.3051,1.88066,0.380239,0.955325,0.00229525,-0.535547,62.4594,77.1994,2.35988,0.914394,2.76879,0.00230071,-0.729943,62.3275,77.2858,-0.418196,0.454847,-0.916922,0.00230071,
1.717,-0.500357,63.1986,78.8611,-2.32189,0.329179,-3.10758,0.24652,-0.500357,63.1986,78.8611,-2.32189,0.329179,-3.10758,0.24652,-0.500357,63.1986,78.8611,-2.32189,0.329179,-3.10758,0.24652,-0.500357,63.1986,78.8611,-2.32189,0.329179,-3.10758,0.24652,-0.500357,63.1986,78.8611,-2.32189,0.329179,-3.10758,0.24652,-0.508769,62.8045,79.4772,2.93953,-0.198533,1.80946,0.00229658,-0.450035,63.1119,79.547,1.6179,-0.557582,2.96271,0.00229658,-0.313815,62.9682,79.5609,-2.12977,-0.517652,2.00335,0.00229525,-0.500755,62.9744,79.3853,-1.17648,0.304405,-2.96363,0.00229525,-0.338603,62.9185,79.4372,-2.16896,-0.607441,-1.0515,0.00230071,-0.487349,62.9348,79.6123,-0.192007,0.364014,2.96861,0.00230071,
1.7271,-0.507111,63.6328,80.0043,2.33288,-1.1359,-0.4423,0.24652,-0.507111,63.6328,80.0043,2.33288,-1.1359,-0.4423,0.24652,-0.507111,63.6328,80.0043,2.33288,-1.1359,-0.4423,0.24652,-0.507111,63.6328,80.0043,2.33288,-1.1359,-0.4423,0.24652,-0.507111,63.6328,80.0043,2.33288,-1.1359,-0.4423,0.24652,-0.4582,64.3284,79.7894,-3.10278,-0.183939,-2.26618,0.00229658,-0.443482,64.1539,79.5995,-0.210935,1.11455,0.693735,0.00229658,-0.334329,64.2571,79.5994,0.75439,-0.388438,-1.31579,0.00229525,-0.505963,64.1581,79.7842,1.12478,-1.02831,0.705628,0.00229525,-0.361901,64.1926,79.7365,2.17834,0.214706,2.08538,0.00230071,-0.551333,64.3165,79.6406,-0.904729,0.427845,0.389148,0.00230071,
1.7372,-0.504429,64.1661,81.0959,2.13017,0.714229,0.955191,0.24652,-0.504429,64.1661,81.0959,2.13017,0.714229,0.955191,0.24652,-0.504429,64.1661,81.0959,2.13017,0.714229,0.955191,0.24652,-0.504429,64.1661,81.0959,2.13017,0.714229,0.955191,0.24652,-0.504429,64.1661,81.0959,2.13017,0.714229,0.955191,0.24652,-0.667276,63.4937,80.6944,2.63186,-0.130978,0.013864,0.00229658,-0.585789,63.6024,80.9344,-0.462584,-0.532809,-1.75132,0.00229658,-0.535648,63.4775,80.8566,0.237487,1.40039,-3.05958,0.00229525,-0.664337,63.6706,80.7688,-0.25557,1.20596,-1.46536,0.00229525,-0.518101,63.5864,80.7271,-2.59491,1.20058,-2.02989,0.00230071,-0.752418,63.5157,80.8354,-0.225206,-0.0923198,-1.22665,0.00230071,
1.7473,-0.524014,64.5884,82.1377,-2.07931,0.0667493,-2.99211,0.24652,-0.524014,64.5884,82.1377,-2.07931,0.0667493,-2.99211,0.24652,-0.524014,64.5884,82.1377,-2.07931,0.0667493,-2.99211,0.24652,-0.524014,64.5884,82.1377,-2.07931,0.0667493,-2.99211,0.24652,-0.524014,64.5884,82.1377,-2.07931,0.0667493,-2.99211,0.24652,-0.492378,64.5928,82.8856,-2.88729,0.177364,1.87789,0.00229658,-0.342843,64.7747,82.7231,0.806884,-0.0892778,2.15099,0.00229658,-0.303497,64.7237,82.847,-0.81552,-0.934159,1.14407,0.00229525,-0.45954,64.5999,82.7168,-2.19177,-0.44125,-2.93123,0.00229525,-0.297362,64.6114,82.8008,-2.29903,-1.09345,-0.629336,0.00230071,-0.507258,64.7476,82.8561,0.146452,-0.116003,2.80518,0.00230071,
1.7574,-0.526318,65.0151,83.29,1.70992,-1.06531,0.096691,0.24652,-0.526318,65.0151,83.29,1.70992,-1.06531,0.096691,0.24652,-0.526318,65.0151,83.29,1.70992,-1.06531,0.096691,0.24652,-0.526318,65.0151,83.29,1.70992,-1.06531,0.096691,0.24652,-0.526318,65.0151,83.29,1.70992,-1.06531,0.096691,0.24652,-0.511491,65.6513,82.8723,1.94967,-1.41905,-1.19522,0.00229658,-0.497574,65.3813,82.7648,-0.676607,0.614803,-0.0566958,0.00229658,-0.417668,65.5189,82.755,1.06444,0.40348,-1.25562,0.00229525,-0.507124,65.4929,82.9464,0.933864,-0.915859,1.08371,0.00229525,-0.395428,65.5417,82.8573,1.61757,0.320238,2.18028,0.00230071,-0.606917,65.5647,82.786,-0.474679,0.423304,0.861306,0.00230071,
1.7675,-0.525164,65.5162,84.3658,1.92756,0.932991,0.737096,0.24652,-0.525164,65.5162,84.3658,1.92756,0.932991,0.737096,0.24652,-0.525164,65.5162,84.3658,1.92756,0.932991,0.737096,0.24652,-0.525164,65.5162,84.3658,1.92756,0.932991,0.737096,0.24652,-0.525164,65.5162,84.3658,1.92756,0.932991,0.737096,0.24652,-0.704574,64.8691,84.1178,2.407,0.471641,0.0390873,0.00229658,-0.586423,64.8987,84.3514,-0.19307,0.175309,-2.50612,0.00229658,-0.661476,64.7683,84.2726,0.115753,1.41662,2.99119,0.00229525,-0.580683,64.9551,84.1537,3.12595,1.45604,2.34074,0.00229525,-0.528462,64.7616,84.2016,-1.83806,1.06724,-0.720268,0.00230071,-0.77905,64.8791,84.2495,-0.571105,-0.380451,-1.36261,0.00230071,
1.7776,-0.545419,65.8956,85.418,-1.81793,0.00612521,-3.07964,0.24652,-0.545419,65.8956,85.418,-1.81793,0.00612521,-3.07964,0.24652,-0.545419,65.8956,85.418,-1.81793,0.00612521,-3.07964,0.24652,-0.545419,65.8956,85.418,-1.81793,0.00612521,-3.07964,0.24652,-0.545419,65.8956,85.418,-1.81793,0.00612521,-3.07964,0.24652,-0.433579,66.1026,86.1357,-2.35111,0.155598,2.65901,0.00229658,-0.381629,66.2745,85.9409,0.955583,0.450274,1.98458,0.00229658,-0.262443,66.2305,86.0208,-0.445713,-0.913665,0.713277,0.00229525,-0.495268,66.1299,85.9344,-0.971713,-0.508318,2.72409,0.00229525,-0.373207,66.049,86.0761,-2.42854,-0.624497,-0.372311,0.00230071,-0.501783,66.2561,86.1336,0.555325,0.00940246,2.57213,0.00230071,
1.7877,-0.543971,66.3088,86.5743,1.23262,-0.988044,0.382124,0.24652,-0.543971,66.3088,86.5743,1.23262,-0.988044,0.382124,0.24652,-0.543971,66.3088,86.5743,1.23262,-0.988044,0.382124,0.24652,-0.543971,66.3088,86.5743,1.23262,-0.988044,0.382124,0.24652,-0.543971,66.3088,86.5743,1.23262,-0.988044,0.382124,0.24652,-0.554091,66.8607,86.0199,2.72755,-0.710658,-2.02109,0.00229658,-0.59887,66.5765,85.9191,-1.19025,0.551444,-0.362199,0.00229658,-0.482306,66.6532,85.896,1.01696,-0.319087,-1.1054,0.00229525,-0.604381,66.6825,86.1164,1.04362,-0.649587,0.490084,0.00229525,-0.467673,66.6367,86.063,1.38064,-0.0480555,2.74561,0.00230071,-0.676705,66.7836,85.9524,-0.827462,0.304142,0.12336,0.00230071,
1.7978,-0.546679,66.7747,87.6372,1.46462,1.12272,0.229729,0.24652,-0.546679,66.7747,87.6372,1.46462,1.12272,0.229729,0.24652,-0.546679,66.7747,87.6372,1.46462,1.12272,0.229729,0.24652,-0.546679,66.7747,87.6372,1.46462,1.12272,0.229729,0.24652,-0.546679,66.7747,87.6372,1.46462,1.12272,0.229729,0.24652,-0.654311,66.1138,87.4577,2.97159,0.702394,0.0908792,0.00229658,-0.640972,66.064,87.7608,-0.466985,-0.418485,-1.57312,0.00229658,-0.574397,65.9849,87.6466,-1.15925,1.45811,1.66543,0.00229525,-0.690074,66.2179,87.6174,1.17425,1.37901,0.232336,0.00229525,-0.538729,66.1383,87.6248,-2.19751,0.747725,-1.01575,0.00230071,-0.775616,66.0318,87.5982,-0.323547,-0.735753,-1.66126,0.00230071,
1.8079,-0.56708,67.1155,88.7009,-1.51921,0.0314661,3.09778,0.24652,-0.56708,67.1155,88.7009,-1.51921,0.0314661,3.09778,0.24652,-0.56708,67.1155,88.7009,-1.51921,0.0314661,3.09778,0.24652,-0.56708,67.1155,88.7009,-1.51921,0.0314661,3.09778,0.24652,-0.56708,67.1155,88.7009,-1.51921,0.0314661,3.09778,0.24652,-0.414957,67.4263,89.3309,-1.92535,0.125035,2.10942,0.00229658,-0.424641,67.6362,89.1004,0.203105,0.198943,1.89196,0.00229658,-0.39247,67.6364,89.2508,-0.125683,-0.657355,0.339193,0.00229525,-0.397733,67.4326,89.16,-1.17539,-0.587792,-2.90074,0.00229525,-0.289586,67.5485,89.2312,-1.55144,-1.15912,-0.822056,0.00230071,-0.546386,67.5134,89.3007,0.881829,0.0144994,2.44302,0.00230071,
1.818,-0.563119,67.5153,89.8565,0.771157,-0.80869,0.616447,0.24652,-0.563119,67.5153,89.8565,0.771157,-0.80869,0.616447,0.24652,-0.563119,67.5153,89.8565,0.771157,-0.80869,0.616447,0.24652,-0.563119,67.5153,89.8565,0.771157,-0.80869,0.616447,0.24652,-0.563119,67.5153,89.8565,0.771157,-0.80869,0.616447,0.24652,-0.607486,67.8775,89.2311,1.80526,-1.01253,-1.36143,0.00229658,-0.64322,67.5779,89.1686,-0.856874,0.704665,-0.543948,0.00229658,-0.594091,67.7107,89.0846,0.896862,0.464871,-1.08592,0.00229525,-0.594087,67.723,89.3044,1.1378,-0.695134,0.836096,0.00229525,-0.491104,67.698,89.2021,1.27262,0.325396,2.54223,0.00230071,-0.741466,67.7954,89.1768,-0.394215,1.10192,0.299073,0.00230071,
1.8281,-0.569841,67.9403,90.9029,0.62701,1.16509,-0.712149,0.24652,-0.569841,67.9403,90.9029,0.62701,1.16509,-0.712149,0.24652,-0.569841,67.9403,90.9029,0.62701,1.16509,-0.712149,0.24652,-0.569841,67.9403,90.9029,0.62701,1.16509,-0.712149,0.24652,-0.569841,67.9403,90.9029,0.62701,1.16509,-0.712149,0.24652,-0.632355,67.2235,90.9913,2.37152,0.900415,-0.320892,0.00229658,-0.648701,67.3578,91.2322,0.557321,-1.28877,-3.0628,0.00229658,-0.600612,67.2023,91.1911,-1.51132,-0.430297,2.3951,0.00229525,-0.563165,67.38,91.0188,-0.856531,1.02193,-1.85319,0.00229525,-0.481902,67.28,91.165,-1.06051,0.617266,-0.127243,0.00230071,-0.804,67.2879,91.0905,-0.662741,-0.649687,-1.73118,0.00230071,
1.8382,-0.588343,68.2427,91.9881,-1.14675,-0.27343,2.75305,0.24652,-0.588343,68.2427,91.9881,-1.14675,-0.27343,2.75305,0.24652,-0.588343,68.2427,91.9881,-1.14675,-0.27343,2.75305,0.24652,-0.588343,68.2427,91.9881,-1.14675,-0.27343,2.75305,0.24652,-0.588343,68.2427,91.9881,-1.14675,-0.27343,2.75305,0.24652,-0.392799,68.76,92.4505,-1.8391,-0.537037,2.09515,0.00229658,-0.446163,68.9051,92.1942,0.237356,0.880558,1.34938,0.00229658,-0.411857,68.9844,92.323,1.25924,-0.784828,-0.337314,0.00229525,-0.422351,68.7198,92.2933,-1.01297,-0.556017,3.05014,0.00229525,-0.295436,68.8926,92.341,-0.230603,-1.14946,-1.53887,0.00230071,-0.557638,68.8319,92.4354,0.925042,0.0449648,2.64099,0.00230071,
1.8483,-0.580969,68.6406,93.1352,0.697157,-0.380508,0.341555,0.24652,-0.580969,68.6406,93.1352,0.697157,-0.380508,0.341555,0.24652,-0.580969,68.6406,93.1352,0.697157,-0.380508,0.341555,0.24652,-0.580969,68.6406,93.1352,0.697157,-0.380508,0.341555,0.24652,-0.580969,68.6406,93.1352,0.697157,-0.380508,0.341555,0.24652,-0.634227,68.6134,92.4033,1.58785,-0.454245,-1.3922,0.00229658,-0.760902,68.4273,92.4831,-1.81061,-0.116338,-0.779911,0.00229658,-0.68281,68.4062,92.3844,0.478549,0.0432983,-1.8817,0.00229525,-0.674851,68.5766,92.5735,0.648269,0.103834,0.344516,0.00229525,-0.577932,68.4438,92.5138,0.392291,0.551953,2.06073,0.00230071,-0.767421,68.6215,92.3963,-1.49611,-0.127287,-0.0238079,0.00230071,
